#OTU ID	mgm4440090	mgm4440419	mgm4440420	mgm4440421	mgm4440425	mgm4440426	mgm4440428	mgm4440429	mgm4440430	mgm4440432	mgm4440433	mgm4440434	mgm4440435	mgm4440436	mgm4440437	mgm4440438
Candidatus.Buchananbacteria	0.0002364066193853	0.0	0.0	0.0	0.0	0.0	0.0014367816091954	0.0	0.0	0.0018382352941176	3.91604010025063e-05	0.0	0.0	0.0	0.0	0.0
Candidatus.Portnoybacteria	0.0001182033096926	0.0	0.0	0.0	6.44205372672808e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.47366958454912e-05	0.0
Candidatus.Adlerbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001978239366963	0.0	0.0	0.0
Candidatus.Sungbacteria	0.0001182033096926	0.0	8.22842096601662e-05	0.0	0.0	0.0	0.0	0.0	6.12257393008021e-05	0.0	0.0	0.0	0.0	0.0	3.47366958454912e-05	1.43307537976498e-05
Candidatus.Jorgensenbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0014367816091954	0.0	0.0	0.0	3.91604010025063e-05	0.0	0.0	0.0006172839506172	0.0	0.0
Candidatus.Liptonbacteria	0.0	0.0	0.0	0.0	6.44205372672808e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus.Komeilibacteria	0.0001182033096926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.47366958454912e-05	0.0
Candidatus.Kuenenbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.47366958454912e-05	1.43307537976498e-05
Candidatus.Lloydbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0014367816091954	0.0	6.12257393008021e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus.Kerfeldbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006172839506172	3.47366958454912e-05	0.0
Candidatus.Terrybacteria	0.0001182033096926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.91604010025063e-05	0.0	0.0	0.0	0.0	0.0
Candidatus.Yonathbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.43307537976498e-05
Candidatus.Campbellbacteria	0.0	0.0	0.0	0.0	6.44205372672808e-05	0.0	0.0028735632183908	0.0	0.0	0.0018382352941176	0.0	0.0	0.0	0.0012345679012345	0.0	0.0
Candidatus.Vogelbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.94733916909824e-05	0.0
Candidatus.Spechtbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006172839506172	3.47366958454912e-05	0.0
Candidatus.Woesebacteria	0.000354609929078	0.0	0.0	0.0	0.0001288410745345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006172839506172	0.0	0.0
Candidatus.Gottesmanbacteria	0.0001182033096926	0.0	0.0	0.0	6.44205372672808e-05	0.0	0.0	0.0	0.0	0.0	3.91604010025063e-05	0.0	0.0	0.0006172839506172	3.47366958454912e-05	0.0
Candidatus.Roizmanbacteria	0.0	0.0	0.0	0.0	0.0	0.0011500862564692	0.0	0.0	0.0	0.0	0.0	0.0	0.0001978239366963	0.0006172839506172	3.47366958454912e-05	0.0
Candidatus.Levybacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018382352941176	0.0	0.0	0.0	0.0	3.47366958454912e-05	0.0
Candidatus.Daviesbacteria	0.0001182033096926	0.0	0.0	0.0	6.44205372672808e-05	0.0005750431282346	0.0	0.0	0.0	0.0	3.91604010025063e-05	0.0	0.0	0.0	3.47366958454912e-05	0.0
Candidatus.Curtissbacteria	0.0001182033096926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus.Shapirobacteria	0.0001182033096926	0.0	0.0	0.0	0.0001288410745345	0.0005750431282346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.47366958454912e-05	0.0
Candidatus.Beckwithbacteria	0.0001182033096926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.91604010025063e-05	0.0	0.0	0.0	0.0	1.43307537976498e-05
Candidatus.Amesbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006172839506172	0.0	0.0
Candidatus.Woykebacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006172839506172	0.0	2.86615075952995e-05
Candidatus.Pacebacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001978239366963	0.0	3.47366958454912e-05	0.0
Candidatus.Gracilibacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.47366958454912e-05	0.0
candidate.division.NC10	0.000354609929078	8.8581805297192e-05	0.0	0.0	0.0001932616118018	0.0	0.0	0.0	6.12257393008021e-05	0.0	0.0	0.0	0.0	0.0	6.94733916909824e-05	1.43307537976498e-05
Candidatus.Rokubacteria	0.0004728132387706	0.0	0.0	0.0	0.0006442053726728	0.0	0.0	0.0009105098855359	0.000306128696504	0.0	0.0003524436090225	0.0007590132827324	0.0	0.0	0.0001389467833819	0.0003439380911435
Candidatus.Handelsmanbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001300728407908	0.0	0.0	0.0001174812030075	0.0	0.0001978239366963	0.0	0.0	0.0
