id,label,abundance,abundance (log10),abundance (%),std,sem,med,prevalence
0,Acidobacteriota,0.0017219937145256778,-2.7639684381040808,0.17219937145256817,0.04371919641384994,0.014573065471283314,0.14985865604032045,1.0
1,Actinomycetota,0.09061476134070096,-1.042801049049241,9.061476134070116,2.0011205434341766,0.6670401811447255,9.058351443524701,1.0
2,Aquificota,0.00015307797613843703,-3.8150872882669744,0.015307797613843738,0.0051092848063788296,0.0017030949354596098,0.015318088101410022,1.0
3,Armatimonadota,0.0003451848266405,-3.461948302907967,0.03451848266405008,0.011285734203699268,0.0037619114012330894,0.03337158856901004,1.0
4,Atribacterota,6.211150509853457e-05,-4.20682794671535,0.006211150509853474,0.0017869834607368465,0.0005956611535789489,0.006194635445704035,1.0
5,Bacillota,0.36433690267128443,-0.4384968380503358,36.43369026712853,14.418752151371391,4.806250717123797,43.8233289970886,1.0
6,Bacteroidota,0.34495769384376146,-0.4622341642218737,34.49576938437623,12.186909506128146,4.062303168709382,31.293850817135606,1.0
7,Balneolota,5.569440692369535e-05,-4.254188416390713,0.005569440692369547,0.001656241871620787,0.0005520806238735956,0.006194635445704035,1.0
8,Bdellovibrionota,0.0004938836675448667,-3.3063753354752636,0.04938836675448679,0.008652856658684555,0.0028842855528948518,0.04563877252137013,1.0
9,Caldisericota,1.8853209574381006e-05,-4.72461470477982,0.0018853209574381054,0.0008564135113789756,0.0002854711704596585,0.001627882369220002,1.0
10,Calditrichota,5.9818207877475964e-05,-4.2231666023475265,0.005981820787747612,0.002284235075626945,0.0007614116918756484,0.006194635445704035,1.0
11,Campylobacterota,0.0026156679661455775,-2.5824173863503788,0.26156679661455845,0.08629368076853909,0.028764560256179697,0.20878818068126073,1.0
12,Candidatus.Abawacabacteria,1.0345655966005845e-05,-4.985241967696653,0.0010345655966005867,0.0006355529921702257,0.00021185099739007523,0.0011431409030904617,0.7777777777777778
13,Candidatus.Absconditabacteria,0.00019495925958151687,-3.7100561331887,0.019495925958151732,0.015475154535870783,0.005158384845290261,0.01362351418548004,1.0
14,Candidatus.Adlerbacteria,2.1753892828492057e-05,-4.662463015368847,0.002175389282849211,0.001048191629004327,0.00034939720966810904,0.002441823553830003,0.8888888888888888
15,Candidatus.Aenigmarchaeota,2.224726964475508e-06,-5.652723281356192,0.00022247269644755125,0.00028442821253912,9.480940417970668e-05,0.00018290254449447328,0.5555555555555556
16,Candidatus.Altiarchaeota,7.039022345928152e-06,-5.152487656092691,0.0007039022345928168,0.0005411057529036071,0.00018036858430120237,0.0007773358141015132,0.7777777777777778
17,Candidatus.Amesbacteria,2.1540449495558288e-05,-4.6667452382987715,0.002154044949555834,0.001442057720283798,0.00048068590676126596,0.002138568549141637,0.7777777777777778
18,Candidatus.Aminicenantes,0.00031764643394377776,-3.498056015906345,0.03176464339437785,0.017343820640345516,0.0057812735467818385,0.024522325533870067,1.0
19,Candidatus.Andersenbacteria,1.1788688537679176e-05,-4.92853450640017,0.00117886885376792,0.000692648891734954,0.00023088296391165133,0.0012947521844319037,0.8888888888888888
20,Candidatus.Azambacteria,3.6004088081531865e-05,-4.443648184497951,0.0036004088081531957,0.0014935537264063078,0.0004978512421354359,0.003292245800900525,1.0
21,Candidatus.Bathyarchaeota,1.461379433670436e-05,-4.835237008874127,0.0014613794336704395,0.0007515430757527831,0.00025051435858426105,0.0012776674902298434,1.0
22,Candidatus.Beckwithbacteria,3.159035154963621e-05,-4.500445541071185,0.003159035154963629,0.0012567850045045966,0.00041892833483486556,0.003179515441846671,1.0
23,Candidatus.Berkelbacteria,8.925106647884774e-05,-4.049386585713121,0.008925106647884797,0.0030447141382664122,0.0010149047127554708,0.008554274196566557,1.0
24,Candidatus.Bipolaricaulota,2.2206418286939398e-05,-4.653521483939477,0.0022206418286939453,0.0013794236028333501,0.0004598078676111167,0.002043527127822626,1.0
25,Candidatus.Blackallbacteria,2.1444405819371685e-05,-4.668685982670098,0.002144440581937174,0.0008995093628300605,0.00029983645427668684,0.002441823553830003,1.0
26,Candidatus.Blackburnbacteria,8.46497560176196e-06,-5.072374289301699,0.0008464975601761983,0.0007062121943254321,0.00023540406477514403,0.0009145127224723684,0.6666666666666666
27,Candidatus.Brennerbacteria,2.843293903542988e-06,-5.546178246152059,0.00028432939035429933,0.0005117472421429593,0.0001705824140476531,0.0,0.4444444444444444
28,Candidatus.Buchananbacteria,8.50631759318709e-05,-4.070258406433453,0.008506317593187112,0.004104224336269281,0.001368074778756427,0.007844983133286276,1.0
29,Candidatus.Calescamantes,5.787809375555173e-06,-5.237485781027051,0.0005787809375555189,0.0004014046530985264,0.00013380155103284212,0.0006811757092742089,0.7777777777777778
30,Candidatus.Campbellbacteria,4.008180686935491e-05,-4.397052708904712,0.004008180686935501,0.0022391914546378974,0.0007463971515459658,0.0041124922341773005,1.0
31,Candidatus.Chisholmbacteria,1.6523491940244075e-05,-4.781898167056662,0.0016523491940244118,0.0011709917157252403,0.0003903305719084134,0.001627882369220002,0.7777777777777778
32,Candidatus.Cloacimonetes,1.4053073944918696e-05,-4.852228668549099,0.0014053073944918723,0.001526021471900058,0.000508673823966686,0.0015689966266572532,0.6666666666666666
33,Candidatus.Coatesbacteria,2.9764250209063387e-05,-4.526305053282488,0.0029764250209063457,0.0018627282422192253,0.0006209094140730751,0.00320785282371246,0.8888888888888888
34,Candidatus.Collierbacteria,3.366939540261759e-05,-4.472764682116944,0.003366939540261767,0.0016179823133593803,0.0005393274377864601,0.003255764738440004,1.0
