#OTU ID	mgm4460449	mgm4529719	mgm4530144	mgm4544453
Pseudomonadota	0.142550795674709	0.111124777073981	0.10049498502019	0.178718267888801
Actinomycetota	0.0070377055424001	0.0134063095750569	0.0362446268073466	0.0877371657048018
Chloroflexota	0.0032042259351868	0.0005534714962179	0.0163149667839	0.163592471049753
Bacillota	0.0633227905744424	0.0212164073550212	0.251107203334636	0.0703481573686394
Cyanobacteriota	0.0139429366275315	0.0073796199495726	0.0113651165819982	0.0768737505186526
Candidatus.Melainabacteria	9.10761893722367e-05	0.0002459873316524	0.0005861664712778	0.0003394817245671
Candidatus.Margulisbacteria	6.62372286343539e-05	0.0	0.000260518431679	7.54403832371468e-05
Deinococcota	0.0002152709930616	0.0005534714962179	0.0906929790282662	0.034400814756139
Armatimonadota	6.62372286343539e-05	0.0001229936658262	0.000814120098997	0.0029044547546301
Mycoplasmatota	0.0031131497458146	0.0018449049873931	0.0041031652989449	0.0025272528384444
Thermomicrobiota	1.65593071585885e-05	0.0	0.0003582128435586	0.0005658028742786
Candidatus.Kaiserbacteria	9.10761893722367e-05	0.0	0.000521036863358	0.00105616536532
Candidatus.Nomurabacteria	0.0002483896073788	0.0	0.0014002865702748	0.0012824865150315
Candidatus.Yanofskybacteria	0.0005381774826541	6.1496832913105e-05	0.0004884720593982	0.0010938855569386
Candidatus.Azambacteria	2.48389607378827e-05	0.0	0.0002279536277191	0.0002263211497114
Candidatus.Falkowbacteria	0.0004967792147576	0.0	0.0011397681385958	0.0012447663234129
Candidatus.Magasanikbacteria	0.0005712960969713	6.1496832913105e-05	0.0014654161781946	0.00132020670665
Candidatus.Nealsonbacteria	4.96779214757655e-05	6.1496832913105e-05	0.0094763579523251	0.0088642450303647
Candidatus.Uhrbacteria	9.10761893722367e-05	0.0	0.0004559072554383	0.0008298442156086
Candidatus.Giovannonibacteria	6.62372286343539e-05	0.0	0.0004884720593982	0.0006035230658971
Candidatus.Moranbacteria	0.000339465796751	0.0001229936658262	0.0008466849029568	0.0008298442156086
Candidatus.Zambryskibacteria	8.27965357929424e-06	0.0001229936658262	0.0003256480395988	0.0003394817245671
Candidatus.Staskawiczbacteria	7.45168822136482e-05	0.0	0.0014654161781946	0.0009430047904643
Candidatus.Wolfebacteria	7.45168822136482e-05	6.1496832913105e-05	0.0005861664712778	0.00105616536532
Candidatus.Harrisonbacteria	0.0	0.0	0.0003907776475185	0.0004149221078043
Candidatus.Taylorbacteria	2.48389607378827e-05	0.0	0.0004884720593982	0.0002263211497114
Candidatus.Buchananbacteria	3.3118614317177e-05	0.0001229936658262	0.000521036863358	0.0005658028742786
Candidatus.Portnoybacteria	8.27965357929424e-05	0.0001844904987393	0.001074638530676	0.00105616536532
Candidatus.Adlerbacteria	8.27965357929424e-06	0.0	6.51296079197603e-05	7.54403832371468e-05
Candidatus.Sungbacteria	0.000761728129295	0.0	0.0002279536277191	0.0002263211497114
Candidatus.Jorgensenbacteria	1.65593071585885e-05	0.0	0.0006187312752377	0.00079212402399
Candidatus.Liptonbacteria	8.27965357929424e-06	6.1496832913105e-05	0.0002930832356389	0.0001886009580928
Candidatus.Tagabacteria	8.27965357929424e-06	0.0	0.000260518431679	0.0007166836407528
Candidatus.Ryanbacteria	2.48389607378827e-05	0.0	0.0001628240197994	0.00026404134133
Candidatus.Wildermuthbacteria	0.0	0.0	0.0003582128435586	0.00052808268266
Candidatus.Komeilibacteria	4.96779214757655e-05	6.1496832913105e-05	0.0001953888237592	0.0003394817245671
Candidatus.Kuenenbacteria	4.13982678964712e-05	6.1496832913105e-05	0.000260518431679	0.0003394817245671
Candidatus.Lloydbacteria	0.0	0.0	9.76944118796405e-05	0.0003017615329485
Candidatus.Kerfeldbacteria	0.0001490337644272	0.0	0.0002930832356389	0.0004526422994228
Candidatus.Terrybacteria	0.0	0.0	0.0002279536277191	0.0001131605748557
Candidatus.Yonathbacteria	1.65593071585885e-05	0.0	6.51296079197603e-05	0.0001508807664742
Candidatus.Niyogibacteria	0.0	6.1496832913105e-05	0.000260518431679	0.0001508807664742
Candidatus.Campbellbacteria	0.0001821523787444	0.0	0.0001628240197994	0.0001131605748557
Candidatus.Colwellbacteria	0.0	0.0	0.000260518431679	0.0001886009580928
Candidatus.Vogelbacteria	0.0	0.0	0.0001628240197994	0.0001131605748557
Candidatus.Spechtbacteria	4.13982678964712e-05	0.0	0.0003907776475185	0.00026404134133
Candidatus.Andersenbacteria	0.0	0.0	6.51296079197603e-05	0.0001131605748557
Candidatus.Jacksonbacteria	0.0	0.0	3.25648039598802e-05	0.0
Candidatus.Parcubacteria	0.0	0.0	6.51296079197603e-05	3.77201916185734e-05
Candidatus.Woesebacteria	0.0001076354965308	0.000614968329131	0.0016608050019538	0.0012824865150315
Candidatus.Gottesmanbacteria	0.0007700077828743	6.1496832913105e-05	0.0010095089227562	0.0016974086228358
Candidatus.Roizmanbacteria	0.000844524665088	0.0003074841645655	0.0046567669662628	0.0033948172456716
Candidatus.Levybacteria	0.0003560251039096	0.0	0.0015305457861143	0.0012070461317943
Candidatus.Daviesbacteria	9.93558429515309e-05	6.1496832913105e-05	0.0007489904910772	0.0006789634491343
Candidatus.Curtissbacteria	2.48389607378827e-05	0.0	0.0004233424514784	0.0003772019161857
Candidatus.Shapirobacteria	0.0008196857043501	0.0	0.0005861664712778	0.0019614499641658
Candidatus.Beckwithbacteria	0.0001904320323237	0.0	0.0001302592158395	0.0005658028742786
Candidatus.Amesbacteria	1.65593071585885e-05	0.0	9.76944118796405e-05	0.0001508807664742
Candidatus.Chisholmbacteria	0.0	0.0	0.0001302592158395	0.0001508807664742
Candidatus.Collierbacteria	6.62372286343539e-05	0.0	9.76944118796405e-05	0.0001131605748557
Candidatus.Woykebacteria	2.48389607378827e-05	0.0001229936658262	0.000260518431679	0.0003017615329485
Candidatus.Pacebacteria	3.3118614317177e-05	6.1496832913105e-05	0.0001953888237592	0.0001886009580928
Candidatus.Blackburnbacteria	2.48389607378827e-05	6.1496832913105e-05	0.0001628240197994	3.77201916185734e-05
Candidatus.Microgenomates	0.0	0.0	6.51296079197603e-05	0.0001131605748557
Candidatus.Gracilibacteria	7.45168822136482e-05	0.0	0.0	0.0
candidate.division.NC10	2.48389607378827e-05	0.0	9.76944118796405e-05	0.0004526422994228
Candidatus.Rokubacteria	4.13982678964712e-05	6.1496832913105e-05	0.0005536016673179	0.0016974086228358
Candidatus.Handelsmanbacteria	1.65593071585885e-05	0.0	9.76944118796405e-05	0.0005658028742786
Candidatus.Schekmanbacteria	4.96779214757655e-05	6.1496832913105e-05	0.0011072033346359	0.0010938855569386
