#OTU ID	mgm4536464	mgm4536467	mgm4536477	mgm4536577	mgm4536768	mgm4536825	mgm4536826	mgm4536827	mgm4536828	mgm4537210	mgm4537211	mgm4537319	mgm4537320	mgm4537324	mgm4537325	mgm4537326	mgm4537327	mgm4537328	mgm4537329	mgm4537330	mgm4537851	mgm4545664	mgm4545665	mgm4545666	mgm4545667	mgm4545668	mgm4545669	mgm4545670	mgm4546390	mgm4546391	mgm4546392	mgm4546393	mgm4546396	mgm4546397	mgm4546398	mgm4546658	mgm4546659	mgm4546660	mgm4549315	mgm4549837	mgm4549838	mgm4554763	mgm4554764	mgm4554765	mgm4554766	mgm4554767	mgm4554768	mgm4554769	mgm4554770	mgm4554771	mgm4755543	mgm4755544	mgm4755545	mgm4755546	mgm4755547	mgm4755548	mgm4755549	mgm4755550	mgm4755551	mgm4755552	mgm4755553	mgm4755554	mgm4664867	mgm4664907	mgm4637846	mgm4664897	mgm4637842	mgm4637841	mgm4664910	mgm4664865	mgm4637840	mgm4637843	mgm4637844	mgm4637845	mgm4637849	mgm4664925	mgm4664870	mgm4637847	mgm4664922	mgm4664915	mgm4664926	mgm4637835	mgm4637837	mgm4637838	mgm4637839	mgm4637848	mgm4664918	mgm4664912	mgm4637834	mgm4737385	mgm4737386
Pseudomonadota	0.480248087657639	0.4878116305145279	0.500448606058629	0.452718026654197	0.533077741796578	0.49444560305874197	0.452426027205161	0.449511615817846	0.449357253274754	0.484646851111128	0.50911409845833	0.46964812958799496	0.474289442564123	0.452087017937089	0.48270247614134604	0.46997563467735604	0.47025866093939706	0.476917994879841	0.47315642797524293	0.44721838215445503	0.44910151361307205	0.484973697825827	0.499267043724044	0.47299509001636697	0.445547068914296	0.448504295621571	0.445587182775177	0.44330158482317106	0.49549075292650796	0.4483675018982539	0.473053095663411	0.443618279559485	0.483816483114985	0.498107909111145	0.500104543001211	0.507019824504387	0.499777560281164	0.501625941113202	0.4845569545427679	0.445547068914296	0.445587182775177	0.413861714475211	0.41212996059023	0.413875020132066	0.44294909303686403	0.4395306859205779	0.415957199348686	0.46226841391775897	0.49741602067183505	0.43572984749455296	0.24806176896007698	0.3680584580943621	0.215973296972624	0.21352885814418698	0.24131327738729297	0.262510761735396	0.266084729227191	0.408316106134365	0.23169732686950895	0.24127443018207104	0.22330661390146803	0.34698441255583695	0.519782978141543	0.515879194362936	0.514275065629814	0.465049430680174	0.479199284276448	0.5358026528592771	0.45992787105525	0.46593147280908503	0.4471564687191629	0.5077360558360411	0.508311538581026	0.42600437097226096	0.511738099214172	0.565041579478663	0.45588760024645597	0.420502912296389	0.598832074924479	0.593545484744441	0.48378348963340506	0.442790407460264	0.473479542948758	0.424527357899485	0.472135472813714	0.427353316255548	0.453957471534705	0.346213203264677	0.478196850383246	0.903307617779482	0.903307617779482
Actinomycetota	0.35892495348356396	0.35306820226741004	0.348085675600724	0.393868365676876	0.32689504292426097	0.34464372610358	0.3918314401907171	0.395828127827128	0.39707306158978095	0.356385110356665	0.31351009160646504	0.38567597583769003	0.38072421808098494	0.39471518377782105	0.342677972659273	0.381631690639	0.382061817163134	0.383433809563135	0.37898330879819	0.398211846313671	0.396148669390068	0.35348857898026703	0.350839839802799	0.37935468786532595	0.400294210662501	0.396210093601668	0.40053082038588894	0.401280349754079	0.352822608575189	0.398451685319072	0.38014518642392897	0.40153355646883204	0.35412912991283496	0.34896662728377903	0.347894795703526	0.345336366590835	0.347065278642821	0.3464599018553369	0.35549668972040005	0.400294210662501	0.40053082038588894	0.447355330790914	0.47117587755476104	0.46731894561657794	0.41603276770041	0.43118231046931393	0.454229665813755	0.373052515766518	0.338332771598697	0.40963341858482505	0.6530438890644741	0.5273522797474259	0.684496843528014	0.675787435234781	0.66764067351627	0.649145272785558	0.634621407665806	0.49031386845088604	0.6847689564551122	0.6851597889192541	0.655873927521485	0.5511086937133829	0.275477116011955	0.28152287787498703	0.329536050681403	0.372123418577258	0.38492831419226603	0.334923269949685	0.385817598701932	0.39335807109510496	0.433860306429135	0.359821686673665	0.358447254781709	0.44488562622583394	0.35517325604406796	0.271033495467149	0.407861351202215	0.43196588059938396	0.262044064405333	0.270352083412499	0.325231399411958	0.39727361017513796	0.35442571079076796	0.41622677584272	0.351456062328019	0.405438257245806	0.36742855210364	0.5190746980194421	0.352273919202943	0.0473941629664938	0.0473941629664938
Chloroflexota	0.00603679966921646	0.00647831563793414	0.00593791292148578	0.00713701192424597	0.0055782212769121394	0.00638859923531456	0.00746038423783481	0.00709097645244393	0.00698275160686681	0.006555616885817329	0.0063491472406345395	0.0069615624238155895	0.00662643232883416	0.006981047273830999	0.0067062161465050295	0.0069559066257958	0.0059762816322719205	0.005450491370055329	0.00618325461503065	0.00586507865095011	0.00762709863278944	0.00640991124918354	0.005900653825462471	0.00572831423895254	0.006401717346929	0.00653585106540287	0.00661288879611129	0.007533765321258491	0.00569370367804946	0.006932752302664161	0.00604309984417164	0.00661276053715129	0.0064679784957461205	0.00585606410849129	0.00580092095090369	0.00510237244068898	0.00573894474597384	0.00582313794030653	0.00652080747177395	0.006401717346929	0.00661288879611129	0.00431105952578345	0.004903308587663829	0.00523433725237558	0.0093622001170275	0.00925090252707581	0.00710242692098938	0.00530462288060669	0.0044938770924615205	0.00577815667329734	0.0116774237578326	0.0055283594748721104	0.0116067628319332	0.00748127769073678	0.0114085924173522	0.0122781518744749	0.00973345717278844	0.009325842280362479	0.00967210649557104	0.006630844773749829	0.0105608730697737	0.00821156732152943	0.0083230780249904	0.00823949924243741	0.00468551928912141	0.0046000858601213295	0.0037682456020927103	0.00320211010845609	0.004055193220639779	0.00366990373235469	0.00268909142494485	0.0032647259902519603	0.00343576579261368	0.00314082376015691	0.00274264374216653	0.004632407971818429	0.00322768224997464	0.00430499714388308	0.00416073308154294	0.004346648263485829	0.0042050133653464	0.00444997770310882	0.00448371536160045	0.0043319432321469	0.00407602439621559	0.00422941717811177	0.00411181844753599	0.00931301611590785	0.00338568532245665	0.00031086633265806004	0.00031086633265806004
Bacillota	0.0174653710977879	0.0178568956686646	0.0165250159051239	0.0185761047463175	0.0123332928739743	0.0194299617657282	0.0196606366568504	0.0185646301290391	0.0183793019282402	0.0178294632257869	0.0249683473597974	0.0189614540726495	0.0187782897687885	0.0187134093310219	0.0298716791333505	0.0202782362650318	0.0200765711084135	0.0179205549591213	0.0193087264766405	0.0218652095313663	0.0182885074027722	0.0179795903556354	0.0154561265182157	0.024666822539163	0.0215482955906734	0.0231342511127213	0.0213409179017684	0.0214692794129128	0.0151832098081319	0.017860090455911	0.0195355554710957	0.0210636555634494	0.0181408215460097	0.0162582832485745	0.0162309087461161	0.0158921026974326	0.0155856096331228	0.0159106950793224	0.0172422710882544	0.0215482955906734	0.0213409179017684	0.0383021057867684	0.0154660434423976	0.0173873946421861	0.0163838502047981	0.0151173285198556	0.0154764673955183	0.0204915617202696	0.0142680597685653	0.0194657573174197	0.0177202122661981	0.0168113914991916	0.023908826749814	0.0140742275092482	0.0168424146474282	0.0141946312514715	0.0191357158028505	0.0215895703203148	0.0135317832565933	0.0169350507264591	0.0411930449577354	0.0170309095373314	0.0118798794105965	0.0111499819382656	0.0116979137932638	0.0137177585313947	0.0155446208901812	0.0104470552817284	0.0122333986170004	0.0128919743965621	0.0145036065706382	0.0123595301582253	0.0134473525848212	0.0141386382740263	0.0106532246418369	0.0124323266040626	0.0120619901071193	0.0131404950235993	0.0105869279725225	0.0112012610918594	0.0145122431849926	0.0132788415722158	0.0147846717676588	0.0141781084463656	0.0139054043683697	0.0132172215775257	0.014581319862098999	0.0103080768726244	0.0122276348930057	0.0223435176597982	0.0223435176597982
Cyanobacteriota	0.00293570394872855	0.00290693650420122	0.00308314709384839	0.00272971709141922	0.00316469330862112	0.0032603406326034102	0.00294488851493479	0.00286051540973437	0.00279879586689448	0.00324378274972968	0.0036214344231771797	0.0024920768209767898	0.00269135097663418	0.00272004015853281	0.00293396956409595	0.00275092352432602	0.0022877953123540897	0.0025600792798744698	0.00291832087983888	0.00279756889626909	0.00293985690335073	0.00301064494757123	0.00291190007884617	0.0028057049333645103	0.00266897946275408	0.0024842148845875198	0.00261309754570125	0.00331797954563198	0.00293689824755836	0.00288864679277673	0.00326859488426894	0.0028088745724258	0.00303773683386398	0.00322768445745792	0.0030001410114900103	0.0026974325641859	0.00317347332206305	0.00300399973111051	0.00300732990482946	0.00266897946275408	0.00261309754570125	0.0033161996352180398	0.00261204289249381	0.00275138240188973	0.00058513750731421	0.00180505415162455	0.00302395906024657	0.00349712175091849	0.0034265812830019103	0.0032206119162640897	0.00426838197049237	0.00264949405775265	0.00179890203077736	0.0016543195116560001	0.0019329873670620398	0.00189562919338458	0.00340828500354598	0.00322315335541379	0.00232010254280374	0.0015028081195951099	0.00317719189816066	0.00372041914446875	0.00379120843344468	0.00378040794407237	0.00357283437111606	0.00428383950573903	0.0031707288084132103	0.00298829399544486	0.00392652735258885	0.00373468386567075	0.00241905216218772	0.00309393154578297	0.00343461516776686	0.00275528159148221	0.0025221625225904103	0.00393036808495571	0.00276693827960874	0.00411406553118668	0.0034327351410536697	0.00369636712874831	0.00426602728476515	0.00435538483141611	0.0046036007990764	0.00412719964654792	0.00455693242072874	0.00417493853578983	0.0042222780010027	0.00314039920541472	0.00397187358514866	0.0018677885487205302	0.0018677885487205302
Candidatus Melainabacteria	8.269588587967751e-06	2.76851095638211e-05	3.2625895172998804e-05	1.16904372223521e-05	2.092725464702e-05	5.561348627042061e-05	1.40232786425466e-05	1.1488013693712301e-05	3.05101293629485e-05	3.78063257544252e-05	2.79288001787443e-05	0.0	4.077804510051789e-05	2.3347984193414702e-05	8.060355945318549e-05	0.0	4.668970025212439e-05	8.258320257659591e-05	1.59362232346151e-05	3.2720104049930894e-05	2.3613308460648397e-05	2.80931099306803e-05	1.7078592837807502e-05	0.0	1.9166818403979e-05	7.393496680319991e-06	2.60936987445203e-05	0.0	4.8486527671954e-05	0.0	0.0	2.51656577818989e-05	3.1316874575917305e-05	1.71229944692728e-05	2.9174791035559198e-05	6.4998375040624e-05	1.4829314589079699e-05	2.10069911266469e-05	3.694508482591479e-05	1.9166818403979e-05	2.60936987445203e-05	0.0	0.0	2.0132066355290697e-05	0.0	0.0	1.55074823602388e-05	1.96467514096544e-05	0.0	0.0	8.61362397025782e-06	7.13599784696751e-06	7.79776918819808e-05	7.646014549670599e-06	9.01579928666996e-06	7.81881885447354e-06	8.99996040017424e-06	1.48190958869599e-05	6.44472928556595e-06	4.58406137141364e-06	1.0183307365899499e-05	1.6515622126969902e-05	1.7906093932113103e-05	1.9961275126255102e-05	2.4020356865018e-05	3.9721764318550204e-05	2.64722630111173e-05	1.1973702328628501e-05	3.4226388545568604e-05	2.18359999941771e-05	1.9033604423409698e-05	2.20854885089203e-05	3.79706199451612e-05	1.56906696553656e-05	1.3668647035716198e-05	2.47158029789485e-05	1.8310984858795102e-05	1.25716288195162e-05	2.4766268342517497e-05	1.71610478535819e-05	3.38050094076868e-05	1.4100800749222501e-05	2.5575559994868898e-05	1.53942545563145e-05	2.77728038472642e-05	2.46032578228109e-05	2.53639730127327e-05	2.14272536897992e-05	1.85880762801542e-05	7.771658316451559e-06	7.771658316451559e-06
Candidatus Margulisbacteria	0.0	0.0	0.0	5.845218611176059e-06	3.44684194186212e-06	6.951685783802569e-06	2.10349179638199e-05	0.0	4.06801724839313e-06	2.2683795452655102e-05	1.86192001191629e-05	0.0	0.0	0.0	1.61207118906371e-05	0.0	0.0	0.0	1.99202790432688e-06	0.0	1.1806654230324199e-05	9.36436997689342e-06	2.8464321396345697e-06	0.0	9.583409201989521e-06	0.0	0.0	0.0	3.4633234051395695e-05	0.0	0.0	3.87163965875368e-06	1.25267498303669e-05	8.561497234636391e-06	0.0	0.0	1.4829314589079699e-05	8.40279645065878e-06	3.69450848259148e-06	9.583409201989521e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3251729185011998e-06	3.0582847915575e-06	1.51623289770518e-05	6.950922317882361e-07	1.80315985733399e-06	3.4750306019882402e-06	3.5999841600696998e-06	5.55716095760998e-06	7.16081031729551e-07	0.0	7.83331335838427e-07	3.30312442539398e-06	6.51130688440477e-06	7.72694521016325e-06	5.42395155016535e-06	1.7569241910128e-05	8.64400424852809e-06	7.69738006840405e-06	5.07057608082498e-06	7.27866666472569e-06	4.75840110585242e-06	3.9263090682525e-06	1.2656873315053698e-05	5.37965816755394e-06	9.508624024846029e-06	6.10952433187492e-06	5.4438063093715105e-06	1.17859020182964e-05	7.16918294125506e-06	9.19341849299032e-06	4.12256212288863e-06	1.11631339264678e-05	5.9942718737974005e-06	1.0775978189420099e-05	1.02320856279394e-05	7.61529408801288e-06	8.4546576709109e-06	3.65831160557548e-06	7.302458538632001e-06	2.59055277215052e-06	2.59055277215052e-06
Deinococcota	0.00245606781062642	0.00247781730596199	0.0025611327710804103	0.00260112228197335	0.00234902278337903	0.0024191866527633	0.00246108540176693	0.00234929880036417	0.00232080384020828	0.00251034003009384	0.0024298056155507603	0.00268169136170328	0.00258940586388289	0.00241651636401842	0.0024664689192674697	0.00255442898687416	0.0027546923148753398	0.0025600792798744698	0.0025238993547821603	0.00266668848006937	0.0024793973883680803	0.00258924829861103	0.0025020138507387897	0.0019873743277998603	0.00264022923514811	0.00280213524184128	0.0025944591894551602	0.0030642516980248303	0.00247281291126965	0.00255851573074511	0.00224240811827753	0.00249720757989612	0.0023884336343232898	0.0026797486344411897	0.0026160062628551397	0.00292492687682808	0.00244683690719815	0.00223514385587524	0.0025455163445055303	0.00264022923514811	0.0025944591894551602	0.0028187696899353303	0.00169553661442581	0.00178504321683578	0.00292568753657109	0.00293321299638989	0.00176785298906722	0.0019646751409654398	0.0016852039096730699	0.00208392535758265	0.00270931603187571	0.0020194873906918	0.00237831960240041	0.00202132821004019	0.00238918681096754	0.00229960150086572	0.002375989545646	0.00234975289157608	0.0024926780714505698	0.00207199573987897	0.00242284382174825	0.00230778293187526	0.00262080102097292	0.00265484959179192	0.00249889196418332	0.0027071910143258104	0.00233712264869578	0.00215441115470109	0.00255620416674589	0.0023109766660504103	0.0020026920654256397	0.00222180014399739	0.00214591533932502	0.00216351919305127	0.0020603999683838302	0.00234605734343997	0.0022522511376318	0.00260232716563985	0.0023417158461754	0.0023142898819687604	0.00252548155648157	0.00278020788105505	0.00267304563758872	0.00264165408186357	0.00263110773289871	0.00263079121148199	0.0025809764053562603	0.0028822269292498198	0.0023480723501037603	0.0010854416115310698	0.0010854416115310698
Armatimonadota	0.0007442629729170901	0.00070597029387743	0.0007667085365654701	0.00067804535889642	0.00078538755675286	0.00078554049356969	0.00061702426027205	0.00071225684901016	0.00074241314783174	0.00077881031054116	0.0008937216057198099	0.00054175583064712	0.0007136157892590599	0.00077048347838268	0.00078991488264121	0.0005501847048652	0.0005135867027733599	0.00041291601288298	0.00066334529214085	0.00060532192492372	0.00090911237573496	0.0007257386732092401	0.00072868662774645	0.0005845218611176	0.00064208841653329	0.0008798261049580699	0.00061133808487161	0.00078070106956046	0.00052642515758121	0.0007097817833679901	0.00087415909695564	0.00073173989550444	0.0006785322824782	0.00066779678430163	0.00069533251968082	0.00077998050048748	0.00083044161698846	0.00076885587523527	0.0007093456286575599	0.00064208841653329	0.00061133808487161	0.0003316199635218	0.0006415543946476	0.00050330165888226	0.0	0.0011281588447653401	0.00058928432968907	0.00088410381343444	0.0005617346365576901	0.0010419626787913198	0.00057777539246652	0.00040675187727714	0.00055775710165583	0.00048100382439745	0.00055627481598753	0.00057424880697855	0.00053459764777035	0.00052978267795881	0.0005478019892731	0.00042020562571291	0.0005506819290944099	0.00052849990806303	0.0009164664439799699	0.00087314480874844	0.0008112681818604401	0.00088380925608774	0.0006628870758089901	0.00057217191841803	0.0007295291336286901	0.00073660106647024	0.00051390731943206	0.00065127651669638	0.00067886865962561	0.00057562342392827	0.0005835917995249201	0.0007714662997249299	0.0006745370908793901	0.0007982984300392701	0.0007703612942330401	0.00072689295551243	0.0008624399961083	0.0009212523156158699	0.0008144217385866	0.00079434353510582	0.0008017569952749599	0.00080722117332936	0.0007785971109666099	0.0008116225604941	0.00063929705206387	4.40393971265589e-05	4.40393971265589e-05
Mycoplasmatota	0.00012404382881951002	8.30553286914633e-05	0.00013050358069198998	9.352349777881691e-05	8.912548449672049e-05	0.00013208202989224	0.00015425606506801	9.19041095496986e-05	9.15303880888455e-05	0.00011341897726327	0.00020481120131078998	0.00018961454072648998	4.077804510051789e-05	0.00010506592887036	9.67242713438225e-05	0.00011789672247111001	0.00028013820151274	0.0	0.00013545789749422	0.0001390604422122	0.00012987319653356	0.00010769025473427	0.00010247155702684	0.00023380874444704	9.583409201989521e-05	8.13284634835199e-05	7.8281096233561e-05	0.00013662268717308	0.00015238622982613999	0.00011554587171106	7.60138345178823e-05	8.71118923219578e-05	0.0001106529568349	5.9930480642454795e-05	0.00012156162931483001	0.00019499512512187	0.00016312246047987	0.00010923635385856	0.00015886386475143	9.583409201989521e-05	7.8281096233561e-05	0.0001658099817609	4.5825313903400204e-05	0.00011408170934663999	0.0	0.00022563176895306	0.00021710475304333998	7.85870056386176e-05	0.00011234692731153001	9.47238798901203e-05	5.89701948733035e-05	4.2815987081805e-05	0.00034656751947547	5.21319173841177e-05	5.950427529202171e-05	6.51568237872795e-05	5.4899758441062894e-05	5.83501900549048e-05	6.30151307922004e-05	5.500873645696371e-05	8.85164409497422e-05	5.50520737565663e-05	0.0001481322316202	0.00014616804689225	0.00012320118521089	0.00013979005519797	0.00011507330655853	9.49343541769833e-05	9.760858955588091e-05	9.31669333084888e-05	7.672921783187021e-05	0.00011926163794817	0.00012081560891642	0.00010848977304567	0.00010578344227641	0.00011635866795707	0.00011382504101413	0.00011000175217076001	0.00012317959780883	0.00010296628712149	9.39944164018608e-05	9.57679384218031e-05	0.00010909574810311	0.00011545690917235	0.00014105660901373002	0.00011071466020263999	0.00015119563133563998	9.30256379703478e-05	0.00010621757874373	6.99449248480641e-05	6.99449248480641e-05
