"samples","habitat","Pseudomonadota","Actinomycetota","Chloroflexota","Bacillota","Cyanobacteriota","Candidatus Melainabacteria","Candidatus Margulisbacteria","Deinococcota","Armatimonadota","Mycoplasmatota","Thermomicrobiota","Candidatus Kaiserbacteria","Candidatus Nomurabacteria","Candidatus Yanofskybacteria","Candidatus Azambacteria","Candidatus Falkowbacteria","Candidatus Magasanikbacteria","Candidatus Nealsonbacteria","Candidatus Uhrbacteria","Candidatus Giovannonibacteria","Candidatus Moranbacteria","Candidatus Zambryskibacteria","Candidatus Staskawiczbacteria","Candidatus Wolfebacteria","Candidatus Harrisonbacteria","Candidatus Taylorbacteria","Candidatus Buchananbacteria","Candidatus Portnoybacteria","Candidatus Adlerbacteria","Candidatus Sungbacteria","Candidatus Jorgensenbacteria","Candidatus Liptonbacteria","Candidatus Tagabacteria","Candidatus Ryanbacteria","Candidatus Wildermuthbacteria","Candidatus Komeilibacteria","Candidatus Kuenenbacteria","Candidatus Lloydbacteria","Candidatus Kerfeldbacteria","Candidatus Terrybacteria","Candidatus Yonathbacteria","Candidatus Niyogibacteria","Candidatus Campbellbacteria","Candidatus Colwellbacteria","Candidatus Vogelbacteria","Candidatus Spechtbacteria","Candidatus Brennerbacteria","Candidatus Andersenbacteria","Candidatus Jacksonbacteria","Candidatus Parcubacteria","Candidatus Veblenbacteria","Candidatus Woesebacteria","Candidatus Gottesmanbacteria","Candidatus Roizmanbacteria","Candidatus Levybacteria","Candidatus Daviesbacteria","Candidatus Curtissbacteria","Candidatus Shapirobacteria","Candidatus Beckwithbacteria","Candidatus Amesbacteria","Candidatus Chisholmbacteria","Candidatus Collierbacteria","Candidatus Woykebacteria","Candidatus Pacebacteria","Candidatus Blackburnbacteria","Candidatus Microgenomates","Candidatus Gracilibacteria","candidate division NC10","Candidatus Rokubacteria","Candidatus Handelsmanbacteria","Candidatus Schekmanbacteria","Candidatus Aminicenantes","Candidatus Glassbacteria","candidate division WWE3","Candidatus Peregrinibacteria","Candidatus Doudnabacteria","Candidatus Berkelbacteria","Candidatus Gribaldobacteria","Candidatus Saccharibacteria","Candidatus Eisenbacteria","Candidatus Desantisbacteria","Candidatus Edwardsbacteria","Candidatus Lindowbacteria","Candidatus Ratteibacteria","Candidatus Dadabacteria","Candidatus Firestonebacteria","Candidatus Raymondbacteria","Candidatus Riflebacteria","Candidatus Wallbacteria","candidate division CPR1","Candidatus Coatesbacteria","Candidatus Bipolaricaulota","Candidatus Blackallbacteria","candidate division CPR2","Candidatus Fraserbacteria","Candidatus Fischerbacteria","Candidatus Sumerlaeota","candidate division WOR-3","Candidatus Wirthbacteria","Candidatus Abawacabacteria","Candidatus Absconditabacteria","candidate division CPR3","Candidatus Delongbacteria","Candidatus Calescamantes","Planctomycetota","Candidatus Omnitrophica","Verrucomicrobiota","Lentisphaerota","Chlamydiota","Kiritimatiellota","Thermodesulfobacteriota","Nitrospirota","Campylobacterota","Bacteroidota","Ignavibacteriota","Chlorobiota","Balneolota","Gemmatimonadota","candidate division Zixibacteria","Candidatus Marinimicrobia","Candidatus Hydrogenedentes","Fibrobacterota","Candidatus Cloacimonetes","Elusimicrobiota","Acidobacteriota","Myxococcota","Nitrospinota","Candidatus Tectomicrobia","Spirochaetota","Bdellovibrionota","Synergistota","Caldisericota","Fusobacteriota","Thermotogota","Atribacterota","Chrysiogenota","Aquificota","Calditrichota","Deferribacterota","Dictyoglomota","Coprothermobacterota","Nitrososphaerota","Candidatus Bathyarchaeota","Thermoproteota","Candidatus Korarchaeota","Euryarchaeota","Candidatus Woesearchaeota","Nanoarchaeota","Candidatus Micrarchaeota","Candidatus Diapherotrites","Candidatus Altiarchaeota","Candidatus Aenigmarchaeota","Candidatus Huberarchaea","Candidatus Nanohaloarchaeota","Candidatus Thermoplasmatota","Candidatus Heimdallarchaeota","Candidatus Lokiarchaeota","Candidatus Odinarchaeota","Candidatus Thorarchaeota"
"mgm4556511","sludge",0.733833458364591,0.0837959489872468,0.0129782445611403,0.0147786946736684,0.00232558139534884,0,0,0.00202550637659415,0.00045011252813203,0.00030007501875468,0,0.00030007501875468,0.00015003750937734,7.50187546886722e-05,0,0.00015003750937734,0.00015003750937734,0,0.00022505626406601,7.50187546886722e-05,0.00015003750937734,0,0,0,0,0,7.50187546886722e-05,0,0,7.50187546886722e-05,7.50187546886722e-05,0,0,0,7.50187546886722e-05,0,7.50187546886722e-05,7.50187546886722e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015003750937734,0,7.50187546886722e-05,0,0,0,0,0,0.00015003750937734,0.00015003750937734,0.00015003750937734,0,0,0,0.00015003750937734,0.00097524381095273,0,0.00015003750937734,0.00045011252813203,0.00015003750937734,7.50187546886722e-05,7.50187546886722e-05,7.50187546886722e-05,0,0,0.00015003750937734,0.0005251312828207,7.50187546886722e-05,7.50187546886722e-05,7.50187546886722e-05,0,7.50187546886722e-05,0,0,0,0,0,0,0.00015003750937734,0,0,0,0,0,0,0,0,0,0,0.00037509377344336,0,0.00787696924231058,0.00105026256564141,0.00532633158289572,0.00127531882970743,0.00015003750937734,0.00030007501875468,0.0269317329332333,0.0306076519129782,0.013728432108027,0.0165041260315079,0.00067516879219805,0.00015003750937734,0,0.00202550637659415,0,7.50187546886722e-05,0,0,0.00022505626406601,0.00277569392348087,0.00442610652663166,0.00952738184546137,0,0.00015003750937734,0.00240060015003751,0.00022505626406601,0.00045011252813203,0,7.50187546886722e-05,0,0.00022505626406601,0,0,0.00015003750937734,0,0,7.50187546886722e-05,0,0,7.50187546886722e-05,0,0.0159789947486872,0,0,0,0,0,0,0,0,7.50187546886722e-05,0,0,0,0
"mgm4441092","sludge",0.860808745194312,0.0566028996248089,0.0119968502478114,0.00907869748483024,0.00277919310760109,0,0,0.00055583862152021,0.00013895965538005,0.00023159942563342,0,0,9.26397702533698e-05,4.63198851266849e-05,0,0,0,4.63198851266849e-05,0.00013895965538005,0,0,0,0,4.63198851266849e-05,0,0,0,0,0,0,0,0,0,0,0,0,4.63198851266849e-05,0,0,0,0,4.63198851266849e-05,0,0,0,0,0,4.63198851266849e-05,0,0,0,0,9.26397702533698e-05,0,0,0.00013895965538005,0,4.63198851266849e-05,0,0,0,0,0,0,0,0,0,0,9.26397702533698e-05,0,4.63198851266849e-05,4.63198851266849e-05,4.63198851266849e-05,0,0.00013895965538005,0,4.63198851266849e-05,0,4.63198851266849e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63198851266849e-05,0,0,0,0,4.63198851266849e-05,0,0,0,0,0.00282551299272778,0.0002779193107601,0.00435406920190838,0.00032423919588679,9.26397702533698e-05,4.63198851266849e-05,0.00314975218861457,0.0002779193107601,0.0006021585066469,0.0358515910880541,0.00236231414146093,0.00018527954050674,9.26397702533698e-05,0.00023159942563342,9.26397702533698e-05,0,0,0,0,0.00050951873639353,0.00064847839177358,0.00125063689842049,4.63198851266849e-05,0,0.00088007781740701,0.00018527954050674,0.00018527954050674,0,0.00023159942563342,9.26397702533698e-05,0,0,0,0,0,0,0,0,0,0.00013895965538005,0,0.0015285562091806,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4687116","sludge",0.913294883863575,0.0505526756315837,0.00066633442235635,0.0025175315667591,0.00055601227316161,7.0992373999185e-06,4.68549668394621e-06,0.00194675287980565,0.00010847634747075,2.99587818276561e-05,3.63480954875827e-05,2.54152698917082e-05,1.60442765238158e-05,1.88839714837832e-05,3.83358819595599e-06,1.40564900518386e-05,4.31633633915045e-05,6.53129840792502e-06,4.13175616675257e-05,4.11755769195273e-06,1.33465663118468e-05,4.11755769195273e-06,6.24732891192828e-06,6.81526790392176e-06,4.2595424399511e-06,9.51297811589079e-06,8.37710013190383e-06,2.27175596797392e-06,4.96946617994295e-06,5.6793899199348e-06,1.27786273198533e-05,5.53740517193643e-06,5.6793899199348e-07,4.2595424399511e-06,1.98778647197718e-06,2.12977121997555e-06,1.4198474799837e-07,3.69160344795762e-06,5.39542042393806e-06,7.0992373999185e-07,2.12977121997555e-06,5.6793899199348e-07,1.70381697598044e-06,1.84580172397881e-06,2.41374071597229e-06,2.55572546397066e-06,0,1.4198474799837e-07,0,7.0992373999185e-07,0,9.65496286388916e-06,9.65496286388916e-06,1.32045815638484e-05,4.96946617994295e-06,3.26564920396251e-06,2.41374071597229e-06,1.27786273198533e-06,8.5190848799022e-07,1.70381697598044e-06,2.69771021196903e-06,2.8396949599674e-06,4.2595424399511e-07,4.96946617994295e-06,4.2595424399511e-07,1.4198474799837e-07,4.2595424399511e-07,3.08106903156463e-05,0.00029291453512063,1.29206120678517e-05,2.12977121997555e-06,5.62259602073545e-05,4.82748143194458e-06,1.06488560998778e-05,2.55572546397066e-05,1.17847340838647e-05,5.82137466793317e-06,3.83358819595599e-06,0.00037058019227574,1.88839714837832e-05,2.55572546397066e-06,1.56183222798207e-06,1.06488560998778e-05,4.2595424399511e-07,5.96335941593154e-06,2.41374071597229e-06,2.12977121997555e-06,4.54351193594784e-06,3.26564920396251e-06,4.2595424399511e-07,5.96335941593154e-06,6.95725265192013e-06,4.2595424399511e-06,2.8396949599674e-07,4.54351193594784e-06,8.5190848799022e-07,2.8396949599674e-07,1.4198474799837e-07,5.6793899199348e-07,7.0992373999185e-07,4.2595424399511e-07,0,9.9389323598859e-07,0,0.00105551461661988,0.00010620459150278,0.0003658946955918,7.88015351390954e-05,2.69771021196903e-05,9.51297811589079e-06,0.00096365048466493,0.00021681071019351,0.00012068703579861,0.0163099299873208,5.59419907113578e-05,9.9389323598859e-05,5.53740517193643e-06,0.00039613744691545,8.66106962790057e-06,2.03038189637669e-05,2.12977121997555e-06,1.56183222798207e-06,1.70381697598044e-06,0.00027261071615687,0.00074584588123543,0.00633635334892326,1.16427493358663e-05,1.56183222798207e-05,0.0002087175795576,0.00024776338525715,7.04244350071915e-05,2.8396949599674e-07,9.65496286388916e-06,1.86000019877865e-05,5.96335941593154e-06,6.24732891192828e-06,3.40763395196088e-06,3.05267208196496e-05,6.95725265192013e-06,4.2595424399511e-07,1.4198474799837e-07,8.5190848799022e-06,8.09313063590709e-06,2.34274834197311e-05,0,0.00113431615175898,9.9389323598859e-07,5.6793899199348e-07,6.81526790392176e-06,4.2595424399511e-07,4.2595424399511e-07,0,0,0,4.40152718794947e-06,4.2595424399511e-07,1.4198474799837e-07,0,1.4198474799837e-07
"mgm4687117","sludge",0.884132432702344,0.0737220758583937,0.00058594630327979,0.00395160242615353,0.00088223363084322,3.22579789890084e-05,6.84929690862508e-06,0.00124149030095369,0.00011908938818544,7.49003758717387e-05,3.66768802203794e-05,3.84444407129278e-05,4.39680672521416e-05,3.97701110823392e-05,1.32567036941131e-05,3.66768802203794e-05,9.25759807972228e-05,2.49667919572462e-05,7.35747055023274e-05,3.53512098509681e-06,1.65708796176413e-05,1.59080444329357e-05,1.14891432015646e-05,1.45823740635244e-05,1.74546598639155e-05,1.43614290019558e-05,3.40255394815568e-05,9.27969258587914e-06,1.2814813570976e-05,8.17496727803638e-06,3.2478924050577e-05,1.23729234478388e-05,3.97701110823392e-06,1.50242641866615e-05,8.83780246274203e-07,3.09323086195971e-06,1.10472530784275e-06,1.06053629552904e-05,1.21519783862703e-05,2.87228580039116e-06,4.63984629293957e-06,2.20945061568551e-07,2.20945061568551e-06,8.83780246274203e-07,2.20945061568551e-06,1.76756049254841e-06,2.20945061568551e-07,2.43039567725406e-06,4.41890123137102e-07,0,0,4.66194079909642e-05,2.1652616033718e-05,3.99910561439077e-05,1.61289894945042e-05,4.63984629293957e-06,5.30268147764522e-06,1.54661543097986e-06,1.76756049254841e-06,2.65134073882261e-06,2.43039567725406e-06,1.03844178937219e-05,6.62835184705653e-07,1.34776487556816e-05,4.41890123137102e-07,0,1.32567036941131e-06,2.43039567725406e-05,0.00017145336777719,1.34776487556816e-05,2.65134073882261e-06,3.44674296046939e-05,7.07024197019363e-06,3.40255394815568e-05,5.94342215619402e-05,2.36411215878349e-05,1.98850555411696e-05,5.30268147764522e-06,0.00140167547059089,1.25938685094074e-05,4.41890123137102e-06,4.41890123137102e-07,7.29118703176218e-06,2.20945061568551e-07,1.17100882631332e-05,8.61685740117348e-06,2.65134073882261e-06,4.19795616980247e-06,1.32567036941131e-05,0,3.75606604666536e-06,4.41890123137102e-06,1.7233714802347e-05,8.83780246274203e-07,1.10472530784275e-06,1.76756049254841e-06,6.62835184705653e-07,6.62835184705653e-07,8.83780246274203e-07,1.76756049254841e-06,2.20945061568551e-07,4.41890123137102e-07,0,2.20945061568551e-07,0.00113587856152392,0.00015620815852896,0.00059588883105038,0.00010362323387565,4.61775178678271e-05,1.45823740635244e-05,0.00115465889175725,0.00028391440411558,0.00026601785412853,0.0213552239808467,0.0001102515857227,0.00017653510419327,7.95402221646783e-06,0.00030866025101126,9.72158270901624e-06,2.67343524497947e-05,1.76756049254841e-06,4.86079135450812e-06,1.76756049254841e-06,0.00025386587574226,0.0006336704365786,0.00307909037801932,2.49667919572462e-05,5.96551666235087e-06,0.00030114811891793,0.00121696539911958,8.04240024109525e-05,1.76756049254841e-06,2.47458468956777e-05,2.12107259105809e-05,1.12681981399961e-05,1.67918246792099e-05,3.97701110823392e-06,3.18160888658713e-05,8.17496727803638e-06,1.54661543097986e-06,0,1.17100882631332e-05,8.61685740117348e-06,3.80025505897907e-05,2.20945061568551e-07,0.00094940092956006,2.87228580039116e-06,2.20945061568551e-06,1.06053629552904e-05,2.20945061568551e-07,0,0,0,0,1.12681981399961e-05,1.32567036941131e-06,1.10472530784275e-06,8.83780246274203e-07,1.32567036941131e-06
"mgm4687118","sludge",0.901663745962038,0.0560215224631263,0.00073697323138092,0.0026314122616255,0.0005967349596676,7.55642034588403e-06,5.66731525941302e-06,0.00235226920414225,0.00012745903142248,3.45595106995578e-05,4.90056084196302e-05,3.2448157955855e-05,2.2891508694884e-05,2.32248801807318e-05,3.77821017294201e-06,1.53350883489999e-05,4.54496459039201e-05,8.00091566034779e-06,4.3671664646065e-05,4.66720080186955e-06,1.66685742923912e-05,5.77843908802896e-06,7.44529651726809e-06,8.77878246065939e-06,6.00068674526085e-06,1.15568781760579e-05,1.1445754347442e-05,1.3334859433913e-06,7.11192503142026e-06,8.11203948896374e-06,1.37793547483768e-05,6.77855354557244e-06,5.55619143079708e-07,5.8895629166449e-06,1.88910508647101e-06,2.22247657231883e-06,4.44495314463766e-07,4.55607697325361e-06,9.55664926097098e-06,1.22236211477536e-06,4.44495314463766e-06,1.22236211477536e-06,2.88921954401448e-06,1.77798125785507e-06,2.55584805816666e-06,2.44472422955072e-06,1.11123828615942e-07,4.44495314463766e-07,0,1.11123828615942e-07,0,1.31126117766811e-05,1.1334630518826e-05,1.67796981210072e-05,7.2230488600362e-06,4.33382931602172e-06,3.33371485847825e-06,1.22236211477536e-06,1.88910508647101e-06,1.55573360062318e-06,3.33371485847825e-06,3.22259102986231e-06,5.55619143079708e-07,4.22270548740578e-06,3.33371485847825e-07,0,6.6674297169565e-07,3.20036626413912e-05,0.00030270130914982,1.40016024056086e-05,2.11135274370289e-06,5.7006524079978e-05,7.55642034588403e-06,1.44460977200724e-05,3.22259102986231e-05,1.43349738914565e-05,1.05567637185145e-05,3.44483868709419e-06,0.00053106077695558,2.03356606367173e-05,3.11146720124636e-06,3.11146720124636e-06,1.03345160612826e-05,4.44495314463766e-07,7.88979183173185e-06,4.44495314463766e-06,1.44460977200724e-06,5.3339437735652e-06,3.88933400155796e-06,5.55619143079708e-07,7.33417268865215e-06,8.11203948896374e-06,4.77832463048549e-06,6.6674297169565e-07,4.0004578301739e-06,5.55619143079708e-07,7.77866800311591e-07,0,8.88990628927533e-07,2.33360040093477e-06,1.11123828615942e-07,1.11123828615942e-07,7.77866800311591e-07,0,0.00114890926406022,0.00011579102941781,0.00038415507552531,8.50097288911953e-05,2.93366907546086e-05,1.00011445754347e-05,0.00105912121053854,0.00023247104946455,0.00015246189286107,0.0213267740641429,6.95635167135794e-05,0.00010956809501531,4.0004578301739e-06,0.00049294530374031,1.1334630518826e-05,2.56696044102825e-05,4.55607697325361e-06,1.66685742923912e-06,3.55596251571013e-06,0.00029381140286055,0.00078542322065747,0.00594612494541042,1.34459832625289e-05,1.37793547483768e-05,0.00023180430649285,0.00024180545106828,7.06747549997389e-05,8.88990628927533e-07,1.20013734905217e-05,1.7113069606855e-05,2.32248801807318e-05,8.11203948896374e-06,2.33360040093477e-06,3.28926532703187e-05,7.77866800311591e-06,3.33371485847825e-07,1.11123828615942e-07,8.11203948896374e-06,6.77855354557244e-06,2.38916231524274e-05,1.11123828615942e-07,0.00121736154248764,1.44460977200724e-06,6.6674297169565e-07,6.22293440249273e-06,3.33371485847825e-07,5.55619143079708e-07,0,0,0,5.22281994494926e-06,3.33371485847825e-07,7.77866800311591e-07,0,2.22247657231883e-07
"mgm4687973","sludge",0.837380185628577,0.0817437322249833,0.00129826801962293,0.00589499319098382,0.00130156179614488,1.49086726782711e-05,4.42059480576643e-06,0.0123378801028941,0.00019545963307849,0.00010999480016701,6.05014740083327e-05,3.07708069813154e-05,1.75957008935409e-05,2.88638837317691e-05,8.06108464580938e-06,9.40459875344427e-05,3.82251433204509e-05,1.70756309163919e-05,3.98720315814227e-05,1.10081478496537e-05,1.36951760649235e-05,1.21349661334765e-06,3.64048984004294e-06,9.79465123630602e-06,5.20069977148992e-07,1.29150710992e-05,2.02827291088107e-05,8.6678329524832e-07,4.3339164762416e-07,1.71623092459167e-05,3.55381151051811e-06,3.38045485146845e-06,0,5.98080473721341e-06,1.16148961563275e-05,1.59488126325691e-05,7.45433633913555e-06,6.93426636198656e-06,4.10855281947704e-05,1.38685327239731e-06,1.63822042801932e-05,5.20069977148992e-07,1.73356659049664e-06,5.20069977148992e-07,2.68702821526979e-06,7.97440631628454e-06,0,2.35765056307543e-05,0,8.6678329524832e-08,0,4.39459130690898e-05,1.27417144401503e-05,2.79971004365207e-05,1.12681828382282e-05,3.22443385832375e-05,1.23083227925261e-05,3.72716816956778e-06,1.82024492002147e-06,7.80104965723488e-07,1.64688826097181e-06,2.51367155622013e-06,1.30017494287248e-06,1.99360157907114e-06,6.06748306673824e-07,0,1.73356659049664e-07,6.71757053817448e-05,0.00061810316784157,6.72623837112696e-05,1.89825541659382e-05,8.3557909661938e-05,1.96759808021369e-05,1.40418893830228e-05,4.45526613757636e-05,7.62769299818522e-06,2.39232189488536e-05,8.6678329524832e-08,4.125888485382e-05,4.68062979434093e-05,2.9904023686067e-05,1.96759808021369e-05,3.70116467071033e-05,0,1.82024492002147e-06,8.6678329524832e-06,7.71437132771005e-06,4.24723814671677e-06,6.5008747143624e-06,8.6678329524832e-08,8.84118961153286e-06,2.04560857678604e-05,2.52233938917261e-05,1.73356659049664e-07,2.25363656764563e-06,3.46713318099328e-07,2.94706320384429e-06,1.04013995429798e-06,2.60034988574496e-07,6.32751805531274e-06,1.30017494287248e-06,0,5.20069977148992e-07,0,0.00182743922137203,0.00017309662406109,0.0007567884950813,0.00013270452250251,2.79104221069959e-05,7.02094469151139e-06,0.00332446065059541,0.00024633981250957,0.00045384773339202,0.0413360285670971,0.00021132176738154,0.00015333396492942,8.58115462295837e-06,0.00036994311041198,1.38685327239731e-06,9.27458125915702e-06,9.88132956583085e-06,1.0314721213455e-05,9.96800789535568e-06,0.00053194490829389,0.00124617434357851,0.00339753048238484,4.10855281947704e-05,6.98627335970146e-05,0.00063439869379224,8.29511613552642e-05,0.00016780924596007,1.21349661334765e-06,0.00011398200332515,8.771846947913e-05,7.19430135056106e-06,1.53420643258953e-05,8.06108464580938e-06,2.02827291088107e-05,4.53327663414871e-05,4.3339164762416e-07,1.73356659049664e-07,3.76183950137771e-05,1.29150710992e-05,6.08481873264321e-05,5.20069977148992e-07,0.0020646778092815,6.2408397257879e-06,0,1.55154209849449e-05,2.60034988574496e-07,0,8.6678329524832e-08,0,0,1.82024492002147e-06,1.73356659049664e-07,5.98080473721341e-06,0,0
"mgm4687974","sludge",0.840400251595082,0.0892285463168665,0.00066833211596588,0.00688344172870709,0.00150031606240102,7.45060250538927e-06,5.62062996020594e-06,0.00222773014911139,9.16293395838224e-05,0.000105615558322,2.94102730475892e-05,9.67271202454045e-06,3.38544920858916e-05,4.43114780583678e-05,1.24176708423154e-05,0.0001658739399884,7.73816961963236e-05,5.11085189404773e-05,4.56186013049273e-05,4.70564368761428e-06,0.00010470057204941,2.09139719449523e-06,8.88843807660474e-06,6.79704088210951e-06,1.56854789587143e-06,1.52933419847464e-05,2.86259990996535e-05,3.39852044105475e-06,5.35920531089404e-06,4.96706833692618e-06,3.65994509036666e-06,5.48991763554999e-06,2.61424649311904e-07,8.10416412866903e-06,1.24176708423154e-05,8.10416412866903e-06,9.41128737522855e-06,1.17641092190357e-05,2.94102730475892e-05,3.13709579174285e-06,2.09139719449523e-06,6.5356162327976e-07,2.35282184380714e-05,1.04569859724762e-06,2.48353416846309e-06,2.22210951915119e-06,0,3.37237797612356e-05,0,0,6.5356162327976e-07,5.41149024075642e-05,1.6339040581994e-05,3.80372864748821e-05,3.85601357735059e-05,2.22210951915119e-05,2.69267388791261e-05,3.52923276571071e-06,4.05208206433452e-06,3.92136973967856e-07,2.35282184380714e-06,4.0912957617313e-05,3.65994509036666e-06,3.65994509036666e-06,1.43783557121547e-06,0,4.83635601227023e-06,7.58131483004522e-05,0.00015319484449677,1.33326571149071e-05,7.13689292621498e-05,4.07822452926571e-05,6.5356162327976e-06,2.15675335682321e-05,6.39183267567606e-05,2.61424649311904e-05,2.49660540092868e-05,1.30712324655952e-07,6.07812309650177e-05,1.75154515038976e-05,4.27429301624963e-05,4.05208206433452e-06,8.10416412866903e-06,0,3.92136973967856e-07,1.80383008025214e-05,2.52274786585988e-05,2.22210951915119e-06,1.96068486983928e-06,1.30712324655952e-07,1.30712324655952e-06,8.62701342729284e-06,4.16972315652487e-05,1.96068486983928e-06,1.82997254518333e-06,3.92136973967856e-07,9.14986272591665e-07,5.22849298623808e-07,0,1.00648489985083e-05,2.74495881777499e-06,0,1.30712324655952e-06,0,0.00082636331647492,0.00019175498027028,0.00053840406525786,0.00015476339239264,3.16323825667404e-05,7.45060250538927e-06,0.00338518778393985,0.0001878336105306,0.00063905255524295,0.0465173792492616,0.00030939607246063,0.00019972843207429,1.81690131271773e-05,0.00010692268156856,7.71202715470117e-06,5.09778066158213e-06,7.84273947935713e-06,2.92795607229333e-05,3.09788209434606e-05,0.0001801215833759,0.00048781839561601,0.00099798859874819,7.29374771580213e-05,1.49012050107785e-05,0.00059173469371749,0.00012234673587797,9.63349832714367e-05,1.56854789587143e-06,0.00017110243297464,9.50278600248772e-05,1.75154515038976e-05,1.41169310628428e-05,1.3594081764219e-05,2.78417251517178e-05,6.74475595224713e-05,1.82997254518333e-06,1.30712324655952e-07,1.89532870751131e-05,5.09778066158213e-06,1.09798352711e-05,6.5356162327976e-07,0.00082845471366942,6.5356162327976e-06,0,5.22849298623808e-06,1.30712324655952e-07,0,0,0,0,1.69926022052738e-06,1.30712324655952e-07,8.36558877798093e-06,0,0
"mgm4687976","sludge",0.813210018437196,0.0467364342172508,0.00066116035980706,0.0115554197310231,0.00228613357014045,3.02652490719272e-05,2.95270722652948e-06,0.00111267850653053,9.81775152821053e-05,0.00021628580434328,9.84235742176495e-06,2.386771674778e-05,6.12686749504868e-05,4.20760779780451e-05,7.13570913077959e-06,0.00021899245263427,0.00014148388793787,6.42213821770163e-05,8.78430399892521e-05,3.93694296870598e-06,0.00022342151347406,1.72241254880887e-06,1.67320076170004e-05,2.31295399411476e-05,2.70664829098536e-06,1.72241254880887e-05,4.79814924311041e-05,7.38176806632371e-06,1.00884163573091e-05,9.84235742176495e-07,5.65935551751484e-06,6.39753232414722e-06,2.21453041989711e-06,1.9930773779074e-05,1.84544201658093e-05,5.41329658197072e-06,3.37100741695449e-05,2.87888954586625e-05,5.19184353998101e-05,4.42906083979423e-06,4.92117871088247e-07,1.23029467772062e-06,7.52940342765018e-05,2.46058935544124e-07,2.70664829098536e-06,4.92117871088247e-07,0,3.93694296870598e-06,4.92117871088247e-07,2.46058935544124e-07,0,0.00010383687079962,2.31295399411476e-05,6.42213821770163e-05,7.48019164054136e-05,1.5993830810368e-05,3.74009582027068e-05,2.21453041989711e-06,1.96847148435299e-06,0,2.46058935544124e-07,9.98999278309142e-05,3.93694296870598e-06,3.19876616207361e-06,1.47635361326474e-06,2.46058935544124e-07,1.08265931639414e-05,9.64551027332965e-05,6.07765570793985e-05,5.65935551751484e-06,9.30102776356787e-05,3.00191901363831e-05,4.42906083979423e-06,3.39561331050891e-05,0.00012844276435403,4.08457833003245e-05,4.69972566889276e-05,2.46058935544124e-07,7.18492091788841e-05,1.05805342283973e-05,3.96154886226039e-05,3.19876616207361e-06,7.38176806632371e-06,7.38176806632371e-07,9.84235742176495e-07,2.82967775875742e-05,5.31487300775307e-05,2.70664829098536e-06,1.23029467772062e-06,2.46058935544124e-07,2.46058935544124e-07,1.05805342283973e-05,6.34832053703839e-05,7.62782700186783e-06,2.46058935544124e-07,7.38176806632371e-07,1.72241254880887e-06,9.84235742176495e-07,0,1.91925969724416e-05,3.93694296870598e-06,2.46058935544124e-07,8.85812167958845e-06,2.46058935544124e-07,0.00082725014129934,0.0003262741485315,0.00072095268114428,0.00015132624535963,7.97230951162961e-05,5.90541445305897e-06,0.00252800950378033,0.00030265249071927,0.00109520832210689,0.110243507304383,0.00075761546254035,0.00036711993183183,4.84736103021924e-05,5.09341996576336e-05,1.10726520994856e-05,1.30411235838386e-05,1.20568878416621e-05,5.06881407220895e-05,8.39060970205462e-05,0.00010408292973516,0.00034152980253524,0.00055240231029655,8.83351578603404e-05,5.65935551751484e-06,0.00084299791317416,0.0002487655838351,0.0001087580495105,2.46058935544124e-07,0.00036121451737877,0.00017716243359176,3.86312528804274e-05,5.21644943353542e-05,3.7893076073795e-05,7.25873859855165e-05,8.11994487295608e-05,5.41329658197072e-06,1.96847148435299e-06,4.89657281732806e-05,4.15839601069569e-05,1.03344752928532e-05,2.46058935544124e-07,0.00055781560687852,1.45174771971033e-05,0,1.96847148435299e-06,2.46058935544124e-07,2.46058935544124e-07,0,0,0,3.93694296870598e-06,9.84235742176495e-07,1.62398897459122e-05,0,2.46058935544124e-07
