"samples","habitat","Pseudomonadota","Actinomycetota","Chloroflexota","Bacillota","Cyanobacteriota","Candidatus Melainabacteria","Candidatus Margulisbacteria","Deinococcota","Armatimonadota","Mycoplasmatota","Thermomicrobiota","Candidatus Kaiserbacteria","Candidatus Nomurabacteria","Candidatus Yanofskybacteria","Candidatus Azambacteria","Candidatus Falkowbacteria","Candidatus Magasanikbacteria","Candidatus Nealsonbacteria","Candidatus Uhrbacteria","Candidatus Giovannonibacteria","Candidatus Moranbacteria","Candidatus Zambryskibacteria","Candidatus Staskawiczbacteria","Candidatus Wolfebacteria","Candidatus Harrisonbacteria","Candidatus Taylorbacteria","Candidatus Buchananbacteria","Candidatus Portnoybacteria","Candidatus Adlerbacteria","Candidatus Sungbacteria","Candidatus Jorgensenbacteria","Candidatus Liptonbacteria","Candidatus Tagabacteria","Candidatus Ryanbacteria","Candidatus Wildermuthbacteria","Candidatus Komeilibacteria","Candidatus Kuenenbacteria","Candidatus Lloydbacteria","Candidatus Kerfeldbacteria","Candidatus Terrybacteria","Candidatus Yonathbacteria","Candidatus Niyogibacteria","Candidatus Campbellbacteria","Candidatus Colwellbacteria","Candidatus Vogelbacteria","Candidatus Spechtbacteria","Candidatus Brennerbacteria","Candidatus Andersenbacteria","Candidatus Jacksonbacteria","Candidatus Parcubacteria","Candidatus Veblenbacteria","Candidatus Woesebacteria","Candidatus Gottesmanbacteria","Candidatus Roizmanbacteria","Candidatus Levybacteria","Candidatus Daviesbacteria","Candidatus Curtissbacteria","Candidatus Shapirobacteria","Candidatus Beckwithbacteria","Candidatus Amesbacteria","Candidatus Chisholmbacteria","Candidatus Collierbacteria","Candidatus Woykebacteria","Candidatus Pacebacteria","Candidatus Blackburnbacteria","Candidatus Microgenomates","Candidatus Gracilibacteria","candidate division NC10","Candidatus Rokubacteria","Candidatus Handelsmanbacteria","Candidatus Schekmanbacteria","Candidatus Aminicenantes","Candidatus Glassbacteria","candidate division WWE3","Candidatus Peregrinibacteria","Candidatus Doudnabacteria","Candidatus Berkelbacteria","Candidatus Gribaldobacteria","Candidatus Saccharibacteria","Candidatus Eisenbacteria","Candidatus Desantisbacteria","Candidatus Edwardsbacteria","Candidatus Lindowbacteria","Candidatus Ratteibacteria","Candidatus Dadabacteria","Candidatus Firestonebacteria","Candidatus Raymondbacteria","Candidatus Riflebacteria","Candidatus Wallbacteria","candidate division CPR1","Candidatus Coatesbacteria","Candidatus Bipolaricaulota","Candidatus Blackallbacteria","candidate division CPR2","Candidatus Fraserbacteria","Candidatus Fischerbacteria","Candidatus Sumerlaeota","candidate division WOR-3","Candidatus Wirthbacteria","Candidatus Abawacabacteria","Candidatus Absconditabacteria","candidate division CPR3","Candidatus Delongbacteria","Candidatus Calescamantes","Planctomycetota","Candidatus Omnitrophica","Verrucomicrobiota","Lentisphaerota","Chlamydiota","Kiritimatiellota","Thermodesulfobacteriota","Nitrospirota","Campylobacterota","Bacteroidota","Ignavibacteriota","Chlorobiota","Balneolota","Gemmatimonadota","candidate division Zixibacteria","Candidatus Marinimicrobia","Candidatus Hydrogenedentes","Fibrobacterota","Candidatus Cloacimonetes","Elusimicrobiota","Acidobacteriota","Myxococcota","Nitrospinota","Candidatus Tectomicrobia","Spirochaetota","Bdellovibrionota","Synergistota","Caldisericota","Fusobacteriota","Thermotogota","Atribacterota","Chrysiogenota","Aquificota","Calditrichota","Deferribacterota","Dictyoglomota","Coprothermobacterota","Nitrososphaerota","Candidatus Bathyarchaeota","Thermoproteota","Candidatus Korarchaeota","Euryarchaeota","Candidatus Woesearchaeota","Nanoarchaeota","Candidatus Micrarchaeota","Candidatus Diapherotrites","Candidatus Altiarchaeota","Candidatus Aenigmarchaeota","Candidatus Huberarchaea","Candidatus Nanohaloarchaeota","Candidatus Thermoplasmatota","Candidatus Heimdallarchaeota","Candidatus Lokiarchaeota","Candidatus Odinarchaeota","Candidatus Thorarchaeota"
"mgm4446412","estuarine_seawater",0.536390600045631,0.259867670545289,0.00182523385808807,0.0219028062970568,0.00410677618069815,0,0,0.00456308464522017,0.000228154232261,0.000228154232261,0,0.000228154232261,0,0,0,0.00045630846452201,0.00068446269678302,0,0.00045630846452201,0,0.000228154232261,0,0,0,0,0,0,0,0,0,0,0.00045630846452201,0,0,0.000228154232261,0,0.00045630846452201,0.000228154232261,0,0.000228154232261,0,0,0,0,0,0,0,0,0,0,0,0.00045630846452201,0,0.00045630846452201,0,0,0,0,0,0,0,0,0,0,0,0,0.000228154232261,0.000228154232261,0.000228154232261,0,0.000228154232261,0,0,0.000228154232261,0,0,0,0,0.000228154232261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159707962582706,0.00068446269678302,0.00136892539356605,0.00045630846452201,0,0,0.00228154232261008,0.000228154232261,0.00250969655487109,0.116814966917636,0.00114077116130504,0,0.000228154232261,0,0.00045630846452201,0,0.000228154232261,0,0,0.00068446269678302,0.00159707962582706,0.00365046771617614,0,0,0.00296600501939311,0.00068446269678302,0.00045630846452201,0,0.000228154232261,0.00045630846452201,0,0,0.000228154232261,0,0,0,0,0.000228154232261,0,0,0,0.025781428245494,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4446411","estuarine_seawater",0.299297423887588,0.172833723653396,0.00062451209992193,0.0402810304449649,0.00655737704918033,0.00031225604996096,0,0.00140515222482436,0,0.00202966432474629,0,0.00031225604996096,0.00046838407494145,0.00015612802498048,0,0.00046838407494145,0.00078064012490242,0.00046838407494145,0.00015612802498048,0,0.00046838407494145,0,0,0.00015612802498048,0.00031225604996096,0.00015612802498048,0.00031225604996096,0,0,0,0,0,0,0.00031225604996096,0.00015612802498048,0,0.00046838407494145,0,0.00015612802498048,0.00015612802498048,0,0,0,0,0,0,0,0.00015612802498048,0,0.00015612802498048,0,0.00031225604996096,0.00031225604996096,0.00046838407494145,0.00015612802498048,0,0,0.00046838407494145,0,0,0,0.00015612802498048,0.00015612802498048,0.00015612802498048,0,0,0,0,0,0,0,0,0.00031225604996096,0,0.00015612802498048,0,0.00015612802498048,0.00015612802498048,0.00078064012490242,0.00015612802498048,0,0,0,0,0.00031225604996096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00187353629976581,0.00202966432474629,0.00062451209992193,0,0,0.00015612802498048,0.00312256049960968,0.0009367681498829,0.00530835284933646,0.438407494145199,0.00234192037470726,0.00031225604996096,0.00062451209992193,0.00015612802498048,0,0,0,0,0.00015612802498048,0.00046838407494145,0.00015612802498048,0,0,0,0.0029664324746292,0.0009367681498829,0.00015612802498048,0,0.00031225604996096,0.00031225604996096,0,0,0.00046838407494145,0.00031225604996096,0.00062451209992193,0,0,0,0,0.00015612802498048,0,0.00359094457455113,0.00015612802498048,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4446406","estuarine_seawater",0.721883233948135,0.00866731382609901,0.00062404659547912,0.0227430314796838,0.017334627652198,0.00013867702121758,0,0.00020801553182637,6.93385106087921e-05,0.00152544723339343,0,0.00013867702121758,6.93385106087921e-05,0.00020801553182637,0,0,0.00034669255304396,6.93385106087921e-05,0,0,0.00013867702121758,0,0.00013867702121758,6.93385106087921e-05,6.93385106087921e-05,0,6.93385106087921e-05,0,0,0,0,0,0,0.00013867702121758,0,0.00020801553182637,0,0,0,0,0,0,6.93385106087921e-05,0,0,0,0,0,0,6.93385106087921e-05,0,0.00020801553182637,0,0.00013867702121758,0.00013867702121758,0,0,6.93385106087921e-05,0,0,0,0.00013867702121758,0,0,0,0,0,0,0,0,0.00013867702121758,0,0,0.00020801553182637,0,0,0,0,6.93385106087921e-05,0,6.93385106087921e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159478574400222,0.00069338510608792,0.00110941616974067,0.00027735404243516,0.00034669255304396,0.00013867702121758,0.00159478574400222,0.00020801553182637,0.00478435723200666,0.205450006933851,0.00062404659547912,0.00013867702121758,0,6.93385106087921e-05,0,0.00041603106365275,0,0,0.00013867702121758,0.00027735404243516,0.00027735404243516,0.00020801553182637,0.00013867702121758,0,0.00090140063791429,0.00076272361669671,0,6.93385106087921e-05,0.00104007765913188,0.00034669255304396,6.93385106087921e-05,6.93385106087921e-05,0.00013867702121758,0,0.00041603106365275,6.93385106087921e-05,0,6.93385106087921e-05,0,6.93385106087921e-05,0,0.00124809319095826,6.93385106087921e-05,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4453379","estuarine_seawater",0.585151167240719,0.184462303865289,0.00306161500191351,0.0463069269039418,0.00650593187906621,0,0,0.00038270187523918,0.00076540375047837,0.00191350937619594,0,0,0,0.00038270187523918,0,0.00038270187523918,0,0,0.00038270187523918,0,0.00114810562571757,0,0,0,0,0.00038270187523918,0,0.00076540375047837,0,0.00038270187523918,0.00038270187523918,0,0,0,0,0,0,0,0,0.00038270187523918,0,0,0,0,0,0,0,0,0,0,0,0.00038270187523918,0.00038270187523918,0.00076540375047837,0.00038270187523918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038270187523918,0,0,0.00114810562571757,0,0,0,0,0,0,0,0,0.00038270187523918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00497512437810945,0.00038270187523918,0.00229621125143513,0.00038270187523918,0.00114810562571757,0,0.00535782625334864,0.00076540375047837,0.00612323000382702,0.12246460007654,0.00267891312667432,0.00076540375047837,0,0.00038270187523918,0,0,0,0,0,0.00038270187523918,0.00038270187523918,0.00267891312667432,0,0,0.00114810562571757,0.00153080750095675,0,0,0.00114810562571757,0.00229621125143513,0,0,0,0.00038270187523918,0.00153080750095675,0,0,0.00114810562571757,0,0.00038270187523918,0,0.00153080750095675,0.00076540375047837,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4453380","estuarine_seawater",0.625883392226148,0.136410482921084,0.00272379269729093,0.0525618374558304,0.0111896348645465,0.0001472320376914,7.36160188457008e-05,0.0004416961130742,0.0001472320376914,0.00353356890459364,0.0002208480565371,0.0002944640753828,7.36160188457008e-05,7.36160188457008e-05,0,0,0.0005153121319199,7.36160188457008e-05,7.36160188457008e-05,7.36160188457008e-05,0.0001472320376914,7.36160188457008e-05,0.0001472320376914,0,0,7.36160188457008e-05,7.36160188457008e-05,0.0002208480565371,0,0,7.36160188457008e-05,0,0,0.0003680800942285,7.36160188457008e-05,7.36160188457008e-05,0,0.0003680800942285,7.36160188457008e-05,0,7.36160188457008e-05,0,7.36160188457008e-05,0,0,0,0,0,0,0,0,0.0001472320376914,0.0003680800942285,0.0005153121319199,0.0002944640753828,0.0002208480565371,7.36160188457008e-05,7.36160188457008e-05,7.36160188457008e-05,0,0,0.0002944640753828,0.0001472320376914,0,0,0,0,0,0.0002208480565371,7.36160188457008e-05,0.0002208480565371,0.0001472320376914,0,7.36160188457008e-05,0.0002208480565371,0,0.0002944640753828,0,0,0.0001472320376914,0.0002944640753828,0,0,0,7.36160188457008e-05,7.36160188457008e-05,0,0,0,0,0,0,0,0,0,0,0,7.36160188457008e-05,0,0,0,0,0,0.0002208480565371,0.00323910482921084,0.00117785630153121,0.00117785630153121,0.0001472320376914,0.0005889281507656,0,0.00434334511189635,0.0005153121319199,0.00669905771495877,0.12345406360424,0.00154593639575972,0.0002944640753828,0.0001472320376914,0.0003680800942285,7.36160188457008e-05,0.0002944640753828,0,0,0,0.0005889281507656,0.00132508833922261,0.00125147232037691,0.0001472320376914,0.0002208480565371,0.00294464075382803,0.00213486454652532,0,0,0.00125147232037691,0.00088339222614841,0.0001472320376914,0,0.0003680800942285,0,0.0002944640753828,7.36160188457008e-05,0,0.0006625441696113,0,0.0003680800942285,0,0.00213486454652532,7.36160188457008e-05,0,0,0.0001472320376914,0,0,0,0,0,0.0001472320376914,0,0,0
"mgm4454502","estuarine_seawater",0.909303777708398,0.0218545113955667,0.00031220730565095,0.0280986575085857,0.00468310958476428,0,0,0.00031220730565095,0,0.00249765844520762,0,0.00015610365282547,0,0.00015610365282547,0,0,0,0.00015610365282547,0,0,0.00015610365282547,0.00015610365282547,0.00015610365282547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015610365282547,0.00015610365282547,0.00015610365282547,0,0.00015610365282547,0,0,0,0,0,0,0,0,0,0.00015610365282547,0.00031220730565095,0.00015610365282547,0,0,0,0,0,0,0,0.00031220730565095,0,0,0,0,0,0,0,0.00015610365282547,0,0,0,0,0,0.00015610365282547,0,0,0,0.00031220730565095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00093662191695285,0.00015610365282547,0.00046831095847642,0.00031220730565095,0.00046831095847642,0,0.00218545113955667,0,0.00343428036216047,0.0154542616297221,0.00031220730565095,0.00015610365282547,0,0.00015610365282547,0.00015610365282547,0,0,0,0,0.00015610365282547,0.00046831095847642,0.0006244146113019,0.00031220730565095,0.00015610365282547,0.00015610365282547,0.0006244146113019,0,0,0.00078051826412738,0.00031220730565095,0.00031220730565095,0,0.00015610365282547,0,0.00031220730565095,0,0,0.00031220730565095,0,0.00015610365282547,0,0.0006244146113019,0,0,0,0,0,0,0,0,0,0.00015610365282547,0,0,0
"mgm4454505","estuarine_seawater",0.782216494845361,0.0446735395189003,0.00214776632302406,0.0609965635738832,0.00558419243986254,0.00042955326460481,0.00042955326460481,0.00042955326460481,0,0.00257731958762887,0.00042955326460481,0,0.00042955326460481,0,0,0,0.00085910652920962,0,0.00085910652920962,0,0.00042955326460481,0,0,0,0,0,0,0.00042955326460481,0,0,0,0,0,0.00128865979381443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00042955326460481,0,0.00042955326460481,0,0.00085910652920962,0,0.00042955326460481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00042955326460481,0,0,0,0,0,0,0,0.00042955326460481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00472508591065292,0.00085910652920962,0.00085910652920962,0,0.00214776632302406,0,0.00730240549828179,0,0.0133161512027491,0.0438144329896907,0.0038659793814433,0,0,0,0,0,0,0,0,0.00085910652920962,0,0.00042955326460481,0,0,0.00214776632302406,0.00343642611683849,0,0,0.00042955326460481,0.00214776632302406,0,0,0,0,0.00257731958762887,0,0,0.00171821305841924,0,0,0,0.00214776632302406,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4454687","estuarine_seawater",0.110348770726129,0.779302458547742,0.00514579759862779,0.050314465408805,0.0028587764436821,0,0,0,0.00057175528873642,0.00057175528873642,0.00057175528873642,0,0,0,0,0,0.00057175528873642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00057175528873642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114351057747284,0,0,0,0,0,0.00057175528873642,0,0,0.00057175528873642,0,0,0,0,0,0,0,0,0.00057175528873642,0.00057175528873642,0,0,0.00057175528873642,0,0,0,0,0.00114351057747284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228702115494568,0.00400228702115495,0.00114351057747284,0,0,0,0.00114351057747284,0,0.00400228702115495,0.0171526586620926,0.00114351057747284,0,0,0.00057175528873642,0,0.00114351057747284,0,0,0,0.00114351057747284,0.00057175528873642,0.00457404230989137,0,0,0.00114351057747284,0.00114351057747284,0,0,0,0.00114351057747284,0,0,0,0,0,0,0,0,0,0.00057175528873642,0,0.00114351057747284,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4454695","estuarine_seawater",0.0737553779963122,0.0147510755992624,0,0.0473263675476337,0.00860479409956976,0.00061462814996926,0,0,0,0.00184388444990781,0,0.00061462814996926,0,0,0,0,0,0,0,0,0.00061462814996926,0,0,0,0,0,0,0,0,0,0,0,0,0.00122925629993854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00061462814996926,0.00061462814996926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00061462814996926,0,0,0.00061462814996926,0,0.00061462814996926,0.00061462814996926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00430239704978488,0.00061462814996926,0.00061462814996926,0,0,0,0.00491702519975415,0.00184388444990781,0.00245851259987707,0.818070067609097,0.00122925629993854,0.00122925629993854,0,0,0,0,0,0,0,0.00122925629993854,0.00184388444990781,0,0,0,0.00307314074984634,0.00061462814996926,0,0,0.00122925629993854,0,0,0,0.00184388444990781,0,0,0,0,0,0,0,0,0.00122925629993854,0,0,0,0,0,0,0,0,0,0.00061462814996926,0,0,0
"mgm4454700","estuarine_seawater",0.792119565217391,0.0665760869565217,0.00135869565217391,0.0529891304347826,0.00543478260869565,0,0,0,0,0.00951086956521739,0,0,0,0,0,0.00135869565217391,0.00135869565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135869565217391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00271739130434783,0,0.00135869565217391,0,0.00135869565217391,0,0.00271739130434783,0,0.00951086956521739,0.0366847826086957,0,0,0,0,0,0,0,0,0,0,0,0.00135869565217391,0,0,0.00407608695652174,0,0,0,0,0,0,0,0,0,0,0,0,0.00135869565217391,0,0.00135869565217391,0,0.00543478260869565,0,0,0,0,0,0,0,0,0,0,0,0,0
