samples,Pseudomonadota,Actinomycetota,Chloroflexota,Bacillota,Cyanobacteriota,Candidatus.Melainabacteria,Candidatus.Margulisbacteria,Deinococcota,Armatimonadota,Mycoplasmatota,Thermomicrobiota,Candidatus.Kaiserbacteria,Candidatus.Nomurabacteria,Candidatus.Yanofskybacteria,Candidatus.Azambacteria,Candidatus.Falkowbacteria,Candidatus.Magasanikbacteria,Candidatus.Nealsonbacteria,Candidatus.Uhrbacteria,Candidatus.Giovannonibacteria,Candidatus.Moranbacteria,Candidatus.Zambryskibacteria,Candidatus.Staskawiczbacteria,Candidatus.Wolfebacteria,Candidatus.Harrisonbacteria,Candidatus.Taylorbacteria,Candidatus.Buchananbacteria,Candidatus.Portnoybacteria,Candidatus.Adlerbacteria,Candidatus.Sungbacteria,Candidatus.Jorgensenbacteria,Candidatus.Liptonbacteria,Candidatus.Tagabacteria,Candidatus.Ryanbacteria,Candidatus.Wildermuthbacteria,Candidatus.Komeilibacteria,Candidatus.Kuenenbacteria,Candidatus.Lloydbacteria,Candidatus.Kerfeldbacteria,Candidatus.Terrybacteria,Candidatus.Yonathbacteria,Candidatus.Niyogibacteria,Candidatus.Campbellbacteria,Candidatus.Colwellbacteria,Candidatus.Vogelbacteria,Candidatus.Spechtbacteria,Candidatus.Brennerbacteria,Candidatus.Andersenbacteria,Candidatus.Jacksonbacteria,Candidatus.Parcubacteria,Candidatus.Veblenbacteria,Candidatus.Woesebacteria,Candidatus.Gottesmanbacteria,Candidatus.Roizmanbacteria,Candidatus.Levybacteria,Candidatus.Daviesbacteria,Candidatus.Curtissbacteria,Candidatus.Shapirobacteria,Candidatus.Beckwithbacteria,Candidatus.Amesbacteria,Candidatus.Chisholmbacteria,Candidatus.Collierbacteria,Candidatus.Woykebacteria,Candidatus.Pacebacteria,Candidatus.Blackburnbacteria,Candidatus.Microgenomates,Candidatus.Gracilibacteria,candidate.division.NC10,Candidatus.Rokubacteria,Candidatus.Handelsmanbacteria,Candidatus.Schekmanbacteria,Candidatus.Aminicenantes,Candidatus.Glassbacteria,candidate.division.WWE3,Candidatus.Peregrinibacteria,Candidatus.Doudnabacteria,Candidatus.Berkelbacteria,Candidatus.Gribaldobacteria,Candidatus.Saccharibacteria,Candidatus.Eisenbacteria,Candidatus.Desantisbacteria,Candidatus.Edwardsbacteria,Candidatus.Lindowbacteria,Candidatus.Ratteibacteria,Candidatus.Dadabacteria,Candidatus.Firestonebacteria,Candidatus.Raymondbacteria,Candidatus.Riflebacteria,Candidatus.Wallbacteria,candidate.division.CPR1,Candidatus.Coatesbacteria,Candidatus.Bipolaricaulota,Candidatus.Blackallbacteria,candidate.division.CPR2,Candidatus.Fraserbacteria,Candidatus.Fischerbacteria,Candidatus.Sumerlaeota,candidate.division.WOR.3,Candidatus.Wirthbacteria,Candidatus.Abawacabacteria,Candidatus.Absconditabacteria,candidate.division.CPR3,Candidatus.Delongbacteria,Candidatus.Calescamantes,Planctomycetota,Candidatus.Omnitrophica,Verrucomicrobiota,Lentisphaerota,Chlamydiota,Kiritimatiellota,Thermodesulfobacteriota,Nitrospirota,Campylobacterota,Bacteroidota,Ignavibacteriota,Chlorobiota,Balneolota,Gemmatimonadota,candidate.division.Zixibacteria,Candidatus.Marinimicrobia,Candidatus.Hydrogenedentes,Fibrobacterota,Candidatus.Cloacimonetes,Elusimicrobiota,Acidobacteriota,Myxococcota,Nitrospinota,Candidatus.Tectomicrobia,Spirochaetota,Bdellovibrionota,Synergistota,Caldisericota,Fusobacteriota,Thermotogota,Atribacterota,Chrysiogenota,Aquificota,Calditrichota,Deferribacterota,Dictyoglomota,Coprothermobacterota,Nitrososphaerota,Candidatus.Bathyarchaeota,Thermoproteota,Candidatus.Korarchaeota,Euryarchaeota,Candidatus.Woesearchaeota,Nanoarchaeota,Candidatus.Micrarchaeota,Candidatus.Diapherotrites,Candidatus.Altiarchaeota,Candidatus.Huberarchaea,Candidatus.Nanohaloarchaeota,Candidatus.Thermoplasmatota,Candidatus.Heimdallarchaeota,Candidatus.Lokiarchaeota,Candidatus.Odinarchaeota,Candidatus.Thorarchaeota
mgm4537983,0.136123203342813,0.0190788298157999,0.0008474821594524,0.0949868785006054,0.658760160552451,0.0001018176445985,2.99463660583894e-05,0.0005859505625424,0.0001068087056082,0.0012228099473842,1.39749708272484e-05,8.78426737712756e-05,0.0001038140690024,0.0001507300424938,2.49553050486579e-05,0.0003264153900364,0.0001627085889172,0.0001337604350608,0.0001237783130413,2.49553050486579e-05,0.0001457389814841,4.19249124817452e-05,5.19070345012083e-05,3.79320636739599e-05,2.59535172506042e-05,4.09267002797989e-05,4.89123978953694e-05,7.18712785401346e-05,1.99642440389263e-06,4.69159734914768e-05,5.98927321167788e-06,4.99106100973157e-06,1.29767586253021e-05,1.99642440389263e-05,2.69517294525505e-05,4.09267002797989e-05,1.49731830291947e-05,1.99642440389263e-05,3.69338514720136e-05,7.98569761557051e-06,6.9874854136242e-06,4.99106100973157e-06,4.99106100973157e-05,3.99284880778526e-05,1.99642440389263e-05,1.69696074330873e-05,0.0,7.98569761557051e-06,1.99642440389263e-06,5.98927321167788e-06,9.98212201946314e-07,0.0001806764085522,8.98390981751683e-05,0.0001567193157055,9.78247957907388e-05,6.48837931265104e-05,3.59356392700673e-05,2.79499416544968e-05,5.68980955109399e-05,2.99463660583894e-05,3.99284880778526e-06,3.69338514720136e-05,2.69517294525505e-05,3.39392148661747e-05,2.99463660583894e-06,9.98212201946314e-07,4.99106100973157e-06,3.09445782603357e-05,6.48837931265104e-05,5.58998833089936e-05,9.28337347810072e-05,0.0001117997666179,4.99106100973157e-06,9.98212201946314e-05,0.000129767586253,4.89123978953694e-05,0.0001986442281873,9.98212201946314e-06,7.18712785401346e-05,7.08730663381883e-05,4.99106100973157e-05,3.29410026642284e-05,7.98569761557051e-06,2.79499416544968e-05,9.98212201946314e-06,4.79141856934231e-05,4.99106100973157e-05,1.19785464233558e-05,9.98212201946314e-06,3.99284880778526e-06,1.29767586253021e-05,1.99642440389263e-06,7.98569761557051e-05,1.49731830291947e-05,9.98212201946314e-07,8.5846249367383e-05,0.0,6.9874854136242e-06,1.39749708272484e-05,4.99106100973157e-06,4.49195490875841e-05,5.98927321167788e-06,7.98569761557051e-05,7.98569761557051e-06,0.0021261919901456,0.0007197109976032,0.0005719755917152,0.0002026370769951,0.0002385727162651,2.99463660583894e-05,0.0035735996829678,0.0004761472203283,0.0018297229661675,0.0586838971402219,0.0007935787005473,0.0004352205200485,0.0002066299258028,0.0001058104934063,3.99284880778526e-05,0.0002046335013989,5.98927321167788e-06,1.19785464233558e-05,2.59535172506042e-05,0.0005709773795132,0.0007147199365935,0.0005679827429074,8.68444615693293e-05,5.98927321167788e-06,0.0018706496664473,0.0003873063343551,0.000296469023978,1.39749708272484e-05,0.0009872318677249,0.0006378575970436,0.0001896603183698,2.89481538564431e-05,0.00014873361809,6.38855809245641e-05,0.0002206048966301,0.0001018176445985,1.69696074330873e-05,5.3903458905101e-05,5.88945199148325e-05,0.0002006406525912,0.0,0.0060371873973713,1.29767586253021e-05,1.99642440389263e-06,4.99106100973157e-06,5.98927321167788e-06,5.98927321167788e-06,0.0,2.99463660583894e-06,3.19427904622821e-05,2.39570928467115e-05,4.89123978953694e-05,0.0,1.99642440389263e-06
mgm4540030,0.193926567906211,0.156303537236723,0.0076589741005744,0.407840370855588,0.0069535422755215,0.0,0.0,0.0031912392085726,0.0005374718667069,0.0015788236084517,0.000369511908361,0.0004366958916994,0.0002687359333534,0.0001679599583459,0.0006046558500453,0.0007726158083912,0.0004702878833686,0.0001007759750075,0.0004031039000302,0.0,0.000369511908361,0.0001679599583459,0.0,0.0002687359333534,6.71839833383721e-05,0.0003023279250226,0.0005710638583761,0.0005038798750377,6.71839833383721e-05,0.0001343679666767,0.0001343679666767,0.0005374718667069,0.0,0.0004031039000302,0.0001007759750075,0.0001343679666767,0.0003023279250226,0.0001679599583459,0.0001343679666767,0.0,6.71839833383721e-05,0.0,6.71839833383721e-05,3.35919916691861e-05,0.0001007759750075,3.35919916691861e-05,0.0,3.35919916691861e-05,0.0,0.0,0.0,0.0002351439416843,0.0002015519500151,0.0002687359333534,0.0001007759750075,0.0003023279250226,0.0001343679666767,0.0,6.71839833383721e-05,6.71839833383721e-05,3.35919916691861e-05,0.0002351439416843,0.0001007759750075,0.0001007759750075,0.0,6.71839833383721e-05,3.35919916691861e-05,0.0004366958916994,0.0004366958916994,0.0001679599583459,6.71839833383721e-05,0.000906983775068,0.0001679599583459,0.0002015519500151,0.0006046558500453,0.0002351439416843,0.0001679599583459,3.35919916691861e-05,0.0006718398333837,6.71839833383721e-05,0.0001007759750075,6.71839833383721e-05,3.35919916691861e-05,6.71839833383721e-05,3.35919916691861e-05,0.0001343679666767,0.0002351439416843,0.0001007759750075,0.0,0.0,0.0,6.71839833383721e-05,0.0,0.0,6.71839833383721e-05,0.0001007759750075,3.35919916691861e-05,3.35919916691861e-05,0.0,0.0001007759750075,0.0,3.35919916691861e-05,3.35919916691861e-05,0.0,0.007222278208875,0.0029896872585575,0.0025865833585273,0.0020491114918203,0.0004366958916994,0.0020491114918203,0.0202559709765192,0.0019819275084819,0.0029225032752191,0.0950989284154658,0.0007726158083912,0.0011421277167523,0.0001679599583459,0.0004031039000302,0.0001343679666767,0.0001679599583459,0.0,0.0001343679666767,0.0006046558500453,0.002351439416843,0.0038966710336255,0.0029896872585575,0.0001679599583459,0.0001007759750075,0.0072894621922133,0.0009405757667372,0.0078605260505895,6.71839833383721e-05,0.0014108636501058,0.0016124156001209,0.0013100876750982,0.0004031039000302,0.0003359199166918,0.0001007759750075,0.0002015519500151,3.35919916691861e-05,0.0001007759750075,3.35919916691861e-05,0.0,0.0003023279250226,0.0,0.033390439719171,0.0,3.35919916691861e-05,0.0001343679666767,0.0,0.0,0.0,0.0,0.0001007759750075,0.0,6.71839833383721e-05,0.0,0.0
mgm4540031,0.433602709628909,0.133853460674855,0.0249198941809891,0.04398663120971,0.0042355197306926,7.58806466410742e-05,2.06947218112021e-05,0.0020108371359884,0.0009657536845227,0.0003690558722997,0.0001897016166026,0.0002172945790176,0.000206947218112,0.000127617451169,5.17368045280051e-05,0.0003725049926016,0.000362157631696,0.0001414139323765,0.0002690313835456,9.31262481504092e-05,0.0003138699474698,5.17368045280051e-05,6.55332857354732e-05,4.82876842261381e-05,4.82876842261381e-05,0.0001207192105653,0.0001862524963008,8.96771278485422e-05,5.17368045280051e-05,6.89824060373402e-05,4.82876842261381e-05,5.51859248298721e-05,1.3796481207468e-05,2.75929624149361e-05,3.10420827168031e-05,8.62280075466752e-05,0.0001310665714709,2.06947218112021e-05,7.93297669429412e-05,3.10420827168031e-05,4.13894436224041e-05,4.13894436224041e-05,3.79403233205371e-05,2.06947218112021e-05,4.48385639242711e-05,3.44912030186701e-06,3.44912030186701e-06,3.10420827168031e-05,3.44912030186701e-06,6.89824060373402e-06,6.89824060373402e-06,0.0002345401805269,0.0002103963384138,0.0003587085113941,0.0002103963384138,0.0001241683308672,7.93297669429412e-05,0.0010174904890507,5.17368045280051e-05,7.24315263392072e-05,2.06947218112021e-05,6.55332857354732e-05,2.41438421130691e-05,7.93297669429412e-05,2.75929624149361e-05,6.89824060373402e-06,2.06947218112021e-05,0.00025868402264,0.0007932976694294,0.000179354255697,8.96771278485422e-05,0.0015245111734252,0.0001345156917728,0.0001931507369045,0.0003931997144128,8.27788872448082e-05,0.0001207192105653,2.75929624149361e-05,0.0012934201132001,0.0001862524963008,0.000103473609056,0.000179354255697,2.75929624149361e-05,6.89824060373402e-06,2.75929624149361e-05,5.17368045280051e-05,0.0001103718496597,0.0002241928196213,0.0001483121729802,3.44912030186701e-06,7.93297669429412e-05,5.51859248298721e-05,4.13894436224041e-05,1.3796481207468e-05,1.0347360905601e-05,2.41438421130691e-05,3.10420827168031e-05,1.3796481207468e-05,3.44912030186701e-05,1.3796481207468e-05,6.89824060373402e-06,2.06947218112021e-05,3.10420827168031e-05,6.89824060373402e-06,0.0154762027944773,0.0011416588199179,0.0021867422713836,0.0009485080830134,0.0001690068947914,0.0002414384211306,0.0193357684122664,0.0100403891987349,0.0020418792187052,0.0469183834662969,0.0013693007598412,0.0007070696618827,5.17368045280051e-05,0.0008243397521462,0.0001241683308672,0.0001172700902634,6.89824060373402e-06,8.27788872448082e-05,0.0328804638376982,0.0017073145494241,0.0055185924829872,0.0045873300014831,0.0002483366617344,8.27788872448082e-05,0.0033284010913016,0.0005277154061856,0.0033870361364334,4.48385639242711e-05,0.0003725049926016,0.0015383076546326,0.0122719700340428,0.0001931507369045,0.0001517612932821,7.58806466410742e-05,0.0001310665714709,2.06947218112021e-05,1.3796481207468e-05,9.65753684522762e-05,2.75929624149361e-05,0.0001241683308672,0.0,0.173649410717796,4.82876842261381e-05,0.0,2.06947218112021e-05,3.44912030186701e-06,3.44912030186701e-05,0.0,6.89824060373402e-06,7.93297669429412e-05,1.0347360905601e-05,3.44912030186701e-06,0.0,0.0
mgm4540032,0.561134928451422,0.145660738080065,0.0221742656856497,0.0259834308556862,0.0038960662765772,2.89670355135855e-05,2.89670355135855e-05,0.0024187474653843,0.0010572967962458,0.0002462198018654,0.0002896703551358,0.0002896703551358,0.0001303516598111,8.69011065407566e-05,1.44835177567928e-05,0.0003331209084062,0.000275186837379,0.0001448351775679,0.0002317362841086,0.0001303516598111,0.0003041538728926,0.0001013846242975,5.79340710271711e-05,8.69011065407566e-05,5.79340710271711e-05,7.24175887839639e-05,0.0001303516598111,4.34505532703783e-05,1.44835177567928e-05,2.89670355135855e-05,4.34505532703783e-05,2.89670355135855e-05,1.44835177567928e-05,1.44835177567928e-05,0.0,4.34505532703783e-05,7.24175887839639e-05,4.34505532703783e-05,0.0001013846242975,2.89670355135855e-05,1.44835177567928e-05,0.0,2.89670355135855e-05,0.0,2.89670355135855e-05,0.0,0.0,2.89670355135855e-05,0.0,1.44835177567928e-05,0.0,0.0001303516598111,0.0001593186953247,0.0001882857308383,0.0001158681420543,7.24175887839639e-05,0.0001013846242975,0.0005648571925149,7.24175887839639e-05,0.0,4.34505532703783e-05,7.24175887839639e-05,2.89670355135855e-05,5.79340710271711e-05,0.0,0.0,2.89670355135855e-05,0.0002172527663518,0.0010283297607322,0.0003331209084062,4.34505532703783e-05,0.0016511210242743,0.0001013846242975,8.69011065407566e-05,0.0003331209084062,5.79340710271711e-05,5.79340710271711e-05,4.34505532703783e-05,0.0003186373906494,0.000202769248595,2.89670355135855e-05,4.34505532703783e-05,8.69011065407566e-05,0.0,2.89670355135855e-05,0.0,7.24175887839639e-05,0.0001593186953247,4.34505532703783e-05,1.44835177567928e-05,0.0001882857308383,7.24175887839639e-05,2.89670355135855e-05,0.0,0.0,2.89670355135855e-05,2.89670355135855e-05,0.0,4.34505532703783e-05,0.0,0.0,1.44835177567928e-05,4.34505532703783e-05,0.0,0.0243178263136551,0.0013324836336249,0.0033456926018191,0.0011007473495162,5.79340710271711e-05,0.0004489890504605,0.0289091014425584,0.002375296912114,0.0008110769943803,0.0279242222350965,0.0006807253345692,0.0007386594055964,0.0,0.0009559121719483,0.0001158681420543,0.0001013846242975,1.44835177567928e-05,2.89670355135855e-05,0.0095301546839696,0.0021580441457621,0.0045188575401193,0.0057789235849603,0.000275186837379,0.0002462198018654,0.0036208794391981,0.0004779560859741,0.0025490991251955,1.44835177567928e-05,0.000202769248595,0.0306036730201031,0.005098198250391,0.0002462198018654,0.0001158681420543,8.69011065407566e-05,5.79340710271711e-05,0.0,0.0,0.0001158681420543,0.0001013846242975,0.0001158681420543,0.0,0.0676959619952494,5.79340710271711e-05,0.0,4.34505532703783e-05,0.0,0.0,0.0,0.0,0.0,1.44835177567928e-05,1.44835177567928e-05,0.0,0.0
mgm4540033,0.423010673426253,0.164813797979646,0.0202862794948363,0.0400121853069268,0.0037345709192384,8.27397383919908e-05,4.51307663956313e-05,0.0020496889738015,0.0006957659819326,0.0005490909911468,0.0001692403739836,0.0002218929347785,0.0001880448599817,0.0001617185795843,6.01743551941751e-05,0.0002933499815716,0.0003648070283646,0.0002444583179763,0.0002331756263774,0.0001015442243901,0.0002482192151759,9.02615327912627e-05,0.0001391531963865,0.0001015442243901,8.65006355916267e-05,0.0001053051215898,0.000112826915989,0.0001165878131887,3.00871775970876e-05,5.26525607949032e-05,6.01743551941751e-05,7.1457046793083e-05,2.25653831978157e-05,8.65006355916267e-05,1.50435887985438e-05,6.01743551941751e-05,5.64134579945392e-05,4.13698691959954e-05,7.1457046793083e-05,3.38480747967235e-05,4.13698691959954e-05,1.12826915989078e-05,6.01743551941751e-05,4.88916635952673e-05,2.63262803974516e-05,2.25653831978157e-05,1.12826915989078e-05,1.50435887985438e-05,7.52179439927189e-06,0.0,0.0,0.0002068493459799,0.0002406974207767,0.0003685679255643,0.0001617185795843,0.0001165878131887,7.89788411923548e-05,0.0002557410095752,9.02615327912627e-05,5.26525607949032e-05,3.00871775970876e-05,6.01743551941751e-05,3.38480747967235e-05,9.77833271905346e-05,2.63262803974516e-05,1.12826915989078e-05,3.38480747967235e-05,0.0004926775331523,0.0010342467298998,0.0003121544675697,0.0001165878131887,0.003253176077685,0.0001278705047876,0.0001880448599817,0.000278306392773,8.27397383919908e-05,0.0001278705047876,3.76089719963595e-05,0.0003911333087621,0.0001767621683828,7.52179439927189e-05,7.52179439927189e-05,7.89788411923548e-05,2.63262803974516e-05,4.51307663956313e-05,6.7696149593447e-05,5.64134579945392e-05,8.27397383919908e-05,1.88044859981797e-05,1.12826915989078e-05,7.89788411923548e-05,0.0005603736827457,3.00871775970876e-05,7.52179439927189e-06,1.88044859981797e-05,3.00871775970876e-05,1.88044859981797e-05,7.52179439927189e-06,3.38480747967235e-05,3.76089719963595e-06,2.63262803974516e-05,1.12826915989078e-05,4.13698691959954e-05,3.76089719963595e-06,0.0077286437452518,0.0010868992906947,0.0025273229181553,0.0011583563374878,0.0001842839627821,0.0003911333087621,0.0258448855558982,0.0071269001933101,0.0020083191046055,0.0550482523110713,0.0022941472917779,0.0007408967483282,4.88916635952673e-05,0.0009251807111104,0.0001617185795843,0.0003760897199635,1.88044859981797e-05,4.13698691959954e-05,0.0679142816310259,0.0020007973102063,0.005949739369824,0.0053216695374848,0.000319676261969,0.0002294147291777,0.0045619683031584,0.0005378082995479,0.0028131511053276,2.25653831978157e-05,0.0004136986919599,0.0265331297434316,0.0022264511421844,0.000154196785185,0.0001278705047876,0.000154196785185,0.0001880448599817,3.76089719963595e-05,1.12826915989078e-05,7.52179439927189e-05,7.1457046793083e-05,0.0001466749907858,0.0,0.103183975569212,4.51307663956313e-05,0.0,3.38480747967235e-05,0.0,3.38480747967235e-05,7.52179439927189e-06,0.0,9.77833271905346e-05,1.50435887985438e-05,0.0,0.0,0.0
mgm4540034,0.108021390374332,0.067379679144385,0.0053475935828877,0.423172905525847,0.0089126559714795,0.0,0.0,0.002139037433155,0.0,0.0024955436720142,0.0,0.0003565062388591,0.0007130124777183,0.0,0.0,0.0,0.0003565062388591,0.0,0.0003565062388591,0.0,0.0,0.0,0.0,0.0,0.0,0.0003565062388591,0.0,0.0,0.0003565062388591,0.0,0.0,0.0,0.0003565062388591,0.0,0.0,0.0,0.0017825311942959,0.0,0.0,0.0,0.0,0.0,0.0003565062388591,0.0,0.0,0.0003565062388591,0.0,0.0,0.0,0.0,0.0,0.0003565062388591,0.0,0.0,0.0,0.0007130124777183,0.0,0.0,0.0,0.0003565062388591,0.0003565062388591,0.0,0.0007130124777183,0.0,0.0,0.0,0.0,0.0,0.0007130124777183,0.0,0.0,0.0010695187165775,0.0,0.0,0.0003565062388591,0.0,0.0,0.0,0.0003565062388591,0.0,0.0,0.0003565062388591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003565062388591,0.0,0.0003565062388591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049910873440285,0.002139037433155,0.002139037433155,0.0007130124777183,0.0,0.0,0.0174688057040998,0.0017825311942959,0.0017825311942959,0.0944741532976827,0.0007130124777183,0.0003565062388591,0.0,0.0,0.0,0.0007130124777183,0.0,0.0,0.0017825311942959,0.0017825311942959,0.0024955436720142,0.0014260249554367,0.0,0.0,0.0049910873440285,0.0003565062388591,0.0039215686274509,0.0,0.002139037433155,0.0017825311942959,0.0,0.0,0.0014260249554367,0.0,0.0003565062388591,0.0,0.0,0.0,0.0,0.0007130124777183,0.0,0.220677361853832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mgm4540035,0.480865007164828,0.170163507451888,0.0148150914157421,0.0326408110492389,0.0039955003944156,0.0001353615787827,1.40029219430454e-05,0.0023384879644885,0.0009615339734224,0.0002613878762701,0.0002660555169178,0.0001120233755443,0.0001213586568397,0.0001213586568397,3.26734845337727e-05,0.0001820379852595,0.0002567202356225,8.86851723059545e-05,0.0002940613608039,3.26734845337727e-05,0.0001773703446119,3.73411251814545e-05,7.46822503629091e-05,2.80058438860909e-05,3.73411251814545e-05,6.06793284198636e-05,9.33528129536363e-05,8.40175316582727e-05,2.33382032384091e-05,7.00146097152272e-05,3.73411251814545e-05,1.86705625907273e-05,2.80058438860909e-05,1.86705625907273e-05,1.40029219430454e-05,2.33382032384091e-05,4.66764064768182e-06,3.73411251814545e-05,2.80058438860909e-05,9.33528129536363e-06,3.26734845337727e-05,2.33382032384091e-05,1.86705625907273e-05,2.33382032384091e-05,2.33382032384091e-05,2.33382032384091e-05,4.66764064768182e-06,9.33528129536363e-06,4.66764064768182e-06,0.0,0.0,0.0001213586568397,0.0001120233755443,0.0001773703446119,0.0001353615787827,7.46822503629091e-05,8.40175316582727e-05,0.0001400292194304,6.53469690675454e-05,1.86705625907273e-05,9.33528129536363e-06,9.33528129536363e-06,1.40029219430454e-05,7.93498910105909e-05,1.40029219430454e-05,4.66764064768182e-06,1.40029219430454e-05,0.0002660555169178,0.0016476771486316,0.0002567202356225,8.86851723059545e-05,0.0011949160058065,8.86851723059545e-05,0.0001260262974874,0.000308064282747,9.33528129536363e-05,9.80204536013181e-05,1.86705625907273e-05,0.0001446968600781,0.000219379110441,4.66764064768182e-05,9.80204536013181e-05,8.86851723059545e-05,9.33528129536363e-06,8.86851723059545e-05,6.53469690675454e-05,5.13440471245e-05,1.86705625907273e-05,4.20087658291363e-05,1.40029219430454e-05,7.46822503629091e-05,8.86851723059545e-05,4.20087658291363e-05,9.33528129536363e-06,2.80058438860909e-05,4.66764064768182e-06,1.40029219430454e-05,9.33528129536363e-06,4.66764064768182e-06,9.33528129536363e-06,1.40029219430454e-05,4.66764064768182e-06,1.40029219430454e-05,4.66764064768182e-06,0.0436937841029495,0.0010968955522052,0.0031693279997759,0.0008588458791734,0.0002007085478503,0.0003267348453377,0.0162340541726374,0.001951073790731,0.0008121694726966,0.0337797153672733,0.0006954784565045,0.0006488020500277,4.66764064768182e-05,0.0011762454432158,0.0001353615787827,9.33528129536363e-05,4.66764064768182e-06,2.33382032384091e-05,0.008742490933108,0.0020444266036846,0.0078369686474577,0.0080703506798418,0.0002380496730317,0.0002100438291456,0.0019604090720263,0.0005834550809602,0.0018437180558343,3.73411251814545e-05,0.0001820379852595,0.0184931922461154,0.0092605990450007,7.46822503629091e-05,9.80204536013181e-05,7.46822503629091e-05,9.80204536013181e-05,1.40029219430454e-05,9.33528129536363e-06,0.0001820379852595,4.20087658291363e-05,0.0001446968600781,0.0,0.119454259455473,2.33382032384091e-05,4.66764064768182e-06,1.86705625907273e-05,0.0,4.66764064768182e-06,4.66764064768182e-06,4.66764064768182e-06,3.26734845337727e-05,0.0,9.33528129536363e-06,9.33528129536363e-06,9.33528129536363e-06
mgm4540036,0.0692066142785638,0.030707867867059,0.0037461758256064,0.315713512943273,0.0048976366995046,0.0001975215534172,6.2847766996393e-05,0.0018113624273603,0.0005790972816096,0.0018293189322164,8.08042718525053e-05,0.0001885433009891,0.0002738366990557,0.0001795650485611,5.61140776753509e-05,0.0003075051456609,0.0003030160194468,8.97825242805614e-05,0.0002536356310925,7.18260194244491e-05,0.0002042552427382,6.0603203889379e-05,8.52933980665333e-05,4.71358252472947e-05,9.20270873875754e-05,4.48912621402807e-05,0.0002558801941996,4.48912621402807e-05,6.73368932104211e-06,6.5092330103407e-05,5.38695145683368e-05,6.73368932104211e-06,1.57119417490982e-05,6.95814563174351e-05,2.46901941771544e-05,2.02010679631263e-05,6.5092330103407e-05,8.97825242805614e-06,5.38695145683368e-05,4.04021359262526e-05,2.91793203911825e-05,1.12228155350702e-05,4.71358252472947e-05,8.97825242805614e-06,2.02010679631263e-05,4.04021359262526e-05,2.24456310701404e-06,2.02010679631263e-05,0.0,0.0,0.0,0.0003052605825539,0.0001369183495278,0.0002693475728416,0.0001997661165242,7.63151456384772e-05,8.75379611735474e-05,9.42716504945895e-05,5.61140776753509e-05,4.26466990332667e-05,0.0001054944660296,5.83586407823649e-05,5.83586407823649e-05,8.52933980665333e-05,0.0,0.0,1.34673786420842e-05,8.97825242805614e-05,0.0002469019417715,4.93803883543088e-05,0.0001773204854541,0.0002895486408048,2.46901941771544e-05,0.0001481411650629,0.0002671030097346,9.65162136016035e-05,5.16249514613228e-05,6.73368932104211e-06,0.0001907878640961,2.91793203911825e-05,0.0001234509708857,8.08042718525053e-05,2.24456310701404e-05,2.69347572841684e-05,3.14238834981965e-05,8.30488349595193e-05,3.81575728192386e-05,5.38695145683368e-05,1.79565048561123e-05,4.48912621402807e-06,3.36684466052105e-05,2.91793203911825e-05,5.16249514613228e-05,4.48912621402807e-06,2.46901941771544e-05,4.93803883543088e-05,8.97825242805614e-06,1.57119417490982e-05,8.97825242805614e-05,8.97825242805614e-06,7.40705825314632e-05,1.34673786420842e-05,3.14238834981965e-05,2.24456310701404e-06,0.0023680140778998,0.0012277760195366,0.0008708904855214,0.0004242224272256,0.0001952769903102,0.0001212064077787,0.0098401646611495,0.0014836562137362,0.0024847313594645,0.0871833202026392,0.0006217439806428,0.0004309561165466,4.04021359262526e-05,0.000163853106812,0.0001503857281699,0.0002199671844873,1.79565048561123e-05,5.61140776753509e-05,6.73368932104211e-05,0.0015352811651976,0.0016295528156921,0.001131259805935,0.0002760812621627,0.000168342233026,0.0040761266023374,0.0006105211651078,0.0024712639808224,3.59130097122246e-05,0.0008933361165915,0.0064127167967391,0.0003119942718749,9.20270873875754e-05,0.0002783258252697,8.75379611735474e-05,0.0002064998058452,4.93803883543088e-05,0.0001593639805979,7.85597087454912e-05,1.12228155350702e-05,0.0001773204854541,0.0,0.43489083567329,2.69347572841684e-05,2.24456310701404e-06,5.83586407823649e-05,6.73368932104211e-06,2.91793203911825e-05,3.59130097122246e-05,0.0,6.5092330103407e-05,3.81575728192386e-05,6.73368932104211e-06,0.0,0.0
