"samples","habitat","Pseudomonadota","Actinomycetota","Chloroflexota","Bacillota","Cyanobacteriota","Candidatus Melainabacteria","Candidatus Margulisbacteria","Deinococcota","Armatimonadota","Mycoplasmatota","Thermomicrobiota","Candidatus Kaiserbacteria","Candidatus Nomurabacteria","Candidatus Yanofskybacteria","Candidatus Azambacteria","Candidatus Falkowbacteria","Candidatus Magasanikbacteria","Candidatus Nealsonbacteria","Candidatus Uhrbacteria","Candidatus Giovannonibacteria","Candidatus Moranbacteria","Candidatus Zambryskibacteria","Candidatus Staskawiczbacteria","Candidatus Wolfebacteria","Candidatus Harrisonbacteria","Candidatus Taylorbacteria","Candidatus Buchananbacteria","Candidatus Portnoybacteria","Candidatus Adlerbacteria","Candidatus Sungbacteria","Candidatus Jorgensenbacteria","Candidatus Liptonbacteria","Candidatus Tagabacteria","Candidatus Ryanbacteria","Candidatus Wildermuthbacteria","Candidatus Komeilibacteria","Candidatus Kuenenbacteria","Candidatus Lloydbacteria","Candidatus Kerfeldbacteria","Candidatus Terrybacteria","Candidatus Yonathbacteria","Candidatus Niyogibacteria","Candidatus Campbellbacteria","Candidatus Colwellbacteria","Candidatus Vogelbacteria","Candidatus Spechtbacteria","Candidatus Brennerbacteria","Candidatus Andersenbacteria","Candidatus Jacksonbacteria","Candidatus Parcubacteria","Candidatus Veblenbacteria","Candidatus Woesebacteria","Candidatus Gottesmanbacteria","Candidatus Roizmanbacteria","Candidatus Levybacteria","Candidatus Daviesbacteria","Candidatus Curtissbacteria","Candidatus Shapirobacteria","Candidatus Beckwithbacteria","Candidatus Amesbacteria","Candidatus Chisholmbacteria","Candidatus Collierbacteria","Candidatus Woykebacteria","Candidatus Pacebacteria","Candidatus Blackburnbacteria","Candidatus Microgenomates","Candidatus Gracilibacteria","candidate division NC10","Candidatus Rokubacteria","Candidatus Handelsmanbacteria","Candidatus Schekmanbacteria","Candidatus Aminicenantes","Candidatus Glassbacteria","candidate division WWE3","Candidatus Peregrinibacteria","Candidatus Doudnabacteria","Candidatus Berkelbacteria","Candidatus Gribaldobacteria","Candidatus Saccharibacteria","Candidatus Eisenbacteria","Candidatus Desantisbacteria","Candidatus Edwardsbacteria","Candidatus Lindowbacteria","Candidatus Ratteibacteria","Candidatus Dadabacteria","Candidatus Firestonebacteria","Candidatus Raymondbacteria","Candidatus Riflebacteria","Candidatus Wallbacteria","candidate division CPR1","Candidatus Coatesbacteria","Candidatus Bipolaricaulota","Candidatus Blackallbacteria","candidate division CPR2","Candidatus Fraserbacteria","Candidatus Fischerbacteria","Candidatus Sumerlaeota","candidate division WOR-3","Candidatus Wirthbacteria","Candidatus Abawacabacteria","Candidatus Absconditabacteria","candidate division CPR3","Candidatus Delongbacteria","Candidatus Calescamantes","Planctomycetota","Candidatus Omnitrophica","Verrucomicrobiota","Lentisphaerota","Chlamydiota","Kiritimatiellota","Thermodesulfobacteriota","Nitrospirota","Campylobacterota","Bacteroidota","Ignavibacteriota","Chlorobiota","Balneolota","Gemmatimonadota","candidate division Zixibacteria","Candidatus Marinimicrobia","Candidatus Hydrogenedentes","Fibrobacterota","Candidatus Cloacimonetes","Elusimicrobiota","Acidobacteriota","Myxococcota","Nitrospinota","Candidatus Tectomicrobia","Spirochaetota","Bdellovibrionota","Synergistota","Caldisericota","Fusobacteriota","Thermotogota","Atribacterota","Chrysiogenota","Aquificota","Calditrichota","Deferribacterota","Dictyoglomota","Coprothermobacterota","Nitrososphaerota","Candidatus Bathyarchaeota","Thermoproteota","Candidatus Korarchaeota","Euryarchaeota","Candidatus Woesearchaeota","Nanoarchaeota","Candidatus Micrarchaeota","Candidatus Diapherotrites","Candidatus Altiarchaeota","Candidatus Aenigmarchaeota","Candidatus Huberarchaea","Candidatus Nanohaloarchaeota","Candidatus Thermoplasmatota","Candidatus Heimdallarchaeota","Candidatus Lokiarchaeota","Candidatus Odinarchaeota","Candidatus Thorarchaeota"
"mgm4575366","alkaline_environment",0.106528072033898,0.0127780720338983,0.00059586864406779,0.00271451271186441,0.861162605932203,0,0,0.00052966101694915,6.62076271186441e-05,6.62076271186441e-05,0,0,0,0,0,6.62076271186441e-05,6.62076271186441e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.62076271186441e-05,0,0,0,0,0,0,0,0,0,0,0,0,6.62076271186441e-05,6.62076271186441e-05,0,0,0,0,0,0,0,0,0,0,6.62076271186441e-05,0,0,0,0.00013241525423728,0,0,6.62076271186441e-05,0,0,6.62076271186441e-05,0,0,0,0,0,0,0.00013241525423728,0,0,0,0,0,0,0,0,0,0,6.62076271186441e-05,0,0,0,0,0,0,0,0,0,0,0,0.00145656779661017,6.62076271186441e-05,0.00019862288135593,0.00013241525423728,6.62076271186441e-05,6.62076271186441e-05,0.00125794491525424,0.00013241525423728,0.00026483050847457,0.00655455508474576,0.00019862288135593,0,0,0.00026483050847457,0,0,0,0,0,6.62076271186441e-05,0.00092690677966101,0.00132415254237288,0,6.62076271186441e-05,0.00033103813559322,0,0,0,0.00013241525423728,6.62076271186441e-05,0,6.62076271186441e-05,0,0,0,0,0,6.62076271186441e-05,0,0,0,0.00099311440677966,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4575367","alkaline_environment",0.0828265483770957,0.00882402041449047,0.0004483556318714,0.00210345567718394,0.894545801435692,9.53948152917889e-06,0,0.00044358589110681,2.86184445875367e-05,3.33881853521261e-05,1.90789630583578e-05,5.24671484104839e-05,2.38487038229472e-05,9.53948152917889e-06,0,3.81579261167156e-05,5.72368891750733e-05,0,1.90789630583578e-05,9.53948152917889e-06,2.38487038229472e-05,1.43092222937683e-05,4.76974076458944e-06,4.76974076458944e-06,4.76974076458944e-06,9.53948152917889e-06,1.43092222937683e-05,0,0,4.76974076458944e-06,0,0,0,0,0,1.43092222937683e-05,4.76974076458944e-06,9.53948152917889e-06,4.76974076458944e-06,4.76974076458944e-06,4.76974076458944e-06,0,4.76974076458944e-06,0,4.76974076458944e-06,0,4.76974076458944e-06,0,0,0,0,4.76974076458944e-06,4.76974076458944e-06,3.81579261167156e-05,4.76974076458944e-06,0,0,4.76974076458944e-06,0,0,4.76974076458944e-06,0,4.76974076458944e-06,9.53948152917889e-06,0,0,0,2.38487038229472e-05,0.00010493429682096,1.43092222937683e-05,0,2.38487038229472e-05,9.53948152917889e-06,0,1.90789630583578e-05,0,9.53948152917889e-06,0,1.90789630583578e-05,2.38487038229472e-05,9.53948152917889e-06,4.76974076458944e-06,9.53948152917889e-06,0,9.53948152917889e-06,0,4.76974076458944e-06,4.76974076458944e-06,0,0,0,1.43092222937683e-05,4.76974076458944e-06,0,0,0,9.53948152917889e-06,0,0,0,2.86184445875367e-05,4.76974076458944e-06,0,0,0.00093486918985953,5.24671484104839e-05,0.00025756600128783,9.06250745271994e-05,9.53948152917889e-06,4.2927666881305e-05,0.000720230855453,0.00011447377835014,5.72368891750733e-05,0.004426319429539,0.00026233574205241,3.81579261167156e-05,1.43092222937683e-05,0.0002241778159357,9.53948152917889e-06,2.38487038229472e-05,0,0,0,0.00014786196370227,0.00052467148410483,0.00068207292933629,0,9.53948152917889e-06,0.0001764804082898,6.20066299396628e-05,4.2927666881305e-05,0,7.15461114688417e-05,2.38487038229472e-05,9.53948152917889e-06,4.76974076458944e-06,1.43092222937683e-05,4.76974076458944e-06,4.76974076458944e-06,0,0,3.81579261167156e-05,0,0,0,0.00084424411533233,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4575368","alkaline_environment",0.116078993677899,0.013230789285016,0.00026070520758652,0.00280258098155511,0.855047904581894,0,0,0.00052141041517304,0.00019552890568989,6.51763018966304e-05,0,0.00019552890568989,0.00013035260379326,0,0,0,6.51763018966304e-05,0,0,0,0,0,0,6.51763018966304e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51763018966304e-05,0,0,0,0,0,0,0,0,0,6.51763018966304e-05,0.00019552890568989,0,0,6.51763018966304e-05,0,0,6.51763018966304e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51763018966304e-05,0,0,0,0,0,0,0,6.51763018966304e-05,0,0,0,0.00123834973603598,0.00013035260379326,0.00032588150948315,0.00019552890568989,0,0,0.00032588150948315,0.00013035260379326,6.51763018966304e-05,0.00482304634035065,0.00045623411327641,0,0,0.00032588150948315,0,0,0,0,0,0,0.00078211562275956,0.00104282083034609,0,0,0.00013035260379326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00078211562275956,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4575369","alkaline_environment",0.0802958225064961,0.00843094143513892,0.00028782730361782,0.00115530681591045,0.901315210873476,7.99520287827304e-06,3.99760143913652e-06,0.00053967619428343,3.59784129522287e-05,3.19808115130921e-05,3.99760143913652e-06,3.99760143913652e-05,1.19928043174096e-05,1.99880071956826e-05,7.99520287827304e-06,1.99880071956826e-05,3.59784129522287e-05,3.99760143913652e-06,3.99760143913652e-06,0,1.19928043174096e-05,7.99520287827304e-06,3.99760143913652e-06,3.99760143913652e-06,3.99760143913652e-06,3.99760143913652e-06,3.99760143913652e-06,0,0,3.99760143913652e-06,3.99760143913652e-06,0,0,0,3.99760143913652e-06,3.99760143913652e-06,0,3.99760143913652e-06,3.99760143913652e-06,0,0,0,3.99760143913652e-06,0,3.99760143913652e-06,3.99760143913652e-06,0,0,0,3.99760143913652e-06,0,3.99760143913652e-06,3.99760143913652e-06,1.19928043174096e-05,0,0,0,3.99760143913652e-06,3.99760143913652e-06,0,3.99760143913652e-06,0,0,0,0,0,0,2.79832100739556e-05,9.9940035978413e-05,1.59904057565461e-05,3.99760143913652e-06,1.99880071956826e-05,3.99760143913652e-06,7.99520287827304e-06,3.99760143913652e-06,0,0,0,0,1.99880071956826e-05,0,0,0,0,3.99760143913652e-06,0,0,0,0,0,3.99760143913652e-06,0,7.99520287827304e-06,0,0,3.99760143913652e-06,0,0,0,0,1.99880071956826e-05,0,0,0,0.00085948430941435,5.19688187087747e-05,0.00026783929642214,4.39736158305017e-05,3.19808115130921e-05,1.19928043174096e-05,0.00048370977413551,7.19568259044573e-05,4.39736158305017e-05,0.00329402358584849,6.79592244653208e-05,3.99760143913652e-05,1.19928043174096e-05,0.000175894463322,1.99880071956826e-05,3.99760143913652e-06,0,3.99760143913652e-06,7.99520287827304e-06,0.00011193284029582,0.00047971217269638,0.00070757545472716,1.19928043174096e-05,0,0.00010793523885668,2.79832100739556e-05,2.39856086348191e-05,0,7.99520287827304e-06,0,3.99760143913652e-06,0,0,0,3.99760143913652e-06,0,0,1.19928043174096e-05,0,0,0,0.00039976014391365,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4575370","alkaline_environment",0.069209967457565,0.00682932791468687,0.00038195346279009,0.00097780086474264,0.914870212213344,0,0,0.00033611904725528,1.52781385116037e-05,4.58344155348112e-05,1.52781385116037e-05,3.05562770232075e-05,1.52781385116037e-05,1.52781385116037e-05,0,1.52781385116037e-05,3.05562770232075e-05,3.05562770232075e-05,0,0,0,0,0,1.52781385116037e-05,0,0,0,0,0,0,1.52781385116037e-05,0,0,0,0,0,0,0,1.52781385116037e-05,0,0,0,0,0,1.52781385116037e-05,0,0,0,0,0,0,1.52781385116037e-05,1.52781385116037e-05,0,0,0,0,0,1.52781385116037e-05,0,0,0,0,0,0,0,1.52781385116037e-05,1.52781385116037e-05,0.00012222510809283,0,0,3.05562770232075e-05,1.52781385116037e-05,0,3.05562770232075e-05,0,0,0,0,1.52781385116037e-05,0,0,0,0,0,0,0,0,0,0,1.52781385116037e-05,0,0,0,0,0,0,0,0,0,1.52781385116037e-05,0,0,0,0.00077918506409179,7.63906925580187e-05,0.00018333766213924,1.52781385116037e-05,1.52781385116037e-05,3.05562770232075e-05,0.00039723160130169,7.63906925580187e-05,7.63906925580187e-05,0.00314729653339037,3.05562770232075e-05,3.05562770232075e-05,0,0.00016805952362764,0,0,0,0,0,6.1112554046415e-05,0.0004125097398133,0.00065695995599896,0,0,7.63906925580187e-05,0.00010694696958122,0,0,4.58344155348112e-05,3.05562770232075e-05,1.52781385116037e-05,1.52781385116037e-05,0,0,0,0,0,0,0,0,0,0.00035139718576688,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4575371","alkaline_environment",0.0833832667554372,0.0086329338659565,0.00031069684864624,0.00132046160674656,0.896626719928984,1.10963160230803e-05,0,0.00053817132711939,2.77407900577008e-05,3.88371060807812e-05,1.66444740346205e-05,5.54815801154017e-05,1.66444740346205e-05,1.10963160230803e-05,0,2.21926320461607e-05,2.77407900577008e-05,1.10963160230803e-05,1.66444740346205e-05,0,1.10963160230803e-05,1.10963160230803e-05,0,0,0,0,1.10963160230803e-05,0,0,0,0,1.10963160230803e-05,0,5.54815801154017e-06,0,5.54815801154017e-06,1.10963160230803e-05,5.54815801154017e-06,5.54815801154017e-06,5.54815801154017e-06,0,0,1.10963160230803e-05,0,0,5.54815801154017e-06,0,0,0,0,0,5.54815801154017e-06,5.54815801154017e-06,1.10963160230803e-05,5.54815801154017e-06,0,0,1.10963160230803e-05,0,0,0,0,0,1.66444740346205e-05,5.54815801154017e-06,0,0,1.66444740346205e-05,7.76742121615624e-05,2.77407900577008e-05,5.54815801154017e-06,3.88371060807812e-05,0,5.54815801154017e-06,2.21926320461607e-05,1.10963160230803e-05,0,0,5.54815801154017e-06,0,1.10963160230803e-05,5.54815801154017e-06,5.54815801154017e-06,0,0,0,5.54815801154017e-06,0,0,0,5.54815801154017e-06,0,1.66444740346205e-05,0,0,0,1.66444740346205e-05,0,0,5.54815801154017e-06,0,0,0,0,0.00085441633377718,6.6577896138482e-05,0.00020528184642698,4.43852640923214e-05,1.10963160230803e-05,1.10963160230803e-05,0.00054926764314247,8.87705281846427e-05,5.54815801154017e-05,0.00415002219263205,0.00011651131824234,4.99334221038615e-05,1.10963160230803e-05,0.00023302263648468,5.54815801154017e-06,1.10963160230803e-05,0,0,0,0.00010541500221926,0.00050488237905015,0.00066577896138482,5.54815801154017e-06,5.54815801154017e-06,0.0001109631602308,7.76742121615624e-05,2.21926320461607e-05,0,5.54815801154017e-06,1.10963160230803e-05,0,0,5.54815801154017e-06,0,5.54815801154017e-06,0,0,5.54815801154017e-06,0,0,0,0.00049378606302707,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4575372","alkaline_environment",0.0517449404694152,0.00489448403032304,0.00027318050401803,0.00068295126004507,0.937373369453867,0,0,0.00027318050401803,0,0,0,2.27650420015025e-05,0,0,0,0,2.27650420015025e-05,0,2.27650420015025e-05,0,0,0,0,2.27650420015025e-05,0,0,0,0,0,0,0,2.27650420015025e-05,0,0,0,2.27650420015025e-05,0,0,0,0,0,0,0,2.27650420015025e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27650420015025e-05,0,0,0,0,0,0,0,0,0,2.27650420015025e-05,4.5530084003005e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27650420015025e-05,0,0,0,0.00079677647005258,6.82951260045075e-05,0.00011382521000751,2.27650420015025e-05,2.27650420015025e-05,0,0.00020488537801352,6.82951260045075e-05,9.106016800601e-05,0.00211714890613973,2.27650420015025e-05,0,0,6.82951260045075e-05,0,0,0,0,0,2.27650420015025e-05,0.00022765042001502,0.00027318050401803,0,0,0,4.5530084003005e-05,0,0,2.27650420015025e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00027318050401803,2.27650420015025e-05,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4575373","alkaline_environment",0.0677266157340491,0.00805285979764609,0.00020648358455502,0.00165186867644022,0.911005575056783,0,0,0.00061945075366508,0,0,0,0,0,0,0,0,0.00020648358455502,0,0,0,0,0,0,0,0,0,0,0.00020648358455502,0,0,0,0,0,0,0.00020648358455502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020648358455502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00020648358455502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00082593433822011,0.00020648358455502,0.00041296716911005,0.00041296716911005,0.00020648358455502,0,0.00061945075366508,0,0,0.00289077018377039,0,0,0,0.00020648358455502,0,0,0,0,0,0.00020648358455502,0.00061945075366508,0.00061945075366508,0,0,0.00041296716911005,0,0,0,0.00020648358455502,0,0,0,0,0,0,0,0,0,0,0,0,0.00185835226099525,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4575374","alkaline_environment",0.0579539231395548,0.00626160831481315,0.00034191105097082,0.00113004499897137,0.926900576322949,5.79510255882754e-06,2.89755127941377e-06,0.00036798901248554,2.89755127941377e-05,3.18730640735514e-05,1.73853076764826e-05,4.9258371750034e-05,1.15902051176551e-05,1.44877563970688e-05,0,2.31804102353101e-05,8.6926538382413e-06,5.79510255882754e-06,1.73853076764826e-05,0,1.44877563970688e-05,5.79510255882754e-06,0,1.15902051176551e-05,2.89755127941377e-06,2.89755127941377e-06,5.79510255882754e-06,8.6926538382413e-06,0,0,0,0,0,0,0,2.89755127941377e-06,2.89755127941377e-06,0,0,2.89755127941377e-06,2.89755127941377e-06,0,2.89755127941377e-06,0,0,0,0,0,0,0,0,1.15902051176551e-05,1.15902051176551e-05,2.31804102353101e-05,8.6926538382413e-06,8.6926538382413e-06,2.89755127941377e-06,0,0,0,1.15902051176551e-05,5.79510255882754e-06,2.89755127941377e-06,8.6926538382413e-06,5.79510255882754e-06,0,0,2.60779615147239e-05,6.08485768676891e-05,2.89755127941377e-06,0,1.73853076764826e-05,8.6926538382413e-06,1.15902051176551e-05,1.15902051176551e-05,2.89755127941377e-06,8.6926538382413e-06,2.89755127941377e-06,5.79510255882754e-06,5.79510255882754e-06,1.15902051176551e-05,5.79510255882754e-06,5.79510255882754e-06,0,0,0,2.89755127941377e-06,0,0,2.89755127941377e-06,2.89755127941377e-06,2.31804102353101e-05,1.15902051176551e-05,0,0,0,0,0,2.89755127941377e-06,0,1.73853076764826e-05,0,0,0,0.00059399801227982,6.66436794265167e-05,0.00015936532036775,6.95412307059304e-05,2.31804102353101e-05,2.31804102353101e-05,0.00051866167901506,8.6926538382413e-05,6.37461281471029e-05,0.00245132838238405,0.00016516042292658,4.05657179117927e-05,5.79510255882754e-06,0.00017385307676482,5.79510255882754e-06,5.79510255882754e-06,0,0,0,7.5336333264758e-05,0.00034480860225023,0.00049258371750034,5.79510255882754e-06,1.44877563970688e-05,0.00011300449989713,4.9258371750034e-05,3.7668166632379e-05,0,3.18730640735514e-05,1.44877563970688e-05,8.6926538382413e-06,8.6926538382413e-06,5.79510255882754e-06,5.79510255882754e-06,0,0,0,5.79510255882754e-06,2.89755127941377e-06,0,0,0.00073308047369168,0,0,0,0,0,0,0,0,2.89755127941377e-06,0,0,0,0
"mgm4575375","alkaline_environment",0.0837143071273327,0.00569587049389193,0.00037472832196657,0.00142396762347298,0.901521396987184,0,0,0.00029978265757325,0,0,0,7.49456643933148e-05,0,0,0,7.49456643933148e-05,7.49456643933148e-05,0,7.49456643933148e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49456643933148e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49456643933148e-05,0.00014989132878663,0,0,0,0,0,7.49456643933148e-05,7.49456643933148e-05,0,0,0,7.49456643933148e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00014989132878663,0,0,0,0,0,0,0,0,0,0,0,0.00097429363711309,0,0.00037472832196657,0,0,0,0.00037472832196657,0,0,0.00292288091133928,0,0,7.49456643933148e-05,0.00022483699317994,0,0,0,7.49456643933148e-05,0,0,0.00022483699317994,0.0005246196507532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00022483699317994,0,0,0,0,0,0,0,0,0,0,0,0,0
