"samples","habitat","Pseudomonadota","Actinomycetota","Chloroflexota","Bacillota","Cyanobacteriota","Candidatus Melainabacteria","Candidatus Margulisbacteria","Deinococcota","Armatimonadota","Mycoplasmatota","Thermomicrobiota","Candidatus Kaiserbacteria","Candidatus Nomurabacteria","Candidatus Yanofskybacteria","Candidatus Azambacteria","Candidatus Falkowbacteria","Candidatus Magasanikbacteria","Candidatus Nealsonbacteria","Candidatus Uhrbacteria","Candidatus Giovannonibacteria","Candidatus Moranbacteria","Candidatus Zambryskibacteria","Candidatus Staskawiczbacteria","Candidatus Wolfebacteria","Candidatus Harrisonbacteria","Candidatus Taylorbacteria","Candidatus Buchananbacteria","Candidatus Portnoybacteria","Candidatus Adlerbacteria","Candidatus Sungbacteria","Candidatus Jorgensenbacteria","Candidatus Liptonbacteria","Candidatus Tagabacteria","Candidatus Ryanbacteria","Candidatus Wildermuthbacteria","Candidatus Komeilibacteria","Candidatus Kuenenbacteria","Candidatus Lloydbacteria","Candidatus Kerfeldbacteria","Candidatus Terrybacteria","Candidatus Yonathbacteria","Candidatus Niyogibacteria","Candidatus Campbellbacteria","Candidatus Colwellbacteria","Candidatus Vogelbacteria","Candidatus Spechtbacteria","Candidatus Brennerbacteria","Candidatus Andersenbacteria","Candidatus Jacksonbacteria","Candidatus Parcubacteria","Candidatus Veblenbacteria","Candidatus Woesebacteria","Candidatus Gottesmanbacteria","Candidatus Roizmanbacteria","Candidatus Levybacteria","Candidatus Daviesbacteria","Candidatus Curtissbacteria","Candidatus Shapirobacteria","Candidatus Beckwithbacteria","Candidatus Amesbacteria","Candidatus Chisholmbacteria","Candidatus Collierbacteria","Candidatus Woykebacteria","Candidatus Pacebacteria","Candidatus Blackburnbacteria","Candidatus Microgenomates","Candidatus Gracilibacteria","candidate division NC10","Candidatus Rokubacteria","Candidatus Handelsmanbacteria","Candidatus Schekmanbacteria","Candidatus Aminicenantes","Candidatus Glassbacteria","candidate division WWE3","Candidatus Peregrinibacteria","Candidatus Doudnabacteria","Candidatus Berkelbacteria","Candidatus Gribaldobacteria","Candidatus Saccharibacteria","Candidatus Eisenbacteria","Candidatus Desantisbacteria","Candidatus Edwardsbacteria","Candidatus Lindowbacteria","Candidatus Ratteibacteria","Candidatus Dadabacteria","Candidatus Firestonebacteria","Candidatus Raymondbacteria","Candidatus Riflebacteria","Candidatus Wallbacteria","candidate division CPR1","Candidatus Coatesbacteria","Candidatus Bipolaricaulota","Candidatus Blackallbacteria","candidate division CPR2","Candidatus Fraserbacteria","Candidatus Fischerbacteria","Candidatus Sumerlaeota","candidate division WOR-3","Candidatus Wirthbacteria","Candidatus Abawacabacteria","Candidatus Absconditabacteria","candidate division CPR3","Candidatus Delongbacteria","Candidatus Calescamantes","Planctomycetota","Candidatus Omnitrophica","Verrucomicrobiota","Lentisphaerota","Chlamydiota","Kiritimatiellota","Thermodesulfobacteriota","Nitrospirota","Campylobacterota","Bacteroidota","Ignavibacteriota","Chlorobiota","Balneolota","Gemmatimonadota","candidate division Zixibacteria","Candidatus Marinimicrobia","Candidatus Hydrogenedentes","Fibrobacterota","Candidatus Cloacimonetes","Elusimicrobiota","Acidobacteriota","Myxococcota","Nitrospinota","Candidatus Tectomicrobia","Spirochaetota","Bdellovibrionota","Synergistota","Caldisericota","Fusobacteriota","Thermotogota","Atribacterota","Chrysiogenota","Aquificota","Calditrichota","Deferribacterota","Dictyoglomota","Coprothermobacterota","Nitrososphaerota","Candidatus Bathyarchaeota","Thermoproteota","Candidatus Korarchaeota","Euryarchaeota","Candidatus Woesearchaeota","Nanoarchaeota","Candidatus Micrarchaeota","Candidatus Diapherotrites","Candidatus Altiarchaeota","Candidatus Aenigmarchaeota","Candidatus Huberarchaea","Candidatus Nanohaloarchaeota","Candidatus Thermoplasmatota","Candidatus Heimdallarchaeota","Candidatus Lokiarchaeota","Candidatus Odinarchaeota","Candidatus Thorarchaeota"
"mgm4570603","hypersaline_water",0.971311475409836,0.0128539493293592,0,0,0.0003725782414307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018628912071535,0.00018628912071535,0,0,0.00018628912071535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00018628912071535,0,0.00055886736214605,0,0,0,0,0.0003725782414307,0,0.010618479880775,0,0,0,0,0,0,0,0,0,0,0.00055886736214605,0.0003725782414307,0,0,0.00130402384500745,0,0,0,0,0,0,0,0,0,0,0.0003725782414307,0,0,0,0,0,0.00055886736214605,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4570604","hypersaline_water",0.939426229508197,0.0311475409836066,8.19672131147541e-05,0.00172131147540984,0.00081967213114754,0,0,0.00032786885245901,0,8.19672131147541e-05,0,0,0,0,8.19672131147541e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19672131147541e-05,0.00024590163934426,0,0,0,0.0001639344262295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001639344262295,0,0.00040983606557377,8.19672131147541e-05,0,0,0.00049180327868852,0.00032786885245901,0.0001639344262295,0.0219672131147541,0,8.19672131147541e-05,0,0,8.19672131147541e-05,0,0,0,0,8.19672131147541e-05,0.00024590163934426,0.0010655737704918,0,0,0.00024590163934426,0,8.19672131147541e-05,0,0,0,0,0,0,0,0,0,0,0,0,8.19672131147541e-05,0,0.00024590163934426,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4581537","hypersaline_water",0.903674280039722,0.0466732869910626,0.00372393247269116,0.00893743793445879,0.00422045680238332,0,0,0.00024826216484607,0,0,0,0,0,0,0,0,0,0,0.00024826216484607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024826216484607,0,0,0.00024826216484607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00074478649453823,0.00024826216484607,0,0.00024826216484607,0.00024826216484607,0,0,0,0,0,0,0.00049652432969215,0,0,0,0.00024826216484607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00496524329692155,0.00049652432969215,0.00049652432969215,0,0,0,0.00347567030784508,0.00099304865938431,0.00024826216484607,0.00347567030784508,0,0,0,0.00049652432969215,0,0,0,0,0,0.00049652432969215,0.00571002979145978,0.00372393247269116,0,0,0.00074478649453823,0,0.00024826216484607,0,0,0,0,0,0,0,0,0,0,0.00173783515392254,0,0,0,0.0022343594836147,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4581538","hypersaline_water",0.887373737373737,0.0484848484848485,0.00101010101010101,0.00555555555555556,0.0181818181818182,0,0,0,0.00101010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005050505050505,0,0,0.0005050505050505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00353535353535354,0,0.00101010101010101,0,0,0,0,0.0005050505050505,0,0.0186868686868687,0,0,0,0.00151515151515152,0,0,0,0,0,0.00101010101010101,0.00505050505050505,0.00202020202020202,0,0,0,0,0,0,0,0.0005050505050505,0,0,0,0,0,0,0,0.00202020202020202,0,0,0,0.00151515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4581539","hypersaline_water",0.952405663874268,0.0227592853436133,0.00126028615909259,0.00392912743717103,0.00392912743717103,0,0,0.00037067239973311,0,0,0.00022240343983987,7.41344799466232e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41344799466232e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029653791978649,0.00022240343983987,0,0.00014826895989324,0,0,7.41344799466232e-05,0,0,0,0,7.41344799466232e-05,0,0,0,0,7.41344799466232e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00207576543850545,0,0.00037067239973311,7.41344799466232e-05,7.41344799466232e-05,0,0.00088961375935947,7.41344799466232e-05,7.41344799466232e-05,0.00326191711765142,0,0,0,0.00029653791978649,0,0,0,0,0,0.00044480687967973,0.00326191711765142,0.00163095855882571,0,0,0.00029653791978649,7.41344799466232e-05,0,0,0,0,0,0,0,0,0,0,0,0.00037067239973311,0,0,0,0.00081547927941285,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4581540","hypersaline_water",0.972754303599374,0.0116118935837246,0,0.0013302034428795,0.00065727699530516,0,0,9.38967136150235e-05,0,4.69483568075117e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56494522691706e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56494522691706e-05,3.12989045383412e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56494522691706e-05,0,0,0,0,0,0,0,0,0,1.56494522691706e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045383411580594,7.82472613458529e-05,0.00010954616588419,1.56494522691706e-05,0,0,0.00020344287949921,0,6.25978090766823e-05,0.0117840375586854,0,0.00010954616588419,1.56494522691706e-05,3.12989045383412e-05,0,0,0,0,0,0,3.12989045383412e-05,0.00020344287949921,0,0,7.82472613458529e-05,3.12989045383412e-05,0,0,3.12989045383412e-05,0,0,0,0,0,1.56494522691706e-05,0,0,0,0,0,0,0.0001564945226917,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4581542","hypersaline_water",0.975816527121346,0.0148900934509534,3.71069005979178e-05,0.00035412254743839,0.00010810671827739,0,2.33744255734915e-06,0.00013352640608857,6.72014735237882e-06,5.84360639337288e-07,1.16872127867458e-06,2.92180319668644e-06,2.04526223768051e-06,5.84360639337288e-07,2.92180319668644e-07,2.92180319668644e-07,2.92180319668644e-07,0,0,2.92180319668644e-07,5.84360639337288e-07,5.84360639337288e-06,0,0,2.92180319668644e-06,0,0,0,0,0,0,0,0,0,0,1.75308191801186e-06,0,0,0,1.46090159834322e-06,0,0,0,0,0,0,0,3.21398351635509e-06,0,0,0,0,5.84360639337288e-07,4.96706543436695e-06,3.21398351635509e-06,0,0,0,0,0,0,2.92180319668644e-07,0,0,2.92180319668644e-07,0,0,9.34977022939661e-06,3.91521628355983e-05,1.75308191801186e-06,0,6.13578671304153e-06,0,0,2.6296228770178e-06,0,0,0,0,5.84360639337288e-07,2.92180319668644e-07,2.92180319668644e-07,5.84360639337288e-07,0,0,0,0,0,2.92180319668644e-07,0,0,0,0,0,2.92180319668644e-07,0,2.92180319668644e-07,0,0,0,0,0,0,0,0.00010109439060535,1.25637537457517e-05,3.33085564422254e-05,8.76540959005932e-06,2.33744255734915e-06,2.04526223768051e-06,0.0001379091108836,2.65884090898466e-05,1.98682617374678e-05,0.00758441673795866,1.75308191801186e-06,7.88886863105339e-06,7.3045079917161e-06,1.98682617374678e-05,1.46090159834322e-06,0,0,1.16872127867458e-06,0,4.93784740240009e-05,4.23661463519534e-05,0.00024104876372663,0,5.25924575403559e-06,3.12632942045449e-05,1.69464585407814e-05,1.19793931064144e-05,0,4.67488511469831e-06,4.38270479502966e-06,0,8.76540959005932e-06,8.76540959005932e-07,0,8.18104895072204e-06,1.75308191801186e-06,0,1.46090159834322e-06,2.92180319668644e-07,2.6296228770178e-06,0,0.00015660865134239,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4581543","hypersaline_water",0.977930055496134,0.00378409690767713,3.36100561287937e-05,0.00022340802015021,9.29219198854886e-05,0,0,3.16329940035706e-05,3.95412425044632e-06,1.97706212522316e-06,0,0,0,0,0,3.95412425044632e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93118637566948e-06,3.36100561287937e-05,0,0,3.95412425044632e-06,0,0,0,1.97706212522316e-06,0,0,0,1.97706212522316e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97706212522316e-06,0,0,0,0,0,0,0,0,0,9.29219198854886e-05,3.95412425044632e-06,1.38394348765621e-05,3.95412425044632e-06,0,1.97706212522316e-06,7.11742365080338e-05,2.37247455026779e-05,1.97706212522316e-05,0.0172953394714522,1.97706212522316e-06,3.95412425044632e-06,0,1.38394348765621e-05,0,0,0,0,0,2.96559318783474e-05,2.37247455026779e-05,0.00012060078963861,0,5.93118637566948e-06,2.37247455026779e-05,1.97706212522316e-06,1.97706212522316e-06,0,3.95412425044632e-06,0,0,7.90824850089264e-06,0,0,1.97706212522316e-06,3.95412425044632e-06,0,0,0,1.97706212522316e-06,0,7.11742365080338e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4581544","hypersaline_water",0.987061009711539,0.0088259807120072,1.33417441912339e-05,0.00019762458583265,4.87807521991989e-05,0,2.0846475298803e-06,2.75173473944199e-05,3.33543604780847e-06,1.25078851792818e-06,8.33859011952118e-07,4.16929505976059e-07,0,0,1.25078851792818e-06,0,0,4.16929505976059e-07,0,0,4.16929505976059e-07,1.12570966613536e-05,0,0,1.25078851792818e-06,0,0,0,0,0,0,0,0,0,0,4.16929505976059e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33859011952118e-07,2.50157703585635e-06,0,4.16929505976059e-07,0,0,0,0,0,0,0,4.16929505976059e-07,0,0,2.91850654183241e-06,1.04232376494015e-05,4.16929505976059e-07,0,2.0846475298803e-06,0,0,1.66771802390424e-06,0,0,0,0,8.33859011952118e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33859011952118e-07,0,0,0,0,0,0,0,0,0,5.12823292350553e-05,3.75236555378453e-06,2.37649818406354e-05,1.66771802390424e-06,0,1.66771802390424e-06,7.087801601593e-05,1.58433212270902e-05,7.50473110756906e-06,0.00334794393298775,0,3.75236555378453e-06,2.50157703585635e-06,8.33859011952118e-06,0,0,0,0,0,2.00126162868508e-05,2.0846475298803e-05,8.54705487250921e-05,1.25078851792818e-06,1.25078851792818e-06,2.16803343107551e-05,5.00315407171271e-06,3.75236555378453e-06,0,2.0846475298803e-06,4.16929505976059e-06,0,4.16929505976059e-06,0,0,2.0846475298803e-06,0,0,1.25078851792818e-06,0,4.16929505976059e-07,0,6.71256504621455e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4581707","hypersaline_water",0.906131928608093,0.0428780598635105,0.00234354620194047,0.00577682035056422,0.00151888721526124,2.10372190479396e-05,1.26223314287638e-05,0.00069002078477241,0.00019774985905063,6.31116571438188e-05,8.41488761917585e-05,7.99414323821705e-05,2.94521066671155e-05,2.94521066671155e-05,4.20744380958792e-06,4.20744380958792e-05,5.89042133342309e-05,0,0.00010097865143011,8.41488761917585e-06,3.36595504767034e-05,2.52446628575275e-05,8.41488761917585e-06,2.52446628575275e-05,2.94521066671155e-05,1.68297752383517e-05,2.52446628575275e-05,4.20744380958792e-06,0,2.94521066671155e-05,8.41488761917585e-06,8.41488761917585e-06,0,4.20744380958792e-06,4.20744380958792e-06,1.26223314287638e-05,1.26223314287638e-05,4.20744380958792e-06,8.41488761917585e-06,4.20744380958792e-06,8.41488761917585e-06,8.41488761917585e-06,8.41488761917585e-06,4.20744380958792e-06,2.10372190479396e-05,4.20744380958792e-06,2.10372190479396e-05,1.68297752383517e-05,0,0,0,2.10372190479396e-05,2.10372190479396e-05,2.94521066671155e-05,8.41488761917585e-06,1.26223314287638e-05,2.10372190479396e-05,8.41488761917585e-06,1.68297752383517e-05,1.68297752383517e-05,4.20744380958792e-06,1.68297752383517e-05,1.26223314287638e-05,8.41488761917585e-06,0,0,8.41488761917585e-06,0.00025665407238486,0.00089197808763264,8.41488761917585e-05,1.68297752383517e-05,0.00029031362286156,7.99414323821705e-05,1.26223314287638e-05,8.83563200013464e-05,1.26223314287638e-05,1.26223314287638e-05,4.20744380958792e-06,8.41488761917585e-06,9.67712076205222e-05,4.20744380958792e-06,1.68297752383517e-05,4.62818819054672e-05,4.20744380958792e-06,4.20744380958792e-05,4.20744380958792e-06,8.41488761917585e-06,2.10372190479396e-05,4.20744380958792e-06,4.20744380958792e-06,2.94521066671155e-05,4.20744380958792e-06,8.41488761917585e-06,8.41488761917585e-06,8.41488761917585e-06,4.20744380958792e-06,1.26223314287638e-05,4.20744380958792e-06,4.20744380958792e-06,0,4.20744380958792e-06,0,0,0,0.00496899113912334,0.00040391460572044,0.00074051011048747,0.00015567542095475,7.99414323821705e-05,3.36595504767034e-05,0.00276849802670885,0.00095088230096687,0.00029872851048074,0.00967712076205222,0.00021457963428898,0.00013043075809722,4.20744380958792e-06,0.00101820140192028,6.31116571438188e-05,2.10372190479396e-05,0,4.20744380958792e-06,4.20744380958792e-06,0.00054276025143684,0.00396341206863182,0.00384139619815377,9.25637638109343e-05,0.00011780842666846,0.00049227092572178,0.00013043075809722,7.57339885725826e-05,0,5.4696769524643e-05,5.4696769524643e-05,8.41488761917585e-06,1.26223314287638e-05,2.94521066671155e-05,1.68297752383517e-05,1.68297752383517e-05,0,0,0.00431683734863721,8.41488761917585e-06,2.94521066671155e-05,0,0.00179657850669404,6.31116571438188e-05,4.20744380958792e-06,2.10372190479396e-05,4.20744380958792e-06,0,0,0,0,1.26223314287638e-05,1.68297752383517e-05,4.20744380958792e-06,0,0
