samples,Pseudomonadota,Actinomycetota,Chloroflexota,Bacillota,Cyanobacteriota,Candidatus.Melainabacteria,Candidatus.Margulisbacteria,Deinococcota,Armatimonadota,Mycoplasmatota,Thermomicrobiota,Candidatus.Kaiserbacteria,Candidatus.Nomurabacteria,Candidatus.Yanofskybacteria,Candidatus.Azambacteria,Candidatus.Falkowbacteria,Candidatus.Magasanikbacteria,Candidatus.Nealsonbacteria,Candidatus.Uhrbacteria,Candidatus.Giovannonibacteria,Candidatus.Moranbacteria,Candidatus.Zambryskibacteria,Candidatus.Staskawiczbacteria,Candidatus.Wolfebacteria,Candidatus.Harrisonbacteria,Candidatus.Taylorbacteria,Candidatus.Buchananbacteria,Candidatus.Portnoybacteria,Candidatus.Adlerbacteria,Candidatus.Sungbacteria,Candidatus.Jorgensenbacteria,Candidatus.Liptonbacteria,Candidatus.Tagabacteria,Candidatus.Ryanbacteria,Candidatus.Wildermuthbacteria,Candidatus.Komeilibacteria,Candidatus.Kuenenbacteria,Candidatus.Lloydbacteria,Candidatus.Kerfeldbacteria,Candidatus.Terrybacteria,Candidatus.Yonathbacteria,Candidatus.Niyogibacteria,Candidatus.Campbellbacteria,Candidatus.Colwellbacteria,Candidatus.Vogelbacteria,Candidatus.Spechtbacteria,Candidatus.Brennerbacteria,Candidatus.Andersenbacteria,Candidatus.Jacksonbacteria,Candidatus.Parcubacteria,Candidatus.Veblenbacteria,Candidatus.Woesebacteria,Candidatus.Gottesmanbacteria,Candidatus.Roizmanbacteria,Candidatus.Levybacteria,Candidatus.Daviesbacteria,Candidatus.Curtissbacteria,Candidatus.Shapirobacteria,Candidatus.Beckwithbacteria,Candidatus.Amesbacteria,Candidatus.Chisholmbacteria,Candidatus.Collierbacteria,Candidatus.Woykebacteria,Candidatus.Pacebacteria,Candidatus.Blackburnbacteria,Candidatus.Microgenomates,Candidatus.Gracilibacteria,candidate.division.NC10,Candidatus.Rokubacteria,Candidatus.Handelsmanbacteria,Candidatus.Schekmanbacteria,Candidatus.Aminicenantes,Candidatus.Glassbacteria,candidate.division.WWE3,Candidatus.Peregrinibacteria,Candidatus.Doudnabacteria,Candidatus.Berkelbacteria,Candidatus.Gribaldobacteria,Candidatus.Saccharibacteria,Candidatus.Eisenbacteria,Candidatus.Desantisbacteria,Candidatus.Edwardsbacteria,Candidatus.Lindowbacteria,Candidatus.Ratteibacteria,Candidatus.Dadabacteria,Candidatus.Firestonebacteria,Candidatus.Raymondbacteria,Candidatus.Riflebacteria,Candidatus.Wallbacteria,candidate.division.CPR1,Candidatus.Coatesbacteria,Candidatus.Bipolaricaulota,Candidatus.Blackallbacteria,candidate.division.CPR2,Candidatus.Fraserbacteria,Candidatus.Fischerbacteria,Candidatus.Sumerlaeota,candidate.division.WOR.3,Candidatus.Wirthbacteria,Candidatus.Abawacabacteria,Candidatus.Absconditabacteria,candidate.division.CPR3,Candidatus.Delongbacteria,Candidatus.Calescamantes,Planctomycetota,Candidatus.Omnitrophica,Verrucomicrobiota,Lentisphaerota,Chlamydiota,Kiritimatiellota,Thermodesulfobacteriota,Nitrospirota,Campylobacterota,Bacteroidota,Ignavibacteriota,Chlorobiota,Balneolota,Gemmatimonadota,candidate.division.Zixibacteria,Candidatus.Marinimicrobia,Candidatus.Hydrogenedentes,Fibrobacterota,Candidatus.Cloacimonetes,Elusimicrobiota,Acidobacteriota,Myxococcota,Nitrospinota,Candidatus.Tectomicrobia,Spirochaetota,Bdellovibrionota,Synergistota,Caldisericota,Fusobacteriota,Thermotogota,Atribacterota,Chrysiogenota,Aquificota,Calditrichota,Deferribacterota,Dictyoglomota,Coprothermobacterota,Nitrososphaerota,Candidatus.Bathyarchaeota,Thermoproteota,Candidatus.Korarchaeota,Euryarchaeota,Candidatus.Woesearchaeota,Nanoarchaeota,Candidatus.Micrarchaeota,Candidatus.Diapherotrites,Candidatus.Altiarchaeota,Candidatus.Aenigmarchaeota,Candidatus.Huberarchaea,Candidatus.Nanohaloarchaeota,Candidatus.Thermoplasmatota,Candidatus.Heimdallarchaeota,Candidatus.Lokiarchaeota,Candidatus.Odinarchaeota,Candidatus.Thorarchaeota
mgm4450130,0.41690246024623,0.429402374606916,0.0242085214543611,0.0097731585834572,0.0308781112762998,0.0,6.85114516891498e-06,0.0021204294297791,0.0007604771137495,9.59160323648098e-05,0.0004761545892395,0.0001438740485472,0.0001541507663005,7.87881694425223e-05,3.08301532601174e-05,4.79580161824049e-05,9.93416049492673e-05,2.0553435506745e-05,0.0001233206130404,1.71278629222875e-05,7.87881694425223e-05,7.87881694425223e-05,1.02767177533725e-05,3.42557258445749e-05,2.0553435506745e-05,4.79580161824049e-05,4.79580161824049e-05,2.39790080912024e-05,2.39790080912024e-05,2.74045806756599e-05,3.42557258445749e-05,4.79580161824049e-05,0.0,1.71278629222875e-05,1.370229033783e-05,2.74045806756599e-05,1.370229033783e-05,2.39790080912024e-05,3.08301532601174e-05,2.0553435506745e-05,1.370229033783e-05,3.42557258445749e-06,1.02767177533725e-05,6.85114516891498e-06,1.370229033783e-05,3.42557258445749e-06,0.0,0.0,0.0,0.0,0.0,5.48091613513199e-05,8.56393146114373e-05,6.50858791046924e-05,0.0001335973307938,7.87881694425223e-05,1.02767177533725e-05,2.39790080912024e-05,1.02767177533725e-05,2.39790080912024e-05,6.85114516891498e-06,1.370229033783e-05,2.0553435506745e-05,3.76812984290324e-05,6.85114516891498e-06,3.42557258445749e-06,0.0,0.000157576338885,0.0022266221798973,0.0001781297743917,1.370229033783e-05,0.0004453244359794,4.11068710134899e-05,2.74045806756599e-05,0.0001164694678715,0.0001335973307938,1.02767177533725e-05,0.0,0.0005549427586821,0.0002055343550674,2.0553435506745e-05,3.42557258445749e-05,6.85114516891498e-05,6.85114516891498e-06,3.42557258445749e-05,6.85114516891498e-06,6.85114516891498e-06,2.74045806756599e-05,1.370229033783e-05,3.42557258445749e-06,3.08301532601174e-05,2.0553435506745e-05,1.370229033783e-05,1.02767177533725e-05,1.02767177533725e-05,1.02767177533725e-05,1.02767177533725e-05,0.0,1.71278629222875e-05,3.42557258445749e-06,3.42557258445749e-06,0.0,3.42557258445749e-06,0.0,0.0140140174430156,0.0004658778714862,0.0036105535040182,0.0003254293955234,7.53625968580648e-05,8.22137420269798e-05,0.0035591699152513,0.0011783969690533,0.0002671946615876,0.0174532923178109,0.0001918320647296,0.0002500667986653,3.42557258445749e-06,0.0034152958667041,4.79580161824049e-05,2.74045806756599e-05,0.0,1.370229033783e-05,0.0,0.0012332061304047,0.0139283781284042,0.0106603818828317,7.87881694425223e-05,0.0001061927501181,0.0006679866539692,0.0002158110728208,0.0001986832098985,0.0,2.74045806756599e-05,4.11068710134899e-05,6.85114516891498e-06,1.02767177533725e-05,2.74045806756599e-05,5.82347339357774e-05,6.85114516891498e-06,0.0,0.0,0.000561793903851,2.39790080912024e-05,6.85114516891498e-05,0.0,0.0060016031679695,6.85114516891498e-06,0.0,1.71278629222875e-05,3.42557258445749e-06,0.0,0.0,0.0,0.0,1.02767177533725e-05,0.0,0.0,0.0,0.0
mgm4450131,0.4109825651088,0.437160810703441,0.0238222725812413,0.0084462668882156,0.0404695364398553,2.07270353085046e-05,3.45450588475077e-06,0.0019310687895756,0.0007669003064146,6.21811059255139e-05,0.0005112668709431,0.000151998258929,0.0001001806706577,3.1090552962757e-05,1.03635176542523e-05,4.49085765017601e-05,0.0001036351765425,1.03635176542523e-05,0.00013818023539,4.14540706170093e-05,5.87266000407632e-05,8.63626471187694e-05,1.38180235390031e-05,1.72725294237539e-05,6.90901176950155e-06,3.79995647322585e-05,2.07270353085046e-05,1.03635176542523e-05,6.90901176950155e-06,2.76360470780062e-05,1.72725294237539e-05,1.03635176542523e-05,3.45450588475077e-06,2.07270353085046e-05,1.38180235390031e-05,1.38180235390031e-05,1.03635176542523e-05,3.79995647322585e-05,1.38180235390031e-05,2.07270353085046e-05,1.72725294237539e-05,3.45450588475077e-06,6.90901176950155e-06,3.45450588475077e-06,0.0,1.38180235390031e-05,3.45450588475077e-06,0.0,0.0,3.45450588475077e-06,0.0,6.56356118102647e-05,4.14540706170093e-05,5.87266000407632e-05,6.56356118102647e-05,8.63626471187694e-05,2.76360470780062e-05,4.14540706170093e-05,1.38180235390031e-05,3.45450588475077e-06,1.03635176542523e-05,3.45450588475077e-06,1.03635176542523e-05,1.72725294237539e-05,0.0,0.0,3.45450588475077e-06,0.0002521789295868,0.0022005202485862,0.000151998258929,1.03635176542523e-05,0.0003696321296683,4.14540706170093e-05,5.18175882712616e-05,0.0001070896824272,0.0001312712236205,2.76360470780062e-05,6.90901176950155e-06,0.0003765411414378,0.0002521789295868,1.03635176542523e-05,3.1090552962757e-05,4.14540706170093e-05,1.38180235390031e-05,3.1090552962757e-05,6.90901176950155e-06,1.03635176542523e-05,3.45450588475077e-06,1.03635176542523e-05,3.45450588475077e-06,2.41815411932554e-05,3.1090552962757e-05,6.90901176950155e-06,3.45450588475077e-06,3.45450588475077e-06,3.45450588475077e-06,1.03635176542523e-05,6.90901176950155e-06,1.03635176542523e-05,1.03635176542523e-05,1.38180235390031e-05,0.0,3.45450588475077e-06,0.0,0.0113756878784843,0.000331632564936,0.0031815999198554,0.000345450588475,7.5999129464517e-05,3.45450588475077e-05,0.0032506900375504,0.0011158054007745,0.0002729059648953,0.0127402177029609,0.000179634306007,0.0001761798001222,1.03635176542523e-05,0.0032852350963979,6.90901176950155e-05,1.38180235390031e-05,3.45450588475077e-06,3.45450588475077e-06,0.0,0.001219440577317,0.0133033021621752,0.0110129647605855,5.18175882712616e-05,0.0001278167177357,0.0005354484121363,0.0001623617765832,0.0001865433177765,3.45450588475077e-06,3.45450588475077e-05,4.49085765017601e-05,3.45450588475077e-06,6.90901176950155e-06,2.07270353085046e-05,1.38180235390031e-05,2.07270353085046e-05,0.0,0.0,0.0005216303885973,3.45450588475077e-06,5.87266000407632e-05,3.45450588475077e-06,0.0061386569572021,3.45450588475077e-06,0.0,1.03635176542523e-05,0.0,3.45450588475077e-06,0.0,0.0,0.0,0.0,6.90901176950155e-06,6.90901176950155e-06,0.0,0.0
mgm4450171,0.543885968173048,0.261244755987467,0.0140459879985131,0.0118200485015843,0.0184845910112757,3.09772892216735e-05,4.42532703166764e-06,0.0021905368806754,0.0007213283061618,0.0001283344839183,0.0002212663515833,0.0002876462570583,0.00015931177314,3.54026162533411e-05,3.54026162533411e-05,6.1954578443347e-05,0.0001814384082983,1.77013081266706e-05,0.0002168410245517,3.98279432850088e-05,0.0001150585028233,8.85065406333528e-05,3.54026162533411e-05,3.54026162533411e-05,5.31039243800117e-05,6.63799054750146e-05,6.1954578443347e-05,3.09772892216735e-05,5.31039243800117e-05,7.08052325066822e-05,3.09772892216735e-05,6.63799054750146e-05,4.42532703166764e-06,2.21266351583382e-05,2.21266351583382e-05,3.98279432850088e-05,1.77013081266706e-05,4.8678597348344e-05,3.09772892216735e-05,1.77013081266706e-05,2.21266351583382e-05,0.0,4.42532703166764e-06,3.09772892216735e-05,2.65519621900058e-05,4.42532703166764e-06,0.0,1.77013081266706e-05,4.42532703166764e-06,0.0,0.0,0.0002433929867417,8.85065406333528e-05,0.0001371851379816,0.0001416104650133,0.0001150585028233,3.98279432850088e-05,3.54026162533411e-05,1.77013081266706e-05,3.09772892216735e-05,8.85065406333528e-06,3.54026162533411e-05,4.42532703166764e-05,3.54026162533411e-05,0.0,8.85065406333528e-06,4.42532703166764e-06,0.000305347565185,0.0089435859310003,0.0001681624272033,4.8678597348344e-05,0.0006018444763067,7.08052325066822e-05,3.98279432850088e-05,0.00023896765971,0.0001371851379816,5.31039243800117e-05,0.0,0.0006328217655284,0.0004779353194201,4.42532703166764e-05,2.21266351583382e-05,0.0001106331757916,4.42532703166764e-06,0.0004690846653567,8.85065406333528e-06,1.32759810950029e-05,3.54026162533411e-05,3.09772892216735e-05,4.42532703166764e-06,4.8678597348344e-05,2.65519621900058e-05,2.21266351583382e-05,4.42532703166764e-06,2.21266351583382e-05,4.42532703166764e-06,2.21266351583382e-05,0.0,1.32759810950029e-05,4.42532703166764e-06,4.42532703166764e-06,0.0,0.0,0.0,0.0164931938470253,0.0008894907333651,0.0076646664188483,0.0006018444763067,0.0001239091568866,8.40812136016852e-05,0.0050360221620377,0.0040358982528808,0.0004425327031667,0.024219814844317,0.0003673021436284,0.000385003451755,3.09772892216735e-05,0.0083727187439151,0.0001106331757916,3.98279432850088e-05,8.85065406333528e-06,2.21266351583382e-05,4.42532703166764e-06,0.001730302869382,0.0371594710849132,0.0152673782592534,0.0001416104650133,0.000146035792045,0.0008186855008585,0.0007301789602251,0.0002610942948683,4.42532703166764e-06,4.42532703166764e-05,6.63799054750146e-05,1.32759810950029e-05,3.09772892216735e-05,4.42532703166764e-06,3.54026162533411e-05,2.21266351583382e-05,4.42532703166764e-06,4.42532703166764e-06,0.0006416724195918,8.85065406333528e-06,6.1954578443347e-05,4.42532703166764e-06,0.0053457950542545,8.85065406333528e-06,0.0,3.98279432850088e-05,8.85065406333528e-06,0.0,0.0,0.0,0.0,0.0,4.42532703166764e-06,0.0,0.0,0.0
mgm4450172,0.56385742191533,0.244716921132728,0.0137192792629088,0.0119104158320978,0.0081109766623578,2.47789511069996e-05,2.47789511069996e-05,0.0021309897952019,0.0007144597569184,0.0001280245807194,0.0002560491614389,0.0002973474132839,0.0001528035318264,0.0001115052799814,2.89087762914996e-05,0.0001032456296124,0.0001651930073799,5.36877273984992e-05,0.0002684386369924,1.65193007379998e-05,0.0001610631821954,7.0207028136499e-05,2.06491259224997e-05,5.36877273984992e-05,4.12982518449994e-05,8.25965036899988e-05,7.0207028136499e-05,2.89087762914996e-05,3.30386014759995e-05,6.6077202951999e-05,2.89087762914996e-05,7.43368533209989e-05,4.12982518449994e-06,4.54280770294993e-05,1.65193007379998e-05,3.71684266604995e-05,1.23894755534998e-05,2.47789511069996e-05,2.89087762914996e-05,2.47789511069996e-05,2.47789511069996e-05,8.25965036899988e-06,1.65193007379998e-05,8.25965036899988e-06,1.65193007379998e-05,1.23894755534998e-05,0.0,4.12982518449994e-06,0.0,0.0,0.0,0.0001693228325644,0.0001404140562729,0.0001569333570109,0.0001445438814574,0.0001073754547969,2.47789511069996e-05,6.6077202951999e-05,2.47789511069996e-05,2.06491259224997e-05,1.65193007379998e-05,4.95579022139993e-05,1.65193007379998e-05,2.89087762914996e-05,8.25965036899988e-06,0.0,4.12982518449994e-06,0.0004005930428964,0.0099363593939068,0.0002395298607009,1.23894755534998e-05,0.0006772913302579,0.0001032456296124,8.67263288744987e-05,0.0002643088118079,0.0001115052799814,7.43368533209989e-05,8.25965036899988e-06,0.0004129825184499,0.0005327474488004,2.47789511069996e-05,3.30386014759995e-05,0.0001156351051659,0.0,0.0004005930428964,1.65193007379998e-05,4.12982518449994e-06,2.47789511069996e-05,1.23894755534998e-05,8.25965036899988e-06,2.06491259224997e-05,2.06491259224997e-05,2.89087762914996e-05,1.23894755534998e-05,2.06491259224997e-05,8.25965036899988e-06,3.71684266604995e-05,4.12982518449994e-06,1.65193007379998e-05,1.65193007379998e-05,0.0,0.0,4.12982518449994e-06,0.0,0.0159700339884613,0.0007722773095014,0.0079623029557158,0.0006236036028594,9.08561540589987e-05,0.0001073754547969,0.0058726114123589,0.0047451691369904,0.0002973474132839,0.0244939931692691,0.0004047228680809,0.0003758140917894,2.06491259224997e-05,0.0103865103390173,9.49859792434986e-05,1.65193007379998e-05,8.25965036899988e-06,2.47789511069996e-05,1.23894755534998e-05,0.0018708108085784,0.0383619461388199,0.0163045498284058,0.0001156351051659,0.0001693228325644,0.0009085615405899,0.0007557580087634,0.0001734526577489,8.25965036899988e-06,3.71684266604995e-05,0.0001362842310884,3.30386014759995e-05,1.23894755534998e-05,3.30386014759995e-05,7.0207028136499e-05,3.71684266604995e-05,0.0,4.12982518449994e-06,0.0003675544414204,1.23894755534998e-05,0.0001156351051659,0.0,0.0056537306775804,1.65193007379998e-05,0.0,2.47789511069996e-05,4.12982518449994e-06,0.0,0.0,0.0,0.0,1.23894755534998e-05,0.0,4.12982518449994e-06,0.0,0.0
mgm4450628,0.453036281870873,0.366351443107232,0.0206847009968412,0.0104653565700003,0.0180474508221726,2.95214571791264e-05,9.84048572637545e-06,0.0023371153600141,0.0008118400724259,0.000132846557306,0.0002853740860648,0.0001672882573483,0.0001820489859379,5.4122671495065e-05,9.84048572637545e-06,7.38036429478159e-05,0.0001230060715796,2.46012143159386e-05,0.0002066502002538,6.39631572214405e-05,0.0001033251001269,9.34846144005668e-05,2.95214571791264e-05,2.95214571791264e-05,3.93619429055018e-05,1.47607285895632e-05,2.95214571791264e-05,1.96809714527509e-05,3.44417000423141e-05,3.93619429055018e-05,2.95214571791264e-05,4.42821857686895e-05,0.0,1.96809714527509e-05,1.47607285895632e-05,1.96809714527509e-05,1.47607285895632e-05,2.46012143159386e-05,1.96809714527509e-05,2.46012143159386e-05,2.46012143159386e-05,1.47607285895632e-05,0.0,1.96809714527509e-05,4.92024286318773e-06,2.46012143159386e-05,0.0,2.95214571791264e-05,0.0,0.0,0.0,8.85643715373791e-05,9.34846144005668e-05,0.0001426870430324,0.0001672882573483,9.34846144005668e-05,6.39631572214405e-05,2.46012143159386e-05,2.46012143159386e-05,5.90429143582527e-05,9.84048572637545e-06,3.93619429055018e-05,9.84048572637545e-06,4.42821857686895e-05,9.84048572637545e-06,0.0,9.84048572637545e-06,0.0003394967575599,0.0056927209927082,0.000211570443117,2.46012143159386e-05,0.0005805886578561,0.0001033251001269,3.44417000423141e-05,0.0002017299573906,0.0001131655858533,3.44417000423141e-05,0.0,0.0008167603152891,0.0004034599147813,4.42821857686895e-05,3.44417000423141e-05,5.90429143582527e-05,0.0,0.0001525275287588,1.47607285895632e-05,4.92024286318773e-06,3.44417000423141e-05,2.46012143159386e-05,4.92024286318773e-06,5.4122671495065e-05,1.96809714527509e-05,1.47607285895632e-05,0.0,1.47607285895632e-05,4.92024286318773e-06,2.95214571791264e-05,4.92024286318773e-06,4.92024286318773e-06,9.84048572637545e-06,0.0,0.0,0.0,0.0,0.0178900030505506,0.0006248708436248,0.0055795554068548,0.0005609076864034,0.0001131655858533,0.0001033251001269,0.0048021570344712,0.0020665020025388,0.000314895543244,0.0172159297782939,0.0003345765146967,0.0002656931146121,1.96809714527509e-05,0.0068981804941891,6.39631572214405e-05,2.95214571791264e-05,1.96809714527509e-05,1.47607285895632e-05,0.0,0.0015547967447673,0.0339545959988585,0.0155184459904941,0.0001082453429901,0.0001279263144428,0.0007035947294358,0.00044774210055,0.0002460121431593,4.92024286318773e-06,3.93619429055018e-05,4.42821857686895e-05,1.47607285895632e-05,9.84048572637545e-06,1.96809714527509e-05,1.47607285895632e-05,9.84048572637545e-06,0.0,0.0,0.0003247360289703,4.92024286318773e-06,4.92024286318773e-05,0.0,0.0059387331358675,5.4122671495065e-05,0.0,2.95214571791264e-05,0.0,9.84048572637545e-06,4.92024286318773e-06,0.0,0.0,4.92024286318773e-06,0.0,0.0,0.0,1.47607285895632e-05
mgm4450629,0.434225017743949,0.404309128139863,0.0224919846300693,0.009443043964202,0.0109563784396747,3.67116180033775e-05,4.07906866704194e-06,0.002145590118864,0.0007056788793982,0.0001386883346794,0.0003344836306974,0.0001264511286783,6.9344167339713e-05,0.0001101348540101,2.03953433352097e-05,0.0001223720600112,0.0001142139226771,1.22372060011258e-05,0.0001386883346794,4.07906866704194e-05,7.34232360067549e-05,6.11860300056291e-05,8.15813733408388e-06,1.63162746681678e-05,2.85534806692936e-05,3.26325493363355e-05,8.15813733408388e-05,3.67116180033775e-05,2.03953433352097e-05,5.30278926715452e-05,4.07906866704194e-06,3.67116180033775e-05,0.0,1.22372060011258e-05,2.03953433352097e-05,5.30278926715452e-05,8.15813733408388e-06,2.44744120022516e-05,2.03953433352097e-05,4.07906866704194e-06,3.67116180033775e-05,0.0,8.15813733408388e-06,1.63162746681678e-05,1.22372060011258e-05,8.15813733408388e-06,0.0,2.85534806692936e-05,0.0,0.0,0.0,0.0001386883346794,7.75023046737969e-05,0.0001264511286783,0.0001305301973453,0.0001142139226771,4.07906866704194e-05,2.85534806692936e-05,2.03953433352097e-05,1.63162746681678e-05,1.22372060011258e-05,2.03953433352097e-05,2.03953433352097e-05,2.44744120022516e-05,0.0,4.07906866704194e-06,4.07906866704194e-06,0.0003467208366985,0.0048540917137799,0.000195795296018,2.85534806692936e-05,0.0006037021627222,6.52650986726711e-05,6.9344167339713e-05,0.0002121115706861,0.000106055785343,3.26325493363355e-05,0.0,0.0006118603000562,0.0003222464246963,2.44744120022516e-05,0.0,8.15813733408388e-05,8.15813733408388e-06,0.0001427674033464,1.22372060011258e-05,1.22372060011258e-05,2.85534806692936e-05,1.63162746681678e-05,4.07906866704194e-06,2.44744120022516e-05,1.63162746681678e-05,2.44744120022516e-05,8.15813733408388e-06,8.15813733408388e-06,8.15813733408388e-06,3.67116180033775e-05,8.15813733408388e-06,0.0,1.22372060011258e-05,1.63162746681678e-05,8.15813733408388e-06,0.0,0.0,0.0158716561834602,0.0005955440253881,0.006326635502582,0.0004446184847075,6.52650986726711e-05,8.97395106749227e-05,0.0044543429844098,0.0020721668828573,0.0003548789740326,0.0160960049601475,0.0002610603946906,0.0002610603946906,3.26325493363355e-05,0.0062613704039093,7.34232360067549e-05,2.85534806692936e-05,1.22372060011258e-05,1.22372060011258e-05,0.0,0.0016193902608156,0.0294794292567121,0.0129836755671945,6.52650986726711e-05,0.000203953433352,0.0005792277507199,0.0003304045620303,0.0002080325020191,4.07906866704194e-06,2.44744120022516e-05,5.71069613385872e-05,3.26325493363355e-05,2.03953433352097e-05,2.03953433352097e-05,3.67116180033775e-05,3.26325493363355e-05,4.07906866704194e-06,4.07906866704194e-06,0.0002243487766873,1.63162746681678e-05,6.52650986726711e-05,0.0,0.005645431035186,1.22372060011258e-05,0.0,1.22372060011258e-05,8.15813733408388e-06,0.0,0.0,0.0,0.0,0.0,8.15813733408388e-06,4.07906866704194e-06,0.0,4.07906866704194e-06
mgm4450630,0.404450700013327,0.451847469582657,0.0250327496367472,0.0090268725803463,0.0113055321694075,3.25058429252658e-05,9.75175287757974e-06,0.0020218634299515,0.0006468662742127,0.0001820327203814,0.0003738171936405,0.0002210397318918,0.0001495268774562,8.45151916056911e-05,2.60046743402127e-05,8.45151916056911e-05,0.0001267727874085,2.92552586327392e-05,0.0001950350575515,1.95035057551595e-05,0.0001495268774562,8.12646073131645e-05,3.57564272177924e-05,6.82622701430582e-05,2.60046743402127e-05,3.57564272177924e-05,4.87587643878987e-05,2.60046743402127e-05,3.57564272177924e-05,4.55081800953721e-05,3.57564272177924e-05,5.85105172654785e-05,3.25058429252658e-06,1.95035057551595e-05,1.95035057551595e-05,2.92552586327392e-05,2.60046743402127e-05,7.8014023020638e-05,2.60046743402127e-05,9.75175287757974e-06,1.95035057551595e-05,6.50116858505316e-06,9.75175287757974e-06,2.92552586327392e-05,2.60046743402127e-05,1.30023371701063e-05,0.0,1.30023371701063e-05,0.0,0.0,0.0,0.0001950350575515,9.10163601907443e-05,0.0001462762931636,0.000185283304674,0.0001137704502384,3.57564272177924e-05,5.85105172654785e-05,2.27540900476861e-05,2.92552586327392e-05,1.30023371701063e-05,3.25058429252658e-05,2.60046743402127e-05,2.92552586327392e-05,6.50116858505316e-06,3.25058429252658e-06,9.75175287757974e-06,0.0002665479119871,0.0050416562377087,0.0001755315517964,1.95035057551595e-05,0.0004745853067088,7.8014023020638e-05,8.45151916056911e-05,0.000185283304674,0.0001787821360889,2.92552586327392e-05,0.0,0.0006696203642604,0.0003900701151031,1.30023371701063e-05,2.92552586327392e-05,6.50116858505316e-05,3.25058429252658e-06,0.0003900701151031,6.50116858505316e-06,9.75175287757974e-06,2.27540900476861e-05,1.62529214626329e-05,3.25058429252658e-06,2.92552586327392e-05,9.75175287757974e-06,6.50116858505316e-06,3.25058429252658e-06,3.25058429252658e-06,6.50116858505316e-06,6.50116858505316e-06,0.0,0.0,0.0,3.25058429252658e-06,0.0,3.25058429252658e-06,0.0,0.0116500941044153,0.0005916063412398,0.0067872200027955,0.0004355782951985,0.0001040186973608,7.8014023020638e-05,0.0046158296953877,0.0022884113419387,0.0002632973276946,0.0136882104558294,0.0001820327203814,0.0002047868104291,6.50116858505316e-06,0.003913703488202,7.15128544355848e-05,4.22575958028456e-05,0.0,9.75175287757974e-06,9.75175287757974e-06,0.0015082711117323,0.0171728368174179,0.0125342530319825,6.82622701430582e-05,0.0001332739559935,0.0007021262071857,0.0002275409004768,0.0002177891475992,0.0,5.20093486804253e-05,6.17611015580051e-05,1.62529214626329e-05,1.30023371701063e-05,3.25058429252658e-05,1.62529214626329e-05,2.27540900476861e-05,3.25058429252658e-06,6.50116858505316e-06,0.0002372926533544,2.27540900476861e-05,6.82622701430582e-05,0.0,0.0058315482207926,6.50116858505316e-06,0.0,6.50116858505316e-06,0.0,3.25058429252658e-06,0.0,0.0,0.0,1.62529214626329e-05,3.25058429252658e-06,3.25058429252658e-06,3.25058429252658e-06,3.25058429252658e-06
