samples,Pseudomonadota,Actinomycetota,Chloroflexota,Bacillota,Cyanobacteriota,Candidatus.Melainabacteria,Candidatus.Margulisbacteria,Deinococcota,Armatimonadota,Mycoplasmatota,Thermomicrobiota,Candidatus.Kaiserbacteria,Candidatus.Nomurabacteria,Candidatus.Yanofskybacteria,Candidatus.Azambacteria,Candidatus.Falkowbacteria,Candidatus.Magasanikbacteria,Candidatus.Nealsonbacteria,Candidatus.Uhrbacteria,Candidatus.Giovannonibacteria,Candidatus.Moranbacteria,Candidatus.Zambryskibacteria,Candidatus.Staskawiczbacteria,Candidatus.Wolfebacteria,Candidatus.Harrisonbacteria,Candidatus.Taylorbacteria,Candidatus.Buchananbacteria,Candidatus.Portnoybacteria,Candidatus.Sungbacteria,Candidatus.Jorgensenbacteria,Candidatus.Liptonbacteria,Candidatus.Tagabacteria,Candidatus.Wildermuthbacteria,Candidatus.Komeilibacteria,Candidatus.Kuenenbacteria,Candidatus.Lloydbacteria,Candidatus.Kerfeldbacteria,Candidatus.Terrybacteria,Candidatus.Niyogibacteria,Candidatus.Campbellbacteria,Candidatus.Colwellbacteria,Candidatus.Vogelbacteria,Candidatus.Spechtbacteria,Candidatus.Brennerbacteria,Candidatus.Andersenbacteria,Candidatus.Woesebacteria,Candidatus.Gottesmanbacteria,Candidatus.Roizmanbacteria,Candidatus.Levybacteria,Candidatus.Daviesbacteria,Candidatus.Curtissbacteria,Candidatus.Shapirobacteria,Candidatus.Beckwithbacteria,Candidatus.Amesbacteria,Candidatus.Chisholmbacteria,Candidatus.Collierbacteria,Candidatus.Woykebacteria,Candidatus.Pacebacteria,Candidatus.Gracilibacteria,candidate.division.NC10,Candidatus.Rokubacteria,Candidatus.Handelsmanbacteria,Candidatus.Schekmanbacteria,Candidatus.Aminicenantes,Candidatus.Glassbacteria,candidate.division.WWE3,Candidatus.Peregrinibacteria,Candidatus.Doudnabacteria,Candidatus.Berkelbacteria,Candidatus.Gribaldobacteria,Candidatus.Saccharibacteria,Candidatus.Eisenbacteria,Candidatus.Desantisbacteria,Candidatus.Edwardsbacteria,Candidatus.Lindowbacteria,Candidatus.Ratteibacteria,Candidatus.Dadabacteria,Candidatus.Firestonebacteria,Candidatus.Riflebacteria,Candidatus.Coatesbacteria,Candidatus.Bipolaricaulota,Candidatus.Blackallbacteria,candidate.division.CPR2,Candidatus.Fraserbacteria,Candidatus.Fischerbacteria,candidate.division.WOR.3,Candidatus.Wirthbacteria,Planctomycetota,Candidatus.Omnitrophica,Verrucomicrobiota,Lentisphaerota,Chlamydiota,Kiritimatiellota,Thermodesulfobacteriota,Nitrospirota,Campylobacterota,Bacteroidota,Ignavibacteriota,Chlorobiota,Balneolota,Gemmatimonadota,candidate.division.Zixibacteria,Candidatus.Marinimicrobia,Fibrobacterota,Candidatus.Cloacimonetes,Elusimicrobiota,Acidobacteriota,Myxococcota,Nitrospinota,Candidatus.Tectomicrobia,Spirochaetota,Bdellovibrionota,Synergistota,Caldisericota,Fusobacteriota,Thermotogota,Atribacterota,Chrysiogenota,Aquificota,Calditrichota,Deferribacterota,Dictyoglomota,Nitrososphaerota,Candidatus.Bathyarchaeota,Thermoproteota,Candidatus.Korarchaeota,Euryarchaeota,Candidatus.Woesearchaeota,Nanoarchaeota,Candidatus.Micrarchaeota,Candidatus.Altiarchaeota,Candidatus.Thermoplasmatota,Candidatus.Heimdallarchaeota,Candidatus.Lokiarchaeota,Candidatus.Odinarchaeota
mgm4470906,0.801006404391583,0.0076884801207043,0.0371904142790645,0.0156418035023515,0.0022551804946951,8.0255533619043e-05,3.21022134476172e-05,0.0002006388340476,0.0005056098617999,0.0004735076483523,3.21022134476172e-05,0.0001765621739618,0.000160511067238,9.63066403428516e-05,2.40766600857129e-05,0.0001685366205999,0.0002728688143047,0.0006420442689523,9.63066403428516e-05,4.81533201714258e-05,0.0001123577470666,3.21022134476172e-05,0.0001524855138761,7.22299802571387e-05,7.22299802571387e-05,2.40766600857129e-05,0.0001043321937047,0.0001444599605142,5.61788735333301e-05,7.22299802571387e-05,4.81533201714258e-05,2.40766600857129e-05,7.22299802571387e-05,6.42044268952344e-05,3.21022134476172e-05,1.60511067238086e-05,8.0255533619043e-06,3.21022134476172e-05,1.60511067238086e-05,1.60511067238086e-05,3.21022134476172e-05,4.81533201714258e-05,2.40766600857129e-05,8.0255533619043e-06,8.0255533619043e-06,0.0001043321937047,0.0001444599605142,0.0002166899407714,5.61788735333301e-05,0.0001444599605142,5.61788735333301e-05,0.0001043321937047,2.40766600857129e-05,3.21022134476172e-05,8.0255533619043e-06,2.40766600857129e-05,4.81533201714258e-05,4.81533201714258e-05,8.0255533619043e-06,4.01277668095215e-05,4.01277668095215e-05,2.40766600857129e-05,8.82810869809473e-05,0.0001444599605142,8.0255533619043e-06,0.0001444599605142,0.0002648432609428,8.82810869809473e-05,8.82810869809473e-05,6.42044268952344e-05,4.01277668095215e-05,8.0255533619043e-06,0.0003691754546475,8.0255533619043e-06,8.0255533619043e-06,0.0001926132806857,2.40766600857129e-05,2.40766600857129e-05,2.40766600857129e-05,8.0255533619043e-06,0.000248792154219,2.40766600857129e-05,2.40766600857129e-05,8.0255533619043e-06,2.40766600857129e-05,1.60511067238086e-05,1.60511067238086e-05,0.0026484326094284,0.0012921140912665,0.0003611499012856,0.0001765621739618,0.0001444599605142,1.60511067238086e-05,0.005112277491533,0.0011958074509237,0.0936501821800613,0.008972568658609,0.0003611499012856,0.0002407666008571,8.0255533619043e-06,4.01277668095215e-05,0.0001926132806857,0.0001203833004285,1.60511067238086e-05,9.63066403428516e-05,0.0007142742492094,0.0002889199210285,0.000329047687838,0.0002568177075809,9.63066403428516e-05,0.0009791175101523,0.0003932521147333,0.000160511067238,1.60511067238086e-05,0.0003852265613714,0.0006580953756761,0.0035071668191521,0.0001123577470666,0.0002407666008571,2.40766600857129e-05,0.0002889199210285,0.0001043321937047,0.0002166899407714,0.0006580953756761,0.0002086643874095,2.40766600857129e-05,0.0039806744675045,0.0001765621739618,1.60511067238086e-05,8.82810869809473e-05,5.61788735333301e-05,0.0001685366205999,2.40766600857129e-05,8.0255533619043e-06,8.0255533619043e-06
