#OTU ID	mgm4486524	mgm4486533	mgm4486537	mgm4486539	mgm4486540	mgm4486544	mgm4486613	mgm4486614	mgm4486617	mgm4709032	mgm4692823	mgm4692828	mgm4689127	mgm4689323	mgm4693524	mgm4698701	mgm4698702	mgm4698713	mgm4703636	mgm4703637	mgm4703638	mgm4703639	mgm4703709	mgm4715698	mgm4715819	mgm4715909	mgm4715910	mgm4715911	mgm4715912	mgm4715913	mgm4715914	mgm4715916	mgm4715917	mgm4715918	mgm4716055	mgm4716056	mgm4716057	mgm4716058	mgm4716059	mgm4716060	mgm4716116	mgm4716117	mgm4716118	mgm4716119	mgm4716120	mgm4716121	mgm4716122	mgm4716123	mgm4716124	mgm4716125	mgm4716126	mgm4716127	mgm4716139	mgm4716304	mgm4716305	mgm4716306	mgm4716307	mgm4716308	mgm4716309	mgm4716310	mgm4716312	mgm4716313	mgm4716314	mgm4716315	mgm4716316	mgm4716339	mgm4716400	mgm4716401	mgm4716402	mgm4716403	mgm4716404	mgm4716405	mgm4716411	mgm4716412	mgm4716506	mgm4716507	mgm4716508	mgm4716509	mgm4716512	mgm4734390	mgm4734391	mgm4734744	mgm4754101	mgm4754102	mgm4754103	mgm4754104	mgm4754105	mgm4754110	mgm4754111	mgm4754134	mgm4754218	mgm4754219	mgm4754220	mgm4754828	mgm4754829	mgm4754830	mgm4754831	mgm4754840	mgm4754841	mgm4754898	mgm4755890	mgm4755992	mgm4755993	mgm4756093	mgm4756094	mgm4756095	mgm4698770	mgm4698771	mgm4699602	mgm4714551	mgm4714552	mgm4714578	mgm4739110
Candidatus Kuenenbacteria	1.2290296810667999e-05	3.102699348433139e-05	5.35712777182427e-06	1.36359898088021e-05	9.80307794862969e-06	8.704339956701351e-06	2.6338857390772198e-05	1.67834003016435e-05	4.95003089401634e-06	1.90915477899624e-06	6.74160957118208e-06	5.37987716126478e-07	4.5132907547334295e-06	8.895021088188921e-07	2.77379746905666e-06	1.7135946810021098e-06	1.03036308277765e-06	3.6721178896727305e-06	2.72258937852541e-06	0.0	2.93567885686343e-06	8.610939251115221e-07	2.5749601389394298e-06	4.06881588302968e-06	1.22384740091527e-06	2.38723351587712e-06	2.38723483100489e-06	0.0	5.777327916510679e-07	1.1328492290961e-05	4.42052123839429e-06	0.0	3.05874628107431e-06	9.03099256026833e-07	1.2883613332202802e-05	4.80120990489603e-06	1.25659713495853e-06	3.7891354540142098e-06	2.15068769433853e-06	1.3720714849243601e-06	2.96673474498813e-06	0.0	0.0	0.0	6.84568904142098e-06	0.0	1.8661261217032902e-06	5.118236378581609e-07	8.589611551996779e-07	3.82583020515452e-06	4.38661792532067e-06	7.600213566001209e-07	8.73960605934367e-07	1.6135125775273098e-05	0.0	4.09740347541763e-06	2.11857449596465e-06	1.03871110078863e-06	2.28744359307065e-06	1.23036831998435e-06	3.4435340760653703e-06	1.77057586209339e-06	3.30909805072616e-06	7.9143352354119e-07	2.79703979954548e-06	1.4662197628829399e-06	4.98171071661339e-06	1.57571064550112e-06	4.12338753137808e-06	1.34478661194999e-06	0.0	2.41976658931479e-06	0.0	4.85651428543677e-06	6.768482695697139e-07	3.9364731955698895e-06	2.11385877520909e-06	2.4972916469300098e-06	4.4651787500357196e-07	0.0	0.0	0.0	5.035284757941269e-07	3.08417325651686e-06	4.02762080383876e-06	3.26054097964351e-06	0.0	1.8874128437450602e-05	4.20998788049739e-06	1.42508404433151e-06	9.16745735986396e-06	0.0	0.0	0.0	0.0	0.0	5.91189502839188e-06	1.10998262877186e-05	0.0	3.948844041720851e-06	5.0460549554200504e-06	8.763817527678871e-07	1.5205083120107401e-06	1.8170073706904e-06	0.0	4.0266348473033e-06	4.1739902804462295e-07	0.0	4.92391807979012e-07	1.16214982609881e-06	1.3185857728058099e-05	1.69414972827533e-06	5.948471248837521e-07
Candidatus Lloydbacteria	1.4688403505432501e-05	1.0665529010238901e-05	4.945041020145481e-06	9.16168065278892e-06	9.07692402650898e-06	6.80026559117293e-06	9.470150971963029e-06	6.35734859910738e-06	2.62060459094983e-06	2.29098573479549e-06	3.56908742003757e-06	0.0	8.54301464288829e-06	5.08286919325081e-06	2.61063291205332e-06	2.6927916415747397e-06	1.88899898509236e-06	1.0584339799644901e-05	4.90066088134574e-06	6.28143465454936e-07	3.7744442445386903e-06	0.0	6.16635191167074e-06	5.0860198537870994e-06	8.1589826727685e-07	7.52896724238169e-06	7.5289713900923495e-06	0.0	0.0	0.0	7.367535397323821e-07	0.0	7.13707465584006e-06	9.03099256026833e-07	5.093521549940631e-06	3.20080660326402e-06	0.0	1.09463913115966e-05	3.82344478993516e-06	4.80225019723528e-06	6.427925280807621e-06	6.47555826435353e-06	0.0	0.0	4.18347663642393e-06	0.0	2.58386693774302e-06	7.67735456787242e-07	8.589611551996779e-07	6.07631856112776e-06	6.45090871370687e-06	0.0	4.66112323164996e-06	8.26433271416428e-06	3.71633004974927e-06	0.0	0.0	2.49290664189271e-06	3.43116538960597e-06	3.3835128799569597e-06	7.4609904981416394e-06	1.77057586209339e-06	9.76183924964216e-06	2.37430057062357e-06	2.4862575995959803e-06	3.90991936768784e-06	6.68972581945227e-06	1.3731192767938301e-05	1.25494403128898e-06	4.303317158239969e-06	1.63234458141176e-06	2.41976658931479e-06	1.2730933835215e-06	0.0	0.0	2.14716719758358e-06	4.2277175504181705e-06	2.01394487655646e-06	7.1442860000571506e-06	0.0	0.0	0.0	3.52469933055889e-06	0.0	6.196339698213469e-06	5.123707253725521e-06	0.0	1.49006277137768e-05	4.9993606080906505e-06	0.0	0.0	0.0	2.8647795408904302e-06	5.27218998863843e-06	0.0	0.0	2.95594751419594e-06	0.0	0.0	7.5686177466316406e-06	4.6578968819262e-06	1.97185894372775e-06	6.0820332480429495e-06	1.8170073706904e-06	5.09702181015633e-06	5.36884646307106e-06	2.92179319631236e-06	1.54498135979989e-06	9.84783615958025e-07	1.7432247391482102e-06	3.19657157043832e-06	3.3882994565506504e-07	1.78454137465126e-06
Candidatus Kerfeldbacteria	1.9784380231807e-05	3.03805977867411e-05	1.29807326778819e-05	1.61927378979525e-05	1.4160001481354e-05	1.55046055478743e-05	2.3675377429907602e-05	1.5511930581822e-05	7.27945719708286e-06	1.90915477899624e-06	7.5347401089682004e-06	8.06981574189717e-07	1.69248403302504e-05	2.03314767730033e-06	2.12113924104333e-06	1.46879544085895e-06	2.57590770694413e-06	9.720312060898401e-06	5.71743769490337e-06	1.25628693090987e-06	4.19382693837633e-06	0.0	4.7433476243621e-06	5.84892283185517e-06	0.0	9.181667368758169e-06	9.18167242694189e-06	0.0	0.0	0.0	1.47350707946476e-06	0.0	7.13707465584006e-06	9.03099256026833e-07	8.38932961166692e-06	4.26774213768536e-06	9.424478512188992e-07	8.63080853414348e-06	5.25723658616085e-06	4.80225019723528e-06	1.73059526790975e-06	3.88533495861212e-06	1.26432479998382e-06	0.0	5.70474086785082e-06	7.9768925376968e-07	3.44515591699069e-06	0.0	1.8897145414392898e-05	5.17612321873847e-06	2.58036348548275e-06	1.52004271320024e-06	1.7479212118687301e-06	9.83849132638605e-06	6.19388341624879e-06	4.09740347541763e-06	0.0	3.3238755225236197e-06	1.71558269480299e-06	1.53796039998044e-06	5.73922346010895e-06	3.5411517241867698e-06	5.62546668623447e-06	1.58286704708238e-06	2.4862575995959803e-06	0.0	6.68972581945227e-06	1.35060912471525e-05	8.24677506275616e-06	3.22748786867997e-06	1.22425843605882e-06	0.0	1.2730933835215e-06	4.85651428543677e-06	6.768482695697139e-07	3.5786119959726305e-06	5.91880457058544e-06	4.18900534323743e-06	7.59080387506073e-06	0.0	0.0	0.0	1.00705695158825e-06	6.16834651303372e-06	7.435607637856171e-06	3.72633254816401e-06	0.0	4.96687590459227e-06	3.68373939543522e-06	9.975588310320599e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.95594751419594e-06	1.66497394315779e-05	5.37218497507306e-06	5.265125388961139e-06	1.94079036746925e-06	1.3145726291518298e-06	3.34511828642362e-06	8.1765331681068e-06	0.0	4.0266348473033e-06	2.92179319631236e-06	3.08996271959979e-06	0.0	6.97289895659283e-06	1.59828578521916e-05	5.4212791304810406e-06	1.30866367474425e-06
Candidatus Terrybacteria	9.59242677905793e-06	2.26238494156583e-06	6.18130127518185e-06	1.0013930015839099e-05	1.12553857928711e-05	2.17608498917534e-06	1.18376887149538e-06	1.78005760775007e-06	8.73534863649943e-07	0.0	2.37939161335838e-06	0.0	2.25664537736672e-06	5.08286919325081e-07	1.38689873452833e-06	4.895984802863171e-07	1.20209026324059e-06	1.51204854280642e-06	8.16776813557624e-07	6.28143465454936e-07	2.0969134691881603e-07	1.29164088766728e-06	3.38810544597293e-06	7.62902978068065e-07	0.0	2.0199668211268004e-06	2.01996793392722e-06	0.0	0.0	0.0	7.367535397323821e-07	0.0	0.0	0.0	9.987297156746331e-07	2.13387106884268e-06	0.0	1.68406020178409e-06	2.3896529937094804e-07	1.3720714849243601e-06	1.11252552937055e-06	2.84924563631555e-06	0.0	0.0	1.5212642314268899e-06	0.0	5.741926528317821e-07	7.67735456787242e-07	0.0	2.25048835597325e-06	5.160726970965489e-07	3.8001067830006e-07	2.91320201978122e-07	1.96769826527721e-06	0.0	0.0	0.0	4.1548444031545203e-07	2.85930449133831e-06	9.22776239988262e-07	0.0	1.77057586209339e-06	4.3018274659440005e-06	0.0	4.661732999242471e-07	4.8873992096098e-07	8.54007551419439e-07	1.57571064550112e-06	1.97205490631126e-06	1.34478661194999e-06	0.0	0.0	0.0	0.0	6.768482695697139e-07	1.07358359879179e-06	4.2277175504181704e-07	1.61115590124517e-06	8.930357500071439e-07	0.0	0.0	0.0	0.0	0.0	3.71780381892808e-06	9.31583137041003e-07	0.0	1.98675036183691e-06	5.26248485062174e-07	0.0	1.3751186039795901e-05	9.770586626021029e-06	0.0	2.63609499431922e-06	0.0	0.0	0.0	1.66497394315779e-05	5.37218497507306e-06	4.27791437853092e-06	7.763161469876991e-07	6.57286314575916e-07	3.04101662402148e-07	4.542518426726e-06	0.0	1.34221161576777e-06	0.0	9.26988815879936e-07	4.92391807979012e-07	2.90537456524701e-07	7.72504796189261e-06	4.06595934786078e-06	1.07072482479075e-06
Candidatus Yonathbacteria	7.79384675798457e-06	1.93918709277071e-06	7.211518154378819e-06	6.81799490440106e-06	3.99384657166395e-06	2.99211686011609e-06	4.73507548598151e-06	1.52576366378577e-06	1.16471315153326e-06	7.63661911598497e-07	3.17252215114451e-06	0.0	3.7073459771024595e-06	4.5745822739257305e-06	1.4684810130299998e-06	1.2239962007157899e-06	2.7476348874070703e-06	4.9681594977925205e-06	1.36129468926271e-06	0.0	1.04845673459408e-06	0.0	3.52362966381185e-06	5.34032084647646e-06	4.07949133638425e-07	2.57086686325229e-06	2.57086827954373e-06	0.0	0.0	0.0	0.0	0.0	1.01958209369144e-05	1.35464888404025e-06	1.7977134882143398e-06	2.93407271965869e-06	9.424478512188992e-07	4.63116555490626e-06	1.43379179622569e-06	2.05810722738655e-06	6.5515392285154605e-06	1.55413398344485e-06	1.89648719997573e-06	0.0	1.5212642314268899e-06	0.0	5.741926528317821e-07	5.118236378581609e-07	8.589611551996779e-07	4.05087904075184e-06	5.16072697096549e-06	1.9000533915003003e-06	3.4958424237374704e-06	6.69017410194251e-06	6.19388341624879e-06	2.04870173770881e-06	2.11857449596465e-06	6.232266604731789e-07	2.85930449133831e-06	1.53796039998044e-06	4.5913787680871595e-06	0.0	6.61819610145231e-06	7.9143352354119e-07	3.10782199949498e-07	9.7747984192196e-07	3.13136102187128e-06	6.07774106121861e-06	4.66122068764479e-06	1.07582928955999e-06	2.0404307267647e-06	0.0	0.0	0.0	0.0	3.75754259577126e-06	5.073261060501809e-06	2.73896503211678e-06	1.3395536250107201e-06	0.0	0.0	0.0	5.035284757941269e-07	1.54208662825843e-06	2.78835286419606e-06	7.452665096328031e-06	0.0	1.98675036183691e-06	4.20998788049739e-06	5.70033617732606e-06	0.0	0.0	5.7295590817808605e-06	0.0	0.0	0.0	2.95594751419594e-06	0.0	0.0	5.923266062581279e-06	3.8815807349385e-07	1.97185894372775e-06	8.51484654726013e-06	9.99354053879719e-06	2.5485109050781603e-06	4.0266348473033e-06	1.6695961121784901e-06	3.0899627195997897e-07	4.92391807979012e-07	2.90537456524701e-06	3.06338108833672e-06	2.37180961958545e-06	2.61732734948851e-06
Candidatus Niyogibacteria	2.9976333684555998e-06	1.61598924397559e-05	6.181301275181851e-07	1.7044987261002599e-06	1.08923088318108e-06	1.0064393074935901e-05	1.03579776255846e-05	5.3401728232501995e-06	2.0382480151832e-06	7.63661911598497e-07	3.9656526889306295e-06	0.0	5.4804244878906e-06	1.2707172983126998e-06	5.71075949511665e-07	2.44799240143159e-07	0.0	8.64027738746525e-06	1.08903575141017e-06	0.0	8.387653876752651e-07	0.0	2.30391170326159e-06	3.3059129049616198e-06	0.0	2.93813355800261e-06	2.93813517662141e-06	0.0	0.0	0.0	1.47350707946476e-06	0.0	3.05874628107431e-06	9.03099256026833e-07	3.8950458911310696e-06	1.06693553442134e-06	0.0	3.5786279287912004e-06	3.82344478993516e-06	1.3720714849243601e-06	2.47227895415678e-06	1.81315631401899e-06	1.89648719997573e-06	0.0	3.42284452071049e-06	0.0	1.7225779584953499e-06	5.118236378581609e-07	8.589611551996779e-07	1.8003906847786e-06	1.80625443983792e-06	0.0	1.7479212118687301e-06	3.50250291219343e-05	1.23877668324976e-06	0.0	0.0	6.232266604731789e-07	5.71860898267662e-07	0.0	1.72176703803269e-06	0.0	1.15818431775415e-06	7.9143352354119e-07	7.769554998737449e-07	0.0	4.12770316519395e-06	2.47611672864462e-06	7.17110875022275e-07	4.84123180301996e-06	0.0	0.0	0.0	0.0	0.0	3.399681396174e-06	2.32524465273e-06	8.86135745684841e-07	1.3395536250107201e-06	0.0	0.0	0.0	0.0	0.0	6.81597366803482e-06	0.0	0.0	8.94037662826609e-06	2.10499394024869e-06	0.0	0.0	0.0	0.0	2.63609499431922e-06	0.0	0.0	1.47797375709797e-06	5.5499131438593e-06	0.0	1.31628134724028e-06	0.0	0.0	2.43281329921718e-06	6.3595257974164e-06	0.0	0.0	8.347980560892471e-07	0.0	1.4771754239370398e-06	1.01688109783645e-06	1.99785723152395e-06	2.03297967393039e-06	1.30866367474425e-06
Candidatus Campbellbacteria	5.99526673691121e-06	1.4543903195780302e-05	1.8543903825545502e-06	3.8351221337256e-06	5.80923137696574e-06	5.71222309658526e-06	1.06539198434584e-05	7.88311226289315e-06	2.0382480151832e-06	1.52732382319699e-06	7.13817484007514e-06	5.37987716126478e-07	1.1444415842359802e-05	2.92264978611922e-06	2.69221519055499e-06	3.4271893620042196e-06	2.40418052648119e-06	4.9681594977925205e-06	1.9058125649677899e-06	1.25628693090987e-06	1.88722212226935e-06	5.16656355066913e-06	2.84600857461726e-06	2.79731091958291e-06	0.0	6.243533810755549e-06	6.24353725032049e-06	3.6031556437127602e-06	0.0	1.1328492290961e-05	2.21026061919715e-06	0.0	4.07832837476575e-06	9.03099256026833e-07	4.39441074896839e-06	6.13487932292271e-06	6.282985674792659e-07	8.420301008920469e-06	1.6727570955966299e-06	2.05810722738655e-06	1.23613947707839e-06	7.77066991722423e-07	0.0	0.0	4.9441087521373805e-06	0.0	2.29677061132713e-06	7.67735456787242e-07	8.589611551996779e-07	6.97651390351706e-06	2.58036348548275e-06	1.52004271320024e-06	3.7871626257155897e-06	3.54185687749898e-06	4.95510673299903e-06	6.14610521312644e-06	2.11857449596465e-06	2.28516442173499e-06	1.71558269480299e-06	3.0759207999608696e-07	1.72176703803269e-06	3.5411517241867698e-06	4.3018274659440005e-06	7.9143352354119e-07	2.1754753996464903e-06	2.4436996048049e-06	3.27369561377452e-06	4.50203041571749e-06	6.27472015644491e-06	2.95853054628998e-06	4.08086145352939e-07	2.41976658931479e-06	0.0	0.0	1.35369653913943e-06	3.9364731955698895e-06	2.5366305302509e-06	3.8667741629884e-06	8.930357500071439e-07	0.0	0.0	0.0	0.0	0.0	1.30123133662483e-05	2.32895784260251e-06	0.0	2.28476291611245e-05	1.84186969771761e-06	1.42508404433151e-06	0.0	0.0	0.0	2.63609499431922e-06	0.0	0.0	1.47797375709797e-06	5.5499131438593e-06	0.0	3.2907033681007097e-06	3.8815807349385e-07	0.0	9.12304987206443e-07	5.4510221120712005e-06	2.5485109050781603e-06	4.0266348473033e-06	1.25219708413387e-06	1.54498135979989e-06	1.4771754239370398e-06	5.81074913049403e-07	8.52419085450219e-06	2.37180961958545e-06	7.138165498605021e-07
Candidatus Colwellbacteria	6.89455674744789e-06	5.81756127831213e-06	3.70878076510911e-06	5.96574554135093e-06	5.80923137696574e-06	2.72010623646917e-06	5.62290213960305e-06	3.05152732757154e-06	1.74706972729989e-06	3.8183095579924896e-07	1.18969580667919e-06	0.0	4.83566866578582e-06	0.0	1.95797468403999e-06	1.7135946810021098e-06	2.06072616555531e-06	2.80809015092621e-06	3.2671072542305e-06	0.0	3.5647528976198797e-06	0.0	2.84600857461726e-06	8.900534744127431e-06	0.0	1.28543343162614e-06	1.28543413977186e-06	0.0	1.15546558330214e-06	2.2656984581922e-05	1.47350707946476e-06	0.0	7.13707465584006e-06	9.03099256026833e-07	3.6952999479961403e-06	2.13387106884268e-06	3.1414928373963297e-07	5.6837031810213206e-06	2.62861829308043e-06	6.860357424621821e-07	2.71950684957246e-06	4.4033796197604e-06	6.32162399991908e-07	0.0	3.8031605785672104e-07	0.0	1.00483714245562e-06	5.118236378581609e-07	0.0	5.401172054335791e-06	5.16072697096549e-06	1.9000533915003003e-06	2.91320201978122e-07	3.54185687749898e-06	2.47755336649951e-06	2.04870173770881e-06	0.0	2.49290664189271e-06	5.71860898267662e-07	3.69110495995305e-06	1.72176703803269e-06	0.0	4.3018274659440005e-06	2.37430057062357e-06	0.0	1.95495968384392e-06	1.70801510283888e-06	1.57571064550112e-06	7.171108750222749e-06	1.88270125672998e-06	4.08086145352939e-07	2.41976658931479e-06	1.69745784469534e-06	0.0	0.0	1.07358359879179e-06	8.45543510083635e-07	7.25020155560325e-06	8.930357500071439e-07	0.0	0.0	0.0	1.5105854273823799e-06	0.0	9.294509547320209e-07	2.79474941112301e-06	0.0	8.94037662826609e-06	5.78873333568391e-06	1.42508404433151e-06	0.0	0.0	2.8647795408904302e-06	0.0	0.0	0.0	1.47797375709797e-06	5.5499131438593e-06	2.68609248753653e-06	3.2907033681007097e-06	3.8815807349385e-06	2.1909543819197196e-07	3.95332161122792e-06	1.8170073706904e-06	0.0	2.68442323153553e-06	0.0	3.0899627195997897e-07	9.84783615958025e-07	1.45268728262351e-06	1.2253524353346902e-05	2.7106395652405203e-06	2.14144964958151e-06
Candidatus Vogelbacteria	8.69313676852125e-06	2.6502223601199698e-05	4.326910892627291e-06	9.16168065278892e-06	8.35077010438826e-06	1.2240478064111301e-05	2.3675377429907602e-05	1.0680345646500399e-05	5.24120918189966e-06	7.63661911598497e-07	7.13817484007514e-06	0.0	5.319235532364401e-06	3.17679324578176e-06	1.79481012703666e-06	7.34397720429476e-07	2.57590770694413e-06	1.29604160811979e-05	5.71743769490337e-06	1.25628693090987e-06	6.710123101402121e-06	4.3054696255576107e-07	1.05031268825161e-05	9.66343772219549e-06	8.1589826727685e-07	7.345333895006531e-06	7.34533794155351e-06	0.0	0.0	1.1328492290961e-05	1.47350707946476e-06	0.0	1.5293731405371602e-05	9.03099256026833e-07	5.29326749307556e-06	5.86814543931737e-06	1.5707464186981702e-06	7.367763382805409e-06	2.38965299370948e-06	1.0290536136932699e-05	1.1496097136829e-05	5.180446611482821e-07	3.16081199995954e-06	0.0	3.42284452071049e-06	1.59537850753936e-06	2.1532224481191798e-06	0.0	0.0	7.65166041030904e-06	8.257163153544791e-06	4.94013881790078e-06	1.07788474731905e-05	2.47929981424928e-05	3.71633004974927e-06	2.04870173770881e-06	1.05928724798232e-06	8.309688806309049e-07	4.0030262878736296e-06	9.22776239988262e-07	6.31314580611985e-06	7.082303448373551e-06	6.78365100398862e-06	2.77001733239417e-06	7.769554998737449e-07	2.4436996048049e-06	4.69704153280691e-06	1.86834262252276e-05	2.2947548000712803e-05	2.68957322389998e-07	0.0	2.41976658931479e-06	3.39491568939068e-06	9.71302857087354e-06	0.0	1.1630488986911e-05	1.41628537939009e-05	1.70782525531988e-05	2.2325893750178602e-06	0.0	0.0	0.0	5.035284757941269e-07	6.16834651303372e-06	5.26688874348145e-06	9.78162293893053e-06	0.0	1.68873780756137e-05	4.9993606080906505e-06	5.70033617732606e-06	4.58372867993198e-06	1.9541173252042102e-05	0.0	0.0	0.0	0.0	0.0	1.10998262877186e-05	1.07443699501461e-05	9.87211010430213e-06	6.21052917590159e-06	6.35376770756718e-06	2.70650479537911e-05	2.99806216163916e-05	7.64553271523449e-06	1.34221161576777e-06	0.0	9.26988815879936e-07	9.84783615958025e-07	2.7601058369846598e-06	8.657381336603779e-06	7.115428858756371e-06	9.51755399814003e-07
Candidatus Spechtbacteria	1.10912434632857e-05	1.8099079532526602e-05	4.945041020145481e-06	6.6049325636385296e-06	5.08307745484503e-06	6.5282549675260105e-06	1.1245804279206099e-05	6.10305465514308e-06	3.20296116671646e-06	3.8183095579924896e-07	3.17252215114451e-06	0.0	7.5758809097311206e-06	6.35358649156352e-07	8.9740506351833e-07	1.95839392114527e-06	5.151815413888259e-07	1.29604160811979e-06	5.44517875705083e-07	6.28143465454936e-07	6.29074040756449e-07	0.0	1.21971796055026e-06	1.27150496344678e-06	4.07949133638425e-07	9.18166736875816e-07	9.18167242694189e-07	0.0	0.0	0.0	7.367535397323821e-07	0.0	1.01958209369144e-06	0.0	1.8975864597818001e-06	1.60040330163201e-06	3.1414928373963297e-07	6.31522575669035e-07	2.38965299370948e-06	6.860357424621821e-07	7.41683686247034e-07	3.3672902974638304e-06	6.32162399991908e-07	0.0	3.42284452071049e-06	0.0	4.3064448962383604e-07	7.67735456787242e-07	0.0	2.02543952037592e-06	3.0964361825793e-06	7.600213566001209e-07	5.82640403956245e-07	1.18061895916633e-06	0.0	0.0	2.11857449596465e-06	1.6619377612618098e-06	1.1437217965353202e-06	3.0759207999608696e-07	1.72176703803269e-06	0.0	1.48909412282677e-06	0.0	6.21564399898996e-07	9.7747984192196e-07	3.9853685732907096e-06	1.57571064550112e-06	5.37833156266706e-07	2.42061590150998e-06	0.0	0.0	0.0	0.0	0.0	5.36791799395895e-07	1.26831526512545e-06	1.28892472099613e-06	1.3395536250107201e-06	0.0	0.0	0.0	0.0	0.0	1.54908492455337e-06	4.6579156852050197e-07	0.0	0.0	1.57874545518652e-06	0.0	4.58372867993198e-06	0.0	5.7295590817808605e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.61977370491078e-06	7.763161469876991e-07	0.0	1.21640664960859e-06	9.085036853452e-07	0.0	0.0	8.347980560892471e-07	3.0899627195997897e-07	4.92391807979012e-07	1.8884934674105597e-06	3.19657157043832e-06	0.0	2.02248022460476e-06
Candidatus Brennerbacteria	2.9976333684555997e-07	0.0	0.0	6.39187022287599e-07	3.63076961060359e-07	0.0	0.0	2.54293943964295e-07	0.0	0.0	0.0	0.0	9.67133733157165e-07	0.0	1.63164557003333e-07	4.895984802863171e-07	0.0	2.1600693468663101e-07	0.0	0.0	4.19382693837633e-07	0.0	2.0328632675837602e-07	2.54300992689355e-07	0.0	1.8363334737516302e-07	1.83633448538838e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.160726970965489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.71860898267662e-07	3.0759207999608696e-07	0.0	0.0	1.65454902536308e-07	0.0	1.55391099974749e-07	0.0	9.96342143322679e-07	0.0	0.0	0.0	4.08086145352939e-07	0.0	0.0	0.0	0.0	3.5786119959726295e-07	4.2277175504181704e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.90537456524701e-07	5.32761928406387e-07	0.0	1.1896942497675e-07
Candidatus Andersenbacteria	3.59716004214673e-06	1.93918709277071e-06	3.5027373892697096e-06	6.17880788211346e-06	3.99384657166395e-06	8.16031870940751e-07	5.91884435747689e-07	1.01717577585718e-06	1.45589143941657e-06	3.8183095579924896e-07	1.58626107557225e-06	0.0	3.38496806605008e-06	0.0	1.14215189902333e-06	7.34397720429476e-07	6.869087218517689e-07	1.08003467343316e-06	2.7225893785254103e-07	0.0	8.387653876752651e-07	8.610939251115221e-07	2.91377068353672e-06	5.0860198537871e-07	0.0	2.20360016850196e-06	2.20360138246605e-06	0.0	0.0	0.0	0.0	0.0	0.0	4.51549628013416e-07	2.59669726075405e-06	0.0	3.1414928373963297e-07	2.73659782789915e-06	1.43379179622569e-06	4.11621445477309e-06	9.889115816627122e-07	2.33120097516727e-06	0.0	0.0	3.8031605785672104e-07	0.0	1.4354816320794501e-06	0.0	8.589611551996779e-07	2.25048835597325e-06	2.58036348548275e-07	0.0	8.73960605934367e-07	3.9353965305544204e-07	1.23877668324976e-06	0.0	2.11857449596465e-06	1.03871110078863e-06	1.1437217965353202e-06	0.0	0.0	0.0	1.15818431775415e-06	1.18715028531179e-06	1.55391099974749e-07	4.8873992096098e-07	6.12038745183931e-06	3.3765228117881197e-06	4.84049840640036e-06	2.68957322389998e-07	8.16172290705879e-07	0.0	0.0	0.0	0.0	2.14716719758358e-06	4.2277175504181704e-07	2.25561826174323e-06	4.4651787500357196e-07	0.0	0.0	0.0	0.0	0.0	1.85890190946404e-06	4.6579156852050197e-07	0.0	9.933751809184551e-06	5.26248485062174e-07	1.42508404433151e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.47797375709797e-06	0.0	0.0	9.872110104302129e-07	7.763161469876991e-07	0.0	9.12304987206443e-07	2.7255110560356002e-06	0.0	0.0	4.1739902804462295e-07	3.0899627195997897e-07	4.92391807979012e-07	1.4526872826235098e-07	1.86466674942235e-06	2.03297967393039e-06	7.138165498605021e-07
Candidatus Jacksonbacteria	1.1990533473822399e-06	2.26238494156583e-06	1.8543903825545502e-06	3.195935111438e-06	2.90461568848287e-06	8.16031870940751e-07	2.6634799608646e-06	5.0858788792859e-07	2.0382480151832e-06	0.0	0.0	0.0	4.83566866578582e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.776210891945861e-08	0.0	0.0	7.34533389500653e-07	7.345337941553509e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.31522575669035e-07	2.3896529937094804e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.30909805072616e-07	0.0	0.0	0.0	9.96342143322679e-07	0.0	7.17110875022275e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.055779506225831e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.54908492455337e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2907033681007105e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.948471248837521e-07
