source,target,type,weight,a,b,c,signal
3,21,Undirected,-0.03240000,1,3,2,neg
3,22,Undirected,-0.01950000,1,3,2,neg
3,23,Undirected,0.00580000,1,3,2,pos
3,24,Undirected,-0.00390000,0,4,2,neg
3,25,Undirected,-0.00790000,1,2,3,neg
3,26,Undirected,0.00520000,1,4,1,pos
3,27,Undirected,-0.00880000,1,3,2,neg
3,28,Undirected,-0.01940000,1,2,3,neg
3,29,Undirected,-0.01380000,1,2,3,neg
3,30,Undirected,-0.02670000,1,2,3,neg
3,31,Undirected,-0.01780000,3,0,3,neg
3,32,Undirected,0.01270000,1,2,3,pos
3,33,Undirected,-0.02780000,2,1,3,neg
3,34,Undirected,-0.02930000,1,3,2,neg
3,35,Undirected,0.01200000,1,3,2,pos
3,36,Undirected,-0.02140000,2,1,3,neg
3,37,Undirected,-0.01090000,2,2,2,neg
3,38,Undirected,-0.00190000,0,4,2,neg
3,39,Undirected,-0.01100000,3,3,0,neg
3,40,Undirected,-0.01230000,1,3,2,neg
3,41,Undirected,-0.01980000,1,3,2,neg
3,42,Undirected,-0.01380000,3,1,2,neg
3,43,Undirected,-0.02130000,1,3,2,neg
3,44,Undirected,-0.02710000,3,2,1,neg
3,45,Undirected,-0.01360000,0,4,2,neg
3,46,Undirected,-0.01010000,3,2,1,neg
3,47,Undirected,-0.01780000,1,3,2,neg
3,48,Undirected,-0.01760000,1,2,3,neg
3,49,Undirected,-0.02070000,1,3,2,neg
3,50,Undirected,-0.00600000,0,4,2,neg
3,51,Undirected,-0.00330000,1,2,3,neg
3,52,Undirected,-0.02150000,1,3,2,neg
3,53,Undirected,-0.02250000,1,3,2,neg
3,54,Undirected,0.00450000,0,4,2,pos
3,55,Undirected,-0.01520000,1,3,2,neg
3,56,Undirected,-0.00770000,1,3,2,neg
3,57,Undirected,-0.02600000,0,4,2,neg
3,58,Undirected,-0.00160000,1,3,2,neg
3,59,Undirected,0.00640000,0,4,2,pos
3,60,Undirected,-0.01620000,1,2,3,neg
3,61,Undirected,-0.00200000,1,2,3,neg
3,62,Undirected,-0.00840000,1,2,3,neg
3,63,Undirected,-0.02080000,1,2,3,neg
3,64,Undirected,0.00210000,0,4,2,pos
3,65,Undirected,0.00680000,2,2,2,pos
3,66,Undirected,-0.01830000,2,2,2,neg
3,67,Undirected,0.00210000,1,3,2,pos
3,68,Undirected,-0.02300000,2,2,2,neg
3,69,Undirected,-0.01060000,1,2,3,neg
3,70,Undirected,-0.00610000,3,1,2,neg
3,71,Undirected,0.01330000,2,2,2,pos
3,72,Undirected,-0.02440000,3,2,1,neg
3,73,Undirected,-0.02760000,3,3,0,neg
3,74,Undirected,-0.02180000,1,3,2,neg
3,75,Undirected,-0.00180000,1,3,2,neg
3,76,Undirected,0.00380000,1,2,3,pos
3,77,Undirected,-0.02220000,2,3,1,neg
3,78,Undirected,0.01910000,3,1,2,pos
3,79,Undirected,-0.00730000,1,2,3,neg
3,80,Undirected,-0.01360000,2,2,2,neg
3,81,Undirected,-0.00540000,2,1,3,neg
3,82,Undirected,-0.01070000,2,2,2,neg
3,83,Undirected,-0.01010000,2,2,2,neg
3,84,Undirected,-0.01690000,3,1,2,neg
3,85,Undirected,-0.00110000,3,2,1,neg
3,86,Undirected,-0.01900000,3,2,1,neg
3,87,Undirected,-0.00840000,3,0,3,neg
3,88,Undirected,-0.00690000,3,1,2,neg
3,89,Undirected,0.01250000,3,3,0,pos
3,90,Undirected,-0.01460000,3,3,0,neg
3,91,Undirected,-0.00530000,2,2,2,neg
3,92,Undirected,-0.00160000,1,2,3,neg
3,93,Undirected,-0.00800000,3,3,0,neg
3,94,Undirected,-0.02750000,2,2,2,neg
3,95,Undirected,0.02150000,3,1,2,pos
3,96,Undirected,-0.04150000,3,2,1,neg
3,97,Undirected,-0.01130000,1,4,1,neg
3,98,Undirected,-0.01810000,0,4,2,neg
4,5,Undirected,-0.02660000,4,2,0,neg
4,6,Undirected,-0.01010000,4,2,0,neg
4,7,Undirected,-0.02380000,1,3,2,neg
4,8,Undirected,-0.01420000,3,2,1,neg
4,9,Undirected,-0.02020000,4,2,0,neg
4,10,Undirected,0.00310000,1,3,2,pos
4,11,Undirected,-0.02090000,0,5,1,neg
4,12,Undirected,-0.02640000,2,2,2,neg
4,13,Undirected,-0.02950000,2,2,2,neg
4,14,Undirected,-0.02620000,1,3,2,neg
4,15,Undirected,-0.01410000,1,3,2,neg
4,16,Undirected,-0.01980000,1,3,2,neg
4,17,Undirected,-0.00580000,1,3,2,neg
4,18,Undirected,0.00770000,1,5,0,pos
4,19,Undirected,-0.00500000,1,4,1,neg
4,20,Undirected,0.00470000,2,2,2,pos
4,21,Undirected,-0.00730000,2,2,2,neg
4,22,Undirected,-0.03210000,1,4,1,neg
4,23,Undirected,-0.01890000,2,2,2,neg
4,24,Undirected,0.00950000,1,3,2,pos
4,25,Undirected,-0.01940000,1,3,2,neg
4,26,Undirected,-0.00640000,3,1,2,neg
4,27,Undirected,-0.01250000,2,2,2,neg
4,28,Undirected,0.01290000,1,3,2,pos
4,29,Undirected,0.00300000,1,3,2,pos
4,30,Undirected,-0.02610000,1,3,2,neg
4,31,Undirected,-0.00500000,2,3,1,neg
4,32,Undirected,-0.00320000,1,3,2,neg
4,33,Undirected,-0.01430000,1,4,1,neg
4,34,Undirected,-0.00860000,2,2,2,neg
4,35,Undirected,-0.01610000,2,2,2,neg
4,36,Undirected,-0.00950000,1,4,1,neg
4,37,Undirected,-0.02890000,2,3,1,neg
4,38,Undirected,-0.01860000,1,3,2,neg
4,39,Undirected,-0.03300000,4,2,0,neg
4,40,Undirected,-0.01480000,1,4,1,neg
4,41,Undirected,0.00140000,2,2,2,pos
4,42,Undirected,-0.01610000,3,2,1,neg
4,43,Undirected,-0.00730000,2,2,2,neg
4,44,Undirected,-0.00290000,4,1,1,neg
4,45,Undirected,-0.04310000,0,5,1,neg
4,46,Undirected,0.00480000,3,3,0,pos
4,47,Undirected,-0.00760000,2,2,2,neg
4,48,Undirected,-0.02110000,1,3,2,neg
4,49,Undirected,0.00720000,1,4,1,pos
4,50,Undirected,-0.03740000,1,3,2,neg
4,51,Undirected,-0.00030000,0,5,1,neg
4,52,Undirected,-0.01990000,2,2,2,neg
4,53,Undirected,-0.02250000,2,2,2,neg
4,54,Undirected,0.00920000,1,3,2,pos
4,55,Undirected,-0.01160000,2,2,2,neg
4,56,Undirected,-0.00080000,2,2,2,neg
4,57,Undirected,-0.00170000,1,3,2,neg
4,58,Undirected,-0.01950000,1,4,1,neg
4,59,Undirected,-0.02090000,1,3,2,neg
4,60,Undirected,-0.00040000,1,3,2,neg
4,61,Undirected,-0.02770000,1,3,2,neg
4,62,Undirected,0.00690000,1,3,2,pos
4,63,Undirected,0.02000000,1,3,2,pos
4,64,Undirected,-0.02320000,1,3,2,neg
4,65,Undirected,-0.01430000,3,1,2,neg
4,66,Undirected,-0.00780000,3,1,2,neg
4,67,Undirected,-0.03250000,2,2,2,neg
4,68,Undirected,-0.00560000,2,3,1,neg
4,69,Undirected,-0.01870000,1,3,2,neg
4,70,Undirected,-0.01250000,3,2,1,neg
4,71,Undirected,-0.00950000,2,3,1,neg
4,72,Undirected,-0.01510000,3,3,0,neg
4,73,Undirected,0.00740000,4,2,0,pos
4,74,Undirected,-0.02000000,2,2,2,neg
4,75,Undirected,-0.00100000,2,2,2,neg
4,76,Undirected,-0.00460000,1,3,2,neg
4,77,Undirected,-0.02480000,3,2,1,neg
4,78,Undirected,-0.02780000,3,2,1,neg
4,79,Undirected,-0.01910000,1,3,2,neg
4,80,Undirected,-0.01200000,3,1,2,neg
4,81,Undirected,-0.00970000,1,4,1,neg
4,82,Undirected,-0.03760000,2,3,1,neg
4,83,Undirected,-0.01110000,3,1,2,neg
4,84,Undirected,0.00570000,3,2,1,pos
4,85,Undirected,0.00240000,4,1,1,pos
4,86,Undirected,0.00030000,3,3,0,pos
4,87,Undirected,-0.01520000,2,3,1,neg
4,88,Undirected,-0.03280000,3,2,1,neg
4,89,Undirected,-0.02100000,4,2,0,neg
4,90,Undirected,-0.00540000,4,2,0,neg
4,91,Undirected,-0.00250000,2,3,1,neg
4,92,Undirected,-0.00940000,1,3,2,neg
4,93,Undirected,0.01050000,4,2,0,pos
4,94,Undirected,0.01190000,3,1,2,pos
4,95,Undirected,-0.00730000,3,2,1,neg
4,96,Undirected,-0.02420000,3,3,0,neg
4,97,Undirected,0.00300000,3,1,2,pos
4,98,Undirected,-0.01790000,1,3,2,neg
5,6,Undirected,-0.00620000,6,0,0,neg
5,7,Undirected,-0.01980000,1,5,0,neg
5,8,Undirected,-0.01970000,4,2,0,neg
5,9,Undirected,-0.02030000,6,0,0,neg
5,10,Undirected,-0.00350000,1,5,0,neg
5,11,Undirected,-0.01200000,1,5,0,neg
5,12,Undirected,-0.02650000,2,4,0,neg
5,13,Undirected,-0.01990000,2,4,0,neg
5,14,Undirected,0.00060000,1,5,0,pos
5,15,Undirected,-0.02780000,1,5,0,neg
5,16,Undirected,-0.00460000,1,5,0,neg
5,17,Undirected,-0.00210000,1,5,0,neg
5,18,Undirected,-0.02480000,3,3,0,neg
5,19,Undirected,-0.00580000,2,4,0,neg
5,20,Undirected,-0.00000000,2,4,0,pos
5,21,Undirected,0.00390000,2,4,0,pos
5,22,Undirected,-0.02060000,2,4,0,neg
5,23,Undirected,-0.02440000,2,4,0,neg
5,24,Undirected,-0.02240000,1,5,0,neg
5,25,Undirected,-0.01130000,1,5,0,neg
5,26,Undirected,0.00620000,3,3,0,pos
5,27,Undirected,-0.00940000,2,4,0,neg
5,28,Undirected,0.00750000,1,5,0,pos
5,29,Undirected,-0.00380000,1,5,0,neg
5,30,Undirected,-0.01790000,1,5,0,neg
5,31,Undirected,-0.02660000,3,3,0,neg
5,32,Undirected,-0.01120000,1,5,0,neg
5,33,Undirected,-0.00180000,2,4,0,neg
5,34,Undirected,0.00320000,2,4,0,pos
5,35,Undirected,-0.01070000,2,4,0,neg
5,36,Undirected,-0.02930000,2,4,0,neg
5,37,Undirected,0.00580000,3,3,0,pos
5,38,Undirected,-0.01040000,1,5,0,neg
5,39,Undirected,-0.00530000,6,0,0,neg
5,40,Undirected,0.00620000,2,4,0,pos
5,41,Undirected,-0.02860000,2,4,0,neg
5,42,Undirected,-0.00380000,4,2,0,neg
5,43,Undirected,-0.01460000,2,4,0,neg
5,44,Undirected,-0.01350000,5,1,0,neg
5,45,Undirected,-0.01840000,1,5,0,neg
5,46,Undirected,-0.02260000,5,1,0,neg
5,47,Undirected,0.01910000,2,4,0,pos
5,48,Undirected,-0.00240000,1,5,0,neg
5,49,Undirected,-0.03190000,2,4,0,neg
5,50,Undirected,-0.01290000,1,5,0,neg
5,51,Undirected,0.01200000,1,5,0,pos
5,52,Undirected,-0.00700000,2,4,0,neg
5,53,Undirected,-0.00920000,2,4,0,neg
5,54,Undirected,-0.01070000,1,5,0,neg
5,55,Undirected,-0.00020000,2,4,0,neg
5,56,Undirected,-0.00960000,2,4,0,neg
5,57,Undirected,-0.01010000,1,5,0,neg
5,58,Undirected,-0.01960000,2,4,0,neg
5,59,Undirected,0.00590000,1,5,0,pos
5,60,Undirected,-0.02630000,1,5,0,neg
5,61,Undirected,-0.02490000,1,5,0,neg
5,62,Undirected,-0.02120000,1,5,0,neg
5,63,Undirected,0.00190000,1,5,0,pos
5,64,Undirected,-0.00390000,1,5,0,neg
5,65,Undirected,-0.00640000,3,3,0,neg
5,66,Undirected,-0.01490000,3,3,0,neg
5,67,Undirected,-0.00060000,2,4,0,neg
5,68,Undirected,-0.00450000,3,3,0,neg
5,69,Undirected,-0.00610000,1,5,0,neg
5,70,Undirected,0.00280000,4,2,0,pos
5,71,Undirected,-0.03390000,3,3,0,neg
5,72,Undirected,-0.02300000,5,1,0,neg
5,73,Undirected,0.00400000,6,0,0,pos
5,74,Undirected,-0.01350000,2,4,0,neg
5,75,Undirected,-0.01710000,2,4,0,neg
5,76,Undirected,-0.00350000,1,5,0,neg
5,77,Undirected,-0.01120000,4,2,0,neg
5,78,Undirected,-0.00370000,4,2,0,neg
5,79,Undirected,0.01090000,1,5,0,pos
5,80,Undirected,-0.01130000,3,3,0,neg
5,81,Undirected,-0.01780000,2,4,0,neg
5,82,Undirected,-0.00740000,3,3,0,neg
5,83,Undirected,-0.01630000,3,3,0,neg
5,84,Undirected,0.00210000,4,2,0,pos
5,85,Undirected,-0.01720000,5,1,0,neg
