#OTU ID	mgm4716389	mgm4716390	mgm4716391	mgm4667949	mgm4668300	mgm4668301	mgm4668302	mgm4668305	mgm4668298	mgm4668303	mgm4668304	mgm4718937	mgm4718936	mgm4441102	mgm4441663	mgm4448187	mgm4469452	mgm4481541
Candidatus Kerfeldbacteria	0.00010136389052395	0.00010515423018739	9.729538341940359e-05	0.0	5.45158602213344e-05	3.79568376531829e-05	3.13902752927143e-05	3.51606313442964e-05	8.35110620037516e-05	1.36721754140106e-05	2.6312188858366698e-05	6.53822264186501e-05	9.062405005301859e-05	6.16180910715386e-05	6.16180910715386e-05	2.2597338033579603e-05	2.2598359359110502e-05	3.5780895685271204e-05
Candidatus Terrybacteria	1.9053362880441698e-05	2.2836524737665398e-05	1.75570616696668e-05	0.0	3.11519201264768e-05	1.0844810758052301e-05	0.0	1.05481894032889e-05	1.92717835393273e-05	1.02541315605079e-05	1.5787313315020002e-05	1.73070599343486e-05	6.13674669650362e-05	6.16180910715386e-05	6.16180910715386e-05	0.0	0.0	8.94522392131781e-06
Candidatus Yonathbacteria	4.1155263821753995e-05	4.4079803563400705e-05	3.70649079692966e-05	0.0	2.33639400948576e-05	1.62672161370784e-05	4.70854129390715e-05	7.03212626885928e-06	1.28478556928849e-05	3.4180438535026402e-06	1.0524875543346699e-05	2.4999086571836802e-05	7.27846701213221e-05	6.16180910715386e-05	6.16180910715386e-05	2.2597338033579603e-05	2.2598359359110502e-05	2.23630598032945e-05
Candidatus Niyogibacteria	1.3718421273917998e-05	1.35425902514062e-05	1.36554924097409e-05	0.0	1.55759600632384e-05	5.4224053790261395e-06	0.0	0.0	1.92717835393273e-05	3.4180438535026402e-06	5.262437771673349e-06	9.61503329686031e-06	3.71059102579289e-05	0.0	0.0	4.5194676067159295e-05	4.51967187182211e-05	0.0
Candidatus Campbellbacteria	5.99545818637898e-05	8.09900005231157e-05	5.0476552300292105e-05	0.0	4.67278801897152e-05	4.88016484112352e-05	3.13902752927143e-05	2.4612441941007503e-05	8.35110620037516e-05	3.0762394681523806e-05	4.73619399450601e-05	5.38441864624177e-05	0.00010917700518198001	0.00012323618214307	0.00012323618214307	6.77920141007389e-05	6.77950780773316e-05	5.814395548856579e-05
Candidatus Colwellbacteria	2.7182797709430102e-05	3.00061313413511e-05	2.95056175281901e-05	0.0	1.55759600632384e-05	2.16896215161045e-05	0.0	3.51606313442964e-06	1.28478556928849e-05	1.36721754140106e-05	1.5787313315020002e-05	3.46141198686971e-05	0.00010846342998471	6.16180910715386e-05	6.16180910715386e-05	0.0	0.0	1.34178358819767e-05
Candidatus Vogelbacteria	5.41115505804543e-05	6.107442662398891e-05	5.46219696389634e-05	0.0	6.23038402529536e-05	1.0844810758052301e-05	1.5695137646357197e-05	1.05481894032889e-05	3.21196392322121e-05	1.7090219267513198e-05	5.262437771673349e-06	3.46141198686971e-05	6.2794617359572e-05	6.16180910715386e-05	6.16180910715386e-05	0.0	0.0	4.472611960658911e-06
Candidatus Spechtbacteria	1.67669593347887e-05	1.91189509431617e-05	2.19463270870835e-05	0.0	7.7879800316192e-06	2.16896215161045e-05	0.0	1.05481894032889e-05	0.0	1.02541315605079e-05	2.6312188858366698e-05	3.6537126528069204e-05	9.84733772229651e-05	0.0	0.0	2.2597338033579603e-05	2.2598359359110502e-05	4.9198731567247995e-05
Candidatus Brennerbacteria	1.27022419202944e-06	2.1243278825735297e-06	3.65772118118059e-06	0.0	7.7879800316192e-06	0.0	0.0	3.51606313442964e-06	6.42392784644243e-06	0.0	0.0	0.0	8.56290236721436e-06	0.0	0.0	0.0	0.0	0.0
Candidatus Andersenbacteria	2.08316767492829e-05	2.33676067083088e-05	1.73132135909214e-05	0.0	0.0	5.4224053790261395e-06	0.0	7.03212626885928e-06	6.42392784644243e-06	6.8360877070052805e-06	1.5787313315020002e-05	1.73070599343486e-05	5.1377414203286205e-05	0.00018485427321461	0.00018485427321461	0.0	0.0	4.472611960658911e-06
Candidatus Jacksonbacteria	9.65370385942378e-06	1.2745967295441198e-05	8.53468275608803e-06	0.0	7.7879800316192e-06	0.0	0.0	0.0	0.0	0.0	5.262437771673349e-06	0.0	9.99005276175009e-06	0.0	0.0	0.0	0.0	0.0
Candidatus Parcubacteria	1.72750490116004e-05	2.49608526202389e-05	2.02393905358659e-05	0.0	3.11519201264768e-05	1.0844810758052301e-05	3.13902752927143e-05	7.03212626885928e-06	2.56957113857697e-05	1.02541315605079e-05	1.5787313315020002e-05	3.84601331874412e-06	9.27647756448222e-06	0.0	0.0	0.0	0.0	1.7890447842635602e-05
Candidatus Veblenbacteria	2.5404483840588897e-07	2.6554098532169105e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4180438535026402e-06	0.0	1.92300665937206e-06	7.13575197267863e-07	0.0	0.0	0.0	0.0	4.472611960658911e-06
Candidatus Woesebacteria	0.00017783138688412	0.00018375436184261002	0.00016240282044441002	0.0	0.000327095161328	0.00018436178288688002	7.84756882317858e-05	7.38373258230225e-05	0.00030192460878279	0.00012646762257959	9.998631766179371e-05	0.0002749899522902	0.00056657870663068	0.00043132663750077	0.00043132663750077	0.00038415474657085	0.00038417210910487	0.00033097328508875
Candidatus Gottesmanbacteria	0.00032873402089722	0.00032157013322456	0.00033065799477872	0.0	0.00013239566053752	0.00011387051295953999	4.70854129390715e-05	5.97730732853039e-05	0.00014775034046817	0.00011279544716558	0.0001578731331502	0.00022499177914652997	0.00030897806041697997	0.0005545628196438401	0.0005545628196438401	9.038935213431859e-05	9.039343743644209e-05	0.00010734268705581
Candidatus Roizmanbacteria	0.00030561594060228	0.00031918026435667004	0.00030700473114042	0.0	0.000327095161328	0.00028738748508838	0.00014125623881721002	0.0001547067779149	0.00034689210370789	0.00017773828038213001	0.00017366044646522	0.00029998903886204	0.0004174414904017	0.00098588945714461	0.00098588945714461	0.00036155740853727	0.00036157374974576	0.00035333634489205
Candidatus Levybacteria	0.00014937836498266	0.00015746580429576	0.00013948110104235	0.0	0.00024921536101181	0.00015182735061273	7.84756882317858e-05	0.00010196583089846	0.00023126140247192002	0.00010595935945858	0.00021049751086693	0.00047305963820552	0.00033538034271589	0.00024647236428615	0.00024647236428615	0.00018077870426863	0.00018078687487288	0.00027730194156085
Candidatus Daviesbacteria	0.00011304995309062	0.00012533534507183002	0.00011046317967165	0.00047415836889521	0.00013239566053752	0.00011387051295953999	7.84756882317858e-05	6.680519955416321e-05	0.00017344605185393998	8.20330524840634e-05	0.0001368233820635	0.00018268563264034	0.00014271503945357	0.00036970854642923	0.00036970854642923	0.00015818136623505	0.00015818851551377	0.00018784970234766998
Candidatus Curtissbacteria	8.99318727956847e-05	0.00010993396792318001	8.193295445844509e-05	0.0	5.45158602213344e-05	5.4224053790261404e-05	7.84756882317858e-05	3.86766944787261e-05	0.00010278284554307	6.836087707005279e-05	6.84116910317536e-05	0.00010384235960609001	0.00020550965681314	6.16180910715386e-05	6.16180910715386e-05	9.038935213431859e-05	9.039343743644209e-05	6.26165674492247e-05
Candidatus Shapirobacteria	6.859210636959e-05	7.06339020955698e-05	7.16913351511395e-05	0.0	4.67278801897152e-05	5.96464591692875e-05	4.70854129390715e-05	1.75803156721482e-05	6.42392784644243e-05	1.36721754140106e-05	3.15746266300401e-05	3.8460133187441207e-05	0.00014128788905903001	6.16180910715386e-05	6.16180910715386e-05	0.00011298669016789	0.00011299179679555	8.05070152918603e-05
Candidatus Beckwithbacteria	0.00010238006987756999	0.00011073059087913999	0.00010217234499431	0.0	3.11519201264768e-05	2.16896215161045e-05	0.0	3.16445682098668e-05	3.21196392322121e-05	2.05082631210158e-05	1.0524875543346699e-05	5.19211798030457e-05	9.9186952420233e-05	0.0	0.0	0.0	0.0	4.02535076459301e-05
Candidatus Amesbacteria	4.16633534985658e-05	4.77973773579044e-05	4.16980214654587e-05	0.0	1.55759600632384e-05	2.16896215161045e-05	0.0	1.05481894032889e-05	3.85435670786546e-05	1.7090219267513198e-05	5.262437771673349e-06	4.9998173143673604e-05	3.99602110470003e-05	6.16180910715386e-05	6.16180910715386e-05	2.2597338033579603e-05	2.2598359359110502e-05	2.23630598032945e-05
Candidatus Chisholmbacteria	2.5150439002183e-05	3.00061313413511e-05	2.38971117170465e-05	0.0	7.7879800316192e-06	5.4224053790261395e-06	0.0	0.0	0.0	6.8360877070052805e-06	0.0	2.8845099890580896e-05	4.56688126251433e-05	0.0	0.0	0.0	0.0	0.0
Candidatus Collierbacteria	4.85225641355248e-05	4.88595412991911e-05	4.2673413780440206e-05	0.0	3.8939900158096e-05	2.7112026895130702e-05	4.70854129390715e-05	3.51606313442964e-05	3.21196392322121e-05	3.0762394681523806e-05	2.1049751086693398e-05	5.19211798030457e-05	5.92267413732327e-05	0.0	0.0	2.2597338033579603e-05	2.2598359359110502e-05	2.23630598032945e-05
Candidatus Woykebacteria	4.623616058987179e-05	4.275209863679221e-05	3.5357971418079e-05	0.0	7.00918202845728e-05	6.50688645483136e-05	4.70854129390715e-05	2.1096378806577898e-05	5.13914227715394e-05	2.05082631210158e-05	1.5787313315020002e-05	2.8845099890580896e-05	0.00020550965681314	0.00030809045535769	0.00030809045535769	0.0	0.0	4.4726119606589e-05
Candidatus Pacebacteria	0.00019205789783485	0.00017207055848845	0.00016679208586183001	0.0	0.00010124374041105	2.7112026895130702e-05	4.70854129390715e-05	4.21927576131557e-05	0.0001220546290824	4.10165262420317e-05	8.419900434677359e-05	8.65352996717428e-05	0.000119880633141	0.00024647236428615	0.00024647236428615	9.038935213431859e-05	9.039343743644209e-05	5.814395548856579e-05
Candidatus Blackburnbacteria	9.145614182612e-06	1.8056787001875e-05	1.2436252016014e-05	0.0	7.7879800316192e-06	5.4224053790261395e-06	0.0	0.0	6.42392784644243e-06	1.36721754140106e-05	0.0	2.11530732530927e-05	2.2120831115303798e-05	0.0	0.0	6.77920141007389e-05	6.77950780773316e-05	2.68356717639534e-05
Candidatus Microgenomates	3.5566277376824503e-06	6.10744266239889e-06	2.92617694494447e-06	0.0	1.55759600632384e-05	1.62672161370784e-05	0.0	0.0	2.56957113857697e-05	1.36721754140106e-05	1.0524875543346699e-05	1.3461046615604401e-05	2.35479815098395e-05	0.0	0.0	0.0	0.0	1.34178358819767e-05
Candidatus Gracilibacteria	4.54740260746541e-05	7.594472180200359e-05	4.90134638278198e-05	0.0	2.33639400948576e-05	2.16896215161045e-05	1.5695137646357197e-05	2.8128505075437104e-05	2.56957113857697e-05	1.02541315605079e-05	2.6312188858366698e-05	9.422732630923101e-05	1.07036279590179e-05	0.00018485427321461	0.00018485427321461	0.0	0.0	1.7890447842635602e-05
candidate division NC10	0.00020323587072471001	0.00019623478815273	0.00017337598398796001	0.0	2.33639400948576e-05	0.0	0.0	2.4612441941007503e-05	1.92717835393273e-05	1.7090219267513198e-05	1.0524875543346699e-05	2.30760799124647e-05	0.00084915448474875	0.0	0.0	0.0	0.0	0.0
Candidatus Rokubacteria	0.00052790517420743	0.00052019479024519	0.00045940978035628	0.0	7.7879800316192e-05	8.133608068539201e-05	1.5695137646357197e-05	6.32891364197336e-05	0.00017986997970038	6.836087707005279e-05	7.367412880342691e-05	4.03831398468133e-05	0.00358143391508741	0.0	0.0	0.0	0.0	3.5780895685271204e-05
Candidatus Handelsmanbacteria	0.00014099488531526	0.00012666304999844	0.00013606722793991	0.0	7.7879800316192e-06	0.0	0.0	7.03212626885928e-06	6.42392784644243e-06	1.36721754140106e-05	1.0524875543346699e-05	3.2691113209325e-05	0.00060582534248041	6.16180910715386e-05	6.16180910715386e-05	4.5194676067159295e-05	4.51967187182211e-05	0.0
Candidatus Schekmanbacteria	0.00013134118145583998	0.00016729082075266001	0.00012338712784515	0.0	0.00014797162060076001	0.00010302570220149	7.84756882317858e-05	4.21927576131557e-05	8.9934989850194e-05	6.49428332165502e-05	7.367412880342691e-05	0.00019037765927783	0.0007835055666001099	0.00030809045535769	0.00030809045535769	0.00018077870426863	0.00018078687487288	0.00016995925450503
Candidatus Aminicenantes	0.00043238431496682	0.00043548721592757	0.00036577211811805	0.0	1.55759600632384e-05	1.62672161370784e-05	3.13902752927143e-05	2.1096378806577898e-05	7.06632063108667e-05	1.36721754140106e-05	3.15746266300401e-05	6.3459219759278e-05	0.0011124637325406	0.0	0.0	0.0	0.0	1.7890447842635602e-05
Candidatus Glassbacteria	0.00011813084985873	0.00012453872211587	0.00010973163543541	0.0	2.33639400948576e-05	1.0844810758052301e-05	0.0	3.51606313442964e-06	2.56957113857697e-05	6.8360877070052805e-06	2.1049751086693398e-05	2.11530732530927e-05	0.00033395319232136	6.16180910715386e-05	6.16180910715386e-05	2.2597338033579603e-05	2.2598359359110502e-05	8.94522392131781e-06
candidate division WWE3	0.00027131988741748	0.00027297613291068996	0.0002553089384464	0.0	0.00019469950079048	0.00014098253985468	9.417082587814291e-05	5.625701015087429e-05	0.00013490248477528998	8.20330524840634e-05	0.00012103606874848001	0.00012499543285918	0.00020336893122134	0.00104750754821616	0.00104750754821616	0.00015818136623505	0.00015818851551377	0.00013865097078041998
Candidatus Peregrinibacteria	0.00053857505742048	0.0006357051188601201	0.00052671185009	0.00047415836889521	0.00024142738098019	0.00022231862054007	0.0001098659635245	0.0001547067779149	0.00028265282524346	0.00011963153487258999	0.00022102238641028	0.00055767193121789	0.00066719280944545	0.0008010351839299999	0.0008010351839299999	0.00027116805640295	0.00027118031230932	0.00033097328508875
