#OTU ID	mgm4713017	mgm4713020	mgm4713021	mgm4713022	mgm4713025	mgm4713028	mgm4713031	mgm4713033	mgm4713035	mgm4713037
candidate.division.NC10	0.0004181641593013	0.0002236628952842	0.0004338956998138	0.0002823261330407	0.0002884076757311	0.000303338255203	0.0002806722642267	0.0002176716573247	0.0004276192004968	0.0004372859819189
Candidatus.Rokubacteria	0.0015165953720117	0.0016758741225225	0.0015571682657553	0.0016668454564822	0.0012459043055326	0.0012668601579168	0.0017392706296435	0.0016774813124722	0.0017362655291557	0.0017443543769429
Candidatus.Handelsmanbacteria	0.0002309478063674	0.000152754383977	0.0002246017278233	0.0001850934814125	0.0001422024697724	0.0001524559972648	0.0001858254626992	0.0001424570878351	0.0002276249898029	0.0002301379127185
Candidatus.Schekmanbacteria	0.0001549179592217	2.12602642220722e-05	0.0001401451439179	5.55615152160732e-05	0.0001350396787024	0.0001219647978118	5.6784300425155e-05	2.35695425128691e-05	0.0001302593872282	0.0001173439929574
Candidatus.Aminicenantes	0.0004207365977386	0.0003906727165431	0.0004563294799137	0.0004381326711918	0.0002930424228941	0.0002931089495801	0.0004225556524825	0.000382889528861	0.0004607761354276	0.0004530914993377
Candidatus.Glassbacteria	7.03133172851285e-05	6.55012764760952e-05	6.78291939490025e-05	6.37618593292888e-05	5.64596472578202e-05	5.1343245530482e-05	7.16379593919531e-05	6.64337595338222e-05	7.4734678732984e-05	7.95065421670849e-05
candidate.division.WWE3	0.0001532030002635	6.89422440958526e-05	0.0001522857778543	9.48896961672094e-05	0.0001148153274459	0.000117243579832	9.67035088984248e-05	6.85134250496636e-05	0.0001763106857433	0.000173381736533
Candidatus.Peregrinibacteria	0.0002889705844522	0.0001279302604345	0.0002837213365571	0.0001902814542189	0.0002266812703336	0.0002250447237044	0.000188301072527	0.0001284771140897	0.0002892021546744	0.0002914441621004
Candidatus.Doudnabacteria	0.0001006109255462	4.20289616413219e-05	0.000110585339551	6.34271514063004e-05	6.13050647463645e-05	6.0195529242634e-05	5.39992393688804e-05	4.57526413485106e-05	9.68393020202047e-05	0.0001036937733685
Candidatus.Berkelbacteria	0.0002609595881354	0.0001204338666915	0.0002974455314417	0.0002070168503683	0.0001657975462384	0.0001811767399753	0.0002232690613446	0.0001255886897621	0.0005541944838438	0.0005860015321772
Candidatus.Gribaldobacteria	7.14566232572444e-06	2.08915891199553e-06	6.86209744231153e-06	3.51443319137812e-06	7.16279107002197e-06	5.11465281146564e-06	3.71341474169951e-06	3.00396130065979e-06	7.36820776240688e-06	9.10014639261815e-06
Candidatus.Saccharibacteria	9.40369162065336e-05	4.82964383773085e-05	0.0001026675348099	6.05821340608991e-05	5.96197021416535e-05	5.50808764311684e-05	5.83315565675298e-05	5.18761009229324e-05	0.0001071021628321	0.0001127939197611
Candidatus.Eisenbacteria	0.0001992210656411	0.000307229251764	0.0002069186305681	0.0005109316444417	0.0001297729205627	0.0001355382995038	0.0005109039782121	0.0003081371072638	0.0003881466589125	0.0004138171833274
Candidatus.Desantisbacteria	0.0001660651924498	4.21518533420275e-05	0.0001765670457271	8.08319634016969e-05	7.71053391655306e-05	7.77033792511125e-05	8.52538134448513e-05	3.57009246886105e-05	0.0001305225375054	0.0001388969712557
Candidatus.Edwardsbacteria	4.43031064194915e-05	3.55157015039241e-05	5.17296576420408e-05	4.31773220655027e-05	2.25417248380103e-05	2.7147003383933e-05	3.89908547878449e-05	3.33901852265645e-05	4.3156645465526e-05	4.52612544264429e-05
Candidatus.Lindowbacteria	0.0001500589088402	7.72988797438347e-05	0.0001396172902685	0.0001000776689735	0.0001089165583294	0.0001083912961199	0.0001015000029397	7.50990325164946e-05	0.0001407853983174	0.0001365021958892
Candidatus.Ratteibacteria	4.57322388846364e-06	4.79277632751916e-06	3.43104872115577e-06	4.5185569603433e-06	1.13761975817996e-05	7.86869663302405e-06	6.80792702644911e-06	4.96808984339888e-06	9.2102597030086e-06	7.66328117273108e-06
Candidatus.Dadabacteria	8.48904684296064e-05	2.74048492573532e-05	7.41634377419054e-05	3.8324057182171e-05	9.94363936779521e-05	0.0001079978612882	4.37873488292068e-05	3.09639087914162e-05	0.0001165755728123	0.0001214151110804
Candidatus.Firestonebacteria	7.57440206526791e-05	1.09373613628001e-05	7.70666328136526e-05	2.66092798775772e-05	6.02517131184201e-05	5.88185073318548e-05	2.97073179335961e-05	1.24779930950483e-05	6.49981184755178e-05	6.37010247483271e-05
Candidatus.Raymondbacteria	3.51566586425642e-05	1.26578451726788e-05	3.66858286338963e-05	1.50618565344777e-05	1.7696307349466e-05	2.02618938300369e-05	1.59367382664604e-05	1.30556779605598e-05	3.47358365942039e-05	4.21480464500209e-05
Candidatus.Riflebacteria	7.80306325969109e-05	1.89253219086654e-05	7.94419742359912e-05	4.35120299884911e-05	5.20355704204537e-05	5.6261180926122e-05	4.42515256719192e-05	1.87169896425725e-05	7.28926267923823e-05	7.30406486775931e-05
Candidatus.Wallbacteria	4.03015355170858e-05	1.32723036762069e-05	4.0116877355052e-05	2.05845372637862e-05	1.89603293029993e-05	2.28192202357698e-05	2.02690554651098e-05	1.31712149336621e-05	4.52618476833565e-05	4.23875239866688e-05
candidate.division.CPR1	3.14409142331875e-06	1.47470040846743e-06	5.2785364940858e-07	1.84089357643616e-06	1.89603293029993e-06	9.83587079128007e-07	1.85670737084976e-06	1.61751762343219e-06	1.84205194060172e-06	1.43686521988708e-06
Candidatus.Coatesbacteria	2.34377724283762e-05	3.12144919792274e-05	2.03223655022303e-05	2.74460496850482e-05	2.27523951635992e-05	2.67535685522818e-05	3.15640253044459e-05	3.01551499797002e-05	3.34200852080598e-05	2.96952145443329e-05
Candidatus.Bipolaricaulota	3.8586576558912e-05	4.66988462681354e-05	3.80054627574177e-05	4.97041265637763e-05	3.58139553501099e-05	3.46222651853058e-05	5.3225611297693e-05	5.10673421112164e-05	4.71038996239583e-05	4.07111812301338e-05
Candidatus.Blackallbacteria	7.14566232572444e-06	1.16747115670339e-05	8.44565839053727e-06	9.2044678821808e-06	7.16279107002197e-06	1.25899146128385e-05	1.02118905396737e-05	1.16692342833322e-05	5.78930609903398e-06	9.339623929266e-06
candidate.division.CPR2	5.1448768745216e-06	2.08915891199553e-06	6.07031696819867e-06	6.52680449827366e-06	1.05335162794441e-05	8.06541404884966e-06	6.80792702644911e-06	2.77288735445519e-06	1.42101149703561e-05	1.38896971255751e-05
Candidatus.Fraserbacteria	3.54424851355932e-05	1.79421883030205e-05	2.95598043668805e-05	2.35969085706817e-05	1.43255821400439e-05	1.35735016919665e-05	2.44466470495218e-05	1.39799737453782e-05	3.55252874258903e-05	3.54426754238812e-05
Candidatus.Fischerbacteria	1.42913246514489e-05	6.51326013739784e-06	1.21406339363973e-05	8.86975995919241e-06	1.85389886518216e-05	1.98684589983857e-05	9.74771369696122e-06	7.04775535924027e-06	1.68416177426443e-05	1.79608152485885e-05
Candidatus.Sumerlaeota	4.94479832940131e-05	3.18289504827555e-05	5.41049990643794e-05	2.94542972229786e-05	2.06456919077104e-05	3.2064938779573e-05	3.15640253044459e-05	2.76133365714496e-05	4.42092465744413e-05	4.43033442798515e-05
candidate.division.WOR.3	5.71652986057955e-07	1.2289170070562e-06	1.05570729881716e-06	1.67353961494196e-06	0.0	5.90152247476804e-07	9.28353685424878e-07	9.24295784818396e-07	5.26300554457634e-07	4.78955073295692e-07
