#OTU ID	mgm4577669	mgm4577670	mgm4577671	mgm4577672	mgm4578714	mgm4578924	mgm4578925	mgm4578926	mgm4578927	mgm4698609	mgm4698612	mgm4698610	mgm4698611	mgm4670120	mgm4670123	mgm4670118	mgm4670121	mgm4670116	mgm4670122	mgm4670117	mgm4670119
Thermomicrobiota	0.00031011693490503	0.00045171528817720995	0.0004089067829293	0.0004014658008688	0.00039409055685364	0.00033202003778945	0.00029587883057413997	0.00042057430145992	0.00046313980558714	0.00040063584786176	0.00044629063819561	0.00045276851381495997	0.00037792894935752004	0.00062161553994395	0.00064468471193447	0.00046428723742439	0.00073052051930797	0.0006120596182641099	0.00094392720686252	0.00043923416865942	0.00035142124353676
Candidatus Kaiserbacteria	0.00015231891855759	0.00021244035830116	0.00023932671241681	0.0002475359083077	0.00022540506616301002	0.00014066497784209	0.00017124122795133	0.00021339484261266998	0.00022583579091487002	0.00034894089975057	0.00027464039273576	0.00032025090001546	0.0002121706382358	0.0001132519372961	0.0001167199513682	0.0002274553762496	0.00015908055309436	0.00015435949950949	0.00013934640525785	0.00026985173700523	0.0002551890309171
Candidatus Nomurabacteria	5.9174256130288595e-05	4.7705905022015505e-05	5.40194579455101e-05	6.86444115475155e-05	7.145193273794971e-05	3.80175615789454e-05	5.63578724903135e-05	5.3866659300285904e-05	5.9105460903502e-05	0.00019385605541698001	0.00011672216691269	3.31294034498752e-05	7.95639893384254e-05	2.1909486934854298e-05	2.16862944662708e-05	0.00013278312523082	3.5268560414746396e-05	6.53473142522761e-05	2.97168452107408e-05	0.00018539255190643	0.00018694792897449
Candidatus Yanofskybacteria	5.588679745638361e-05	5.06875240858915e-05	5.128429551788929e-05	5.06165862926124e-05	5.30364861560039e-05	5.82935944210496e-05	5.4190262009916795e-05	4.9723070123340794e-05	7.322019783568149e-05	9.04661591945927e-05	0.00010299014727591	5.52156724164587e-05	6.63033244486879e-05	2.62490471490042e-05	3.84903341574125e-05	5.6410143178924795e-05	6.60727460934489e-05	4.5312849594685296e-05	5.09749629457652e-05	7.448186378218442e-05	7.39619128838996e-05
Candidatus Azambacteria	2.4108030275302698e-05	1.41626905534109e-05	2.11975088140609e-05	1.3867557888387e-05	1.84154465819458e-05	1.90087807894727e-05	2.8178936245156703e-05	2.2789740473197896e-05	2.6465131747836702e-05	3.87712110833969e-05	1.37320196367881e-05	2.20862689665835e-05	1.3260664889737599e-05	8.99664922445708e-06	8.17493822812301e-06	1.9206670733843e-05	1.33931242081315e-05	1.4790544378087199e-05	1.35784835794396e-05	2.9467902493263e-05	2.3496187794609e-05
Candidatus Falkowbacteria	7.88990081737181e-05	7.603128612883721e-05	6.83790606905191e-05	7.9738457858225e-05	6.26125183786157e-05	7.09661149473647e-05	7.044734061289191e-05	7.25128105965387e-05	6.08698030200244e-05	0.00016800858136138	0.00011672216691269	2.20862689665835e-05	1.3260664889737599e-05	3.7150869150405105e-05	3.8149711731240706e-05	7.21384404727805e-05	5.44653717797349e-05	4.88087964476877e-05	4.7302094436572496e-05	0.00011810364070134	9.112434570778791e-05
Candidatus Magasanikbacteria	7.78031886157498e-05	9.093938144821709e-05	9.231173193220079e-05	0.00010747357363499	0.00010533635444873	6.58971067368386e-05	8.778822445606519e-05	0.00010358972942361999	0.0001023318427583	0.00019385605541698001	0.00014418620618627	0.00011043134483291002	5.96729920038191e-05	4.7841005287701204e-05	4.96173334123577e-05	0.00010102406338745	8.88410572472725e-05	7.63729927886684e-05	8.046921006503979e-05	0.00015430043431511	0.00014649362303247
Candidatus Nealsonbacteria	3.61620454129541e-05	2.23621429790698e-05	2.8035414883112798e-05	2.77351157767739e-05	2.43083894881684e-05	2.66122931052618e-05	2.9262741485355102e-05	2.20991422770404e-05	2.5582960689575502e-05	6.46186851389948e-05	4.11960589103642e-05	0.0	1.3260664889737599e-05	9.20833508856196e-06	9.42388712408625e-06	2.46510813355623e-05	1.41371866641388e-05	1.4521625389394698e-05	1.64722587685005e-05	3.1324148319610303e-05	2.43134465005084e-05
Candidatus Uhrbacteria	0.00014793564032572	0.00017591552476868	0.00016547732687105	0.00018513189780996	0.00015027004410867	0.00014193222989471998	0.00014522990218657	0.00017403074543169	0.00019143111964268	0.00019385605541698001	0.00019911428473342	0.00019877642069925	0.00017901897601145	0.00010340854461523	0.00010547941130453001	0.00015531693577682	0.00013675867941414	0.00012813989811197	0.00013033118255347	0.00025059318655688	0.00022658497621062002
Candidatus Giovannonibacteria	2.9587128065144298e-05	2.45983572769768e-05	3.00867867038284e-05	2.9815249460032e-05	4.19872182068364e-05	2.66122931052618e-05	3.14303519657518e-05	3.52205080040331e-05	4.49907239713224e-05	2.5847474055597896e-05	5.4928078547152296e-05	4.41725379331669e-05	1.3260664889737599e-05	1.5453068079655702e-05	1.4306141899215302e-05	2.9641791053805e-05	2.14289987330104e-05	1.88243292084746e-05	2.27050053295548e-05	5.12787909528435e-05	4.4131970118569896e-05
Candidatus Moranbacteria	9.42404819852744e-05	7.752209566077521e-05	7.384938554576059e-05	7.21113010196122e-05	8.471105427695059e-05	4.18193177368399e-05	8.88720296962636e-05	6.560682863496359e-05	9.262796111742841e-05	0.00020677979244478	0.00016478423564145	8.834507586633391e-05	7.95639893384254e-05	4.0643685908135496e-05	4.28048848889219e-05	7.77340847023253e-05	5.32748718501232e-05	5.8086501557578794e-05	5.119756103723139e-05	0.00012019191725598001	0.00010277028226685
Candidatus Zambryskibacteria	1.4245654253588e-05	2.45983572769768e-05	2.1881299420966102e-05	3.67490284042254e-05	3.38844217107803e-05	1.01380164210521e-05	1.300566288238e-05	2.9005124238615504e-05	3.70511844469714e-05	9.04661591945927e-05	0.00010299014727591	3.31294034498752e-05	1.9890997334606398e-05	1.31245235745021e-05	1.55550907951785e-05	3.73547060729073e-05	1.78574989441754e-05	2.2320276061477e-05	1.43575768995714e-05	4.96545758547896e-05	4.47449141479945e-05
Candidatus Staskawiczbacteria	1.0958195579683099e-05	1.9380523915193802e-05	2.11975088140609e-05	2.49616041990965e-05	2.57816252147241e-05	5.06900821052605e-06	1.6257078602975e-05	1.8646151296252803e-05	2.1172105398269397e-05	6.46186851389948e-05	7.55261080023344e-05	3.31294034498752e-05	1.9890997334606398e-05	5.29214660262181e-06	7.834315801951221e-06	1.8752969850366398e-05	9.37518694569207e-06	1.02189215703148e-05	7.90223224705094e-06	2.76116566669157e-05	2.8808369382955395e-05
Candidatus Wolfebacteria	2.30122107173344e-05	1.11810714895349e-05	2.66678336693025e-05	2.5654982093515898e-05	2.57816252147241e-05	2.28105369473672e-05	1.08380524019834e-05	2.2789740473197896e-05	1.85255922234857e-05	7.754242216679371e-05	2.74640392735762e-05	5.52156724164587e-05	1.3260664889737599e-05	1.14310366616631e-05	1.4987386751558898e-05	2.66171184972943e-05	1.4583624137743201e-05	1.6269598815895903e-05	1.66948568599668e-05	3.9677254538172996e-05	2.7991110677055896e-05
Candidatus Harrisonbacteria	4.4928601876700606e-05	8.94485719162791e-06	1.98299276002505e-05	2.9815249460032e-05	2.79914788045576e-05	3.16813013157878e-05	3.03465467255534e-05	2.8314526042458003e-05	1.5879079048702e-05	2.5847474055597896e-05	2.74640392735762e-05	1.10431344832917e-05	2.65213297794751e-05	8.89080629240465e-06	6.58536690598798e-06	1.55770636660302e-05	1.01192494016994e-05	1.07567595476998e-05	8.79262461291583e-06	2.38991650142212e-05	2.0431467647486102e-05
Candidatus Taylorbacteria	1.97247520434295e-05	2.53437620429458e-05	4.10274364143115e-05	2.28814705158385e-05	2.57816252147241e-05	2.66122931052618e-05	1.73408838431734e-05	3.03863206309305e-05	2.5582960689575502e-05	6.46186851389948e-05	6.17940883655464e-05	4.41725379331669e-05	2.65213297794751e-05	1.0478450273191198e-05	1.28301113858042e-05	4.5370088347660704e-05	2.02384988033988e-05	2.1379059601053303e-05	1.5025371173970099e-05	5.7543620616765506e-05	5.18959278246146e-05
Candidatus Buchananbacteria	7.01324517099716e-05	4.84513097879845e-05	4.03436458074063e-05	3.60556505098061e-05	5.37731040192817e-05	6.843161084210171e-05	5.63578724903135e-05	4.14358917694507e-05	4.76372371461061e-05	0.00011631363325018999	7.55261080023344e-05	4.41725379331669e-05	2.65213297794751e-05	2.51906178284798e-05	3.0088314311841603e-05	4.56725556033118e-05	3.4822122941142e-05	3.28081166204843e-05	3.0829835668072e-05	6.288032736751391e-05	5.9251256177709606e-05
Candidatus Portnoybacteria	2.08205716013978e-05	1.56535000853488e-05	1.4359602745009e-05	2.14947147269998e-05	1.7678828718668e-05	1.7741528736841197e-05	1.95084943235701e-05	1.6574356707780302e-05	2.2054276456530604e-05	3.87712110833969e-05	3.43300490919702e-05	2.20862689665835e-05	6.63033244486879e-06	9.314178020614391e-06	9.31034631536232e-06	2.0567773384272898e-05	1.36907491905345e-05	1.06223000533535e-05	1.30219883507741e-05	3.22522712327839e-05	2.7991110677055896e-05
Candidatus Adlerbacteria	1.86289324854612e-05	2.16167382131008e-05	3.35057397383544e-05	3.46688947209674e-05	3.38844217107803e-05	1.14052684736836e-05	1.6257078602975e-05	2.6933329650143e-05	2.5582960689575502e-05	7.754242216679371e-05	4.11960589103642e-05	2.20862689665835e-05	5.96729920038191e-05	1.5453068079655702e-05	1.82800702045528e-05	4.083307951289461e-05	3.02089357138967e-05	2.59506824088257e-05	2.9160349982075298e-05	3.6428824342065296e-05	3.63680124125252e-05
Candidatus Sungbacteria	4.93118801085738e-05	5.96323812775194e-05	4.6497761269553e-05	4.85364526093544e-05	3.24111859842246e-05	5.82935944210496e-05	4.8771235808925105e-05	4.9032471927183293e-05	4.8519408204367295e-05	0.00010338989622239	8.239211782072851e-05	3.31294034498752e-05	3.97819946692127e-05	3.0482764431101698e-05	3.53111915131425e-05	4.55213219754862e-05	4.6280684763654495e-05	4.1413524258644104e-05	4.10693478755183e-05	5.8471743529939206e-05	5.0465725089290604e-05
Candidatus Jorgensenbacteria	2.8491308507176e-05	3.13070001706977e-05	3.00867867038284e-05	3.25887610377094e-05	3.16745681209468e-05	1.6474276684209698e-05	2.49275205245617e-05	2.9695722434772997e-05	2.6465131747836702e-05	5.169494811119579e-05	4.11960589103642e-05	2.20862689665835e-05	1.9890997334606398e-05	1.5664753943760597e-05	1.66904988824178e-05	2.66171184972943e-05	1.88991863825856e-05	1.8958788702820898e-05	1.98112301404939e-05	3.921319308158621e-05	3.1260145500653696e-05
Candidatus Liptonbacteria	3.0682947623112604e-05	3.42886192345737e-05	4.10274364143115e-05	2.70417378823546e-05	4.12506003435586e-05	2.53450410526302e-05	3.25141572059501e-05	4.005469537713571e-05	3.52868423304489e-05	5.169494811119579e-05	4.8062068728758295e-05	5.52156724164587e-05	3.31516622243439e-05	2.50847748964274e-05	2.3957110640749398e-05	3.75059397007329e-05	3.40780604851347e-05	3.07912242052906e-05	3.4836601314464004e-05	4.84944222133226e-05	4.5562172853894e-05
Candidatus Tagabacteria	1.0958195579683099e-05	2.23621429790698e-06	3.4189530345259603e-06	2.08013368325804e-06	3.68308931638916e-06	1.01380164210521e-05	6.50283144119002e-06	4.1435891769450695e-06	2.64651317478367e-06	0.0	0.0	0.0	0.0	2.22270157310116e-06	2.15727536575468e-06	5.74687785737036e-06	3.12506231523069e-06	2.8236493812711897e-06	2.11468186892912e-06	9.9773213166166e-06	7.5596430295698504e-06
Candidatus Ryanbacteria	1.0958195579683099e-05	9.690261957596901e-06	1.36758121381038e-05	2.21880926214191e-05	1.54689751288345e-05	1.01380164210521e-05	1.08380524019834e-05	2.55521332578279e-05	2.3818618573053e-05	5.169494811119579e-05	2.74640392735762e-05	1.10431344832917e-05	3.31516622243439e-05	8.67912042829977e-06	9.42388712408625e-06	1.8752969850366398e-05	1.0565686875303801e-05	9.277705109891059e-06	9.4604188873145e-06	2.48272879273948e-05	2.69695372946816e-05
Candidatus Wildermuthbacteria	7.67073690577815e-06	1.41626905534109e-05	1.4359602745009e-05	1.31741799939676e-05	1.10492679491675e-05	8.87076436842059e-06	1.08380524019834e-05	1.03589729423627e-05	1.5879079048702e-05	0.0	6.8660098183940395e-06	1.10431344832917e-05	1.3260664889737599e-05	9.73754974882414e-06	8.17493822812301e-06	1.54258300382046e-05	1.14585618225125e-05	1.02189215703148e-05	9.68301697878073e-06	1.74023046220057e-05	1.57322300885643e-05
Candidatus Komeilibacteria	3.9449504086859e-05	1.7144309617286803e-05	2.5984043062397304e-05	3.39755168265481e-05	2.13619180350571e-05	3.67503095263139e-05	3.90169886471401e-05	2.2789740473197896e-05	2.9111644922620397e-05	6.46186851389948e-05	2.74640392735762e-05	5.52156724164587e-05	1.9890997334606398e-05	1.27011518462924e-05	1.54415499864546e-05	2.46510813355623e-05	2.29171236450251e-05	2.01689241519371e-05	2.1035519643558104e-05	3.7356947255238894e-05	3.73895857948995e-05
Candidatus Kuenenbacteria	5.47909778984153e-06	1.49080953193799e-05	1.09406497104831e-05	1.4560935782806302e-05	1.69422108553901e-05	6.33626026315756e-06	9.75424716178503e-06	1.3811963923150199e-05	9.703881640873461e-06	1.2923737027799e-05	6.8660098183940395e-06	1.10431344832917e-05	6.63033244486879e-06	4.86877487441207e-06	5.790581244920469e-06	8.77155041388107e-06	7.738249542475999e-06	7.1263532003511e-06	7.3457370183853806e-06	1.7634335350299102e-05	1.38933980002905e-05
Candidatus Lloydbacteria	2.9587128065144298e-05	2.53437620429458e-05	3.96598552005011e-05	3.32821389321287e-05	3.0201332394391103e-05	3.42158054210508e-05	2.8178936245156703e-05	3.4529909807875604e-05	3.26403291556653e-05	5.169494811119579e-05	3.43300490919702e-05	1.10431344832917e-05	1.9890997334606398e-05	1.1219350797558198e-05	1.66904988824178e-05	2.66171184972943e-05	1.8452748908981198e-05	2.1379059601053303e-05	2.0701622506358802e-05	4.1533500364520295e-05	3.8411159177273794e-05
Candidatus Kerfeldbacteria	3.50662258549858e-05	1.7144309617286803e-05	2.11975088140609e-05	1.8027825254903e-05	1.98886823085015e-05	2.15432848947357e-05	2.9262741485355102e-05	1.6574356707780302e-05	1.5879079048702e-05	6.46186851389948e-05	6.8660098183940395e-06	3.31294034498752e-05	1.9890997334606398e-05	1.0055078544981401e-05	9.76450955025804e-06	1.8904203478192002e-05	1.66669990145637e-05	1.42527064007022e-05	1.3801081670905899e-05	3.0396025406436603e-05	2.22702997357598e-05
Candidatus Terrybacteria	7.67073690577815e-06	1.41626905534109e-05	1.64109745657246e-05	1.24808020995483e-05	1.10492679491675e-05	3.8017561578945395e-06	1.08380524019834e-05	1.6574356707780302e-05	1.85255922234857e-05	1.2923737027799e-05	2.05980294551821e-05	3.31294034498752e-05	1.3260664889737599e-05	7.5148481757229794e-06	9.87805035898197e-06	1.3157325620821601e-05	1.1012124348908099e-05	1.2504732974200999e-05	1.17976988477099e-05	1.87944889917662e-05	1.83883208827375e-05
Candidatus Yonathbacteria	1.64372933695246e-05	1.7144309617286803e-05	9.57306849667268e-06	1.73344473604837e-05	1.17858858124453e-05	7.6035123157890705e-06	1.08380524019834e-05	2.00273476885678e-05	1.94077632817469e-05	0.0	6.8660098183940395e-06	1.10431344832917e-05	0.0	8.4674345641949e-06	6.69890771471191e-06	1.84505025947154e-05	1.02680618929008e-05	1.3042570951586e-05	1.1463801710510499e-05	2.4131195742514604e-05	1.9614208941586603e-05
Candidatus Niyogibacteria	8.766556463746449e-06	5.2178333617829494e-06	8.88927788976748e-06	2.7735115776773898e-06	5.15632504294482e-06	7.6035123157890705e-06	6.50283144119002e-06	7.5965801577326294e-06	1.7643421165224498e-06	0.0	6.8660098183940395e-06	1.10431344832917e-05	6.63033244486879e-06	3.17528796157309e-06	3.63330587916578e-06	8.01538227475339e-06	3.8691247712379994e-06	4.97500129081115e-06	3.22767232626024e-06	1.11374749580836e-05	1.0215733823742999e-05
Candidatus Campbellbacteria	2.19163911593661e-06	4.47242859581396e-06	8.20548728286229e-06	4.85364526093544e-06	1.03126500858896e-05	0.0	3.25141572059501e-06	6.21538376541761e-06	7.93953952435101e-06	2.5847474055597896e-05	2.74640392735762e-05	1.10431344832917e-05	0.0	4.86877487441207e-06	3.86038749661365e-06	1.30060919929961e-05	8.77993698088623e-06	7.260812694697349e-06	6.45534465252048e-06	1.32257515127243e-05	9.60278979431846e-06
Candidatus Colwellbacteria	6.57491734780984e-06	9.690261957596901e-06	8.88927788976748e-06	9.70729052187087e-06	1.54689751288345e-05	8.87076436842059e-06	1.08380524019834e-05	9.66837474620516e-06	4.41085529130612e-06	2.5847474055597896e-05	6.8660098183940395e-06	0.0	1.3260664889737599e-05	6.45641885519861e-06	6.925989332159779e-06	1.05863539477875e-05	1.17561868049155e-05	8.87432662685231e-06	9.01522270438205e-06	1.60101202522452e-05	1.30761392943911e-05
Candidatus Vogelbacteria	1.5341473811556302e-05	1.63989048513178e-05	1.7778555779535002e-05	1.17874242051289e-05	1.62055929921123e-05	1.26725205263151e-05	1.95084943235701e-05	1.5883758511622798e-05	2.0289934340008102e-05	1.2923737027799e-05	2.05980294551821e-05	2.20862689665835e-05	1.3260664889737599e-05	7.83237697188029e-06	7.60723418450336e-06	1.72406335721111e-05	9.97043691049792e-06	8.20202915512108e-06	9.90561507024695e-06	2.4131195742514604e-05	2.32918731181341e-05
Candidatus Spechtbacteria	8.766556463746449e-06	6.708642893720929e-06	6.83790606905191e-06	1.04006684162902e-05	8.102796496056149e-06	8.87076436842059e-06	5.41902620099168e-06	4.83418737310258e-06	7.93953952435101e-06	1.2923737027799e-05	6.8660098183940395e-06	0.0	6.63033244486879e-06	4.6570890103072e-06	2.49789779192648e-06	6.6542796243235706e-06	4.31556224484238e-06	5.10946078515739e-06	3.0050742347940203e-06	9.281229131736369e-06	8.78553108841902e-06
Candidatus Brennerbacteria	1.09581955796831e-06	0.0	6.83790606905191e-07	0.0	0.0	0.0	4.33522096079335e-06	6.90598196157512e-07	3.52868423304489e-06	1.2923737027799e-05	6.8660098183940395e-06	1.10431344832917e-05	0.0	4.23371728209745e-07	2.27081617447862e-07	1.05863539477875e-06	2.97624982402923e-07	9.412164604237301e-07	3.33897137199335e-07	2.5523380112275e-06	2.04314676474861e-06
Candidatus Andersenbacteria	6.57491734780984e-06	9.690261957596901e-06	8.20548728286229e-06	1.10940463107096e-05	9.57603222261181e-06	8.87076436842059e-06	1.08380524019834e-05	1.3811963923150199e-05	1.14682237573959e-05	2.5847474055597896e-05	2.05980294551821e-05	0.0	6.63033244486879e-06	6.138890059041299e-06	5.5634996274726094e-06	1.05863539477875e-05	1.02680618929008e-05	7.79865067208234e-06	8.570026521449609e-06	1.32257515127243e-05	1.3280453970866e-05
Candidatus Jacksonbacteria	0.0	1.49080953193799e-06	1.36758121381038e-06	0.0	1.4732357265556601e-06	1.26725205263151e-06	2.1676104803966703e-06	2.07179458847253e-06	8.82171058261223e-07	1.2923737027799e-05	0.0	0.0	0.0	6.35057592314618e-07	9.083264697914459e-07	1.3611026504298202e-06	1.1904999296116899e-06	5.378379773849889e-07	8.903923658648941e-07	1.16015364146705e-06	2.24746144122347e-06
Candidatus Parcubacteria	0.0	1.49080953193799e-06	2.0513718207155703e-06	6.93377894419348e-07	7.366178632778321e-07	0.0	0.0	1.38119639231502e-06	0.0	0.0	0.0	0.0	0.0	4.23371728209745e-07	4.5416323489572296e-07	2.5709716730341097e-06	5.95249964805846e-07	2.6891898869249394e-07	1.00169141159801e-06	2.7843687395209098e-06	2.86040547064805e-06
Candidatus Veblenbacteria	0.0	0.0	6.83790606905191e-07	0.0	7.366178632778321e-07	1.26725205263151e-06	0.0	6.90598196157512e-07	0.0	0.0	0.0	0.0	0.0	1.0584293205243599e-07	1.13540808723931e-07	1.5123362782553598e-07	0.0	0.0	1.11299045733112e-07	0.0	2.0431467647486102e-07
Candidatus Woesebacteria	7.451572994184491e-05	4.47242859581396e-05	5.53870391593205e-05	6.44841441809994e-05	4.34604539333921e-05	5.1957334157892e-05	6.39445091717018e-05	6.0772641261861e-05	6.528065831133051e-05	7.754242216679371e-05	0.00013045418654948	2.20862689665835e-05	5.30426595589503e-05	2.59315183528469e-05	2.57737635803323e-05	5.625890955109929e-05	4.7322372202064707e-05	4.00689293151817e-05	3.9845058372453994e-05	9.07240147627231e-05	6.70152138837543e-05
Candidatus Gottesmanbacteria	6.68449930360667e-05	5.59053574476744e-05	5.94897828007516e-05	7.9738457858225e-05	4.8616778976336896e-05	4.6888325947366e-05	6.28607039315035e-05	5.87008466733885e-05	6.351631619480811e-05	0.00018093231838918	0.00011672216691269	5.52156724164587e-05	4.64123271140815e-05	2.8471748722105395e-05	2.9747691885669896e-05	5.68638440624014e-05	4.0625810097999e-05	3.88587938660654e-05	3.683998413766e-05	0.00010139742826421999	7.39619128838996e-05
Candidatus Roizmanbacteria	8.2186466847623e-05	7.454047659689929e-05	8.20548728286229e-05	0.00010123317258522	9.50237043628403e-05	5.82935944210496e-05	7.15311458530902e-05	9.32307564812641e-05	8.38062505348162e-05	0.00015508484433358002	0.00011672216691269	7.73019413830422e-05	7.95639893384254e-05	3.5245696373461295e-05	4.33725889325415e-05	7.45581785179891e-05	5.639993416535389e-05	5.23047433006902e-05	4.80811877567043e-05	0.00011207084176571001	0.00010134007953153
Candidatus Levybacteria	5.1503519224510404e-05	6.26140003413954e-05	6.49601076559932e-05	9.568614942987e-05	8.83941435933398e-05	2.53450410526302e-05	3.57655729265451e-05	8.28717835389014e-05	6.88093425443754e-05	5.169494811119579e-05	8.92581276391225e-05	6.62588068997504e-05	2.65213297794751e-05	2.1380272274592102e-05	2.55466819628844e-05	5.701507769022691e-05	3.9881747641991705e-05	4.41027141455691e-05	3.16089289882037e-05	8.306700072904051e-05	6.74238432367041e-05
Candidatus Daviesbacteria	2.5203849833271103e-05	5.44145479157365e-05	5.06005049109841e-05	6.795103365309611e-05	7.95547292340058e-05	1.7741528736841197e-05	1.6257078602975e-05	6.629742683112111e-05	6.351631619480811e-05	0.00010338989622239	7.55261080023344e-05	4.41725379331669e-05	4.64123271140815e-05	1.92634136335434e-05	1.8052988587105e-05	4.9907097182426794e-05	3.5268560414746396e-05	3.3749333080908e-05	2.27050053295548e-05	5.4991282605538e-05	5.6595165383536404e-05
Candidatus Curtissbacteria	2.5203849833271103e-05	1.49080953193799e-05	2.94029960969232e-05	3.05086273544513e-05	2.35717716248906e-05	2.40777889999987e-05	1.8424689083371698e-05	1.93367494924103e-05	2.8229473864359102e-05	5.169494811119579e-05	2.05980294551821e-05	4.41725379331669e-05	1.9890997334606398e-05	1.1219350797558198e-05	1.03322135938777e-05	2.97930246816305e-05	2.38099985922338e-05	1.8286491231089603e-05	1.7807847317297896e-05	5.22069138660171e-05	3.4937809677201195e-05
Candidatus Shapirobacteria	2.5203849833271103e-05	1.11810714895349e-05	1.2308230924293401e-05	2.84284936711933e-05	1.98886823085015e-05	2.28105369473672e-05	3.25141572059501e-05	2.00273476885678e-05	1.76434211652245e-05	1.2923737027799e-05	2.05980294551821e-05	3.31294034498752e-05	3.97819946692127e-05	9.525863884719271e-06	8.06139741939908e-06	1.96603716173196e-05	1.30954992257286e-05	1.0891219042046001e-05	1.0350811253179401e-05	2.59874415688618e-05	2.28832437651844e-05
