source,target,type,weight,a,b,c,signal
1,28,Undirected,0.00140000,6,86,0,pos
1,29,Undirected,-0.00030000,4,88,0,neg
1,30,Undirected,0.00020000,2,90,0,pos
1,31,Undirected,-0.00320000,22,70,0,neg
1,32,Undirected,0.00100000,2,90,0,pos
1,33,Undirected,0.00050000,10,82,0,pos
1,34,Undirected,-0.00220000,4,88,0,neg
1,35,Undirected,0.00270000,6,86,0,pos
1,36,Undirected,0.00130000,2,90,0,pos
1,37,Undirected,-0.00340000,4,88,0,neg
1,38,Undirected,-0.00160000,6,86,0,neg
1,39,Undirected,-0.00060000,2,90,0,neg
1,40,Undirected,0.00090000,6,86,0,pos
1,41,Undirected,0.00120000,24,68,0,pos
1,42,Undirected,-0.00200000,8,84,0,neg
1,43,Undirected,-0.00160000,2,90,0,neg
1,44,Undirected,-0.00130000,8,84,0,neg
1,45,Undirected,-0.00270000,12,80,0,neg
1,46,Undirected,-0.00450000,2,90,0,neg
1,47,Undirected,0.00350000,26,66,0,pos
1,48,Undirected,0.00050000,26,66,0,pos
1,49,Undirected,0.00450000,2,90,0,pos
1,50,Undirected,0.00090000,6,86,0,pos
1,51,Undirected,0.00310000,16,76,0,pos
1,52,Undirected,0.00030000,26,66,0,pos
1,53,Undirected,0.00080000,6,86,0,pos
1,54,Undirected,-0.00160000,32,60,0,neg
1,55,Undirected,0.00130000,6,86,0,pos
1,56,Undirected,-0.00070000,4,88,0,neg
1,57,Undirected,0.00500000,4,88,0,pos
1,58,Undirected,-0.00050000,2,90,0,neg
1,59,Undirected,-0.00180000,2,90,0,neg
1,60,Undirected,-0.00270000,10,82,0,neg
1,61,Undirected,0.00030000,2,90,0,pos
1,62,Undirected,-0.00420000,2,90,0,neg
1,63,Undirected,-0.00000000,6,86,0,pos
1,64,Undirected,0.00060000,2,90,0,pos
1,65,Undirected,-0.00080000,2,90,0,neg
1,66,Undirected,-0.00600000,2,90,0,neg
1,67,Undirected,0.00360000,2,90,0,pos
1,68,Undirected,-0.00160000,16,76,0,neg
1,69,Undirected,-0.00040000,20,72,0,neg
1,70,Undirected,0.00090000,58,34,0,pos
1,71,Undirected,0.00080000,86,6,0,pos
1,72,Undirected,-0.00430000,16,76,0,neg
1,73,Undirected,-0.00310000,60,32,0,neg
1,74,Undirected,-0.00080000,40,52,0,neg
1,75,Undirected,0.00100000,70,22,0,pos
1,76,Undirected,0.00170000,2,90,0,pos
1,77,Undirected,-0.00400000,44,48,0,neg
1,78,Undirected,0.00000000,54,38,0,pos
1,79,Undirected,0.00220000,24,68,0,pos
1,80,Undirected,-0.00200000,2,90,0,neg
1,81,Undirected,-0.00150000,16,76,0,neg
1,82,Undirected,-0.00020000,86,6,0,neg
1,83,Undirected,-0.00060000,64,28,0,neg
1,84,Undirected,-0.00300000,18,74,0,neg
1,85,Undirected,-0.00220000,6,86,0,neg
1,86,Undirected,0.00100000,46,46,0,pos
1,87,Undirected,-0.00400000,66,26,0,neg
1,88,Undirected,-0.02290000,92,0,0,neg
1,89,Undirected,0.00070000,62,30,0,pos
1,90,Undirected,0.00080000,10,82,0,pos
1,91,Undirected,-0.00400000,62,30,0,neg
1,92,Undirected,-0.00250000,4,88,0,neg
1,93,Undirected,-0.00230000,24,68,0,neg
1,94,Undirected,0.00330000,18,74,0,pos
1,95,Undirected,0.00190000,54,38,0,pos
1,96,Undirected,0.00160000,4,88,0,pos
1,97,Undirected,0.00190000,8,84,0,pos
1,98,Undirected,0.00100000,4,88,0,pos
2,3,Undirected,0.00270000,2,8,82,pos
2,4,Undirected,-0.00220000,2,8,82,neg
2,5,Undirected,-0.00100000,2,90,0,neg
2,6,Undirected,-0.00410000,2,90,0,neg
2,7,Undirected,-0.00180000,2,38,52,neg
2,8,Undirected,-0.00110000,0,6,86,neg
2,9,Undirected,-0.00390000,2,70,20,neg
2,10,Undirected,-0.00320000,0,8,84,neg
2,11,Undirected,-0.00110000,2,4,86,neg
2,12,Undirected,-0.00460000,0,10,82,neg
2,13,Undirected,-0.00070000,0,10,82,neg
2,14,Undirected,0.00040000,0,6,86,pos
2,15,Undirected,0.00140000,0,4,88,pos
2,16,Undirected,-0.00390000,0,6,86,neg
2,17,Undirected,0.00050000,0,12,80,pos
2,18,Undirected,-0.00460000,0,6,86,neg
2,19,Undirected,-0.00330000,0,6,86,neg
2,20,Undirected,0.00220000,0,6,86,pos
2,21,Undirected,-0.00120000,0,6,86,neg
2,22,Undirected,-0.00070000,0,4,88,neg
2,23,Undirected,-0.00550000,0,8,84,neg
2,24,Undirected,0.00130000,0,4,88,pos
2,25,Undirected,0.00060000,0,14,78,pos
2,26,Undirected,-0.00430000,0,10,82,neg
2,27,Undirected,-0.00200000,0,14,78,neg
2,28,Undirected,-0.00280000,0,8,84,neg
2,29,Undirected,-0.00080000,0,6,86,neg
2,30,Undirected,0.00400000,0,4,88,pos
2,31,Undirected,-0.00570000,0,24,68,neg
2,32,Undirected,0.00090000,0,4,88,pos
2,33,Undirected,0.00170000,0,12,80,pos
2,34,Undirected,-0.00180000,0,6,86,neg
2,35,Undirected,0.00010000,0,8,84,pos
2,36,Undirected,0.00070000,0,4,88,pos
2,37,Undirected,0.00310000,0,6,86,pos
2,38,Undirected,-0.00290000,0,8,84,neg
2,39,Undirected,-0.00130000,0,4,88,neg
2,40,Undirected,-0.00000000,2,4,86,pos
2,41,Undirected,0.00060000,0,26,66,pos
2,42,Undirected,-0.00040000,0,10,82,neg
2,43,Undirected,-0.00060000,0,4,88,neg
2,44,Undirected,-0.00210000,0,10,82,neg
2,45,Undirected,-0.00340000,0,14,78,neg
2,46,Undirected,0.00020000,0,4,88,pos
2,47,Undirected,-0.00370000,2,24,66,neg
2,48,Undirected,0.00010000,0,28,64,pos
2,49,Undirected,-0.00060000,2,0,90,neg
2,50,Undirected,-0.00350000,0,8,84,neg
2,51,Undirected,-0.00060000,0,18,74,neg
2,52,Undirected,-0.00240000,2,24,66,neg
2,53,Undirected,0.00010000,0,8,84,pos
2,54,Undirected,-0.00120000,2,30,60,neg
2,55,Undirected,-0.00130000,0,8,84,neg
2,56,Undirected,0.00130000,0,6,86,pos
2,57,Undirected,-0.00060000,0,6,86,neg
2,58,Undirected,0.00100000,0,4,88,pos
2,59,Undirected,-0.00110000,0,4,88,neg
2,60,Undirected,-0.00200000,2,8,82,neg
2,61,Undirected,0.00060000,0,4,88,pos
2,62,Undirected,0.00070000,0,4,88,pos
2,63,Undirected,-0.00010000,0,8,84,neg
2,64,Undirected,-0.00080000,2,0,90,neg
2,65,Undirected,-0.00360000,0,4,88,neg
2,66,Undirected,-0.00810000,0,4,88,neg
2,67,Undirected,-0.00010000,0,4,88,neg
2,68,Undirected,-0.00020000,0,18,74,neg
2,69,Undirected,0.00030000,2,18,72,pos
2,70,Undirected,-0.00130000,2,56,34,neg
2,71,Undirected,0.00200000,2,84,6,pos
2,72,Undirected,-0.00180000,0,18,74,neg
2,73,Undirected,-0.00580000,2,58,32,neg
2,74,Undirected,0.00180000,2,38,52,pos
2,75,Undirected,0.00400000,2,68,22,pos
2,76,Undirected,-0.00460000,0,4,88,neg
2,77,Undirected,0.00530000,2,42,48,pos
2,78,Undirected,-0.00140000,2,52,38,neg
2,79,Undirected,-0.00040000,2,22,68,neg
2,80,Undirected,-0.00460000,0,4,88,neg
2,81,Undirected,0.00040000,2,14,76,pos
2,82,Undirected,0.00040000,2,84,6,pos
2,83,Undirected,-0.00120000,2,62,28,neg
2,84,Undirected,-0.00570000,2,16,74,neg
2,85,Undirected,0.00050000,0,8,84,pos
2,86,Undirected,-0.00170000,0,48,44,neg
2,87,Undirected,-0.00330000,2,64,26,neg
2,88,Undirected,0.00180000,2,90,0,pos
2,89,Undirected,0.00070000,2,60,30,pos
2,90,Undirected,-0.00270000,0,12,80,neg
2,91,Undirected,-0.00060000,2,60,30,neg
2,92,Undirected,0.00180000,0,6,86,pos
2,93,Undirected,-0.00110000,0,26,66,neg
2,94,Undirected,0.00080000,0,20,72,pos
2,95,Undirected,-0.00260000,2,52,38,neg
2,96,Undirected,-0.00130000,2,2,88,neg
2,97,Undirected,-0.00110000,2,6,84,neg
2,98,Undirected,0.00190000,0,6,86,pos
3,4,Undirected,-0.00580000,4,12,76,neg
3,5,Undirected,-0.00390000,10,82,0,neg
3,6,Undirected,0.00130000,10,82,0,pos
3,7,Undirected,0.00250000,6,38,48,pos
3,8,Undirected,-0.00250000,0,14,78,neg
3,9,Undirected,-0.00060000,6,70,16,neg
3,10,Undirected,-0.00540000,0,16,76,neg
3,11,Undirected,-0.00010000,4,8,80,neg
3,12,Undirected,-0.00660000,0,18,74,neg
3,13,Undirected,-0.00080000,2,14,76,neg
3,14,Undirected,0.00120000,0,14,78,pos
3,15,Undirected,-0.00170000,2,8,82,neg
3,16,Undirected,-0.00600000,0,14,78,neg
3,17,Undirected,-0.00410000,0,20,72,neg
3,18,Undirected,-0.00560000,2,10,80,neg
3,19,Undirected,0.00230000,0,14,78,pos
3,20,Undirected,0.00030000,0,14,78,pos
3,21,Undirected,0.00030000,0,14,78,pos
3,22,Undirected,-0.00260000,0,12,80,neg
3,23,Undirected,-0.00140000,0,16,76,neg
3,24,Undirected,0.00290000,0,12,80,pos
3,25,Undirected,-0.00240000,0,22,70,neg
3,26,Undirected,-0.00420000,2,14,76,neg
3,27,Undirected,0.00010000,0,22,70,pos
3,28,Undirected,0.00150000,0,16,76,pos
3,29,Undirected,-0.00050000,0,14,78,neg
3,30,Undirected,-0.00150000,0,12,80,neg
3,31,Undirected,-0.00590000,0,32,60,neg
3,32,Undirected,-0.00120000,0,12,80,neg
3,33,Undirected,-0.00160000,0,20,72,neg
3,34,Undirected,-0.00430000,0,14,78,neg
3,35,Undirected,-0.00080000,0,16,76,neg
3,36,Undirected,-0.00250000,2,8,82,neg
3,37,Undirected,0.00570000,0,14,78,pos
3,38,Undirected,-0.00030000,0,16,76,neg
3,39,Undirected,-0.00040000,2,8,82,neg
3,40,Undirected,-0.00180000,4,8,80,neg
3,41,Undirected,-0.00170000,0,34,58,neg
3,42,Undirected,0.00140000,0,18,74,pos
3,43,Undirected,0.00440000,0,12,80,pos
3,44,Undirected,-0.00080000,0,18,74,neg
3,45,Undirected,0.00040000,0,22,70,pos
3,46,Undirected,-0.00510000,0,12,80,neg
3,47,Undirected,-0.00580000,2,32,58,neg
3,48,Undirected,0.00030000,4,28,60,pos
3,49,Undirected,-0.00310000,2,8,82,neg
3,50,Undirected,0.00200000,0,16,76,pos
3,51,Undirected,0.00020000,2,22,68,pos
3,52,Undirected,-0.00080000,6,24,62,neg
3,53,Undirected,-0.00100000,0,16,76,neg
3,54,Undirected,0.00060000,4,34,54,pos
3,55,Undirected,0.00010000,0,16,76,pos
3,56,Undirected,0.00050000,0,14,78,pos
3,57,Undirected,0.00000000,0,14,78,pos
3,58,Undirected,-0.00030000,0,12,80,neg
3,59,Undirected,-0.00440000,0,12,80,neg
3,60,Undirected,-0.00020000,4,12,76,neg
3,61,Undirected,-0.00080000,0,12,80,neg
3,62,Undirected,-0.00070000,0,12,80,neg
3,63,Undirected,0.00180000,0,16,76,pos
3,64,Undirected,0.00080000,2,8,82,pos
3,65,Undirected,-0.00010000,0,12,80,neg
3,66,Undirected,0.00020000,0,12,80,pos
3,67,Undirected,-0.00270000,0,12,80,neg
3,68,Undirected,-0.00000000,0,26,66,pos
3,69,Undirected,-0.00190000,6,18,68,neg
3,70,Undirected,0.00100000,10,48,34,pos
3,71,Undirected,-0.00050000,10,76,6,neg
3,72,Undirected,0.00080000,0,26,66,pos
3,73,Undirected,0.00050000,10,50,32,pos
3,74,Undirected,-0.00290000,8,34,50,neg
3,75,Undirected,-0.00330000,10,60,22,neg
3,76,Undirected,0.00120000,0,12,80,pos
3,77,Undirected,-0.00150000,4,46,42,neg
3,78,Undirected,-0.00280000,10,44,38,neg
3,79,Undirected,-0.00210000,8,18,66,neg
3,80,Undirected,-0.00020000,2,8,82,neg
3,81,Undirected,-0.00070000,2,22,68,neg
3,82,Undirected,0.00040000,10,76,6,pos
3,83,Undirected,-0.00410000,10,54,28,neg
3,84,Undirected,-0.00060000,8,12,72,neg
3,85,Undirected,-0.00270000,0,16,76,neg
3,86,Undirected,0.00050000,6,44,42,pos
3,87,Undirected,0.00160000,10,56,26,pos
3,88,Undirected,-0.00060000,10,82,0,neg
3,89,Undirected,-0.00250000,4,64,24,neg
3,90,Undirected,-0.00260000,0,20,72,neg
3,91,Undirected,-0.00380000,8,56,28,neg
3,92,Undirected,-0.00230000,0,14,78,neg
3,93,Undirected,0.00140000,0,34,58,pos
3,94,Undirected,-0.00200000,2,24,66,neg
3,95,Undirected,-0.00530000,10,44,38,neg
3,96,Undirected,0.00070000,2,10,80,pos
3,97,Undirected,-0.00180000,2,14,76,neg
3,98,Undirected,-0.00130000,0,14,78,neg
4,5,Undirected,-0.00210000,10,82,0,neg
4,6,Undirected,-0.00130000,10,82,0,neg
4,7,Undirected,0.00100000,8,34,50,pos
4,8,Undirected,0.00200000,0,14,78,pos
4,9,Undirected,-0.00380000,10,62,20,neg
4,10,Undirected,0.00030000,0,16,76,pos
4,11,Undirected,-0.00110000,4,8,80,neg
4,12,Undirected,-0.00090000,0,18,74,neg
4,13,Undirected,-0.00120000,4,10,78,neg
4,14,Undirected,-0.00320000,0,14,78,neg
4,15,Undirected,-0.00320000,2,8,82,neg
4,16,Undirected,-0.00080000,2,10,80,neg
4,17,Undirected,-0.00540000,0,20,72,neg
4,18,Undirected,-0.00120000,0,14,78,neg
4,19,Undirected,-0.00250000,0,14,78,neg
4,20,Undirected,-0.00110000,0,14,78,neg
4,21,Undirected,-0.00140000,0,14,78,neg
4,22,Undirected,-0.00200000,0,12,80,neg
4,23,Undirected,-0.00160000,2,12,78,neg
4,24,Undirected,0.00270000,0,12,80,pos
4,25,Undirected,-0.00180000,4,14,74,neg
4,26,Undirected,-0.00240000,0,18,74,neg
4,27,Undirected,0.00060000,2,18,72,pos
4,28,Undirected,-0.00350000,2,12,78,neg
4,29,Undirected,-0.00370000,2,10,80,neg
4,30,Undirected,-0.00270000,0,12,80,neg
4,31,Undirected,-0.00030000,4,24,64,neg
4,32,Undirected,-0.00110000,0,12,80,neg
4,33,Undirected,-0.00770000,2,16,74,neg
4,34,Undirected,0.00210000,0,14,78,pos
4,35,Undirected,-0.00060000,0,16,76,neg
4,36,Undirected,-0.00160000,2,8,82,neg
4,37,Undirected,-0.00100000,2,10,80,neg
4,38,Undirected,-0.00280000,4,8,80,neg
4,39,Undirected,-0.00040000,0,12,80,neg
4,40,Undirected,-0.00730000,4,8,80,neg
4,41,Undirected,-0.00030000,4,26,62,neg
4,42,Undirected,-0.00360000,0,18,74,neg
4,43,Undirected,-0.00200000,0,12,80,neg
4,44,Undirected,0.00140000,0,18,74,pos
4,45,Undirected,-0.00330000,2,18,72,neg
4,46,Undirected,-0.00170000,0,12,80,neg
4,47,Undirected,-0.00040000,4,28,60,neg
4,48,Undirected,0.00290000,2,32,58,pos
4,49,Undirected,0.00440000,2,8,82,pos
4,50,Undirected,-0.00320000,2,12,78,neg
4,51,Undirected,-0.00130000,8,10,74,neg
4,52,Undirected,-0.00360000,4,28,60,neg
4,53,Undirected,-0.00180000,2,12,78,neg
4,54,Undirected,-0.00280000,4,34,54,neg
4,55,Undirected,-0.00010000,0,16,76,neg
4,56,Undirected,-0.00010000,0,14,78,neg
4,57,Undirected,-0.00110000,0,14,78,neg
4,58,Undirected,0.00250000,0,12,80,pos
4,59,Undirected,0.00040000,0,12,80,pos
4,60,Undirected,-0.00020000,2,16,74,neg
4,61,Undirected,-0.00470000,0,12,80,neg
4,62,Undirected,-0.00240000,0,12,80,neg
4,63,Undirected,-0.00320000,0,16,76,neg
4,64,Undirected,0.00270000,2,8,82,pos
4,65,Undirected,-0.00070000,0,12,80,neg
4,66,Undirected,0.00300000,0,12,80,pos
4,67,Undirected,-0.00030000,0,12,80,neg
4,68,Undirected,-0.00230000,2,22,68,neg
4,69,Undirected,-0.00600000,6,18,68,neg
4,70,Undirected,0.00080000,10,48,34,pos
4,71,Undirected,0.00250000,10,76,6,pos
4,72,Undirected,-0.00100000,2,22,68,neg
4,73,Undirected,-0.00420000,10,50,32,neg
4,74,Undirected,0.00000000,8,34,50,pos
4,75,Undirected,-0.00250000,8,64,20,neg
4,76,Undirected,0.00040000,0,12,80,pos
4,77,Undirected,0.00480000,10,34,48,pos
4,78,Undirected,0.00000000,8,48,36,pos
4,79,Undirected,0.00120000,4,26,62,pos
4,80,Undirected,0.00470000,0,12,80,pos
4,81,Undirected,0.00330000,2,22,68,pos
4,82,Undirected,0.00010000,10,76,6,pos
4,83,Undirected,0.00050000,8,58,26,pos
4,84,Undirected,-0.00010000,4,20,68,neg
4,85,Undirected,-0.00200000,0,16,76,neg
4,86,Undirected,-0.00160000,6,44,42,neg
4,87,Undirected,-0.00210000,10,56,26,neg
4,88,Undirected,-0.00440000,10,82,0,neg
4,89,Undirected,-0.00270000,8,56,28,neg
4,90,Undirected,0.00150000,0,20,72,pos
4,91,Undirected,0.00120000,10,52,30,pos
4,92,Undirected,-0.00010000,0,14,78,neg
4,93,Undirected,-0.00350000,6,22,64,neg
4,94,Undirected,-0.00440000,2,24,66,neg
4,95,Undirected,0.00260000,8,48,36,pos
4,96,Undirected,0.00070000,2,10,80,pos
4,97,Undirected,-0.00110000,2,14,76,neg
4,98,Undirected,0.00030000,0,14,78,pos
5,6,Undirected,-0.00290000,92,0,0,neg
5,7,Undirected,-0.00490000,40,52,0,neg
5,8,Undirected,-0.00250000,4,88,0,neg
5,9,Undirected,0.00090000,72,20,0,pos
5,10,Undirected,0.00150000,6,86,0,pos
5,11,Undirected,-0.00350000,6,86,0,neg
5,12,Undirected,-0.00430000,8,84,0,neg
5,13,Undirected,-0.00250000,8,84,0,neg
5,14,Undirected,-0.00120000,4,88,0,neg
5,15,Undirected,0.00160000,2,90,0,pos
5,16,Undirected,0.00130000,4,88,0,pos
5,17,Undirected,-0.00210000,10,82,0,neg
5,18,Undirected,0.00240000,4,88,0,pos
5,19,Undirected,0.00290000,4,88,0,pos
5,20,Undirected,-0.00160000,4,88,0,neg
5,21,Undirected,-0.00740000,4,88,0,neg
5,22,Undirected,0.00160000,2,90,0,pos
5,23,Undirected,-0.00080000,6,86,0,neg
5,24,Undirected,0.00080000,2,90,0,pos
5,25,Undirected,0.00310000,12,80,0,pos
5,26,Undirected,-0.00530000,8,84,0,neg
5,27,Undirected,0.00230000,12,80,0,pos
5,28,Undirected,-0.00050000,6,86,0,neg
5,29,Undirected,0.00090000,4,88,0,pos
5,30,Undirected,-0.00250000,2,90,0,neg
5,31,Undirected,0.00340000,22,70,0,pos
5,32,Undirected,-0.00510000,2,90,0,neg
5,33,Undirected,-0.00280000,10,82,0,neg
5,34,Undirected,-0.00300000,4,88,0,neg
5,35,Undirected,-0.00380000,6,86,0,neg
5,36,Undirected,-0.00180000,2,90,0,neg
5,37,Undirected,0.00330000,4,88,0,pos
5,38,Undirected,-0.00050000,6,86,0,neg
5,39,Undirected,0.00580000,2,90,0,pos
5,40,Undirected,0.00060000,6,86,0,pos
5,41,Undirected,-0.00060000,24,68,0,neg
5,42,Undirected,-0.00210000,8,84,0,neg
5,43,Undirected,-0.00190000,2,90,0,neg
5,44,Undirected,-0.00100000,8,84,0,neg
5,45,Undirected,-0.00220000,12,80,0,neg
5,46,Undirected,0.00210000,2,90,0,pos
5,47,Undirected,-0.00070000,26,66,0,neg
5,48,Undirected,0.00010000,26,66,0,pos
5,49,Undirected,0.00100000,2,90,0,pos
5,50,Undirected,-0.00590000,6,86,0,neg
5,51,Undirected,-0.00160000,16,76,0,neg
5,52,Undirected,-0.00010000,26,66,0,neg
5,53,Undirected,-0.00050000,6,86,0,neg
5,54,Undirected,-0.00540000,32,60,0,neg
5,55,Undirected,-0.00210000,6,86,0,neg
5,56,Undirected,-0.00310000,4,88,0,neg
5,57,Undirected,0.00100000,4,88,0,pos
5,58,Undirected,-0.00180000,2,90,0,neg
5,59,Undirected,-0.00070000,2,90,0,neg
5,60,Undirected,0.00000000,10,82,0,pos
5,61,Undirected,0.00510000,2,90,0,pos
5,62,Undirected,-0.00060000,2,90,0,neg
5,63,Undirected,-0.00020000,6,86,0,neg
5,64,Undirected,-0.00280000,2,90,0,neg
5,65,Undirected,-0.00010000,2,90,0,neg
5,66,Undirected,0.00340000,2,90,0,pos
5,67,Undirected,0.00050000,2,90,0,pos
5,68,Undirected,0.00280000,16,76,0,pos
5,69,Undirected,0.00240000,20,72,0,pos
5,70,Undirected,-0.00580000,58,34,0,neg
5,71,Undirected,-0.00440000,86,6,0,neg
5,72,Undirected,-0.00150000,16,76,0,neg
5,73,Undirected,-0.00090000,60,32,0,neg
5,74,Undirected,-0.00370000,40,52,0,neg
5,75,Undirected,0.00150000,70,22,0,pos
5,76,Undirected,-0.00520000,2,90,0,neg
5,77,Undirected,-0.00270000,44,48,0,neg
5,78,Undirected,-0.00160000,54,38,0,neg
5,79,Undirected,-0.00140000,24,68,0,neg
5,80,Undirected,0.00100000,2,90,0,pos
5,81,Undirected,0.00030000,16,76,0,pos
5,82,Undirected,-0.00090000,86,6,0,neg
5,83,Undirected,-0.00350000,64,28,0,neg
5,84,Undirected,-0.00060000,18,74,0,neg
5,85,Undirected,-0.00000000,6,86,0,pos
5,86,Undirected,0.00010000,46,46,0,pos
5,87,Undirected,-0.00200000,66,26,0,neg
5,88,Undirected,-0.01280000,92,0,0,neg
5,89,Undirected,-0.00210000,62,30,0,neg
5,90,Undirected,-0.00300000,10,82,0,neg
5,91,Undirected,0.00170000,62,30,0,pos
