#OTU ID	mgm4441363	mgm4442466	mgm4442467	mgm4555202
Candidatus.Ryanbacteria	0.0006551564667797	0.0	0.0	4.15921474025704e-05
Candidatus.Wildermuthbacteria	0.0001926930784646	0.0	0.0	0.0001247764422077
Candidatus.Komeilibacteria	0.000462463388315	0.0	0.0	0.0001247764422077
Candidatus.Kuenenbacteria	0.001002004008016	6.2902180818609e-06	0.0	4.15921474025704e-05
Candidatus.Lloydbacteria	0.0001541544627716	0.0	0.0	8.31842948051408e-05
Candidatus.Kerfeldbacteria	0.0005780792353938	1.25804361637218e-05	0.0	0.0002495528844154
Candidatus.Terrybacteria	0.0001541544627716	0.0	0.0	8.31842948051408e-05
Candidatus.Yonathbacteria	0.0001156158470787	0.0	0.0	0.0001247764422077
Candidatus.Campbellbacteria	0.0003468475412363	6.2902180818609e-06	0.0	0.0
Candidatus.Colwellbacteria	0.0002312316941575	0.0	0.0	0.0
Candidatus.Vogelbacteria	0.0002697703098504	0.0	0.0	8.31842948051408e-05
Candidatus.Spechtbacteria	3.85386156929243e-05	0.0	0.0	4.15921474025704e-05
Candidatus.Andersenbacteria	0.0001156158470787	0.0	0.0	0.0
Candidatus.Parcubacteria	0.0	6.2902180818609e-06	0.0	0.0
Candidatus.Veblenbacteria	3.85386156929243e-05	0.0	0.0	0.0
Candidatus.Woesebacteria	0.0027362417141976	0.0	0.0	0.0001663685896102
Candidatus.Gottesmanbacteria	0.0023123169415754	0.0	0.0	0.0002079607370128
Candidatus.Roizmanbacteria	0.0056266378911669	2.51608723274436e-05	0.0001427246128594	0.0003743293266231
Candidatus.Levybacteria	0.0018113149375674	1.25804361637218e-05	0.0	0.0004159214740257
Candidatus.Daviesbacteria	0.0009249267766301	1.88706542455827e-05	7.13623064297438e-05	0.0002911450318179
Candidatus.Curtissbacteria	0.0006936950824726	6.2902180818609e-06	0.0	8.31842948051408e-05
Candidatus.Shapirobacteria	0.0009634653923231	6.2902180818609e-06	0.0	4.15921474025704e-05
Candidatus.Beckwithbacteria	0.0005395406197009	0.0	0.0	0.0
Candidatus.Amesbacteria	0.000462463388315	0.0	0.0	8.31842948051408e-05
Candidatus.Chisholmbacteria	0.0001926930784646	0.0	0.0	0.0
Candidatus.Collierbacteria	0.0001156158470787	0.0	0.0	8.31842948051408e-05
Candidatus.Woykebacteria	0.0003853861569292	0.0	0.0	0.0001663685896102
Candidatus.Pacebacteria	0.0024664714043471	1.88706542455827e-05	7.13623064297438e-05	0.0003327371792205
Candidatus.Blackburnbacteria	0.0002312316941575	0.0	0.0	0.0
Candidatus.Microgenomates	3.85386156929243e-05	0.0	0.0	0.0
Candidatus.Gracilibacteria	0.0001156158470787	0.0	0.0	0.0
candidate.division.NC10	0.0001541544627716	0.0	0.0	0.0001247764422077
Candidatus.Rokubacteria	0.0001926930784646	1.25804361637218e-05	0.0	0.0002079607370128
Candidatus.Handelsmanbacteria	0.0001926930784646	0.0	0.0	4.15921474025704e-05
Candidatus.Schekmanbacteria	0.0002697703098504	0.0	0.0	0.0002079607370128
Candidatus.Aminicenantes	0.0003083089255433	2.51608723274436e-05	7.13623064297438e-05	0.0002911450318179
Candidatus.Glassbacteria	3.85386156929243e-05	6.2902180818609e-06	0.0	0.0
candidate.division.WWE3	0.0012717743178665	1.88706542455827e-05	0.0	0.0002495528844154
Candidatus.Peregrinibacteria	0.0053568675813164	0.0001069337073916	0.0002140869192892	0.0004159214740257
Candidatus.Doudnabacteria	0.0005780792353938	0.0	0.0	0.0
Candidatus.Berkelbacteria	0.0008863881609372	1.25804361637218e-05	7.13623064297438e-05	0.0002079607370128
Candidatus.Gribaldobacteria	0.0001156158470787	0.0	0.0	4.15921474025704e-05
Candidatus.Saccharibacteria	0.000501002004008	0.0	0.0	0.0022459759597388
Candidatus.Eisenbacteria	0.0002312316941575	0.0	0.0	0.0001247764422077
Candidatus.Desantisbacteria	0.0002312316941575	0.0	0.0	0.0
Candidatus.Edwardsbacteria	0.0001156158470787	0.0	0.0	0.0
Candidatus.Lindowbacteria	7.70772313858486e-05	0.0	0.0	0.0
Candidatus.Ratteibacteria	7.70772313858486e-05	0.0	0.0	0.0
Candidatus.Dadabacteria	0.0004239247726221	0.0	0.0	0.0
Candidatus.Firestonebacteria	0.0002312316941575	1.88706542455827e-05	7.13623064297438e-05	8.31842948051408e-05
Candidatus.Raymondbacteria	7.70772313858486e-05	0.0	0.0	4.15921474025704e-05
Candidatus.Riflebacteria	3.85386156929243e-05	0.0	0.0	0.0
Candidatus.Wallbacteria	7.70772313858486e-05	0.0	0.0	4.15921474025704e-05
Candidatus.Coatesbacteria	0.0001156158470787	0.0	0.0	4.15921474025704e-05
Candidatus.Bipolaricaulota	0.0	0.0	0.0	4.15921474025704e-05
Candidatus.Blackallbacteria	0.0001926930784646	0.0	0.0	8.31842948051408e-05
candidate.division.CPR2	3.85386156929243e-05	0.0	0.0	4.15921474025704e-05
Candidatus.Fischerbacteria	0.0001541544627716	0.0	0.0	0.0001247764422077
candidate.division.WOR.3	7.70772313858486e-05	0.0	0.0	0.0
Candidatus.Abawacabacteria	0.0002312316941575	0.0	0.0	0.0
Candidatus.Absconditabacteria	0.0009249267766301	0.0	0.0	4.15921474025704e-05
candidate.division.CPR3	7.70772313858486e-05	0.0	0.0	4.15921474025704e-05
Candidatus.Delongbacteria	3.85386156929243e-05	0.0	0.0	4.15921474025704e-05
Candidatus.Calescamantes	3.85386156929243e-05	0.0	0.0	0.0
Planctomycetota	0.0102127331586249	0.0003899935210753	0.0005708984514379	0.0074449943850601
Candidatus.Omnitrophica	0.0012332357021735	3.77413084911654e-05	0.0	0.0006654743584411
Verrucomicrobiota	0.0030060120240481	3.77413084911654e-05	7.13623064297438e-05	0.0090254959863577
Lentisphaerota	0.0009249267766301	3.77413084911654e-05	0.0001427246128594	0.0004991057688308
Chlamydiota	0.0016571604747957	1.25804361637218e-05	0.0	0.0004159214740257
Kiritimatiellota	0.0001156158470787	0.0	0.0	8.31842948051408e-05
Thermodesulfobacteriota	0.0190380761523046	0.0005787000635312	0.0004281738385784	0.0054069791623341
Nitrospirota	0.002004008016032	3.77413084911654e-05	0.0	0.0009150272428565
Campylobacterota	0.0073994142130414	0.0001258043616372	0.0002140869192892	0.0103980368506426
Bacteroidota	0.0866348080776938	0.0147568516200457	0.0231927495896667	0.264734018217361
Ignavibacteriota	0.0056651765068598	6.2902180818609e-05	7.13623064297438e-05	0.0015389094538951
Chlorobiota	0.0010405426237089	8.80630531460526e-05	0.0002140869192892	0.0009982115376616
Balneolota	0.0001156158470787	6.2902180818609e-06	0.0	0.0008318429480514
Gemmatimonadota	0.0002312316941575	0.0	0.0	0.0011645801272719
candidate.division.Zixibacteria	0.0005780792353938	1.25804361637218e-05	0.0	0.0001663685896102
Candidatus.Marinimicrobia	0.0003083089255433	0.0	0.0	0.0002495528844154
Candidatus.Hydrogenedentes	0.0	0.0	0.0	8.31842948051408e-05
Fibrobacterota	3.85386156929243e-05	0.0	0.0	8.31842948051408e-05
Candidatus.Cloacimonetes	7.70772313858486e-05	0.0	0.0	0.0
Elusimicrobiota	0.0018113149375674	4.40315265730263e-05	0.0	0.0007070665058436
Acidobacteriota	0.003044550639741	0.0001132239254734	0.0002140869192892	0.0017884623383105
Myxococcota	0.0018113149375674	0.0001195141435553	0.0001427246128594	0.0017468701909079
Nitrospinota	0.0002697703098504	0.0	0.0	0.0001663685896102
Candidatus.Tectomicrobia	7.70772313858486e-05	0.0	0.0	0.0002079607370128
Spirochaetota	0.0045090180360721	0.0001258043616372	7.13623064297438e-05	0.0036185168240236
Bdellovibrionota	0.0020810852474179	6.2902180818609e-06	0.0	0.0014973173064925
Synergistota	0.0001541544627716	6.2902180818609e-06	0.0	8.31842948051408e-05
Caldisericota	3.85386156929243e-05	0.0	0.0	4.15921474025704e-05
Fusobacteriota	0.0021196238631108	2.51608723274436e-05	0.0	0.0014557251590899
Thermotogota	0.0012717743178665	2.51608723274436e-05	7.13623064297438e-05	0.0004575136214282
Atribacterota	0.0001541544627716	6.2902180818609e-06	0.0	8.31842948051408e-05
Chrysiogenota	3.85386156929243e-05	0.0	0.0	0.0001247764422077
Aquificota	0.0005395406197009	0.0	0.0	0.0001663685896102
Calditrichota	0.000501002004008	6.2902180818609e-06	0.0	8.31842948051408e-05
Deferribacterota	0.0007707723138584	6.2902180818609e-06	0.0	0.0002911450318179
Dictyoglomota	3.85386156929243e-05	0.0	0.0	8.31842948051408e-05
Nitrososphaerota	0.0010405426237089	1.25804361637218e-05	7.13623064297438e-05	0.0004159214740257
Candidatus.Bathyarchaeota	0.0001156158470787	0.0	0.0	4.15921474025704e-05
Thermoproteota	0.0003083089255433	6.2902180818609e-06	0.0	0.0003743293266231
Euryarchaeota	0.0028903961769693	0.0002138674147832	0.0002854492257189	0.0026203052863619
Candidatus.Woesearchaeota	0.0007707723138584	0.0	0.0	4.15921474025704e-05
Nanoarchaeota	0.0001926930784646	0.0	0.0	0.0
Candidatus.Diapherotrites	7.70772313858486e-05	0.0	0.0	4.15921474025704e-05
Candidatus.Altiarchaeota	7.70772313858486e-05	0.0	0.0	4.15921474025704e-05
Candidatus.Huberarchaea	0.0	0.0	7.13623064297438e-05	0.0
Candidatus.Thermoplasmatota	7.70772313858486e-05	6.2902180818609e-06	7.13623064297438e-05	0.0
Candidatus.Heimdallarchaeota	3.85386156929243e-05	0.0	0.0	4.15921474025704e-05
Candidatus.Lokiarchaeota	0.0001926930784646	0.0	0.0	0.0
