#OTU ID	mgm4706424	mgm4706425	mgm4712754	mgm4712755	mgm4712756	mgm4712757	mgm4712758	mgm4712759	mgm4712760	mgm4712761	mgm4712762	mgm4712763	mgm4712764	mgm4712765	mgm4712766	mgm4712767	mgm4712768	mgm4712769	mgm4449956	mgm4450328	mgm4681440	mgm4688630	mgm4688631	mgm4688633	mgm4441205	mgm4447811	mgm4730835	mgm4730837	mgm4730838	mgm4730839	mgm4731329	mgm4731331	mgm4731457	mgm4731332	mgm4731333	mgm4731455	mgm4731335	mgm4730833	mgm4730834	mgm4731330	mgm4731456	mgm4731334	mgm4732882	mgm4732883	mgm4732884	mgm4732885	mgm4732886	mgm4732887	mgm4732888	mgm4732889	mgm4732890	mgm4732891	mgm4732892	mgm4732893	mgm4447810
Thermomicrobiota	4.21474993888613e-06	9.77520928723084e-06	1.16465957000769e-05	7.180623804725329e-06	7.63568614275679e-06	1.1636528058993901e-05	8.8525344806218e-06	5.45115087422832e-06	3.57794554366883e-05	4.20206027015046e-06	2.0059456228260602e-06	1.3816883310279598e-05	4.42880093536276e-06	5.35801592670234e-06	0.0	0.0	3.40025603927976e-06	1.62370874562005e-05	0.00014315958714976998	2.3060718872792104e-05	5.81668597806411e-06	8.23601113508705e-06	1.2175136909414501e-05	0.0	1.37768562591702e-05	1.6564107236030202e-05	0.0	0.0	1.56350161822417e-05	3.9162445825283295e-05	0.0	2.19930062240208e-05	2.32530019625534e-05	0.0	0.0	2.56845906582575e-06	1.5101519967984801e-05	0.00310781735596462	0.00290275761973875	0.00276139073678926	0.00020723128101652	0.0	0.00074974964653411	0.0010518929832194	0.0013996651917506599	0.00078929136252152	0.00080634575355823	0.00155267166023453	0.00075564091864627	0.0010348266943894099	0.00172759060247321	0.00082590446335048	0.00067612035596646	0.00157910419183319	3.3350139187786796e-05
Candidatus Kaiserbacteria	4.21474993888613e-06	5.865125572338501e-06	1.16465957000769e-05	0.0	6.1085489142054294e-06	4.98708345385452e-06	4.4262672403109e-06	1.36278771855708e-06	0.0	2.10103013507523e-06	6.01783686847817e-06	4.6056277700932e-06	1.10720023384069e-06	0.0	0.0	2.4318474745264002e-05	3.40025603927976e-06	9.742252473720269e-06	0.00030283758820144	2.2058078921801102e-05	1.39600463473539e-05	0.00024708033405261	0.00028976825844406	0.0	1.03326421943777e-05	1.6564107236030202e-05	0.00013486176668914	0.00015952143569292	0.00010944511327569	0.00010443318886741999	0.00015069643280015	0.0001099650311201	0.00010231320863523	1.1390546529813e-06	1.0710204361409402e-06	2.39722846143737e-05	7.5507599839923906e-06	0.0009562514941429599	0.0007256894049346799	0.00087862432534203	5.45345476359274e-05	0.0	0.00020447717632748002	0.0001454229930718	0.00018407507484562	0.00023386410741378	0.00017228608397247	0.00017918693084905	0.00017263336914242	0.00013134338813403998	0.00017083839193561	0.00019366555390608998	0.00016194173042099	0.00015543634585823998	3.7273684974585204e-05
Candidatus Nomurabacteria	0.0	1.95504185744617e-06	5.82329785003843e-06	0.0	0.0	0.0	0.0	1.36278771855708e-06	0.0	0.0	8.023782491304229e-06	3.07041851339547e-06	0.0	0.0	0.0	0.0	3.40025603927976e-06	0.0	0.00048454014112230996	1.20316794118915e-05	3.6063453063997496e-05	0.00030473241199822004	0.00030681345011724	6.61200740544829e-05	0.0	1.6564107236030202e-05	0.0036412677006068795	0.0034695912263210398	0.00057849559874294	0.00083546551093937	0.00350907407806075	0.00075509321369137	0.00279501083589891	5.1257459384158704e-05	2.3562449595100697e-05	0.00014597409024108999	2.26522799519772e-05	0.0050203203442505395	0.00362844702467344	0.00451863938747333	0.0005126247477777099	5.2513653549923e-05	6.990672694956751e-05	4.6050614472738596e-05	5.78852436621447e-05	0.00010328998077441999	4.3364524537288794e-05	5.24037250596304e-05	4.2418484989281895e-05	4.77612320487419e-05	5.76200493510668e-05	8.665968365447651e-05	6.54310021903028e-05	5.0557150555967294e-05	1.37324102537946e-05
Candidatus Yanofskybacteria	4.21474993888613e-06	1.95504185744617e-06	0.0	0.0	3.05427445710272e-06	6.64944460513936e-06	0.0	0.0	0.0	0.0	0.0	3.07041851339547e-06	0.0	0.0	0.0	0.0	1.70012801963988e-06	0.0	0.00018720869088816	1.10290394609006e-05	6.98002317367694e-06	7.412410021578349e-05	1.2175136909414501e-05	0.0	6.888428129585111e-06	6.21154021351134e-06	0.00107889413351315	0.00119641076769691	0.00023452524273362	0.00016970393190956002	0.00111945921508687	0.00020526805809086002	6.97590058876601e-05	0.0	1.0710204361409402e-06	2.8253049724083302e-05	0.0	0.0009562514941429599	0.0	0.00050207104305259	9.81621857446693e-05	0.0	4.3691704343479705e-05	3.1508315165558e-05	4.6308194929715704e-05	5.45682917298831e-05	4.57085528906558e-05	3.12731907613923e-05	3.35401974333857e-05	3.42288829682651e-05	4.3467756527997795e-05	3.91852482611546e-05	3.70775679078383e-05	2.74299433867482e-05	7.84709157359689e-06
Candidatus Azambacteria	0.0	0.0	0.0	0.0	0.0	0.0	4.4262672403109e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.607365560758859e-05	1.00263995099096e-06	0.0	4.941606681052229e-05	2.19152464369462e-05	6.61200740544829e-05	0.0	6.21154021351134e-06	4.49539222297145e-05	7.97607178464606e-05	6.2540064728967e-05	3.9162445825283295e-05	0.00010764030914296	5.13170145227151e-05	1.3951801177532e-05	1.1390546529813e-06	0.0	1.28422953291288e-05	0.0	0.0	0.0	0.0	5.45345476359274e-05	0.0	1.22336772161743e-05	1.45422993071806e-05	1.50501633521576e-05	2.4360844522269198e-05	1.2892155943518301e-05	1.9440091554379e-05	1.08512403460954e-05	1.1940308012185499e-05	1.61740489406503e-05	1.28105619315313e-05	1.1450425383303e-05	1.4521734734160801e-05	1.96177289339922e-06
Candidatus Falkowbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.01189124565211e-06	0.0	0.0	1.3395039816755899e-06	0.0	2.4318474745264002e-05	3.40025603927976e-06	0.0	0.0005506137967299	1.9050159068828197e-05	2.09400695210308e-05	0.00023060831178243	2.9220328582594898e-05	0.00013224014810896001	0.0	2.89871876630529e-05	0.0020678804225668698	0.0017148554336989	0.00053159055019622	0.00054827424155396	0.0018944694409162301	0.00052050114730182	0.0014928427259959301	2.2781093059626098e-06	7.497143052986591e-06	0.00011001566331953001	7.5507599839923906e-06	0.0009562514941429599	0.00145137880986938	0.00112965984686833	0.00043627638108741004	0.0	4.89347088646973e-05	4.84743310239354e-05	5.32544241691731e-05	6.62614971005723e-05	5.508466630412359e-05	4.14158472245466e-05	4.6364390569680295e-05	5.6517457924344603e-05	5.76200493510668e-05	5.8777872391731896e-05	5.67068685649291e-05	5.1094992583158395e-05	1.37324102537946e-05
Candidatus Magasanikbacteria	1.26442498166584e-05	9.77520928723084e-06	1.7469893550115303e-05	2.3935412682417803e-06	3.05427445710272e-06	3.32472230256968e-06	0.0	0.0	0.0	0.0	6.01783686847817e-06	7.67604628348867e-06	0.0	0.0	0.0	0.0	0.0	3.2474174912400903e-06	0.0005203300379097599	4.11082379906293e-05	1.39600463473539e-05	0.00022237230064735	0.00022402251913322002	0.00066120074054482	3.44421406479255e-06	2.69166742585492e-05	0.0015284333558102901	0.00147557328015952	0.0010006410356634698	0.00091379040258994	0.00157154851348733	0.0009456992676328901	0.0010742886906699698	2.5059202365588698e-05	3.32016335203692e-05	0.00010445066867691	7.5507599839923906e-06	0.00573750896485776	0.00870827285921625	0.0060248525166311	0.0009707149479195	8.75227559165383e-06	9.61217495556554e-05	7.75589296382967e-05	8.33547508734883e-05	9.74433780890769e-05	8.32130065445272e-05	8.19864730771636e-05	5.9188583705974793e-05	7.402990967555e-05	7.783761052687979e-05	0.00010022380805256	8.178875273787851e-05	6.02383070454079e-05	2.74648205075891e-05
Candidatus Nealsonbacteria	2.1073749694430597e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014866572511706999	5.0131997549547996e-06	1.39600463473539e-05	1.64720222701741e-05	1.94802190550633e-05	6.61200740544829e-05	3.44421406479255e-06	0.0	0.00121375590020229	0.00139581256231306	0.00029706530746259	0.0002349746749517	0.0013347398333728	0.00026391607468823997	9.30120078502135e-05	0.0	1.0710204361409402e-06	4.79445692287474e-05	0.0	0.0019125029882859198	0.00120948234155781	0.00163173088992092	0.00014178982385341002	0.0	2.44673544323486e-05	3.02964568899596e-05	1.85232779718863e-05	2.533527830316e-05	1.52361842968853e-05	2.53566411578857e-05	1.57836223215933e-05	1.9104492819496802e-05	2.12284392346036e-05	2.33604364633806e-05	2.18103340634343e-05	1.82866289244988e-05	7.84709157359689e-06
Candidatus Uhrbacteria	2.1073749694430597e-06	1.95504185744617e-06	2.32931914001537e-05	7.180623804725329e-06	7.63568614275679e-06	1.1636528058993901e-05	4.4262672403109e-06	0.0	0.0	0.0	2.0059456228260602e-06	2.60985573638615e-05	2.21440046768138e-06	5.35801592670234e-06	0.0	0.0	6.80051207855952e-06	3.2474174912400903e-06	0.00044324410636757	3.60950382356745e-05	9.30669756490258e-06	0.00014001218929648	6.08756845470727e-05	0.0	1.03326421943777e-05	1.03525670225189e-05	0.00040458530006743	0.0005184446660019901	0.00020325521036914	0.0002349746749517	0.00047361736022905	0.00022726106431487998	6.045780510263879e-05	4.5562186119252195e-06	3.21306130842283e-06	2.61126671692285e-05	2.26522799519772e-05	0.0009562514941429599	0.0019351717464925	0.0015062131291577801	0.00011997600479904	2.62568267749615e-05	0.00015029946294156999	0.00011997396928423999	0.00014008228966239	0.00018319355080746	0.00014415774373206	0.00014706851871573	0.00015389031763553	0.00013134338813403998	0.00014354468434827	0.00016804443004302	0.0001384956213028	0.00013177129666183	2.35412747207907e-05
Candidatus Giovannonibacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0059456228260602e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.98390005258362e-05	5.0131997549547996e-06	0.0	0.0	2.6785301200712e-05	0.0	0.0	6.21154021351134e-06	4.49539222297145e-05	0.00023928215353937997	0.00015635016182241	7.832489165056659e-05	0.00015069643280015	0.0001099650311201	2.32530019625534e-05	1.1390546529813e-06	0.0	1.4126524862041599e-05	0.0	0.00047812574707147996	0.00048379293662312	0.00037655328228944	0.00010906909527185	0.0	2.97103589535662e-05	2.3025307236369298e-05	1.62078682254005e-05	3.89773512356308e-05	2.6956326063720102e-05	2.70470839017447e-05	2.17024806921908e-05	2.3880616024370998e-05	2.02175611758129e-05	3.1649623595548e-05	2.23555924150201e-05	1.77487868973077e-05	5.88531868019767e-06
Candidatus Moranbacteria	0.0	0.0	0.0	2.3935412682417803e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.07041851339547e-06	0.0	4.0185119450267605e-06	0.0	0.0	0.0	0.0	0.00124714024959323	1.20316794118915e-05	2.32667439122565e-06	0.00023060831178243	0.00011201125956661001	0.00013224014810896001	3.44421406479255e-06	1.8634620640534e-05	0.0008990784445942901	0.0007976071784646	0.00043778045310276	0.00040467860686126003	0.0008826505349723301	0.00041786711825638997	0.00033484322826076	1.0251491876831699e-05	1.0710204361409401e-05	9.07522203258433e-05	1.5101519967984801e-05	0.0009562514941429599	0.00169327527818094	0.00138069536839463	0.00032720728581556	0.0	4.1944036169740505e-05	5.08980475751322e-05	5.6727538788901794e-05	6.91847984432446e-05	7.03208506010089e-05	6.08559387789256e-05	6.313448928637309e-05	5.7313478458490294e-05	5.1554780998323e-05	7.460268418950591e-05	5.99784186744442e-05	6.50788852901281e-05	3.923545786798449e-06
Candidatus Zambryskibacteria	4.21474993888613e-06	0.0	0.0	0.0	0.0	1.66236115128484e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.91104834113828e-05	7.01847965693671e-06	9.30669756490258e-06	4.11800556754353e-05	4.87005476376582e-06	0.0	0.0	2.07051340450378e-06	0.0017981568891885802	0.00123629112662014	0.00034397035600931	0.0002349746749517	0.00148543626617296	0.00028590908091227004	0.00011161440942025	1.1390546529813e-06	1.0710204361409402e-06	2.69688201911704e-05	7.5507599839923906e-06	0.00023906287353573998	0.00024189646831156	0.00025103552152628997	7.634836669029829e-05	0.0	2.7962690779827e-05	2.42371655119677e-05	2.66272120845865e-05	5.1644990387210795e-05	2.6956326063720102e-05	2.1975755670167603e-05	1.57836223215933e-05	2.54726570926624e-05	2.5271951469766198e-05	3.5417435928351295e-05	2.72629175792928e-05	2.63542593323659e-05	1.96177289339922e-06
Candidatus Staskawiczbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018445562190451002	9.02375955891863e-06	3.49001158683847e-06	8.23601113508705e-06	4.87005476376582e-06	0.0	0.0	2.07051340450378e-06	0.0004944931445268599	0.00107676969092722	0.00020325521036914	0.00019581222912641	0.0008395944113151401	0.00020526805809086002	6.97590058876601e-05	0.0	1.0710204361409402e-06	2.18319020595189e-05	7.5507599839923906e-06	0.00023906287353573998	0.0	0.00012551776076314	0.00018541746196215	0.0	1.92243499111311e-05	1.5754157582779e-05	1.9680982845129198e-05	1.75398080560338e-05	1.64081984735687e-05	2.02853129263085e-05	1.7756575111792398e-05	1.35323490804769e-05	1.5163170881859698e-05	1.95926241305773e-05	1.36314587896464e-05	9.14331446224941e-06	3.923545786798449e-06
Candidatus Wolfebacteria	0.0	0.0	0.0	0.0	1.52713722855136e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.10720023384069e-06	0.0	0.0	0.0	0.0	0.0	0.00014591265613342	6.01583970594576e-06	2.32667439122565e-06	5.76520779456094e-05	2.43502738188291e-06	0.0	2.06652843887553e-05	4.14102680900756e-06	0.00017981568891885	0.00047856430707875994	0.00039087540455604	0.00036551616103597	0.00036597705108608997	0.00037388110580835	0.00139052951736069	0.0	1.0710204361409402e-06	1.88353664827222e-05	0.0	0.00047812574707147996	0.00048379293662312	0.00037655328228944	4.36276381087419e-05	7.00182047332306e-05	1.92243499111311e-05	1.6966015858377403e-05	1.0419343859186e-05	1.94886756178154e-05	2.3440283533669602e-05	1.85948701824495e-05	1.4797145926493698e-05	1.6716431217059697e-05	3.0326341763719397e-05	1.95926241305773e-05	2.2900850766606e-05	1.99001550060722e-05	9.80886446699611e-06
Candidatus Harrisonbacteria	0.0	0.0	0.0	0.0	0.0	0.0	2.21313362015545e-06	0.0	0.0	0.0	0.0	1.53520925669773e-06	0.0	0.0	0.0	0.0	1.70012801963988e-06	3.2474174912400903e-06	7.70859315421866e-05	2.00527990198192e-06	0.0	7.412410021578349e-05	0.0	0.0	0.0	1.2423080427022699e-05	4.49539222297145e-05	7.97607178464606e-05	0.00017198517800465	0.00016970393190956002	4.3056123657187106e-05	0.00016861304771749	0.00103243328713737	1.1390546529813e-06	0.0	1.7551136949809303e-05	7.5507599839923906e-06	0.0	0.00024189646831156	0.00012551776076314	4.36276381087419e-05	0.0	1.92243499111311e-05	9.69486620478708e-06	5.78852436621447e-06	1.4616506713361498e-05	8.20409923678437e-06	1.60592060666609e-05	1.67700987166929e-05	1.9104492819496802e-05	1.92066831170223e-05	1.43176868646526e-05	1.30862004380606e-05	1.2908208652587401e-05	1.96177289339922e-06
Candidatus Taylorbacteria	2.1073749694430597e-06	3.91008371489234e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.10103013507523e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.70012801963988e-06	0.0	9.36043454440838e-05	1.40369593138734e-05	2.32667439122565e-06	3.29440445403482e-05	3.1655355964477805e-05	6.61200740544829e-05	3.44421406479255e-06	0.0	0.00017981568891885	0.00031904287138584	0.00021889022655138	0.00013054148608427	0.00025833674194312	0.00017594404979216001	0.00047436124003607995	2.2781093059626098e-06	1.0710204361409402e-06	1.62669074168964e-05	7.5507599839923906e-06	0.0	0.00096758587324625	0.00050207104305259	5.45345476359274e-05	0.0	2.62150226060878e-05	2.7872740338762897e-05	1.9680982845129198e-05	4.28750863591938e-05	2.4612297710353102e-05	2.87375266456038e-05	2.26889570872903e-05	2.06965338877882e-05	2.42610734109755e-05	3.61709983949119e-05	2.9443950985636304e-05	2.79677854139394e-05	5.88531868019767e-06
