"samples","Pseudomonadota","Actinomycetota","Chloroflexota","Bacillota","Cyanobacteriota","Candidatus Melainabacteria","Candidatus Margulisbacteria","Deinococcota","Armatimonadota","Mycoplasmatota","Thermomicrobiota","Candidatus Kaiserbacteria","Candidatus Nomurabacteria","Candidatus Yanofskybacteria","Candidatus Azambacteria","Candidatus Falkowbacteria","Candidatus Magasanikbacteria","Candidatus Nealsonbacteria","Candidatus Uhrbacteria","Candidatus Giovannonibacteria","Candidatus Moranbacteria","Candidatus Zambryskibacteria","Candidatus Staskawiczbacteria","Candidatus Wolfebacteria","Candidatus Harrisonbacteria","Candidatus Taylorbacteria","Candidatus Buchananbacteria","Candidatus Portnoybacteria","Candidatus Adlerbacteria","Candidatus Sungbacteria","Candidatus Jorgensenbacteria","Candidatus Liptonbacteria","Candidatus Tagabacteria","Candidatus Ryanbacteria","Candidatus Wildermuthbacteria","Candidatus Komeilibacteria","Candidatus Kuenenbacteria","Candidatus Lloydbacteria","Candidatus Kerfeldbacteria","Candidatus Terrybacteria","Candidatus Yonathbacteria","Candidatus Niyogibacteria","Candidatus Campbellbacteria","Candidatus Colwellbacteria","Candidatus Vogelbacteria","Candidatus Spechtbacteria","Candidatus Brennerbacteria","Candidatus Andersenbacteria","Candidatus Jacksonbacteria","Candidatus Parcubacteria","Candidatus Veblenbacteria","Candidatus Woesebacteria","Candidatus Gottesmanbacteria","Candidatus Roizmanbacteria","Candidatus Levybacteria","Candidatus Daviesbacteria","Candidatus Curtissbacteria","Candidatus Shapirobacteria","Candidatus Beckwithbacteria","Candidatus Amesbacteria","Candidatus Chisholmbacteria","Candidatus Collierbacteria","Candidatus Woykebacteria","Candidatus Pacebacteria","Candidatus Blackburnbacteria","Candidatus Microgenomates","Candidatus Gracilibacteria","candidate division NC10","Candidatus Rokubacteria","Candidatus Handelsmanbacteria","Candidatus Schekmanbacteria","Candidatus Aminicenantes","Candidatus Glassbacteria","candidate division WWE3","Candidatus Peregrinibacteria","Candidatus Doudnabacteria","Candidatus Berkelbacteria","Candidatus Gribaldobacteria","Candidatus Saccharibacteria","Candidatus Eisenbacteria","Candidatus Desantisbacteria","Candidatus Edwardsbacteria","Candidatus Lindowbacteria","Candidatus Ratteibacteria","Candidatus Dadabacteria","Candidatus Firestonebacteria","Candidatus Raymondbacteria","Candidatus Riflebacteria","Candidatus Wallbacteria","candidate division CPR1","Candidatus Coatesbacteria","Candidatus Bipolaricaulota","Candidatus Blackallbacteria","candidate division CPR2","Candidatus Fraserbacteria","Candidatus Fischerbacteria","Candidatus Sumerlaeota","candidate division WOR-3","Candidatus Wirthbacteria","Candidatus Abawacabacteria","Candidatus Absconditabacteria","candidate division CPR3","Candidatus Delongbacteria","Candidatus Calescamantes","Planctomycetota","Candidatus Omnitrophica","Verrucomicrobiota","Lentisphaerota","Chlamydiota","Kiritimatiellota","Thermodesulfobacteriota","Nitrospirota","Campylobacterota","Bacteroidota","Ignavibacteriota","Chlorobiota","Balneolota","Gemmatimonadota","candidate division Zixibacteria","Candidatus Marinimicrobia","Candidatus Hydrogenedentes","Fibrobacterota","Candidatus Cloacimonetes","Elusimicrobiota","Acidobacteriota","Myxococcota","Nitrospinota","Candidatus Tectomicrobia","Spirochaetota","Bdellovibrionota","Synergistota","Caldisericota","Fusobacteriota","Thermotogota","Atribacterota","Chrysiogenota","Aquificota","Calditrichota","Deferribacterota","Dictyoglomota","Coprothermobacterota","Nitrososphaerota","Candidatus Bathyarchaeota","Thermoproteota","Candidatus Korarchaeota","Euryarchaeota","Candidatus Woesearchaeota","Nanoarchaeota","Candidatus Micrarchaeota","Candidatus Diapherotrites","Candidatus Altiarchaeota","Candidatus Aenigmarchaeota","Candidatus Huberarchaea","Candidatus Nanohaloarchaeota","Candidatus Thermoplasmatota","Candidatus Heimdallarchaeota","Candidatus Lokiarchaeota","Candidatus Odinarchaeota","Candidatus Thorarchaeota"
"mgm4603270",0.469391626363404,0.273429760148776,0.0186406813877856,0.0325988588860514,0.00852722434588074,0.00010194501565596,6.18195985941465e-05,0.00316444030863589,0.00136329411507405,0.00062066524237603,0.00031535932178697,0.00029004944333259,0.00016835037620003,0.00016491105473759,4.77095618251544e-05,0.00031192000032453,0.00038299931054832,0.00015521040445891,0.00040707456078542,7.44304439564331e-05,0.00025821367287255,9.11861126196112e-05,8.91577948340686e-05,9.0216047591743e-05,6.75518010315495e-05,9.0216047591743e-05,0.00013845473579573,9.51545604608902e-05,3.11302686215887e-05,9.5066372731084e-05,7.73406390400378e-05,7.37249421179835e-05,1.92249250977517e-05,5.86448403211233e-05,4.8856002312635e-05,8.33374046668594e-05,5.0619756908759e-05,5.12370710174024e-05,9.01278598619368e-05,3.42168391648058e-05,3.45695900840306e-05,2.55744416437981e-05,3.58924060311236e-05,3.01602035937205e-05,3.44814023542244e-05,3.44814023542244e-05,3.61569692205422e-06,2.96310772148833e-05,4.23301103069762e-06,4.32119876050382e-06,1.14644048748061e-06,0.00025433341276108,0.00023581398950178,0.00029498795620174,0.00016799762528081,0.00012513838859499,0.00010564890030782,9.27734917561228e-05,7.54886967141076e-05,5.59110206971311e-05,3.92435397637592e-05,5.47645802096505e-05,5.24716992346892e-05,6.87864292488363e-05,2.39870625072865e-05,1.15525926046123e-05,1.50801017968603e-05,0.00056739985357309,0.00219499259487633,0.00056625341308561,0.00026050655384751,0.0018603201602618,0.00034084557570096,0.00020071527303891,0.00042982699507542,0.00012222819351139,0.00011931799842778,2.67208821312787e-05,0.00011120472728561,0.00052806812607952,0.00016094260689631,0.00015679778359542,0.00013131152968143,4.25064857665886e-05,9.10097371599988e-05,7.76933899592626e-05,9.04806107811616e-05,0.00010776540582317,4.76213740953482e-05,1.34927226603487e-05,0.00013157609287085,7.46068194160456e-05,5.33535765327512e-05,2.18705569919377e-05,4.83268759337978e-05,0.00010600165122705,5.37945151817823e-05,4.03899802512398e-05,3.06011422427515e-05,1.60501668247285e-05,2.01949901256199e-05,1.00534011979068e-05,2.22233079111625e-05,6.79045519507743e-06,0.0321586257388588,0.002085022495808,0.00342397679745554,0.00177107417769792,0.00026994264093677,0.00034984072414119,0.0427363911781934,0.00399393409519301,0.00227550799218939,0.0298085991149832,0.00216827171274505,0.00095119285368967,7.67233249313943e-05,0.00248019171306958,0.00045143298887794,0.00022073388770492,2.90137631062399e-05,4.68276845270924e-05,2.94547017552709e-05,0.00283285444456458,0.0100805630186872,0.0137989104582358,0.00064738612450731,0.00034049282478174,0.00335430849090864,0.00087491046740731,0.00066863936739061,2.40752502370927e-05,0.00038335206146755,0.00042338929079956,0.00017681639826143,0.00010979372360872,0.00020353728039271,0.00034375577078456,0.00022628971468271,3.05129545129453e-05,1.55210404458913e-05,0.00831345728883051,0.00045619512628747,0.00029525251939115,4.23301103069762e-06,0.00734154031863638,0.00018616429762088,1.39336613093797e-05,7.12556856834099e-05,2.53980661841857e-05,7.58414476333324e-06,5.82039016720923e-06,1.0582527576744e-06,2.91019508360461e-06,8.76586034273632e-05,0.00014498062780139,6.68462991930999e-05,1.56092281756975e-05,0.00045028654839045
"mgm4603402",0.454635406862035,0.23058093280533,0.0326498225658202,0.0416549630789876,0.0101041445785795,0.00015531599261792,8.41383489421302e-05,0.00326492913893749,0.00150917851650493,0.00091245489780802,0.00031318163217348,0.00032423010223659,0.00022957445967669,0.00020450293145656,6.20414088159142e-05,0.00040231303970182,0.00047274703635414,0.00021703869556663,0.00047582785973712,8.87064663720691e-05,0.00032901069024466,0.00011069717120921,0.00012663246456946,0.00013247540546822,7.74455257308244e-05,0.00011080340649828,0.00016987022722028,0.00013481258182773,3.62262335723061e-05,0.00010177340692747,9.80551718100836e-05,8.4988231254677e-05,2.86835280484535e-05,7.1177643675792e-05,6.42723498863495e-05,0.00011197199467803,6.74594085583999e-05,6.88404673162884e-05,0.00011027223005294,4.75934095026191e-05,3.98382334006298e-05,3.50576453925543e-05,4.3556468518022e-05,4.13255274475867e-05,4.62123507447306e-05,4.03694098459716e-05,5.84294089875904e-06,3.50576453925543e-05,6.90529378944251e-06,5.41799974248566e-06,1.3810587578885e-06,0.00035174504210529,0.00030733869127472,0.00040231303970182,0.00023998551800539,0.00016636446268103,0.00014139916974996,0.00011962093549095,8.92376428174109e-05,7.10714083867236e-05,4.05818804241083e-05,6.34224675738027e-05,7.53208199494575e-05,9.23184662003929e-05,3.0064586806342e-05,1.45542346023634e-05,2.18844695480793e-05,0.00057781373724273,0.00204109860887014,0.00057101467874236,0.00039551398120145,0.00202293237443945,0.00039816986342816,0.00026346351688949,0.00053255750409962,0.00014023058157021,0.00015489105146164,3.81384687755363e-05,0.00013778716992164,0.00048337056526097,0.00020216575509706,0.00018601799115867,0.0001349188171168,6.02354089017523e-05,9.85863482554253e-05,0.00010612905377927,0.0001308818761322,0.00012716364101481,5.67296443624969e-05,2.46465870638563e-05,0.0001815561090178,8.26510548951734e-05,5.98104677454789e-05,2.90022339156585e-05,5.94917618782739e-05,0.00014256775792972,5.7685761964112e-05,4.95056447058494e-05,3.70761158848528e-05,2.00784696339174e-05,2.71962340014966e-05,1.01985877505612e-05,2.84710574703168e-05,6.69282321130581e-06,0.0377457169118506,0.00270230704803152,0.00374351911619039,0.0019378379078957,0.00033442868998715,0.0004111305686945,0.0504674990130742,0.00441386379021165,0.00379876146650593,0.0418003991897222,0.00291892080244188,0.00115020947474299,7.61707022620043e-05,0.00213841013365674,0.00058684373681354,0.00027642422215583,3.66511747285795e-05,5.95979971673423e-05,4.18567038929284e-05,0.00317824114305772,0.00936570308426541,0.0131086910240105,0.00074290337645494,0.00030617010309497,0.00447080590515228,0.00103876865651029,0.00075342067007271,4.05818804241083e-05,0.00057515785501602,0.00057983220773503,0.00025613328194378,0.00012535764110064,0.00027663669273397,0.00045734291943923,0.00030585139722776,5.12054093309429e-05,2.08221166573959e-05,0.00589531489626974,0.00104248689162768,0.00045521821365786,7.54270552385258e-06,0.00819807102211521,0.00028099233958577,2.30530577278311e-05,0.00011048470063108,3.67574100176478e-05,1.33856464226116e-05,1.14734112193814e-05,1.27482346882016e-06,5.63047032062235e-06,0.000147667051805,0.00016370858045432,0.00010464175973232,2.63463516889499e-05,0.00055263597373353
"mgm4625051",0.500911718352548,0.20211054214807,0.0175099198678592,0.0420784819529041,0.0100552430292271,0.00014153454373325,6.76220597836671e-05,0.00414538952534294,0.00153853291058188,0.00087043744395952,0.00034964274322252,0.00038476427814892,0.0002185922397658,0.00019631365417816,6.1593736624658e-05,0.0003727076318309,0.00045474524699481,0.00017980129074261,0.00045526944900864,0.00010221939269624,0.00031452120829612,9.01627463782228e-05,9.82878775925393e-05,0.00010903401887599,7.88924030809449e-05,0.00010457830175846,0.00017088985650756,0.00010693721082068,3.93151510370157e-05,0.00011768335210413,9.30458574542706e-05,8.25618171777331e-05,2.62101006913438e-05,6.18558376315714e-05,6.23800396453983e-05,9.80257765856259e-05,6.18558376315714e-05,6.73599587767536e-05,0.00010772351384142,4.74402822513323e-05,4.42950701683711e-05,3.19763228434395e-05,5.60896154794758e-05,4.21982621130636e-05,4.29845651338039e-05,3.04037168019588e-05,2.88311107604782e-06,3.43352319056604e-05,3.93151510370157e-06,6.55252517283596e-06,1.31050503456719e-06,0.00036405829860276,0.00027651656229367,0.00035278795530548,0.00019526525015051,0.00014939757394066,0.00012213906922166,0.00010248149370315,8.96385443643959e-05,6.52631507214461e-05,3.77425449955351e-05,5.94969285693505e-05,5.97590295762639e-05,9.48805645026647e-05,2.17543835738154e-05,1.17945453111047e-05,1.80849694770272e-05,0.00064319587096557,0.00264328865472203,0.00064083696190335,0.0002712745421554,0.00218094247852672,0.00039000629828719,0.00022540686594555,0.00052918193295823,0.00013681672560881,0.00013734092762264,2.67343027051707e-05,0.00013760302862955,0.00054517009437995,0.00017062775550064,0.00016826884643842,0.00016014371522411,4.95370903066398e-05,8.80659383229152e-05,9.38321604750109e-05,0.00010457830175846,0.00011191712995203,6.13316356177446e-05,1.38913533664122e-05,0.00014022403869868,8.64933322814346e-05,6.26421406523117e-05,2.46374946498632e-05,5.34686054103414e-05,8.25618171777331e-05,5.7400120514043e-05,3.98393530508426e-05,3.56457369402276e-05,1.86091714908541e-05,2.07059795461616e-05,9.95983826271065e-06,2.41132926360363e-05,6.81462617974939e-06,0.0342191211595978,0.00250778243414778,0.0041191794246516,0.00169264830264698,0.00036353409658893,0.000405732358702,0.0383734221191758,0.00430107752344952,0.0035711262191956,0.043843994335473,0.00283331188473427,0.00116320426868184,8.59691302676078e-05,0.00281313010720193,0.00044897902484272,0.00024532654247097,3.06658178088723e-05,5.21581003757742e-05,2.9879514788132e-05,0.00350979458357785,0.0113017954181075,0.0180907356991793,0.00068041421394728,0.00040599445970891,0.00413936120218393,0.00102874645213525,0.00080831950532104,2.9879514788132e-05,0.00060309441690782,0.00054674270042143,0.00018766432095002,0.00012607058432536,0.00024270553240184,0.00032998516770401,0.0002537137746922,3.90530500301023e-05,1.31050503456719e-05,0.00606239628990783,0.00051188326650194,0.00040547025769508,5.5041211451822e-06,0.0114079463259074,0.00028909741062552,2.48995956567766e-05,8.99006453713093e-05,4.50813731891114e-05,1.17945453111047e-05,7.60092920048971e-06,2.09680805530751e-06,3.66941409678814e-06,9.43563624888378e-05,0.00025633478476134,8.9114342350569e-05,1.28429493387585e-05,0.00058763045749992
"mgm4625350",0.491734810935945,0.188286196898118,0.0235372908410747,0.046986317809301,0.0109829162951368,0.00015949436672606,8.20699168590449e-05,0.0039659384036885,0.00160423460124473,0.00111052469259267,0.00032853774893573,0.00037912172284885,0.0002678885965399,0.00022246625261791,7.09724123781049e-05,0.00042247941477439,0.00052364736260063,0.00024337085408201,0.00045990123221012,0.00010426492582092,0.00035666863238742,0.00011639475630009,0.00012181446779078,0.00012387911978723,7.7940612866137e-05,0.00011381394130452,0.00018710908717864,0.00014452563975177,4.00026324312955e-05,0.00011252353380674,9.83290513311199e-05,9.1102769343531e-05,3.56152469388308e-05,7.12304938776616e-05,6.55527008874132e-05,0.00011768516379787,7.81986943656937e-05,7.92310203639207e-05,0.00011562051180142,4.90354849157816e-05,4.64546699202141e-05,4.10349584295225e-05,5.08420554126788e-05,4.77450774179978e-05,4.41319364242034e-05,3.43248394410471e-05,4.38738549246467e-06,3.04536169476959e-05,6.19395598936188e-06,5.93587448980514e-06,1.03232599822698e-06,0.00038789649383378,0.00030634273997385,0.00042867337076375,0.00023588649059486,0.00017910856069238,0.00013446046126906,0.00013162156477394,9.93613773293468e-05,7.84567758652505e-05,4.36157734250899e-05,6.16814783940621e-05,7.690828686791e-05,0.00010374876282181,2.89051279503554e-05,1.44525639751777e-05,2.32273349601071e-05,0.00062997694041801,0.00239577056038526,0.0005912647154845,0.0003006649469836,0.00216530378128109,0.0004134465622899,0.00025317795106516,0.00055977877253858,0.0001473645362469,0.00015459081823449,3.20021059450364e-05,0.00014891302524424,0.00049422607165116,0.00019562577666401,0.00018581867968085,0.00014968726974291,5.23905444100192e-05,9.34255028395417e-05,0.00011226545230718,0.00012852458677925,0.00011458818580319,6.42622933896295e-05,1.96141939663126e-05,0.00020827177014229,7.84567758652505e-05,7.14885753772184e-05,2.91632094499122e-05,5.75521744011541e-05,9.1102769343531e-05,5.72940929015974e-05,4.72289144188843e-05,3.76798989352848e-05,2.21950089618801e-05,2.8388964951242e-05,8.77477098492933e-06,3.12278614463661e-05,8.0005264862591e-06,0.033824161331907,0.0028812218610515,0.004243376015712,0.00177198757595661,0.00037757323385151,0.00042067284427749,0.0421645811530823,0.00410891555444294,0.00511078793572222,0.0525730080302059,0.00315375592458342,0.00123362956788124,8.25860798581584e-05,0.00240764230936487,0.00051538875461482,0.00025395219556383,3.56152469388308e-05,6.2713804392289e-05,3.7421817435728e-05,0.00359249447382989,0.00996117163839169,0.016016279780992,0.00066172096486349,0.00035047467639806,0.00468417921695492,0.00111723481158115,0.00079127787764098,3.9486469432182e-05,0.00074740402271633,0.00064339717839496,0.00024130620208555,0.00013368621677039,0.00027537296002704,0.00035589438788875,0.00028982552400222,5.39390334073597e-05,1.72914604703019e-05,0.00411794840692742,0.00062997694041801,0.00048183815967244,6.19395598936188e-06,0.0113979113464241,0.00034195798691268,2.65823944543447e-05,0.00011665283779964,5.00678109140085e-05,1.47106454747345e-05,1.39364009760642e-05,1.54848899734047e-06,5.93587448980514e-06,0.00011613667480053,0.00022504706761348,0.00011458818580319,1.18717489796103e-05,0.00060055564946854
"mgm4485218",0.533842942077648,0.179537859484517,0.0241389437922193,0.0353630366965923,0.00423086387413775,0.00011906746362489,7.14404781749339e-05,0.00185745243254828,0.00090491272354916,0.00038101588359964,0.0002460727581581,0.00020638360361647,7.14404781749339e-05,7.14404781749339e-05,1.5875661816652e-05,0.00012700529453321,0.00030163757451638,0.00011906746362489,0.00022225926543312,4.76269854499559e-05,0.00020638360361647,3.968915454163e-05,4.76269854499559e-05,0.00012700529453321,3.1751323633304e-05,6.35026472666079e-05,7.14404781749339e-05,3.1751323633304e-05,1.5875661816652e-05,3.968915454163e-05,3.968915454163e-05,1.5875661816652e-05,0,7.93783090832599e-06,2.3813492724978e-05,7.14404781749339e-05,1.5875661816652e-05,3.968915454163e-05,1.5875661816652e-05,0,0.00010319180180823,7.93783090832599e-06,3.968915454163e-05,0,4.76269854499559e-05,1.5875661816652e-05,0,2.3813492724978e-05,0,0,0,0.00025401058906643,0.00029369974360806,0.00025401058906643,0.00015081878725819,3.968915454163e-05,4.76269854499559e-05,3.968915454163e-05,5.55648163582819e-05,1.5875661816652e-05,0,7.93783090832599e-06,7.93783090832599e-06,5.55648163582819e-05,0,0,7.93783090832599e-06,0.00023019709634145,0.00119861246715722,0.00023019709634145,0.00019844577270815,0.00608037847577771,0.00018257011089149,0.00019050794179982,0.00019844577270815,5.55648163582819e-05,3.968915454163e-05,7.93783090832599e-06,4.76269854499559e-05,0.00022225926543312,0.00012700529453321,5.55648163582819e-05,2.3813492724978e-05,4.76269854499559e-05,9.52539708999119e-05,3.968915454163e-05,4.76269854499559e-05,7.93783090832599e-05,3.1751323633304e-05,0,7.14404781749339e-05,2.3813492724978e-05,3.968915454163e-05,7.93783090832599e-06,7.93783090832599e-06,0.00011112963271656,7.93783090832599e-06,5.55648163582819e-05,0,7.93783090832599e-06,3.968915454163e-05,0,5.55648163582819e-05,0,0.0121607569515554,0.00100016669444907,0.00156375268894022,0.00080965875264925,0.0002143214345248,0.00016669444907484,0.0404829376324626,0.00304812706879718,0.0909596043785075,0.0233054715468451,0.00217496566888132,0.00040482937632462,2.3813492724978e-05,0.00107954500353233,0.00025401058906643,0.00011112963271656,1.5875661816652e-05,0,0,0.00148437437985696,0.00669159145571881,0.00673921844116877,0.0002143214345248,7.93783090832599e-05,0.00250041673612269,0.00038101588359964,0.00042070503814127,1.5875661816652e-05,0.00037307805269132,0.00026988625088308,7.93783090832599e-05,7.14404781749339e-05,6.35026472666079e-05,0.00018257011089149,0.00019050794179982,3.1751323633304e-05,1.5875661816652e-05,0.00014288095634986,0.00051595900904118,9.52539708999119e-05,0,0.00735836925201819,1.5875661816652e-05,0,1.5875661816652e-05,2.3813492724978e-05,0,7.93783090832599e-06,0,0,3.968915454163e-05,2.3813492724978e-05,2.3813492724978e-05,1.5875661816652e-05,3.1751323633304e-05
"mgm4485219",0.491435011269722,0.203944402704733,0.0520160280490859,0.031893313298272,0.0347858752817431,0.00012521913348359,3.75657400450789e-05,0.00419484097170048,0.00172802404207363,0.0004633107938893,0.00045078888054094,0.00036313548710242,0.00013774104683195,0.00022539444027047,6.26095667417981e-05,0.00037565740045078,0.00033809166040571,0.00031304783370899,0.00032556974705735,0.00010017530678687,0.00017530678687703,5.00876533934385e-05,8.76533934385174e-05,0.00011269722013523,8.76533934385174e-05,5.00876533934385e-05,7.51314800901578e-05,0.00011269722013523,2.50438266967193e-05,8.76533934385174e-05,0.00016278487352867,7.51314800901578e-05,1.25219133483596e-05,3.75657400450789e-05,5.00876533934385e-05,0.00010017530678687,6.26095667417981e-05,5.00876533934385e-05,0.00016278487352867,0,3.75657400450789e-05,2.50438266967193e-05,6.26095667417981e-05,8.76533934385174e-05,0,2.50438266967193e-05,0,0,0,0,0,0.00028800400701227,0.00025043826696719,0.00022539444027047,0.00022539444027047,8.76533934385174e-05,0.00015026296018031,0.00015026296018031,0.00012521913348359,0.00013774104683195,1.25219133483596e-05,6.26095667417981e-05,6.26095667417981e-05,8.76533934385174e-05,3.75657400450789e-05,0,0,0.00060105184072126,0.00182819934886051,0.00036313548710242,0.00023791635361883,0.00733784122213874,0.00028800400701227,0.00013774104683195,0.00041322314049586,0.00018782870022539,0.00013774104683195,6.26095667417981e-05,0.00013774104683195,0.00043826696719258,0.00013774104683195,0.00018782870022539,0.00011269722013523,6.26095667417981e-05,0.00010017530678687,5.00876533934385e-05,5.00876533934385e-05,0.00016278487352867,3.75657400450789e-05,1.25219133483596e-05,0.00016278487352867,5.00876533934385e-05,3.75657400450789e-05,0,8.76533934385174e-05,5.00876533934385e-05,2.50438266967193e-05,5.00876533934385e-05,3.75657400450789e-05,1.25219133483596e-05,2.50438266967193e-05,0,5.00876533934385e-05,1.25219133483596e-05,0.0215752566992236,0.00256699223641372,0.00282995241672928,0.00145254194840972,0.00020035061357375,0.00042574505384422,0.0363135487102429,0.00370648635111445,0.0145003756574005,0.0227773603806662,0.00226646631605309,0.00120210368144252,3.75657400450789e-05,0.00181567743551215,0.00047583270723766,0.00028800400701227,0,1.25219133483596e-05,5.00876533934385e-05,0.00275482093663912,0.0087778612572001,0.0108439769596794,0.00043826696719258,0.00020035061357375,0.00442023541197095,0.00061357375406962,0.00075131480090157,1.25219133483596e-05,0.00037565740045078,0.0004633107938893,0.00018782870022539,0.00012521913348359,0.00020035061357375,0.0004007012271475,0.00017530678687703,7.51314800901578e-05,1.25219133483596e-05,0.00028800400701227,0.00152767342849987,0.00036313548710242,0,0.0121587778612572,0.00056348610067618,3.75657400450789e-05,2.50438266967193e-05,3.75657400450789e-05,2.50438266967193e-05,2.50438266967193e-05,0,0,0.00013774104683195,0.00011269722013523,0.00011269722013523,0,0.00053844227397946
"mgm4485982",0.490370992286299,0.208374875373878,0.0511754211051057,0.0322060135383324,0.0326126882510364,0.00013118539119483,3.9355617358451e-05,0.00426352521383219,0.00179723985936926,0.00045914886918192,0.00045914886918192,0.00036731909534554,0.00014430393031432,0.00020989662591173,6.55926955974183e-05,0.00038043763446502,0.00034108201710657,0.00028860786062864,0.00032796347798709,0.00010494831295586,0.00018365954767277,5.24741564779346e-05,9.18297738363856e-05,0.00010494831295586,9.18297738363856e-05,5.24741564779346e-05,7.87112347169019e-05,0.00011806685207535,2.62370782389673e-05,9.18297738363856e-05,0.0001574224694338,7.87112347169019e-05,1.31185391194837e-05,3.9355617358451e-05,3.9355617358451e-05,7.87112347169019e-05,6.55926955974183e-05,5.24741564779346e-05,0.00017054100855328,0,3.9355617358451e-05,2.62370782389673e-05,6.55926955974183e-05,9.18297738363856e-05,0,2.62370782389673e-05,0,0,0,0,0,0.00028860786062864,0.00024925224327018,0.0002361337041507,0.00020989662591173,9.18297738363856e-05,0.0001574224694338,0.00014430393031432,0.00013118539119483,0.00014430393031432,0,6.55926955974183e-05,6.55926955974183e-05,9.18297738363856e-05,3.9355617358451e-05,0,0,0.00060345279949624,0.00187595109408616,0.00035420055622605,0.0002361337041507,0.00762187122842,0.00028860786062864,0.00013118539119483,0.00039355617358451,0.00017054100855328,0.00013118539119483,6.55926955974183e-05,0.00013118539119483,0.00044603033006244,0.00013118539119483,0.00019677808679225,0.00011806685207535,6.55926955974183e-05,9.18297738363856e-05,5.24741564779346e-05,5.24741564779346e-05,0.00017054100855328,3.9355617358451e-05,1.31185391194837e-05,0.00017054100855328,3.9355617358451e-05,3.9355617358451e-05,0,9.18297738363856e-05,5.24741564779346e-05,2.62370782389673e-05,5.24741564779346e-05,3.9355617358451e-05,1.31185391194837e-05,2.62370782389673e-05,0,5.24741564779346e-05,1.31185391194837e-05,0.0222228052684053,0.00259747074565776,0.0028860786062864,0.00146927638138217,0.00019677808679225,0.00043291179094296,0.0361153381959385,0.00372566510993336,0.011229469486278,0.023246051319725,0.00233509996326809,0.00124626121635095,2.62370782389673e-05,0.00187595109408616,0.00047226740830141,0.00028860786062864,0,1.31185391194837e-05,5.24741564779346e-05,0.00279424883245002,0.0089861992968463,0.0109933357821273,0.00045914886918192,0.00020989662591173,0.00451277745710238,0.00061657133861573,0.00076087526893005,1.31185391194837e-05,0.00038043763446502,0.00044603033006244,0.00018365954767277,0.00013118539119483,0.00020989662591173,0.00038043763446502,0.00018365954767277,7.87112347169019e-05,1.31185391194837e-05,0.00028860786062864,0.00156110615521855,0.00032796347798709,0,0.0125282048591069,0.00059033426037676,3.9355617358451e-05,2.62370782389673e-05,3.9355617358451e-05,2.62370782389673e-05,2.62370782389673e-05,0,0,0.00013118539119483,0.00011806685207535,7.87112347169019e-05,0,0.00056409718213779
"mgm4451034",0.497564630947921,0.206274055655847,0.0294628563643176,0.0289860008855887,0.00694846554719166,3.40611056234885e-05,0,0.00367859940733676,0.00224803297115024,0.00047685547872884,0.00037467216185837,0.00037467216185837,0.00010218331687046,0.00020436663374093,6.81222112469771e-05,0.00044279437310535,0.00037467216185837,0.00017030552811744,0.00040873326748186,6.81222112469771e-05,0.00020436663374093,3.40611056234885e-05,3.40611056234885e-05,3.40611056234885e-05,0.00010218331687046,0.00017030552811744,0.00017030552811744,0.00013624442249395,0,0.00017030552811744,0.00010218331687046,3.40611056234885e-05,0,0.00010218331687046,3.40611056234885e-05,6.81222112469771e-05,3.40611056234885e-05,3.40611056234885e-05,3.40611056234885e-05,3.40611056234885e-05,6.81222112469771e-05,6.81222112469771e-05,0,3.40611056234885e-05,6.81222112469771e-05,0,0,0,0,3.40611056234885e-05,0,0.00054497768997581,0.00020436663374093,0.00017030552811744,0.00020436663374093,6.81222112469771e-05,6.81222112469771e-05,0.00020436663374093,0.00013624442249395,3.40611056234885e-05,0,0,3.40611056234885e-05,0,0,3.40611056234885e-05,0,0.00061309990122279,0.00204366633740931,0.00037467216185837,0.00017030552811744,0.00705064886406213,0.00037467216185837,0.00010218331687046,0.00068122211246977,6.81222112469771e-05,6.81222112469771e-05,0,0.00010218331687046,0.0005790387955993,0.00020436663374093,0.00013624442249395,0.00010218331687046,3.40611056234885e-05,0.00017030552811744,0.00017030552811744,0.00010218331687046,6.81222112469771e-05,0,3.40611056234885e-05,0.00023842773936442,3.40611056234885e-05,0,0,3.40611056234885e-05,0.00013624442249395,3.40611056234885e-05,3.40611056234885e-05,3.40611056234885e-05,3.40611056234885e-05,6.81222112469771e-05,3.40611056234885e-05,0.00010218331687046,0,0.0192785857828945,0.00279301066112606,0.00527947137164072,0.00183929970366838,0.00010218331687046,0.00051091658435232,0.0528968970332777,0.00401921046357165,0.00483667699853537,0.0458803092748391,0.00599475458973398,0.00827684866650772,6.81222112469771e-05,0.00235021628802071,0.00037467216185837,0.00030654995061139,3.40611056234885e-05,3.40611056234885e-05,0,0.00333798835110188,0.00991178173643516,0.0135903811437719,0.00054497768997581,0.00017030552811744,0.004462004836677,0.00074934432371674,0.00064716100684628,6.81222112469771e-05,0.00040873326748186,0.00047685547872884,0.00051091658435232,0.00010218331687046,0.00023842773936442,0.00034061105623488,0.00023842773936442,6.81222112469771e-05,0,0.00020436663374093,0.00068122211246977,0.00034061105623488,0,0.0114785925951156,0.00034061105623488,0,6.81222112469771e-05,0,0,0,0,0,0.00010218331687046,6.81222112469771e-05,0.00013624442249395,0,3.40611056234885e-05
