id,label,abundance,abundance (log10),abundance (%),std,sem,med,prevalence
0,Acidobacteriota,0.0009439950407138,-3.0250302872657957,0.09439950407138019,0.06841136686732244,0.009224586826574236,0.07754943776657018,0.8727272727272727
1,Actinomycetota,0.0398319530821844,-1.399768398285128,3.98319530821845,4.750758249530978,0.6405921116859796,1.9841269841269826,1.0
2,Aquificota,0.00032608646809421823,-3.4866672231319367,0.032608646809421875,0.03770785719971179,0.005084526427565852,0.01674982341192001,0.6727272727272727
3,Armatimonadota,0.0001695485687201237,-3.7707058720585636,0.016954856872012414,0.02403008436620676,0.00324021591493534,0.0,0.4909090909090909
4,Atribacterota,0.00016403925976037694,-3.7850521991669774,0.01640392597603773,0.026847288185505237,0.0036200876004357308,0.004493855061735363,0.5454545454545454
5,Bacillota,0.2997291847179112,-0.5232709676154094,29.972918471791186,17.70454953845801,2.387280972760409,25.665796344647525,1.0
6,Bacteroidota,0.42580876735711903,-0.37078540072856003,42.58087673571198,17.680932815567125,2.3840964944954357,42.274881516587804,1.0
7,Balneolota,8.837141723190663e-05,-4.053688180074295,0.00883714172319068,0.02113114398402218,0.002849322873543744,0.0,0.38181818181818183
8,Bdellovibrionota,0.0006259311515052181,-3.2034734338275026,0.06259311515052193,0.05263896231626774,0.007097836230767099,0.05030181086519007,0.8727272727272727
9,Caldisericota,3.5993191153504103e-06,-5.443779647125388,0.00035993191153504197,0.0008239913472011076,0.00011110697059077766,0.0,0.21818181818181817
10,Calditrichota,1.5212893339336356e-05,-4.817788179648,0.0015212893339336393,0.003957926724771177,0.0005336867306960636,0.0,0.23636363636363636
11,Campylobacterota,0.0033435163400408778,-2.4757965500258434,0.33435163400408835,0.25205361581073754,0.03398690262259242,0.27002700270027036,1.0
12,Candidatus.Abawacabacteria,2.143819930104499e-05,-4.668811695959781,0.0021438199301045055,0.00922551122072482,0.0012439676792331542,0.0,0.23636363636363636
13,Candidatus.Absconditabacteria,0.0038291586680825386,-2.416896637505798,0.38291586680825446,0.27893235562258434,0.0376112311594589,0.36703370036703076,1.0
14,Candidatus.Adlerbacteria,5.943316612153632e-06,-5.225971133405153,0.0005943316612153646,0.0013035211103941224,0.00017576675066913,0.0,0.21818181818181817
15,Candidatus.Aenigmarchaeota,1.732779040712311e-05,-4.761256813810882,0.0017327790407123153,0.012779817442689318,0.001723230232433296,0.0,0.09090909090909091
16,Candidatus.Altiarchaeota,9.966207045350062e-07,-6.001470094716737,9.966207045350082e-05,0.00024048369079393428,3.2426814251584666e-05,0.0,0.18181818181818182
17,Candidatus.Amesbacteria,1.5739141497069994e-05,-4.803018960239566,0.0015739141497070031,0.003850303816575845,0.0005191748607154262,0.0,0.23636363636363636
18,Candidatus.Aminicenantes,0.00014629342264699626,-3.834775199317809,0.014629342264699668,0.023586055539913865,0.0031803430802120635,0.0,0.45454545454545453
19,Candidatus.Andersenbacteria,1.5837830949275548e-05,-4.800304296942444,0.0015837830949275568,0.007577871568916115,0.0010217999939054715,0.0,0.21818181818181817
20,Candidatus.Azambacteria,2.1937622258582613e-05,-4.658810445855977,0.002193762225858266,0.00639885655660478,0.0008628216420769916,0.0,0.2727272727272727
21,Candidatus.Bathyarchaeota,1.1078750368044587e-05,-4.955509223260025,0.0011078750368044626,0.006153405857076656,0.000829725076504318,0.0,0.21818181818181817
22,Candidatus.Beckwithbacteria,8.632301699275477e-05,-4.063873389451094,0.008632301699275497,0.017008272720359516,0.0022933950257607396,0.0,0.41818181818181815
23,Candidatus.Berkelbacteria,8.073233387668337e-05,-4.092952492393159,0.008073233387668358,0.017102878408473802,0.002306151654143718,0.0,0.36363636363636365
24,Candidatus.Bipolaricaulota,1.764827471411898e-05,-4.753297744596915,0.0017648274714119026,0.007354963803649713,0.000991743116968552,0.0,0.2545454545454545
25,Candidatus.Blackallbacteria,5.6034370780535024e-06,-5.251545500469531,0.0005603437078053513,0.0015939147542709294,0.0002149234216215186,0.0,0.2
26,Candidatus.Blackburnbacteria,1.8039569870321072e-05,-4.743773821848017,0.0018039569870321093,0.00621428412335601,0.0008379339002548261,0.0,0.2727272727272727
27,Candidatus.Brennerbacteria,1.337018131866203e-05,-4.873862703047632,0.0013370181318662034,0.009747218407826405,0.0013143146619911488,0.0,0.10909090909090909
28,Candidatus.Buchananbacteria,0.0002031372497939788,-3.6922104316092614,0.020313724979397915,0.022402177927083933,0.003020709055463413,0.012146240738490027,0.6909090909090909
29,Candidatus.Calescamantes,4.016629699637329e-07,-6.396138204817256,4.016629699637338e-05,0.00013897659320002178,1.8739600004212928e-05,0.0,0.18181818181818182
30,Candidatus.Campbellbacteria,3.054248141170778e-05,-4.515095681764415,0.003054248141170784,0.007548905055889386,0.0010178941500857393,0.0,0.3090909090909091
31,Candidatus.Chisholmbacteria,0.00020438390367557275,-3.6895533102014237,0.020438390367557298,0.03758053075633337,0.005067357733443119,0.000862645000132895,0.5454545454545454
32,Candidatus.Cloacimonetes,8.387045876340988e-06,-5.076390981426651,0.0008387045876341014,0.0029620582480209107,0.000399403852684762,0.0,0.23636363636363636
33,Candidatus.Coatesbacteria,2.323518547695418e-05,-4.633853856376582,0.0023235185476954225,0.012312165570988803,0.0016601720669170632,0.0,0.23636363636363636
34,Candidatus.Collierbacteria,0.0001413175928491814,-3.8498037687833366,0.014131759284918175,0.026280076995391637,0.0035436048591632905,0.0017016063163626562,0.5272727272727272
35,Candidatus.Colwellbacteria,3.110597805761474e-05,-4.507156138692085,0.0031105978057614754,0.011714462291039876,0.0015795777730899842,0.0,0.2727272727272727
