source,target,type,weight,a,b,c,signal
0,1,Undirected,-0.00630000,67,0,0,neg
0,2,Undirected,-0.00190000,56,11,0,neg
0,3,Undirected,0.00020000,67,0,0,pos
0,4,Undirected,0.00090000,57,10,0,pos
0,5,Undirected,0.00390000,67,0,0,pos
0,6,Undirected,-0.00520000,67,0,0,neg
0,7,Undirected,0.00000000,54,13,0,pos
0,8,Undirected,0.00270000,67,0,0,pos
0,9,Undirected,-0.00290000,51,16,0,neg
0,10,Undirected,-0.00210000,58,9,0,neg
0,11,Undirected,-0.00200000,67,0,0,neg
0,12,Undirected,0.00150000,49,18,0,pos
0,13,Undirected,-0.00120000,49,18,0,neg
0,14,Undirected,-0.00090000,58,9,0,neg
0,15,Undirected,-0.00480000,20,47,0,neg
0,16,Undirected,0.00030000,22,45,0,pos
0,17,Undirected,-0.00110000,59,8,0,neg
0,18,Undirected,0.00250000,67,0,0,pos
0,19,Undirected,-0.00860000,49,18,0,neg
0,20,Undirected,0.00040000,58,9,0,pos
0,21,Undirected,0.00140000,57,10,0,pos
0,22,Undirected,0.00030000,53,14,0,pos
0,23,Undirected,0.00130000,55,12,0,pos
0,24,Undirected,-0.00100000,51,16,0,neg
0,25,Undirected,-0.00490000,52,15,0,neg
0,26,Undirected,-0.00090000,47,20,0,neg
0,27,Undirected,0.00090000,26,41,0,pos
0,28,Undirected,0.00020000,55,12,0,pos
0,29,Undirected,-0.00360000,15,52,0,neg
0,30,Undirected,-0.00210000,48,19,0,neg
0,31,Undirected,0.00050000,51,16,0,pos
0,32,Undirected,0.00090000,39,28,0,pos
0,33,Undirected,0.00290000,58,9,0,pos
0,34,Undirected,-0.00510000,56,11,0,neg
0,35,Undirected,-0.00190000,49,18,0,neg
0,36,Undirected,-0.00300000,56,11,0,neg
0,37,Undirected,0.00190000,57,10,0,pos
0,38,Undirected,-0.00310000,54,13,0,neg
0,39,Undirected,-0.00300000,38,29,0,neg
0,40,Undirected,-0.00050000,57,10,0,neg
0,41,Undirected,-0.00770000,45,22,0,neg
0,42,Undirected,-0.00100000,57,10,0,neg
0,43,Undirected,0.00110000,55,12,0,pos
0,44,Undirected,-0.00290000,60,7,0,neg
0,45,Undirected,-0.00280000,62,5,0,neg
0,46,Undirected,-0.00220000,52,15,0,neg
0,47,Undirected,-0.00280000,51,16,0,neg
0,48,Undirected,-0.00810000,54,13,0,neg
0,49,Undirected,-0.00610000,59,8,0,neg
0,50,Undirected,0.00020000,62,5,0,pos
0,51,Undirected,-0.00110000,62,5,0,neg
0,52,Undirected,-0.00670000,48,19,0,neg
0,53,Undirected,-0.00380000,49,18,0,neg
0,54,Undirected,-0.00510000,62,5,0,neg
0,55,Undirected,-0.00200000,54,13,0,neg
0,56,Undirected,-0.00320000,44,23,0,neg
0,57,Undirected,-0.00070000,49,18,0,neg
0,58,Undirected,0.00090000,37,30,0,pos
0,59,Undirected,-0.00830000,55,12,0,neg
0,60,Undirected,-0.00510000,67,0,0,neg
0,61,Undirected,-0.00510000,55,12,0,neg
0,62,Undirected,-0.00630000,55,12,0,neg
0,63,Undirected,-0.00440000,17,50,0,neg
0,64,Undirected,-0.00400000,53,14,0,neg
0,65,Undirected,0.00120000,63,4,0,pos
0,66,Undirected,-0.00320000,56,11,0,neg
0,67,Undirected,-0.00440000,57,10,0,neg
0,68,Undirected,-0.00190000,56,11,0,neg
0,69,Undirected,-0.00420000,48,19,0,neg
0,70,Undirected,-0.00490000,63,4,0,neg
0,71,Undirected,-0.00170000,51,16,0,neg
0,72,Undirected,-0.00170000,56,11,0,neg
0,73,Undirected,0.00070000,55,12,0,pos
0,74,Undirected,0.00100000,54,13,0,pos
0,75,Undirected,-0.00460000,43,24,0,neg
0,76,Undirected,-0.00540000,63,4,0,neg
0,77,Undirected,-0.00200000,20,47,0,neg
0,78,Undirected,-0.00190000,56,11,0,neg
0,79,Undirected,-0.00140000,49,18,0,neg
0,80,Undirected,-0.00710000,66,1,0,neg
0,81,Undirected,0.00080000,18,49,0,pos
0,82,Undirected,-0.00220000,67,0,0,neg
0,83,Undirected,-0.00360000,54,13,0,neg
0,84,Undirected,-0.00500000,43,24,0,neg
0,85,Undirected,-0.00580000,64,3,0,neg
0,86,Undirected,-0.00070000,56,11,0,neg
0,87,Undirected,-0.00120000,53,14,0,neg
0,88,Undirected,-0.00290000,55,12,0,neg
0,89,Undirected,0.00010000,60,7,0,pos
0,90,Undirected,-0.00290000,62,5,0,neg
0,91,Undirected,-0.00500000,67,0,0,neg
0,92,Undirected,-0.00240000,55,12,0,neg
0,93,Undirected,-0.00470000,65,2,0,neg
0,94,Undirected,-0.00530000,58,9,0,neg
0,95,Undirected,-0.00190000,59,8,0,neg
0,96,Undirected,-0.00120000,47,20,0,neg
0,97,Undirected,-0.00270000,58,9,0,neg
0,98,Undirected,-0.00000000,55,12,0,pos
0,99,Undirected,-0.00240000,59,8,0,neg
0,100,Undirected,-0.00700000,50,17,0,neg
0,101,Undirected,-0.00250000,60,7,0,neg
0,102,Undirected,-0.00110000,59,8,0,neg
0,103,Undirected,-0.00250000,50,17,0,neg
0,104,Undirected,-0.00590000,50,17,0,neg
0,105,Undirected,-0.00490000,26,41,0,neg
0,106,Undirected,-0.00130000,65,2,0,neg
0,107,Undirected,0.00120000,8,59,0,pos
0,108,Undirected,-0.00490000,51,16,0,neg
0,109,Undirected,-0.00790000,53,14,0,neg
0,110,Undirected,-0.00960000,50,17,0,neg
0,111,Undirected,-0.00160000,52,15,0,neg
0,112,Undirected,-0.00170000,51,16,0,neg
0,113,Undirected,0.00220000,61,6,0,pos
0,114,Undirected,0.00030000,59,8,0,pos
0,115,Undirected,0.00300000,54,13,0,pos
0,116,Undirected,-0.00050000,62,5,0,neg
0,117,Undirected,-0.00180000,56,11,0,neg
0,118,Undirected,-0.00020000,60,7,0,neg
0,119,Undirected,-0.00420000,59,8,0,neg
0,120,Undirected,0.00350000,66,1,0,pos
0,121,Undirected,-0.00060000,67,0,0,neg
0,122,Undirected,-0.00080000,56,11,0,neg
0,123,Undirected,0.00200000,46,21,0,pos
0,124,Undirected,-0.00310000,67,0,0,neg
0,125,Undirected,-0.00070000,55,12,0,neg
0,126,Undirected,-0.00300000,67,0,0,neg
0,127,Undirected,0.00210000,46,21,0,pos
0,128,Undirected,-0.00610000,67,0,0,neg
0,129,Undirected,-0.00510000,67,0,0,neg
0,130,Undirected,-0.00560000,51,16,0,neg
0,131,Undirected,-0.00250000,61,6,0,neg
0,132,Undirected,0.00070000,67,0,0,pos
0,133,Undirected,-0.00410000,66,1,0,neg
0,134,Undirected,-0.00290000,63,4,0,neg
0,135,Undirected,-0.00370000,67,0,0,neg
0,136,Undirected,-0.00470000,63,4,0,neg
0,137,Undirected,-0.00370000,67,0,0,neg
0,138,Undirected,-0.00360000,32,35,0,neg
0,139,Undirected,-0.00500000,56,11,0,neg
0,140,Undirected,-0.00200000,60,7,0,neg
0,141,Undirected,-0.00480000,67,0,0,neg
0,142,Undirected,-0.00660000,67,0,0,neg
0,143,Undirected,-0.00100000,67,0,0,neg
0,144,Undirected,-0.00210000,66,1,0,neg
0,145,Undirected,0.00360000,66,1,0,pos
0,146,Undirected,0.00210000,67,0,0,pos
0,147,Undirected,-0.00200000,61,6,0,neg
0,148,Undirected,-0.00020000,62,5,0,neg
0,149,Undirected,-0.00030000,59,8,0,neg
0,150,Undirected,-0.00020000,67,0,0,neg
0,151,Undirected,-0.00180000,43,24,0,neg
0,152,Undirected,-0.00580000,48,19,0,neg
0,153,Undirected,-0.00310000,31,36,0,neg
0,154,Undirected,0.00280000,66,1,0,pos
0,155,Undirected,0.00380000,52,15,0,pos
0,156,Undirected,0.00150000,62,5,0,pos
0,157,Undirected,0.00220000,64,3,0,pos
1,2,Undirected,-0.00100000,56,11,0,neg
1,3,Undirected,0.00140000,67,0,0,pos
1,4,Undirected,0.00060000,57,10,0,pos
1,5,Undirected,0.00170000,67,0,0,pos
1,6,Undirected,-0.00340000,67,0,0,neg
1,7,Undirected,-0.00240000,54,13,0,neg
1,8,Undirected,-0.00270000,67,0,0,neg
1,9,Undirected,-0.00320000,51,16,0,neg
1,10,Undirected,-0.00310000,58,9,0,neg
1,11,Undirected,-0.00560000,67,0,0,neg
1,12,Undirected,0.00060000,49,18,0,pos
1,13,Undirected,-0.00230000,49,18,0,neg
1,14,Undirected,0.00120000,58,9,0,pos
1,15,Undirected,-0.00720000,20,47,0,neg
1,16,Undirected,-0.00360000,22,45,0,neg
1,17,Undirected,-0.00610000,59,8,0,neg
1,18,Undirected,-0.00870000,67,0,0,neg
1,19,Undirected,-0.00300000,49,18,0,neg
1,20,Undirected,-0.00060000,58,9,0,neg
1,21,Undirected,-0.00200000,57,10,0,neg
1,22,Undirected,-0.00190000,53,14,0,neg
1,23,Undirected,-0.00730000,55,12,0,neg
1,24,Undirected,0.00040000,51,16,0,pos
1,25,Undirected,0.00050000,52,15,0,pos
1,26,Undirected,0.00110000,47,20,0,pos
1,27,Undirected,-0.00320000,26,41,0,neg
1,28,Undirected,-0.00850000,55,12,0,neg
1,29,Undirected,0.00210000,15,52,0,pos
1,30,Undirected,-0.00290000,48,19,0,neg
1,31,Undirected,-0.00460000,51,16,0,neg
1,32,Undirected,-0.00260000,39,28,0,neg
1,33,Undirected,0.00450000,58,9,0,pos
1,34,Undirected,-0.00150000,56,11,0,neg
1,35,Undirected,-0.00200000,49,18,0,neg
1,36,Undirected,-0.00100000,56,11,0,neg
1,37,Undirected,0.00150000,57,10,0,pos
1,38,Undirected,-0.00060000,54,13,0,neg
1,39,Undirected,0.00030000,38,29,0,pos
1,40,Undirected,-0.00300000,57,10,0,neg
1,41,Undirected,-0.00030000,45,22,0,neg
1,42,Undirected,-0.00060000,57,10,0,neg
1,43,Undirected,0.00170000,55,12,0,pos
1,44,Undirected,-0.00400000,60,7,0,neg
1,45,Undirected,0.00440000,62,5,0,pos
