source,target,type,weight,a,b,c,signal
0,1,Undirected,0.00170000,3,0,0,pos
0,2,Undirected,-0.10560000,1,2,0,neg
0,3,Undirected,0.03960000,2,1,0,pos
0,4,Undirected,-0.07380000,2,1,0,neg
0,5,Undirected,-0.05960000,3,0,0,neg
0,6,Undirected,-0.02000000,3,0,0,neg
0,7,Undirected,-0.00510000,3,0,0,neg
0,8,Undirected,-0.00860000,1,2,0,neg
0,9,Undirected,-0.00000000,2,1,0,pos
0,10,Undirected,-0.01320000,3,0,0,neg
0,11,Undirected,-0.04760000,1,2,0,neg
0,12,Undirected,0.00590000,1,2,0,pos
0,13,Undirected,-0.03490000,1,2,0,neg
0,14,Undirected,-0.04320000,1,2,0,neg
0,15,Undirected,-0.01290000,2,1,0,neg
0,16,Undirected,0.02090000,2,1,0,pos
0,17,Undirected,-0.01450000,2,1,0,neg
0,18,Undirected,-0.01710000,2,1,0,neg
0,19,Undirected,-0.04680000,1,2,0,neg
0,20,Undirected,-0.05780000,1,2,0,neg
0,21,Undirected,-0.08380000,1,2,0,neg
0,22,Undirected,-0.01920000,1,2,0,neg
0,23,Undirected,-0.07280000,1,2,0,neg
0,24,Undirected,0.00580000,2,1,0,pos
0,25,Undirected,-0.03700000,1,2,0,neg
0,26,Undirected,-0.05470000,2,1,0,neg
0,27,Undirected,-0.06820000,2,1,0,neg
0,28,Undirected,-0.04120000,2,1,0,neg
0,29,Undirected,-0.06200000,1,2,0,neg
0,30,Undirected,-0.10650000,1,2,0,neg
0,31,Undirected,-0.05250000,2,1,0,neg
0,32,Undirected,0.00820000,2,1,0,pos
0,33,Undirected,-0.04760000,2,1,0,neg
0,34,Undirected,-0.09550000,1,2,0,neg
0,35,Undirected,-0.07440000,1,2,0,neg
0,36,Undirected,-0.05040000,1,2,0,neg
0,37,Undirected,0.03540000,3,0,0,pos
0,38,Undirected,-0.05540000,1,2,0,neg
0,39,Undirected,-0.06670000,1,2,0,neg
0,40,Undirected,-0.00020000,1,2,0,neg
0,41,Undirected,-0.03990000,1,2,0,neg
0,42,Undirected,-0.00030000,2,1,0,neg
0,43,Undirected,-0.05100000,1,2,0,neg
0,44,Undirected,-0.01720000,2,1,0,neg
0,45,Undirected,-0.04550000,1,2,0,neg
0,46,Undirected,-0.05670000,1,2,0,neg
0,47,Undirected,-0.04970000,2,1,0,neg
0,48,Undirected,0.03380000,2,1,0,pos
0,49,Undirected,-0.01550000,1,2,0,neg
0,50,Undirected,-0.03360000,2,1,0,neg
0,51,Undirected,0.02290000,3,0,0,pos
0,52,Undirected,0.01060000,1,2,0,pos
0,53,Undirected,-0.00670000,1,2,0,neg
0,54,Undirected,-0.00100000,1,2,0,neg
0,55,Undirected,-0.01910000,1,2,0,neg
0,56,Undirected,-0.01940000,2,1,0,neg
0,57,Undirected,-0.00960000,2,1,0,neg
0,58,Undirected,-0.01590000,1,2,0,neg
0,59,Undirected,-0.01510000,2,1,0,neg
0,60,Undirected,-0.03410000,1,2,0,neg
0,61,Undirected,-0.00790000,2,1,0,neg
0,62,Undirected,-0.05270000,3,0,0,neg
0,63,Undirected,0.00750000,1,2,0,pos
0,64,Undirected,-0.02050000,1,2,0,neg
