#OTU ID	mgm4487624	mgm4487625	mgm4546288	mgm4546289	mgm4546290	mgm4546291	mgm4546292	mgm4546293	mgm4546371	mgm4546372	mgm4546373	mgm4546374	mgm4546375	mgm4722282	mgm4722291	mgm4722293	mgm4722294	mgm4722283	mgm4722296	mgm4722281	mgm4703499	mgm4446437	mgm4722278	mgm4699428	mgm4699429	mgm4699430	mgm4699432	mgm4699433	mgm4699434	mgm4699435	mgm4699436	mgm4699437	mgm4699438	mgm4699439	mgm4699440	mgm4699441	mgm4699442	mgm4699443	mgm4699444	mgm4699445	mgm4699446	mgm4699447	mgm4699448	mgm4699449	mgm4699450	mgm4699451	mgm4699452	mgm4699453	mgm4699454	mgm4699455	mgm4699456	mgm4699465	mgm4699466	mgm4699467	mgm4722276	mgm4547679	mgm4461593	mgm4461594	mgm4463925	mgm4463926	mgm4463927	mgm4463928	mgm4463929	mgm4463930	mgm4463931	mgm4463932	mgm4463933	mgm4468639	mgm4722277	mgm4535370	mgm4535371	mgm4535372	mgm4722290	mgm4441574	mgm4441570	mgm4441571	mgm4441573	mgm4449103	mgm4449104	mgm4539502	mgm4539503	mgm4539504	mgm4539505	mgm4539506	mgm4539507	mgm4539508	mgm4539509	mgm4539510	mgm4539511	mgm4539512	mgm4539513	mgm4722279	mgm4634011	mgm4634013	mgm4535373	mgm4535374	mgm4566627	mgm4535375	mgm4531574	mgm4706473	mgm4706478	mgm4706479	mgm4706483
Candidatus Adlerbacteria	0.0	6.75000675000675e-06	0.0	6.92883531821369e-06	4.14885539994275e-06	0.0	2.73334946009515e-06	5.11019279054001e-06	8.43106341002791e-06	0.0	3.45664753988361e-05	0.0	2.74221781436099e-05	3.65542787958289e-06	5.42857142857143e-06	3.09979375879894e-06	2.82631667388091e-06	3.08539162931047e-06	1.02838486192802e-05	2.16985795153641e-05	1.66248275174145e-05	0.0	5.38525171323246e-06	4.23884569493049e-06	9.50220193000279e-06	5.22483890764939e-06	6.11318060899111e-06	5.14643601052553e-06	6.85405471898511e-06	8.49806135251658e-06	7.46895482247072e-06	3.96946686090591e-06	6.94670970583364e-06	3.50803805796076e-06	7.73640822478658e-06	5.37062387660455e-06	2.08322907210822e-05	4.89612374789569e-06	8.20388605263742e-06	1.13967407074921e-05	4.87280462178329e-06	3.37005701747621e-06	5.81080238728892e-06	5.34251057928397e-06	7.28601241744688e-06	7.53942347399499e-06	9.36417666115173e-06	4.64174160152129e-06	7.18101790244861e-06	9.86160227369102e-06	5.07742210021144e-06	1.52158800532175e-05	6.92253742613033e-06	4.32857397006272e-06	8.64797550893336e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.17689388713991e-06	0.0	0.0	9.91109745582128e-06	3.85537794380137e-05	1.72781698962446e-05	0.0	0.0	0.0	2.62130068940208e-05	7.27849713591138e-06	3.91106244011186e-06	0.0	1.00333105911627e-05	2.09826159027246e-05	0.0	4.75300984348339e-06	3.84627219299055e-05	0.0	1.17853649338252e-05	0.0	0.0	1.80804035546073e-05	1.04556938396179e-05	8.28608538396684e-06	8.39456569395236e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Sungbacteria	2.29037355992762e-05	0.0	1.9422890431313e-05	1.52434377000701e-05	1.79783733997519e-05	0.0	1.77667714906185e-05	1.36271807747734e-05	2.52931902300837e-05	0.0	4.6766407892543e-05	0.0002858776443682	4.79888117513174e-05	9.5302226860554e-06	1.55714285714286e-05	1.03485422409134e-05	6.59473890572213e-06	7.82367163146584e-06	2.26244669624164e-05	3.49383907450777e-05	4.15620687935363e-05	0.0	1.36601506872238e-05	8.15162633640479e-06	1.67754922961778e-05	1.11541504770043e-05	1.85367412014569e-05	1.28175387431957e-05	1.27160752023276e-05	1.78677187411887e-05	1.94504031835175e-05	1.71408796266392e-05	1.5878193613334e-05	1.38726959564812e-05	1.91456567179062e-05	8.91907179507541e-06	2.02336616773729e-05	8.16020624649281e-06	1.97406008141588e-05	1.46112060352463e-05	1.23817166619084e-05	1.32209929147144e-05	1.2361161442051e-05	1.35046795198567e-05	2.28988961691188e-05	1.66210017494889e-05	2.0856575290747e-05	1.51797495617318e-05	2.0859147240446e-05	1.76100040601625e-05	1.29175591667144e-05	4.23191663980113e-05	1.31218246734112e-05	1.9190011267278e-05	1.70557294759519e-05	3.54701749034325e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.61775792282236e-05	6.54150585464774e-05	1.49761878613005e-05	3.96443898232851e-05	1.32184386644618e-05	5.18345096887338e-05	5.54668086616968e-06	5.54668086616968e-06	2.29123069638138e-05	3.93195103410312e-05	3.63924856795569e-05	4.39994524512584e-05	8.80677064527209e-06	2.17388396141858e-05	4.19652318054492e-05	0.000120721917064	2.37650492174169e-05	3.84627219299055e-05	0.0001091583888221	4.71414597353007e-05	8.00929077730167e-05	4.9813200498132e-05	3.61608071092147e-05	2.99699844971805e-05	3.43095722929877e-05	3.40579522440353e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Jorgensenbacteria	1.14518677996381e-05	6.75000675000675e-06	1.38734931652236e-05	1.52434377000701e-05	8.29771079988549e-06	0.0	1.23000725704282e-05	8.51698798423335e-06	0.0	0.0	3.04998312342672e-05	0.0	2.97073596555774e-05	1.13579366258469e-05	1.28571428571429e-05	9.82396175865511e-06	6.85167678516585e-06	7.49309395689686e-06	2.11847281557172e-05	2.59279636581893e-05	5.81868963109508e-05	0.0	9.71972260437078e-06	7.28211952718828e-06	1.34907805179052e-05	1.02735596498724e-05	1.36067568393673e-05	1.01957694548147e-05	8.65775332924435e-06	1.80856177502276e-05	8.55817740074771e-06	1.28105521420145e-05	1.05193032688338e-05	5.36836127051571e-06	7.26753499904194e-06	5.37062387660455e-06	1.12542260217341e-05	7.11751322610762e-06	1.29467576768184e-05	1.49034301559512e-05	1.07041937593272e-05	1.10174940955953e-05	1.21498595370587e-05	1.08334242302147e-05	1.40515953765047e-05	1.31939910794912e-05	1.50394352436679e-05	8.15441092159145e-06	1.74396149059466e-05	1.47924034105365e-05	8.66148475918422e-06	1.39478900487827e-05	1.07454312286202e-05	1.15428639201672e-05	1.32121848053149e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003811944091486	0.0	0.0	0.0	1.11772365576817e-05	8.17688231830967e-06	1.9968250481734e-05	1.98221949116426e-05	1.211690210909e-05	7.77517645331007e-05	3.69778724411312e-06	3.69778724411312e-06	3.81871782730231e-05	0.000104852027576	2.91139885436455e-05	4.30216868412304e-05	2.64203119358163e-05	2.34110580460462e-05	5.24565397568115e-05	6.03609585320215e-05	0.0	6.15403550878489e-05	0.0002547029072517	8.24975545367762e-05	4.00464538865084e-05	9.9626400996264e-05	4.52010088865183e-05	2.94291727468554e-05	1.54069400108133e-05	2.47040076136312e-05	0.0005950609937518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Liptonbacteria	5.72593389981906e-05	6.75000675000675e-06	1.66481917982683e-05	1.66292047637129e-05	9.68066259986641e-06	0.0	2.18667956807612e-05	1.19237831779267e-05	5.05863804601674e-05	0.0	4.2699763727974e-05	0.0002858776443682	4.11332672154149e-05	7.96361073766274e-06	1.64285714285714e-05	7.82101809912349e-06	7.19426062442414e-06	7.71347907327618e-06	2.48869136586581e-05	2.29857833849196e-05	2.49372412761218e-05	0.0	1.47109315093179e-05	1.1955718626727e-05	1.20830468986455e-05	7.45566900305025e-06	1.045156684763e-05	1.00986668885784e-05	8.38719853770546e-06	1.02412534248277e-05	8.40257417527956e-06	1.04649580878429e-05	5.65660647475025e-06	3.50803805796076e-06	9.06488236439639e-06	4.12387190524992e-06	1.40079196227967e-05	4.76012031045414e-06	1.05112290049417e-05	1.31500854317217e-05	1.23817166619084e-05	8.0362898109048e-06	8.6633781046853e-06	9.49779658539372e-06	1.19698775429484e-05	7.9677998077447e-06	1.56069611019196e-05	1.16670802416616e-05	1.07715268536729e-05	1.21156827933918e-05	6.79478545763589e-06	8.87593003104357e-06	6.92253742613033e-06	1.1110006523161e-05	2.04188310627593e-05	7.09403498068649e-06	0.0	0.0001926782273603	0.0	0.0	0.0	0.0001029760065904	0.0	0.0	0.0	0.0	0.0	0.0	1.44127524033265e-05	0.0	1.9968250481734e-05	1.98221949116426e-05	2.20307311074364e-05	4.31954247406115e-05	3.69778724411312e-06	3.69778724411312e-06	3.05497426184184e-05	7.86390206820624e-05	9.46204627668479e-05	2.34663746406711e-05	3.52270825810883e-05	4.34776792283715e-05	2.09826159027246e-05	0.000181082875596	3.80240787478671e-05	3.07701775439244e-05	7.27722592147873e-05	5.89268246691259e-05	4.00464538865084e-05	0.0001494396014943	4.52010088865183e-05	3.11868109354119e-05	7.25032471097098e-06	9.11409989629114e-06	0.0005950609937518	0.0002759381898454	0.0	0.0	5.18779829840216e-05	0.0	0.0	0.0	0.0
Candidatus Tagabacteria	3.43556033989144e-05	6.75000675000675e-06	4.16204794956708e-06	0.0	2.76590359996183e-06	0.0	1.36667473004757e-06	0.0	8.43106341002791e-06	0.0	8.13328832913791e-06	0.0	1.14259075598375e-05	7.44140675486518e-06	1.04285714285714e-05	5.96114184384412e-06	4.28229799072865e-06	4.07712465301741e-06	1.1929264398365e-05	1.43431288321898e-05	8.31241375870725e-06	0.0	7.6181609601825e-06	7.28211952718828e-06	1.23176691685221e-05	6.80990239648684e-06	1.12403643455643e-05	7.28269246772481e-06	6.49331499693326e-06	1.04591524338666e-05	7.0021451460663e-06	9.74323684040542e-06	6.35127744533361e-06	3.82695060868447e-06	8.51786360102764e-06	3.16483192728482e-06	9.09916146438073e-06	3.53608937348022e-06	1.12803433223764e-05	1.11045165867872e-05	7.18938386820485e-06	8.55476012128576e-06	6.55035905476206e-06	1.02398119436276e-05	1.00616361955219e-05	8.39617614149442e-06	1.12086357004695e-05	8.9071257758922e-06	9.23273730314821e-06	1.09886425335414e-05	4.85341818402564e-06	4.27946626496743e-06	5.88932288491684e-06	9.0900053371317e-06	1.24915201795704e-05	3.54701749034325e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.70654753693415e-06	0.0	4.99206262043351e-06	9.91109745582128e-06	1.60824337084286e-05	2.59172548443669e-05	1.84889362205656e-06	1.84889362205656e-06	7.63743565460461e-06	1.31065034470104e-05	5.8227977087291e-05	2.05330778105872e-05	2.64203119358163e-05	1.5049965886744e-05	6.29478477081738e-05	0.000120721917064	1.42590295304502e-05	4.61552663158866e-05	7.27722592147873e-05	4.71414597353007e-05	8.00929077730167e-05	4.9813200498132e-05	3.61608071092147e-05	1.58187436970081e-05	4.14304269198342e-06	4.31720521403264e-06	0.0	0.0	0.0	0.0	0.0	0.0002077346536024	5.56111667222778e-05	0.0	0.0
Candidatus Ryanbacteria	1.14518677996381e-05	0.0	4.16204794956708e-06	4.15730119092821e-06	6.91475899990458e-06	0.0	6.83337365023787e-06	1.70339759684667e-06	1.68621268200558e-05	0.0	2.23665429051293e-05	0.0	5.71295377991874e-05	1.60577724710249e-05	2.75714285714286e-05	1.94094778435565e-05	1.37889995301463e-05	1.07988707025866e-05	2.05676972385604e-05	3.86161160866649e-05	1.66248275174145e-05	0.0	1.72065359617915e-05	9.89063995483782e-06	1.51331364070415e-05	1.10367383667201e-05	1.97199374483584e-05	1.66045388264126e-05	1.40688491600221e-05	1.65603246869554e-05	1.43154967430689e-05	1.38931340131707e-05	1.01223484285004e-05	4.62423198549373e-06	1.13311029554955e-05	8.34364780829635e-06	2.23887262347263e-05	8.61355103796463e-06	1.76896293009994e-05	1.69489990008857e-05	1.60562906389908e-05	1.50356390010477e-05	1.22555104895548e-05	1.61759348094987e-05	3.85117799207906e-05	1.31939910794912e-05	1.92958791805551e-05	1.53052020374486e-05	2.37657497247704e-05	1.77508840926438e-05	1.25442193064047e-05	2.80542788481198e-05	1.97343977371775e-05	2.29414420413324e-05	1.70557294759519e-05	7.09403498068649e-06	0.0	0.0	0.0002327746741154	0.0	0.0	0.0001029760065904	0.0001731301939058	0.0	0.0	0.0002823263692828	0.0	0.0	1.44127524033265e-05	2.4530646954929e-05	3.49444383430346e-05	9.91109745582128e-06	2.07088872409902e-05	0.0001295862742218	3.69778724411312e-06	3.69778724411312e-06	3.05497426184184e-05	6.5532517235052e-05	3.63924856795569e-05	4.59549836713143e-05	4.40338532263604e-05	2.00666211823253e-05	2.09826159027246e-05	0.000120721917064	2.37650492174169e-05	7.69254438598111e-05	0.0001455445184295	5.89268246691259e-05	0.000160185815546	4.9813200498132e-05	5.4241210663822e-05	3.55583725838728e-05	1.85142220298009e-05	2.08664918678244e-05	0.0	0.0	0.0	0.0	0.0	3.46224422670775e-05	0.0	0.0	0.0
Candidatus Wildermuthbacteria	3.43556033989144e-05	3.37500337500337e-05	4.16204794956708e-06	8.31460238185643e-06	1.10636143998473e-05	0.0	9.56672311033302e-06	3.40679519369334e-06	2.52931902300837e-05	0.0	8.13328832913791e-06	0.0	9.14072604786998e-06	1.46217115183316e-05	1.72857142857143e-05	1.64527514890098e-05	1.10483288160799e-05	9.80713767887971e-06	1.83052505423188e-05	3.69611396829507e-05	3.3249655034829e-05	0.0	1.98334880170269e-05	9.23850984792543e-06	1.53677586769181e-05	7.86661138904515e-06	1.9917136822842e-05	9.12764122621509e-06	6.4031300664203e-06	1.85214157683054e-05	1.32262741647919e-05	1.42539946368894e-05	6.94670970583364e-06	4.99629662800472e-06	1.22688494069848e-05	9.49449578185446e-06	1.52051777102152e-05	8.43221312137591e-06	1.71768864227096e-05	1.81178954837054e-05	1.36598293495892e-05	9.72131831964291e-06	1.33120200145164e-05	1.11302303735083e-05	1.12759715984297e-05	1.06237330769929e-05	1.83027089286148e-05	1.70615366974837e-05	1.81235213728465e-05	1.67647238652747e-05	8.58681678712228e-06	9.19292753215226e-06	1.61181468429303e-05	1.28414361111861e-05	2.18601603142482e-05	3.54701749034325e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.06008932196508e-05	2.05896462904664e-05	2.4530646954929e-05	3.99365009634681e-05	1.98221949116426e-05	4.47223841480959e-05	5.18345096887338e-05	1.10933617323394e-05	1.10933617323394e-05	3.81871782730231e-05	7.86390206820624e-05	3.63924856795569e-05	6.74658270919295e-05	5.28406238716325e-05	5.18387713876737e-05	2.09826159027246e-05	0.000241443834128	2.37650492174169e-05	0.0001153881657897	3.63861296073937e-05	2.35707298676504e-05	0.000160185815546	0.0002988792029887	8.1361815995733e-05	3.50175608335477e-05	5.6966837014772e-06	9.11409989629114e-06	0.0002975304968759	0.0	0.0	0.0	0.0	0.0	0.0	0.0003847633705271	0.0005565862708719
Candidatus Komeilibacteria	6.87112067978287e-05	0.0	1.66481917982683e-05	5.54306825457095e-06	1.10636143998473e-05	0.0001157407407407	1.36667473004757e-05	1.533057837162e-05	1.68621268200558e-05	0.0	4.2699763727974e-05	0.0	3.42777226795124e-05	3.13322389678534e-05	6.12857142857143e-05	3.30485703822718e-05	2.30387631901202e-05	1.79613869849145e-05	6.72563699700925e-05	8.80815219310118e-05	9.14365513457798e-05	0.0	4.03237140478625e-05	3.68453510405497e-05	4.293587538742e-05	3.67499905189721e-05	4.67362517526094e-05	3.32090776528251e-05	2.83180681810701e-05	5.07704691060606e-05	3.76559805632899e-05	3.82512261141842e-05	3.27487743275014e-05	1.87626884009113e-05	2.58661729535794e-05	1.66872956165927e-05	4.07067749722296e-05	1.43256954105096e-05	4.2942216056774e-05	4.52947387092636e-05	3.2591873535862e-05	2.51458100534763e-05	3.37026538462758e-05	2.43381037500714e-05	4.40630274769406e-05	3.63263131019758e-05	4.75302906285732e-05	3.39976209192505e-05	4.22312243310668e-05	4.78992110436421e-05	2.50137706407475e-05	1.48988825521088e-05	2.66569351633078e-05	4.66043130776753e-05	4.27594344608372e-05	3.54701749034325e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007604562737642	0.0	3.91203279518861e-05	4.9061293909858e-05	4.49285635839016e-05	3.96443898232851e-05	5.77205155014833e-05	0.0001900598688586	1.47911489764525e-05	1.47911489764525e-05	7.63743565460461e-05	0.0001703845448111	0.0001164559541745	0.0001290650605236	9.68744770979929e-05	9.86608874797662e-05	0.0001049130795136	0.0003621657511921	9.98132067131511e-05	0.0001384657989476	0.0001819306480369	0.0001885658389412	0.0001201393616595	4.9813200498132e-05	0.0001988844391006	8.70256241564745e-05	1.91615724504233e-05	1.84680445266952e-05	0.0002975304968759	0.0	0.0	0.0	0.0	0.0001038673268012	8.34167500834168e-05	0.0001539053482108	0.0
Candidatus Kuenenbacteria	1.14518677996381e-05	1.35000135000135e-05	6.9367465826118e-06	1.24719035727846e-05	1.52124697997901e-05	0.0	8.20004838028544e-06	1.19237831779267e-05	0.0	0.0	1.21999324937069e-05	0.0	2.2851815119675e-05	1.99743023420065e-05	3.38571428571429e-05	2.84227243114488e-05	1.65296702442126e-05	1.37740697737075e-05	2.50925906310437e-05	4.85459745089501e-05	6.6499310069658e-05	0.0001997203914519	2.50873921274975e-05	1.57598109170493e-05	1.29042248432137e-05	1.02148535947303e-05	1.89311399504241e-05	1.59248208627582e-05	1.47001436736128e-05	1.43813345965665e-05	1.52491160958777e-05	2.21929283587012e-05	1.25040774705005e-05	5.89988218838855e-06	1.11748118802473e-05	9.8781117730405e-06	1.77194196937941e-05	6.07482020572243e-06	1.70487007031371e-05	1.72412231215907e-05	1.62160547249509e-05	8.81399527647624e-06	1.33120200145164e-05	1.05366180869212e-05	1.24903070013375e-05	1.24229136787417e-05	2.539678215676e-05	1.90687763089523e-05	2.30818432578705e-05	1.50741634754991e-05	1.2245547418157e-05	9.98542128492401e-06	1.3638431944018e-05	1.63042952872362e-05	2.64243696106297e-05	0.0	9.18273645546373e-05	0.0	0.0003491620111731	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.67665401776063e-05	8.17688231830967e-06	2.99523757226011e-05	2.97332923674638e-05	3.48085551497495e-05	8.63908494812229e-05	7.39557448822625e-06	7.39557448822625e-06	5.34620495822323e-05	0.000104852027576	5.09494799513796e-05	5.67104053816219e-05	0.0001056812477432	5.18387713876737e-05	9.44217715622607e-05	0.000241443834128	6.65421378087674e-05	6.923289947383e-05	7.27722592147873e-05	5.89268246691259e-05	8.00929077730167e-05	4.9813200498132e-05	6.32814124411257e-05	4.77266369661867e-05	6.99138454272202e-06	6.71565255516189e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Lloydbacteria	1.14518677996381e-05	0.0	1.5260842481746e-05	2.21722730182838e-05	1.24465661998282e-05	0.0	8.20004838028544e-06	1.70339759684667e-05	8.43106341002791e-06	0.0	3.45664753988361e-05	0.0	3.42777226795124e-05	1.09662836387487e-05	1.4e-05	9.5378269501506e-06	9.07847174034474e-06	6.94213116594856e-06	2.2830143934802e-05	2.29857833849196e-05	4.15620687935363e-05	0.0	1.07705034264649e-05	6.6299894202759e-06	1.32561582480286e-05	6.86860845162897e-06	1.2817959341433e-05	9.51605149116041e-06	1.02810820784777e-05	1.28560415332943e-05	8.71378062621585e-06	1.02845277759835e-05	1.09162581091671e-05	6.59085938162325e-06	9.84633774063746e-06	6.80918384355219e-06	1.01766937430574e-05	6.6641684346358e-06	9.99848612665185e-06	1.5780102518066e-05	9.26631698568626e-06	7.25858434533337e-06	6.02210429228125e-06	7.27175051069207e-06	9.02077727874375e-06	9.1672535422439e-06	1.74514201412373e-05	9.78529310590974e-06	1.21393397874726e-05	1.05660024360975e-05	8.81082070330808e-06	1.55328775543262e-05	1.07454312286202e-05	1.01000059301463e-05	1.32121848053149e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001270648030495	0.0	0.0	0.0	1.02948231452332e-05	8.17688231830967e-06	4.99206262043351e-06	9.91109745582128e-06	7.71075588760273e-06	5.18345096887338e-05	3.69778724411312e-06	3.69778724411312e-06	3.05497426184184e-05	0.000117958531023	2.91139885436455e-05	4.10661556211745e-05	2.64203119358163e-05	2.34110580460462e-05	3.14739238540869e-05	0.000181082875596	9.50601968696677e-06	5.38478107018677e-05	3.63861296073937e-05	4.71414597353007e-05	0.0002803251772055	4.9813200498132e-05	5.4241210663822e-05	2.19479435340254e-05	2.8483418507386e-05	3.02204364982285e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Kerfeldbacteria	6.87112067978287e-05	6.75000675000675e-06	1.10987945321789e-05	1.38576706364274e-05	1.93613251997328e-05	0.0	1.50334220305233e-05	1.533057837162e-05	3.37242536401116e-05	0.0	2.23665429051293e-05	0.0	5.71295377991874e-05	4.37345835592953e-05	4.54285714285714e-05	4.24910190629209e-05	3.5114843523975e-05	2.79889097801736e-05	5.26533049307146e-05	8.23810476515517e-05	9.9748965104487e-05	0.0001997203914519	3.96669760340537e-05	2.92371664599052e-05	2.78027389803785e-05	2.63003127036733e-05	3.7467881151881e-05	2.34017184629557e-05	2.65143695708108e-05	3.94397206360385e-05	2.69193580059882e-05	3.80707958023249e-05	2.42142452603344e-05	1.77527986569529e-05	2.23496237604946e-05	1.77422395923543e-05	4.17843072509063e-05	1.30109955152413e-05	3.8199344432593e-05	3.82813598123454e-05	2.62811921404377e-05	2.15165178808096e-05	2.68353419340252e-05	2.62673436814795e-05	3.53892031704563e-05	3.07574207632295e-05	5.59012970377846e-05	3.21158337834986e-05	3.76148556794927e-05	3.87420089323576e-05	2.3371075255385e-05	1.6800867558761e-05	2.24207555443326e-05	3.41957343634955e-05	4.61225360476446e-05	7.09403498068649e-06	9.18273645546373e-05	0.0003853564547206	0.0	0.00013633265167	0.0	0.0	0.0	0.0	0.0	0.0002823263692828	0.0003802281368821	0.0	3.32375718688957e-05	8.17688231830968e-05	6.98888766860692e-05	9.91109745582128e-05	2.13698091742133e-05	0.0001641426140143	2.58845107087919e-05	2.58845107087919e-05	0.0001221989704736	0.0002228105585991	4.36709828154683e-05	9.19099673426286e-05	9.68744770979929e-05	0.0001103664165027	0.0001573696192704	0.0	9.03071870261843e-05	0.0002846241422813	0.0002183167776443	0.0002121365688088	0.000240278723319	0.0002490660024906	0.0002169648426552	8.69805565106141e-05	1.4500649421942e-05	1.48703735150013e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.78055833611389e-05	0.0	0.0
Candidatus Terrybacteria	1.14518677996381e-05	6.75000675000675e-06	8.32409589913416e-06	4.15730119092821e-06	1.38295179998092e-06	0.0001157407407407	6.83337365023787e-06	5.11019279054001e-06	1.68621268200558e-05	0.0	1.21999324937069e-05	0.0	1.3711089071805e-05	1.37078545484359e-05	1.7e-05	1.10638792621747e-05	6.76603082535127e-06	4.95866511853469e-06	2.22131130176452e-05	2.96056889997764e-05	8.31241375870725e-06	0.0	1.18212842485591e-05	9.99932830598988e-06	1.20830468986455e-05	9.4516748778826e-06	1.55787505842031e-05	1.01957694548147e-05	8.83812319027027e-06	1.3509738560411e-05	1.60271322232184e-05	1.64191583792017e-05	7.74061938650034e-06	5.10260081157929e-06	8.75230021389997e-06	7.19279983473823e-06	1.28106615353781e-05	4.39744447727668e-06	1.51259149095502e-05	1.43189819145414e-05	1.27811268768086e-05	7.12896676773813e-06	1.14103028695855e-05	1.30594703049164e-05	1.21433540290781e-05	1.17375115447422e-05	2.28429157946277e-05	1.46779396588646e-05	1.72686382892217e-05	1.59194436703869e-05	9.40816447980354e-06	8.24193502882617e-06	9.29893087092133e-06	1.19757213171735e-05	1.60948433082926e-05	3.54701749034325e-06	0.0	0.0	0.0	0.0	0.0	0.0001029760065904	0.0	0.0	0.0	0.0	0.0	0.0	1.35303389908779e-05	2.4530646954929e-05	1.49761878613005e-05	9.91109745582128e-06	1.03544436204951e-05	4.31954247406115e-05	9.24446811028281e-06	9.24446811028281e-06	2.29123069638138e-05	6.5532517235052e-05	2.91139885436455e-05	3.32440307409508e-05	6.16473945169046e-05	5.51832082513946e-05	0.0	0.000181082875596	9.50601968696677e-06	4.61552663158866e-05	0.0001091583888221	7.07121896029511e-05	8.00929077730167e-05	4.9813200498132e-05	7.23216142184294e-05	2.59138963697425e-05	5.6966837014772e-06	8.63441042806529e-06	0.0005950609937518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Yonathbacteria	2.29037355992762e-05	8.77500877500877e-05	4.16204794956708e-06	8.31460238185643e-06	4.14885539994275e-06	0.0	8.20004838028544e-06	6.81359038738668e-06	4.21553170501395e-05	0.0	4.2699763727974e-05	0.0002858776443682	3.88480857034474e-05	7.96361073766274e-06	1.18571428571429e-05	8.0117746381265e-06	6.76603082535127e-06	6.06059070043128e-06	1.29576492602931e-05	1.78369679066976e-05	2.49372412761218e-05	0.0	1.01137654126561e-05	6.52130106912383e-06	8.21177944568143e-06	7.27955083762387e-06	6.70477873244186e-06	6.3116668053615e-06	3.15647256795367e-06	1.06770514429054e-05	7.31335159700258e-06	9.74323684040542e-06	1.02215871385838e-05	4.35847152655731e-06	8.048990375283e-06	4.50748789643596e-06	6.10601624583444e-06	3.62675833177458e-06	9.22937180921709e-06	9.9356201039675e-06	6.78997365330458e-06	5.96240856938098e-06	7.92382143721217e-06	5.93612286587108e-06	7.45948890357656e-06	8.65320194174425e-06	9.08041373202592e-06	6.14717131012279e-06	9.40371391987318e-06	9.15720211128452e-06	5.60009790464497e-06	1.3630892547674e-05	9.09228796267864e-06	8.08000474411707e-06	1.20110770957408e-05	0.0	0.0	0.0001926782273603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.41240973278463e-06	1.63537646366193e-05	4.49285635839016e-05	6.9377682190749e-05	2.09291945520646e-05	2.59172548443669e-05	1.84889362205656e-06	1.84889362205656e-06	2.29123069638138e-05	0.0	1.45569942718228e-05	1.17331873203356e-05	2.64203119358163e-05	1.33777474548835e-05	2.09826159027246e-05	0.0	3.32710689043837e-05	4.61552663158866e-05	7.27722592147873e-05	2.35707298676504e-05	8.00929077730167e-05	0.0	1.80804035546073e-05	1.46469849046371e-05	7.37979479509547e-06	1.12727025033075e-05	0.0002975304968759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
