#OTU ID	mgm4469340	mgm4469538	mgm4469540	mgm4470009	mgm4470010	mgm4470253	mgm4470254	mgm4470255	mgm4470315	mgm4470378	mgm4470381	mgm4470382	mgm4521707	mgm4521708	mgm4523023	mgm4523024	mgm4523025	mgm4523145	mgm4523146	mgm4523147	mgm4523148	mgm4523775	mgm4523776	mgm4523777	mgm4523779	mgm4530050	mgm4546812	mgm4546813	mgm4728000	mgm4728001	mgm4728002
Thermomicrobiota	0.0002926190987432	0.0005236945636073	0.0005152856497779	0.0006529307693688	0.0006394645972165	0.0003423110179423	0.0003670540377627	0.0002394995791592	0.0003056690424358	0.0002446636982267	0.0003705759778465	0.0003403586856918	0.0007127583749109	0.0014700477765527	0.0006327111673521	0.0	0.0011499540018399	0.0004607233356369	0.0010359116022099	0.0008585796639273	0.0007039774727208	0.0003769317753486	0.001029921942758	0.0015197568389057	0.0005136106831022	0.0004817863801085	0.000126532590233	0.0001233289599939	0.0003827878898554	0.0003162510064446	0.0003642197769064
Candidatus.Kaiserbacteria	0.0006335883411686	0.0003621554062079	0.0003829907408665	0.000566985565503	0.0005661420485144	0.0003044675888231	0.0006142262063113	0.0003287565892675	0.000609740511479	0.0003308994232519	0.0006618979135559	0.0003448001795298	0.0007127583749109	0.0003675119441381	0.000316355583676	0.0	0.0002299908003679	0.0004607233356369	0.0003453038674033	0.0001226542377039	0.0	0.0	0.0005420641803989	0.0	0.0	0.000167577871342	0.0001289487904485	0.0001272086766773	0.0002155376765126	0.0001591782695553	0.0002017667095975
Candidatus.Nomurabacteria	0.0033561379248286	0.0004070786766466	0.0004207461372453	0.0019095002058893	0.0019487958240381	0.000222473492398	0.0027040769937937	0.0002322297774309	0.0029406000911681	0.0002845998355157	0.0033637731582844	0.0002770089577917	0.0007127583749109	0.0007350238882763	0.0	0.0	0.0006899724011039	0.0	0.0	0.0003679627131117	0.0007039774727208	0.0	0.0	0.0	0.0005136106831022	2.09472339177612e-05	0.0001258013717468	0.0001260579132542	0.0001545198821434	6.82192583808622e-05	8.18763459236627e-05
Candidatus.Yanofskybacteria	0.0002622323764985	0.0001036927543687	0.0001048089803475	0.0003488364156906	0.0003369771489127	6.53659230241716e-05	0.0002249468781885	5.77545359524006e-05	0.0002316481419156	6.64870857064615e-05	0.000268160937094	6.87262730723917e-05	0.0	0.0	0.000316355583676	0.0	0.0	0.0	0.0	0.0002453084754078	0.0	0.0	0.0	0.0	0.0	0.0	7.76999121933766e-05	7.79231232166455e-05	5.31162094868184e-05	3.36885226572159e-05	4.32125159041553e-05
Candidatus.Azambacteria	0.0001017367606646	4.30771086398526e-05	3.86615258918957e-05	5.94033026719606e-05	6.84684426903806e-05	3.09628056430287e-05	9.22686296761506e-05	2.18094051848226e-05	9.26592567662558e-05	2.43566551597928e-05	0.0001262998205746	2.96878798646046e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003519887363604	0.0	0.0	0.0	0.0	0.0	3.21736133959481e-05	3.36351709074381e-05	2.28268007711947e-05	2.02131135943295e-05	2.07939926155334e-05
Candidatus.Falkowbacteria	0.0004818226123884	0.0002116932196015	0.0002008587087352	0.0002735079723023	0.0002823045864659	9.91956551156289e-05	0.0004916503625079	7.3101895156535e-05	0.0004393326829434	8.55774370479207e-05	0.0006134045727049	9.93492042713145e-05	0.0	0.0003675119441381	0.000316355583676	0.0	0.0	0.0	0.0003453038674033	0.0001226542377039	0.0	0.0	0.0	0.0	0.0	8.37889356710446e-05	0.0001224314082883	0.0001252359393806	6.40906329345082e-05	5.7270488517267e-05	7.60280355005439e-05
Candidatus.Magasanikbacteria	0.0004833335543785	0.0001886161971159	0.0001969321475118	0.0002884219929732	0.0002907354021703	0.0001100899756196	0.0005064672227479	0.0001066237586813	0.0004430603541926	0.0001044483590636	0.0005750441687481	0.0001096347689488	0.0003563791874554	0.0	0.0	0.0	0.0002299908003679	0.0006910850034554	0.0	0.0001226542377039	0.0	0.0007538635506973	0.0002168256721595	0.0	0.0005136106831022	0.0001256834035065	0.0001166134525062	0.0001184628746622	0.0001198407040487	8.08524543773182e-05	9.32480606352825e-05
Candidatus.Nealsonbacteria	0.0002061596404226	4.89232876695469e-05	4.95350800489914e-05	7.38117633200531e-05	7.84321339774136e-05	2.17886410080572e-05	0.0001771288292323	1.49434813303414e-05	0.0001917088071025	2.34789378567372e-05	0.0002348670015843	2.75840143623885e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003519887363604	0.0003769317753486	0.0	0.0	0.0	0.0	0.0003305743400109	0.0003323075976163	1.84370313921188e-05	1.34754090628864e-05	1.65702128655032e-05
Candidatus.Uhrbacteria	0.0004376695297898	0.0003021551477452	0.0002854307966237	0.0003508586557816	0.0003390209830228	0.0001771760545128	0.0004599961610862	0.0001595317601482	0.000419629277769	0.0001759823192626	0.0005171416722096	0.0002096852617208	0.0	0.0003675119441381	0.0	0.0	0.0	0.0004607233356369	0.0	0.0001226542377039	0.0010559662090813	0.0003769317753486	0.0	0.0	0.0005136106831022	0.0002094723391776	0.0001143880049393	0.0001150105843931	0.0001799805445421	0.000156651630356	0.0001653772225204
Candidatus.Giovannonibacteria	0.0001463934905932	4.70771258706961e-05	5.28575549303262e-05	7.70979034678637e-05	7.10232353280814e-05	2.69491086152287e-05	0.0001501890833414	3.95800316317151e-05	0.0001421840319344	3.75224147056268e-05	0.0001762407238391	4.51162268808558e-05	0.0	0.0	0.0	0.0	0.0	0.0002303616678184	0.0	0.0001226542377039	0.0	0.0	5.42064180398959e-05	0.0	0.0	0.0	4.35233959872065e-05	4.395916275977e-05	3.4240201156792e-05	1.72653678618232e-05	3.24906134617709e-05
Candidatus.Moranbacteria	0.0004754430795415	0.0007166184715872	0.0007333608192618	0.0013923123026262	0.0013992599276687	0.0001163972138062	0.0005744900811223	9.32957888461855e-05	0.0004345399627658	9.69877619876435e-05	0.0006604503511424	0.0001386213603126	0.0003563791874554	0.0003675119441381	0.0	0.0	0.0006899724011039	0.0	0.0003453038674033	0.0002453084754078	0.0007039774727208	0.0	0.0001084128360797	0.0	0.0	0.0001047361695888	0.0001541281400628	0.0001564051886673	9.52579955259471e-05	6.48504061151406e-05	8.25261581928981e-05
Candidatus.Zambryskibacteria	0.0005184209850368	6.52310502260625e-05	7.33964905603958e-05	0.0001577347270949	0.0001594190605925	4.07103555676858e-05	0.0003987082391845	5.25041235930914e-05	0.0004632962838312	5.2224179531808e-05	0.0005446453580654	4.7687618050231e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001626192541196	0.0	0.0	4.18944678355223e-05	5.03904913365393e-05	5.03705589737978e-05	3.99469013495907e-05	2.90563507918487e-05	4.06132668272136e-05
Candidatus.Staskawiczbacteria	0.0010136741928925	4.80002067701215e-05	5.22534685882653e-05	8.39229637748549e-05	8.09869266151144e-05	3.21095762224001e-05	0.0006330840284349	2.58481839227527e-05	0.0008871857573136	3.18172522357654e-05	0.0008113587327459	4.88564322181288e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.40610978190073e-05	6.63826100313955e-05	1.18523773235049e-05	1.34754090628864e-05	1.39709637885615e-05
Candidatus.Wolfebacteria	0.0001499190219034	6.64618247586297e-05	7.24903610473045e-05	0.0001438318264695	0.0001461341388764	2.98160350636572e-05	0.0001400866786324	3.19063520296479e-05	0.0001395214096135	2.72092363947235e-05	0.0001548891782405	3.6934527705571e-05	0.0	0.0	0.0	0.0	0.0002299908003679	0.0	0.0	0.0	0.0	0.0	5.42064180398959e-05	0.0	0.0	2.09472339177612e-05	6.92432114391057e-05	7.11829374531804e-05	3.4240201156792e-05	3.03196703914943e-05	2.30683355578573e-05
Candidatus.Harrisonbacteria	9.45178156009461e-05	3.16924442136058e-05	2.96002307609827e-05	4.72698621261984e-05	4.13876407307524e-05	2.35087968771144e-05	7.54312884943713e-05	1.81745043206855e-05	8.2541291946952e-05	1.93097806672231e-05	0.0001067577279928	2.10386550221607e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001226542377039	0.0	0.0	0.0	0.0	0.0	0.0	2.68325392353559e-05	2.80128696120599e-05	1.75590775163036e-05	1.51598351957472e-05	1.88445558078271e-05
Candidatus.Taylorbacteria	0.0003585968989762	7.10772292557568e-05	6.94699293370001e-05	9.78258644002074e-05	9.91259543427898e-05	6.02054554170002e-05	0.0002862348000902	4.28110546220592e-05	0.0003376205102862	5.17853208802802e-05	0.0003647857281926	5.32979260561405e-05	0.0	0.0	0.000316355583676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001084128360797	0.0	0.0	6.28417017532835e-05	4.16158695012807e-05	4.12302094994403e-05	3.46791780946996e-05	3.41096291904311e-05	3.73642054810365e-05
Candidatus.Buchananbacteria	0.0001725831517544	9.35388644751085e-05	8.1853699349248e-05	0.0001198177253894	0.0001073012907834	5.10312907820287e-05	0.000216191460774	4.40226882434382e-05	0.0001922413315667	5.06881742514607e-05	0.0002214770492598	5.65706057262544e-05	0.0	0.0	0.0	0.0	0.0002299908003679	0.0	0.0	0.0002453084754078	0.0	0.0	0.0001084128360797	0.0	0.0	2.09472339177612e-05	5.35697021464156e-05	5.67490762328819e-05	4.74095092940197e-05	3.87418010557983e-05	4.61366711157147e-05
Candidatus.Portnoybacteria	0.0001317877180226	5.16925303678231e-05	4.62126051676566e-05	6.06672027288108e-05	6.89794012179207e-05	2.75224939049144e-05	0.0001279637929815	2.82714511655108e-05	0.0001230131512241	2.04069272960426e-05	0.0001592318654809	3.36618480354571e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001226542377039	0.0	0.0	5.42064180398959e-05	0.0	0.0	4.18944678355223e-05	7.79860411662655e-05	7.87122181352951e-05	2.23878238332871e-05	1.34754090628864e-05	1.72200251347386e-05
Candidatus.Adlerbacteria	7.11821559765562e-05	3.07693633141804e-05	3.80574395498349e-05	6.29422228311412e-05	5.77383136120374e-05	4.07103555676858e-05	5.72469600180496e-05	5.89661695737796e-05	7.40209005201699e-05	5.06881742514607e-05	7.34637924832427e-05	4.69863295494923e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0003453038674033	0.0	0.0003519887363604	0.0	0.0	0.0	0.0	0.0	1.48787065902211e-05	1.45982559950171e-05	2.76555470881782e-05	2.06342201275447e-05	2.3393241692475e-05
Candidatus.Sungbacteria	0.0001133206492551	7.32310846877494e-05	7.36985337314262e-05	8.29118437293747e-05	8.83958252644466e-05	5.73385289685716e-05	0.0001178613882724	5.25041235930914e-05	0.0001065048928347	4.98104569484051e-05	0.0001302806172116	5.98432853963683e-05	0.0	0.0003675119441381	0.0	0.0002886836027713	0.0	0.0	0.0	0.0	0.0	0.0	5.42064180398959e-05	0.0	0.0005136106831022	6.28417017532835e-05	3.51302794491331e-05	3.66929137172052e-05	6.36516559966006e-05	4.16895467883047e-05	4.54868588464793e-05
Candidatus.Jorgensenbacteria	0.0001029119377679	4.36924959061362e-05	4.37962597994131e-05	5.76338425923702e-05	5.23732490728658e-05	2.80958791946001e-05	9.90035661488623e-05	3.02908405344758e-05	9.6386928015473e-05	3.00618176296542e-05	0.0001107385246299	3.24930338675593e-05	0.0	0.0	0.000316355583676	0.0	0.0	0.0	0.0	0.0001226542377039	0.0	0.0	5.42064180398959e-05	0.0	0.0	0.0	6.16766897116001e-05	6.20097090238791e-05	3.11673625914389e-05	2.98985638582791e-05	3.15158950579178e-05
Candidatus.Liptonbacteria	8.93134598573771e-05	5.44617730660994e-05	5.28575549303262e-05	6.82506030699121e-05	7.0001318273001e-05	3.78434291192573e-05	0.0001070854899161	3.5945130767578e-05	9.85170258721686e-05	3.90584199859741e-05	0.0001063958373895	4.9791483552447e-05	0.0	0.0003675119441381	0.0	0.0	0.0004599816007359	0.0002303616678184	0.0	0.0	0.0003519887363604	0.0	0.0	0.0	0.0	2.09472339177612e-05	2.99163737209359e-05	2.73552905131852e-05	4.17028091012211e-05	3.53729487900767e-05	3.44400502694771e-05
Candidatus.Tagabacteria	3.13940169047547e-05	9.84619626053774e-06	1.11755973281261e-05	1.61779207276829e-05	1.25184839247338e-05	4.58708231748573e-06	3.36746823635586e-05	3.6349008641371e-06	3.40815657071286e-05	3.29143988645849e-06	3.72747321466699e-05	7.24664784096647e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.15723273479497e-05	1.26583976533369e-05	3.07283856535313e-06	1.6844261328608e-06	4.87359201926563e-06
Candidatus.Ryanbacteria	7.90726308135801e-05	2.8307814249046e-05	3.02043171030435e-05	4.5247622035238e-05	3.93438066205918e-05	1.72015586905715e-05	7.27373139052866e-05	1.89822600682715e-05	6.49679846292139e-05	1.88709220156953e-05	7.81683703269971e-05	2.33762833579564e-05	0.0	0.0	0.000316355583676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.78989568596035e-05	1.97273729662394e-05	1.49252158888581e-05	1.34754090628864e-05	1.29962453847084e-05
Candidatus.Wildermuthbacteria	5.59048536325312e-05	3.41539932787403e-05	3.65472236946827e-05	3.76642216941367e-05	3.09129909161793e-05	1.83483292699429e-05	5.65734663707785e-05	1.69628706993065e-05	5.0589824096519e-05	1.05326076366672e-05	6.65878710192938e-05	1.58958726834103e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001226542377039	0.0	0.0	5.42064180398959e-05	0.0	0.0	4.18944678355223e-05	2.87082736131829e-05	2.91307540801468e-05	1.27303311993201e-05	6.31659799822798e-06	1.36460576539438e-05
Candidatus.Komeilibacteria	8.84740476406725e-05	4.83079004032633e-05	4.89309937069305e-05	6.06672027288108e-05	5.69718758207271e-05	2.63757233255429e-05	8.68806804979812e-05	2.94830847868898e-05	8.89315855170387e-05	2.58926604401401e-05	9.77104629087464e-05	3.10904568660819e-05	0.0003563791874554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.18944678355223e-05	3.04250474505161e-05	3.14651598811518e-05	2.37047546470099e-05	2.40030723932663e-05	1.88445558078271e-05
Candidatus.Kuenenbacteria	7.73938063801708e-05	2.76924269827624e-05	2.02368924590392e-05	3.64003216372865e-05	3.67890139828911e-05	1.60547881112e-05	7.54312884943713e-05	1.49434813303414e-05	6.39029357008661e-05	1.3165759545834e-05	9.62629004952835e-05	1.6597161184149e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003519887363604	0.0	5.42064180398959e-05	0.0	0.0	2.09472339177612e-05	2.54336864790104e-05	2.554694799128e-05	1.05354465097822e-05	1.09487698635952e-05	8.77246563467814e-06
Candidatus.Lloydbacteria	8.1926632350376e-05	0.0001076927715996	0.0001011844622951	9.65619643433572e-05	9.70821202326292e-05	3.55498879605144e-05	7.00433393162019e-05	3.23102299034409e-05	8.14762430186043e-05	3.18172522357654e-05	9.44534474784548e-05	3.99734445421054e-05	0.0003563791874554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003519887363604	0.0003769317753486	0.0001626192541196	0.0	0.0	4.18944678355223e-05	2.02197807508132e-05	2.11740469837636e-05	2.89724779019009e-05	2.35819658600511e-05	4.25627036349199e-05
Candidatus.Kerfeldbacteria	9.19995789508321e-05	4.61540449712706e-05	4.56085188255957e-05	5.43477024445597e-05	5.3139686864176e-05	2.12152557183715e-05	9.96770597961335e-05	1.89822600682715e-05	6.70980824859094e-05	2.26012205536816e-05	0.00011182419644	2.54801488601724e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.86446893969854e-05	2.78155958823975e-05	1.88760083300264e-05	1.60020482621776e-05	1.42958699231792e-05
Candidatus.Terrybacteria	6.54741529029644e-05	3.69232359770165e-05	4.34942166283827e-05	5.25782423649693e-05	4.72636637974642e-05	2.17886410080572e-05	6.53288837853037e-05	1.21163362137903e-05	5.85776910591273e-05	1.38240475231257e-05	7.05686676563168e-05	1.77659753520468e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.18944678355223e-05	1.61821830222703e-05	1.69326617960221e-05	9.65749263396698e-06	1.38965155961016e-05	1.39709637885615e-05
Candidatus.Yonathbacteria	7.35325101833293e-05	2.49231842844861e-05	2.41634536824348e-05	4.97976622398988e-05	4.67527052699241e-05	2.23620262977429e-05	5.72469600180496e-05	2.26171609324086e-05	7.08257537351266e-05	1.97486393187509e-05	8.54061823943117e-05	2.52463860265929e-05	0.0003563791874554	0.0003675119441381	0.0	0.0	0.0002299908003679	0.0	0.0	0.0001226542377039	0.0	0.0	5.42064180398959e-05	0.0	0.0	0.0	1.2208169509925e-05	1.29871872027742e-05	1.97539622058416e-05	1.60020482621776e-05	2.04690864809157e-05
Candidatus.Niyogibacteria	3.39122535548688e-05	1.13846644262468e-05	1.29878563543087e-05	2.40141010801543e-05	2.42705300581573e-05	9.74754992465717e-06	3.30011887162874e-05	6.86592385448119e-06	3.24839923146069e-05	1.0971466288195e-05	3.90841851634986e-05	1.02855646775008e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0003453038674033	0.0	0.0	0.0	0.0	0.0	0.0	2.09472339177612e-05	1.08411088616782e-05	1.02253549875007e-05	1.09744234476898e-05	5.47438493179759e-06	7.47284109620731e-06
Candidatus.Campbellbacteria	8.10872201336714e-05	1.53846816570902e-05	1.63103312356435e-05	4.19614818874275e-05	3.88328480930517e-05	8.60077934528574e-06	7.20638202580154e-05	8.88531322344624e-06	7.50859494485177e-05	1.00937489851394e-05	7.88921515337286e-05	8.64922484244385e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33844775095792e-05	1.27899134731119e-05	7.90158488233662e-06	6.73770453144318e-06	6.49812269235418e-06
Candidatus.Colwellbacteria	4.98610856722575e-05	1.90770052547919e-05	1.99348492880087e-05	2.65419011938547e-05	2.6569843432088e-05	1.14677057937143e-05	4.51240743671685e-05	9.69306897103226e-06	4.68621528473018e-05	1.47017648261813e-05	5.50073717115906e-05	1.37920071811942e-05	0.0	0.0	0.0	0.0	0.0002299908003679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.16822177233563e-05	2.1371320713426e-05	1.22913542614125e-05	6.31659799822798e-06	8.77246563467814e-06
Candidatus.Vogelbacteria	7.67222766068071e-05	2.15385543199263e-05	2.26532378272827e-05	3.51364215804362e-05	3.37232628176501e-05	1.14677057937143e-05	7.47577948471001e-05	1.77706264468925e-05	6.55005090933877e-05	1.57989114550008e-05	9.1558322651529e-05	1.42595328483534e-05	0.0	0.0003675119441381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.44654091849371e-05	1.55188667334416e-05	1.27303311993201e-05	1.13698763968104e-05	1.20215269808552e-05
Candidatus.Spechtbacteria	3.22334291214594e-05	1.2615438958814e-05	1.23837700122479e-05	1.54195806935727e-05	2.09492996291463e-05	6.88062347622859e-06	2.76132395381181e-05	4.84653448551613e-06	2.7691272137042e-05	7.24116775020868e-06	3.69128415433042e-05	5.61030800590952e-06	0.0	0.0003675119441381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.04913956725918e-05	1.07842972215442e-05	3.51181550326072e-06	4.63217186536719e-06	6.17321655773647e-06
Candidatus.Brennerbacteria	8.22623972370579e-06	1.07692771599632e-05	1.11755973281261e-05	8.59452038658153e-06	8.43081570441254e-06	1.72015586905715e-06	8.08192376725407e-06	8.07755747586022e-07	6.92281803426049e-06	1.0971466288195e-06	1.23042805144347e-05	2.5713911693752e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.42064180398959e-05	0.0	0.0	0.0	1.84394226972825e-06	2.26864789111753e-06	8.7795387581518e-07	0.0	3.24906134617709e-07
Candidatus.Andersenbacteria	2.92115451413226e-05	1.13846644262468e-05	1.23837700122479e-05	1.82001608186432e-05	1.81390277276755e-05	9.17416463497146e-06	3.56951633053721e-05	8.48143534965323e-06	2.07684541027815e-05	1.00937489851394e-05	3.51033885264756e-05	1.26231930132964e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.21763774018262e-05	1.23953660137871e-05	1.05354465097822e-05	1.76864743950384e-05	1.03969963077667e-05
Candidatus.Jacksonbacteria	5.20435574356897e-06	2.76924269827624e-06	3.02043171030435e-06	6.31950028425112e-06	8.94177423195269e-06	5.73385289685716e-07	4.7144555308982e-06	4.03877873793011e-07	4.26019571339107e-06	2.19429325763899e-06	7.23781206731455e-06	1.87010266863651e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.74856594543196e-06	2.07137416145513e-06	8.7795387581518e-07	8.42213066430398e-07	6.49812269235418e-07
Candidatus.Parcubacteria	5.18756749923488e-05	9.53850262739593e-06	8.45720878885219e-06	7.12839632063527e-05	7.23006316469317e-05	3.4403117381143e-06	2.28987840072199e-05	2.01938936896505e-06	4.79272017756496e-05	3.51086921222239e-06	2.71417952524296e-05	2.80515400295476e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.10408475496249e-06	6.83882262829631e-06	0.0	1.6844261328608e-06	1.62453067308854e-06
