#OTU ID	mgm4762274	mgm4762275	mgm4762276	mgm4762277	mgm4762278	mgm4762279	mgm4762280	mgm4762281	mgm4762282	mgm4762283	mgm4762284	mgm4762285	mgm4762286	mgm4762287	mgm4762288	mgm4762289	mgm4762290	mgm4762291	mgm4762292	mgm4762293	mgm4762294	mgm4762295	mgm4762296	mgm4762297	mgm4762298	mgm4762299	mgm4762304	mgm4762307	mgm4762308	mgm4762309	mgm4762310	mgm4762311	mgm4762312	mgm4762313	mgm4762314	mgm4762315	mgm4762316	mgm4762317	mgm4762318	mgm4762319	mgm4762320	mgm4762321	mgm4762322	mgm4768634	mgm4768635	mgm4768636	mgm4768637	mgm4768638	mgm4768639	mgm4768640	mgm4768641	mgm4768642
Thermomicrobiota	8.50730777738077e-06	4.2553657122084e-06	2.17832652243241e-05	2.55642890741637e-06	1.21814549529796e-05	2.37526870227194e-05	8.22500318718873e-06	0.0	2.16376451750756e-05	2.83671848405764e-05	1.15420462316662e-05	3.07276302851524e-05	7.23966176300243e-06	2.42861098023596e-05	4.86590064414793e-06	5.5382945375801e-06	2.71278399457443e-05	0.0	0.0	5.3719252442883e-06	6.50698524866444e-06	1.62800825400185e-05	1.23630789011695e-05	1.54728104039177e-05	1.65554005786112e-05	0.0	5.99175534464577e-05	0.0001085304970696	7.8598432747251e-06	0.0	1.37550951164827e-05	6.49051411362294e-06	0.0	4.57498398755604e-05	1.60495696307904e-06	5.4566983700842e-06	6.30278583133745e-05	1.42184811818402e-05	5.52342761824278e-06	7.83984759336278e-06	0.0	6.53573412633574e-06	1.40369593138734e-05	0.0001334858886346	1.23784130379349e-05	3.39171607266413e-05	0.0	3.1161384811941e-05	5.90310060359204e-05	0.0	1.02045502089382e-05	1.11297844160759e-05
Candidatus.Kaiserbacteria	8.50730777738077e-06	0.000203041735411	0.0002134759991983	0.0001235607305251	8.12096996865306e-05	0.0002771146819317	3.70125143423493e-05	2.97099565491885e-05	2.16376451750756e-05	8.51015545217293e-05	8.65653467374964e-06	7.1697803998689e-05	2.53388161705085e-05	5.82866635256631e-05	0.0001703065225451	4.43063563006408e-05	2.71278399457443e-05	8.31124292450767e-05	0.0001660565891976	5.3719252442883e-06	1.95209557459933e-05	4.88402476200554e-05	3.29682104031188e-05	5.4154836413712e-05	4.55273515911809e-05	4.30833922139694e-05	8.38845748250407e-05	1.80884161782794e-05	7.07385894725259e-05	0.0001318217769575	0.0001054557292263	2.59620564544918e-05	2.34495911954602e-05	0.0002173117394089	0.0001808251511735	2.7283491850421e-05	0.0001102987520484	1.42184811818402e-05	4.9710848564185e-05	3.91992379668139e-05	1.28300531164199e-05	3.92144047580144e-05	4.21108779416203e-05	0.000228832951945	2.22811434682828e-05	5.4267457162626e-05	4.07249032783547e-05	7.27098978945291e-05	2.95155030179602e-05	4.00116033649758e-05	4.59204759402217e-05	2.22595688321517e-05
Candidatus.Nomurabacteria	0.0018744434802829	0.00087538951794	0.0002744691418264	0.0018269945258335	0.0002923549188715	0.000288991025443	0.000394800152985	0.0001485497827459	7.57317581127646e-05	0.000198570293884	0.0015610617528328	0.0001024254342838	0.0001628923896675	0.0002137177662607	0.0016038008523111	0.0001772254252025	0.0002712783994574	0.0002974550099297	0.0001010779238594	5.3719252442883e-05	5.856286723798e-05	6.91903507950785e-05	0.000370892367035	0.0002475649664626	4.96662017358337e-05	0.0002412669963982	0.0001078515962036	0.000198972577961	0.0001021779625714	6.59108884787767e-05	0.000343877377912	4.54335987953606e-05	8.59818343833539e-05	0.0001372495196266	0.000969928991354	6.00236820709262e-05	0.0001733266103617	0.0001279663306365	7.18045590371561e-05	0.0002665548181743	7.69803186985194e-05	3.26786706316787e-05	5.61478372554937e-05	0.0001716247139588	0.0001336868608096	0.0005087574108996	9.30854932076679e-05	0.0002700653350368	0.0003246705331975	0.000105030458833	0.0001173523274027	0.0001391223052009
Candidatus.Yanofskybacteria	0.0010577419336543	0.0001531931656395	0.000257042529647	0.0002403043172971	5.27863047962449e-05	0.0003998368982157	8.63625334654817e-05	9.28436142162142e-05	4.86847016439201e-05	0.0001134687393623	0.0008800810251645	7.1697803998689e-05	8.68759411560292e-05	0.0001748599905769	0.0002929272187777	0.0001163041852891	1.35639199728722e-05	9.62354443890362e-05	5.0538961929722e-05	1.07438504885766e-05	3.25349262433222e-05	3.66301857150416e-05	9.89046312093564e-05	8.51004572215474e-05	2.48331008679169e-05	6.03167490995571e-05	7.19010641357492e-05	0.0002351494103176	3.14393730989004e-05	6.59108884787767e-05	0.0001421359828703	7.13956552498523e-05	0.0001406975471727	2.28749199377802e-05	0.0001765452659386	1.63700951102526e-05	6.30278583133745e-05	7.10924059092008e-05	8.83748418918844e-05	5.09590093568581e-05	6.41502655820995e-05	3.92144047580144e-05	2.80739186277469e-05	9.534706331045e-05	1.73297782531088e-05	6.10508893079543e-05	0.0002094423597172	7.27098978945291e-05	0.0001033042605628	0.0001100319092536	0.0001020455020893	0.0001391223052009
Candidatus.Azambacteria	8.50730777738077e-06	6.68700326204177e-06	1.30699591345944e-05	4.8572149240911e-05	1.62419399373061e-05	0.0	1.23375047807831e-05	0.0	5.95035242314579e-05	0.0	8.65653467374964e-06	3.07276302851524e-05	3.61983088150122e-06	4.37149976442473e-05	3.79540250243538e-05	1.66148836127403e-05	0.0	4.37433838131983e-06	1.4439703408492e-05	0.0	0.0	6.10503095250693e-05	8.2420526007797e-06	3.09456208078354e-05	3.72496513018753e-05	8.61667844279387e-06	0.0	1.80884161782794e-05	1.57196865494502e-05	0.0	9.17006341098849e-06	6.49051411362294e-05	1.56330607969734e-05	2.28749199377802e-05	1.44446126677113e-05	1.09133967401684e-05	0.0	0.0	3.86639933276994e-05	1.17597713900442e-05	0.0	6.53573412633574e-06	2.10554389708101e-05	1.906941266209e-05	3.71352391138047e-05	2.7133728581313e-05	1.16356866509585e-05	2.0774256541294e-05	1.47577515089801e-05	2.50072521031099e-05	0.0	4.45191376643034e-05
Candidatus.Falkowbacteria	0.0004650661584968	0.0003294868880024	0.0002483292235572	0.0005334414986808	0.0005928308077116	0.0002573207760794	0.0004729376832633	0.000464218071081	0.0007627269924214	9.92851469420175e-05	0.0003924295718766	6.14552605703048e-05	0.0004524788601876	0.0006022955230985	0.0005167586484085	0.0007864378243363	0.000203458799593	0.0004593055300385	0.0001082977755636	0.0009562026934833	5.856286723798e-05	0.0006634133635057	0.0004739180245448	0.0006421216317625	0.0004966620173583	0.0010340014131352	7.19010641357492e-05	3.61768323565589e-05	7.07385894725259e-05	0.0011863959926179	0.0005318636778373	0.0008827099194527	0.0007816530398486	0.0001601244395644	0.0003177814786896	0.000976749008245	4.72708937350309e-05	8.53108870910409e-05	0.0005302490513513	0.0004507912366183	8.98103718149393e-05	6.53573412633574e-05	0.0007790512419199	0.0003241800152555	5.94163825820874e-05	0.0001356686429065	0.0007214125723594	0.0001973554371422	0.0001623352665987	0.0005401566454271	0.0007806480909837	0.000734565771461
Candidatus.Magasanikbacteria	0.0009698330866214	0.0009051770779254	0.0008626173028832	0.0020246916946737	0.0002273871591222	0.0010174067608064	0.0002549750988028	0.0001634047610205	0.0001785105726943	0.0004822421422897	0.0008858520482803	0.0002048508685676	0.000130313911734	0.0002428610980235	0.0020183755871925	0.0003322976722548	0.0001898948796202	0.0004636798684199	0.0001443970340849	0.0001074385048857	7.15768377353089e-05	0.0001424507222251	0.0002348984991222	0.0002707741820685	8.69158530377091e-05	0.0003705171730401	0.0002516537244751	0.0003075030750307	0.0002043559251428	0.0003954653308726	0.0004401630437274	0.0001233197681588	0.0001719636687667	0.0002173117394089	0.0009260601676966	0.0002237246331734	0.0001102987520484	0.0001279663306365	6.62811314189133e-05	0.000184236418444	8.98103718149393e-05	7.18930753896931e-05	0.0001333511134817	0.0001906941266209	6.93191130124354e-05	0.0002713372858131	0.0001105390231841	0.0002596782067661	0.0002803972786706	0.0001250362605155	0.0001224546025072	0.0001335574129929
Candidatus.Nealsonbacteria	0.0001077592318468	7.59886734322929e-05	0.0005315116714735	0.0001704285938277	0.0005197420779937	0.000506723989818	0.0002138500828669	0.0001114123370594	8.11411694065335e-05	9.92851469420175e-05	0.0001327335316641	5.12127171419207e-05	0.0001049750955635	0.0002234322101817	0.0001790651437046	0.0003267593777172	0.0001627670396744	0.0001181071362956	8.66382204509519e-05	9.66946543971894e-05	5.20558819893155e-05	5.69802888900647e-05	0.000222535420221	0.000371347449694	5.79439020251394e-05	0.0004653006359108	1.19835106892915e-05	9.04420808913971e-05	0.0001571968654945	0.0	0.0001513060462813	0.0001427913104997	0.0001016148951803	6.86247598133406e-05	6.1523350251363e-05	8.73071739213472e-05	9.45417874700618e-05	0.0002132772177276	6.07577038006705e-05	0.0004507912366183	0.0001026404249313	5.22858730106859e-05	0.0001403695931387	9.534706331045e-05	5.69406999745005e-05	0.0002577704215224	0.0001396282398115	0.0001869683088716	0.0002508817756526	0.0001950565664042	0.0002091932792832	0.0001001680597446
Candidatus.Uhrbacteria	0.0002665623103579	4.13378383471673e-05	0.0002178326522432	0.0010702915692383	0.000186782309279	0.0002177329643749	0.000242637594022	0.0002302521632562	0.0003894776131513	8.51015545217293e-05	0.0002019858090541	7.1697803998689e-05	0.0002497683308235	0.0003837205348772	0.0010539540795224	0.0004762933302318	0.0001220752797558	0.0001224814746769	4.3319110225476e-05	0.0005264486739402	3.25349262433222e-05	0.0003296716714353	0.0002637456832249	0.0004873935277234	0.0004221627147545	0.0004049838868113	7.19010641357492e-05	0.0002713262426741	8.64582760219761e-05	0.0003295544423938	0.0001971563633362	0.0005257316432034	0.0003830099895258	0.0001258120596577	1.76545265938694e-05	0.0003710554891657	0.0001733266103617	8.53108870910409e-05	0.0003534993675675	0.0002900743609544	0.0001026404249313	3.92144047580144e-05	0.0004772566166716	0.0001334858886346	5.44650173669135e-05	0.0002509869893771	0.0004945166826657	0.0001350326675184	0.0001328197635808	0.0002550739714517	0.000316341056477	0.0005175349753475
Candidatus.Giovannonibacteria	2.83576925912692e-06	9.48338644435015e-05	8.71330608972963e-05	9.54400125435445e-05	2.03024249216326e-05	0.0001029283104317	8.22500318718873e-06	7.42748913729714e-06	1.08188225875378e-05	9.92851469420175e-05	1.15420462316662e-05	1.02425434283841e-05	1.08594926445036e-05	2.91433317628316e-05	9.6344832754129e-05	5.5382945375801e-06	0.0	0.0001312301514395	4.3319110225476e-05	5.3719252442883e-06	0.0	8.14004127000924e-06	8.2420526007797e-06	0.0001005732676254	1.65554005786112e-05	6.8933427542351e-05	5.99175534464577e-05	0.0001447073294262	2.35795298241753e-05	0.0	0.0002109114584527	0.0	6.25322431878938e-05	0.0	9.25525182042244e-05	1.09133967401684e-05	1.57569645783436e-05	0.0	6.07577038006705e-05	3.13593903734511e-05	1.28300531164199e-05	0.0	0.0	3.813882532418e-05	1.23784130379349e-05	6.78343214532825e-06	0.0	2.0774256541294e-05	1.47577515089801e-05	0.0	5.10227510446908e-06	1.11297844160759e-05
Candidatus.Moranbacteria	0.0003431280803543	0.0004838958724168	0.0008408340376589	0.0005973522213662	0.0002964154038558	0.0007719623282383	0.0002056250796797	0.000200542206707	1.62282338813067e-05	0.0001418359242028	0.0002596960402124	0.0001229105211406	0.0001194544190895	7.77155513675508e-05	0.0006568965869599	0.0001329190689019	0.000420481519159	0.0004505568532759	0.0001804962926061	0.0002847120379472	3.25349262433222e-05	0.0001180305984151	0.0001936882361183	0.0002707741820685	0.0001821094063647	0.0004136005652541	8.38845748250407e-05	0.0001808841617827	0.0002908142011648	0.0	0.0003163671876791	4.54335987953606e-05	0.0001641471383682	0.0001486869795955	0.0005135862281852	0.0002455514266537	4.72708937350309e-05	0.000355462029546	0.0001436091180743	0.0002430352753942	2.56601062328398e-05	5.88216071370217e-05	7.72032762263039e-05	0.0001906941266209	0.0001361625434172	0.000352738471557	0.0001570817697879	0.0003739366177432	0.0002951550301796	0.0001200348100949	0.0001428637029251	8.3473383120569e-05
Candidatus.Zambryskibacteria	0.0003970076962777	0.0003088179688288	0.0002439725705124	0.000669784373743	4.87258198119183e-05	0.0002375268702271	2.05625079679718e-05	2.599621198054e-05	1.62282338813067e-05	5.67343696811528e-05	0.0003462613869499	2.04850868567683e-05	2.17189852890073e-05	3.40005537233035e-05	0.0006841456305671	1.66148836127403e-05	4.06917599186165e-05	0.0001531018433461	4.3319110225476e-05	1.07438504885766e-05	1.30139704973289e-05	1.22100619050139e-05	5.3573341905068e-05	2.32092156058766e-05	1.24165504339584e-05	1.72333568855877e-05	1.19835106892915e-05	0.0	1.57196865494502e-05	0.0	0.0001329659194593	1.94715423408688e-05	0.0	2.28749199377802e-05	0.0003381109335553	5.4566983700842e-06	7.87848228917181e-05	2.84369623636803e-05	1.10468552364856e-05	3.91992379668139e-05	3.84901593492597e-05	1.30714682526715e-05	7.01847965693671e-06	3.813882532418e-05	4.45622869365656e-05	6.78343214532825e-05	1.74535299764377e-05	8.30970261651761e-05	5.90310060359204e-05	2.50072521031099e-05	1.02045502089382e-05	2.78244610401897e-05
Candidatus.Staskawiczbacteria	0.0004282011581281	0.0003148970627034	7.40631017627018e-05	0.0005675272174464	5.68467897805714e-05	9.50107480908778e-05	2.05625079679718e-05	2.97099565491885e-05	5.4094112937689e-06	8.51015545217293e-05	0.0004039716181083	6.14552605703048e-05	3.98181396965134e-05	2.42861098023596e-05	0.0006208889221932	0.0001218424798267	2.71278399457443e-05	6.12407373384775e-05	2.8879406816984e-05	2.68596262214415e-05	1.30139704973289e-05	2.03501031750231e-05	3.29682104031188e-05	3.09456208078354e-05	8.27770028930562e-06	0.0001981836041842	2.39670213785831e-05	0.0001808841617827	5.50189029230757e-05	0.0	3.66802536439539e-05	1.29810282272459e-05	3.12661215939469e-05	6.86247598133406e-05	0.0002958470668609	0.0	4.72708937350309e-05	5.68739247273606e-05	3.31405657094567e-05	3.13593903734511e-05	2.56601062328398e-05	3.26786706316787e-05	1.40369593138734e-05	0.0001334858886346	1.48540956455219e-05	3.39171607266413e-05	1.74535299764377e-05	6.23227696238821e-05	4.42732545269403e-05	1.50043512618659e-05	4.08182008357527e-05	1.66946766241138e-05
Candidatus.Wolfebacteria	0.0001729819248067	4.55932040593757e-05	0.0001742661217945	0.0002752421790318	0.0002111452191849	0.0002137741832044	0.0002179625844605	9.28436142162142e-05	0.0004381623147952	5.67343696811528e-05	0.0001933292743804	1.02425434283841e-05	0.0001701320514305	0.000597438301138	0.0003114176412254	0.000697825111735	4.06917599186165e-05	7.87380908637569e-05	0.0001804962926061	0.0002417366359929	2.60279409946578e-05	0.0003093215682603	0.000222535420221	0.0003017198028763	0.0002566087089684	0.000249883674841	3.59505320678746e-05	5.42652485348383e-05	0.0001571968654945	0.0003954653308726	0.0001008706975208	0.0002336585080904	0.0002266793815561	5.71872998444505e-05	4.44038093118533e-05	0.0004801894565674	0.0001102987520484	7.10924059092008e-05	0.0003093119466215	0.0001724766470539	2.56601062328398e-05	3.92144047580144e-05	0.0003088131049052	0.0001144164759725	2.97081912910437e-05	4.74840250172978e-05	0.000279256479623	7.27098978945291e-05	0.0001033042605628	0.0001300377109361	0.0001785796286564	0.0001279925207848
Candidatus.Harrisonbacteria	9.35803855511885e-05	1.27660971366252e-05	3.92098774037833e-05	3.40857187655516e-06	2.43629099059592e-05	6.72992798977051e-05	8.22500318718873e-06	1.11412337059457e-05	0.0	0.0	9.5221881411246e-05	2.04850868567683e-05	3.61983088150122e-06	4.85722196047193e-06	1.55708820612734e-05	0.0	1.35639199728722e-05	4.37433838131983e-06	2.1659555112738e-05	0.0	6.50698524866444e-06	1.22100619050139e-05	2.06051315019492e-05	5.4154836413712e-05	4.13885014465281e-06	6.8933427542351e-05	4.79340427571661e-05	3.61768323565589e-05	3.14393730989004e-05	0.0	1.37550951164827e-05	1.29810282272459e-05	1.56330607969734e-05	1.14374599688901e-05	8.02478481539518e-06	0.0	0.0	1.42184811818402e-05	0.0	3.91992379668139e-06	0.0	0.0	1.40369593138734e-05	5.720823798627e-05	2.47568260758698e-06	4.74840250172978e-05	1.16356866509585e-05	2.0774256541294e-05	2.95155030179602e-05	2.50072521031099e-05	2.04091004178763e-05	1.11297844160759e-05
Candidatus.Taylorbacteria	0.0001219380781424	1.21581877491669e-05	8.27764078524314e-05	5.96500078397153e-06	4.06048498432653e-05	5.54229363863454e-05	3.29000127487549e-05	4.08511902551343e-05	1.62282338813067e-05	5.67343696811528e-05	9.81073929691625e-05	3.07276302851524e-05	5.0677632341017e-05	1.94288878418877e-05	1.36245218036142e-05	1.66148836127403e-05	4.06917599186165e-05	6.99894141011172e-05	1.4439703408492e-05	1.61157757328649e-05	1.30139704973289e-05	3.2560165080037e-05	1.23630789011695e-05	4.64184312117531e-05	1.24165504339584e-05	4.30833922139694e-05	3.59505320678746e-05	1.80884161782794e-05	0.0	0.0	7.79455389934021e-05	2.59620564544918e-05	7.81653039848672e-06	3.43123799066703e-05	1.28396557046323e-05	1.63700951102526e-05	0.0	2.84369623636803e-05	2.76171380912139e-05	2.35195427800884e-05	2.56601062328398e-05	0.0	2.80739186277469e-05	3.813882532418e-05	9.90273043034791e-06	3.39171607266413e-05	4.07249032783547e-05	8.30970261651761e-05	2.95155030179602e-05	1.50043512618659e-05	2.55113755223454e-05	2.78244610401897e-05
