id,label,abundance,abundance (log10),abundance (%),std,sem,med,prevalence
0,Acidobacteriota,0.00019013323821674322,-3.7209419551371816,0.019013323821674335,0.04928283756691108,0.003896150406688746,0.005203992019399329,0.775
1,Actinomycetota,0.16594413344808306,-0.7800380964109098,16.59441334480832,21.387106950497582,1.6907992631297593,7.651363965246751,1.0
2,Aquificota,1.1549809575675675e-05,-4.937425176024219,0.001154980957567569,0.004918885913482108,0.00038887207592803503,0.0,0.45625
3,Armatimonadota,2.439892822430929e-05,-4.612629250566659,0.0024398928224309323,0.009320831801732384,0.0007368764545201325,0.00024320449949145672,0.53125
4,Atribacterota,2.231083640216703e-05,-4.6514841483160305,0.002231083640216705,0.01511058065291117,0.0011945962907718378,0.0,0.45625
5,Bacillota,0.1980177165418458,-0.7032959518993077,19.80177165418459,19.534356281450297,1.544326461865003,13.241995445443852,0.99375
6,Bacteroidota,0.19515011228876009,-0.7096311944909833,19.515011228876016,19.44832332196804,1.5375249592197804,13.936317877901459,0.98125
7,Balneolota,6.681619401938302e-06,-5.1751182662533495,0.0006681619401938309,0.003837328310517756,0.0003033674397770492,0.0,0.36875
8,Bdellovibrionota,5.591467547944478e-05,-4.252474191339503,0.0055914675479444825,0.010718363402840705,0.0008473610285592373,0.002313363548252144,0.65
9,Caldisericota,6.17385458362583e-05,-4.209443603923023,0.006173854583625835,0.07699912411051207,0.006087315250680118,0.0,0.26875
10,Calditrichota,1.41301675391931e-05,-4.849852688758964,0.0014130167539193105,0.005981255051338991,0.00047285973071546406,0.0,0.43125
11,Campylobacterota,0.016722932834940644,-1.7766875545086174,1.672293283494065,3.720503846248749,0.29413165493907373,0.722581930908066,0.9125
12,Candidatus.Abawacabacteria,5.400338523426686e-07,-6.267579015316267,5.400338523426689e-05,0.0003224686802950653,2.5493387595026605e-05,0.0,0.25625
13,Candidatus.Absconditabacteria,0.00023493343308269107,-3.629055174920439,0.023493343308269105,0.13571621261449188,0.010729308681836741,0.0,0.475
14,Candidatus.Adlerbacteria,8.584177997560817e-07,-6.066301285618412,8.584177997560824e-05,0.00024241506698092816,1.916459377005026e-05,0.0,0.325
15,Candidatus.Aenigmarchaeota,8.188759816010774e-06,-5.086781866963239,0.000818875981601078,0.006818913161351012,0.000539082418919211,0.0,0.06875
16,Candidatus.Altiarchaeota,3.536717290571972e-07,-6.4513996543643986,3.5367172905719746e-05,0.00024701390382440884,1.9528163745372716e-05,0.0,0.19375
17,Candidatus.Amesbacteria,1.2717894016565058e-05,-4.895584798491638,0.0012717894016565062,0.0094872507489184,0.0007500330274930096,0.0,0.36875
18,Candidatus.Aminicenantes,8.627396720393502e-06,-5.06412023099697,0.0008627396720393513,0.0028141950268639007,0.00022248165162021662,0.0,0.43125
19,Candidatus.Andersenbacteria,1.0584101171614911e-06,-5.9753460174539565,0.00010584101171614924,0.0005261044910770926,4.1592211976183606e-05,0.0,0.28125
20,Candidatus.Azambacteria,9.058685387220324e-07,-6.042934823349807,9.058685387220327e-05,0.00020016079249834858,1.5824100063978157e-05,0.0,0.33125
21,Candidatus.Bathyarchaeota,9.001591946113859e-07,-6.0456806780858,9.001591946113865e-05,0.0003121931542735073,2.4681035935415315e-05,0.0,0.3375
22,Candidatus.Beckwithbacteria,1.5492904073592133e-05,-4.80986716810758,0.0015492904073592137,0.014068912245555464,0.0011122451724247349,0.0,0.4
23,Candidatus.Berkelbacteria,1.6035825544074654e-05,-4.794908677144504,0.001603582554407466,0.011996725411510091,0.0009484244190998167,0.0,0.40625
24,Candidatus.Bipolaricaulota,8.823202087155715e-06,-5.054373773552199,0.0008823202087155726,0.01082844559799795,0.0008560637902224386,0.0,0.21875
25,Candidatus.Blackallbacteria,4.68603023790872e-06,-5.329194913324517,0.00046860302379087254,0.0029731523304695087,0.00023504832987303204,0.0,0.31875
26,Candidatus.Blackburnbacteria,1.1617653739798914e-06,-5.934881571665575,0.00011617653739798921,0.00038359569274053825,3.0325902242255444e-05,0.0,0.33125
27,Candidatus.Brennerbacteria,5.058907513274025e-08,-7.295943260271587,5.0589075132740274e-06,2.652365430126914e-05,2.0968789865733087e-06,0.0,0.1
28,Candidatus.Buchananbacteria,2.369086700979797e-05,-4.625419045200371,0.002369086700979799,0.018889368842627884,0.0014933357276430696,0.0,0.44375
29,Candidatus.Calescamantes,1.8839522152970587e-07,-6.724930116880716,1.883952215297061e-05,0.0001507033012420448,1.1914142070783594e-05,0.0,0.15625
30,Candidatus.Campbellbacteria,1.400804092150528e-05,-4.853622598224012,0.0014008040921505286,0.016175641533981003,0.0012787967465449975,0.0,0.35
31,Candidatus.Chisholmbacteria,5.444480738679761e-07,-6.264043534288316,5.444480738679763e-05,0.00014982003105097963,1.1844313430956144e-05,0.0,0.26875
32,Candidatus.Cloacimonetes,3.9372213147316114e-07,-6.404810172442365,3.937221314731613e-05,9.172911126887167e-05,7.25182298381631e-06,0.0,0.26875
33,Candidatus.Coatesbacteria,1.8931193333170703e-06,-5.722822009296822,0.00018931193333170712,0.0013468381386650304,0.00010647690394407968,0.0,0.30625
34,Candidatus.Collierbacteria,4.344565964887037e-06,-5.362053604363763,0.0004344565964887042,0.002546031660745539,0.00020128147607142538,0.0,0.35
35,Candidatus.Colwellbacteria,9.598761422663897e-07,-6.017784802586,9.598761422663901e-05,0.00023939527818484275,1.8925858503843067e-05,0.0,0.30625
36,Candidatus.Curtissbacteria,2.5540301938704006e-06,-5.592773972791558,0.0002554030193870401,0.0004825101630214985,3.8145777733177184e-05,0.0,0.38125
