#OTU ID	mgm4566569	mgm4566594	mgm4566599	mgm4578951	mgm4612993	mgm4612994	mgm4612995	mgm4612996	mgm4612997
Candidatus.Portnoybacteria	0.0009930248974073	0.0005149191034987	0.0002118868524208	5.45288001418665e-05	3.2187088653811e-05	5.70001041726042e-05	5.08056154061101e-05	7.15426308228547e-05	7.33393571899367e-05
Candidatus.Adlerbacteria	4.78566215618008e-05	5.42020108946042e-05	5.29717131052018e-05	7.78982859169522e-06	6.24525600745588e-06	5.89656250061423e-06	1.29323384670098e-05	1.86010840139422e-05	1.22232261983228e-05
Candidatus.Sungbacteria	0.0001196415539045	0.0	0.0001059434262104	1.37467563382857e-05	2.45006197215577e-05	2.81724652807124e-05	3.32545846294539e-05	2.93324786373704e-05	4.51319121168841e-05
Candidatus.Jorgensenbacteria	0.0001196415539045	5.42020108946042e-05	0.0001589151393156	3.02428639442285e-05	1.63337464810384e-05	2.16207291689188e-05	2.44790692411258e-05	4.50718574183985e-05	3.10281895803578e-05
Candidatus.Liptonbacteria	9.57132431236017e-05	5.42020108946042e-05	0.0	1.60378823946666e-05	1.39317249397093e-05	3.07931597254298e-05	3.23308461675246e-05	3.21941838702846e-05	3.47891822567649e-05
Candidatus.Tagabacteria	0.0001435698646854	8.13030163419063e-05	0.0	1.78707832397714e-05	8.64727754878506e-06	2.35862500024569e-05	2.26315923172672e-05	1.78856577057137e-05	1.31634743674245e-05
Candidatus.Ryanbacteria	0.0001674981754663	0.0001084040217892	0.0001589151393156	1.87872336623238e-05	1.44121292479751e-05	2.5551770835995e-05	3.27927153984892e-05	3.14787575620561e-05	3.19684377494596e-05
Candidatus.Wildermuthbacteria	0.0002991038847612	5.42020108946042e-05	5.29717131052018e-05	2.74935126765714e-05	2.20985981802285e-05	1.50689930571252e-05	2.21697230863026e-05	1.50239524727995e-05	2.06854597202386e-05
Candidatus.Komeilibacteria	0.0001914264862472	0.0001897070381311	0.0	2.29112605638095e-05	2.25790024884943e-05	2.5551770835995e-05	5.08056154061101e-05	4.36410048019414e-05	5.26538974696982e-05
Candidatus.Kuenenbacteria	0.0002273189524185	5.42020108946042e-05	0.0001589151393156	1.78707832397714e-05	5.23640696009762e-05	3.27586805589679e-05	3.60258000152417e-05	5.72341046582838e-05	6.39368754989192e-05
Candidatus.Lloydbacteria	0.0002033906416376	0.000271010054473	0.0001059434262104	9.62272943679998e-06	1.29709163231776e-05	1.70345138906633e-05	2.86358923198075e-05	3.14787575620561e-05	2.06854597202386e-05
Candidatus.Kerfeldbacteria	0.0002512472631994	0.0001626060326838	5.29717131052018e-05	2.24530353525333e-05	2.59418326463552e-05	5.56897569502455e-05	4.84962692512869e-05	7.29734834393118e-05	4.88929047932911e-05
Candidatus.Terrybacteria	9.57132431236017e-05	0.0001084040217892	0.0001059434262104	6.87337816914284e-06	7.68646893225339e-06	1.31034722235872e-05	2.07841153934087e-05	1.71702313974851e-05	2.63269487348491e-05
Candidatus.Yonathbacteria	0.000107677398514	0.0	0.0	1.00809546480762e-05	9.12768185705089e-06	1.57241666683046e-05	1.98603769314794e-05	2.14627892468564e-05	2.25659560584421e-05
Candidatus.Niyogibacteria	9.57132431236017e-05	5.42020108946042e-05	0.0	1.09974050706285e-05	1.29709163231776e-05	1.11379513900491e-05	1.80129000076208e-05	1.86010840139422e-05	1.69244670438315e-05
Candidatus.Campbellbacteria	0.0001555340200758	0.0001897070381311	0.0001059434262104	1.09974050706285e-05	2.49810240298235e-05	2.42414236136363e-05	5.86573923325089e-05	6.15266625076551e-05	3.76099267640701e-05
Candidatus.Colwellbacteria	0.000107677398514	0.0001897070381311	0.0001059434262104	5.04047732403808e-06	2.9304662804216e-05	1.76896875018427e-05	2.35553307791965e-05	2.00319366303993e-05	2.35062042275438e-05
Candidatus.Vogelbacteria	0.0001555340200758	5.42020108946042e-05	5.29717131052018e-05	1.19138554931809e-05	1.10492990901142e-05	1.76896875018427e-05	2.12459846243733e-05	1.64548050892566e-05	2.44464523966456e-05
Candidatus.Spechtbacteria	0.000107677398514	5.42020108946042e-05	5.29717131052018e-05	1.05391798593524e-05	1.48925335562409e-05	1.24482986124078e-05	1.43179461599037e-05	1.64548050892566e-05	7.52198535281402e-06
Candidatus.Brennerbacteria	3.58924661713506e-05	0.0	0.0001059434262104	1.37467563382857e-06	1.05688947818484e-05	2.62069444471743e-06	3.23308461675246e-06	1.07313946234282e-05	7.52198535281402e-06
Candidatus.Andersenbacteria	5.98207769522511e-05	2.71010054473021e-05	0.0001059434262104	5.95692774659046e-06	4.80404308265837e-06	1.31034722235872e-05	1.33942076979745e-05	1.07313946234282e-05	8.46223352191577e-06
Candidatus.Jacksonbacteria	0.0	0.0	5.29717131052018e-05	1.37467563382857e-06	1.44121292479751e-06	1.31034722235872e-06	1.38560769289391e-06	4.29255784937128e-06	1.88049633820351e-06
Candidatus.Parcubacteria	5.98207769522511e-05	2.71010054473021e-05	0.0	1.83290084510476e-06	5.2844473909242e-06	6.55173611179358e-06	1.33942076979745e-05	6.43883677405692e-06	6.58173718371227e-06
Candidatus.Veblenbacteria	0.0	0.0	0.0	0.0	0.0	6.55173611179358e-07	1.38560769289391e-06	7.15426308228547e-07	9.40248169101753e-07
Candidatus.Woesebacteria	0.0024406876996518	0.0010298382069974	0.0010064625489988	7.5148934649295e-05	9.56004573449015e-05	0.0001251381597352	0.0001847476923858	0.0001988885136875	0.0001504397070562
Candidatus.Gottesmanbacteria	0.0007298134788174	0.0004065150817095	0.0004237737048416	6.27768539448379e-05	7.6384285014268e-05	0.0001297243750135	0.0001745865693046	0.0001688406087419	0.0001175310211377
Candidatus.Roizmanbacteria	0.0015194477345871	0.0015176563050489	0.0005826888441572	0.0001003513212694	0.0001436408881714	0.000233896979191	0.0003140710770559	0.0003147875756205	0.000267970728194
Candidatus.Levybacteria	0.0009332041204551	0.0008672321743136	0.000529717131052	7.37742590154665e-05	9.60808616531673e-05	0.0001585520139054	0.0002119979770127	0.0001996039399957	0.0001805276484675
