#OTU ID	mgm4639052	mgm4730492	mgm4639044	mgm4729595	mgm4639039	mgm4729594	mgm4730302	mgm4639055	mgm4730489	mgm4730488	mgm4730494	mgm4730487	mgm4730491	mgm4639049	mgm4730070	mgm4639053	mgm4730496	mgm4639040	mgm4729586	mgm4729588	mgm4730303	mgm4639045	mgm4729593	mgm4730072	mgm4730296	mgm4639041	mgm4729598	mgm4730298	mgm4639047	mgm4729591	mgm4639042	mgm4729589	mgm4730306	mgm4639051	mgm4730495	mgm4729592	mgm4730304	mgm4639050	mgm4730493	mgm4639048	mgm4730069	mgm4730071	mgm4730486	mgm4730490	mgm4729596	mgm4730295	mgm4639054	mgm4729587	mgm4729599	mgm4730297	mgm4730299	mgm4639046	mgm4729597	mgm4730305	mgm4729590	mgm4730294	mgm4460448
Thermomicrobiota	9.668413695308e-05	8.557863339242621e-05	4.48824564168397e-05	5.0839300847594604e-05	6.280909584941109e-05	5.27028853046524e-05	0.00011227878045688	0.00015523954151208002	0.00019561328320891002	0.00013741157310804	0.00017350371901449	0.0001142540029706	0.00015231351355525	0.00012789940732859	0.00011154049355979	0.00012258670706595	0.00015356317183887	0.00013609270132912	7.83637645952512e-05	9.65650066555163e-05	0.00010164781318590999	0.00016403088059621	9.59630222487601e-05	0.00020280347502298	0.00020944997697895	0.00011452172064762	0.00014854473072748998	0.00020136216489786	0.00014826154716096002	0.00020048092344686	0.0001677666699717	0.00012511109937943	0.00015106967631032	8.381369352386509e-05	0.00018793372882736	0.00021467616476437	0.00026185257653098	0.00024276502426494	0.0002737924849701	0.00012041088907081001	0.00013135042157451002	0.00012062683033332	0.00015094494783472	0.00011744017504766999	0.00012384804637004	0.00014783705633078	0.00012851998625917	0.0001406842073431	0.00012604111969051002	0.00020483903519001	0.00019722955652467	0.00016670360946507	0.00016245974431151002	0.00026747410411847	0.00012685474728722	0.0001284810329875	7.98237491618506e-06
Candidatus Kaiserbacteria	0.00021180643463919	0.0001016246271535	0.00025195378943089	0.00029512644983561	0.00029656816561939	0.00015573108214081	8.294468466184191e-05	0.00011039256285304	0.00011736796992533998	0.00016907843769261002	6.0349119657217004e-05	9.793200254623209e-05	0.00012528322805108001	0.00016614175503481	0.00015285178747083002	0.00015305623541182	0.00014512563492465	0.00026012044686665	7.83637645952512e-05	0.00032490656935473997	6.71167378930889e-05	0.00018762060589935	0.00011595531855058001	0.00015622660037656002	0.00054161734135086	0.00020522292340054	0.00029291978480298	0.00015507201204778	0.00015170949011819	0.00028673098979306003	0.00020045781979488	0.00021659407089098	0.00020371516956998	0.00022516051565309	0.00012775790432598998	0.00018961669027826002	0.0001461502752731	0.00011040028484428999	0.00016886602366418998	0.00019043243869351002	0.00014759517335935	0.00013363241850942	0.00011361447686483999	0.00025754424352559	0.00023310120512072001	0.00011282301667349	0.00017095960788992	0.00011877077940803001	0.00014073849407138998	0.00012387021302051002	0.0001214142952422	0.00020063443263053	0.00016206058032057	0.00015358864572428	0.0001751803653014	0.00019272154948125	8.780612407803571e-05
Candidatus Nomurabacteria	3.33126433412054e-05	3.1497691456934604e-05	8.61947174368853e-05	3.70523718041791e-05	7.48247489684289e-05	2.2586950844851e-05	1.75330227740479e-05	2.41483731241026e-05	2.4896236044770498e-05	8.19945600850482e-05	7.5436399571521196e-06	4.8966001273116e-05	4.67666844437274e-05	6.92611408457168e-05	3.6262135766354294e-05	4.10984335828055e-05	5.9062758399568004e-05	8.011130645615091e-05	2.93864117232192e-05	5.7618898998871605e-05	1.75087142329797e-05	6.93976802522455e-05	2.9322034576009998e-05	3.5903007539955e-05	0.00011625857753016999	4.9473383319774e-05	7.088450308399709e-05	4.3204142660079105e-05	5.1431815778706396e-05	0.00011278854829888	9.268479839978621e-05	0.00011064738846851	9.15573795820177e-05	4.2972275069439294e-05	4.25859681086646e-05	4.09304749939857e-05	2.57636703205797e-05	2.48545143890298e-05	4.8364540758191995e-05	5.47520528202433e-05	3.06329605085443e-05	3.2513970440248903e-05	2.5969023283393498e-05	0.00010301769741023001	7.79783995663233e-05	4.18223251462079e-05	5.44508352998359e-05	4.73330043397353e-05	7.036924703569549e-05	3.44419616691179e-05	3.90064025438767e-05	5.38467411104009e-05	5.867710666779499e-05	3.23894422955965e-05	3.92645646365209e-05	3.74736346213557e-05	0.00019157699798843999
Candidatus Yanofskybacteria	1.78183906243657e-05	1.90174740872058e-05	3.9272149364734705e-05	2.2834601228156896e-05	3.87777896113755e-05	1.82280655940903e-05	1.28125935656504e-05	2.3458419606271104e-05	2.84528411940235e-05	3.50597429329171e-05	7.5436399571521196e-06	1.6322000424372e-05	2.66012333533129e-05	3.3568282986574394e-05	2.3409733216254102e-05	2.9052340980948804e-05	3.20626402740512e-05	4.00556532280754e-05	9.7954705744064e-06	3.25440077678812e-05	1.0699769809043198e-05	3.78532801375884e-05	1.865947654837e-05	2.5229140433481896e-05	5.44385402720635e-05	3.2066081781335e-05	3.96119281939984e-05	3.39461120900621e-05	3.41921009925478e-05	5.48077344674881e-05	4.49054255812918e-05	4.98998026426646e-05	4.2345288056683204e-05	2.34394227651487e-05	2.86992393775783e-05	3.75892117291706e-05	2.67005310595099e-05	2.48545143890298e-05	4.09868989476204e-05	2.83576369188511e-05	1.4388208723710199e-05	2.27597793081742e-05	1.62306395521209e-05	3.6056194093583296e-05	4.0448688545098206e-05	2.62605297429678e-05	3.2430276906519896e-05	3.50614846961002e-05	4.09744982739493e-05	2.2961307779411897e-05	3.13149992253658e-05	3.3562009870181395e-05	4.7500514921548294e-05	4.1792828768511605e-05	3.02035112588622e-05	5.8887140119273206e-05	0.00035122449631214
Candidatus Azambacteria	8.05701141275667e-06	7.131552782702181e-06	1.3260725759520801e-05	6.893464521707739e-06	1.0923321017288901e-05	5.1514098418081295e-06	6.74347029771073e-06	9.65934924964105e-06	7.11321029850587e-06	1.18750742192139e-05	0.0	1.6322000424372e-05	9.86819946977735e-06	1.5721854057003197e-05	1.0557330666153801e-05	1.20460926018568e-05	8.437536914224e-06	1.97865274982059e-05	1.95909411488128e-05	1.17371831293998e-05	6.32259125079823e-06	1.89266400687942e-05	1.332819753455e-05	1.77897785107885e-05	2.6757926574404102e-05	1.5574954008076998e-05	1.92847545154992e-05	2.1602071330039498e-05	1.3791771828926901e-05	2.19230937869952e-05	1.43697361860134e-05	2.02491952752842e-05	2.6894980252217702e-05	2.41497083034865e-05	1.1109382984869e-05	2.08828954050948e-05	1.82687844091383e-05	1.5028311025925e-05	1.06565937263813e-05	1.1561190436147e-05	1.02109868361814e-05	1.04044705408797e-05	1.29845116416967e-05	1.1331946715126199e-05	1.29269004628664e-05	8.753509914322591e-06	1.4813830191867099e-05	1.05184454088301e-05	1.51427493621117e-05	1.69188583637772e-05	1.26358768804108e-05	1.5490158401622198e-05	2.7143151383741897e-05	2.29860558226814e-05	1.51017556294311e-05	2.1413505497917498e-05	7.98237491618506e-06
Candidatus Falkowbacteria	4.5553102987508796e-05	3.1497691456934604e-05	5.3552930951911e-05	3.79140548693925e-05	4.91549445778e-05	3.6059868892656896e-05	2.0904757922903304e-05	3.62225596861539e-05	4.26792617910352e-05	5.37205738488247e-05	1.5087279914304198e-05	4.8966001273116e-05	4.67666844437274e-05	5.31143718142e-05	3.90162220270901e-05	6.23562440566705e-05	3.45939013483184e-05	7.43201276761882e-05	2.93864117232192e-05	5.3350832406362605e-05	1.99404800986713e-05	5.87000141264053e-05	2.9322034576009998e-05	3.6873359095089e-05	5.5361227395318796e-05	4.4892514493869e-05	6.09815210354975e-05	5.78626910626059e-05	4.94205157203213e-05	8.01923693787457e-05	7.328565454866809e-05	7.81040389189533e-05	5.89400631059239e-05	4.6523702761128494e-05	3.33281489546071e-05	5.5130843869450205e-05	4.30955939907879e-05	3.58367416772057e-05	5.902113448457329e-05	5.38795101458171e-05	3.06329605085443e-05	4.06424630503111e-05	3.5166385696262e-05	7.52029191094738e-05	7.83953963554481e-05	4.47401617843155e-05	5.565195666674411e-05	4.5141661546229e-05	5.65626226172995e-05	3.86716762600622e-05	3.84570165925545e-05	4.9789794862357e-05	5.74796146949828e-05	5.537549811827789e-05	4.933240172280829e-05	5.8887140119273206e-05	0.00035920687122832
Candidatus Magasanikbacteria	6.15121832858538e-05	5.05151655441404e-05	0.00013617745299200002	6.462622989101e-05	0.00011414870463066	4.3985114803131e-05	3.8100607182065603e-05	5.8646049015677795e-05	4.1967940761184604e-05	7.52088033883545e-05	1.5087279914304198e-05	8.16100021218601e-05	5.40605710083455e-05	8.15836751066112e-05	4.77374951860867e-05	8.290546084807329e-05	8.8594137599352e-05	0.00010761940566097	1.95909411488128e-05	8.696185682237109e-05	3.11266030808528e-05	9.10673116353577e-05	5.33127901382001e-05	6.56604552307286e-05	8.027377972321229e-05	7.787477004038491e-05	8.182990429549659e-05	7.869325984514399e-05	8.38999452926384e-05	0.00011567316590243	0.00012214275758111	0.00012330313551557	0.00011616342534468	7.56454098329799e-05	5.46211330089394e-05	8.18609499879715e-05	5.668007470527529e-05	5.3755112515808597e-05	6.55790383161926e-05	7.1766634971554e-05	5.3375613007312e-05	5.16972129999958e-05	4.7609876019554705e-05	7.314256516126909e-05	0.00011008715232891999	5.349367169863811e-05	7.046578685861121e-05	7.14377750683042e-05	8.551199639780709e-05	5.619477956540289e-05	6.75744720126315e-05	9.10968839333495e-05	8.50219300696621e-05	7.62719125025337e-05	6.342737364361071e-05	8.565402199167021e-05	0.00058271336888151
Candidatus Nealsonbacteria	1.06910343746194e-05	7.725848847927361e-06	2.80515352605248e-05	1.85261859020895e-05	3.4954627255324393e-05	9.11403279704515e-06	6.74347029771073e-06	1.0694279526388301e-05	6.40188926865528e-06	1.3571513393387301e-05	1.5087279914304198e-05	1.6322000424372e-05	1.3300616676656402e-05	1.52969390824896e-05	6.42620127505014e-06	1.4880467331705499e-05	1.2656305371336e-05	2.5095108046505102e-05	1.95909411488128e-05	2.9342957823499396e-05	5.34988490452158e-06	2.02981357259532e-05	1.332819753455e-05	1.1967669179985e-05	1.9376429588361603e-05	1.7407301538439e-05	2.24120120044991e-05	1.77445585925325e-05	2.4135600700622e-05	3.0288484837296e-05	2.4787794920873e-05	2.56730868668782e-05	2.4033812140279603e-05	1.4560853535925699e-05	1.38867287310863e-05	1.75416321402796e-05	9.36860738930171e-06	8.67017943803365e-06	2.2132925431714998e-05	1.57057681396714e-05	8.35444377505753e-06	1.17050293584896e-05	5.4102131840403e-06	1.4422477637433301e-05	2.46028105583587e-05	6.80828548891757e-06	1.12104660911427e-05	1.13949825262326e-05	1.42519993996345e-05	8.4594291818886e-06	1.3185262831733e-05	1.8809478059112698e-05	1.55673956465578e-05	2.29860558226814e-05	7.047485960401179e-06	1.0706752748958801e-05	4.78942494971104e-05
Candidatus Uhrbacteria	7.00340222801156e-05	5.05151655441404e-05	7.44640754188477e-05	6.89346452170774e-05	7.974024342620891e-05	6.30057049882687e-05	5.42849358965714e-05	0.00010142316712123	0.00011381136477608999	9.16077154053641e-05	7.54363995715213e-05	6.5288001697488e-05	7.851654360735891e-05	0.00010112976393423	8.170455906849459e-05	9.77859281797787e-05	0.00010715671881064	0.00014381427303574	7.83637645952512e-05	0.00010456763151647	5.44715553914924e-05	0.0001302920874301	8.130200496075509e-05	0.00011256078039553001	0.00015316606246038	9.98629404047289e-05	0.00013186602411949	0.00013115543307524	0.00012268930356148998	0.00016644243572495	0.00015519315080894	0.0001428291452453	0.00012303022881333	8.52342646005407e-05	0.00011850008517193001	0.0001562040576301	0.00015411359155401	0.00012427257194514	0.00015984890589572	9.55434228496677e-05	9.886091800484742e-05	8.486146284904971e-05	9.35966880838973e-05	8.65348658246e-05	0.00013510695967641	8.55898747178209e-05	0.00012171363184668999	0.00012578307634725	0.0001189151199907	0.00010030466029953	9.724131338403071e-05	0.00012908465334685	0.0001421023807737	0.00012015438270946999	9.46376686111016e-05	0.00011777428023853999	7.98237491618506e-05
Candidatus Giovannonibacteria	1.65788504070185e-05	2.97148032612591e-06	1.93810607254535e-05	1.0340196782561599e-05	2.13004759837133e-05	2.45682623224695e-05	7.75499084236734e-06	1.24191633209671e-05	9.24717338805763e-06	1.4136993118111802e-05	0.0	1.6322000424372e-05	1.3729668827516301e-05	1.6571684006030402e-05	1.2393388173311e-05	2.3383591521251397e-05	1.9406334902715196e-05	2.9921090363140697e-05	2.93864117232192e-05	1.86727913422269e-05	6.80894442393655e-06	2.6332716617452802e-05	9.32973827418501e-06	1.90835805843004e-05	3.04486750674254e-05	1.7407301538439e-05	1.98059640969992e-05	1.77445585925325e-05	2.61469007590072e-05	3.0576946597651195e-05	3.2331906418530103e-05	2.6396272412423998e-05	2.5750513007442498e-05	1.5626281843432503e-05	1.0183601069463301e-05	2.84007377509289e-05	1.73319236702082e-05	2.25424665388875e-05	2.6231615326477e-05	1.59239038082779e-05	1.02109868361814e-05	2.43854778301867e-05	1.40665542785048e-05	2.36940704043548e-05	3.33597431299779e-05	1.26439587651326e-05	3.44321458513668e-05	1.7969010906751397e-05	2.04872491369746e-05	1.45018785975233e-05	1.4284034734377401e-05	2.24976110118798e-05	2.1954019501555898e-05	1.25378486305535e-05	1.9128890463946103e-05	4.2827010995835104e-05	2.39471247485552e-05
Candidatus Moranbacteria	3.42422985042158e-05	2.55547308046828e-05	8.72147732645408e-05	4.17916286628531e-05	8.46557378839889e-05	3.40785574150384e-05	2.46136665866442e-05	4.62268856947107e-05	4.05452987014835e-05	4.46728982532331e-05	7.5436399571521196e-06	0.0001142540029706	3.56113285213704e-05	6.03379263809312e-05	4.0393265157458e-05	6.66078061514435e-05	4.55626993368096e-05	8.20416993828051e-05	2.93864117232192e-05	4.10801409528992e-05	2.5776718176331198e-05	6.93976802522455e-05	3.465331358983e-05	4.4636171536160294e-05	8.857796383251009e-05	4.580868825905e-05	5.7854263546497605e-05	5.78626910626059e-05	5.08571586191678e-05	8.884622218940171e-05	7.61596017858708e-05	8.786704378382249e-05	8.469057611336641e-05	6.74771261420948e-05	8.146880855570621e-05	5.93074229504691e-05	5.01220495327641e-05	4.97090287780596e-05	6.39395623582878e-05	5.562459549466949e-05	2.7848145916858398e-05	4.0967602754713596e-05	3.08382151490297e-05	5.56295566015286e-05	8.0063383511947e-05	3.11235908064803e-05	5.60523304557135e-05	4.77712728984365e-05	5.5226497673583804e-05	4.47141256756969e-05	4.9994121570320796e-05	6.52799532639792e-05	6.90553704321669e-05	5.85099602759163e-05	4.83256180141795e-05	6.9593892868232e-05	0.00040710112072542997
Candidatus Zambryskibacteria	1.76634480971973e-05	9.50873704360291e-06	3.41718702264575e-05	1.68028197716626e-05	2.67621364923578e-05	1.4265442638853302e-05	9.44085841679502e-06	1.44890238744616e-05	1.13811364776094e-05	2.7143026786774602e-05	0.0	1.6322000424372e-05	1.67330338835355e-05	2.7619473343384004e-05	1.5606488810835998e-05	1.91320294264784e-05	2.27813496684048e-05	3.3781876216449204e-05	2.93864117232192e-05	2.34743662587996e-05	9.727063462766499e-06	2.44126226974302e-05	1.1995377781094999e-05	2.26415362864581e-05	5.99746630115954e-05	2.8401386720611e-05	3.0230155726998805e-05	2.0830568782538103e-05	2.49975864399299e-05	4.15384934911488e-05	3.48466102510824e-05	3.869042668670371e-05	3.77674190775823e-05	1.9177709535121696e-05	2.77734574621726e-05	2.84007377509289e-05	1.4521341453417599e-05	1.0982227288176e-05	2.54118773475246e-05	1.72327178199172e-05	1.29958014278673e-05	1.2030169062892099e-05	1.8394724825736998e-05	3.8116548041788104e-05	3.37767399191026e-05	2.04248564667527e-05	2.5223548705071104e-05	1.84072794654526e-05	1.87057492120203e-05	1.1480653889706e-05	1.53828066370218e-05	2.1391171126049697e-05	2.6344823401867103e-05	2.40308765418942e-05	2.81899438416047e-05	2.1413505497917498e-05	5.58766244132954e-05
