#OTU ID	mgm4575366	mgm4575367	mgm4575368	mgm4575369	mgm4575370	mgm4575371	mgm4575372	mgm4575373	mgm4575374	mgm4575375	mgm4575376	mgm4575377	mgm4575355	mgm4575356	mgm4575357	mgm4575358	mgm4575359	mgm4575360	mgm4575361	mgm4575362	mgm4575363	mgm4575364	mgm4575365	mgm4726046	mgm4726047	mgm4569549	mgm4569551	mgm4569550
Thermomicrobiota	0.0	1.90789630583578e-05	0.0	3.99760143913652e-06	1.5278138511603698e-05	1.66444740346205e-05	0.0	0.0	1.73853076764826e-05	0.0	0.0	0.0	0.00021613443561895	0.00023064250411861	0.0	0.00016775708773695	0.00016021789633902	0.00013831067343466	0.00014042752379466	0.00016087803657294	0.00014023278642546	8.2815734989648e-05	0.00011638282189548	4.04470750023594e-05	0.0	1.1469336728257e-06	9.498087598890621e-06	2.2178848744117604e-05
Candidatus Kaiserbacteria	0.0	5.24671484104839e-05	0.00019552890568989	3.997601439136521e-05	3.05562770232075e-05	5.5481580115401706e-05	2.27650420015025e-05	0.0	4.9258371750034004e-05	7.49456643933148e-05	2.3991171248980397e-05	3.84401007130639e-05	0.00048630248014264004	0.00034047226798462004	0.00077279752704791	0.00016775708773695	0.00030040855563566	0.00031811454889972996	0.00049929786238102	0.00046475877232182	0.0003205320832582	0.00041407867494824	0.00027155991775613	0.0	0.0	0.0	2.28193047973347e-05	9.63118202343945e-06
Candidatus Nomurabacteria	0.0	2.38487038229472e-05	0.00013035260379326002	1.1992804317409599e-05	1.5278138511603698e-05	1.66444740346205e-05	0.0	0.0	1.1590205117655099e-05	0.0	0.0	0.0	0.00010806721780947	0.00015376166941241	0.0	0.0	8.01089481695105e-05	0.00015214174077813	0.00018723669839288	0.00017875337396993	0.00010016627601819	0.0	7.75885479303255e-05	0.0	0.0	0.0	3.1839501196281103e-05	1.8380636115155603e-05
Candidatus Yanofskybacteria	0.0	9.53948152917889e-06	0.0	1.9988007195682603e-05	1.5278138511603698e-05	1.10963160230803e-05	0.0	0.0	1.4487756397068802e-05	0.0	2.3991171248980397e-05	0.0	5.4033608904738706e-05	0.0001317957166392	0.0	0.0	4.00544740847553e-05	8.29864040608014e-05	0.00014042752379466	7.15013495879735e-05	4.00665104072761e-05	8.2815734989648e-05	5.81914109477441e-05	0.0	0.0	3.4408010184771005e-06	4.1994689195095e-05	0.00012154280412678001
Candidatus Azambacteria	0.0	0.0	0.0	7.99520287827304e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.58978583196046e-05	0.0	8.387854386847841e-05	0.0	1.38310673434669e-05	6.24122327976283e-05	8.937668698496679e-05	4.00665104072761e-05	8.2815734989648e-05	1.93971369825814e-05	0.0	0.0	0.0	4.77891199944182e-06	5.90079461999459e-06
Candidatus Falkowbacteria	6.620762711864411e-05	3.81579261167156e-05	0.0	1.9988007195682603e-05	1.5278138511603698e-05	2.21926320461607e-05	0.0	0.0	2.3180410235310103e-05	7.49456643933148e-05	0.0	1.9220050356531898e-05	0.00010806721780947	0.0001208127402526	0.0	0.0	6.00817111271329e-05	6.91553367173345e-05	9.361834919644251e-05	7.15013495879735e-05	2.0033255203638e-05	0.0	5.81914109477441e-05	0.0	0.0	5.7346683641285e-06	7.53873367911948e-05	7.12843120185554e-05
Candidatus Magasanikbacteria	6.620762711864411e-05	5.723688917507329e-05	6.517630189663039e-05	3.597841295222871e-05	3.05562770232075e-05	2.77407900577008e-05	2.27650420015025e-05	0.00020648358455501998	8.6926538382413e-06	7.49456643933148e-05	2.3991171248980397e-05	0.0	0.00016210082671421	0.00010982976386599999	0.00077279752704791	0.0	0.00022029960746615	0.0001659728081216	0.00026525198938992	0.00017875337396993	0.0001602660416291	0.00016563146997928998	0.00013577995887807	1.3482358334119802e-05	0.0	0.0	7.11460523916901e-05	6.531569217304361e-05
Candidatus Nealsonbacteria	0.0	0.0	0.0	3.99760143913652e-06	3.05562770232075e-05	1.10963160230803e-05	0.0	0.0	5.79510255882754e-06	0.0	0.0	0.0	5.4033608904738706e-05	7.688083470620541e-05	0.00077279752704791	8.387854386847841e-05	0.0	8.29864040608014e-05	6.24122327976283e-05	3.57506747939867e-05	2.0033255203638e-05	0.00016563146997928998	1.93971369825814e-05	0.0	0.0	0.0	1.4814627198269699e-05	1.11233369848174e-05
Candidatus Uhrbacteria	0.0	1.90789630583578e-05	0.0	3.99760143913652e-06	0.0	1.66444740346205e-05	2.27650420015025e-05	0.0	1.73853076764826e-05	7.49456643933148e-05	2.3991171248980397e-05	0.0	0.00021613443561895	0.00020867655134541	0.00077279752704791	0.00016775708773695	0.00036049026676279	0.00020746601015200002	0.0002340458729911	0.0002681300609549	0.00024039906244365	0.00033126293995859	0.00029095705473872	0.0	0.0	3.4408010184771005e-06	2.00714303976557e-05	6.6468721006835605e-06
Candidatus Giovannonibacteria	0.0	9.53948152917889e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3991171248980397e-05	0.0	0.0	5.4914881933003796e-05	0.0	0.0	0.00010013618521188	5.53242693738676e-05	9.361834919644251e-05	5.36260121909801e-05	4.00665104072761e-05	8.2815734989648e-05	0.0	0.0	0.0	0.0	1.8398811197851e-05	4.27298920758229e-06
Candidatus Moranbacteria	0.0	2.38487038229472e-05	0.0	1.1992804317409599e-05	0.0	1.10963160230803e-05	0.0	0.0	1.4487756397068802e-05	0.0	0.0	0.0	0.00010806721780947	0.00018671059857221	0.0	8.387854386847841e-05	8.01089481695105e-05	4.14932020304007e-05	0.00017163364019347	0.00019662871136692	0.00010016627601819	8.2815734989648e-05	0.00013577995887807	0.0	0.0	0.0	1.8936438797788198e-05	1.3632870328953e-05
Candidatus Zambryskibacteria	0.0	1.43092222937683e-05	0.0	7.99520287827304e-06	0.0	1.10963160230803e-05	0.0	0.0	5.79510255882754e-06	0.0	0.0	0.0	5.4033608904738706e-05	2.19659527732015e-05	0.0	0.0	2.00272370423776e-05	6.91553367173345e-05	0.00014042752379466	0.00012512736177895	6.00997656109141e-05	0.0	1.93971369825814e-05	0.0	0.0	3.4408010184771005e-06	1.23654347985557e-05	4.1034261437893395e-05
Candidatus Staskawiczbacteria	0.0	4.76974076458944e-06	0.0	3.99760143913652e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021613443561895	2.19659527732015e-05	0.0	0.0	2.00272370423776e-05	4.14932020304007e-05	4.68091745982212e-05	8.937668698496679e-05	2.0033255203638e-05	0.0	3.87942739651627e-05	0.0	0.0	0.0	1.37393719983952e-06	1.55998018689512e-06
Candidatus Wolfebacteria	0.0	4.76974076458944e-06	6.517630189663039e-05	3.99760143913652e-06	1.5278138511603698e-05	0.0	2.27650420015025e-05	0.0	1.1590205117655099e-05	0.0	0.0	0.0	0.00010806721780947	2.19659527732015e-05	0.0	0.0	8.01089481695105e-05	1.38310673434669e-05	0.0	5.36260121909801e-05	0.0	0.0	5.81914109477441e-05	1.3482358334119802e-05	0.0	0.0	2.56866519969998e-06	4.06951353103075e-07
Candidatus Harrisonbacteria	0.0	4.76974076458944e-06	0.0	3.99760143913652e-06	0.0	0.0	0.0	0.0	2.89755127941377e-06	0.0	2.3991171248980397e-05	0.0	0.00010806721780947	2.19659527732015e-05	0.0	0.0	2.00272370423776e-05	4.14932020304007e-05	3.12061163988142e-05	3.57506747939867e-05	2.0033255203638e-05	0.0	1.93971369825814e-05	0.0	0.0	2.2938673456514e-06	3.6439203995743896e-05	6.95886813806259e-05
Candidatus Taylorbacteria	0.0	9.53948152917889e-06	0.0	3.99760143913652e-06	0.0	0.0	0.0	0.0	2.89755127941377e-06	0.0	2.3991171248980397e-05	1.9220050356531898e-05	5.4033608904738706e-05	5.4914881933003796e-05	0.0	8.387854386847841e-05	2.00272370423776e-05	8.29864040608014e-05	0.00010922140739585	0.00010725202438196	0.00014023278642546	0.0	0.0	0.0	0.0	4.5877346913028e-06	2.31179867972998e-05	3.1131778512385306e-05
Candidatus Buchananbacteria	0.0	1.43092222937683e-05	0.0	3.99760143913652e-06	0.0	1.10963160230803e-05	0.0	0.0	5.79510255882754e-06	0.0	0.0	0.0	0.0	5.4914881933003796e-05	0.0	8.387854386847841e-05	0.00014019065929663998	6.91553367173345e-05	0.00017163364019347	3.57506747939867e-05	6.00997656109141e-05	0.00016563146997928998	9.698568491290691e-05	1.3482358334119802e-05	0.0	1.1469336728257e-06	3.47665847959393e-05	2.75370415599748e-05
Candidatus Portnoybacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020648358455501998	8.6926538382413e-06	0.0	0.0	0.0	0.0	1.0982976386600802e-05	0.0	0.0	4.00544740847553e-05	1.38310673434669e-05	3.12061163988142e-05	5.36260121909801e-05	2.0033255203638e-05	0.0	3.87942739651627e-05	0.0	0.0	1.1469336728257e-06	2.2460886397376602e-05	0.00010750298244471999
Candidatus Adlerbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016210082671421	0.00015376166941241	0.0	8.387854386847841e-05	0.00022029960746615	0.00015214174077813	0.0002340458729911	8.937668698496679e-05	8.01330208145522e-05	8.2815734989648e-05	0.00011638282189548	0.0	0.0	0.0	4.77891199944182e-06	5.765144168960231e-06
Candidatus Sungbacteria	0.0	4.76974076458944e-06	0.0	3.99760143913652e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.58978583196046e-05	0.0	0.00016775708773695	2.00272370423776e-05	5.53242693738676e-05	0.00010922140739585	5.36260121909801e-05	2.0033255203638e-05	0.0	1.93971369825814e-05	1.3482358334119802e-05	2.79634238416152e-05	1.1469336728257e-06	1.5053572798241699e-05	4.1441212790996505e-05
Candidatus Jorgensenbacteria	0.0	0.0	0.0	3.99760143913652e-06	1.5278138511603698e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.9220050356531898e-05	0.00010806721780947	5.4914881933003796e-05	0.0	0.0	8.01089481695105e-05	5.53242693738676e-05	4.68091745982212e-05	5.36260121909801e-05	8.01330208145522e-05	8.2815734989648e-05	5.81914109477441e-05	0.0	0.0	1.1469336728257e-06	9.91624239884178e-06	5.16828218440906e-05
Candidatus Liptonbacteria	0.0	0.0	0.0	0.0	0.0	1.10963160230803e-05	2.27650420015025e-05	0.0	0.0	0.0	0.0	0.0	0.00010806721780947	2.19659527732015e-05	0.0	0.0	2.00272370423776e-05	1.38310673434669e-05	4.68091745982212e-05	3.57506747939867e-05	2.0033255203638e-05	0.0	1.93971369825814e-05	0.0	0.0	0.0	8.30335959903017e-06	3.8796028995826505e-05
Candidatus Tagabacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0982976386600802e-05	0.0	0.0	4.00544740847553e-05	1.38310673434669e-05	1.56030581994071e-05	0.0	4.00665104072761e-05	8.2815734989648e-05	0.0	0.0	0.0	0.0	1.13499159986743e-06	6.78252255171792e-08
Candidatus Ryanbacteria	0.0	0.0	0.0	0.0	0.0	5.548158011540171e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.29489291598023e-05	0.0	0.0	6.00817111271329e-05	4.14932020304007e-05	6.24122327976283e-05	1.7875337396993398e-05	4.00665104072761e-05	8.2815734989648e-05	5.81914109477441e-05	0.0	0.0	0.0	1.8219601997872e-05	4.5782027224096e-05
Candidatus Wildermuthbacteria	0.0	0.0	0.0	3.99760143913652e-06	0.0	0.0	0.0	0.00020648358455501998	0.0	0.0	0.0	0.0	5.4033608904738706e-05	3.29489291598023e-05	0.0	0.0	0.0	1.38310673434669e-05	0.0	1.7875337396993398e-05	2.0033255203638e-05	8.2815734989648e-05	0.0	0.0	0.0	1.1469336728257e-06	1.07525519987441e-06	2.17040721654973e-06
Candidatus Komeilibacteria	0.0	1.43092222937683e-05	0.0	3.99760143913652e-06	0.0	5.548158011540171e-06	2.27650420015025e-05	0.0	2.89755127941377e-06	0.0	0.0	0.0	0.00010806721780947	5.4914881933003796e-05	0.0	0.00016775708773695	0.00010013618521188	5.53242693738676e-05	9.361834919644251e-05	3.57506747939867e-05	8.01330208145522e-05	0.0	7.75885479303255e-05	0.0	0.0	1.1469336728257e-06	6.332058399260421e-06	3.66256217792768e-06
Candidatus Kuenenbacteria	0.0	4.76974076458944e-06	0.0	0.0	0.0	1.10963160230803e-05	0.0	0.0	2.89755127941377e-06	0.0	0.0	0.0	0.00010806721780947	1.0982976386600802e-05	0.0	0.0	4.00544740847553e-05	2.76621346869338e-05	3.12061163988142e-05	5.36260121909801e-05	2.0033255203638e-05	8.2815734989648e-05	3.87942739651627e-05	0.0	0.0	0.0	6.15284919928135e-06	1.35650451034358e-06
Candidatus Lloydbacteria	0.0	9.53948152917889e-06	0.0	3.99760143913652e-06	0.0	5.548158011540171e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.00010806721780947	7.688083470620541e-05	0.0	8.387854386847841e-05	8.01089481695105e-05	5.53242693738676e-05	3.12061163988142e-05	1.7875337396993398e-05	6.00997656109141e-05	0.0	1.93971369825814e-05	0.0	0.0	0.0	1.63080371980952e-05	6.57904687516638e-06
Candidatus Kerfeldbacteria	0.0	4.76974076458944e-06	0.0	3.99760143913652e-06	1.5278138511603698e-05	5.548158011540171e-06	0.0	0.0	0.0	0.0	2.3991171248980397e-05	0.0	5.4033608904738706e-05	0.0	0.0	0.0	4.00544740847553e-05	4.14932020304007e-05	1.56030581994071e-05	1.7875337396993398e-05	6.00997656109141e-05	0.0	3.87942739651627e-05	0.0	0.0	0.0	2.56269155970068e-05	3.73038740344486e-05
Candidatus Terrybacteria	6.620762711864411e-05	4.76974076458944e-06	0.0	0.0	0.0	5.548158011540171e-06	0.0	0.0	2.89755127941377e-06	0.0	0.0	0.0	0.0	1.0982976386600802e-05	0.0	8.387854386847841e-05	2.00272370423776e-05	2.76621346869338e-05	6.24122327976283e-05	1.7875337396993398e-05	0.0	0.00016563146997928998	0.0	0.0	0.0	0.0	2.8076107996720697e-06	4.06951353103075e-07
Candidatus Yonathbacteria	0.0	4.76974076458944e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.89755127941377e-06	0.0	2.3991171248980397e-05	0.0	5.4033608904738706e-05	0.0	0.0	0.00016775708773695	6.00817111271329e-05	2.76621346869338e-05	4.68091745982212e-05	5.36260121909801e-05	0.0	0.0	1.93971369825814e-05	0.0	0.0	0.0	1.13499159986743e-06	1.35650451034358e-07
Candidatus Niyogibacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9220050356531898e-05	0.0	2.19659527732015e-05	0.0	0.0	0.0	4.14932020304007e-05	0.0	0.0	0.0	0.0	1.93971369825814e-05	0.0	0.0	0.0	2.38945599972091e-07	1.35650451034358e-07
Candidatus Campbellbacteria	0.0	4.76974076458944e-06	0.0	3.99760143913652e-06	0.0	1.10963160230803e-05	0.0	0.0	2.89755127941377e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.00272370423776e-05	0.0	1.56030581994071e-05	1.7875337396993398e-05	2.0033255203638e-05	0.0	0.0	0.0	0.0	0.0	3.5841839995813706e-07	1.35650451034358e-07
Candidatus Colwellbacteria	0.0	0.0	0.0	0.0	0.0	0.0	2.27650420015025e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0982976386600802e-05	0.0	0.0	2.00272370423776e-05	2.76621346869338e-05	1.56030581994071e-05	1.7875337396993398e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.37627599937205e-07	1.35650451034358e-07
Candidatus Vogelbacteria	0.0	4.76974076458944e-06	0.0	3.99760143913652e-06	1.5278138511603698e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.19659527732015e-05	0.0	0.0	6.00817111271329e-05	2.76621346869338e-05	4.68091745982212e-05	0.0	4.00665104072761e-05	0.0	3.87942739651627e-05	0.0	0.0	0.0	6.9294223991906406e-06	3.45908650137614e-06
Candidatus Spechtbacteria	0.0	0.0	0.0	3.99760143913652e-06	0.0	5.548158011540171e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.00272370423776e-05	0.0	1.56030581994071e-05	3.57506747939867e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.67261919980464e-06	5.08689191378844e-06
Candidatus Brennerbacteria	0.0	4.76974076458944e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.19659527732015e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.97363999930228e-08	0.0
Candidatus Andersenbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0982976386600802e-05	0.0	0.0	2.00272370423776e-05	0.0	0.0	0.0	2.0033255203638e-05	0.0	0.0	0.0	0.0	3.4408010184771005e-06	8.6617779989883e-06	4.8834162372369e-06
Candidatus Jacksonbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.38945599972091e-07	0.0
Candidatus Parcubacteria	0.0	0.0	0.0	3.99760143913652e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.973639999302279e-07	0.0
Candidatus Veblenbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Woesebacteria	0.0	4.76974076458944e-06	0.0	3.99760143913652e-06	1.5278138511603698e-05	5.548158011540171e-06	0.0	0.0	1.1590205117655099e-05	0.0	0.0	0.0	5.4033608904738706e-05	7.688083470620541e-05	0.0	0.0	2.00272370423776e-05	0.0	0.00010922140739585	8.937668698496679e-05	4.00665104072761e-05	0.0	7.75885479303255e-05	0.0	0.0	4.5877346913028e-06	4.66541283945508e-05	1.41076469075733e-05
Candidatus Gottesmanbacteria	6.620762711864411e-05	4.76974076458944e-06	0.0	3.99760143913652e-06	1.5278138511603698e-05	5.548158011540171e-06	0.0	0.0	1.1590205117655099e-05	0.0	0.0	0.0	0.0	7.688083470620541e-05	0.0	0.00033551417547391	4.00544740847553e-05	5.53242693738676e-05	0.00014042752379466	0.00014300269917594	4.00665104072761e-05	0.0	3.87942739651627e-05	0.0	0.0	0.0	2.6045070396957898e-05	4.59176776751303e-05
Candidatus Roizmanbacteria	6.620762711864411e-05	3.81579261167156e-05	0.0	1.1992804317409599e-05	0.0	1.10963160230803e-05	0.0	0.00020648358455501998	2.3180410235310103e-05	7.49456643933148e-05	0.0	1.9220050356531898e-05	0.00016210082671421	0.00016474464579901	0.0	0.00016775708773695	0.00014019065929663998	6.91553367173345e-05	0.00012482446559525	0.00014300269917594	0.00010016627601819	8.2815734989648e-05	0.00011638282189548	0.0	0.0	0.0	3.35718567960788e-05	6.8503477772351e-05
Candidatus Levybacteria	0.0	4.76974076458944e-06	0.0	0.0	0.0	5.548158011540171e-06	0.0	0.0	8.6926538382413e-06	0.0	0.0	0.0	5.4033608904738706e-05	0.0001208127402526	0.0	8.387854386847841e-05	4.00544740847553e-05	0.00011064853874773001	0.00012482446559525	0.00014300269917594	4.00665104072761e-05	8.2815734989648e-05	3.87942739651627e-05	0.0	0.0	0.0	1.0035715198827802e-05	8.139027062061509e-07
Candidatus Daviesbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.6926538382413e-06	0.0	0.0	0.0	5.4033608904738706e-05	0.0001317957166392	0.0	8.387854386847841e-05	4.00544740847553e-05	5.53242693738676e-05	3.12061163988142e-05	5.36260121909801e-05	2.0033255203638e-05	0.00024844720496894	1.93971369825814e-05	0.0	0.0	2.2938673456514e-06	2.57463883969928e-05	2.3128401901358103e-05
Candidatus Curtissbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.89755127941377e-06	0.0	0.0	0.0	0.0	3.29489291598023e-05	0.0	0.0	4.00544740847553e-05	4.14932020304007e-05	0.0	0.0	4.00665104072761e-05	8.2815734989648e-05	1.93971369825814e-05	0.0	0.0	9.1754693826056e-06	6.39179479925344e-06	1.2072890142057902e-05
Candidatus Shapirobacteria	0.0	4.76974076458944e-06	6.517630189663039e-05	3.99760143913652e-06	0.0	1.10963160230803e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.4033608904738706e-05	2.19659527732015e-05	0.0	0.0	2.00272370423776e-05	4.14932020304007e-05	3.12061163988142e-05	7.15013495879735e-05	6.00997656109141e-05	0.0	0.0	0.0	0.0	1.1469336728257e-06	2.6702170796881198e-05	9.29205589585355e-06
Candidatus Beckwithbacteria	0.0	0.0	0.0	3.99760143913652e-06	1.5278138511603698e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00077279752704791	0.0	0.0	4.14932020304007e-05	1.56030581994071e-05	5.36260121909801e-05	2.0033255203638e-05	8.2815734989648e-05	1.93971369825814e-05	0.0	0.0	2.2938673456514e-06	6.21258559927437e-06	4.20516398206511e-06
Candidatus Amesbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.19659527732015e-05	0.0	0.0	6.00817111271329e-05	0.0	0.0	3.57506747939867e-05	2.0033255203638e-05	0.0	1.93971369825814e-05	0.0	0.0	0.0	2.628401599693e-06	1.64815298006746e-05
Candidatus Chisholmbacteria	0.0	4.76974076458944e-06	0.0	3.99760143913652e-06	0.0	0.0	0.0	0.0	1.1590205117655099e-05	0.0	2.3991171248980397e-05	0.0	0.0	4.39319055464031e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.15051039974882e-06	2.0347567655153802e-07
Candidatus Collierbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.79510255882754e-06	0.0	0.0	0.0	0.0	2.19659527732015e-05	0.0	0.0	4.00544740847553e-05	4.14932020304007e-05	1.56030581994071e-05	1.7875337396993398e-05	2.0033255203638e-05	0.00016563146997928998	0.0	0.0	0.0	1.1469336728257e-06	7.76573199909296e-07	1.35650451034358e-07
