#OTU ID	mgm4625205	mgm4625204	mgm4606757	mgm4614547	mgm4635906	mgm4606758	mgm4606759	mgm4614548	mgm4614549	mgm4635907	mgm4635908	mgm4606762	mgm4614552	mgm4606761	mgm4614551	mgm4635910	mgm4606760	mgm4614550	mgm4635909	mgm4549283	mgm4549284	mgm4549285	mgm4549289	mgm4549290	mgm4549291	mgm4549348	mgm4549349	mgm4549350	mgm4549351	mgm4549352	mgm4549353	mgm4549354	mgm4549355	mgm4549366	mgm4549367	mgm4549368	mgm4549369	mgm4549370	mgm4549371	mgm4549372	mgm4549373	mgm4549376	mgm4549377	mgm4549379	mgm4549380	mgm4549381	mgm4549384	mgm4549385	mgm4549402	mgm4549403	mgm4549409	mgm4549412	mgm4549413	mgm4554277	mgm4554278	mgm4554280	mgm4554281	mgm4554282	mgm4554283	mgm4554286	mgm4554287	mgm4554288	mgm4554289	mgm4554290	mgm4554291	mgm4554293	mgm4554294	mgm4554295	mgm4554297	mgm4730043	mgm4730044	mgm4730047	mgm4730041	mgm4730045	mgm4730046	mgm4730048	mgm4481963	mgm4481964	mgm4481966
Candidatus Wildermuthbacteria	0.0	0.0	1.23625801615724e-05	3.64171743394185e-05	1.66113991573868e-05	2.0483666639355104e-05	2.50484654848625e-05	2.8473641949647198e-05	3.18440913288539e-05	2.47775867456429e-05	3.94224857470939e-05	4.53254055078609e-05	3.05444549087484e-05	2.6440852508749803e-05	1.8556318426424202e-05	2.1199786790715697e-05	1.87702392144573e-05	0.0	1.2534344102841802e-05	3.18347912744989e-05	3.93455304477721e-05	1.9055327597377302e-05	0.0	1.3966780013737302e-05	1.3043560176947999e-05	7.464094313581531e-06	3.7285746777579295e-05	9.96446174717869e-06	2.7029019338034698e-05	9.006862199640449e-06	2.54038773406276e-05	3.64636759415545e-05	0.0	5.4386251155707794e-05	6.40551972785692e-05	1.0050756319413e-05	9.845814544237249e-06	1.05591603355701e-05	1.6176187630154502e-05	0.00011821728336682	0.0	1.31537409239188e-05	1.52342526937566e-05	1.72489926588287e-05	0.00049825610363727	0.0	0.0	2.7666037725409e-05	1.5430864815804597e-05	2.40619024099895e-05	1.4289451526882901e-05	0.0	0.0	3.32601609791791e-05	4.46287073704766e-05	0.0	0.0	2.87344061425453e-05	7.9650085794521e-06	2.0005201352351604e-05	3.26481218079659e-05	0.0	0.0	0.00049455984174085	0.00015044380923725	2.8109483884321803e-05	2.7841304563985302e-05	1.62307438931826e-05	7.12694877505568e-06	2.9198737800624896e-05	2.4588694969200303e-05	2.5896022291296e-05	1.70399342611088e-05	2.18526072022274e-05	2.03356022518236e-05	3.34931234430931e-05	1.82139322202064e-05	1.90431303097603e-05	1.69715009334326e-05
Candidatus Komeilibacteria	0.0	4.34724015458786e-06	3.90397268260182e-05	4.6822081293538e-05	3.66835064725625e-05	6.77536665763284e-05	9.426133064040359e-05	2.27789135597178e-05	0.00010614697109618	6.05674342671272e-05	8.55551818341186e-05	8.8590565310819e-05	9.672410721103671e-05	3.98932160658331e-05	1.8556318426424202e-05	3.45253670591656e-05	3.5908283714614e-05	0.0	3.71016585444117e-05	7.8894917506367e-05	7.468982051102509e-05	5.08142069263394e-05	0.0	2.04513564486868e-05	2.70533099966328e-05	9.33011789197691e-06	4.4742896133095206e-05	2.06762581253958e-05	5.323897748400779e-05	1.90430800792398e-05	3.84012099335068e-05	6.42912181074776e-05	0.0	3.78339138474489e-05	5.26167691931104e-05	5.02537815970652e-05	2.95374436327117e-05	2.46380407829969e-05	4.2568914816195896e-05	3.94057611222761e-05	3.63848057051375e-05	3.0418025886562102e-05	2.92658012274799e-05	4.484738091295471e-05	0.0	0.00128205128205128	0.0	3.31992452704909e-05	3.64729532009926e-05	2.9127566075250396e-05	2.1434177290324303e-05	0.0	0.0	5.701741882145e-05	8.10603052239268e-05	0.0	0.0	6.7046947665939e-05	2.84464592123289e-05	4.001040270470321e-05	6.09431607082031e-05	0.00013970382788488	0.0	0.0	0.00015044380923725	4.21642258264827e-05	4.37506214576912e-05	3.7235235990242496e-05	2.99331848552339e-05	4.8528912651212796e-05	4.3881363329649795e-05	4.14336356660736e-05	3.9466054639234704e-05	3.8609539182410704e-05	3.91318561260192e-05	6.69862468861862e-05	2.63622703187198e-05	2.53908404130138e-05	2.02352511129388e-05
Candidatus Kuenenbacteria	0.0	0.0	2.0821187640543e-05	1.56073604311793e-05	1.45349742627134e-05	3.07254999590327e-05	4.35052295263401e-05	2.8473641949647198e-05	4.5997020808344604e-05	3.1660249730543704e-05	3.7744933162111104e-05	6.59278625568885e-05	5.599816733270551e-05	2.27298556654165e-05	1.5463598688686802e-05	1.8776954014633898e-05	1.55058497858561e-05	1.16918040453642e-05	1.70467079798648e-05	3.39109733141402e-05	3.33436698709933e-05	2.1777517254145398e-05	0.0	1.6460847873333302e-05	1.4975939462421698e-05	7.63373282070838e-06	2.6721451857265198e-05	1.7936031144921602e-05	4.42293043713296e-05	5.1467783997945395e-06	1.29973325928792e-05	2.6867971746408603e-05	0.0	3.31046746165178e-05	4.57537123418351e-05	2.0101512638826103e-05	1.9691629088474498e-05	1.36389154334447e-05	2.38385922970697e-05	3.94057611222761e-05	0.00014553922282055	2.09637745974955e-05	2.20495762672793e-05	1.72489926588287e-05	0.0	0.0	0.0	4.0115754701843105e-05	1.96392824928422e-05	2.0262654661043803e-05	1.31902629478919e-05	0.0	0.0	2.71511518197381e-05	4.007475763879529e-05	0.0	0.0	3.0475885302699604e-05	2.3895025738356302e-05	4.001040270470321e-05	3.15598510810337e-05	4.6567942628294705e-05	0.0	0.0	0.0	5.110815251694871e-05	2.5852639952272e-05	1.05022460485299e-05	1.71046770601336e-05	2.6757031503708498e-05	2.3264688317012602e-05	2.03184174900938e-05	1.7529587544474e-05	1.94027633454754e-05	1.61226487972626e-05	2.93064830127065e-05	8.94719477483825e-06	7.14117386616012e-06	9.791250538518781e-06
Candidatus Lloydbacteria	0.0	1.08681003864696e-05	0.00010931123511285	8.84417091100163e-05	0.00011074266104924	7.56319998991573e-05	6.0643653279140794e-05	5.6947283899294395e-05	7.43028797673258e-05	9.085115140069069e-05	6.458577452183461e-05	8.44700739010134e-05	6.617965230228829e-05	5.89120748879163e-05	5.8761675017009995e-05	6.359936037214711e-05	4.65175493575682e-05	3.50754121360926e-05	5.0638750175480795e-05	4.49839441922268e-05	5.001550480649e-05	5.8073379344387795e-05	0.0	2.49406785959595e-05	2.56040255325275e-05	1.2722888034514e-05	5.7792907505248e-05	1.4448469533409101e-05	4.7505549139576205e-05	1.05508957195788e-05	3.36749071724598e-05	5.75742251708755e-05	0.0	6.62093492330356e-05	6.17675116614774e-05	4.02030252776521e-05	2.95374436327117e-05	3.4757236104585e-05	4.7677184594139505e-05	0.0	0.0	2.95959170788172e-05	2.36531818139906e-05	2.41485897223602e-05	0.0	0.0	0.0	3.73491509293022e-05	3.50701473086468e-05	3.0393981991565698e-05	3.1876468790738695e-05	0.0	0.0	5.43023036394761e-05	6.284450629720171e-05	0.0	0.0	7.31421247264789e-05	2.95843175808221e-05	2.0005201352351604e-05	5.006045343888111e-05	4.6567942628294705e-05	0.0	0.00049455984174085	0.0	3.44980029489404e-05	4.37506214576912e-05	2.9597238864038898e-05	2.92204899777283e-05	3.72360210279746e-05	3.29110224972373e-05	3.7316832122329104e-05	4.15225984293685e-05	3.772759539398e-05	3.6944361063074e-05	5.442632559502629e-05	3.86646631341224e-05	3.522979107305661e-05	3.9165002154075104e-05
Candidatus Kerfeldbacteria	0.0	0.0	3.05811193470476e-05	2.08098139082391e-05	2.2840673841406798e-05	4.33308332755589e-05	6.78945248668641e-05	2.8473641949647198e-05	2.83058589589813e-05	5.0931706088266e-05	6.37469982293432e-05	8.44700739010134e-05	0.00011199633466541001	2.55131032979165e-05	5.25762355415352e-05	3.0891117895042896e-05	2.61151154288102e-05	3.50754121360926e-05	2.8578304554479302e-05	6.92060679880412e-05	5.6017365383268796e-05	4.35550345082909e-05	0.0	2.34442378802019e-05	1.93237928547377e-05	9.499756399103771e-06	4.4742896133095206e-05	1.69395849702038e-05	4.91436715236995e-05	1.4668318439414402e-05	2.54038773406276e-05	5.3735943492817104e-05	0.0	2.60108157701211e-05	4.8041397958926896e-05	1.0050756319413e-05	9.845814544237249e-06	1.84785305872477e-05	4.2568914816195896e-05	7.88115222445522e-05	7.276961141027509e-05	2.95959170788172e-05	2.52567873607018e-05	4.484738091295471e-05	0.0	0.0	0.0	3.8732452815572705e-05	2.94589237392633e-05	2.6594734242620002e-05	2.91284973432612e-05	0.0	0.0	3.869039134312679e-05	6.375529624353791e-05	0.0	0.00029086678301337997	4.1795499843702204e-05	2.04814506328768e-05	0.0	4.89721827119489e-05	0.00018627177051316998	0.0	0.0	0.0	5.23858563298725e-05	2.18753107288456e-05	2.19592417378353e-05	2.77951002227172e-05	3.35734615826001e-05	3.20598753636881e-05	3.2934428349955895e-05	2.7616445181796996e-05	2.9104145018213104e-05	2.96527108532568e-05	6.69862468861862e-05	2.82795263418995e-05	2.4756069402688398e-05	2.9373751615556298e-05
Candidatus Terrybacteria	0.0	0.0	1.8869201299242102e-05	2.6012267385298897e-05	1.7303540788944597e-05	1.81201666425064e-05	3.16401669282473e-05	1.9931549364753e-05	1.41529294794906e-05	2.3401054148662803e-05	2.26469598972667e-05	4.73856512127636e-05	1.52722274543742e-05	2.04104826383332e-05	1.8556318426424202e-05	1.39312884624703e-05	1.55058497858561e-05	1.16918040453642e-05	1.3537091631069099e-05	2.90665485549773e-05	2.66749358967947e-05	1.5425741388353e-05	0.0	1.3966780013737302e-05	1.3043560176947999e-05	7.12481729932782e-06	2.4235735405426603e-05	7.97156939774295e-06	2.78480805300964e-05	6.6908119197329004e-06	1.59512718185336e-05	3.26253942634961e-05	0.0	1.65523373082589e-05	2.2876856170917602e-05	1.0050756319413e-05	9.845814544237249e-06	1.36389154334447e-05	2.1284457408098002e-05	3.94057611222761e-05	7.276961141027509e-05	1.3564795327791199e-05	1.52342526937566e-05	6.8995970635314895e-06	0.0	0.0	0.0	9.68311320389316e-06	1.82364766004963e-05	2.0262654661043803e-05	1.4289451526882901e-05	0.0	0.0	2.57935942287512e-05	3.0056068229096504e-05	0.0	0.0	2.35099686620825e-05	1.70678755273974e-05	0.0	2.50302267194405e-05	4.6567942628294705e-05	0.0	0.0	0.00015044380923725	3.32202991360167e-05	2.7841304563985302e-05	7.63799712620358e-06	1.21158129175947e-05	2.80796224145382e-05	2.31701164132849e-05	2.4302420919523898e-05	1.71378649177818e-05	2.03827008881762e-05	1.97684739021712e-05	4.18664043038664e-05	1.78943895496765e-05	2.0312672330410998e-05	1.4360500789827499e-05
Candidatus Yonathbacteria	0.0	0.0	3.8389064712251204e-05	2.08098139082391e-05	4.22206395250247e-05	5.90874999212167e-05	3.09809967839089e-05	5.409991970432971e-05	2.4767626589108604e-05	6.05674342671272e-05	3.7744933162111104e-05	7.004835396669411e-05	5.599816733270551e-05	3.85015922495831e-05	2.1649038164161602e-05	4.4216698163492796e-05	2.52990180716599e-05	1.16918040453642e-05	2.65728094980246e-05	1.93776990366515e-05	2.06730753200159e-05	0.000113424569032	0.0	1.44655935856565e-05	1.4492844641053301e-05	5.428432228059291e-06	1.4914298711031699e-05	1.34520233586912e-05	3.3581508874528e-05	8.49218435966099e-06	1.71328475087954e-05	4.31806688781566e-05	0.0	3.0740055001052304e-05	5.26167691931104e-05	0.0	0.0	2.3758110755032802e-05	5.2785454372083e-05	3.94057611222761e-05	0.0	2.21969378091129e-05	2.16486748806015e-05	1.72489926588287e-05	0.0	0.00064102564102564	0.0	1.5216320748975e-05	1.26252530311128e-05	1.13977432468371e-05	1.81366115533513e-05	0.0	0.0	2.30784790467774e-05	3.46100179607777e-05	0.0	0.0	0.00011319614541002	1.02407253164384e-05	0.0	5.11487241658133e-05	0.0	0.0	0.0	0.0	2.04432610067795e-05	2.98299691756985e-05	1.3366494970856301e-05	2.3518930957683702e-05	2.6858769266080103e-05	2.0049243590270998e-05	2.05840177187225e-05	1.89006167378965e-05	2.33225135162785e-05	1.98494922378358e-05	2.51198425823198e-05	1.74150755438816e-05	1.63453535158776e-05	1.566600086163e-05
Candidatus Niyogibacteria	0.0	0.0	8.458607478970599e-06	1.04049069541196e-05	1.1074266104924499e-05	8.66616665511178e-06	1.84567640414776e-05	5.69472838992944e-06	1.76911618493633e-05	1.7894923760742103e-05	1.67755258498272e-05	2.8843439868638697e-05	3.5635197393539794e-05	1.11329905299999e-05	6.18543947547473e-06	1.02970392983476e-05	8.9770709286535e-06	0.0	9.024727754046091e-06	1.38412135976082e-05	1.0003100961298e-05	1.17961551793288e-05	0.0	2.49406785959595e-06	5.31404303505288e-06	3.90168566391762e-06	1.67785860499107e-05	5.480453960948281e-06	1.72002850332948e-05	4.11742271983563e-06	5.3170906061778705e-06	1.43935562927189e-05	0.0	2.83754353855867e-05	2.2876856170917602e-05	0.0	0.0	4.39965013982088e-06	8.51378296323919e-06	3.94057611222761e-05	7.276961141027509e-05	9.043196885194149e-06	1.2027041600334199e-05	6.8995970635314895e-06	0.0	0.0	0.0	1.65996226352454e-05	8.41683535407522e-06	1.0131327330521902e-05	6.0455371844504404e-06	0.0	0.0	1.8327027478323198e-05	1.54834290877164e-05	0.0	0.0	1.65440520214655e-05	6.8271502109589405e-06	0.0	1.74123316309152e-05	4.6567942628294705e-05	0.0	0.0	0.0	1.4054741942160902e-05	3.97732922342647e-06	6.68324748542813e-06	7.12694877505568e-06	1.1394629385609698e-05	1.12540565435955e-05	8.23360708748898e-06	9.10755107059263e-06	1.01913504440881e-05	7.53470521681114e-06	2.09332021519332e-05	7.6690240927185e-06	9.52156515488016e-06	5.222000287210019e-06
Candidatus Campbellbacteria	0.0	0.0	2.0821187640543e-05	1.56073604311793e-05	2.2148532209848998e-05	3.8603833281861606e-05	4.94377608253865e-05	3.4168370339576695e-05	3.18440913288539e-05	5.6437836476186706e-05	3.43898279921457e-05	4.94458969176664e-05	4.581668236312271e-05	2.18021064545832e-05	2.7834477639636303e-05	2.3016911372777103e-05	1.06092656429541e-05	0.0	1.1531596574614399e-05	2.49141844756948e-05	2.26736955122755e-05	3.44810689857303e-05	0.0	1.4964407157575698e-05	1.4492844641053301e-05	4.91951670667874e-06	1.7400015162870403e-05	1.0213573290858198e-05	2.9486202914219703e-05	6.17613407975345e-06	1.00433933672249e-05	3.74232463610691e-05	0.0	2.60108157701211e-05	2.2876856170917602e-05	1.0050756319413e-05	9.845814544237249e-06	7.919370251677589e-06	1.5324809333830498e-05	0.0	0.0	1.5620067347153502e-05	1.40315485337232e-05	1.0349395595297199e-05	0.0	0.0	0.0001089680723548	1.79829245215159e-05	1.5430864815804597e-05	1.64634069120981e-05	1.70374229743603e-05	0.0	0.0	1.6969469887336302e-05	3.1877648121769e-05	0.0	0.0	4.0054020683548e-05	1.36543004219179e-05	0.0	2.7206768173304897e-05	0.0	0.0	0.0	0.00015044380923725	2.1720964819703198e-05	3.3807298399125e-05	1.3366494970856301e-05	2.6369710467706e-05	1.6379779741814e-05	1.5036932692703301e-05	1.28816110884908e-05	1.52771824409941e-05	1.71489069972636e-05	1.14235853287137e-05	1.67465617215465e-05	1.0385136792222999e-05	1.2219341948762899e-05	2.15407511847413e-05
Candidatus Colwellbacteria	0.0	0.0	1.3663904389106401e-05	1.56073604311793e-05	1.31506909995979e-05	1.81201666425064e-05	2.63668057735395e-05	1.70841851697883e-05	1.41529294794906e-05	2.6154119342623102e-05	2.26469598972667e-05	2.6783194163735997e-05	2.0362969939165602e-05	1.2060739740833301e-05	2.47417579018989e-05	1.4536996656490803e-05	1.55058497858561e-05	0.0	1.2032970338728099e-05	2.69903665153361e-05	2.13399487174357e-05	1.5425741388353e-05	0.0	1.14727121541414e-05	1.01449912487373e-05	5.93734774943985e-06	2.29928771795073e-05	8.718904028781351e-06	3.19433864904047e-05	9.006862199640449e-06	1.4178908283141001e-05	2.5908401326894e-05	0.0	2.60108157701211e-05	2.9739913022192797e-05	0.0	9.845814544237249e-06	1.23190203914985e-05	1.95817008154501e-05	3.94057611222761e-05	3.63848057051375e-05	6.16581605808692e-06	1.2027041600334199e-05	2.06987911905945e-05	0.0	0.0	0.0	1.65996226352454e-05	1.1222447138767e-05	8.86491141420665e-06	1.26406686583964e-05	0.0	0.0	2.03633638648036e-05	3.8253177746122794e-05	0.00030553009471432003	0.0	2.6992926982391e-05	1.02407253164384e-05	4.001040270470321e-05	1.74123316309152e-05	0.0	0.0	0.00049455984174085	0.0	1.66101495680083e-05	7.95465844685294e-06	1.2411745330080801e-05	1.3541202672605801e-05	2.10597168109037e-05	2.10895345312756e-05	1.75296150894927e-05	1.77254488578201e-05	1.68549257344534e-05	1.28819153706771e-05	1.67465617215465e-05	1.58173621912319e-05	1.57105825055523e-05	1.1749500646222501e-05
Candidatus Vogelbacteria	0.0	0.0	2.3423836095610897e-05	2.6012267385298897e-05	3.46070815778891e-05	3.38768332881642e-05	4.7460250392371005e-05	1.4236820974823599e-05	1.41529294794906e-05	3.99194453124247e-05	3.01959465296889e-05	4.12049140980553e-05	6.10889098174969e-05	2.3657604876249898e-05	3.09271973773737e-05	2.8468285118961104e-05	1.7138044500156697e-05	1.16918040453642e-05	1.45398391592965e-05	3.18347912744989e-05	3.40105432684132e-05	2.63145000154257e-05	0.0	1.34679664418181e-05	1.3043560176947999e-05	4.4106011852981794e-06	1.7400015162870403e-05	1.0213573290858198e-05	2.62099581459731e-05	6.94815083972263e-06	1.12249690574866e-05	2.78275421659232e-05	0.0	4.0198533462914505e-05	2.2876856170917602e-05	1.0050756319413e-05	0.0	1.1439090363534301e-05	1.95817008154501e-05	0.0	7.276961141027509e-05	1.5620067347153502e-05	1.8040562400501302e-05	1.3799194127063001e-05	0.00049825610363727	0.0	0.0	2.07495282940568e-05	1.82364766004963e-05	1.77298228284133e-05	1.48390458163784e-05	0.0	0.0	2.23997002512839e-05	3.46100179607777e-05	0.0	0.0	3.83125415233937e-05	1.25164420534247e-05	2.0005201352351604e-05	2.50302267194405e-05	0.0	0.0	0.0	0.00015044380923725	1.5332445755084603e-05	2.5852639952272e-05	1.9094992815509e-05	1.7817371937639198e-05	2.0347552474303102e-05	1.79686617082618e-05	1.67328144036066e-05	1.8410963454531302e-05	1.84228258027746e-05	1.4745337090963699e-05	1.25599212911599e-05	1.32610208269924e-05	1.5075811495226902e-05	1.3055000718025e-05
Candidatus Spechtbacteria	0.0	0.0	7.80794536520363e-06	5.2024534770597805e-06	8.30569957869339e-06	1.33931666488091e-05	1.9775104330154602e-05	2.84736419496472e-06	4.24587884384719e-05	1.2388793372821499e-05	1.2581644387370402e-05	2.2662702753930397e-05	2.5453712423957e-05	6.958119081249961e-06	3.09271973773737e-06	6.66279013422494e-06	4.89658414290191e-06	0.0	1.10302228105008e-05	2.0761820396412398e-05	2.33405689096953e-05	1.36109482838409e-05	0.0	1.0973898582222199e-05	9.66189642736887e-06	4.4106011852981794e-06	1.18071531462335e-05	5.72956550462774e-06	2.2933713377726502e-05	5.9187951597637195e-06	7.68024198670137e-06	1.8231837970777202e-05	0.0	2.60108157701211e-05	3.20275986392846e-05	1.0050756319413e-05	9.845814544237249e-06	6.15951019574923e-06	1.6176187630154502e-05	3.94057611222761e-05	3.63848057051375e-05	4.93265284646954e-06	5.21171802681148e-06	1.0349395595297199e-05	0.0	0.0	0.0	2.07495282940568e-05	1.1222447138767e-05	1.0131327330521902e-05	9.892697210918901e-06	0.0	0.0	1.6969469887336302e-05	2.4591328551078896e-05	0.0	0.0	1.8285531181619698e-05	4.55143347397263e-06	2.0005201352351604e-05	1.30592487231864e-05	0.0	0.0	0.0	0.0	2.29986686326269e-05	2.5852639952272e-05	5.72849784465269e-06	9.26503340757238e-06	1.1394629385609698e-05	1.1726916062233999e-05	1.2217610516919099e-05	9.890996323976939e-06	1.04853317068983e-05	1.0532383636402699e-05	2.51198425823198e-05	6.71039608112869e-06	7.458559371322791e-06	3.91650021540751e-06
Candidatus Brennerbacteria	0.0	0.0	1.95198634130091e-06	0.0	2.07642489467335e-06	2.3634999968486697e-06	1.97751043301546e-06	0.0	0.0	2.7530651939603297e-06	2.51632887747408e-06	4.1204914098055294e-06	1.0181484969582801e-05	2.78324763249998e-06	0.0	1.2114163880409e-06	3.26438942860127e-06	0.0	1.50412129234101e-06	2.76824271952165e-06	3.3343669870993303e-06	2.7221896567681802e-06	0.0	9.9762714383838e-07	1.44928446410533e-06	8.481925356342651e-07	2.48571645183862e-06	9.96446174717869e-07	4.91436715236995e-06	2.5733891998972697e-07	5.90787845130874e-07	3.83828167805837e-06	0.0	2.36461961546556e-06	4.57537123418351e-06	0.0	0.0	0.0	8.513782963239191e-07	0.0	0.0	1.64421761548985e-06	1.2027041600334199e-06	0.0	0.0	0.0	0.0	5.53320754508181e-06	1.40280589234587e-06	1.2664159163152398e-06	5.49594289495494e-07	0.0	0.0	2.03633638648036e-06	5.46473967801754e-06	0.0	0.0	0.0	1.13785836849316e-06	0.0	3.2648121807965902e-06	0.0	0.0	0.0	0.0	1.27770381292372e-06	1.9886646117132303e-06	1.9094992815509e-06	2.1380846325167e-06	2.6451818216593996e-06	2.36429759319234e-06	2.65600228628677e-06	1.95861313346078e-06	1.95987508540156e-06	1.70138504895735e-06	0.0	1.4379420173847201e-06	1.7456202783947e-06	6.52750035901252e-07
Candidatus Andersenbacteria	0.0	0.0	1.62665528441742e-05	0.0	1.31506909995979e-05	1.10296666519604e-05	2.1752614763170103e-05	1.70841851697883e-05	1.0614697109618e-05	1.37653259698016e-05	1.67755258498272e-05	2.2662702753930397e-05	2.0362969939165602e-05	1.2524614346249901e-05	3.09271973773737e-06	6.05708194020449e-06	1.14253630001045e-05	0.0	1.10302228105008e-05	1.8685638356771104e-05	1.73387083329165e-05	2.35923103586576e-05	0.0	9.477457866464611e-06	9.66189642736887e-06	3.73204715679076e-06	2.05071607276686e-05	5.97867704830721e-06	1.3104979072986501e-05	6.17613407975345e-06	1.00433933672249e-05	1.53531267122335e-05	0.0	1.89169569237245e-05	2.0589170553825798e-05	2.0101512638826103e-05	0.0	4.39965013982088e-06	1.1067917852210901e-05	0.0	3.63848057051375e-05	7.3989792697043e-06	1.00225346669452e-05	1.0349395595297199e-05	0.0	0.0	0.0	1.65996226352454e-05	4.20841767703761e-06	7.59849549789142e-06	9.892697210918901e-06	0.0	0.0	1.42543547053625e-05	1.27510592487076e-05	0.00030553009471432003	0.0	2.0897749921851102e-05	7.9650085794521e-06	0.0	1.6324060903983e-05	0.0	0.0	0.0	0.00015044380923725	1.66101495680083e-05	1.39206522819926e-05	1.05022460485299e-05	4.27616926503341e-06	1.1394629385609698e-05	1.2010631773417098e-05	1.0889609373775698e-05	1.1164094860726401e-05	8.819437884307002e-06	8.668961916116051e-06	2.09332021519332e-05	8.30810943377838e-06	8.09333038164814e-06	1.2402250682123801e-05
Candidatus Jacksonbacteria	0.0	0.0	3.25331056883485e-06	5.2024534770597805e-06	2.76856652623113e-06	7.878333322828889e-06	3.2958507216924303e-06	2.84736419496472e-06	3.53823236987266e-06	8.259195581880979e-06	3.3551051699654302e-06	8.24098281961107e-06	0.0	1.85549842166666e-06	3.09271973773737e-06	2.42283277608179e-06	3.26438942860127e-06	0.0	5.013737641136711e-06	6.22854611892371e-06	8.0024807690384e-06	3.62958620902424e-06	0.0	3.49169500343433e-06	3.3816637495791e-06	0.0	1.86428733887897e-06	2.49111543679467e-07	4.09530596030829e-06	1.54403351993836e-06	7.0894541415704894e-06	5.7574225170875506e-06	0.0	4.72923923093112e-06	0.0	1.0050756319413e-05	0.0	4.39965013982088e-07	5.10826977794351e-06	0.0	0.0	4.93265284646954e-06	6.414422186844901e-06	3.44979853176574e-06	0.0	0.0	0.0	1.38330188627045e-06	1.40280589234587e-06	2.53283183263047e-06	6.0455371844504404e-06	0.0	0.0	1.3575575909869e-06	4.553949731681279e-06	0.0	0.0	3.48295832030852e-06	3.4135751054794702e-06	2.0005201352351604e-05	5.44135363466099e-06	0.0	0.0	0.0	0.0	1.27770381292372e-06	1.9886646117132303e-06	9.54749640775448e-07	2.1380846325167e-06	3.7642972077460703e-06	3.02630091928619e-06	3.58560308648714e-06	2.93791970019117e-06	2.25385634821179e-06	1.70138504895735e-06	0.0	1.91725602317963e-06	2.6977767938827098e-06	6.52750035901252e-07
Candidatus Parcubacteria	0.0	0.0	1.23625801615724e-05	5.2024534770597805e-06	1.38428326311556e-05	2.59984999653353e-05	2.3730125196185502e-05	3.4168370339576695e-05	3.18440913288539e-05	2.6154119342623102e-05	2.43245124822494e-05	6.1807371147083e-06	1.0181484969582801e-05	7.88586829208328e-06	3.09271973773737e-06	4.23995735814314e-06	0.0	0.0	1.50412129234101e-06	1.4533274277488599e-05	1.06699743587179e-05	9.98136207481666e-06	0.0	1.24703392979798e-05	8.21261196326354e-06	1.35710805701482e-06	1.86428733887897e-06	4.48400778623041e-06	1.22859178809249e-05	1.2866945999486402e-06	1.77236353539262e-06	5.7574225170875506e-06	0.0	9.45847846186223e-06	1.83014849367341e-05	1.0050756319413e-05	2.95374436327117e-05	2.63979008389253e-06	2.55413488897176e-06	3.94057611222761e-05	3.63848057051375e-05	2.30190466168578e-05	2.16486748806015e-05	3.44979853176574e-06	0.0	0.0	0.0	2.7666037725409e-05	1.4028058923458701e-05	1.26641591631524e-05	1.20910743689009e-05	0.0	0.0	3.39389397746726e-06	1.1840269302371302e-05	0.0	0.0	6.96591664061704e-06	3.4135751054794702e-06	2.0005201352351604e-05	3.2648121807965902e-06	0.0	0.0	0.0	0.0	1.4054741942160902e-05	2.7841304563985302e-05	9.54749640775448e-07	1.21158129175947e-05	4.06951049486062e-06	2.8371571118308e-06	3.9840034294301495e-06	2.64412773017205e-06	3.13580013664249e-06	2.5115684056037103e-06	4.18664043038664e-06	1.11839934685478e-06	2.38039128872004e-06	4.56925025130876e-06
Candidatus Veblenbacteria	0.0	0.0	6.50662113766969e-07	0.0	6.92141631557782e-07	0.0	0.0	0.0	0.0	0.0	8.38776292491359e-07	0.0	0.0	4.6387460541666404e-07	0.0	0.0	8.160973571503191e-07	0.0	1.00274752822734e-06	0.0	6.66873397419867e-07	9.0739655225606e-07	0.0	0.0	0.0	0.0	0.0	2.49111543679467e-07	0.0	0.0	1.77236353539262e-06	0.0	0.0	2.36461961546556e-06	2.28768561709176e-06	0.0	0.0	0.0	0.0	0.0	0.0	4.1105440387246104e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.7073958007713e-07	3.4135751054794702e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9886646117132303e-06	0.0	0.0	4.0695104948606204e-07	5.67431422366161e-07	9.29600800200369e-07	6.85514596711273e-07	9.79937542700778e-07	4.861100139878161e-07	0.0	0.0	1.58692752581336e-07	0.0
