source,target,type,weight,a,b,c,signal
0,1,Undirected,-0.00120000,144,1,0,neg
0,2,Undirected,-0.00140000,102,42,1,neg
0,3,Undirected,-0.00100000,139,5,1,neg
0,4,Undirected,0.00270000,91,53,1,pos
0,5,Undirected,-0.00400000,144,1,0,neg
0,6,Undirected,-0.00200000,144,1,0,neg
0,7,Undirected,-0.00300000,96,48,1,neg
0,8,Undirected,-0.00100000,133,12,0,neg
0,9,Undirected,0.00030000,79,65,1,pos
0,10,Undirected,0.00070000,91,53,1,pos
0,11,Undirected,0.00040000,139,6,0,pos
0,12,Undirected,0.00110000,74,70,1,pos
0,13,Undirected,-0.00110000,92,52,1,neg
0,14,Undirected,-0.00250000,94,50,1,neg
0,15,Undirected,-0.00070000,31,113,1,neg
0,16,Undirected,-0.00250000,54,90,1,neg
0,17,Undirected,0.00160000,87,57,1,pos
0,18,Undirected,-0.00420000,126,18,1,neg
0,19,Undirected,0.00100000,83,61,1,pos
0,20,Undirected,-0.00530000,84,60,1,neg
0,21,Undirected,-0.00210000,78,66,1,neg
0,22,Undirected,-0.00360000,95,49,1,neg
0,23,Undirected,-0.00240000,105,39,1,neg
0,24,Undirected,-0.00090000,82,62,1,neg
0,25,Undirected,-0.00320000,83,61,1,neg
0,26,Undirected,-0.00020000,78,66,1,neg
0,27,Undirected,0.00230000,38,106,1,pos
0,28,Undirected,0.00210000,103,41,1,pos
0,29,Undirected,0.00130000,57,87,1,pos
0,30,Undirected,-0.00050000,89,55,1,neg
0,31,Undirected,0.00100000,81,63,1,pos
0,32,Undirected,-0.00250000,97,47,1,neg
0,33,Undirected,-0.00250000,95,49,1,neg
0,34,Undirected,-0.00040000,99,45,1,neg
0,35,Undirected,-0.00210000,78,66,1,neg
0,36,Undirected,-0.00050000,96,48,1,neg
0,37,Undirected,0.00070000,92,52,1,pos
0,38,Undirected,-0.00430000,107,37,1,neg
0,39,Undirected,-0.00020000,84,60,1,neg
0,40,Undirected,0.00040000,93,51,1,pos
0,41,Undirected,-0.00050000,70,74,1,neg
0,42,Undirected,0.00120000,98,47,0,pos
0,43,Undirected,-0.00270000,103,41,1,neg
0,44,Undirected,-0.00220000,118,26,1,neg
0,45,Undirected,0.00020000,113,31,1,pos
0,46,Undirected,-0.00180000,87,57,1,neg
0,47,Undirected,0.00050000,81,63,1,pos
0,48,Undirected,-0.00200000,75,69,1,neg
0,49,Undirected,-0.00030000,100,44,1,neg
0,50,Undirected,0.00020000,100,44,1,pos
0,51,Undirected,-0.00240000,116,28,1,neg
0,52,Undirected,-0.00090000,79,65,1,neg
0,53,Undirected,0.00070000,73,71,1,pos
