#OTU ID	mgm4451033	mgm4451034	mgm4451035	mgm4451036	mgm4485218	mgm4485219	mgm4485982	mgm4603270	mgm4603402	mgm4625051	mgm4625350	mgm4627134	mgm4627135	mgm4627136	mgm4627137	mgm4627138	mgm4627140	mgm4627141	mgm4627142	mgm4627143	mgm4627144	mgm4627145	mgm4627146	mgm4627147	mgm4627148	mgm4627149	mgm4627150	mgm4627151	mgm4627153	mgm4627154	mgm4627155	mgm4627156	mgm4627157	mgm4627158
Thermomicrobiota	0.0004390779363336	0.0003746721618583	0.0004586033997798	0.0003300330033003	0.0002460727581581	0.0004507888805409	0.0004591488691819	0.0003153593217869	0.0003131816321734	0.0003496427432225	0.0003285377489357	0.0	0.0	4.59221160911095e-05	0.000126095681403	0.0001333748277241	2.288381885169e-05	0.000193414964367	0.0001391809971545	0.0002862458852154	0.0001649983500165	0.0001049846722378	0.0001532520076013	2.04302613030421e-05	1.47514382652309e-05	9.66568801575507e-05	0.0	0.0	4.52478450713785e-05	0.0001783389510102	0.0001024800163968	0.0002408187838651	0.0001212562143809	0.0004199210548416
Candidatus.Kaiserbacteria	0.0003841931942919	0.0003746721618583	0.0002140149198972	0.0002933626696002	0.0002063836036164	0.0003631354871024	0.0003673190953455	0.0002900494433325	0.0003242301022365	0.0003847642781489	0.0003791217228488	0.0005125172481766	0.0002387062123291	0.0002755326965466	0.0003422597066654	4.44582759080603e-05	6.86514565550699e-05	0.0003273176320057	0.0004794012124211	0.0	0.0001649983500165	0.0002309662789232	0.000245203212162	0.0004698960099699	0.0001770172591827	0.0001691495402757	0.0002842870486943	0.0010090817356205	0.0002488631478925	0.0004280134824246	0.0003586800573888	0.0004816375677302	0.0001212562143809	0.000251952632905
Candidatus.Nomurabacteria	0.0001097694840834	0.0001021833168704	0.0001834413599119	0.0001833516685001	7.14404781749339e-05	0.0001377410468319	0.0001443039303143	0.0001683503762	0.0002295744596766	0.0002185922397658	0.0002678885965399	0.0009856100926473	0.0004774124246583	0.0002296105804555	0.0002377804277886	0.0002222913795403	0.0001144190942584	0.0004017080029161	0.0002474328838302	0.0	0.000219997800022	8.39877377902826e-05	0.0001839024091215	0.0002451631356365	0.0001180115061218	0.0001208211001969	0.000324899484222	0.0	0.0003846066831067	0.0001961728461113	0.000256200040992	0.0003612281757977	0.0001212562143809	8.39842109683379e-05
Candidatus.Yanofskybacteria	0.0001097694840834	0.0002043666337409	0.0001528677999266	0.0001466813348001	7.14404781749339e-05	0.0002253944402704	0.0002098966259117	0.0001649110547375	0.0002045029314565	0.0001963136541781	0.0002224662526179	0.0002365464222353	0.0001790296592468	0.0001377663482733	0.0002017530902448	0.0004001244831725	0.0001601867319618	0.0001487807418207	0.0001082518866757	0.0	0.0001649983500165	0.0001469785411329	0.0002758536136823	0.0001021513065152	2.95028765304617e-05	4.83284400787754e-05	0.000162449742111	0.0010090817356205	0.0001357435352141	0.0002496745314144	0.000256200040992	0.0001204093919325	0.0002425124287619	8.39842109683379e-05
Candidatus.Azambacteria	5.48847420417124e-05	6.81222112469771e-05	0.0001222942399412	7.33406674000733e-05	1.5875661816652e-05	6.26095667417981e-05	6.55926955974183e-05	4.77095618251544e-05	6.20414088159142e-05	6.1593736624658e-05	7.09724123781049e-05	7.88488074117879e-05	0.0	0.0	3.9630071298101e-05	0.0001333748277241	2.288381885169e-05	5.95122967283115e-05	7.73227761969566e-05	0.0	0.0001649983500165	3.1495401671356e-05	3.06504015202599e-05	6.12907839091262e-05	2.95028765304617e-05	1.20821100196938e-05	4.06124355277586e-05	0.0	9.0495690142757e-05	3.5667790202058e-05	0.0001537200245952	0.0	0.0	8.39842109683379e-05
Candidatus.Falkowbacteria	0.0001372118551042	0.0004427943731053	0.0002140149198972	0.0002566923359002	0.0001270052945332	0.0003756574004507	0.000380437634465	0.0003119200003245	0.0004023130397018	0.0003727076318309	0.0004224794147743	0.000709639266706	0.0006564420839052	0.0003214548126377	0.0005584237319277	0.0005779575868047	0.0003203734639236	0.0008480502283784	0.0004794012124211	0.0001431229426077	0.0001649983500165	0.0002309662789232	0.000245203212162	0.0004086052260608	8.85086295913852e-05	0.0001087389901772	0.000324899484222	0.0	0.000429854528178	0.0006776880138391	0.0011785201885632	0.0003612281757977	0.0008487935006669	0.0003359368438733
Candidatus.Magasanikbacteria	0.0002195389681668	0.0003746721618583	0.0003668827198238	0.0001833516685001	0.0003016375745163	0.0003380916604057	0.0003410820171065	0.0003829993105483	0.0004727470363541	0.0004547452469948	0.0005236473626006	0.0005913660555884	0.0011338545085635	0.0002755326965466	0.0005296018618928	0.000755790690437	0.0002517220073685	0.0013836608989332	0.0005103303228999	0.0004293688278231	0.0002749972500275	0.0002729601478184	0.0003371544167228	0.0004698960099699	0.0002655258887741	0.0002053958703347	0.0005279616618608	0.0020181634712411	0.0006787176760706	0.0009095286501524	0.0008710801393728	0.0009632751354605	0.0007275372862859	8.39842109683379e-05
Candidatus.Nealsonbacteria	5.48847420417124e-05	0.0001703055281174	9.17206799559741e-05	0.0002200220022002	0.0001190674636248	0.0003130478337089	0.0002886078606286	0.0001552104044589	0.0002170386955666	0.0001798012907426	0.000243370854082	0.0005125172481766	0.0002387062123291	0.0	9.36710776136933e-05	8.89165518161206e-05	0.0001144190942584	0.0001785368901849	0.0001391809971545	0.0001431229426077	0.0	7.34892705664973e-05	0.000122601606081	0.0001225815678182	5.90057530609234e-05	0.0001208211001969	0.0002030621776387	0.0	0.0002714870704282	0.0002318406363133	0.000256200040992	0.0	0.0001212562143809	0.0
Candidatus.Uhrbacteria	2.74423710208562e-05	0.0004087332674818	0.0002751620398679	0.0004767143381004	0.0002222592654331	0.0003255697470573	0.000327963477987	0.0004070745607854	0.0004758278597371	0.0004552694490086	0.0004599012322101	0.0006702148630001	0.0007161186369875	0.0005051432770022	0.0003530679079285	0.0003556662072644	0.0002746058262202	0.0005504887447368	0.0003402202152666	0.0001431229426077	0.0001649983500165	0.0002834586150422	0.0003371544167228	0.0003268841808486	4.42543147956926e-05	0.000157067430256	0.0006497989684441	0.0	0.0002714870704282	0.0005706846432329	0.0003586800573888	0.0008428657435279	0.0002425124287619	0.0
Candidatus.Giovannonibacteria	0.0	6.81222112469771e-05	0.0	0.0	4.76269854499559e-05	0.0001001753067868	0.0001049483129558	7.44304439564331e-05	8.87064663720691e-05	0.0001022193926962	0.0001042649258209	3.9424403705894e-05	5.9676553082294e-05	0.0	7.20546750874564e-05	0.0001333748277241	2.288381885169e-05	4.46342225462336e-05	6.18582209575653e-05	0.0	0.0001649983500165	3.1495401671356e-05	0.000122601606081	6.12907839091262e-05	2.95028765304617e-05	4.83284400787754e-05	4.06124355277586e-05	0.0	0.0001357435352141	1.7833895101029e-05	0.0001024800163968	0.0002408187838651	0.0	0.0001679684219366
Candidatus.Moranbacteria	0.0001646542261251	0.0002043666337409	6.11471199706494e-05	0.0002566923359002	0.0002063836036164	0.000175306786877	0.0001836595476727	0.0002582136728725	0.0003290106902446	0.0003145212082961	0.0003566686323874	0.0010250344963532	0.0007161186369875	0.0003214548126377	0.0007205467508745	0.0006668741386209	6.86514565550699e-05	0.0005356106705548	0.0003092911047878	0.0001431229426077	0.000439995600044	0.0002939570822659	0.0003678048182431	0.0003064539195456	0.0001475143826523	0.000157067430256	0.0005685740973886	0.0	0.0003393588380353	0.000624186328536	0.0004099200655872	0.0001204093919325	0.0001212562143809	0.0003359368438733
Candidatus.Zambryskibacteria	2.74423710208562e-05	3.40611056234885e-05	0.0003363091598385	7.33406674000733e-05	3.968915454163e-05	5.00876533934385e-05	5.24741564779346e-05	9.11861126196112e-05	0.0001106971712092	9.01627463782228e-05	0.0001163947563	7.88488074117879e-05	5.9676553082294e-05	9.1844232182219e-05	4.68355388068466e-05	8.89165518161206e-05	6.86514565550699e-05	8.92684450924672e-05	4.63936657181739e-05	0.0	0.0	4.19938688951413e-05	3.06504015202599e-05	4.08605226060841e-05	4.42543147956926e-05	3.62463300590815e-05	0.0	0.0	0.0001357435352141	0.0001070033706061	0.0001537200245952	0.0001204093919325	0.0001212562143809	8.39842109683379e-05
Candidatus.Staskawiczbacteria	5.48847420417124e-05	3.40611056234885e-05	0.0001222942399412	0.0001466813348001	4.76269854499559e-05	8.76533934385174e-05	9.18297738363856e-05	8.91577948340686e-05	0.0001266324645694	9.82878775925393e-05	0.0001218144677907	0.0003153952296471	0.0001193531061645	0.0002755326965466	0.000126095681403	0.0002667496554483	9.15352754067599e-05	8.92684450924672e-05	9.27873314363479e-05	0.0	0.000109998900011	4.19938688951413e-05	9.19512045607797e-05	6.12907839091262e-05	2.95028765304617e-05	7.2492660118163e-05	0.0001218373065832	0.0	0.0001583674577498	0.0001605050559092	0.0003586800573888	0.0	0.0001212562143809	8.39842109683379e-05
Candidatus.Wolfebacteria	0.0001097694840834	3.40611056234885e-05	0.0	3.66703337000367e-05	0.0001270052945332	0.0001126972201352	0.0001049483129558	9.0216047591743e-05	0.0001324754054682	0.0001090340188759	0.0001238791197872	0.0001182732111176	0.0002387062123291	0.0	7.20546750874564e-05	0.0	0.0001144190942584	7.43903709103894e-05	0.0001082518866757	0.0	0.0	7.34892705664973e-05	0.0	0.0001634420904243	5.90057530609234e-05	6.04105500984692e-05	4.06124355277586e-05	0.0	0.0001357435352141	0.0	0.0001537200245952	0.0001204093919325	0.0	8.39842109683379e-05
Candidatus.Harrisonbacteria	8.23271130625686e-05	0.0001021833168704	3.05735599853247e-05	3.66703337000367e-05	3.1751323633304e-05	8.76533934385174e-05	9.18297738363856e-05	6.75518010315495e-05	7.74455257308244e-05	7.88924030809449e-05	7.7940612866137e-05	3.9424403705894e-05	0.0	4.59221160911095e-05	7.56574088418292e-05	4.44582759080603e-05	6.86514565550699e-05	8.92684450924672e-05	6.18582209575653e-05	0.0	0.000109998900011	1.04984672237853e-05	0.0	4.08605226060841e-05	4.42543147956926e-05	3.62463300590815e-05	4.06124355277586e-05	0.0	6.78717676070677e-05	0.0001248372657072	0.0001024800163968	0.0	0.0	0.0
Candidatus.Taylorbacteria	8.23271130625686e-05	0.0001703055281174	0.0	0.0	6.35026472666079e-05	5.00876533934385e-05	5.24741564779346e-05	9.0216047591743e-05	0.0001108034064982	0.0001045783017584	0.0001138139413045	0.0001576976148235	5.9676553082294e-05	9.1844232182219e-05	7.20546750874564e-05	0.0	2.288381885169e-05	7.43903709103894e-05	6.18582209575653e-05	0.0001431229426077	0.000109998900011	7.34892705664973e-05	3.06504015202599e-05	4.08605226060841e-05	5.90057530609234e-05	3.62463300590815e-05	8.12248710555172e-05	0.0	0.0001357435352141	0.0001070033706061	0.0003586800573888	0.0002408187838651	0.0001212562143809	0.0
Candidatus.Buchananbacteria	8.23271130625686e-05	0.0001703055281174	0.0	0.0001833516685001	7.14404781749339e-05	7.51314800901578e-05	7.87112347169019e-05	0.0001384547357957	0.0001698702272202	0.0001708898565075	0.0001871090871786	0.0002365464222353	5.9676553082294e-05	0.0002755326965466	0.0001693284864555	8.89165518161206e-05	0.0001144190942584	0.0002529272610953	0.0001237164419151	0.0	0.000219997800022	0.0001364800739092	0.0	0.0001225815678182	2.95028765304617e-05	6.04105500984692e-05	8.12248710555172e-05	0.0	0.0001357435352141	0.0001248372657072	0.0001537200245952	0.0	0.0003637686431429	0.0
Candidatus.Portnoybacteria	2.74423710208562e-05	0.0001362444224939	6.11471199706494e-05	3.66703337000367e-05	3.1751323633304e-05	0.0001126972201352	0.0001180668520753	9.51545604608902e-05	0.0001348125818277	0.0001069372108206	0.0001445256397517	0.000354819633353	0.0001193531061645	4.59221160911095e-05	7.56574088418292e-05	8.89165518161206e-05	0.0001144190942584	0.0001339026676387	0.0001546455523939	0.0001431229426077	0.0	4.19938688951413e-05	6.13008030405198e-05	0.0001225815678182	0.0	3.62463300590815e-05	8.12248710555172e-05	0.0	9.0495690142757e-05	8.91694755051451e-05	5.12400081984013e-05	0.0001204093919325	0.0	0.0
Candidatus.Adlerbacteria	5.48847420417124e-05	0.0	0.0	3.66703337000367e-05	1.5875661816652e-05	2.50438266967193e-05	2.62370782389673e-05	3.11302686215887e-05	3.62262335723061e-05	3.93151510370157e-05	4.00026324312955e-05	0.0	0.0	0.0	7.20546750874564e-06	4.44582759080603e-05	4.57676377033799e-05	4.46342225462336e-05	1.54645552393913e-05	0.0001431229426077	0.0	2.09969344475707e-05	0.0	4.08605226060841e-05	5.90057530609234e-05	0.0	8.12248710555172e-05	0.0	4.52478450713785e-05	0.0	0.0001537200245952	0.0	0.0	0.0
Candidatus.Sungbacteria	8.23271130625686e-05	0.0001703055281174	3.05735599853247e-05	0.0001466813348001	3.968915454163e-05	8.76533934385174e-05	9.18297738363856e-05	9.5066372731084e-05	0.0001017734069274	0.0001176833521041	0.0001125235338067	7.88488074117879e-05	5.9676553082294e-05	4.59221160911095e-05	5.76437400699651e-05	0.0	9.15352754067599e-05	4.46342225462336e-05	4.63936657181739e-05	0.0	0.0001649983500165	3.1495401671356e-05	3.06504015202599e-05	4.08605226060841e-05	0.0	7.2492660118163e-05	8.12248710555172e-05	0.0	4.52478450713785e-05	0.0001248372657072	5.12400081984013e-05	0.0	0.0	0.0
Candidatus.Jorgensenbacteria	5.48847420417124e-05	0.0001021833168704	0.0	3.66703337000367e-05	3.968915454163e-05	0.0001627848735286	0.0001574224694338	7.73406390400378e-05	9.80551718100836e-05	9.30458574542706e-05	9.83290513311199e-05	0.0001182732111176	0.0001193531061645	0.0	3.60273375437282e-05	8.89165518161206e-05	0.0	4.46342225462336e-05	1.54645552393913e-05	0.0	0.0	4.19938688951413e-05	3.06504015202599e-05	0.0001021513065152	1.47514382652309e-05	2.41642200393877e-05	4.06124355277586e-05	0.0	2.26239225356892e-05	7.13355804041161e-05	0.0	0.0	0.0	8.39842109683379e-05
Candidatus.Liptonbacteria	8.23271130625686e-05	3.40611056234885e-05	6.11471199706494e-05	3.66703337000367e-05	1.5875661816652e-05	7.51314800901578e-05	7.87112347169019e-05	7.37249421179835e-05	8.4988231254677e-05	8.25618171777331e-05	9.1102769343531e-05	7.88488074117879e-05	5.9676553082294e-05	0.0	5.76437400699651e-05	0.0	4.57676377033799e-05	5.95122967283115e-05	6.18582209575653e-05	0.0001431229426077	5.49994500054999e-05	4.19938688951413e-05	6.13008030405198e-05	2.04302613030421e-05	2.95028765304617e-05	3.62463300590815e-05	8.12248710555172e-05	0.0	6.78717676070677e-05	1.7833895101029e-05	0.0	0.0001204093919325	0.0	0.0
Candidatus.Tagabacteria	2.74423710208562e-05	0.0	0.0	0.0001833516685001	0.0	1.25219133483596e-05	1.31185391194837e-05	1.92249250977517e-05	2.86835280484535e-05	2.62101006913438e-05	3.56152469388308e-05	0.0	0.0	0.0	1.44109350174913e-05	0.0	0.0	2.97561483641557e-05	0.0	0.0	0.0	2.09969344475707e-05	3.06504015202599e-05	2.04302613030421e-05	0.0	1.20821100196938e-05	0.0	0.0	2.26239225356892e-05	7.13355804041161e-05	5.12400081984013e-05	0.0	0.0	0.0
Candidatus.Ryanbacteria	8.23271130625686e-05	0.0001021833168704	0.0	0.0001100110011001	7.93783090832599e-06	3.75657400450789e-05	3.9355617358451e-05	5.86448403211233e-05	7.1177643675792e-05	6.18558376315714e-05	7.12304938776616e-05	7.88488074117879e-05	0.0001193531061645	0.0	3.60273375437282e-05	0.0	0.0	7.43903709103894e-05	4.63936657181739e-05	0.0	0.0	7.34892705664973e-05	3.06504015202599e-05	6.12907839091262e-05	4.42543147956926e-05	3.62463300590815e-05	4.06124355277586e-05	0.0	0.0001357435352141	0.0	0.0	0.0002408187838651	0.0001212562143809	0.0
Candidatus.Wildermuthbacteria	2.74423710208562e-05	3.40611056234885e-05	6.11471199706494e-05	3.66703337000367e-05	2.3813492724978e-05	5.00876533934385e-05	3.9355617358451e-05	4.8856002312635e-05	6.42723498863495e-05	6.23800396453983e-05	6.55527008874132e-05	0.0001182732111176	5.9676553082294e-05	0.0	5.04382725612195e-05	8.89165518161206e-05	6.86514565550699e-05	7.43903709103894e-05	6.18582209575653e-05	0.0001431229426077	0.0	4.19938688951413e-05	6.13008030405198e-05	4.08605226060841e-05	1.47514382652309e-05	4.83284400787754e-05	4.06124355277586e-05	0.0	4.52478450713785e-05	3.5667790202058e-05	0.0	0.0	0.0	0.0
Candidatus.Komeilibacteria	8.23271130625686e-05	6.81222112469771e-05	6.11471199706494e-05	0.0	7.14404781749339e-05	0.0001001753067868	7.87112347169019e-05	8.33374046668594e-05	0.000111971994678	9.80257765856259e-05	0.0001176851637978	0.0001182732111176	0.0002387062123291	0.0	0.0001044792788768	0.0001778331036322	2.288381885169e-05	7.43903709103894e-05	0.0001082518866757	0.0	5.49994500054999e-05	4.19938688951413e-05	0.000122601606081	8.17210452121683e-05	0.0	2.41642200393877e-05	0.0001218373065832	0.0	0.0001583674577498	0.0001961728461113	0.0001024800163968	0.0002408187838651	0.0	0.0
Candidatus.Kuenenbacteria	0.0	3.40611056234885e-05	0.0	3.66703337000367e-05	1.5875661816652e-05	6.26095667417981e-05	6.55926955974183e-05	5.0619756908759e-05	6.74594085583999e-05	6.18558376315714e-05	7.81986943656937e-05	0.0001182732111176	5.9676553082294e-05	9.1844232182219e-05	6.12464738243379e-05	4.44582759080603e-05	0.0	0.0001041465192745	1.54645552393913e-05	0.0	0.0001649983500165	2.09969344475707e-05	0.0	4.08605226060841e-05	1.47514382652309e-05	2.41642200393877e-05	0.0	0.0	6.78717676070677e-05	0.0001426711608082	5.12400081984013e-05	0.0001204093919325	0.0001212562143809	0.0
Candidatus.Lloydbacteria	0.0001097694840834	3.40611056234885e-05	0.0	0.0	3.968915454163e-05	5.00876533934385e-05	5.24741564779346e-05	5.12370710174024e-05	6.88404673162884e-05	6.73599587767536e-05	7.92310203639207e-05	0.0	0.0	4.59221160911095e-05	6.12464738243379e-05	0.0	0.0	2.97561483641557e-05	1.54645552393913e-05	0.0001431229426077	0.0	4.19938688951413e-05	3.06504015202599e-05	2.04302613030421e-05	2.95028765304617e-05	3.62463300590815e-05	0.0	0.0	0.0	7.13355804041161e-05	5.12400081984013e-05	0.0	0.0	8.39842109683379e-05
Candidatus.Kerfeldbacteria	0.0	3.40611056234885e-05	3.05735599853247e-05	7.33406674000733e-05	1.5875661816652e-05	0.0001627848735286	0.0001705410085532	9.01278598619368e-05	0.0001102722300529	0.0001077235138414	0.0001156205118014	0.0001576976148235	0.0001790296592468	0.0001836884643644	0.0001044792788768	4.44582759080603e-05	6.86514565550699e-05	0.0001487807418207	0.0001082518866757	0.0	0.000109998900011	5.24923361189266e-05	6.13008030405198e-05	6.12907839091262e-05	1.47514382652309e-05	1.20821100196938e-05	8.12248710555172e-05	0.0	6.78717676070677e-05	7.13355804041161e-05	0.0001024800163968	0.0001204093919325	0.0003637686431429	8.39842109683379e-05
Candidatus.Terrybacteria	0.0	3.40611056234885e-05	3.05735599853247e-05	0.0	0.0	0.0	0.0	3.42168391648058e-05	4.75934095026191e-05	4.74402822513323e-05	4.90354849157816e-05	3.9424403705894e-05	0.0	9.1844232182219e-05	2.16164025262369e-05	0.0	0.0	4.46342225462336e-05	3.09291104787826e-05	0.0	0.0	5.24923361189266e-05	3.06504015202599e-05	0.0	0.0	2.41642200393877e-05	4.06124355277586e-05	0.0	9.0495690142757e-05	1.7833895101029e-05	0.0001537200245952	0.0	0.0	0.0
Candidatus.Yonathbacteria	0.0	6.81222112469771e-05	6.11471199706494e-05	7.33406674000733e-05	0.0001031918018082	3.75657400450789e-05	3.9355617358451e-05	3.45695900840306e-05	3.98382334006298e-05	4.42950701683711e-05	4.64546699202141e-05	0.0001576976148235	0.0	0.0	4.32328050524738e-05	4.44582759080603e-05	0.0	0.0001190245934566	4.63936657181739e-05	0.0	0.0	3.1495401671356e-05	0.0	4.08605226060841e-05	4.42543147956926e-05	1.20821100196938e-05	0.0002436746131665	0.0	2.26239225356892e-05	5.3501685303087e-05	0.0	0.0	0.0	0.0
Candidatus.Niyogibacteria	2.74423710208562e-05	6.81222112469771e-05	3.05735599853247e-05	0.0	7.93783090832599e-06	2.50438266967193e-05	2.62370782389673e-05	2.55744416437981e-05	3.50576453925543e-05	3.19763228434395e-05	4.10349584295225e-05	0.0	0.0001193531061645	0.0	2.52191362806097e-05	0.0	0.0	1.48780741820779e-05	3.09291104787826e-05	0.0	0.0	0.0	0.0	2.04302613030421e-05	0.0	1.20821100196938e-05	0.0	0.0	4.52478450713785e-05	0.0	0.0	0.0	0.0	0.0
Candidatus.Campbellbacteria	0.0	0.0	9.17206799559741e-05	0.0	3.968915454163e-05	6.26095667417981e-05	6.55926955974183e-05	3.58924060311236e-05	4.3556468518022e-05	5.60896154794758e-05	5.08420554126788e-05	7.88488074117879e-05	5.9676553082294e-05	0.0	4.32328050524738e-05	0.0	2.288381885169e-05	0.0001041465192745	9.27873314363479e-05	0.0	5.49994500054999e-05	2.09969344475707e-05	3.06504015202599e-05	0.0001430118291212	1.47514382652309e-05	1.20821100196938e-05	0.0	0.0	2.26239225356892e-05	8.91694755051451e-05	5.12400081984013e-05	0.0	0.0001212562143809	0.0
