#OTU ID	mgm4460448	mgm4639039	mgm4639040	mgm4639041	mgm4639042	mgm4639044	mgm4639045	mgm4639046	mgm4639047	mgm4639048	mgm4639049	mgm4639050	mgm4639051	mgm4639052	mgm4639053	mgm4639054	mgm4639055	mgm4729586	mgm4729587	mgm4729588	mgm4729589	mgm4729590	mgm4729591	mgm4729592	mgm4729593	mgm4729594	mgm4729595	mgm4729596	mgm4729597	mgm4729598	mgm4729599	mgm4730069	mgm4730070	mgm4730071	mgm4730072	mgm4730294	mgm4730295	mgm4730296	mgm4730297	mgm4730298	mgm4730299	mgm4730302	mgm4730303	mgm4730304	mgm4730305	mgm4730306	mgm4730486	mgm4730487	mgm4730488	mgm4730489	mgm4730490	mgm4730491	mgm4730492	mgm4730493	mgm4730494	mgm4730495	mgm4730496
Thermomicrobiota	7.98237491618506e-06	6.28090958494111e-05	0.0001360927013291	0.0001145217206476	0.0001677666699717	4.48824564168397e-05	0.0001640308805962	0.000166703609465	0.0001482615471609	0.0001204108890708	0.0001278994073285	0.0002427650242649	8.38136935238651e-05	9.668413695308e-05	0.0001225867070659	0.0001285199862591	0.000155239541512	7.83637645952512e-05	0.0001406842073431	9.65650066555163e-05	0.0001251110993794	0.0001268547472872	0.0002004809234468	0.0002146761647643	9.59630222487601e-05	5.27028853046524e-05	5.08393008475946e-05	0.00012384804637	0.0001624597443115	0.0001485447307274	0.0001260411196905	0.0001313504215745	0.0001115404935597	0.0001206268303333	0.0002028034750229	0.0001284810329875	0.0001478370563307	0.0002094499769789	0.00020483903519	0.0002013621648978	0.0001972295565246	0.0001122787804568	0.0001016478131859	0.0002618525765309	0.0002674741041184	0.0001510696763103	0.0001509449478347	0.0001142540029706	0.000137411573108	0.0001956132832089	0.0001174401750476	0.0001523135135552	8.55786333924262e-05	0.0002737924849701	0.0001735037190144	0.0001879337288273	0.0001535631718388
Candidatus.Kaiserbacteria	8.78061240780357e-05	0.0002965681656193	0.0002601204468666	0.0002052229234005	0.0002004578197948	0.0002519537894308	0.0001876206058993	0.0002006344326305	0.0001517094901181	0.0001904324386935	0.0001661417550348	0.0001104002848442	0.000225160515653	0.0002118064346391	0.0001530562354118	0.0001709596078899	0.000110392562853	7.83637645952512e-05	0.000118770779408	0.0003249065693547	0.0002165940708909	0.0001751803653014	0.000286730989793	0.0001896166902782	0.0001159553185505	0.0001557310821408	0.0002951264498356	0.0002331012051207	0.0001620605803205	0.0002929197848029	0.0001407384940713	0.0001475951733593	0.0001528517874708	0.0001336324185094	0.0001562266003765	0.0001927215494812	0.0001128230166734	0.0005416173413508	0.0001238702130205	0.0001550720120477	0.0001214142952422	8.29446846618419e-05	6.71167378930889e-05	0.0001461502752731	0.0001535886457242	0.0002037151695699	0.0001136144768648	9.79320025462321e-05	0.0001690784376926	0.0001173679699253	0.0002575442435255	0.000125283228051	0.0001016246271535	0.0001688660236641	6.0349119657217e-05	0.0001277579043259	0.0001451256349246
Candidatus.Nomurabacteria	0.0001915769979884	7.48247489684289e-05	8.01113064561509e-05	4.9473383319774e-05	9.26847983997862e-05	8.61947174368853e-05	6.93976802522455e-05	5.38467411104009e-05	5.14318157787064e-05	5.47520528202433e-05	6.92611408457168e-05	2.48545143890298e-05	4.29722750694393e-05	3.33126433412054e-05	4.10984335828055e-05	5.44508352998359e-05	2.41483731241026e-05	2.93864117232192e-05	4.73330043397353e-05	5.76188989988716e-05	0.0001106473884685	3.92645646365209e-05	0.0001127885482988	4.09304749939857e-05	2.932203457601e-05	2.2586950844851e-05	3.70523718041791e-05	7.79783995663233e-05	5.8677106667795e-05	7.08845030839971e-05	7.03692470356955e-05	3.06329605085443e-05	3.62621357663543e-05	3.25139704402489e-05	3.5903007539955e-05	3.74736346213557e-05	4.18223251462079e-05	0.0001162585775301	3.44419616691179e-05	4.32041426600791e-05	3.90064025438767e-05	1.75330227740479e-05	1.75087142329797e-05	2.57636703205797e-05	3.23894422955965e-05	9.15573795820177e-05	2.59690232833935e-05	4.8966001273116e-05	8.19945600850482e-05	2.48962360447705e-05	0.0001030176974102	4.67666844437274e-05	3.14976914569346e-05	4.8364540758192e-05	7.54363995715212e-06	4.25859681086646e-05	5.9062758399568e-05
Candidatus.Yanofskybacteria	0.0003512244963121	3.87777896113755e-05	4.00556532280754e-05	3.2066081781335e-05	4.49054255812918e-05	3.92721493647347e-05	3.78532801375884e-05	3.35620098701814e-05	3.41921009925478e-05	2.83576369188511e-05	3.35682829865744e-05	2.48545143890298e-05	2.34394227651487e-05	1.78183906243657e-05	2.90523409809488e-05	3.24302769065199e-05	2.34584196062711e-05	9.7954705744064e-06	3.50614846961002e-05	3.25440077678812e-05	4.98998026426646e-05	3.02035112588622e-05	5.48077344674881e-05	3.75892117291706e-05	1.865947654837e-05	1.82280655940903e-05	2.28346012281569e-05	4.04486885450982e-05	4.75005149215483e-05	3.96119281939984e-05	4.09744982739493e-05	1.43882087237102e-05	2.34097332162541e-05	2.27597793081742e-05	2.52291404334819e-05	5.88871401192732e-05	2.62605297429678e-05	5.44385402720635e-05	2.29613077794119e-05	3.39461120900621e-05	3.13149992253658e-05	1.28125935656504e-05	1.06997698090432e-05	2.67005310595099e-05	4.17928287685116e-05	4.23452880566832e-05	1.62306395521209e-05	1.6322000424372e-05	3.50597429329171e-05	2.84528411940235e-05	3.60561940935833e-05	2.66012333533129e-05	1.90174740872058e-05	4.09868989476204e-05	7.54363995715212e-06	2.86992393775783e-05	3.20626402740512e-05
Candidatus.Azambacteria	7.98237491618506e-06	1.09233210172889e-05	1.97865274982059e-05	1.5574954008077e-05	1.43697361860134e-05	1.32607257595208e-05	1.89266400687942e-05	1.54901584016222e-05	1.37917718289269e-05	1.1561190436147e-05	1.57218540570032e-05	1.5028311025925e-05	2.41497083034865e-05	8.05701141275667e-06	1.20460926018568e-05	1.48138301918671e-05	9.65934924964105e-06	1.95909411488128e-05	1.05184454088301e-05	1.17371831293998e-05	2.02491952752842e-05	1.51017556294311e-05	2.19230937869952e-05	2.08828954050948e-05	1.332819753455e-05	5.15140984180813e-06	6.89346452170774e-06	1.29269004628664e-05	2.71431513837419e-05	1.92847545154992e-05	1.51427493621117e-05	1.02109868361814e-05	1.05573306661538e-05	1.04044705408797e-05	1.77897785107885e-05	2.14135054979175e-05	8.75350991432259e-06	2.67579265744041e-05	1.69188583637772e-05	2.16020713300395e-05	1.26358768804108e-05	6.74347029771073e-06	6.32259125079823e-06	1.82687844091383e-05	2.29860558226814e-05	2.68949802522177e-05	1.29845116416967e-05	1.6322000424372e-05	1.18750742192139e-05	7.11321029850587e-06	1.13319467151262e-05	9.86819946977735e-06	7.13155278270218e-06	1.06565937263813e-05	0.0	1.1109382984869e-05	8.437536914224e-06
Candidatus.Falkowbacteria	0.0003592068712283	4.91549445778e-05	7.43201276761882e-05	4.4892514493869e-05	7.32856545486681e-05	5.3552930951911e-05	5.87000141264053e-05	4.9789794862357e-05	4.94205157203213e-05	5.38795101458171e-05	5.31143718142e-05	3.58367416772057e-05	4.65237027611285e-05	4.55531029875088e-05	6.23562440566705e-05	5.56519566667441e-05	3.62225596861539e-05	2.93864117232192e-05	4.5141661546229e-05	5.33508324063626e-05	7.81040389189533e-05	4.93324017228083e-05	8.01923693787457e-05	5.51308438694502e-05	2.932203457601e-05	3.60598688926569e-05	3.79140548693925e-05	7.83953963554481e-05	5.74796146949828e-05	6.09815210354975e-05	5.65626226172995e-05	3.06329605085443e-05	3.90162220270901e-05	4.06424630503111e-05	3.6873359095089e-05	5.88871401192732e-05	4.47401617843155e-05	5.53612273953188e-05	3.86716762600622e-05	5.78626910626059e-05	3.84570165925545e-05	2.09047579229033e-05	1.99404800986713e-05	4.30955939907879e-05	5.53754981182779e-05	5.89400631059239e-05	3.5166385696262e-05	4.8966001273116e-05	5.37205738488247e-05	4.26792617910352e-05	7.52029191094738e-05	4.67666844437274e-05	3.14976914569346e-05	5.90211344845733e-05	1.50872799143042e-05	3.33281489546071e-05	3.45939013483184e-05
Candidatus.Magasanikbacteria	0.0005827133688815	0.0001141487046306	0.0001076194056609	7.78747700403849e-05	0.0001221427575811	0.000136177452992	9.10673116353577e-05	9.10968839333495e-05	8.38999452926384e-05	7.1766634971554e-05	8.15836751066112e-05	5.37551125158086e-05	7.56454098329799e-05	6.15121832858538e-05	8.29054608480733e-05	7.04657868586112e-05	5.86460490156778e-05	1.95909411488128e-05	7.14377750683042e-05	8.69618568223711e-05	0.0001233031355155	6.34273736436107e-05	0.0001156731659024	8.18609499879715e-05	5.33127901382001e-05	4.3985114803131e-05	6.462622989101e-05	0.0001100871523289	8.50219300696621e-05	8.18299042954966e-05	8.55119963978071e-05	5.3375613007312e-05	4.77374951860867e-05	5.16972129999958e-05	6.56604552307286e-05	8.56540219916702e-05	5.34936716986381e-05	8.02737797232123e-05	5.61947795654029e-05	7.8693259845144e-05	6.75744720126315e-05	3.81006071820656e-05	3.11266030808528e-05	5.66800747052753e-05	7.62719125025337e-05	0.0001161634253446	4.76098760195547e-05	8.16100021218601e-05	7.52088033883545e-05	4.19679407611846e-05	7.31425651612691e-05	5.40605710083455e-05	5.05151655441404e-05	6.55790383161926e-05	1.50872799143042e-05	5.46211330089394e-05	8.8594137599352e-05
Candidatus.Nealsonbacteria	4.78942494971104e-05	3.49546272553244e-05	2.50951080465051e-05	1.7407301538439e-05	2.4787794920873e-05	2.80515352605248e-05	2.02981357259532e-05	1.88094780591127e-05	2.4135600700622e-05	1.57057681396714e-05	1.52969390824896e-05	8.67017943803365e-06	1.45608535359257e-05	1.06910343746194e-05	1.48804673317055e-05	1.12104660911427e-05	1.06942795263883e-05	1.95909411488128e-05	1.13949825262326e-05	2.93429578234994e-05	2.56730868668782e-05	7.04748596040118e-06	3.0288484837296e-05	1.75416321402796e-05	1.332819753455e-05	9.11403279704515e-06	1.85261859020895e-05	2.46028105583587e-05	1.55673956465578e-05	2.24120120044991e-05	1.42519993996345e-05	8.35444377505753e-06	6.42620127505014e-06	1.17050293584896e-05	1.1967669179985e-05	1.07067527489588e-05	6.80828548891757e-06	1.93764295883616e-05	8.4594291818886e-06	1.77445585925325e-05	1.3185262831733e-05	6.74347029771073e-06	5.34988490452158e-06	9.36860738930171e-06	2.29860558226814e-05	2.40338121402796e-05	5.4102131840403e-06	1.6322000424372e-05	1.35715133933873e-05	6.40188926865528e-06	1.44224776374333e-05	1.33006166766564e-05	7.72584884792736e-06	2.2132925431715e-05	1.50872799143042e-05	1.38867287310863e-05	1.2656305371336e-05
Candidatus.Uhrbacteria	7.98237491618506e-05	7.97402434262089e-05	0.0001438142730357	9.98629404047289e-05	0.0001551931508089	7.44640754188477e-05	0.0001302920874301	0.0001290846533468	0.0001226893035614	9.55434228496677e-05	0.0001011297639342	0.0001242725719451	8.52342646005407e-05	7.00340222801156e-05	9.77859281797787e-05	0.0001217136318466	0.0001014231671212	7.83637645952512e-05	0.0001257830763472	0.0001045676315164	0.0001428291452453	9.46376686111016e-05	0.0001664424357249	0.0001562040576301	8.13020049607551e-05	6.30057049882687e-05	6.89346452170774e-05	0.0001351069596764	0.0001421023807737	0.0001318660241194	0.0001189151199907	9.88609180048474e-05	8.17045590684946e-05	8.48614628490497e-05	0.0001125607803955	0.0001177742802385	8.55898747178209e-05	0.0001531660624603	0.0001003046602995	0.0001311554330752	9.72413133840307e-05	5.42849358965714e-05	5.44715553914924e-05	0.000154113591554	0.0001201543827094	0.0001230302288133	9.35966880838973e-05	6.5288001697488e-05	9.16077154053641e-05	0.000113811364776	8.65348658246e-05	7.85165436073589e-05	5.05151655441404e-05	0.0001598489058957	7.54363995715213e-05	0.0001185000851719	0.0001071567188106
Candidatus.Giovannonibacteria	2.39471247485552e-05	2.13004759837133e-05	2.99210903631407e-05	1.7407301538439e-05	3.23319064185301e-05	1.93810607254535e-05	2.63327166174528e-05	2.24976110118798e-05	2.61469007590072e-05	1.59239038082779e-05	1.65716840060304e-05	2.25424665388875e-05	1.56262818434325e-05	1.65788504070185e-05	2.33835915212514e-05	3.44321458513668e-05	1.24191633209671e-05	2.93864117232192e-05	1.79690109067514e-05	1.86727913422269e-05	2.6396272412424e-05	1.91288904639461e-05	3.05769465976512e-05	2.84007377509289e-05	9.32973827418501e-06	2.45682623224695e-05	1.03401967825616e-05	3.33597431299779e-05	2.19540195015559e-05	1.98059640969992e-05	2.04872491369746e-05	1.02109868361814e-05	1.2393388173311e-05	2.43854778301867e-05	1.90835805843004e-05	4.28270109958351e-05	1.26439587651326e-05	3.04486750674254e-05	1.45018785975233e-05	1.77445585925325e-05	1.42840347343774e-05	7.75499084236734e-06	6.80894442393655e-06	1.73319236702082e-05	1.25378486305535e-05	2.57505130074425e-05	1.40665542785048e-05	1.6322000424372e-05	1.41369931181118e-05	9.24717338805763e-06	2.36940704043548e-05	1.37296688275163e-05	2.97148032612591e-06	2.6231615326477e-05	0.0	1.01836010694633e-05	1.94063349027152e-05
Candidatus.Moranbacteria	0.0004071011207254	8.46557378839889e-05	8.20416993828051e-05	4.580868825905e-05	7.61596017858708e-05	8.72147732645408e-05	6.93976802522455e-05	6.52799532639792e-05	5.08571586191678e-05	5.56245954946695e-05	6.03379263809312e-05	4.97090287780596e-05	6.74771261420948e-05	3.42422985042158e-05	6.66078061514435e-05	5.60523304557135e-05	4.62268856947107e-05	2.93864117232192e-05	4.77712728984365e-05	4.10801409528992e-05	8.78670437838225e-05	4.83256180141795e-05	8.88462221894017e-05	5.93074229504691e-05	3.465331358983e-05	3.40785574150384e-05	4.17916286628531e-05	8.0063383511947e-05	6.90553704321669e-05	5.78542635464976e-05	5.52264976735838e-05	2.78481459168584e-05	4.0393265157458e-05	4.09676027547136e-05	4.46361715361603e-05	6.9593892868232e-05	3.11235908064803e-05	8.85779638325101e-05	4.47141256756969e-05	5.78626910626059e-05	4.99941215703208e-05	2.46136665866442e-05	2.57767181763312e-05	5.01220495327641e-05	5.85099602759163e-05	8.46905761133664e-05	3.08382151490297e-05	0.0001142540029706	4.46728982532331e-05	4.05452987014835e-05	5.56295566015286e-05	3.56113285213704e-05	2.55547308046828e-05	6.39395623582878e-05	7.54363995715212e-06	8.14688085557062e-05	4.55626993368096e-05
Candidatus.Zambryskibacteria	5.58766244132954e-05	2.67621364923578e-05	3.37818762164492e-05	2.8401386720611e-05	3.48466102510824e-05	3.41718702264575e-05	2.44126226974302e-05	2.13911711260497e-05	2.49975864399299e-05	1.72327178199172e-05	2.7619473343384e-05	1.0982227288176e-05	1.91777095351217e-05	1.76634480971973e-05	1.91320294264784e-05	2.52235487050711e-05	1.44890238744616e-05	2.93864117232192e-05	1.84072794654526e-05	2.34743662587996e-05	3.86904266867037e-05	2.81899438416047e-05	4.15384934911488e-05	2.84007377509289e-05	1.1995377781095e-05	1.42654426388533e-05	1.68028197716626e-05	3.37767399191026e-05	2.63448234018671e-05	3.02301557269988e-05	1.87057492120203e-05	1.29958014278673e-05	1.5606488810836e-05	1.20301690628921e-05	2.26415362864581e-05	2.14135054979175e-05	2.04248564667527e-05	5.99746630115954e-05	1.1480653889706e-05	2.08305687825381e-05	1.53828066370218e-05	9.44085841679502e-06	9.7270634627665e-06	1.45213414534176e-05	2.40308765418942e-05	3.77674190775823e-05	1.8394724825737e-05	1.6322000424372e-05	2.71430267867746e-05	1.13811364776094e-05	3.81165480417881e-05	1.67330338835355e-05	9.50873704360291e-06	2.54118773475246e-05	0.0	2.77734574621726e-05	2.27813496684048e-05
