"samples","Pseudomonadota","Actinomycetota","Chloroflexota","Bacillota","Cyanobacteriota","Candidatus Melainabacteria","Candidatus Margulisbacteria","Deinococcota","Armatimonadota","Mycoplasmatota","Thermomicrobiota","Candidatus Kaiserbacteria","Candidatus Nomurabacteria","Candidatus Yanofskybacteria","Candidatus Azambacteria","Candidatus Falkowbacteria","Candidatus Magasanikbacteria","Candidatus Nealsonbacteria","Candidatus Uhrbacteria","Candidatus Giovannonibacteria","Candidatus Moranbacteria","Candidatus Zambryskibacteria","Candidatus Staskawiczbacteria","Candidatus Wolfebacteria","Candidatus Harrisonbacteria","Candidatus Taylorbacteria","Candidatus Buchananbacteria","Candidatus Portnoybacteria","Candidatus Adlerbacteria","Candidatus Sungbacteria","Candidatus Jorgensenbacteria","Candidatus Liptonbacteria","Candidatus Tagabacteria","Candidatus Ryanbacteria","Candidatus Wildermuthbacteria","Candidatus Komeilibacteria","Candidatus Kuenenbacteria","Candidatus Lloydbacteria","Candidatus Kerfeldbacteria","Candidatus Terrybacteria","Candidatus Yonathbacteria","Candidatus Niyogibacteria","Candidatus Campbellbacteria","Candidatus Colwellbacteria","Candidatus Vogelbacteria","Candidatus Spechtbacteria","Candidatus Brennerbacteria","Candidatus Andersenbacteria","Candidatus Jacksonbacteria","Candidatus Parcubacteria","Candidatus Veblenbacteria","Candidatus Woesebacteria","Candidatus Gottesmanbacteria","Candidatus Roizmanbacteria","Candidatus Levybacteria","Candidatus Daviesbacteria","Candidatus Curtissbacteria","Candidatus Shapirobacteria","Candidatus Beckwithbacteria","Candidatus Amesbacteria","Candidatus Chisholmbacteria","Candidatus Collierbacteria","Candidatus Woykebacteria","Candidatus Pacebacteria","Candidatus Blackburnbacteria","Candidatus Microgenomates","Candidatus Gracilibacteria","candidate division NC10","Candidatus Rokubacteria","Candidatus Handelsmanbacteria","Candidatus Schekmanbacteria","Candidatus Aminicenantes","Candidatus Glassbacteria","candidate division WWE3","Candidatus Peregrinibacteria","Candidatus Doudnabacteria","Candidatus Berkelbacteria","Candidatus Gribaldobacteria","Candidatus Saccharibacteria","Candidatus Eisenbacteria","Candidatus Desantisbacteria","Candidatus Edwardsbacteria","Candidatus Lindowbacteria","Candidatus Ratteibacteria","Candidatus Dadabacteria","Candidatus Firestonebacteria","Candidatus Raymondbacteria","Candidatus Riflebacteria","Candidatus Wallbacteria","candidate division CPR1","Candidatus Coatesbacteria","Candidatus Bipolaricaulota","Candidatus Blackallbacteria","candidate division CPR2","Candidatus Fraserbacteria","Candidatus Fischerbacteria","Candidatus Sumerlaeota","candidate division WOR-3","Candidatus Wirthbacteria","Candidatus Abawacabacteria","Candidatus Absconditabacteria","candidate division CPR3","Candidatus Delongbacteria","Candidatus Calescamantes","Planctomycetota","Candidatus Omnitrophica","Verrucomicrobiota","Lentisphaerota","Chlamydiota","Kiritimatiellota","Thermodesulfobacteriota","Nitrospirota","Campylobacterota","Bacteroidota","Ignavibacteriota","Chlorobiota","Balneolota","Gemmatimonadota","candidate division Zixibacteria","Candidatus Marinimicrobia","Candidatus Hydrogenedentes","Fibrobacterota","Candidatus Cloacimonetes","Elusimicrobiota","Acidobacteriota","Myxococcota","Nitrospinota","Candidatus Tectomicrobia","Spirochaetota","Bdellovibrionota","Synergistota","Caldisericota","Fusobacteriota","Thermotogota","Atribacterota","Chrysiogenota","Aquificota","Calditrichota","Deferribacterota","Dictyoglomota","Coprothermobacterota","Nitrososphaerota","Candidatus Bathyarchaeota","Thermoproteota","Candidatus Korarchaeota","Euryarchaeota","Candidatus Woesearchaeota","Nanoarchaeota","Candidatus Micrarchaeota","Candidatus Diapherotrites","Candidatus Altiarchaeota","Candidatus Aenigmarchaeota","Candidatus Huberarchaea","Candidatus Nanohaloarchaeota","Candidatus Thermoplasmatota","Candidatus Heimdallarchaeota","Candidatus Lokiarchaeota","Candidatus Odinarchaeota","Candidatus Thorarchaeota"
"mgm4683369",0.241394416492984,0.199923004420608,0.0087482908308885,0.0422280927663981,0.00434095766570643,6.63754994756336e-05,0,0.00010620079916101,2.65501997902534e-05,0.00033187749737816,1.32750998951267e-05,1.32750998951267e-05,3.98252996853801e-05,6.63754994756336e-05,1.32750998951267e-05,2.65501997902534e-05,1.32750998951267e-05,1.32750998951267e-05,1.32750998951267e-05,0,1.32750998951267e-05,0,2.65501997902534e-05,0,0,2.65501997902534e-05,5.31003995805068e-05,0,0,0,1.32750998951267e-05,0,0,0,0,0,0,1.32750998951267e-05,0,0,1.32750998951267e-05,0,1.32750998951267e-05,0,0,0,0,0,0,0,0,0.00018585139853177,6.63754994756336e-05,9.2925699265887e-05,3.98252996853801e-05,0.0002522268980074,0,1.32750998951267e-05,1.32750998951267e-05,2.65501997902534e-05,0,0,0,0,0,0,0.00363737737126472,1.32750998951267e-05,1.32750998951267e-05,0,3.98252996853801e-05,0,0,6.63754994756336e-05,3.98252996853801e-05,1.32750998951267e-05,0,0,0.00010620079916101,6.63754994756336e-05,0,1.32750998951267e-05,1.32750998951267e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65501997902534e-05,0.00050445379601481,3.98252996853801e-05,7.96505993707603e-05,2.65501997902534e-05,6.63754994756336e-05,0,0.0056153672556386,0.00033187749737816,0.00091598189276374,0.485948306761008,6.63754994756336e-05,5.31003995805068e-05,0,6.63754994756336e-05,0,1.32750998951267e-05,0,0,2.65501997902534e-05,0.00014602609884639,0.00018585139853177,0.00037170279706354,1.32750998951267e-05,0,0.00075668069402222,0.0006504798948612,0,1.32750998951267e-05,0.0002522268980074,0.0001991264984269,1.32750998951267e-05,0,0,1.32750998951267e-05,3.98252996853801e-05,0,0,0.00011947589905614,0,0.00011947589905614,0,0.0009956324921345,2.65501997902534e-05,0,0,0,1.32750998951267e-05,0,0,0,1.32750998951267e-05,0,1.32750998951267e-05,0,0
"mgm4683431",0.257387490863527,0.517074829385574,0.00077375549861714,0.0400960634854339,0.00336811217045111,6.42565119958876e-05,3.21282559979438e-05,0.00032931462397892,7.76432853283642e-05,0.00106023244793215,2.94509013314485e-05,0.00208030457586686,0.00183398794654929,0.00081659317328107,0.00013654508799126,0.00042569939197275,0.00085943084794499,0.00032395991464593,0.00058901802662897,0.00023560721065158,0.00071217634128775,0.00085139878394551,0.00220614024519214,0.00018473747198817,0.00020347895465364,0.0712979547687703,0.00017402805332219,0.0003989258453078,0.00023828456531808,0.00012048095999228,0.00012048095999228,0.00019276953598766,3.74829653309344e-05,0.00012583566932528,8.29979946613548e-05,4.55150293304204e-05,5.0869738663411e-05,0.0001713506986557,9.90621226603267e-05,5.35470933299063e-05,0.00012583566932528,2.40961919984578e-05,0.00017402805332219,7.76432853283642e-05,0.00725295379153581,4.55150293304204e-05,1.33867733324766e-05,3.74829653309344e-05,0,2.67735466649532e-05,0,0.00101204006393523,0.00054350299729854,0.00069075750395579,0.00136277352524612,0.00100400799993574,0.00020347895465364,0.00021418837331962,0.00012048095999228,0.00017402805332219,3.21282559979438e-05,9.37074133273361e-05,7.49659306618688e-05,8.03206399948595e-05,8.29979946613548e-05,1.33867733324766e-05,0.00294776748781134,4.28376746639251e-05,0.00013119037865827,3.48056106644391e-05,4.81923839969157e-05,0.00048192383996915,1.33867733324766e-05,0.00042837674663925,0.00030254107731397,0.00062917834662639,0.00020347895465364,3.21282559979438e-05,0.00049531061330163,1.87414826654672e-05,3.48056106644391e-05,5.35470933299063e-06,7.76432853283642e-05,1.87414826654672e-05,8.03206399948595e-06,4.01603199974297e-05,8.03206399948595e-06,5.35470933299063e-06,1.07094186659813e-05,2.67735466649532e-06,0,5.35470933299063e-06,1.87414826654672e-05,3.74829653309344e-05,2.67735466649532e-06,2.40961919984578e-05,0,2.67735466649532e-06,2.14188373319625e-05,5.35470933299063e-06,2.67735466649532e-05,5.8901802662897e-05,1.33867733324766e-05,0,0.00129316230391724,0.0003989258453078,0.0007416272426192,0.00020080159998714,0.00013119037865827,1.07094186659813e-05,0.00181256910921733,0.00095313826127233,0.0154992061643414,0.0230332821958592,0.00103613625593369,0.00014457715199074,2.67735466649532e-06,0.00049798796796812,4.81923839969157e-05,5.8901802662897e-05,2.67735466649532e-06,2.94509013314485e-05,8.29979946613548e-05,0.00050602003196761,0.00084604407461252,0.00109503805859658,4.28376746639251e-05,1.33867733324766e-05,0.00909765115675108,0.00592230852228764,0.00010441683199331,2.14188373319625e-05,0.00059169538129546,0.00034537875197789,2.94509013314485e-05,2.67735466649532e-06,2.94509013314485e-05,5.35470933299063e-06,5.0869738663411e-05,5.62244479964016e-05,0,0.00687812413822647,2.14188373319625e-05,0.00029183165864798,5.35470933299063e-06,0.00294509013314485,0.00017938276265518,4.55150293304204e-05,7.49659306618688e-05,3.74829653309344e-05,1.07094186659813e-05,0,0,0,2.40961919984578e-05,4.55150293304204e-05,1.87414826654672e-05,2.67735466649532e-06,0
"mgm4684109",0.486216805917727,0.428609440689692,0.0001685203909673,0.0275220406932397,0.00384049101520231,0.0023592854735423,4.43474713071861e-06,8.42601954836535e-05,5.32169655686233e-05,0.0017872030936796,0,3.54779770457489e-05,7.53907012222163e-05,8.86949426143721e-06,1.77389885228744e-05,7.53907012222163e-05,9.31296897450907e-05,8.42601954836535e-05,0.00010643393113724,2.66084827843116e-05,4.87822184379047e-05,4.43474713071861e-06,0.00015078140244443,0,8.86949426143721e-06,0,4.43474713071861e-06,2.2173735653593e-05,0,1.33042413921558e-05,4.43474713071861e-06,0,0,0,4.43474713071861e-06,8.86949426143721e-06,0.00027938906923527,8.86949426143721e-06,2.2173735653593e-05,0,8.86949426143721e-06,0,5.32169655686233e-05,1.33042413921558e-05,4.43474713071861e-06,1.33042413921558e-05,0,4.43474713071861e-06,0,0,0,4.87822184379047e-05,0.00018182463235946,0.00023060685079736,0.00010199918400652,0.00054103914994767,0,1.77389885228744e-05,0,8.86949426143721e-06,4.43474713071861e-06,4.43474713071861e-06,0,8.86949426143721e-06,3.10432299150302e-05,1.77389885228744e-05,0,8.86949426143721e-06,4.43474713071861e-06,4.43474713071861e-06,3.54779770457489e-05,0,0,1.33042413921558e-05,0.00013304241392155,3.99127241764675e-05,4.87822184379047e-05,0,5.76517126993419e-05,8.86949426143721e-06,6.20864598300605e-05,0,0,0,0,0,0,0.00031930179341174,0,0,0,0,0,4.43474713071861e-06,4.43474713071861e-06,4.43474713071861e-06,0,1.33042413921558e-05,0,1.33042413921558e-05,2.66084827843116e-05,0,0,0,0.00072286378230713,6.65212069607791e-05,3.99127241764675e-05,0.00012860766679084,0.00012417291966012,0,0.00081599347205222,0.00062529934543132,0.00816436946765295,0.0236859844251681,0.00017738988522874,0.00010643393113724,4.43474713071861e-06,2.2173735653593e-05,4.43474713071861e-06,2.2173735653593e-05,4.43474713071861e-06,1.77389885228744e-05,1.33042413921558e-05,0.00015078140244443,0.00015521614957515,0.00082042821918294,8.86949426143721e-06,0,0.00222180831249002,0.00164085643836588,0.00048338743724832,4.43474713071861e-06,0.00060756035690844,0.00029712805775814,0.00038582300037251,0,0.00010643393113724,1.77389885228744e-05,3.99127241764675e-05,0,0,0.00109981728841821,3.99127241764675e-05,0.00020399836801305,0,0.00282049917513703,1.77389885228744e-05,0,2.66084827843116e-05,5.32169655686233e-05,0,8.86949426143721e-06,0,0,0.00014191190818299,4.43474713071861e-06,4.87822184379047e-05,0,0
"mgm4697387",0.307734959800388,0.483434987524258,0.00062378708067646,0.045467147213751,0.00658441918491821,0,0,0.0004158580537843,0.00020792902689215,0.00284169670085944,0,0,0,0,6.9309675630718e-05,0.00062378708067646,0.0015248128638758,0.00027723870252287,0,0,0.00013861935126143,0,0,0,0,0.00020792902689215,0,0.00013861935126143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9309675630718e-05,0,0,0,0,0,0,0,0,0,0,0.00020792902689215,6.9309675630718e-05,0.00020792902689215,0,0,0,0,0,0,0,0.00013861935126143,0,0,0,0,0,0,6.9309675630718e-05,0,0,0.00138619351261436,0.0004158580537843,0,0,0,6.9309675630718e-05,0,0,0,0,0,0,0,6.9309675630718e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9309675630718e-05,0.00103964513446077,6.9309675630718e-05,6.9309675630718e-05,0,0,0,0.00103964513446077,0,0.0350706958691433,0.0486553922927641,0,0,0,0,0,0,0,0,0,0.00027723870252287,0.00013861935126143,0.00076240643193789,0.00020792902689215,0,0.0284169670085944,0.0004158580537843,0,0,0.00554477405045744,0.00020792902689215,0,0,0,0,0,0,0,0.00020792902689215,0,0.00048516772941502,0,0.024327696146382,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4689539",0.365197727291148,0.569206578211498,0.00036473572870146,0.0333773717953914,0.00116715433184467,4.052619207794e-05,8.105238415588e-06,8.10523841558799e-05,8.105238415588e-06,0.00153189006054613,8.105238415588e-06,4.052619207794e-05,4.8631430493528e-05,0,0,1.6210476831176e-05,6.4841907324704e-05,1.6210476831176e-05,0,0.00059978764275351,2.4315715246764e-05,0,8.105238415588e-06,2.4315715246764e-05,2.4315715246764e-05,0,0,8.105238415588e-06,0,0,1.6210476831176e-05,8.105238415588e-06,0,0,0,8.105238415588e-06,0,8.105238415588e-06,8.105238415588e-06,1.6210476831176e-05,0,0,8.105238415588e-06,8.105238415588e-06,8.105238415588e-06,8.105238415588e-06,0,0,0,0,0,1.6210476831176e-05,2.4315715246764e-05,4.052619207794e-05,2.4315715246764e-05,0.00105368099402644,0,8.105238415588e-06,0,0,0,0,0,1.6210476831176e-05,0,0,0,0,1.6210476831176e-05,8.105238415588e-06,0,1.6210476831176e-05,0,2.4315715246764e-05,2.4315715246764e-05,0,1.6210476831176e-05,8.105238415588e-06,5.6736668909116e-05,8.105238415588e-06,2.4315715246764e-05,0,0,8.105238415588e-06,0,0,0,0,1.6210476831176e-05,0,8.105238415588e-06,0,0,0,0,8.105238415588e-06,0,0,0,0,1.6210476831176e-05,0,0,0,0.005803350705561,5.6736668909116e-05,0.00021073619880528,2.4315715246764e-05,4.052619207794e-05,0,0.00048631430493528,6.4841907324704e-05,0.00072136621898733,0.00847807938270504,0.00117525957026026,8.105238415588e-06,8.105238415588e-06,6.4841907324704e-05,0,0,6.4841907324704e-05,0,1.6210476831176e-05,7.2947145740292e-05,0.0002026309603897,0.00042957763602616,0,0,0.0012157857623382,0.00074568193423409,2.4315715246764e-05,0,0.00056736668909116,9.72628609870559e-05,8.105238415588e-06,0,2.4315715246764e-05,0,9.72628609870559e-05,0,0,8.10523841558799e-05,0,8.10523841558799e-05,0,0.00570608784457395,0,0,0,0,0,0,0,0,0,8.105238415588e-06,8.105238415588e-06,0,0
"mgm4683418",0.261917260506481,0.309096357345022,0.00025372161489433,0.314896958402779,0.0221153383465225,4.37451060162644e-05,6.56176590243966e-06,6.34304037235834e-05,4.37451060162644e-06,0.00174105521944732,4.37451060162644e-06,4.37451060162644e-05,0.00024497259369108,0.00079397367419519,1.09362765040661e-05,0.00032152652921954,0.00113081099052044,6.56176590243967e-05,7.21794249268363e-05,1.74980424065058e-05,9.18647226341553e-05,3.9370595414638e-05,2.84343189105719e-05,2.62470636097587e-05,2.40598083089454e-05,1.31235318048793e-05,8.74902120325289e-06,2.40598083089454e-05,6.56176590243966e-06,2.40598083089454e-05,2.18725530081322e-06,0.00052056676159354,6.78049143252099e-05,1.09362765040661e-05,6.56176590243966e-06,1.09362765040661e-05,2.40598083089454e-05,1.53107871056926e-05,3.71833401138248e-05,3.06215742113851e-05,0,2.18725530081322e-06,3.28088295121983e-05,2.18725530081322e-06,1.09362765040661e-05,4.37451060162644e-06,0,4.37451060162644e-06,0,8.74902120325289e-06,0,0.00063649129253664,0.00035652261403255,0.0005140049956911,0.0013560982865042,0.00086396584382122,0.00010936276504066,3.28088295121983e-05,3.71833401138248e-05,2.84343189105719e-05,1.31235318048793e-05,1.53107871056926e-05,6.34304037235834e-05,3.49960848130115e-05,3.28088295121983e-05,1.53107871056926e-05,0,2.18725530081322e-06,8.74902120325289e-06,4.37451060162644e-06,3.06215742113851e-05,1.9685297707319e-05,2.18725530081322e-06,0.00011373727564228,8.53029567317156e-05,3.28088295121983e-05,3.49960848130115e-05,4.37451060162644e-06,0.00061024422892688,6.56176590243966e-06,1.9685297707319e-05,0,0,2.18725530081322e-06,0,1.74980424065058e-05,4.37451060162644e-06,0,2.18725530081322e-06,2.18725530081322e-06,0,0,6.56176590243966e-06,0.00036745889053662,2.18725530081322e-06,0,0,2.18725530081322e-06,0,2.18725530081322e-06,2.40598083089454e-05,6.56176590243966e-06,2.18725530081322e-06,2.18725530081322e-06,0.00309496625065071,8.53029567317156e-05,0.00020341474297563,6.12431484227702e-05,0.00210632685468313,1.31235318048793e-05,0.00070648346216267,0.00031059025271547,0.00206695625926849,0.0624658241359248,0.0005468138252033,3.9370595414638e-05,2.18725530081322e-06,2.84343189105719e-05,1.31235318048793e-05,1.53107871056926e-05,2.18725530081322e-06,2.18725530081322e-06,2.18725530081322e-06,0.00020122748767481,9.8426488536595e-05,0.0001159245309431,2.40598083089454e-05,2.18725530081322e-06,0.00087927663092691,0.00136266005240664,0.00010498825443903,1.74980424065058e-05,0.00127079532977248,0.00018372944526831,5.24941272195173e-05,2.18725530081322e-06,4.37451060162644e-05,1.53107871056926e-05,0.00025153435959352,1.09362765040661e-05,0,0.00188103955869937,6.56176590243966e-06,0.00013779708395123,0,0.00189853760110588,3.9370595414638e-05,8.74902120325289e-06,8.74902120325289e-06,9.18647226341553e-05,1.31235318048793e-05,0,0,2.18725530081322e-06,2.18725530081322e-05,2.18725530081322e-05,1.31235318048793e-05,0,0
"mgm4683353",0.364379369936423,0.352746024447862,0.00122080763559685,0.0931579281150413,0.020254308499675,8.72005453997749e-05,7.92732230907044e-06,9.11642065543101e-05,6.34185784725635e-05,0.00149826391641431,0,0.00028934726428107,0.00055887622278946,0.00013080081809966,4.36002726998874e-05,0.00015458278502687,0.00021800136349943,8.72005453997749e-05,0.00037654780968084,3.17092892362818e-05,0.00019421939657222,0.00012683715694512,2.77456280817465e-05,0.00010305519001791,8.72005453997749e-05,0.00010701885117245,5.54912561634931e-05,3.96366115453522e-05,8.72005453997749e-05,1.18909834636057e-05,7.53095619361692e-05,4.36002726998874e-05,7.92732230907044e-06,3.17092892362818e-05,4.36002726998874e-05,4.75639338544226e-05,7.92732230907044e-06,4.75639338544226e-05,2.77456280817465e-05,7.92732230907044e-06,1.18909834636057e-05,1.18909834636057e-05,2.77456280817465e-05,3.96366115453522e-06,3.17092892362818e-05,0.00017440109079955,0,7.92732230907044e-06,0,1.98183057726761e-05,0,0.0690073407004582,0.00035672950390817,0.00073327731358901,0.0017440109079955,0.00160528276758676,0.00015061912387233,0.00010701885117245,7.1345900781634e-05,6.34185784725635e-05,4.36002726998874e-05,2.77456280817465e-05,5.15275950089579e-05,0.00011494617348152,2.77456280817465e-05,1.18909834636057e-05,0.00055491256163493,2.37819669272113e-05,2.77456280817465e-05,0,1.58546446181409e-05,7.92732230907044e-06,0,0.00011890983463605,0.00021800136349943,9.11642065543101e-05,7.1345900781634e-05,7.92732230907044e-06,0.00080065955321611,2.37819669272113e-05,1.58546446181409e-05,7.92732230907044e-06,0,0,0,7.1345900781634e-05,7.92732230907044e-06,1.18909834636057e-05,1.58546446181409e-05,1.18909834636057e-05,3.96366115453522e-06,0,1.98183057726761e-05,7.92732230907044e-06,1.18909834636057e-05,7.92732230907044e-06,0,3.96366115453522e-06,0,0,3.96366115453522e-06,1.58546446181409e-05,3.96366115453522e-06,3.96366115453522e-06,0.00094335135477938,0.00011098251232698,0.00012683715694512,0.00032898387582642,0.00010305519001791,7.92732230907044e-06,0.00118909834636057,0.00020611038003583,0.00735259144166284,0.0669026366274,0.00037258414852631,7.92732230907044e-06,3.96366115453522e-06,1.18909834636057e-05,3.17092892362818e-05,3.5672950390817e-05,1.58546446181409e-05,7.92732230907044e-06,1.18909834636057e-05,0.00055491256163493,0.00018232841310862,0.00038051147083538,4.75639338544226e-05,0,0.00153393686680513,0.00143880899909629,2.37819669272113e-05,3.96366115453522e-06,0.00075705928051622,9.90915288633805e-05,5.15275950089579e-05,0,2.37819669272113e-05,7.92732230907044e-06,0.0002140377023449,7.92732230907044e-06,0,0.00011890983463605,0,0.00035672950390817,3.96366115453522e-06,0.00309958302284654,3.5672950390817e-05,1.18909834636057e-05,1.18909834636057e-05,2.37819669272113e-05,3.96366115453522e-06,0,0,0,3.17092892362818e-05,1.98183057726761e-05,1.18909834636057e-05,0,0
"mgm4684108",0.3383724670312,0.589667988992531,0.00071923805439405,0.0157472928058325,0.00149208391408456,4.4673171080376e-06,4.4673171080376e-06,0.00017422536721346,8.93463421607519e-06,0.00243022050677245,4.4673171080376e-06,4.4673171080376e-06,1.34019513241128e-05,4.4673171080376e-06,8.93463421607519e-06,0,7.14770737286015e-05,1.78692684321504e-05,0,0,3.12712197562632e-05,0,0,0,0,0,0,8.93463421607519e-06,0,0,0,4.4673171080376e-06,0,1.78692684321504e-05,4.4673171080376e-06,0,0,0,0,0,0,4.4673171080376e-06,1.34019513241128e-05,4.4673171080376e-06,4.4673171080376e-06,0,0,4.4673171080376e-06,0,0,0,1.78692684321504e-05,1.34019513241128e-05,1.78692684321504e-05,4.4673171080376e-06,0.00061202244380115,0,4.4673171080376e-06,0,4.4673171080376e-06,0,0,0,2.68039026482256e-05,4.02058539723384e-05,0,0,0,8.93463421607519e-06,0,0,4.4673171080376e-06,0,8.93463421607519e-06,0,4.4673171080376e-06,8.93463421607519e-06,0,4.4673171080376e-06,4.4673171080376e-06,2.2336585540188e-05,0,1.78692684321504e-05,0,0,4.4673171080376e-06,0,0,0,0,0,0,0,4.4673171080376e-06,0,0,0,0,0,0,0,0,0,0,0.00123744683892641,8.48790250527143e-05,3.12712197562632e-05,4.91404881884136e-05,4.91404881884136e-05,0,0.00039759122261534,4.02058539723384e-05,0.00044673171080376,0.00825113469854544,2.2336585540188e-05,4.91404881884136e-05,0,1.78692684321504e-05,4.4673171080376e-06,4.4673171080376e-06,0,0,0,2.2336585540188e-05,0.00023230048961795,0.00110342732568529,0,0,0.0339114041671134,0.00035291805153497,2.2336585540188e-05,4.4673171080376e-06,0.00018762731853757,1.78692684321504e-05,1.34019513241128e-05,0,0,0,2.2336585540188e-05,8.93463421607519e-06,0,0.00081305171366284,2.2336585540188e-05,5.36078052964512e-05,0,0.00274740002144312,0,0,8.93463421607519e-06,4.4673171080376e-06,0,0,0,0,8.48790250527143e-05,0,0,0,0
"mgm4732621",0.588821390924908,0.110827393471509,7.85639550744393e-06,0.300064565681311,2.40032415227431e-05,2.6043300024676e-07,4.34055000411267e-08,8.24704500781407e-06,1.60600350152169e-06,5.20866000493521e-06,7.37893500699154e-07,1.3021650012338e-06,2.17027500205634e-07,1.73622000164507e-07,0,3.03838500287887e-07,6.07677000575774e-07,2.47411350234422e-06,9.98326500945914e-07,0,1.73622000164507e-07,0,8.68110000822534e-08,4.34055000411267e-08,0,0,1.56259800148056e-06,4.34055000411267e-08,0,1.3021650012338e-07,5.64271500534647e-07,4.34055000411267e-08,0,0,0,8.68110000822534e-08,4.34055000411267e-08,2.17027500205634e-07,4.34055000411267e-08,0,0,4.34055000411267e-08,0,4.34055000411267e-08,1.3021650012338e-07,4.34055000411267e-08,0,0,0,0,0,1.3021650012338e-07,1.3021650012338e-07,8.68110000822534e-08,8.68110000822534e-08,7.37893500699154e-07,8.68110000822534e-08,4.34055000411267e-08,0,1.3021650012338e-07,0,0,3.9064950037014e-07,4.34055000411267e-08,4.34055000411267e-08,0,0,4.77460500452394e-07,2.6043300024676e-06,8.68110000822534e-08,4.34055000411267e-08,4.77460500452394e-07,6.07677000575774e-07,3.9064950037014e-07,8.68110000822534e-07,1.73622000164507e-07,8.68110000822534e-08,0,3.47244000329014e-07,0,8.68110000822534e-08,0,0,0,0,0,4.34055000411267e-08,0,4.34055000411267e-08,0,0,4.34055000411267e-08,1.60600350152169e-06,4.34055000411267e-08,0,0,0,0,0,4.34055000411267e-08,0,0,0,0,1.92286365182191e-05,3.12519600296112e-06,3.7328730035369e-06,2.4307080023031e-06,1.38897600131605e-06,4.77460500452394e-07,1.84039320174377e-05,1.25875950119267e-06,6.9882855066214e-06,8.04737970762489e-05,1.17194850111042e-06,1.86643650176845e-06,2.6043300024676e-07,2.51751900238535e-06,1.08513750102817e-06,8.68110000822534e-08,0,0,4.34055000411267e-08,2.69114100254986e-06,7.16190750678591e-06,1.79698770170265e-05,4.34055000411267e-08,0,8.63769450818422e-06,2.4307080023031e-06,1.17194850111042e-06,0,2.30049150217972e-06,9.98326500945914e-07,1.3021650012338e-07,0,8.68110000822534e-08,3.9064950037014e-07,2.17027500205634e-07,1.21535400115155e-06,0,5.64271500534647e-07,1.73622000164507e-07,9.98326500945914e-07,0,2.70416265256219e-05,8.68110000822534e-08,1.3021650012338e-07,4.34055000411267e-08,0,0,0,0,0,2.6043300024676e-07,4.34055000411267e-08,0,0,0
"mgm4732622",0.588740990038987,0.111054069846664,8.0818516026051e-06,0.299914427964806,2.65918988214749e-05,0,4.34508150677694e-08,8.73361382862164e-06,1.95528667804962e-06,5.86586003414886e-06,8.69016301355387e-07,1.5642293424397e-06,8.69016301355387e-08,8.69016301355387e-08,0,3.91057335609924e-07,3.04155705474386e-07,2.95465542460832e-06,8.25565486287618e-07,0,8.69016301355387e-08,1.30352445203308e-07,2.17254075338847e-07,4.34508150677694e-08,0,0,1.69458178764301e-06,4.34508150677694e-08,0,1.73803260271077e-07,2.60704890406616e-07,0,0,0,8.69016301355387e-08,0,0,1.73803260271077e-07,0,0,8.69016301355387e-08,0,0,0,4.34508150677694e-08,4.34508150677694e-08,0,0,0,0,0,3.91057335609924e-07,2.17254075338847e-07,4.34508150677694e-08,8.69016301355387e-08,9.55917931490926e-07,4.34508150677694e-08,4.34508150677694e-08,4.34508150677694e-08,0,4.34508150677694e-08,4.34508150677694e-08,1.73803260271077e-07,0,0,0,0,9.55917931490926e-07,3.47606520542155e-06,8.69016301355387e-08,0,3.91057335609924e-07,2.17254075338847e-07,4.34508150677694e-08,1.04281956162646e-06,3.04155705474386e-07,8.69016301355387e-08,0,4.77958965745463e-07,8.69016301355387e-08,8.69016301355387e-08,0,4.34508150677694e-08,0,0,0,0,0,0,0,0,4.34508150677694e-08,1.04281956162646e-06,2.17254075338847e-07,0,0,0,0,0,4.34508150677694e-08,0,0,0,0,1.69023670613623e-05,3.17190949994716e-06,4.47543395198024e-06,2.30289319859178e-06,1.17317200682977e-06,7.38663856152079e-07,1.86403996640731e-05,1.73803260271077e-06,6.21346655469102e-06,8.4772540197218e-05,1.26007363696531e-06,1.95528667804962e-06,1.73803260271077e-07,1.95528667804962e-06,7.82114671219849e-07,1.73803260271077e-07,0,0,0,2.65049971913393e-06,8.21220404780841e-06,1.69023670613623e-05,0,4.34508150677694e-08,6.99558122591087e-06,1.95528667804962e-06,1.21662282189754e-06,0,2.34634401365955e-06,5.21409780813232e-07,8.69016301355387e-08,2.17254075338847e-07,0,4.34508150677694e-07,1.30352445203308e-07,9.12467116423157e-07,0,3.47606520542155e-07,1.73803260271077e-07,9.99368746558695e-07,0,2.70264069721525e-05,1.73803260271077e-07,2.17254075338847e-07,8.69016301355387e-08,8.69016301355387e-08,0,0,0,0,1.73803260271077e-07,0,0,0,0
