"samples","Pseudomonadota","Actinomycetota","Chloroflexota","Bacillota","Cyanobacteriota","Candidatus Melainabacteria","Candidatus Margulisbacteria","Deinococcota","Armatimonadota","Mycoplasmatota","Thermomicrobiota","Candidatus Kaiserbacteria","Candidatus Nomurabacteria","Candidatus Yanofskybacteria","Candidatus Azambacteria","Candidatus Falkowbacteria","Candidatus Magasanikbacteria","Candidatus Nealsonbacteria","Candidatus Uhrbacteria","Candidatus Giovannonibacteria","Candidatus Moranbacteria","Candidatus Zambryskibacteria","Candidatus Staskawiczbacteria","Candidatus Wolfebacteria","Candidatus Harrisonbacteria","Candidatus Taylorbacteria","Candidatus Buchananbacteria","Candidatus Portnoybacteria","Candidatus Adlerbacteria","Candidatus Sungbacteria","Candidatus Jorgensenbacteria","Candidatus Liptonbacteria","Candidatus Tagabacteria","Candidatus Ryanbacteria","Candidatus Wildermuthbacteria","Candidatus Komeilibacteria","Candidatus Kuenenbacteria","Candidatus Lloydbacteria","Candidatus Kerfeldbacteria","Candidatus Terrybacteria","Candidatus Yonathbacteria","Candidatus Niyogibacteria","Candidatus Campbellbacteria","Candidatus Colwellbacteria","Candidatus Vogelbacteria","Candidatus Spechtbacteria","Candidatus Brennerbacteria","Candidatus Andersenbacteria","Candidatus Jacksonbacteria","Candidatus Parcubacteria","Candidatus Veblenbacteria","Candidatus Woesebacteria","Candidatus Gottesmanbacteria","Candidatus Roizmanbacteria","Candidatus Levybacteria","Candidatus Daviesbacteria","Candidatus Curtissbacteria","Candidatus Shapirobacteria","Candidatus Beckwithbacteria","Candidatus Amesbacteria","Candidatus Chisholmbacteria","Candidatus Collierbacteria","Candidatus Woykebacteria","Candidatus Pacebacteria","Candidatus Blackburnbacteria","Candidatus Microgenomates","Candidatus Gracilibacteria","candidate division NC10","Candidatus Rokubacteria","Candidatus Handelsmanbacteria","Candidatus Schekmanbacteria","Candidatus Aminicenantes","Candidatus Glassbacteria","candidate division WWE3","Candidatus Peregrinibacteria","Candidatus Doudnabacteria","Candidatus Berkelbacteria","Candidatus Gribaldobacteria","Candidatus Saccharibacteria","Candidatus Eisenbacteria","Candidatus Desantisbacteria","Candidatus Edwardsbacteria","Candidatus Lindowbacteria","Candidatus Ratteibacteria","Candidatus Dadabacteria","Candidatus Firestonebacteria","Candidatus Raymondbacteria","Candidatus Riflebacteria","Candidatus Wallbacteria","candidate division CPR1","Candidatus Coatesbacteria","Candidatus Bipolaricaulota","Candidatus Blackallbacteria","candidate division CPR2","Candidatus Fraserbacteria","Candidatus Fischerbacteria","Candidatus Sumerlaeota","candidate division WOR-3","Candidatus Wirthbacteria","Candidatus Abawacabacteria","Candidatus Absconditabacteria","candidate division CPR3","Candidatus Delongbacteria","Candidatus Calescamantes","Planctomycetota","Candidatus Omnitrophica","Verrucomicrobiota","Lentisphaerota","Chlamydiota","Kiritimatiellota","Thermodesulfobacteriota","Nitrospirota","Campylobacterota","Bacteroidota","Ignavibacteriota","Chlorobiota","Balneolota","Gemmatimonadota","candidate division Zixibacteria","Candidatus Marinimicrobia","Candidatus Hydrogenedentes","Fibrobacterota","Candidatus Cloacimonetes","Elusimicrobiota","Acidobacteriota","Myxococcota","Nitrospinota","Candidatus Tectomicrobia","Spirochaetota","Bdellovibrionota","Synergistota","Caldisericota","Fusobacteriota","Thermotogota","Atribacterota","Chrysiogenota","Aquificota","Calditrichota","Deferribacterota","Dictyoglomota","Coprothermobacterota","Nitrososphaerota","Candidatus Bathyarchaeota","Thermoproteota","Candidatus Korarchaeota","Euryarchaeota","Candidatus Woesearchaeota","Nanoarchaeota","Candidatus Micrarchaeota","Candidatus Diapherotrites","Candidatus Altiarchaeota","Candidatus Aenigmarchaeota","Candidatus Huberarchaea","Candidatus Nanohaloarchaeota","Candidatus Thermoplasmatota","Candidatus Heimdallarchaeota","Candidatus Lokiarchaeota","Candidatus Odinarchaeota","Candidatus Thorarchaeota"
"mgm4496840",0.398148148148148,0.115740740740741,0.0509259259259259,0.125,0.0200617283950617,0,0,0.00462962962962963,0.00617283950617284,0.00154320987654321,0,0.00154320987654321,0,0.00154320987654321,0.00154320987654321,0.00154320987654321,0.00154320987654321,0,0.00154320987654321,0,0.00154320987654321,0,0.00154320987654321,0,0,0.00154320987654321,0,0,0,0,0,0,0,0,0,0,0,0,0.00154320987654321,0,0,0,0,0,0,0,0,0,0,0,0,0.00154320987654321,0,0.00308641975308642,0.00154320987654321,0,0,0,0,0.00154320987654321,0,0,0,0,0,0,0,0,0,0.00154320987654321,0,0,0,0,0.00308641975308642,0.00154320987654321,0,0,0.00154320987654321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154320987654321,0,0,0,0,0,0,0,0,0.0339506172839506,0,0.00771604938271605,0.00308641975308642,0.00154320987654321,0,0.0169753086419753,0.00462962962962963,0.00771604938271605,0.087962962962963,0,0.00154320987654321,0,0.00462962962962963,0,0.00154320987654321,0,0,0,0.00308641975308642,0.0231481481481481,0.0169753086419753,0,0,0.00154320987654321,0,0,0,0.00617283950617284,0,0,0,0,0,0,0,0,0.0108024691358025,0,0,0,0.0108024691358025,0,0,0,0,0,0,0,0,0,0.00154320987654321,0,0,0
"mgm4496841",0.452852153667055,0.116414435389988,0.0710128055878929,0.0919674039580908,0.00814901047729918,0,0,0,0.00116414435389988,0.00232828870779977,0.00232828870779977,0,0.00116414435389988,0.00116414435389988,0,0,0,0.00116414435389988,0,0,0,0,0,0.00116414435389988,0,0,0,0.00116414435389988,0,0.00116414435389988,0,0,0,0,0,0.00116414435389988,0,0,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0,0.00116414435389988,0.00232828870779977,0,0.00349243306169965,0.00116414435389988,0,0,0.00116414435389988,0,0,0,0,0.00116414435389988,0,0,0,0.00116414435389988,0.00116414435389988,0,0,0.00116414435389988,0,0,0.00116414435389988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039580908032596,0.00232828870779977,0.00116414435389988,0.00116414435389988,0.00116414435389988,0,0.0116414435389988,0.00116414435389988,0.00931315483119907,0.0791618160651921,0.00465657741559953,0,0,0.00232828870779977,0.00116414435389988,0,0,0,0,0.00349243306169965,0.0279394644935972,0.010477299185099,0,0,0.00465657741559953,0.00116414435389988,0,0,0,0.00116414435389988,0,0,0.00232828870779977,0,0,0,0,0.00465657741559953,0,0.00349243306169965,0,0.00814901047729918,0.00232828870779977,0,0,0,0,0,0,0,0.00232828870779977,0.00116414435389988,0.00116414435389988,0,0
"mgm4449356",0.492513790386131,0.313417866609356,0.00924134966688158,0.0117486925997564,0.00401174869259976,0,7.16383695107099e-05,0.00222078945483201,0.00157604412923562,7.16383695107099e-05,0.00021491510853213,0.00021491510853213,7.16383695107099e-05,7.16383695107099e-05,0,0.00021491510853213,7.16383695107099e-05,0,0.00014327673902142,0.00014327673902142,0.00014327673902142,7.16383695107099e-05,0,0,0,0,0,0,7.16383695107099e-05,0,0,0,0,0,0,0.00014327673902142,0,0,0,0,0,0,0,7.16383695107099e-05,0,0,0,0,0,0,0,0.00014327673902142,0,0.00021491510853213,0.00035819184755355,7.16383695107099e-05,0,0,0,7.16383695107099e-05,0,0.00014327673902142,7.16383695107099e-05,0,0,0,0,0.00042983021706426,0.00372519521455692,0.00021491510853213,0,0.00064474532559638,7.16383695107099e-05,0.00014327673902142,0.00021491510853213,0.00014327673902142,0.00028655347804284,0,0.00050146858657497,0.00057310695608567,7.16383695107099e-05,0,0,0,0,0,0,0,7.16383695107099e-05,0,0,0,0,0,0,0.00014327673902142,0,0,0,0,0,0,0,0,0.0201303818325095,0.00071638369510709,0.00494304749623899,0.00093129880363922,7.16383695107099e-05,0.00014327673902142,0.00472813238770686,0.00322372662798195,0.00035819184755355,0.0191990830288703,0.00021491510853213,0.00014327673902142,0,0.00988609499247797,0,7.16383695107099e-05,0,0,0,0.00136112902070349,0.0492155598538577,0.0260047281323877,0.00014327673902142,0,0.00128949065119278,0.00085966043412851,0.00071638369510709,0,0,7.16383695107099e-05,0,0,0,0,7.16383695107099e-05,7.16383695107099e-05,7.16383695107099e-05,0.00272225804140698,7.16383695107099e-05,7.16383695107099e-05,0,0.00766530553764596,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4449358",0.478825831702544,0.318786692759295,0.0086105675146771,0.0106457925636008,0.00457925636007828,0,0,0.00277886497064579,0.0010958904109589,0.00011741682974559,0.00019569471624266,0.00019569471624266,3.91389432485323e-05,3.91389432485323e-05,3.91389432485323e-05,3.91389432485323e-05,3.91389432485323e-05,0,0.00011741682974559,0,3.91389432485323e-05,7.82778864970646e-05,0,0,0,0,3.91389432485323e-05,0,3.91389432485323e-05,3.91389432485323e-05,0,0,3.91389432485323e-05,3.91389432485323e-05,0,3.91389432485323e-05,0,0.00015655577299412,0,0,0,0,0,0,7.82778864970646e-05,0,0,0,0,0,0,0.00015655577299412,7.82778864970646e-05,3.91389432485323e-05,3.91389432485323e-05,7.82778864970646e-05,0,0,0,0,0,0,0,3.91389432485323e-05,0,0,3.91389432485323e-05,0.00027397260273972,0.00520547945205479,0.00035225048923679,0,0.00074363992172211,0.00011741682974559,0.00011741682974559,0.00031311154598825,0.00015655577299412,7.82778864970646e-05,0,0.00019569471624266,0.00062622309197651,0.00011741682974559,3.91389432485323e-05,7.82778864970646e-05,0,0,0,7.82778864970646e-05,0,3.91389432485323e-05,0,0,0,0,0,0.00011741682974559,3.91389432485323e-05,0,0,0,0,0,0,0,0,0.0226223091976517,0.00129158512720157,0.00446183953033268,0.00043052837573385,0.00023483365949119,7.82778864970646e-05,0.00587084148727984,0.00324853228962818,0.00031311154598825,0.0220743639921722,0.00031311154598825,0.00035225048923679,0,0.00782778864970646,7.82778864970646e-05,0,0,0,0,0.00140900195694716,0.0546771037181996,0.0256751467710372,0.00011741682974559,0.00011741682974559,0.00090019569471624,0.00054794520547945,0.00019569471624266,0,3.91389432485323e-05,7.82778864970646e-05,0,0,7.82778864970646e-05,3.91389432485323e-05,3.91389432485323e-05,0,0,0.0036399217221135,3.91389432485323e-05,7.82778864970646e-05,0,0.00712328767123288,3.91389432485323e-05,0,0,0,0,0,0,0,7.82778864970646e-05,0,0,0,0
"mgm4449359",0.488631749898498,0.348812423873325,0.00943970767356882,0.00994721883881445,0.00370483150629314,0,0,0.00243605359317905,0.00045676004872107,0.00010150223304912,0.00020300446609825,0.00020300446609825,0,5.07511165245635e-05,0,5.07511165245635e-05,0,0,0.00015225334957369,0,0,5.07511165245635e-05,0,0,0,0,5.07511165245635e-05,0,5.07511165245635e-05,0,0,0,0,0,0,5.07511165245635e-05,0,5.07511165245635e-05,0,0,5.07511165245635e-05,0,0.00010150223304912,0,0,0,0,0,0,0,0,0,0,0.00010150223304912,0,5.07511165245635e-05,5.07511165245635e-05,5.07511165245635e-05,0,0,0,0,0,0,0,0,0,0.00025375558262281,0.00370483150629314,0.00030450669914738,0.00010150223304912,0.00050751116524563,0,0,0.00015225334957369,5.07511165245635e-05,5.07511165245635e-05,0,0.00020300446609825,0.00055826228177019,0,5.07511165245635e-05,0.00010150223304912,0,0,0,0,0,0,0,0,5.07511165245635e-05,0,0,5.07511165245635e-05,0,0,0,5.07511165245635e-05,0,0,0,0,0,0.0194376776289078,0.0004060089321965,0.00370483150629314,0.00025375558262281,5.07511165245635e-05,5.07511165245635e-05,0.00258830694275274,0.00228380024360536,0.00020300446609825,0.0233962647178238,0.00020300446609825,5.07511165245635e-05,0,0.00954120990661795,0,0,0,0,0,0.00126877791311409,0.0353227771010962,0.0212139667072676,5.07511165245635e-05,5.07511165245635e-05,0.00045676004872107,0.00030450669914738,0.00030450669914738,0,0.00010150223304912,5.07511165245635e-05,5.07511165245635e-05,0,0,0,0,0,0,0.00208079577750711,0,0,0,0.00553187170117743,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4449360",0.489654617180581,0.313098784316883,0.00885596972868529,0.00962080347798084,0.00414620400933902,0,0,0.00209322920859834,0.00088559697286852,8.05088157153208e-05,0.0004025440785766,0.00044279848643426,0.00024152644714596,4.02544078576604e-05,4.02544078576604e-05,4.02544078576604e-05,0.00028178085500362,4.02544078576604e-05,0.0004025440785766,0,8.05088157153208e-05,0.00012076322357298,4.02544078576604e-05,0,0,4.02544078576604e-05,4.02544078576604e-05,0,8.05088157153208e-05,4.02544078576604e-05,4.02544078576604e-05,4.02544078576604e-05,0,4.02544078576604e-05,0.00012076322357298,4.02544078576604e-05,0,4.02544078576604e-05,4.02544078576604e-05,0,0,0,0,0,8.05088157153208e-05,4.02544078576604e-05,0,0,0,0,0,0.00012076322357298,8.05088157153208e-05,0,0.00012076322357298,0.00012076322357298,4.02544078576604e-05,4.02544078576604e-05,0,0,0,0,0,0,4.02544078576604e-05,0,0,0.00056356171000724,0.00547459946864182,0.00028178085500362,0,0.0008050881571532,0,0.00012076322357298,0.00024152644714596,0.00012076322357298,0,0,8.05088157153208e-05,0.00084534256501086,0,0,0,0,4.02544078576604e-05,0,0,4.02544078576604e-05,0,0,4.02544078576604e-05,4.02544078576604e-05,4.02544078576604e-05,0,0,0,0,0,0,4.02544078576604e-05,4.02544078576604e-05,0,0,0,0.0241123903067386,0.00108686901215683,0.00591739795507608,0.00036228967071894,0.00012076322357298,0.00016101763143064,0.00495129216649223,0.00229450124788664,0.00032203526286128,0.0165848160373561,0.00032203526286128,0.00016101763143064,8.05088157153208e-05,0.00708477578294823,4.02544078576604e-05,0,0,4.02544078576604e-05,0,0.00205297480074068,0.0529748007406811,0.0296674985910957,0.00012076322357298,0.00028178085500362,0.00068432493358022,0.00024152644714596,0.00012076322357298,0,8.05088157153208e-05,0.00024152644714596,4.02544078576604e-05,4.02544078576604e-05,4.02544078576604e-05,0,0,4.02544078576604e-05,0,0.00088559697286852,0,8.05088157153208e-05,0,0.00801062716367442,0,0,4.02544078576604e-05,0,0,0,0,0,0,0,0,0,4.02544078576604e-05
"mgm4449362",0.511626348589426,0.35425182604034,0.00448971386450446,0.00877839576492662,0.00331702740735777,6.70106546940964e-05,0,0.00194330898612879,0.0007706225289821,6.70106546940964e-05,0.00010051598204114,0.00033505327347048,6.70106546940964e-05,6.70106546940964e-05,3.35053273470482e-05,6.70106546940964e-05,0.00013402130938819,0,0.00013402130938819,3.35053273470482e-05,6.70106546940964e-05,3.35053273470482e-05,6.70106546940964e-05,0,0,0,3.35053273470482e-05,3.35053273470482e-05,6.70106546940964e-05,0.00010051598204114,0,0,0,0,3.35053273470482e-05,0,0,3.35053273470482e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35053273470482e-05,6.70106546940964e-05,3.35053273470482e-05,0,0,6.70106546940964e-05,0,0,0,0,0,0,0,0,0,0,0.00020103196408228,0.00170877169469946,0.00030154794612343,0,0.00010051598204114,3.35053273470482e-05,0,0.00013402130938819,0,0,0,0.00033505327347048,0.00020103196408228,0,0,3.35053273470482e-05,0,6.70106546940964e-05,0,0,0,0,0,3.35053273470482e-05,0,0,0,3.35053273470482e-05,3.35053273470482e-05,0,0,3.35053273470482e-05,0,3.35053273470482e-05,0,0,0,0.0186624673323058,0.00046907458285867,0.00257991020572271,0.00020103196408228,0,0.00013402130938819,0.00274743684245795,0.00117268645714669,0.00026804261877638,0.0275748844066207,0.00016752663673524,0.00010051598204114,0,0.00857736380084433,3.35053273470482e-05,0,0,0,0,0.00093814916571734,0.0194330898612879,0.0184279300408765,0,6.70106546940964e-05,0.00067010654694096,0.00030154794612343,0.00023453729142933,0,0.00013402130938819,0,3.35053273470482e-05,0,6.70106546940964e-05,3.35053273470482e-05,0,0,0,0.00100515982041145,0.00010051598204114,0.00010051598204114,0,0.00546136835756885,3.35053273470482e-05,0,0,0,0,0,0,0,0,0,3.35053273470482e-05,0,0
"mgm4449363",0.515205813548355,0.305509929819322,0.00851127370464387,0.0097058384351202,0.00622169130456423,4.97735304365139e-05,0,0.00283709123488129,0.0007466029565477,4.97735304365139e-05,9.95470608730277e-05,0.00019909412174605,0.00019909412174605,9.95470608730277e-05,0,9.95470608730277e-05,0.00019909412174605,0,9.95470608730277e-05,4.97735304365139e-05,4.97735304365139e-05,4.97735304365139e-05,0,0,4.97735304365139e-05,0,0,0,9.95470608730277e-05,0.00014932059130954,0,0,0,0,0,0,9.95470608730277e-05,0,4.97735304365139e-05,4.97735304365139e-05,4.97735304365139e-05,0,4.97735304365139e-05,0,0.00014932059130954,0,0,0,0,0,0,0,9.95470608730277e-05,0.00014932059130954,0.00014932059130954,4.97735304365139e-05,9.95470608730277e-05,4.97735304365139e-05,0,4.97735304365139e-05,0,0,0,0,0,0,0,0.00034841471305559,0.003583694191429,9.95470608730277e-05,0,0.00054750883480165,0.00014932059130954,9.95470608730277e-05,0.00024886765218256,0.00014932059130954,0,0,0.00044796177392862,0.00064705589567468,0,0,0,0,9.95470608730277e-05,0,0,0,0,0,0,0,0,0,0,0,4.97735304365139e-05,0,0,0,0,0,0,0,0.0226469563486138,0.00064705589567468,0.00507690010452441,0.00044796177392862,0.00014932059130954,0,0.00428052361754019,0.00248867652182569,0.00024886765218256,0.0185655268528197,0.00039818824349211,0.00019909412174605,0,0.00761535015678662,9.95470608730277e-05,0,0,4.97735304365139e-05,0,0.00134388532178587,0.0430541038275845,0.0247872181573839,0.00014932059130954,0.00014932059130954,0.00064705589567468,0.00029864118261908,9.95470608730277e-05,0,4.97735304365139e-05,4.97735304365139e-05,0,0,0,0,0,0,0,0.0017918470957145,0,4.97735304365139e-05,0,0.00666965307849286,0,0,4.97735304365139e-05,0,0,0,0,4.97735304365139e-05,0,0,0,0,0
"mgm4449364",0.508111268085936,0.330686413017002,0.00867150582160082,0.00818434257319628,0.00311784478978906,0,0,0.00267939786622497,0.00082817752228771,0.00014614897452136,0.00038973059872363,0.00029229794904272,4.8716324840454e-05,9.74326496809081e-05,0.00014614897452136,0.00019486529936181,9.74326496809081e-05,0,4.8716324840454e-05,0,0.00014614897452136,0,0,0.00014614897452136,0,4.8716324840454e-05,0,0,4.8716324840454e-05,4.8716324840454e-05,0,4.8716324840454e-05,0,0,0,0,0,4.8716324840454e-05,0,0,9.74326496809081e-05,0,0,4.8716324840454e-05,0,0,0,0,0,0,0,4.8716324840454e-05,0.00024358162420227,0,9.74326496809081e-05,0,0,0,0,4.8716324840454e-05,0,0,0,0,0,0,0,0.00053587957324499,0.00355629171335314,0.00029229794904272,0,0.00029229794904272,4.8716324840454e-05,0,0.00034101427388317,0.00014614897452136,0,4.8716324840454e-05,0.00019486529936181,0.00058459589808544,4.8716324840454e-05,0,0.00014614897452136,4.8716324840454e-05,4.8716324840454e-05,0,0,0,0,0,0,0,4.8716324840454e-05,0,0,0,9.74326496809081e-05,0,0,0,0,0,0,0,0.0214838992546402,0.00029229794904272,0.00370244068787451,0.00073074487260681,4.8716324840454e-05,4.8716324840454e-05,0.00462805085984313,0.00185122034393725,0.00043844692356408,0.0172455789935207,0.00024358162420227,0.00029229794904272,4.8716324840454e-05,0.00599210795537585,9.74326496809081e-05,0,0,4.8716324840454e-05,0,0.00185122034393725,0.0382910313245969,0.021776197203683,9.74326496809081e-05,9.74326496809081e-05,0.00029229794904272,0.00038973059872363,9.74326496809081e-05,0,0,4.8716324840454e-05,0,0,0,0,4.8716324840454e-05,0,0,0.00146148974521362,4.8716324840454e-05,0.00014614897452136,0,0.00677156915282311,0,0,4.8716324840454e-05,0,0,0,0,0,0,0,0,0,0
"mgm4449365",0.50118947126084,0.354922876218249,0.00652290691428133,0.0100529506561277,0.00245568260302356,0.00023022024403345,0,0.00184176195226767,0.00046044048806691,0.00023022024403345,0.00023022024403345,7.67400813444862e-05,7.67400813444862e-05,7.67400813444862e-05,0,0,7.67400813444862e-05,0,0.00023022024403345,0,0,7.67400813444862e-05,0,0,0,0.00015348016268897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67400813444862e-05,0,0,0,0,0,7.67400813444862e-05,0,7.67400813444862e-05,7.67400813444862e-05,0,0,7.67400813444862e-05,0,0,0,0,0,7.67400813444862e-05,0,0,0,0.00030696032537794,0.00214872227764561,0.00015348016268897,0,0.0005371805694114,0,0,0.00015348016268897,0,7.67400813444862e-05,0,0.00069066073210037,0.00023022024403345,0,0,0.00015348016268897,0,0,0,0,0,0,0,0.00023022024403345,0,0,0,0,0,0,0,0,0,0,0,0,7.67400813444862e-05,0.0211035223697337,0.00046044048806691,0.00306960325377945,0.00038370040672243,7.67400813444862e-05,0.00015348016268897,0.00383700406722431,0.00153480162688972,0.00023022024403345,0.0237894252167907,0.00015348016268897,0.00030696032537794,0,0.00874836927327143,0,0,0,0,0,0.00176502187092318,0.022101143427212,0.0190315401734326,0,0.00023022024403345,0.00061392065075589,0.00061392065075589,0.00015348016268897,0,7.67400813444862e-05,0,0,0,0,0,0,0,0,0.00061392065075589,0,0,0,0.00682986723965927,0,0,0,0,0,0,0,0,0,0,0,0,0
