#OTU ID	mgm4767414	mgm4767417	mgm4767418	mgm4767419	mgm4767420	mgm4767421	mgm4767422	mgm4767423	mgm4767424	mgm4767425	mgm4767427	mgm4767428	mgm4767429	mgm4767430	mgm4767431	mgm4767432	mgm4767433	mgm4767434	mgm4767435	mgm4767436	mgm4767437	mgm4767438	mgm4767439	mgm4767440	mgm4767441	mgm4767442	mgm4767443	mgm4767444	mgm4767445	mgm4767446	mgm4767447	mgm4767448	mgm4767449	mgm4767450	mgm4767452	mgm4767453	mgm4767454	mgm4767455	mgm4767456	mgm4767457	mgm4767458	mgm4767459	mgm4767460	mgm4767461	mgm4767462	mgm4767463	mgm4767464	mgm4767465	mgm4767466	mgm4767467	mgm4767468	mgm4767469	mgm4767470	mgm4767471	mgm4767472	mgm4767473	mgm4767474	mgm4767475	mgm4767476	mgm4767477	mgm4767478	mgm4767479	mgm4767480	mgm4767481	mgm4767483	mgm4767484	mgm4767485	mgm4767486	mgm4767487	mgm4767488	mgm4767489	mgm4767490	mgm4767491	mgm4767492	mgm4767493	mgm4767494	mgm4767495	mgm4767496	mgm4767497	mgm4767498	mgm4767499	mgm4767500	mgm4767501	mgm4767502	mgm4767503	mgm4767504	mgm4767505	mgm4767506	mgm4767507	mgm4767508	mgm4767509	mgm4767510	mgm4767511	mgm4767512	mgm4767513	mgm4767514	mgm4767515	mgm4767516	mgm4767517	mgm4767518	mgm4767519	mgm4767520	mgm4767521	mgm4767522	mgm4767523
Candidatus Yonathbacteria	1.1679643171117801e-05	2.3254946788271303e-05	6.45299732463054e-05	3.8055469306101793e-05	1.69338037392366e-05	2.96477592082411e-05	2.1531476288992398e-05	2.2494609782184302e-05	1.9173393902997697e-05	4.2635957407744394e-05	2.38535600856634e-05	2.2586576574857e-05	1.2725660964467699e-05	4.81986564489125e-05	5.474082366692679e-05	5.9741299920057996e-05	2.0340802887812802e-05	1.41951124376341e-05	1.4112530179533801e-05	3.48164383879602e-05	1.35912146388574e-05	9.34107656685856e-05	1.7969333164242603e-05	5.38617669702604e-05	5.2035067527481896e-05	4.1213492878448104e-05	1.3193564873452901e-05	4.14395083361719e-05	4.59677912274259e-05	2.0363874013920802e-05	6.12382762190723e-05	5.621659450769611e-05	4.98017370064664e-05	2.2188648331890698e-05	9.8704090710699e-05	5.635176887322e-05	3.02121364040193e-05	8.88851333037847e-05	5.70928582145337e-05	2.2340171854200304e-05	4.50835007912154e-05	1.34890453387566e-05	2.63500313063467e-05	4.399868084688979e-05	5.08795537863133e-05	3.3394898684329996e-05	6.401737858437299e-05	2.26849559397899e-05	3.08042444624841e-05	5.07212139740419e-05	7.49701382988461e-05	5.32095694631075e-05	6.17211511481961e-05	7.63180508980345e-06	4.55945253176445e-05	5.68249385462751e-05	1.57371027500124e-05	5.74978483428501e-05	1.9197605004139702e-05	2.2512406532331697e-05	3.71820515532193e-05	1.65864691139212e-05	4.5514554843474e-05	5.52162939035902e-05	4.0345693533385e-05	3.0531161465939804e-05	4.58456451073823e-05	3.4806291386337895e-05	5.33669162525951e-05	2.1122420054808498e-05	4.86550090972063e-05	3.89149520797742e-05	5.04654876321894e-05	6.891480085400999e-05	6.85625355934694e-05	2.86322909718588e-05	7.19944715582859e-05	3.02562706120844e-05	1.5853265901000598e-05	2.03345261953724e-05	1.99292732236928e-05	5.1491270597868e-05	1.82823278955822e-05	4.57302135165445e-05	4.67176862732175e-05	3.20205485379591e-05	2.1664077443111397e-05	5.0116375307734495e-05	2.86168322418695e-05	1.89664417007465e-05	1.81101430677783e-05	1.59371891066341e-05	1.0894810603622e-05	7.65863104610958e-05	3.6359802057237603e-05	5.37868024108574e-05	1.38114776629138e-05	4.88235621460948e-05	2.85502949132766e-05	3.8346125328338706e-05	2.0389677318064198e-05	5.66992637033615e-05	3.6001811611160294e-05	1.4875937386909101e-05	1.61592810830901e-05
Candidatus Niyogibacteria	3.15666031651833e-06	3.408052546557e-06	1.63640602012162e-05	2.59469108905239e-06	5.56035346661501e-06	1.2141463294803501e-05	6.67172504729343e-06	3.8198393969746906e-06	1.0271461019463001e-05	8.79366621534729e-06	7.27242685538517e-06	5.7261743429214895e-06	2.79964541218289e-06	1.1643495659007e-05	7.87122954687836e-06	1.9745005905781897e-05	1.0170401443906401e-05	2.67444147375715e-06	1.12004207774078e-06	3.8684931542178e-06	6.3958657124035e-06	2.8801652747813898e-05	3.0981608903866503e-06	6.99898666845192e-06	9.24307120553954e-06	7.68387155360897e-06	3.4719907561718104e-06	1.59382724369892e-05	6.06168675526495e-06	6.15652005072025e-06	1.18649160174453e-05	5.16274847519658e-06	7.812037177484931e-06	5.3252755996537694e-06	3.1808295013082395e-05	2.2892906104745604e-05	5.66477557575363e-06	1.5146345585398301e-05	1.72606315532311e-05	4.85655909873919e-06	1.68038502949076e-05	6.22571323327229e-06	5.43730804734139e-06	8.07315244897061e-06	2.64997675970382e-05	5.34318378949281e-06	1.49373883363537e-05	4.253429238710601e-06	7.972863272642931e-06	1.9107306634056896e-05	2.19013887165168e-05	1.8663057946015303e-05	1.98969500411948e-05	3.05272203592138e-06	9.95373440033085e-06	2.7095334935972197e-05	7.09712476961344e-06	5.93027135374687e-06	2.43349922587686e-06	2.4708738876949403e-06	1.03622110886021e-05	3.25805643309166e-06	4.26698951657569e-06	2.15909867187116e-05	1.0540766778992501e-05	4.03717837566147e-06	1.03522424436025e-05	5.6353043196928e-06	4.23942792660802e-06	1.09836584285004e-05	1.85657271555129e-05	1.3797119373738098e-05	6.402337983188211e-06	1.82290763549317e-05	9.84151228614394e-06	4.6746597505075695e-06	1.0546960801532302e-05	9.509113620940801e-06	3.03077142225011e-06	4.06690523907448e-06	3.10010916812999e-06	1.08784374502538e-05	6.09410929852739e-06	1.30657752904413e-05	1.37650325626445e-05	1.16831731152013e-05	3.76766564228024e-06	4.72110781884456e-06	7.37777706235697e-06	2.0504261298104302e-06	3.76314661148639e-06	6.212802533094651e-06	2.72370265090551e-06	1.38647631007156e-05	1.0907940617171301e-05	1.08782297010723e-05	3.7913860251136e-06	1.52245516369543e-05	8.26455905384323e-06	5.97193755113472e-06	4.3328064300886395e-06	2.00337398418544e-05	1.6200815225022102e-05	3.5161306550875997e-06	1.42581891909618e-06
Candidatus Campbellbacteria	6.94465269634033e-06	6.81610509311401e-06	1.8216595318335e-05	1.67213425738932e-05	9.85699023627206e-06	8.75314795671879e-06	1.1220628488629901e-05	5.94197239529396e-06	1.06138430534452e-05	1.09254640857345e-05	6.69063270695436e-06	8.90738231121121e-06	5.59929082436577e-06	1.48928432847763e-05	1.2880193803982801e-05	1.4175901675945999e-05	9.44394419791311e-06	6.37751428357473e-06	6.2722356353483495e-06	1.7085844764462e-05	7.1953489264539395e-06	5.1375921117722104e-05	4.33742524654132e-06	1.85625298598073e-05	1.8828478381654602e-05	2.2353080883226102e-05	6.24958336110926e-06	1.6849030861960002e-05	1.8690200828733603e-05	6.63009851616027e-06	2.44953104876289e-05	2.3806006857850898e-05	2.70166285721354e-05	7.10036746620502e-06	5.04997673403576e-05	2.99368772138981e-05	1.25883901683414e-05	2.6705398795307503e-05	2.56696571817283e-05	5.34221500861311e-06	1.72137003021004e-05	8.30095097769638e-06	7.94683483842203e-06	1.8568250632632398e-05	2.96797397086828e-05	1.51390207368963e-05	2.4539995124009698e-05	6.73459629462512e-06	8.33526614867216e-06	1.98021177843862e-05	3.81870367364909e-05	1.94572306245692e-05	2.47696725002629e-05	2.61661888793261e-06	1.2201351845566802e-05	2.03215012019792e-05	4.9371302745137e-06	1.4438921556948902e-05	9.46360810063222e-06	4.39266468923545e-06	1.61528584616444e-05	8.885608453886361e-06	1.19475706464119e-05	2.3360739728442e-05	1.5629412810230202e-05	1.1102240533069e-05	3.14264502752218e-05	5.9667928090865e-06	1.19701494398344e-05	1.52081424394621e-05	2.75284919892088e-05	1.5919753123544002e-05	1.2428067849718301e-05	1.73398531181057e-05	2.8212335220279304e-05	8.76498703220169e-06	2.15524851161748e-05	1.29669731194647e-05	9.791723056500341e-06	9.005290172236341e-06	4.65016375219499e-06	1.7042885338731e-05	1.0156848830879e-05	2.1050415745711e-05	3.37868981083091e-05	1.8173824845868698e-05	6.59341487399042e-06	2.1426566254756102e-05	5.365656045350521e-06	7.94540125301541e-06	7.05589989653699e-06	6.212802533094651e-06	5.94262396561202e-06	3.92834954520276e-05	2.10886851931978e-05	1.81303828351205e-05	8.936838487767771e-06	3.0974087813113896e-05	1.31481621311142e-05	1.69728751453302e-05	6.88151609484666e-06	2.2301710389988898e-05	1.5120760876687301e-05	6.49131813246941e-06	8.792550001093131e-06
Candidatus Colwellbacteria	7.26031872799216e-06	3.00710518813853e-06	2.09953979940132e-05	8.072372277051891e-06	6.31858348478978e-06	7.90606912219762e-06	5.155423900181289e-06	7.21525219428552e-06	5.13573050973152e-06	8.79366621534729e-06	5.8179414843081395e-06	1.20885902795009e-05	5.34477760507642e-06	1.62467381288469e-05	6.08231374076964e-06	1.51884660813707e-05	9.44394419791311e-06	2.26298893933297e-06	3.80814306431864e-06	7.7369863084356e-06	6.3958657124035e-06	1.7903730086478897e-05	4.543969305900431e-06	7.60759420483904e-06	9.58540717611508e-06	1.22243411080143e-05	5.78665126028635e-06	1.0929101099649699e-05	1.26285140734687e-05	6.63009851616027e-06	8.803002206491639e-06	1.29068711879914e-05	1.75770836493411e-05	7.76602691616174e-06	2.36102808344529e-05	1.9370920550169396e-05	6.2941950841707e-06	1.5146345585398301e-05	1.32774088871009e-05	4.3709031888652705e-06	6.14775010789301e-06	3.80460253144418e-06	8.36508930360213e-06	7.66949482652208e-06	1.58998605582229e-05	6.233714421074939e-06	1.22699975620048e-05	1.06335730967765e-05	9.78487765278905e-06	1.2506600705928098e-05	1.8812731333418303e-05	1.1118417499753801e-05	1.4212107172282e-05	2.18051573994384e-06	1.0916999019717698e-05	1.80635566239815e-05	4.31998899019949e-06	8.25081231825652e-06	2.9742768316272702e-06	6.86353857693038e-06	1.40194620610499e-05	4.1466172784803e-06	8.249513065379671e-06	1.9467283107035e-05	1.30850897946113e-05	7.82203310284409e-06	1.70072554430612e-05	4.640838851511721e-06	6.9825871732367404e-06	1.1828555230692699e-05	1.4084344738664999e-05	1.0259396457394999e-05	8.28537856647886e-06	1.51167950260409e-05	1.3778117200601501e-05	5.25899221932101e-06	1.1005524314642401e-05	1.3399205556780198e-05	3.96331647525014e-06	4.93838493316186e-06	5.7573455979557e-06	1.34167395219797e-05	4.40130116004756e-06	1.52434045055148e-05	1.75191323524566e-05	1.25485933459569e-05	5.96547060027705e-06	6.90008065831127e-06	5.14208704346092e-06	7.1764914543365e-06	6.11511324366539e-06	4.05182773897477e-06	2.72370265090551e-06	2.14573714653932e-05	1.23623326994608e-05	1.32956140790884e-05	4.06219931262171e-06	1.52245516369543e-05	9.01588260419261e-06	1.19438751022694e-05	3.5681935306612295e-06	1.776576929372e-05	1.18805978316829e-05	4.05707383279338e-06	5.2280027033526706e-06
Candidatus Vogelbacteria	9.15431491790316e-06	8.219420847578661e-06	4.66221337808235e-05	2.04692297025244e-05	1.18789369514048e-05	2.0612251640015197e-05	1.72858330770784e-05	1.4006077788907198e-05	1.23257532233557e-05	2.6114523912243498e-05	1.77447215271398e-05	2.64040261368047e-05	1.0180528771574099e-05	2.51824440997127e-05	2.6475953930409e-05	3.18957787708784e-05	1.77982025268362e-05	6.583240550786821e-06	8.73632820637806e-06	1.99872146301253e-05	1.17257538060731e-05	5.64356709247705e-05	1.63169806893697e-05	2.86045542101948e-05	3.0467901381222902e-05	2.20038139944257e-05	1.0184506218104e-05	3.6885716211317795e-05	3.1318714902202304e-05	1.27866185668805e-05	3.4063791146859005e-05	3.9581071643173794e-05	2.8969637866506603e-05	1.48663943823668e-05	5.607441698182571e-05	5.503102429025389e-05	2.1714973040388897e-05	3.62715117966117e-05	3.3193522217752194e-05	1.23842257017849e-05	3.23781505682365e-05	1.24514264665446e-05	1.9657959863465e-05	2.30084844795662e-05	3.28597118203273e-05	3.20591027369568e-05	3.30756456019261e-05	1.48870023354871e-05	2.50057984460165e-05	2.4665795836691603e-05	5.587661993060071e-05	3.0178561785046e-05	3.04545153691757e-05	5.23323777586522e-06	2.76135857557565e-05	2.8600631321303998e-05	1.07999724754987e-05	3.91913585117185e-05	8.92283049488181e-06	1.89433664723279e-05	2.80389241220998e-05	1.09589170931265e-05	2.2472811453965302e-05	3.8226665010177794e-05	2.10815335579849e-05	2.09428628237439e-05	2.9577835553149895e-05	2.41986597257397e-05	1.9202114726401e-05	2.5346904065770103e-05	4.28932317041161e-05	3.21932785387223e-05	3.80374197824711e-05	3.64581527098634e-05	4.19904524208808e-05	2.9800955909485698e-05	3.7602208075028294e-05	2.50694813642985e-05	1.09574043727504e-05	1.1910222485861e-05	8.63601839693355e-06	2.82839373706599e-05	1.4896711618622501e-05	2.50427359733458e-05	3.58725091026492e-05	1.9471955192002104e-05	1.5384634705977697e-05	2.79634847731562e-05	7.82491506613618e-06	7.94540125301541e-06	9.643063191933881e-06	1.2155483216924302e-05	7.67588928891552e-06	4.8856784259664597e-05	2.87242436252177e-05	2.5382535969168697e-05	8.124398625243429e-06	3.9898824979604294e-05	2.0285735859433398e-05	2.2944812696464998e-05	9.43022575960468e-06	4.4225425688622e-05	2.19611050828078e-05	1.19007499095273e-05	6.891458108964881e-06
Candidatus Spechtbacteria	3.15666031651833e-06	2.8066315089293e-06	6.17511705706271e-06	1.0378764356209599e-05	4.043893430265461e-06	4.80011339561998e-06	5.155423900181289e-06	1.10350915912602e-05	6.1628766116778295e-06	5.86244414356486e-06	3.49076489058488e-06	7.953019920724299e-06	2.03610575431483e-06	6.22791628272465e-06	8.94457903054359e-06	8.1005152433977e-06	4.72197209895655e-06	3.2916202753934103e-06	2.91210940212602e-06	6.12511416084485e-06	2.93143845151827e-06	1.12871341849541e-05	3.71779306846399e-06	5.78177159567767e-06	5.81971149978416e-06	1.9209678884022398e-05	3.7034568065832605e-06	4.09841291236865e-06	5.55654619232621e-06	4.7357846544002e-06	9.56848065923004e-06	5.16274847519658e-06	5.53352633405182e-06	5.3252755996537694e-06	1.2788902118662e-05	1.1006204858050802e-05	5.97948532996216e-06	1.07618771264672e-05	1.10645074059174e-05	2.67110750430655e-06	8.60685015105022e-06	1.7293647870200802e-06	5.85556251252149e-06	1.49353320305956e-05	1.32498837985191e-05	6.233714421074939e-06	7.46869416817685e-06	1.20513828430134e-05	9.78487765278905e-06	6.25330035296406e-06	8.423611044814169e-06	5.16212241059998e-06	7.71514389352452e-06	1.52636101796069e-06	5.77958771632114e-06	4.892213252328321e-06	4.31998899019949e-06	4.64108192901929e-06	3.78544324025289e-06	1.9217908015405103e-06	7.92404377363689e-06	2.96186948462879e-06	1.0809706775325099e-05	1.0618518058382699e-05	7.26949433033963e-06	3.78485472718262e-06	1.0721965388016802e-05	7.29274676666127e-06	8.72823396654593e-06	5.4918292142502e-06	1.92059246436341e-05	6.367901249417599e-06	8.661986683136991e-06	6.66917427619452e-06	8.85736105752954e-06	6.4276571569479005e-06	9.17127026220203e-06	1.03735784955718e-05	5.8284065812502e-06	6.9718375526991e-06	3.98585464473856e-06	1.2328895776954301e-05	5.0784244154394895e-06	9.436393265318711e-06	1.29307881649084e-05	6.05794161528955e-06	2.19780495799681e-06	6.90008065831127e-06	4.4713800377921e-06	5.63867185697868e-06	3.76314661148639e-06	2.7012184926498503e-06	3.46653064660701e-06	7.5926083646776e-06	7.6355584320199e-06	7.856499228552209e-06	4.06219931262171e-06	1.25996289409277e-05	5.63492662762038e-06	6.28625005382602e-06	5.60716126246765e-06	1.17178478320281e-05	1.8000905805580101e-06	2.43424429967603e-06	5.2280027033526706e-06
Candidatus Brennerbacteria	6.31332063303666e-07	0.0	9.26267558559407e-07	2.59469108905239e-06	7.582300181747741e-07	8.47078834521173e-07	9.097806882672859e-07	0.0	3.4238203398210203e-07	1.06589893519361e-06	5.81794148430814e-07	3.18120796828972e-07	1.01805287715741e-06	1.08311587525646e-06	7.155663224434871e-07	1.0125644054247102e-06	3.63228622996658e-07	4.11452534424176e-07	1.7920673243852401e-06	2.5789954361452003e-06	7.99483214050438e-07	1.9460576180955297e-06	2.0654405935911e-07	1.21721507277425e-06	1.7116798528776899e-06	6.98533777600816e-07	6.94398151234362e-07	0.0	0.0	0.0	1.14821767910761e-06	5.73638719466287e-07	1.9530092943712298e-06	0.0	6.55841134290359e-07	3.0817373602542196e-06	6.2941950841707e-07	3.98588041721007e-07	2.2129014811834802e-06	4.85655909873919e-07	4.098500071928679e-07	6.91745914808032e-07	1.25476339554032e-06	2.01828811224265e-06	2.11998140776305e-06	4.45265315791067e-07	5.33478154869775e-07	3.54452436559217e-07	7.24805752058448e-07	3.4740557516467e-07	5.61574069654278e-07	0.0	8.12120409844686e-07	6.541547219831529e-07	9.632646193868559e-07	1.88162048166474e-06	1.54285321078553e-06	7.735136548365491e-07	2.43349922587686e-06	2.74541543077215e-07	2.13339640059455e-06	5.92373896925757e-07	5.68931935543425e-07	1.76975300973046e-06	0.0	2.52323648478842e-07	1.10916883324312e-06	0.0	1.4962686799793e-06	4.22448401096169e-07	0.0	3.53772291634311e-07	0.0	4.4461161841296795e-07	1.9683024572287897e-06	5.843324688134461e-07	1.3756905393303002e-06	1.29669731194647e-06	4.66272526500016e-07	8.71479694087388e-07	1.550054584065e-06	7.25229163350254e-07	0.0	1.81469101256129e-06	0.0	4.32710115377825e-07	0.0	1.8158106995556e-06	2.23569001889605e-07	1.0252130649052098e-06	2.351966632179e-07	2.7012184926498496e-07	1.2380466595025e-06	1.32045362863958e-06	0.0	3.02173047252008e-06	1.6248797250486901e-06	1.57495361761596e-06	0.0	6.28625005382602e-07	5.09741932951605e-07	3.77995091355744e-07	0.0	2.70471588852892e-07	7.12909459548091e-07
Candidatus Andersenbacteria	5.36632253808116e-06	8.01894716836942e-06	1.01889431441535e-05	6.6308772275783405e-06	4.54938010904864e-06	5.64719223014115e-06	5.4586841296037205e-06	1.01862383919325e-05	8.217168815570441e-06	7.99424201395208e-06	5.8179414843081395e-06	8.58926151438224e-06	6.87185692081254e-06	1.02896008149364e-05	7.15566322443487e-06	1.9238723703069502e-05	8.717486951919791e-06	4.3202516114538494e-06	5.82421880425204e-06	9.34885845602636e-06	4.53040487961915e-06	1.4011614850287802e-05	4.95705742461865e-06	6.39037913206479e-06	6.1620474703597e-06	7.68387155360897e-06	5.78665126028635e-06	7.28606739976648e-06	1.11130923846524e-05	5.20936311984021e-06	9.95121988559925e-06	1.2046413108792e-05	1.20435573152893e-05	3.32829724978361e-06	1.21330609843716e-05	1.27671976353389e-05	5.66477557575363e-06	1.67406977522823e-05	6.638704443550431e-06	8.498978422793581e-06	7.787150136664489e-06	1.07220616795245e-05	5.85556251252149e-06	1.25133862959044e-05	1.69598512621044e-05	1.24674288421499e-05	5.33478154869775e-06	1.38236450258095e-05	8.69766902470138e-06	1.14643839804341e-05	7.581249940332761e-06	7.94172678553843e-06	7.71514389352452e-06	7.41375351580907e-06	5.77958771632114e-06	1.39239915643191e-05	5.55427155882791e-06	1.18605427074937e-05	2.43349922587686e-06	3.29449851692658e-06	8.22881468800754e-06	6.21992591772045e-06	7.111649194292821e-06	1.52198758836819e-05	1.27216150780944e-05	8.57900404828062e-06	1.66375324986468e-05	7.29274676666127e-06	9.22699019320569e-06	8.87141642301955e-06	1.28039497624227e-05	1.0613168749029302e-05	7.532162333162599e-06	9.33684398667232e-06	1.04976131052202e-05	5.84332468813446e-06	1.3756905393303e-05	4.754556810470401e-06	3.7301802120001297e-06	5.22887816452433e-06	7.3074001820207e-06	9.06536454187818e-06	5.0784244154394895e-06	1.1614022480392301e-05	1.29307881649084e-05	1.25485933459569e-05	5.33752632656368e-06	6.90008065831127e-06	5.8127940491297404e-06	3.07563919471564e-06	5.409523254011689e-06	7.29328993015459e-06	5.19979596991051e-06	1.22141960649161e-05	1.1635136658316e-05	1.14825757955763e-05	4.87463917514606e-06	1.1549659862517e-05	8.26455905384323e-06	9.42937508073902e-06	3.5681935306612295e-06	1.2473838014739501e-05	9.00045290279007e-06	4.32754542164627e-06	6.41618513593282e-06
Candidatus Jacksonbacteria	2.8409942848665e-06	6.41515773469554e-06	2.77880267567822e-06	2.30639207915768e-06	1.26371669695796e-06	5.647192230141151e-07	2.42608183537943e-06	8.488531993277079e-07	1.36952813592841e-06	1.33237366899201e-06	5.81794148430814e-07	3.18120796828972e-07	6.61734370152319e-06	1.8954527816988098e-06	7.155663224434871e-07	1.0125644054247102e-06	7.26457245993316e-07	3.4973465426055e-06	4.92818514205942e-06	9.6712328855445e-07	2.93143845151827e-06	7.78423047238213e-06	2.2719846529502103e-06	9.12911304580685e-07	6.84671941151077e-07	1.39706755520163e-06	5.09225310905199e-06	3.18765448739784e-06	1.01028112587749e-06	1.65752462904007e-06	2.2964353582152098e-06	1.14727743893257e-06	1.6275077453093599e-06	5.54716208297268e-06	3.6071262385969704e-06	1.7609927772881199e-06	1.25883901683414e-06	4.783056500652089e-06	3.983222666130259e-06	2.42827954936959e-06	4.098500071928679e-07	1.10679346369285e-05	1.25476339554032e-06	2.01828811224265e-06	3.17997211164458e-06	2.6715918947464e-06	1.06695630973955e-06	7.08904873118434e-07	7.24805752058448e-07	2.0844334509880198e-06	8.423611044814169e-06	1.98543169638461e-06	8.12120409844686e-07	5.66934092385399e-06	1.92652923877371e-06	1.88162048166474e-06	2.15999449509974e-06	1.2891894247275802e-06	4.3262208460033e-06	5.490830861544311e-07	1.2190836574826e-06	9.77416929927499e-06	8.533979033151379e-07	7.079012038921821e-07	0.0	1.7662655393518903e-06	3.6972294441437396e-07	9.94465468181083e-07	7.481343399896509e-07	2.53469040657701e-06	1.9205924643634102e-06	7.07544583268622e-07	2.25964869994878e-06	1.77844647365187e-06	2.62440327630505e-06	1.7529974064403401e-06	6.41988918354142e-06	1.29669731194647e-06	3.96331647525014e-06	2.3239458508997e-06	1.99292732236928e-06	2.17568749005076e-06	3.38561627695966e-06	3.62938202512258e-07	8.34244397736028e-07	2.16355057688913e-06	1.5698606842834298e-06	2.54213497937784e-06	2.6828280226752604e-06	2.3067293960367297e-06	3.29275328505059e-06	3.5115840404448e-06	5.94262396561202e-06	1.18840826577562e-05	1.4543920822895e-06	1.20869218900803e-06	1.08325315003246e-06	2.6249226960266004e-06	1.87830887587346e-06	9.429375080739019e-07	6.62664512837086e-06	1.51198036542297e-06	7.20036232223205e-07	4.32754542164627e-06	1.18818243258015e-06
Candidatus Parcubacteria	7.89165079129583e-06	2.1049736316969698e-05	5.55760535135644e-06	5.76598019789421e-06	9.35150355748887e-06	1.9765172805494e-06	2.7293420648018602e-06	2.54655959798312e-06	3.08143830583891e-06	2.13179787038722e-06	1.10540888201855e-05	3.49932876511869e-06	1.5270793157361201e-06	4.33246350102585e-06	1.43113264488697e-06	4.55653982441121e-06	8.35425832892313e-06	1.09034921622407e-05	2.46409257102971e-06	4.1908675837359495e-06	2.39844964215131e-06	2.45203259880037e-05	1.0327202967955499e-06	3.34734145012918e-06	7.53139135266185e-06	5.58827022080653e-06	9.95304016769252e-06	5.00917133733946e-06	4.54626506644871e-06	1.42073539632006e-06	3.4446530373228204e-06	3.4418323167977205e-06	7.48653562842306e-06	7.544140432842841e-06	1.80356311929849e-05	1.1006204858050802e-05	5.35006582154509e-06	7.5731727926991395e-06	4.42580296236695e-06	1.6997956845587201e-06	4.09850007192868e-06	1.17596805517365e-05	8.36508930360213e-07	7.66949482652208e-06	5.29995351940764e-06	2.22632657895534e-06	5.33478154869775e-06	2.48116705591452e-06	1.81201438014612e-06	6.60070592812873e-06	2.27437498209983e-05	4.36794973204614e-06	6.090903073835141e-06	1.52636101796069e-06	5.45849950985885e-06	1.88162048166474e-06	9.25711926471319e-07	4.38324404407378e-06	8.92283049488181e-06	2.74541543077215e-07	5.18110554430104e-06	1.39207865777553e-05	1.05252408075534e-05	4.9553084272452796e-06	5.088646031237741e-06	5.55112026653452e-06	8.50362772153059e-06	1.9889309363621702e-06	5.48631849325744e-06	2.1122420054808497e-06	7.04217236933249e-06	2.4764060414401796e-06	4.51929739989756e-06	8.892232368259351e-06	5.57685696214823e-06	2.33732987525378e-06	7.33701620976162e-06	1.29669731194647e-06	1.4454448321500501e-05	1.85915668071976e-05	6.86452744371641e-06	2.90091665340102e-06	1.79437662678862e-05	5.80701124019613e-06	5.4225885852841795e-06	6.490651730667379e-06	0.0	4.35794567893344e-06	2.23569001889605e-07	3.84454899339455e-06	7.996686549408591e-06	9.45426472427447e-06	2.47609331900501e-07	1.9806804429593697e-05	1.81799010286188e-06	6.04346094504016e-06	8.124398625243431e-07	8.39975262728513e-06	2.6296324262228403e-06	5.3433125457521104e-06	2.2173774083394798e-05	8.6938871011821e-06	3.9601992772276295e-06	8.11414766558676e-06	1.18818243258015e-06
Candidatus Veblenbacteria	0.0	4.00947358418471e-07	0.0	0.0	0.0	0.0	3.03260229422429e-07	0.0	6.84764067964203e-07	0.0	0.0	0.0	0.0	2.70778968814115e-07	0.0	5.06282202712356e-07	0.0	0.0	0.0	0.0	2.6649440468347897e-07	0.0	0.0	0.0	0.0	0.0	0.0	4.55379212485405e-07	0.0	0.0	0.0	0.0	0.0	0.0	6.55841134290359e-07	0.0	3.14709754208535e-07	3.98588041721007e-07	0.0	0.0	4.098500071928679e-07	0.0	4.18254465180107e-07	0.0	1.05999070388153e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.9708633927692204e-07	0.0	0.0	0.0	3.76324096332947e-07	3.08570642157106e-07	5.15675769891033e-07	0.0	0.0	3.0477091437065e-07	0.0	0.0	1.41580240778436e-06	0.0	0.0	0.0	0.0	0.0	8.44896802192338e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.62938202512258e-07	0.0	0.0	0.0	0.0	2.23569001889605e-07	2.56303266226303e-07	0.0	2.7012184926498496e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.28625005382602e-07	0.0	0.0	0.0	0.0	0.0
