"samples","Pseudomonadota","Actinomycetota","Chloroflexota","Bacillota","Cyanobacteriota","Candidatus Melainabacteria","Candidatus Margulisbacteria","Deinococcota","Armatimonadota","Mycoplasmatota","Thermomicrobiota","Candidatus Kaiserbacteria","Candidatus Nomurabacteria","Candidatus Yanofskybacteria","Candidatus Azambacteria","Candidatus Falkowbacteria","Candidatus Magasanikbacteria","Candidatus Nealsonbacteria","Candidatus Uhrbacteria","Candidatus Giovannonibacteria","Candidatus Moranbacteria","Candidatus Zambryskibacteria","Candidatus Staskawiczbacteria","Candidatus Wolfebacteria","Candidatus Harrisonbacteria","Candidatus Taylorbacteria","Candidatus Buchananbacteria","Candidatus Portnoybacteria","Candidatus Adlerbacteria","Candidatus Sungbacteria","Candidatus Jorgensenbacteria","Candidatus Liptonbacteria","Candidatus Tagabacteria","Candidatus Ryanbacteria","Candidatus Wildermuthbacteria","Candidatus Komeilibacteria","Candidatus Kuenenbacteria","Candidatus Lloydbacteria","Candidatus Kerfeldbacteria","Candidatus Terrybacteria","Candidatus Yonathbacteria","Candidatus Niyogibacteria","Candidatus Campbellbacteria","Candidatus Colwellbacteria","Candidatus Vogelbacteria","Candidatus Spechtbacteria","Candidatus Brennerbacteria","Candidatus Andersenbacteria","Candidatus Jacksonbacteria","Candidatus Parcubacteria","Candidatus Veblenbacteria","Candidatus Woesebacteria","Candidatus Gottesmanbacteria","Candidatus Roizmanbacteria","Candidatus Levybacteria","Candidatus Daviesbacteria","Candidatus Curtissbacteria","Candidatus Shapirobacteria","Candidatus Beckwithbacteria","Candidatus Amesbacteria","Candidatus Chisholmbacteria","Candidatus Collierbacteria","Candidatus Woykebacteria","Candidatus Pacebacteria","Candidatus Blackburnbacteria","Candidatus Microgenomates","Candidatus Gracilibacteria","candidate division NC10","Candidatus Rokubacteria","Candidatus Handelsmanbacteria","Candidatus Schekmanbacteria","Candidatus Aminicenantes","Candidatus Glassbacteria","candidate division WWE3","Candidatus Peregrinibacteria","Candidatus Doudnabacteria","Candidatus Berkelbacteria","Candidatus Gribaldobacteria","Candidatus Saccharibacteria","Candidatus Eisenbacteria","Candidatus Desantisbacteria","Candidatus Edwardsbacteria","Candidatus Lindowbacteria","Candidatus Ratteibacteria","Candidatus Dadabacteria","Candidatus Firestonebacteria","Candidatus Raymondbacteria","Candidatus Riflebacteria","Candidatus Wallbacteria","candidate division CPR1","Candidatus Coatesbacteria","Candidatus Bipolaricaulota","Candidatus Blackallbacteria","candidate division CPR2","Candidatus Fraserbacteria","Candidatus Fischerbacteria","Candidatus Sumerlaeota","candidate division WOR-3","Candidatus Wirthbacteria","Candidatus Abawacabacteria","Candidatus Absconditabacteria","candidate division CPR3","Candidatus Delongbacteria","Candidatus Calescamantes","Planctomycetota","Candidatus Omnitrophica","Verrucomicrobiota","Lentisphaerota","Chlamydiota","Kiritimatiellota","Thermodesulfobacteriota","Nitrospirota","Campylobacterota","Bacteroidota","Ignavibacteriota","Chlorobiota","Balneolota","Gemmatimonadota","candidate division Zixibacteria","Candidatus Marinimicrobia","Candidatus Hydrogenedentes","Fibrobacterota","Candidatus Cloacimonetes","Elusimicrobiota","Acidobacteriota","Myxococcota","Nitrospinota","Candidatus Tectomicrobia","Spirochaetota","Bdellovibrionota","Synergistota","Caldisericota","Fusobacteriota","Thermotogota","Atribacterota","Chrysiogenota","Aquificota","Calditrichota","Deferribacterota","Dictyoglomota","Coprothermobacterota","Nitrososphaerota","Candidatus Bathyarchaeota","Thermoproteota","Candidatus Korarchaeota","Euryarchaeota","Candidatus Woesearchaeota","Nanoarchaeota","Candidatus Micrarchaeota","Candidatus Diapherotrites","Candidatus Altiarchaeota","Candidatus Aenigmarchaeota","Candidatus Huberarchaea","Candidatus Nanohaloarchaeota","Candidatus Thermoplasmatota","Candidatus Heimdallarchaeota","Candidatus Lokiarchaeota","Candidatus Odinarchaeota","Candidatus Thorarchaeota"
"mgm4712762",0.970781396057916,0.017770672272616,3.4101075588043e-05,0.00083848527034129,5.81724230619556e-05,0,0,2.80832387195648e-05,2.00594562282606e-06,1.60475649826085e-05,2.00594562282606e-06,6.01783686847817e-06,8.02378249130423e-06,0,0,4.01189124565211e-06,6.01783686847817e-06,0,2.00594562282606e-06,2.00594562282606e-06,0,0,0,0,0,0,0,0,2.00594562282606e-06,0,2.00594562282606e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00594562282606e-06,0,0,0,0,0,0,4.01189124565211e-06,4.01189124565211e-06,0,0,2.00594562282606e-06,0,0,0,0,0,0,0,0,0,0,0,0,8.02378249130423e-06,0,0,2.00594562282606e-06,0,0,2.00594562282606e-06,2.00594562282606e-06,0,0,1.20356737369563e-05,4.01189124565211e-06,0,0,0,0,0,0,0,0,0,0,0,0,2.00594562282606e-06,0,0,0,0,0,0,0,0,0,0,0,0.00011233295487825,0,6.01783686847817e-06,2.00594562282606e-06,1.80535106054345e-05,0,5.21545861934775e-05,8.02378249130423e-06,2.80832387195648e-05,0.00977898491127703,0,2.00594562282606e-06,0,4.01189124565211e-06,0,0,0,0,0,3.00891843423908e-05,4.61367493249993e-05,9.82913355184768e-05,0,0,4.41308037021732e-05,4.01189124565211e-06,4.01189124565211e-06,0,4.01189124565211e-06,4.01189124565211e-06,0,2.00594562282606e-06,2.00594562282606e-06,0,0,0,0,2.00594562282606e-06,0,1.00297281141303e-05,0,0.00012838051986086,0,0,0,0,0,0,0,0,0,2.00594562282606e-06,0,0,0
"mgm4712763",0.807655167437598,0.185058729430115,0.00030397143282615,0.00073075960618812,0.0001304927868193,0,0,0.00029783059579936,4.75914869576298e-05,3.07041851339547e-06,1.38168833102796e-05,4.6056277700932e-06,3.07041851339547e-06,3.07041851339547e-06,0,0,7.67604628348867e-06,0,2.60985573638615e-05,0,3.07041851339547e-06,0,0,0,1.53520925669773e-06,0,0,0,0,9.21125554018641e-06,0,0,0,1.53520925669773e-06,0,1.53520925669773e-06,0,3.07041851339547e-06,0,0,0,0,0,0,4.6056277700932e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53520925669773e-06,0,0,0,1.53520925669773e-05,0.00017808427377693,1.07464647968841e-05,0,2.91689758772569e-05,3.07041851339547e-06,1.53520925669773e-06,6.14083702679094e-06,1.53520925669773e-06,1.53520925669773e-06,0,0,2.3028138850466e-05,0,0,1.68873018236751e-05,0,0,0,0,1.53520925669773e-06,1.53520925669773e-06,0,3.07041851339547e-06,1.53520925669773e-06,0,0,0,0,0,0,0,0,0,0,0,0,0.00065092872483983,1.84225110803728e-05,0.00014430967012958,4.14506499308388e-05,1.53520925669773e-06,3.07041851339547e-06,0.0004052952437682,8.59717183750731e-05,1.53520925669773e-05,0.0004022248252548,1.22816740535819e-05,9.21125554018641e-06,0,0.00012128153127912,3.07041851339547e-06,7.67604628348867e-06,0,0,0,0.00010899985722553,0.00036537980309406,0.00147380088642982,0,1.22816740535819e-05,8.13660906049799e-05,7.67604628348867e-06,3.22393943906524e-05,1.53520925669773e-06,4.6056277700932e-06,0,0,4.6056277700932e-06,0,0,3.07041851339547e-06,0,0,1.53520925669773e-06,7.67604628348867e-06,7.67604628348867e-06,0,0.0013571249829208,1.53520925669773e-06,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4712764",0.935911928864599,0.0624416643876795,3.76448079505834e-05,0.00027790725869401,3.10016065475393e-05,1.10720023384069e-06,0,6.08960128612379e-05,7.75040163688483e-06,0,4.42880093536276e-06,1.10720023384069e-06,0,0,0,0,0,0,2.21440046768138e-06,0,0,0,0,1.10720023384069e-06,0,0,0,0,0,3.32160070152207e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10720023384069e-06,0,0,0,2.21440046768138e-06,3.210880678138e-05,3.32160070152207e-06,0,6.64320140304414e-06,0,0,2.21440046768138e-06,0,0,0,0,1.10720023384069e-06,0,0,3.32160070152207e-06,0,0,0,0,0,0,0,0,1.10720023384069e-06,0,0,0,0,0,0,0,0,0,0,0,0,0.00011404162408559,1.10720023384069e-06,2.32512049106545e-05,7.75040163688483e-06,0,1.10720023384069e-06,9.9648021045662e-05,9.9648021045662e-06,5.53600116920345e-06,7.86112166026889e-05,1.10720023384069e-06,3.32160070152207e-06,0,1.99296042091324e-05,0,1.10720023384069e-06,0,0,0,2.32512049106545e-05,7.19680151996448e-05,0.00030558726454003,0,2.21440046768138e-06,1.7715203741451e-05,1.10720023384069e-06,6.64320140304414e-06,0,0,0,0,0,0,0,0,0,0,1.10720023384069e-06,0,9.9648021045662e-06,0,0.00035762567553054,0,1.10720023384069e-06,0,0,0,0,0,0,0,0,0,0,0
"mgm4712765",0.94043493694285,0.0572289681131077,5.89381751937258e-05,0.00047284490553148,8.84072627905886e-05,0,0,9.24257747356154e-05,4.01851194502676e-06,0,5.35801592670234e-06,0,0,0,0,1.33950398167559e-06,0,0,5.35801592670234e-06,0,4.01851194502676e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33950398167559e-06,0,0,0,0,0,0,0,0,0,1.33950398167559e-06,0,0,0,0,0,0,0,0,0,0,0,0,5.35801592670234e-06,0,0,0,0,0,0,0,0,0,0,3.75061114869164e-05,1.33950398167559e-06,0,1.6074047780107e-05,1.33950398167559e-06,2.67900796335117e-06,2.67900796335117e-06,0,0,0,0,8.03702389005351e-06,0,0,1.07160318534047e-05,0,0,0,1.33950398167559e-06,0,0,0,0,1.33950398167559e-06,0,0,0,0,0,0,0,0,0,0,0,0,0.00016341948576442,8.03702389005351e-06,3.34875995418896e-05,8.03702389005351e-06,0,0,0.00016609849372777,2.41110716701605e-05,8.03702389005351e-06,0.0001915490693796,0,0,0,2.67900796335117e-05,0,0,0,0,0,3.75061114869164e-05,9.3765278717291e-05,0.00037907962681419,1.33950398167559e-06,5.35801592670234e-06,5.35801592670234e-05,6.69751990837793e-06,5.35801592670234e-06,0,0,1.33950398167559e-06,0,0,0,0,0,0,0,0,0,2.67900796335117e-06,0,0.00029469087596862,0,0,0,0,0,0,0,1.33950398167559e-06,0,0,0,0,0
"mgm4712766",0.955475019414962,0.042712917421693,0.00012943308309603,0.00038829924928811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012943308309603,0,0,0,0,0,0,0,0,0.00103546466476831,0,0,0,0,0,0,0,0,0,0,0,0.00012943308309603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4712767",0.851730259478126,0.143576274896039,9.72738989810559e-05,0.00119160526251793,9.72738989810559e-05,0,0,7.29554242357919e-05,0,0,0,2.4318474745264e-05,0,0,0,2.4318474745264e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4318474745264e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4318474745264e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029182169694316,0,9.72738989810559e-05,2.4318474745264e-05,0,0,0.00029182169694316,0,0,0.0002675032221979,0,2.4318474745264e-05,0,4.8636949490528e-05,0,0,0,0,0,0.00014591084847158,0.00019454779796211,0.00094842051506529,0,2.4318474745264e-05,7.29554242357919e-05,2.4318474745264e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00068091729286739,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4712768",0.887898658769005,0.107420888792926,0.00017001280196398,0.00061034595905071,9.35070410801933e-05,0,0,0.00019721485027822,2.04015362356785e-05,5.10038405891964e-06,3.40025603927976e-06,3.40025603927976e-06,3.40025603927976e-06,1.70012801963988e-06,0,3.40025603927976e-06,0,0,6.80051207855952e-06,0,0,0,0,0,1.70012801963988e-06,1.70012801963988e-06,1.70012801963988e-06,0,1.70012801963988e-06,1.02007681178393e-05,0,0,0,1.70012801963988e-06,0,1.70012801963988e-06,0,0,1.70012801963988e-06,0,0,0,0,0,0,0,0,0,0,0,0,3.40025603927976e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10038405891964e-06,6.29047367266755e-05,8.50064009819939e-06,0,1.3601024157119e-05,1.70012801963988e-06,1.70012801963988e-06,5.10038405891964e-06,1.70012801963988e-06,0,0,0,1.53011521767589e-05,0,1.70012801963988e-06,1.3601024157119e-05,0,1.70012801963988e-06,0,0,3.40025603927976e-06,0,0,0,5.10038405891964e-06,0,0,0,0,0,0,1.70012801963988e-06,0,0,0,0,0,0.00036722765224221,1.87014082160387e-05,8.33062729623541e-05,2.04015362356785e-05,0,3.40025603927976e-06,0.00031452368363337,5.6104224648116e-05,1.02007681178393e-05,0.00029242201937805,5.10038405891964e-06,1.3601024157119e-05,0,6.46048647463154e-05,1.70012801963988e-06,1.70012801963988e-06,0,1.70012801963988e-06,0,6.80051207855952e-05,0.0002176163865139,0.00088576669823237,0,3.40025603927976e-06,5.95044806873958e-05,1.3601024157119e-05,1.53011521767589e-05,0,0,0,0,1.70012801963988e-06,0,0,0,0,0,0,3.40025603927976e-06,6.80051207855952e-06,0,0.00086196490595741,0,0,0,0,0,0,0,1.70012801963988e-06,0,0,0,0,0
"mgm4712769",0.750549625410392,0.245576205522558,0.00011041219470216,0.00038319526396633,5.52060973510816e-05,0,0,0.00016561829205324,1.29896699649604e-05,0,1.62370874562005e-05,9.74225247372027e-06,0,0,0,0,3.24741749124009e-06,0,3.24741749124009e-06,0,0,0,0,0,3.24741749124009e-06,0,0,3.24741749124009e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24741749124009e-06,0,0,0,0,0,3.24741749124009e-06,0,0,0,0,0,0,0,0,0,3.24741749124009e-06,7.1443184807282e-05,3.24741749124009e-06,0,2.92267574211608e-05,0,0,6.49483498248018e-06,0,0,0,3.24741749124009e-06,9.74225247372027e-06,0,0,9.74225247372027e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039618493393129,6.49483498248018e-06,4.87112623686014e-05,6.49483498248018e-06,0,3.24741749124009e-06,0.00018185537950944,3.5721592403641e-05,6.49483498248018e-06,0.00017211312703572,6.49483498248018e-06,9.74225247372027e-06,0,4.22164273861212e-05,0,0,0,0,0,7.1443184807282e-05,0.00016561829205324,0.00073066893552902,0,9.74225247372027e-06,1.94845049474405e-05,3.24741749124009e-06,1.94845049474405e-05,0,0,0,0,0,0,0,0,0,0,0,0,2.27319224386806e-05,0,0.00100669942228443,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4449956",0.65075943407914,0.174795102840892,0.0063761077661323,0.0337003174288538,0.00652752656023302,0.0002450231395448,4.40491037383924e-05,0.00158576773458213,0.00060842824538654,0.00034688669193984,0.00014315958714977,0.00030283758820144,0.00048454014112231,0.00018720869088816,6.60736556075886e-05,0.0005506137967299,0.00052033003790976,0.00014866572511707,0.00044324410636757,7.98390005258362e-05,0.00124714024959323,9.91104834113828e-05,0.00018445562190451,0.00014591265613342,7.70859315421866e-05,9.36043454440838e-05,0.00013490038019882,0.00010736969036233,3.02837588201448e-05,8.53451384931352e-05,9.08512764604343e-05,7.98390005258362e-05,2.75306898364952e-05,3.57898967874438e-05,4.95552417056914e-05,9.36043454440838e-05,7.98390005258362e-05,4.95552417056914e-05,0.00013214731121517,1.92714828855467e-05,4.12960347547429e-05,3.30368278037943e-05,6.60736556075886e-05,1.92714828855467e-05,5.23083106893409e-05,1.92714828855467e-05,0,1.37653449182476e-05,0,6.05675176402895e-05,0,0.00097183335122828,0.00039919500262918,0.00041846648551472,0.00024227007056115,0.00010186355239503,8.25920695094857e-05,0.00016518413901897,6.88267245912381e-05,0.00015417186308437,3.30368278037943e-05,0.00012664117324787,4.40491037383924e-05,9.63574144277333e-05,3.30368278037943e-05,1.65184139018971e-05,2.20245518691962e-05,0.00058915676250099,0.00253282346495756,0.00015141879410072,5.50613796729905e-05,0.00101037631699937,7.15797935748876e-05,0.00022575165665926,0.00030834372616874,9.36043454440838e-05,0.00011012275934598,1.65184139018971e-05,0.00012664117324787,0.00019271482885546,3.85429657710933e-05,5.23083106893409e-05,4.95552417056914e-05,2.20245518691962e-05,0.00012388810426422,1.65184139018971e-05,1.92714828855467e-05,5.50613796729905e-05,5.781444865664e-05,1.65184139018971e-05,3.30368278037943e-05,3.02837588201448e-05,1.92714828855467e-05,1.10122759345981e-05,1.37653449182476e-05,2.20245518691962e-05,1.37653449182476e-05,5.50613796729905e-06,1.10122759345981e-05,1.37653449182476e-05,2.75306898364952e-05,5.50613796729905e-06,1.37653449182476e-05,0,0.0107232036913149,0.00107369690362331,0.0147124006486231,0.00075709397050361,0.00039368886466188,9.91104834113828e-05,0.0227320905979941,0.00192990135753832,0.00245023139544808,0.0160448860367094,0.00066624269404318,0.00035514589889078,2.75306898364952e-05,0.0022960595323637,7.98390005258362e-05,4.40491037383924e-05,1.10122759345981e-05,2.20245518691962e-05,2.75306898364952e-06,0.0014343489404814,0.0081105412258315,0.0110370535554509,0.00014040651816612,0.00011838196629693,0.00128293014638068,0.00042947876144932,0.0002395170015775,0,0.0002505292775121,0.00017344334596992,3.30368278037943e-05,3.85429657710933e-05,4.12960347547429e-05,5.23083106893409e-05,6.88267245912381e-05,5.50613796729905e-06,0,0.00021473938072466,4.95552417056914e-05,7.98390005258362e-05,2.75306898364952e-06,0.0114197301441782,4.40491037383924e-05,0,2.47776208528457e-05,0,5.50613796729905e-06,8.25920695094857e-06,0,0,2.20245518691962e-05,1.10122759345981e-05,1.92714828855467e-05,0,5.50613796729905e-06
"mgm4450328",0.554917096715652,0.369291344109039,0.00048527773627962,0.0193679959332924,0.00083319379927348,9.02375955891863e-06,2.00527990198192e-06,0.00946291585745267,9.02375955891863e-05,0.0001544065524526,2.30607188727921e-05,2.20580789218011e-05,1.20316794118915e-05,1.10290394609006e-05,1.00263995099096e-06,1.90501590688282e-05,4.11082379906293e-05,5.0131997549548e-06,3.60950382356745e-05,5.0131997549548e-06,1.20316794118915e-05,7.01847965693671e-06,9.02375955891863e-06,6.01583970594576e-06,2.00527990198192e-06,1.40369593138734e-05,1.00263995099096e-05,1.30343193628825e-05,3.00791985297288e-06,9.02375955891863e-06,4.01055980396384e-06,4.01055980396384e-06,1.00263995099096e-06,1.00263995099096e-06,2.00527990198192e-06,3.00791985297288e-06,0,4.01055980396384e-06,5.0131997549548e-06,1.00263995099096e-06,4.01055980396384e-06,2.00527990198192e-06,3.00791985297288e-06,1.00263995099096e-06,1.30343193628825e-05,1.00263995099096e-06,0,3.00791985297288e-06,0,1.00263995099096e-06,0,1.80475191178373e-05,1.30343193628825e-05,2.10554389708101e-05,7.01847965693671e-06,9.02375955891863e-06,5.0131997549548e-06,8.02111960792767e-06,9.02375955891863e-06,4.01055980396384e-06,0,2.00527990198192e-06,3.00791985297288e-06,9.02375955891863e-06,0,3.00791985297288e-06,2.00527990198192e-06,2.10554389708101e-05,0.00017044879166846,1.40369593138734e-05,9.02375955891863e-06,5.21372774515299e-05,5.0131997549548e-06,9.02375955891863e-06,3.91029580886474e-05,5.0131997549548e-06,1.20316794118915e-05,0,0.00034089758333692,1.30343193628825e-05,2.00527990198192e-06,4.01055980396384e-06,5.0131997549548e-06,0,3.00791985297288e-06,3.00791985297288e-06,2.00527990198192e-06,5.0131997549548e-06,4.01055980396384e-06,0,3.00791985297288e-06,3.00791985297288e-06,1.90501590688282e-05,1.00263995099096e-06,1.00263995099096e-06,6.01583970594576e-06,1.00263995099096e-06,0,2.00527990198192e-06,0,6.01583970594576e-06,1.00263995099096e-06,4.01055980396384e-06,1.00263995099096e-06,0.00768022202459075,7.72032762263039e-05,0.00093044987451961,5.81531171574756e-05,0.0001323484735308,9.02375955891863e-06,0.00101868219020681,0.00010728247475603,0.00025868110735566,0.0246358662357989,5.31399174025208e-05,5.31399174025208e-05,0,0.0001213194340699,1.40369593138734e-05,4.01055980396384e-06,0,3.00791985297288e-06,4.01055980396384e-06,0.00016944615171747,0.00048126717647566,0.00563182860471622,1.50395992648644e-05,1.70448791668463e-05,0.00020253327010017,0.00038501374118052,3.00791985297288e-05,3.00791985297288e-06,8.42217558832406e-05,3.00791985297288e-05,3.00791985297288e-06,4.01055980396384e-06,6.01583970594576e-06,3.00791985297288e-06,5.0131997549548e-06,0,0,3.00791985297288e-05,3.00791985297288e-06,5.91557571084666e-05,1.00263995099096e-06,0.0018298179105585,5.0131997549548e-06,2.00527990198192e-06,2.00527990198192e-06,3.00791985297288e-06,0,0,0,0,5.0131997549548e-06,1.40369593138734e-05,6.01583970594576e-06,1.00263995099096e-06,0
"mgm4681440",0.951859943508346,0.014858142662367,6.28202085630924e-05,0.00555493510905123,0.00037110456540049,1.27967091517411e-05,4.65334878245129e-06,7.91069293016719e-05,3.9553464650836e-05,0.00024197413668746,5.81668597806411e-06,1.39600463473539e-05,3.60634530639975e-05,6.98002317367694e-06,0,2.09400695210308e-05,1.39600463473539e-05,1.39600463473539e-05,9.30669756490258e-06,0,2.32667439122565e-06,9.30669756490258e-06,3.49001158683847e-06,2.32667439122565e-06,0,2.32667439122565e-06,8.14336036928976e-06,9.30669756490258e-06,0,2.32667439122565e-06,2.32667439122565e-06,1.16333719561282e-06,0,1.16333719561282e-06,2.32667439122565e-06,4.65334878245129e-06,0,2.32667439122565e-06,6.98002317367694e-06,0,0,0,0,0,6.98002317367694e-06,1.16333719561282e-06,0,0,0,1.16333719561282e-06,0,2.21034067166436e-05,6.98002317367694e-06,3.72267902596103e-05,3.72267902596103e-05,5.81668597806411e-06,4.65334878245129e-06,1.16333719561282e-05,4.65334878245129e-06,3.49001158683847e-06,0,0,0,3.49001158683847e-06,4.65334878245129e-06,0,0,1.04700347605154e-05,2.90834298903206e-05,0,1.27967091517411e-05,1.04700347605154e-05,0,1.39600463473539e-05,3.14101042815462e-05,2.32667439122565e-06,8.14336036928976e-06,0,8.14336036928976e-06,2.32667439122565e-06,0,0,0,4.65334878245129e-06,2.32667439122565e-06,8.14336036928976e-06,0,2.32667439122565e-06,0,0,0,0,2.32667439122565e-06,3.49001158683847e-06,0,0,0,0,0,2.32667439122565e-06,5.81668597806411e-06,0,0,0,0.0001361104518867,2.09400695210308e-05,3.14101042815462e-05,1.27967091517411e-05,2.09400695210308e-05,0,0.00013494711469108,4.65334878245129e-05,0.00038855462333468,0.0242009036803336,1.62867207385795e-05,1.62867207385795e-05,2.32667439122565e-06,6.63102201499309e-05,0,6.98002317367694e-06,0,6.98002317367694e-06,1.16333719561282e-06,3.60634530639975e-05,0.00012796709151741,0.00019427731166734,4.65334878245129e-06,0,0.00024779082266553,3.9553464650836e-05,1.16333719561282e-06,0,0.00014890716103844,3.14101042815462e-05,9.30669756490258e-06,1.16333719561282e-06,1.27967091517411e-05,1.16333719561282e-06,9.30669756490258e-06,2.32667439122565e-06,0,4.88601622157386e-05,6.98002317367694e-06,4.18801390420616e-05,0,0.00029548764768565,1.62867207385795e-05,0,0,1.51233835429667e-05,0,0,0,0,3.49001158683847e-06,1.27967091517411e-05,1.16333719561282e-06,2.32667439122565e-06,0
"mgm4688630",0.414287832117149,0.0853415473817721,0.00050239667924031,0.115493584147326,0.0224760743876526,6.58880890806964e-05,8.23601113508705e-06,8.23601113508705e-05,0.00017295623383682,0.00135894183728936,8.23601113508705e-06,0.00024708033405261,0.00030473241199822,7.41241002157835e-05,4.94160668105223e-05,0.00023060831178243,0.00022237230064735,1.64720222701741e-05,0.00014001218929648,0,0.00023060831178243,4.11800556754353e-05,8.23601113508705e-06,5.76520779456094e-05,7.41241002157835e-05,3.29440445403482e-05,3.29440445403482e-05,8.23601113508705e-06,2.47080334052612e-05,0,0,1.64720222701741e-05,8.23601113508705e-06,0,3.29440445403482e-05,8.23601113508705e-06,1.64720222701741e-05,3.29440445403482e-05,3.29440445403482e-05,0,0,0,8.23601113508705e-06,7.41241002157835e-05,2.47080334052612e-05,6.58880890806964e-05,0,8.23601113508705e-06,0,0.00027178836745787,0,9.05961224859576e-05,0.00087301718031922,0.00130128975934375,0.00022237230064735,0.00016472022270174,0.00020590027837717,0.00010706814475613,0,3.29440445403482e-05,0,8.23601113508705e-06,0,1.64720222701741e-05,0,0,0,8.23601113508705e-06,8.23601113508705e-06,8.23601113508705e-06,8.23601113508705e-06,3.29440445403482e-05,0,0.00055181274605083,0.00086478116918414,1.64720222701741e-05,2.47080334052612e-05,8.23601113508705e-06,9.88321336210447e-05,8.23601113508705e-06,0,0.00019766426724208,0,0.00016472022270174,0,0,0,8.23601113508705e-06,0,0,0,0,0,0,0,0,0,0,1.64720222701741e-05,8.23601113508705e-06,0,0,0,0,0.00120245762572271,0.00028002437859296,0.00095537729167009,0.00021413628951226,0.00130128975934375,8.23601113508705e-06,0.00179545042744898,0.00019766426724208,0.00384621720008565,0.270956530333229,0.00036238448994383,0.00013177617816139,4.11800556754353e-05,4.94160668105223e-05,8.23601113508705e-05,0.00017295623383682,5.76520779456094e-05,8.23601113508705e-06,0,0.00026355235632278,0.00046121662356487,0.00017295623383682,5.76520779456094e-05,3.29440445403482e-05,0.00141659391523497,0.00043650859015961,4.11800556754353e-05,0,0.0642985389316246,0.00014824820043156,9.88321336210447e-05,0,0.0003129684231333,2.47080334052612e-05,4.11800556754353e-05,6.58880890806964e-05,0,0.00017295623383682,9.05961224859576e-05,0.00025531634518769,0,0.00219901497306824,2.47080334052612e-05,0,0,0.00023060831178243,0,0,0,0,1.64720222701741e-05,0.00019766426724208,2.47080334052612e-05,0,0
