"samples","Pseudomonadota","Actinomycetota","Chloroflexota","Bacillota","Cyanobacteriota","Candidatus Melainabacteria","Candidatus Margulisbacteria","Deinococcota","Armatimonadota","Mycoplasmatota","Thermomicrobiota","Candidatus Kaiserbacteria","Candidatus Nomurabacteria","Candidatus Yanofskybacteria","Candidatus Azambacteria","Candidatus Falkowbacteria","Candidatus Magasanikbacteria","Candidatus Nealsonbacteria","Candidatus Uhrbacteria","Candidatus Giovannonibacteria","Candidatus Moranbacteria","Candidatus Zambryskibacteria","Candidatus Staskawiczbacteria","Candidatus Wolfebacteria","Candidatus Harrisonbacteria","Candidatus Taylorbacteria","Candidatus Buchananbacteria","Candidatus Portnoybacteria","Candidatus Adlerbacteria","Candidatus Sungbacteria","Candidatus Jorgensenbacteria","Candidatus Liptonbacteria","Candidatus Tagabacteria","Candidatus Ryanbacteria","Candidatus Wildermuthbacteria","Candidatus Komeilibacteria","Candidatus Kuenenbacteria","Candidatus Lloydbacteria","Candidatus Kerfeldbacteria","Candidatus Terrybacteria","Candidatus Yonathbacteria","Candidatus Niyogibacteria","Candidatus Campbellbacteria","Candidatus Colwellbacteria","Candidatus Vogelbacteria","Candidatus Spechtbacteria","Candidatus Brennerbacteria","Candidatus Andersenbacteria","Candidatus Jacksonbacteria","Candidatus Parcubacteria","Candidatus Veblenbacteria","Candidatus Woesebacteria","Candidatus Gottesmanbacteria","Candidatus Roizmanbacteria","Candidatus Levybacteria","Candidatus Daviesbacteria","Candidatus Curtissbacteria","Candidatus Shapirobacteria","Candidatus Beckwithbacteria","Candidatus Amesbacteria","Candidatus Chisholmbacteria","Candidatus Collierbacteria","Candidatus Woykebacteria","Candidatus Pacebacteria","Candidatus Blackburnbacteria","Candidatus Microgenomates","Candidatus Gracilibacteria","candidate division NC10","Candidatus Rokubacteria","Candidatus Handelsmanbacteria","Candidatus Schekmanbacteria","Candidatus Aminicenantes","Candidatus Glassbacteria","candidate division WWE3","Candidatus Peregrinibacteria","Candidatus Doudnabacteria","Candidatus Berkelbacteria","Candidatus Gribaldobacteria","Candidatus Saccharibacteria","Candidatus Eisenbacteria","Candidatus Desantisbacteria","Candidatus Edwardsbacteria","Candidatus Lindowbacteria","Candidatus Ratteibacteria","Candidatus Dadabacteria","Candidatus Firestonebacteria","Candidatus Raymondbacteria","Candidatus Riflebacteria","Candidatus Wallbacteria","candidate division CPR1","Candidatus Coatesbacteria","Candidatus Bipolaricaulota","Candidatus Blackallbacteria","candidate division CPR2","Candidatus Fraserbacteria","Candidatus Fischerbacteria","Candidatus Sumerlaeota","candidate division WOR-3","Candidatus Wirthbacteria","Candidatus Abawacabacteria","Candidatus Absconditabacteria","candidate division CPR3","Candidatus Delongbacteria","Candidatus Calescamantes","Planctomycetota","Candidatus Omnitrophica","Verrucomicrobiota","Lentisphaerota","Chlamydiota","Kiritimatiellota","Thermodesulfobacteriota","Nitrospirota","Campylobacterota","Bacteroidota","Ignavibacteriota","Chlorobiota","Balneolota","Gemmatimonadota","candidate division Zixibacteria","Candidatus Marinimicrobia","Candidatus Hydrogenedentes","Fibrobacterota","Candidatus Cloacimonetes","Elusimicrobiota","Acidobacteriota","Myxococcota","Nitrospinota","Candidatus Tectomicrobia","Spirochaetota","Bdellovibrionota","Synergistota","Caldisericota","Fusobacteriota","Thermotogota","Atribacterota","Chrysiogenota","Aquificota","Calditrichota","Deferribacterota","Dictyoglomota","Coprothermobacterota","Nitrososphaerota","Candidatus Bathyarchaeota","Thermoproteota","Candidatus Korarchaeota","Euryarchaeota","Candidatus Woesearchaeota","Nanoarchaeota","Candidatus Micrarchaeota","Candidatus Diapherotrites","Candidatus Altiarchaeota","Candidatus Aenigmarchaeota","Candidatus Huberarchaea","Candidatus Nanohaloarchaeota","Candidatus Thermoplasmatota","Candidatus Heimdallarchaeota","Candidatus Lokiarchaeota","Candidatus Odinarchaeota","Candidatus Thorarchaeota"
"mgm4551388",0.862184685944404,0.0556518820963141,0.00061524693774819,0.00581688013871022,0.0351809385312378,0,0,0.0005593153979529,5.59315397952906e-05,0.00033558923877174,0,5.59315397952906e-05,0,0,0,0,0.00016779461938587,0.00011186307959058,5.59315397952906e-05,0,0,0,0,0,0,0,0.00011186307959058,0,0,0,0,0,0,0,0,0,0,5.59315397952906e-05,0,0,0,0,0,0,5.59315397952906e-05,0,0,0,0,0,0,0,0,5.59315397952906e-05,5.59315397952906e-05,0,5.59315397952906e-05,0,0,0,0,0,0,0,0,0,0,0,0.00011186307959058,0,0,5.59315397952906e-05,0,5.59315397952906e-05,5.59315397952906e-05,0,0,0,0,5.59315397952906e-05,0,5.59315397952906e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00313216622853627,0.00027965769897645,0.00128642541529168,0.00016779461938587,0,0,0.0011745623357011,5.59315397952906e-05,0.00083897309692935,0.0242742882711561,0,5.59315397952906e-05,0,0.00050338385815761,5.59315397952906e-05,0,0,0,0,0.00044745231836232,0.00111863079590581,0.00195760389283517,0,0,0.00039152077856703,0.00011186307959058,5.59315397952906e-05,0,0.00016779461938587,5.59315397952906e-05,0.00011186307959058,0,0.00011186307959058,0,0.00011186307959058,0,0,0.00016779461938587,0,5.59315397952906e-05,0,0.00162201465406343,0,0,0,0,0,0,0,0,0,0.00011186307959058,0,0,0
"mgm4551389",0.849311509482983,0.0288603100372391,0.00015155451632458,0.00214341387373344,0.0025980774227072,0,0,0.00045466354897375,4.33012903784533e-05,6.49519355676799e-05,0,2.16506451892266e-05,2.16506451892266e-05,2.16506451892266e-05,2.16506451892266e-05,0,0,0,4.33012903784533e-05,2.16506451892266e-05,0,0,0,0,0,4.33012903784533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16506451892266e-05,0,2.16506451892266e-05,0,0,0,0,0,0,0,0,2.16506451892266e-05,0,0,0,2.16506451892266e-05,4.33012903784533e-05,0,0,4.33012903784533e-05,0,0,2.16506451892266e-05,0,2.16506451892266e-05,0,0,2.16506451892266e-05,2.16506451892266e-05,0,2.16506451892266e-05,0,0,0,0,0,0,0,0,0,6.49519355676799e-05,0,0,0,0,0,0,0,0,0,0,0,0.00136399064692128,2.16506451892266e-05,0.0003247596778384,0,0,0,0.00030310903264917,8.66025807569065e-05,0.00017320516151381,0.111089460465922,0,0.00010825322594613,0,0.00021650645189226,0,0,0,0,0,0.00019485580670304,0.00043301290378453,0.00069282064605525,0,0,0.00010825322594613,4.33012903784533e-05,0,0,2.16506451892266e-05,0,4.33012903784533e-05,2.16506451892266e-05,4.33012903784533e-05,0,0,0,0,6.49519355676799e-05,2.16506451892266e-05,2.16506451892266e-05,0,0.00043301290378453,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4630419",0.796711181208227,0.142037154344369,0.00012927746823006,0.00430493969206107,0.00011634972140705,0,0,0.00011634972140705,7.75664809380373e-05,5.17109872920249e-05,1.29277468230062e-05,0,0,2.58554936460124e-05,1.29277468230062e-05,1.29277468230062e-05,1.29277468230062e-05,0,0,1.29277468230062e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58554936460124e-05,0,1.29277468230062e-05,0,0,1.29277468230062e-05,0,0,0,0,0,0,0,0,0,0,2.58554936460124e-05,0,1.29277468230062e-05,0,0,0,1.29277468230062e-05,0,0,0,0,0,0,0,0,0,0,1.29277468230062e-05,0,1.29277468230062e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002197716959911,1.29277468230062e-05,0.00010342197458405,3.87832404690187e-05,1.29277468230062e-05,1.29277468230062e-05,0.00080152030302638,3.87832404690187e-05,0.00298630951611444,0.0507931172675914,0,0,1.29277468230062e-05,3.87832404690187e-05,0,0,0,0,0,5.17109872920249e-05,0.00012927746823006,0.00019391620234509,0,0,7.75664809380373e-05,1.29277468230062e-05,0.00020684394916809,0,3.87832404690187e-05,1.29277468230062e-05,0,0,0,0,0,0,0,1.29277468230062e-05,0,0,0,0.00041368789833619,0,0,0,0,0,0,0,0,1.29277468230062e-05,0,0,0,0
"mgm4559916",0.275767918088737,0.157679180887372,0,0.120819112627986,0.00955631399317406,0,0,0.00136518771331058,0,0.00955631399317406,0.00273037542662116,0.00068259385665529,0,0.00068259385665529,0,0,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0.00068259385665529,0,0.00136518771331058,0,0,0,0,0,0.00068259385665529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136518771331058,0.00136518771331058,0.00068259385665529,0,0,0.00136518771331058,0,0,0,0.00068259385665529,0.00136518771331058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00068259385665529,0,0,0,0,0,0,0.00273037542662116,0.00068259385665529,0,0,0,0,0,0,0,0,0,0,0,0.00068259385665529,0,0,0,0,0,0,0.0136518771331058,0.00204778156996587,0.00136518771331058,0.00068259385665529,0.00068259385665529,0,0.0068259385665529,0.00136518771331058,0.0197952218430034,0.232081911262799,0.00068259385665529,0,0,0.00068259385665529,0,0,0,0,0,0,0.00068259385665529,0.00204778156996587,0,0,0.00819112627986348,0.00136518771331058,0.00068259385665529,0,0.0873720136518771,0.00204778156996587,0,0,0,0,0.00136518771331058,0,0,0.00068259385665529,0,0.00068259385665529,0,0.0170648464163823,0,0,0,0,0,0,0,0,0,0,0.00136518771331058,0,0
"mgm4559918",0.382309582309582,0.344963144963145,0.00245700245700246,0.0353808353808354,0.0058968058968059,0,0,0.00245700245700246,0,0.00098280098280098,0.00049140049140049,0.00049140049140049,0.00049140049140049,0,0,0,0.00098280098280098,0,0,0,0,0,0,0,0,0,0,0.00098280098280098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00049140049140049,0.00098280098280098,0,0,0,0,0,0,0,0,0,0,0,0,0.00147420147420147,0,0,0.00098280098280098,0.00147420147420147,0.00049140049140049,0,0,0,0.00049140049140049,0.00049140049140049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339066339066339,0.00196560196560197,0.00049140049140049,0.00147420147420147,0.00098280098280098,0,0.0113022113022113,0.00196560196560197,0.00393120393120393,0.111056511056511,0.00098280098280098,0,0,0.00147420147420147,0,0,0,0,0,0.00245700245700246,0.00294840294840295,0.0117936117936118,0,0,0.00245700245700246,0,0,0,0.00147420147420147,0,0,0,0,0,0.00049140049140049,0,0,0.00049140049140049,0,0.00049140049140049,0,0.0226044226044226,0.00049140049140049,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4559917",0.19115936409461,0.146180690189996,0.0019387359441644,0.129119813881349,0.0062039550213261,0,0,0.00077549437766576,0.00116324156649864,0.00310197751066305,0,0,0.00038774718883288,0.00038774718883288,0,0,0,0.00038774718883288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00077549437766576,0,0.00038774718883288,0.00038774718883288,0,0,0,0,0,0,0,0,0,0,0,0.00077549437766576,0.00116324156649864,0,0,0.00038774718883288,0,0,0.0019387359441644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382706475378054,0.00426521907716169,0.00116324156649864,0,0.00077549437766576,0,0.0081426909654905,0.00038774718883288,0.0062039550213261,0.078324932144242,0,0,0,0.00155098875533152,0,0,0,0,0,0.00232648313299729,0.00155098875533152,0.00891818534315626,0,0,0.00465296626599457,0.00038774718883288,0.00077549437766576,0,0.00077549437766576,0.00038774718883288,0,0,0.00038774718883288,0.00038774718883288,0,0,0,0,0,0.00077549437766576,0,0.0062039550213261,0.00038774718883288,0,0,0.00038774718883288,0,0,0,0,0,0,0.00155098875533152,0,0
"mgm4559927",0.225337212377678,0.0938905051573658,0.00158688177730759,0.224808251785242,0.0243321872520497,0.00052896059243586,0.00026448029621793,0.00052896059243586,0.00026448029621793,0.0216873842898704,0,0.00079344088865379,0.00317376355461518,0.00026448029621793,0.00079344088865379,0.00132240148108966,0.00396720444326898,0.00052896059243586,0.00105792118487173,0,0.00290928325839725,0.00079344088865379,0.00026448029621793,0.00079344088865379,0.00079344088865379,0.00079344088865379,0.00026448029621793,0.00026448029621793,0,0.00079344088865379,0,0,0.00026448029621793,0.00026448029621793,0.00026448029621793,0.00079344088865379,0,0,0.00026448029621793,0,0,0,0,0,0.00026448029621793,0,0,0,0,0,0,0.00132240148108966,0.00132240148108966,0.00449616503570484,0.00079344088865379,0.00079344088865379,0.00026448029621793,0.00158688177730759,0.00052896059243586,0.00026448029621793,0,0.00026448029621793,0.00026448029621793,0.00026448029621793,0.00026448029621793,0,0.00026448029621793,0,0,0,0.00079344088865379,0.00026448029621793,0,0.00132240148108966,0.00105792118487173,0,0.00052896059243586,0.00052896059243586,0.00370272414705104,0,0,0,0,0,0,0.00026448029621793,0.00026448029621793,0,0,0,0,0,0,0,0,0,0,0,0.00026448029621793,0,0.00026448029621793,0,0,0,0.00317376355461518,0.00105792118487173,0.00132240148108966,0.00105792118487173,0.00132240148108966,0,0.00423168473948691,0.00132240148108966,0.027241470510447,0.263686855329278,0.00343824385083311,0.00079344088865379,0,0,0.00026448029621793,0.00026448029621793,0,0,0,0.00079344088865379,0.00132240148108966,0.00132240148108966,0,0,0.0105792118487173,0.00211584236974345,0.00052896059243586,0,0.0129595345146787,0.00343824385083311,0.00264480296217932,0,0.00079344088865379,0,0.00079344088865379,0,0.00026448029621793,0.00290928325839725,0.00026448029621793,0.00264480296217932,0,0.00766992859032002,0.00052896059243586,0,0,0,0,0,0,0.00026448029621793,0.00079344088865379,0.00132240148108966,0,0,0
"mgm4559919",0.32488038277512,0.264593301435407,0.00574162679425837,0.062200956937799,0.0110047846889952,0,0,0.00095693779904306,0,0.00526315789473684,0,0,0,0,0,0,0,0,0,0,0.00047846889952153,0,0,0,0,0,0.00047846889952153,0,0,0,0,0,0,0,0,0,0,0.00047846889952153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143540669856459,0,0.00191387559808612,0.00047846889952153,0,0.00095693779904306,0,0,0,0,0,0,0,0,0,0.00047846889952153,0.00047846889952153,0,0,0.00047846889952153,0,0,0.00095693779904306,0,0.00047846889952153,0.00047846889952153,0,0,0,0,0,0,0.00047846889952153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100478468899522,0.00334928229665072,0.00095693779904306,0,0.00047846889952153,0,0.0727272727272727,0.00047846889952153,0.00526315789473684,0.156459330143541,0.00239234449760766,0.00095693779904306,0,0.00143540669856459,0,0,0,0.00047846889952153,0,0.00047846889952153,0.00095693779904306,0.00239234449760766,0.00047846889952153,0,0.00909090909090909,0,0.00095693779904306,0,0.00287081339712919,0,0,0,0.00047846889952153,0,0.00047846889952153,0,0,0.00047846889952153,0,0.00095693779904306,0,0.0401913875598086,0,0,0.00047846889952153,0,0,0,0,0,0,0,0,0,0
"mgm4702051",0.629174355787159,0.176531051297987,0.00413108954438973,0.00911172730315055,0.085210594253478,3.77683224171726e-05,5.73696036716546e-06,0.00225701582444901,0.00031218625997992,0.00031601090022469,0.0001156953674045,0.00026820289716498,0.00013625280872018,4.11148826313525e-05,1.38643208873165e-05,0.00045035138882248,0.00011808576755748,3.82464024477698e-05,0.00010326528660897,1.86451211932878e-05,8.41420853850935e-05,3.34656021417985e-05,1.62547210403021e-05,2.39040015298561e-05,1.52985609791079e-05,3.25094420806043e-05,4.3027202753741e-05,8.03174451403165e-05,2.29478414686619e-05,2.91628818664244e-05,1.5776641009705e-05,2.43820815604532e-05,5.25888033656834e-06,1.00396806425396e-05,9.08352058134532e-06,1.9601281254482e-05,6.69312042835971e-06,2.3425921499259e-05,1.5776641009705e-05,9.08352058134532e-06,2.24697614380647e-05,2.86848018358273e-06,5.64134436104604e-05,1.00396806425396e-05,1.5776641009705e-05,7.17120045895683e-06,0,9.08352058134532e-06,2.48601615910503e-05,5.73696036716546e-06,0,5.25888033656834e-05,4.54176029067266e-05,0.00044365826839412,3.58560022947841e-05,2.77286417746331e-05,2.24697614380647e-05,2.3425921499259e-05,1.29081608261223e-05,1.1952000764928e-05,6.69312042835971e-06,1.43424009179137e-05,9.56160061194244e-06,2.62944016828417e-05,6.21504039776259e-06,1.91232012238849e-06,1.05177606731367e-05,0.00017784577138212,0.00100683654443754,0.00012191040780226,1.9601281254482e-05,0.00029449729884782,3.34656021417985e-05,3.44217622029928e-05,0.00021131137352392,3.01190419276187e-05,2.77286417746331e-05,5.73696036716546e-06,9.60940861500215e-05,0.00016445953052541,2.82067218052302e-05,2.05574413156762e-05,3.20313620500072e-05,1.91232012238849e-06,7.55366448343453e-05,1.1952000764928e-05,1.00396806425396e-05,1.86451211932878e-05,9.08352058134532e-06,9.56160061194244e-07,2.05574413156762e-05,1.81670411626906e-05,3.72902423865755e-05,2.86848018358273e-06,7.64928048955395e-06,1.43424009179137e-05,1.14739207343309e-05,9.56160061194244e-07,4.78080030597122e-06,5.73696036716546e-06,1.62547210403021e-05,9.56160061194244e-07,3.82464024477698e-06,0,0.0117464263517713,0.00042405698713964,0.00449968924798011,0.0002983219390926,0.00013099392838361,6.45408041306115e-05,0.00598556198307597,0.00117464263517713,0.00064014916096954,0.0360214179853708,0.00028541377826648,0.00022900033465602,1.5776641009705e-05,0.00265334416981403,3.44217622029928e-05,2.48601615910503e-05,3.82464024477698e-06,5.97600038246402e-05,1.91232012238849e-06,0.00099297222355022,0.00432566811684276,0.011796624754984,4.92422431515036e-05,7.4580484773151e-05,0.00079743749103599,0.00032031362050007,0.00015011712960749,2.86848018358273e-06,0.00027441793756274,5.97600038246402e-05,1.1952000764928e-05,1.81670411626906e-05,2.43820815604532e-05,6.93216044365827e-05,3.15532820194101e-05,1.43424009179137e-06,2.39040015298561e-06,0.00029306305875603,9.56160061194244e-06,7.88832050485251e-05,4.78080030597122e-07,0.00381794712434862,5.73696036716546e-05,2.86848018358273e-06,1.81670411626906e-05,4.3027202753741e-06,4.78080030597122e-07,9.56160061194244e-07,4.78080030597122e-07,9.56160061194244e-07,3.82464024477698e-06,1.14739207343309e-05,4.78080030597122e-06,4.78080030597122e-07,1.43424009179137e-06
"mgm4698592",0.756545393852322,0.163595286792655,0.0036538606951778,0.00549333205464193,0.00298144114669111,1.95492243937435e-05,4.42623948537589e-06,0.00235918564570535,0.00025008253092373,0.00012319699900962,9.36887357737896e-05,0.00013094291810903,5.23771672436147e-05,2.80328500740473e-05,1.18033052943357e-05,3.8729595497039e-05,6.49181791188464e-05,8.85247897075178e-06,7.63526311227341e-05,1.14344520038877e-05,5.90165264716785e-05,1.65983980701596e-05,9.95903884209575e-06,1.62295447797116e-05,7.00821251851182e-06,1.88115178128475e-05,1.88115178128475e-05,9.22133226119977e-06,1.43852783274716e-05,1.73361046510556e-05,7.74591909940781e-06,1.99180776841915e-05,2.58197303313594e-06,8.85247897075178e-06,1.47541316179196e-06,8.1147723898558e-06,4.79509277582388e-06,3.65164757543511e-05,7.00821251851182e-06,5.16394606627187e-06,1.40164250370236e-05,2.58197303313594e-06,9.22133226119977e-06,4.79509277582388e-06,1.06967454229917e-05,3.68853290447991e-06,0,7.00821251851182e-06,1.51229849083676e-05,1.10655987134397e-06,0,1.95492243937435e-05,2.25000507173274e-05,3.09836763976312e-05,1.77049579415036e-05,7.37706580895982e-06,8.48362568030379e-06,7.74591909940781e-06,7.74591909940781e-06,4.79509277582388e-06,2.21311974268794e-06,7.00821251851182e-06,6.63935922806383e-06,1.25410118752317e-05,2.21311974268794e-06,2.58197303313594e-06,3.54099158830071e-05,0.00020323816303684,0.00141012612938267,8.0410017317662e-05,5.53279935671986e-06,0.00021688573478341,3.54099158830071e-05,1.58606914892636e-05,7.56149245418381e-05,1.99180776841915e-05,1.58606914892636e-05,1.10655987134397e-06,3.72541823352471e-05,0.00017225448663921,1.06967454229917e-05,1.84426645223995e-05,3.06148231071832e-05,2.21311974268794e-06,0.00017704957941503,3.68853290447991e-06,5.53279935671986e-06,1.51229849083676e-05,7.74591909940781e-06,1.84426645223995e-06,1.77049579415036e-05,1.21721585847837e-05,1.58606914892636e-05,1.10655987134397e-06,6.27050593761584e-06,2.58197303313594e-06,6.27050593761584e-06,1.10655987134397e-06,5.16394606627187e-06,2.58197303313594e-06,1.84426645223995e-06,1.10655987134397e-06,2.21311974268794e-06,3.68853290447991e-07,0.00669099868872655,0.00036184507792947,0.00442734604524723,0.00021098408213625,7.04509784755662e-05,3.65164757543511e-05,0.00354357356133385,0.00108332211404575,0.00046032890647909,0.0226490674466684,0.00010954942726305,0.0001453281964365,1.10655987134397e-05,0.00144332292552299,3.9467302077935e-05,1.51229849083676e-05,5.53279935671986e-06,9.22133226119977e-06,1.47541316179196e-06,0.00087565771152353,0.00565304552940591,0.00907821718450595,3.39345027212152e-05,6.75001521519823e-05,0.00044114853537579,0.00029877116526287,0.00010401662790633,2.21311974268794e-06,4.75820744677908e-05,2.36066105886714e-05,7.00821251851182e-06,1.99180776841915e-05,1.73361046510556e-05,1.69672513606076e-05,9.95903884209575e-06,1.84426645223995e-06,3.68853290447991e-07,0.00034155814695483,9.95903884209575e-06,3.61476224639031e-05,3.68853290447991e-07,0.00283316212393102,7.74591909940781e-06,0,9.59018555164776e-06,1.84426645223995e-06,3.68853290447991e-07,0,0,0,5.53279935671986e-06,3.31967961403192e-06,7.37706580895981e-07,0,1.10655987134397e-06
