"samples","habitat","Pseudomonadota","Actinomycetota","Chloroflexota","Bacillota","Cyanobacteriota","Candidatus Melainabacteria","Candidatus Margulisbacteria","Deinococcota","Armatimonadota","Mycoplasmatota","Thermomicrobiota","Candidatus Kaiserbacteria","Candidatus Nomurabacteria","Candidatus Yanofskybacteria","Candidatus Azambacteria","Candidatus Falkowbacteria","Candidatus Magasanikbacteria","Candidatus Nealsonbacteria","Candidatus Uhrbacteria","Candidatus Giovannonibacteria","Candidatus Moranbacteria","Candidatus Zambryskibacteria","Candidatus Staskawiczbacteria","Candidatus Wolfebacteria","Candidatus Harrisonbacteria","Candidatus Taylorbacteria","Candidatus Buchananbacteria","Candidatus Portnoybacteria","Candidatus Adlerbacteria","Candidatus Sungbacteria","Candidatus Jorgensenbacteria","Candidatus Liptonbacteria","Candidatus Tagabacteria","Candidatus Ryanbacteria","Candidatus Wildermuthbacteria","Candidatus Komeilibacteria","Candidatus Kuenenbacteria","Candidatus Lloydbacteria","Candidatus Kerfeldbacteria","Candidatus Terrybacteria","Candidatus Yonathbacteria","Candidatus Niyogibacteria","Candidatus Campbellbacteria","Candidatus Colwellbacteria","Candidatus Vogelbacteria","Candidatus Spechtbacteria","Candidatus Brennerbacteria","Candidatus Andersenbacteria","Candidatus Jacksonbacteria","Candidatus Parcubacteria","Candidatus Veblenbacteria","Candidatus Woesebacteria","Candidatus Gottesmanbacteria","Candidatus Roizmanbacteria","Candidatus Levybacteria","Candidatus Daviesbacteria","Candidatus Curtissbacteria","Candidatus Shapirobacteria","Candidatus Beckwithbacteria","Candidatus Amesbacteria","Candidatus Chisholmbacteria","Candidatus Collierbacteria","Candidatus Woykebacteria","Candidatus Pacebacteria","Candidatus Blackburnbacteria","Candidatus Microgenomates","Candidatus Gracilibacteria","candidate division NC10","Candidatus Rokubacteria","Candidatus Handelsmanbacteria","Candidatus Schekmanbacteria","Candidatus Aminicenantes","Candidatus Glassbacteria","candidate division WWE3","Candidatus Peregrinibacteria","Candidatus Doudnabacteria","Candidatus Berkelbacteria","Candidatus Gribaldobacteria","Candidatus Saccharibacteria","Candidatus Eisenbacteria","Candidatus Desantisbacteria","Candidatus Edwardsbacteria","Candidatus Lindowbacteria","Candidatus Ratteibacteria","Candidatus Dadabacteria","Candidatus Firestonebacteria","Candidatus Raymondbacteria","Candidatus Riflebacteria","Candidatus Wallbacteria","candidate division CPR1","Candidatus Coatesbacteria","Candidatus Bipolaricaulota","Candidatus Blackallbacteria","candidate division CPR2","Candidatus Fraserbacteria","Candidatus Fischerbacteria","Candidatus Sumerlaeota","candidate division WOR-3","Candidatus Wirthbacteria","Candidatus Abawacabacteria","Candidatus Absconditabacteria","candidate division CPR3","Candidatus Delongbacteria","Candidatus Calescamantes","Planctomycetota","Candidatus Omnitrophica","Verrucomicrobiota","Lentisphaerota","Chlamydiota","Kiritimatiellota","Thermodesulfobacteriota","Nitrospirota","Campylobacterota","Bacteroidota","Ignavibacteriota","Chlorobiota","Balneolota","Gemmatimonadota","candidate division Zixibacteria","Candidatus Marinimicrobia","Candidatus Hydrogenedentes","Fibrobacterota","Candidatus Cloacimonetes","Elusimicrobiota","Acidobacteriota","Myxococcota","Nitrospinota","Candidatus Tectomicrobia","Spirochaetota","Bdellovibrionota","Synergistota","Caldisericota","Fusobacteriota","Thermotogota","Atribacterota","Chrysiogenota","Aquificota","Calditrichota","Deferribacterota","Dictyoglomota","Coprothermobacterota","Nitrososphaerota","Candidatus Bathyarchaeota","Thermoproteota","Candidatus Korarchaeota","Euryarchaeota","Candidatus Woesearchaeota","Nanoarchaeota","Candidatus Micrarchaeota","Candidatus Diapherotrites","Candidatus Altiarchaeota","Candidatus Aenigmarchaeota","Candidatus Huberarchaea","Candidatus Nanohaloarchaeota","Candidatus Thermoplasmatota","Candidatus Heimdallarchaeota","Candidatus Lokiarchaeota","Candidatus Odinarchaeota","Candidatus Thorarchaeota"
"mgm4530717","human-gut",0.0209096329103143,0.0799335661357636,0.00017034324163188,0.326973852312409,0.00089430201856741,4.25858104079721e-05,4.25858104079721e-05,0.00017034324163188,0,0.00017034324163188,0,0,8.51716208159441e-05,0,0,0,0,0,4.25858104079721e-05,4.25858104079721e-05,0,0,0,0,0,4.25858104079721e-05,0,4.25858104079721e-05,0,4.25858104079721e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25858104079721e-05,0,0,0,0,0,0,0,4.25858104079721e-05,0,0,0,0,0,4.25858104079721e-05,0,0,0,0,4.25858104079721e-05,0,0,0,0,0,4.25858104079721e-05,0,0,8.51716208159441e-05,0,0,0,0,4.25858104079721e-05,0,0,0,4.25858104079721e-05,0,0,0,0,0,4.25858104079721e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242739119325441,4.25858104079721e-05,0.00021292905203986,0.00012775743122391,0,0,0.00132016012264713,8.51716208159441e-05,0.00063878715611958,0.561749425091559,0.0002981006728558,4.25858104079721e-05,4.25858104079721e-05,0,0,0,0,0,0,0.00012775743122391,8.51716208159441e-05,0.00025551486244783,8.51716208159441e-05,0,0.00097947363938335,0.00021292905203986,0.00034068648326377,0,0.00017034324163188,8.51716208159441e-05,0,0,0,0,0,4.25858104079721e-05,0,4.25858104079721e-05,0,0.00017034324163188,0,0.00034068648326377,0,0,0,0,4.25858104079721e-05,0,0,0,0,0,0,0,0
"mgm4536624","human-gut",0.0209096329103143,0.0799335661357636,0.00017034324163188,0.326973852312409,0.00089430201856741,4.25858104079721e-05,4.25858104079721e-05,0.00017034324163188,0,0.00017034324163188,0,0,8.51716208159441e-05,0,0,0,0,0,4.25858104079721e-05,4.25858104079721e-05,0,0,0,0,0,4.25858104079721e-05,0,4.25858104079721e-05,0,4.25858104079721e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25858104079721e-05,0,0,0,0,0,0,0,4.25858104079721e-05,0,0,0,0,0,4.25858104079721e-05,0,0,0,0,4.25858104079721e-05,0,0,0,0,0,4.25858104079721e-05,0,0,8.51716208159441e-05,0,0,0,0,4.25858104079721e-05,0,0,0,4.25858104079721e-05,0,0,0,0,0,4.25858104079721e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242739119325441,4.25858104079721e-05,0.00021292905203986,0.00012775743122391,0,0,0.00132016012264713,8.51716208159441e-05,0.00063878715611958,0.561749425091559,0.0002981006728558,4.25858104079721e-05,4.25858104079721e-05,0,0,0,0,0,0,0.00012775743122391,8.51716208159441e-05,0.00025551486244783,8.51716208159441e-05,0,0.00097947363938335,0.00021292905203986,0.00034068648326377,0,0.00017034324163188,8.51716208159441e-05,0,0,0,0,0,4.25858104079721e-05,0,4.25858104079721e-05,0,0.00017034324163188,0,0.00034068648326377,0,0,0,0,4.25858104079721e-05,0,0,0,0,0,0,0,0
"mgm4543593","human-gut",0.364564250196284,0.0604553781732531,0,0.355404344412457,0.0002617115938236,0,0,0,0,0,0,0,0,0.0002617115938236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002617115938236,0.0002617115938236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142371107040042,0.0622873593300183,0,0,0,0.0002617115938236,0,0,0,0,0,0,0.0002617115938236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125621565035331,0,0.00078513478147081,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4543594","human-gut",0.060888866468244,0.00928214700095848,0,0.0630580638652071,0.00025223225546082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04464510921657e-05,0,5.04464510921657e-05,0,0.00015133935327649,0.863643242697876,0.00015133935327649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010089290218433,0,0,0,0,5.04464510921657e-05,0,0,0,0,0,0,0,0,0,0.00232053675023962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4543595","human-gut",0.437699680511182,0.0567092651757189,0,0.302715654952077,0.00039936102236421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00039936102236421,0.140575079872204,0.0531150159744409,0,0,0,0.00039936102236421,0,0,0,0,0,0,0,0.00039936102236421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00718849840255591,0,0.00039936102236421,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4543596","human-gut",0.065371382311273,0.00880388585306618,0,0.0631451123254402,0,0,0,0,0,0.00010119409026512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00010119409026512,0,0,0,0,0,0.0021250758955677,0.856405585913783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00030358227079538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364298724954463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mgm4691110","human-gut",0.0287686901307502,0.13474936644326,0.00090378048396948,0.732163163827593,0.0007432187496379,3.14502366216487e-05,1.158692928166e-05,0.0004535455175964,8.44190561949517e-05,0.00039726614679977,7.28321269132917e-05,3.97266146799773e-05,2.81396853983172e-05,2.15185829516544e-05,2.81396853983172e-05,0.00010262708792327,6.62110244666288e-05,1.158692928166e-05,5.79346464083002e-05,1.82080317283229e-05,4.1381890291643e-05,1.32422048933258e-05,1.65527561166572e-06,4.96582683499716e-06,5.95899220199659e-05,1.48974805049915e-05,6.62110244666288e-05,3.31055122333144e-06,1.65527561166572e-05,1.65527561166572e-06,3.31055122333144e-06,6.62110244666288e-06,3.31055122333144e-06,1.65527561166572e-06,3.31055122333144e-06,3.31055122333144e-06,3.31055122333144e-06,6.95215756899603e-05,6.62110244666288e-06,4.96582683499716e-06,6.62110244666288e-06,0,8.2763780583286e-06,1.48974805049915e-05,3.31055122333144e-06,2.15185829516544e-05,0,1.65527561166572e-06,1.65527561166572e-06,0,0,3.80713390683116e-05,1.158692928166e-05,1.98633073399886e-05,5.46240951849688e-05,6.62110244666288e-06,8.2763780583286e-06,1.65527561166572e-06,4.96582683499716e-06,4.96582683499716e-06,0,1.65527561166572e-06,4.96582683499716e-06,3.31055122333144e-06,4.96582683499716e-06,0,1.65527561166572e-06,5.62793707966345e-05,4.1381890291643e-05,3.31055122333144e-06,4.96582683499716e-06,0.00013904315137992,6.62110244666288e-06,3.47607878449801e-05,0.00010924819036993,1.158692928166e-05,3.31055122333144e-05,0,0.00014731952943824,6.62110244666288e-06,2.9794961009983e-05,1.65527561166572e-05,3.31055122333144e-06,0,3.31055122333144e-06,1.158692928166e-05,5.13135439616373e-05,1.82080317283229e-05,1.158692928166e-05,3.31055122333144e-06,0,4.96582683499716e-06,2.64844097866515e-05,0,3.31055122333144e-06,4.96582683499716e-06,0,1.65527561166572e-06,1.65527561166572e-06,0,4.96582683499716e-06,0,8.2763780583286e-06,0,0.00081439560093953,0.00031119181499315,0.0009319201693678,0.0001688381123899,0.00012580094648659,9.26954342532803e-05,0.00179431876304564,0.0002797415783715,0.00044526913953807,0.0897937361060303,0.0001589064587199,0.00019532252217655,1.65527561166572e-05,0.00010428236353494,7.1176851301626e-05,3.47607878449801e-05,0,3.97266146799773e-05,1.65527561166572e-06,0.00026153354664318,0.00061079670070465,0.00049658268349971,3.31055122333144e-06,3.14502366216487e-05,0.00096999150843611,9.43507098649461e-05,0.00040223197363477,4.96582683499716e-06,0.00025822299541985,0.00014897480504991,3.80713390683116e-05,3.80713390683116e-05,2.9794961009983e-05,3.47607878449801e-05,2.48291341749858e-05,8.2763780583286e-06,0,1.98633073399886e-05,3.31055122333144e-06,6.29004732432974e-05,0,0.00092364379130947,2.48291341749858e-05,3.31055122333144e-06,3.31055122333144e-06,1.65527561166572e-06,3.31055122333144e-06,0,0,0,3.31055122333144e-06,3.31055122333144e-06,3.31055122333144e-06,0,0
"mgm4691111","human-gut",0.033546928389233,0.0781609475853389,0.00055203291458129,0.444735202112161,0.00053271684574695,6.09981121084302e-06,1.52495280271076e-05,0.00029177430291865,4.47319488795155e-05,0.00017486125471083,2.9482420852408e-05,4.87984896867442e-05,1.82994336325291e-05,1.72827984307219e-05,1.11829872198789e-05,1.82994336325291e-05,3.5582232063251e-05,1.32162576234932e-05,2.9482420852408e-05,5.08317600903585e-06,3.15156912560223e-05,8.13308161445737e-06,3.76155024668653e-05,7.11644641265019e-06,3.04990560542151e-06,6.09981121084302e-06,3.04990560542151e-06,2.33826096415649e-05,1.01663520180717e-06,6.09981121084302e-06,1.2199622421686e-05,2.03327040361434e-06,5.08317600903585e-06,5.08317600903585e-06,3.04990560542151e-06,1.52495280271076e-05,1.11829872198789e-05,2.03327040361434e-06,8.13308161445737e-06,4.06654080722868e-06,4.06654080722868e-06,0,1.01663520180717e-06,2.03327040361434e-06,0,1.01663520180717e-06,1.01663520180717e-06,0,1.01663520180717e-06,0,0,9.14971681626454e-06,2.43992448433721e-05,2.54158800451793e-05,1.52495280271076e-05,9.14971681626454e-06,8.13308161445737e-06,1.11829872198789e-05,4.06654080722868e-06,0,0,3.04990560542151e-06,1.01663520180717e-06,3.04990560542151e-06,4.06654080722868e-06,2.03327040361434e-06,1.01663520180717e-06,1.93160688343362e-05,7.82809105391521e-05,2.03327040361434e-05,4.06654080722868e-06,4.57485840813227e-05,5.08317600903585e-06,1.32162576234932e-05,3.35489616596366e-05,1.82994336325291e-05,5.08317600903585e-06,2.03327040361434e-06,3.65988672650581e-05,3.04990560542151e-06,1.11829872198789e-05,2.03327040361434e-05,5.08317600903585e-06,1.01663520180717e-05,1.01663520180717e-06,1.01663520180717e-05,4.06654080722868e-06,1.72827984307219e-05,1.72827984307219e-05,0,7.11644641265019e-06,5.08317600903585e-06,1.01663520180717e-06,1.01663520180717e-06,0,0,1.01663520180717e-06,0,2.03327040361434e-06,1.01663520180717e-06,3.04990560542151e-06,3.04990560542151e-06,4.06654080722868e-06,0,0.00054491646816864,0.00014944537466565,0.00191839062581013,0.00010776333139156,2.03327040361434e-05,2.74491504487936e-05,0.00143040572894269,0.00013317921143673,0.0003975043639066,0.429947226466674,7.11644641265019e-05,0.00011081323699698,7.11644641265019e-06,5.69315713012016e-05,1.52495280271076e-05,6.09981121084302e-06,2.03327040361434e-06,3.25323264578295e-05,1.01663520180717e-06,0.00028872439731323,0.00032024008856925,0.00040767071592467,2.13493392379506e-05,3.04990560542151e-06,0.0017719951567499,0.00010776333139156,0.00038123820067768,2.03327040361434e-06,0.00017587788991264,6.81145585210804e-05,9.14971681626454e-06,6.09981121084302e-06,9.14971681626454e-06,1.82994336325291e-05,2.64325152469864e-05,8.13308161445737e-06,0,1.42328928253004e-05,3.04990560542151e-06,1.93160688343362e-05,0,0.00231691162491854,4.06654080722868e-06,0,5.08317600903585e-06,0,0,0,0,0,8.13308161445737e-06,1.01663520180717e-06,0,0,0
"mgm4691112","human-gut",0.0232512201952312,0.0442220755320851,0.00031505040806529,0.450243288926228,0.00042756841094575,2.87546007361178e-05,5.00080012802048e-06,0.00017002720435269,3.75060009601536e-05,0.00018502960473675,1.50024003840614e-05,3.1255000800128e-05,3.37554008641383e-05,1.62526004160666e-05,1.12518002880461e-05,2.37538006080973e-05,3.50056008961434e-05,1.87530004800768e-05,3.25052008321331e-05,6.2510001600256e-06,2.37538006080973e-05,3.75060009601536e-06,1.0001600256041e-05,6.2510001600256e-06,1.0001600256041e-05,7.50120019203072e-06,1.50024003840614e-05,8.75140022403585e-06,2.50040006401024e-06,5.00080012802048e-06,7.50120019203072e-06,1.25020003200512e-05,1.25020003200512e-06,1.50024003840614e-05,2.50040006401024e-06,7.50120019203072e-06,1.25020003200512e-06,2.50040006401024e-06,5.00080012802048e-06,3.75060009601536e-06,7.50120019203072e-06,3.75060009601536e-06,5.00080012802048e-06,1.25020003200512e-06,2.50040006401024e-06,0,0,6.2510001600256e-06,0,0,0,2.00032005120819e-05,1.12518002880461e-05,1.75028004480717e-05,6.2510001600256e-06,8.75140022403585e-06,7.50120019203072e-06,1.0001600256041e-05,0,2.50040006401024e-06,7.50120019203072e-06,1.25020003200512e-06,3.75060009601536e-06,1.25020003200512e-06,0,3.75060009601536e-06,0,1.37522003520563e-05,1.87530004800768e-05,3.75060009601536e-06,3.75060009601536e-06,2.87546007361178e-05,5.00080012802048e-06,2.00032005120819e-05,5.50088014082253e-05,2.00032005120819e-05,3.75060009601536e-06,0,6.37602016322612e-05,6.2510001600256e-06,2.50040006401024e-06,8.75140022403585e-06,3.75060009601536e-06,3.75060009601536e-06,6.2510001600256e-06,1.12518002880461e-05,5.00080012802048e-06,2.50040006401024e-06,1.37522003520563e-05,0,3.75060009601536e-06,1.25020003200512e-06,6.2510001600256e-06,0,0,7.50120019203072e-06,1.25020003200512e-06,2.50040006401024e-06,0,0,0,0,6.2510001600256e-06,0,0.00035630700912145,0.00010001600256041,0.00815255440870539,8.87642022723636e-05,1.87530004800768e-05,1.50024003840614e-05,0.00110767722835654,0.00011001760281645,0.00040631501040166,0.467731086973916,5.125820131221e-05,6.50104016642663e-05,1.0001600256041e-05,2.87546007361178e-05,1.25020003200512e-05,1.12518002880461e-05,2.50040006401024e-06,2.12534005440871e-05,2.50040006401024e-06,0.00014627340374459,0.0001725276044167,0.00021378420547287,1.12518002880461e-05,7.50120019203072e-06,0.00059759561529844,5.62590014402304e-05,0.00015377460393663,2.50040006401024e-06,0.00016127580412866,4.62574011841895e-05,1.12518002880461e-05,3.75060009601536e-06,1.75028004480717e-05,1.12518002880461e-05,1.87530004800768e-05,2.50040006401024e-06,0,8.75140022403585e-06,1.25020003200512e-06,2.37538006080973e-05,0,0.0002950472075532,5.00080012802048e-06,0,1.25020003200512e-06,3.75060009601536e-06,0,0,0,0,1.25020003200512e-05,5.00080012802048e-06,1.25020003200512e-06,0,0
"mgm4691113","human-gut",0.0260717586274594,0.0429239749280546,0.0006100393125805,0.788128654130694,0.00057939369562198,9.57675529953696e-06,5.74605317972218e-06,0.00018100067516124,2.48995637787961e-05,0.00018961975493083,1.53228084792591e-05,3.25609680184257e-05,2.58572393087498e-05,1.91535105990739e-05,0,4.88414520276385e-05,6.70372870967587e-05,5.74605317972218e-06,5.17144786174996e-05,1.34074574193517e-05,3.06456169585183e-05,2.2026537188935e-05,1.24497818893981e-05,9.57675529953696e-06,1.91535105990739e-06,1.05344308294907e-05,1.34074574193517e-05,2.58572393087498e-05,9.57675529953696e-07,2.87302658986109e-06,8.61907976958327e-06,0,1.91535105990739e-06,3.83070211981479e-06,4.78837764976848e-06,9.57675529953696e-07,8.61907976958327e-06,9.57675529953696e-06,6.70372870967587e-06,1.91535105990739e-06,9.57675529953696e-07,1.91535105990739e-06,2.87302658986109e-06,0,2.87302658986109e-06,6.70372870967587e-06,9.57675529953696e-07,9.57675529953696e-06,0,0,0,3.44763190783331e-05,3.54339946082868e-05,1.91535105990739e-05,2.29842127188887e-05,1.53228084792591e-05,6.70372870967587e-06,5.74605317972218e-06,0,0,1.91535105990739e-06,3.83070211981479e-06,9.57675529953696e-07,7.66140423962957e-06,2.87302658986109e-06,9.57675529953696e-07,4.78837764976848e-06,9.57675529953696e-06,2.10688616589813e-05,7.66140423962957e-06,1.34074574193517e-05,2.68149148387035e-05,1.14921063594444e-05,2.10688616589813e-05,5.74605317972218e-05,5.74605317972218e-06,8.61907976958327e-06,0,2.2026537188935e-05,5.74605317972218e-06,1.24497818893981e-05,1.24497818893981e-05,0,5.74605317972218e-06,2.87302658986109e-06,1.62804840092128e-05,1.14921063594444e-05,1.43651329493054e-05,7.66140423962957e-06,0,9.57675529953696e-07,9.57675529953696e-07,1.91535105990739e-06,9.57675529953696e-07,0,0,0,1.91535105990739e-06,1.91535105990739e-06,2.87302658986109e-06,4.78837764976848e-06,0,3.83070211981479e-06,0,0.00038019718539161,0.00012066711677416,0.00018387370175111,6.3206584976944e-05,3.1603292488472e-05,3.1603292488472e-05,0.00092798758852513,0.00010342895723499,0.00064738865824869,0.135082048851029,6.41642605068977e-05,4.97991275575922e-05,0,2.01111861290276e-05,8.61907976958327e-06,1.05344308294907e-05,0,2.29842127188887e-05,8.61907976958327e-06,0.00016376251562208,0.00022505374953911,0.00018004299963129,2.10688616589813e-05,2.87302658986109e-06,0.0008437121418892,0.00021451931870962,0.00019345045705064,1.91535105990739e-06,0.00016472019115203,7.75717179262494e-05,3.06456169585183e-05,2.87302658986109e-06,1.05344308294907e-05,4.78837764976848e-06,2.01111861290276e-05,9.57675529953696e-07,0,4.78837764976848e-06,9.57675529953696e-07,1.72381595391665e-05,0,0.00032848270677411,2.39418882488424e-05,0,9.57675529953696e-07,9.57675529953696e-07,0,0,0,0,6.70372870967587e-06,2.87302658986109e-06,1.34074574193517e-05,0,0
"mgm4691114","human-gut",0.00949985650020124,0.0144034738838857,0.00022586358858183,0.372595953815142,0.00036936338734246,1.78313359406709e-05,1.27366685290506e-05,0.00012057379540834,1.78313359406709e-05,0.00031926582446153,4.24555617635021e-06,1.61331134701308e-05,1.78313359406709e-05,1.35857797643207e-05,7.64200111743039e-06,2.20768921170211e-05,2.46242258228312e-05,2.54733370581013e-06,2.20768921170211e-05,3.39644494108017e-06,1.78313359406709e-05,6.79288988216034e-06,5.09466741162026e-06,4.24555617635021e-06,1.69822247054009e-06,4.24555617635021e-06,5.09466741162026e-06,8.49111235270043e-06,1.69822247054009e-06,1.69822247054009e-06,4.24555617635021e-06,2.54733370581013e-06,4.24555617635021e-06,8.49111235270043e-07,5.9437786468903e-06,2.54733370581013e-06,1.69822247054009e-06,2.54733370581013e-06,2.54733370581013e-06,8.49111235270043e-07,8.49111235270043e-07,1.69822247054009e-06,5.09466741162026e-06,8.49111235270043e-07,9.34022358797047e-06,8.49111235270043e-07,8.49111235270043e-07,8.49111235270043e-07,0,0,0,1.35857797643207e-05,1.69822247054009e-05,1.78313359406709e-05,2.12277808817511e-05,5.9437786468903e-06,4.24555617635021e-06,7.64200111743039e-06,3.39644494108017e-06,0,9.34022358797047e-06,3.39644494108017e-06,4.24555617635021e-06,4.24555617635021e-06,1.69822247054009e-06,5.9437786468903e-06,8.49111235270043e-07,5.09466741162026e-06,1.44348909995907e-05,5.09466741162026e-06,1.10384460585106e-05,2.46242258228312e-05,3.39644494108017e-06,1.52840022348608e-05,3.05680044697215e-05,3.39644494108017e-06,1.10384460585106e-05,2.54733370581013e-06,8.15146785859241e-05,3.39644494108017e-06,1.18875572937806e-05,1.10384460585106e-05,5.09466741162026e-06,2.54733370581013e-06,3.39644494108017e-06,1.18875572937806e-05,1.10384460585106e-05,4.24555617635021e-06,5.9437786468903e-06,0,0,0,4.24555617635021e-06,0,0,2.54733370581013e-06,0,0,8.49111235270043e-07,8.49111235270043e-07,4.24555617635021e-06,8.49111235270043e-07,2.54733370581013e-06,0,0.00018170980434778,7.8967344880114e-05,0.0156075136154987,3.9059116822422e-05,1.27366685290506e-05,1.27366685290506e-05,0.00067419432080441,6.45324538805233e-05,0.00038379827834205,0.582846085002828,7.04762325274136e-05,6.19851201747131e-05,1.69822247054009e-06,2.12277808817511e-05,1.52840022348608e-05,1.01893348232405e-05,8.49111235270043e-07,7.64200111743039e-06,4.24555617635021e-06,9.00057909386245e-05,0.00011208268305564,0.00013161224146685,9.34022358797047e-06,1.69822247054009e-06,0.0004534253996342,3.9908228057692e-05,0.0001358577976432,6.79288988216034e-06,0.00023775114587561,9.59495695855148e-05,3.39644494108017e-06,1.69822247054009e-06,8.49111235270043e-06,0,2.12277808817511e-05,8.49111235270043e-07,0,9.34022358797047e-06,1.69822247054009e-06,2.12277808817511e-05,0,0.00027001737281587,0,0,8.49111235270043e-07,0,0,0,0,0,5.9437786468903e-06,5.9437786468903e-06,1.69822247054009e-06,8.49111235270043e-07,0
