#OTU ID	mgm4527652	mgm4527653	mgm4528934	mgm4528937	mgm4529373	mgm4529374	mgm4529786	mgm4529787	mgm4543770	mgm4543771	mgm4543772	mgm4543773	mgm4543774	mgm4543776	mgm4543777	mgm4543778	mgm4543779	mgm4543780	mgm4543781	mgm4543782	mgm4543783	mgm4543784	mgm4543785	mgm4543786	mgm4543787	mgm4543788	mgm4543789	mgm4543790	mgm4552818	mgm4552830	mgm4604823	mgm4604824	mgm4604825	mgm4604826	mgm4604827	mgm4604828	mgm4604829	mgm4604830	mgm4604831	mgm4604832	mgm4604833	mgm4604834	mgm4637196	mgm4637198	mgm4637199
Thermomicrobiota	0.0001552687875232	0.0004217161628268	0.0003014143287734	0.0002307337332718	0.0002843665317319	0.00047734678206	0.0003159114044016	0.0004582651391162	7.08257249334882e-05	6.83128673559296e-05	7.55016351175008e-05	6.37050358830866e-05	6.04607715399056e-05	7.18514347907003e-05	7.6993407439488e-05	9.84610681997202e-05	7.70634464808904e-05	0.0001048820799924	0.0001089992262841	0.0001045850450724	8.83352443768555e-05	0.0001091927235272	9.68608128057169e-05	0.0001036514460996	0.0001032681840882	9.83890302255117e-05	0.0001169083919594	0.0001138913043085	0.0	0.0	0.0003086671700577	0.0004210327500521	0.000379135796061	0.0002977629786154	0.0003051522549145	0.0001707699728465	0.0002057352661897	0.0002607292815278	0.0003804054941422	0.0003607786544524	0.0003870125779087	0.000265311077238	0.000356253591266	0.0002341398570236	0.0003093355123004
Candidatus.Kaiserbacteria	5.17562625077634e-05	2.21955875172016e-05	6.9557152793879e-05	0.0001025483258985	0.0001003646582583	2.07542079156549e-05	0.0001755063357787	0.0001091107474086	0.0001326372666936	0.000161720257414	0.0001464957099294	0.0001457865244247	0.0001118524273488	0.0001484144390758	0.0001649858730846	0.0001807568863965	0.000158488974838	0.0001609397434367	0.0001554579128971	0.000148620853524	0.0001506895345252	0.0001499362770822	0.0001542598129868	0.0001749118152931	0.0001692921050626	0.0001726827877427	0.0001616086594733	0.0001572784678546	0.0	0.0	7.52535662537499e-05	0.0001009953948723	6.88312010706073e-05	0.0001396405692817	8.25976028340155e-05	4.89340857864457e-05	6.33031588276255e-05	6.51823203819684e-05	0.0001075551248318	4.70580853633668e-05	0.0001215039488783	6.7579236654978e-05	0.0002987933346102	0.0007326311655255	0.0003151720314004
Candidatus.Nomurabacteria	1.72520875025878e-05	0.0	0.0	0.0	0.0	0.0	1.75506335778722e-05	0.0	0.0001210476026135	0.0001603261172639	0.0001532570503877	0.0001494618149564	0.0001370444154904	0.0001095439907464	0.0001732351667388	0.0001807568863965	0.0001715752204668	0.0001591314317127	0.0001697528933933	0.0001889870112713	0.0001680101706775	0.000140157824229	0.0001578472504982	0.0001619553845306	0.0001506699735057	0.0001726827877427	0.0001925549985214	0.00016631746026	0.0	0.0	2.55096834758474e-05	2.62325700967064e-05	1.91824658721365e-05	3.90172178875462e-05	4.58875571300086e-06	2.09717510513339e-05	1.58257897069064e-05	2.89699201697637e-05	3.39647762626972e-05	1.56860284544556e-05	7.65024863308058e-05	2.2526412218326e-05	9.95977782034093e-05	0.0004909384098882	0.0001809320921002
Candidatus.Yanofskybacteria	0.0001035125250155	4.43911750344032e-05	9.27428703918386e-05	0.0	1.67274430430564e-05	4.15084158313098e-05	7.02025343114886e-05	2.1822149481724e-05	8.75663508268581e-05	0.0001003780908087	9.12780961868294e-05	9.92328443563464e-05	9.87525935151792e-05	9.4231389889443e-05	0.0001003664061264	0.000121974159113	0.0001003278831543	0.0001066903917164	0.000101851736036	8.80716169031451e-05	0.0001039238169139	8.63763335365078e-05	9.14796565387327e-05	0.0001020318922543	7.61814472782062e-05	0.0001164604847567	0.0001083121866683	7.77353346867718e-05	0.0	0.0	2.42341993020551e-05	4.98418831837421e-05	1.46689444904573e-05	2.36156845108832e-05	4.58875571300086e-05	4.59381213505408e-05	0.0	3.98336402334251e-05	4.18898907239932e-05	5.22867615148521e-05	4.50014625475328e-05	1.25146734546255e-05	5.74602566558131e-05	0.0001812695667279	0.0001225669011001
Candidatus.Azambacteria	0.0	0.0	2.31857175979597e-05	0.0	1.67274430430564e-05	0.0	0.0	4.36442989634479e-05	1.80283663467061e-05	1.67296818014521e-05	1.80302412220897e-05	1.71513558146771e-05	1.20921543079811e-05	1.53126008570345e-05	3.29971746169234e-05	3.96783409163052e-05	3.05345731339377e-05	3.61662344801646e-05	3.5737451240715e-05	3.30268563386794e-05	3.11771450741843e-05	2.28163899907757e-05	1.97309063122757e-05	2.1054199988987e-05	1.86221315568948e-05	2.6103212100646e-05	2.57886158734088e-05	1.80779848108772e-05	0.0	0.0	1.14793575641313e-05	1.57395420580238e-05	4.51352138167917e-06	1.43747644848854e-05	2.29437785650043e-06	6.99058368377795e-06	0.0	1.81062001061023e-06	4.52863683502629e-06	2.09147046059408e-05	0.0	2.50293469092511e-05	2.68147864393794e-05	3.77644930683273e-05	3.21008550500482e-05
Candidatus.Falkowbacteria	0.0	0.0	4.63714351959193e-05	0.0	6.69097721722258e-05	4.15084158313098e-05	1.75506335778722e-05	4.36442989634479e-05	0.0001030192362668	0.0001296550339612	0.0001295923587837	0.0001188343938588	0.0001088293887718	0.0001036545288783	0.0001498621680518	0.0001513655227547	0.0001308624562883	0.0001356233793006	0.0001447366775248	0.0001339422507068	0.0001368330256033	0.0001124522078116	0.0001165917191179	0.0001182274307073	0.0001151186314426	0.000146579575642	0.0001203468740759	0.000124738095195	0.0	0.0	1.78567784330932e-05	2.49209415918711e-05	1.46689444904573e-05	2.25889156191057e-05	6.88313356950129e-06	2.89609895470801e-05	0.0	3.80230202228149e-05	2.3775343383888e-05	3.13720569089112e-05	6.75021938212992e-05	5.00586938185022e-06	0.0001072591457575	9.8187681977651e-05	0.0001079756033501
Candidatus.Magasanikbacteria	5.17562625077634e-05	2.21955875172016e-05	2.31857175979597e-05	0.0	6.69097721722258e-05	2.07542079156549e-05	0.0	4.36442989634479e-05	0.0001738449612003	0.0002133034429685	0.0001960788732902	0.0001788641392102	0.000183397673671	0.0001919964568997	0.0002681020437625	0.0002909745000529	0.0002486386669477	0.0002477387061891	0.0002465884135609	0.0002733889774701	0.0002424889061325	0.0002265341577655	0.0002457394695256	0.000221878876807	0.0002150009734296	0.0002710718179682	0.0002097474091037	0.0002169358177305	0.0	0.0001642036124794	2.80606518234322e-05	4.98418831837421e-05	3.38514103625937e-05	1.5401533376663e-05	7.57144692645142e-05	3.99461924787311e-05	0.0	3.98336402334251e-05	6.22687564816115e-05	7.84301422722781e-05	9.45030713498189e-05	5.50645632003524e-05	9.19364106493009e-05	0.0001774931174211	0.0001575860157002
Candidatus.Nealsonbacteria	1.72520875025878e-05	2.21955875172016e-05	2.31857175979597e-05	0.0	0.0	0.0	0.0	2.1822149481724e-05	4.37831754134291e-05	6.55245870556875e-05	5.29638335898886e-05	4.28783895366929e-05	5.13916558089198e-05	4.82935873183396e-05	8.6617583369424e-05	7.05392727400981e-05	7.27013646046136e-05	5.06327282722305e-05	5.89667945471797e-05	5.87144112687634e-05	8.14069899159256e-05	7.65978806833183e-05	6.81613127151341e-05	6.64017076575745e-05	8.29531314807134e-05	5.62223029860067e-05	8.25235707949083e-05	7.23119392435086e-05	0.0	0.0	6.37742086896186e-06	1.18046565435179e-05	9.02704276335833e-06	9.24092002599779e-06	9.17751142600173e-06	8.98789330771451e-06	0.0	3.62124002122047e-06	2.3775343383888e-05	1.04573523029704e-05	3.60011700380262e-05	1.50176081455507e-05	3.44761539934878e-05	5.28702902956582e-05	1.75095573000263e-05
Candidatus.Uhrbacteria	5.17562625077634e-05	2.21955875172016e-05	6.9557152793879e-05	0.0001538224888478	3.34548860861129e-05	0.0001037710395782	5.26519007336165e-05	8.72885979268958e-05	0.0001287740453336	0.0001380198748619	0.0001397343694711	0.0001482367181125	0.0001289829792851	0.000135457622966	0.0001801095781173	0.0002130873864023	0.0001628510567143	0.0001826394841248	0.0002197853251303	0.0002018307887363	0.0001784025523689	0.0001776418934996	0.0001560535317425	0.0001635749383759	0.0001743708682145	0.0002108336361975	0.000182239552172	0.0001825876465898	0.0	0.0001642036124794	5.22948511254872e-05	6.29581682320953e-05	6.54460600343479e-05	7.29005913162048e-05	7.57144692645142e-05	4.2942156914636e-05	0.0	6.69929403925786e-05	8.26476222392298e-05	3.13720569089112e-05	7.65024863308058e-05	4.5052824436652e-05	0.0002489944455085	0.0003209981910807	0.0002713981381504
Candidatus.Giovannonibacteria	1.72520875025878e-05	2.21955875172016e-05	4.63714351959193e-05	0.0	0.0	0.0	1.75506335778722e-05	0.0	2.96180304267314e-05	5.15831855544774e-05	4.6202493131605e-05	5.14540674440315e-05	3.82918219752736e-05	5.06493720655756e-05	4.812087964968e-05	5.29044545550735e-05	4.21667914706759e-05	4.33994813761976e-05	4.46718140508937e-05	4.58706338037214e-05	4.84977812265089e-05	3.91138114127583e-05	4.48429688915356e-05	4.21083999779741e-05	3.38584210125361e-05	4.61826060242198e-05	4.64195085721359e-05	3.7963768102842e-05	0.0	0.0	1.40303259117161e-05	1.57395420580238e-05	1.01554231087781e-05	8.21415113422026e-06	1.6060644995503e-05	1.19838577436193e-05	4.74773691207191e-05	7.24248004244093e-06	1.81145473401052e-05	1.56860284544556e-05	9.00029250950656e-06	1.75205428364758e-05	2.68147864393794e-05	5.28702902956582e-05	4.37738932500657e-05
Candidatus.Moranbacteria	1.72520875025878e-05	0.0	2.31857175979597e-05	2.56370814746449e-05	3.34548860861129e-05	0.0	1.75506335778722e-05	6.54664484451719e-05	0.0001339250071469	0.0001449905756125	0.0001228310183254	0.0001457865244247	0.0001340213769134	0.0001295681610979	0.0001594863439817	0.0001719394773039	0.0001497648110855	0.0001410483144726	0.0001590316580211	0.0001412815521154	0.0001662781070623	0.0001466767927978	0.0001470849379642	0.0001473793999229	0.0001523628945564	0.0001706748483503	0.0001650471415898	0.0001717408557033	0.0	0.0	4.84683986041101e-05	5.90232827175893e-05	3.27230300171739e-05	3.2856604536881e-05	2.98269121345056e-05	3.39542636069215e-05	6.33031588276255e-05	5.06973602970865e-05	4.64185275590195e-05	9.41161707267337e-05	3.60011700380262e-05	1.25146734546255e-05	9.19364106493009e-05	9.44112326708182e-05	0.0001079756033501
Candidatus.Zambryskibacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.36442989634479e-05	3.73444731467483e-05	4.46124848038724e-05	5.07100534371274e-05	3.92030990049763e-05	3.42611038726132e-05	4.47599101974854e-05	6.04948201310263e-05	6.31914318296712e-05	4.36208187627682e-05	5.42493517202469e-05	5.18193042990367e-05	4.40358084515725e-05	5.54260356874387e-05	4.40030378393531e-05	4.84304064028585e-05	5.34452768951209e-05	4.06301052150433e-05	5.01984848089345e-05	5.15772317468177e-05	4.15793650650175e-05	0.0	0.0	3.82645252137711e-06	9.18139953384723e-06	6.77028207251875e-06	7.18738224244272e-06	9.17751142600173e-06	1.29825125555876e-05	0.0	1.99168201167126e-05	1.01894328788091e-05	0.0	2.25007312737664e-05	2.2526412218326e-05	4.59682053246504e-05	0.0002832336980124	6.42017101000963e-05
Candidatus.Staskawiczbacteria	0.0	2.21955875172016e-05	0.0	0.0	1.67274430430564e-05	0.0	0.0	0.0	3.60567326934122e-05	3.90359242033883e-05	4.05680427497019e-05	4.28783895366929e-05	3.32534243469481e-05	2.94473093404509e-05	5.91199378553211e-05	5.58435909192443e-05	5.67070643915986e-05	5.06327282722305e-05	3.75243238027507e-05	5.50447605644657e-05	5.54260356874387e-05	2.77056164173704e-05	4.48429688915356e-05	4.53475076685875e-05	3.38584210125361e-05	5.22064242012919e-05	5.32964728050449e-05	4.88105589893683e-05	0.0	0.0	2.55096834758474e-06	1.04930280386825e-05	2.25676069083958e-05	1.12944578095529e-05	6.88313356950129e-06	4.99327405984139e-06	0.0	9.05310005305117e-06	1.81145473401052e-05	2.09147046059408e-05	4.05013162927795e-05	2.50293469092511e-06	4.59682053246504e-05	6.79760875229891e-05	4.08556337000613e-05
Candidatus.Wolfebacteria	0.0	0.0	4.63714351959193e-05	0.0	0.0	0.0	0.0	0.0	3.60567326934122e-05	4.87949052542354e-05	4.05680427497019e-05	4.65536800684094e-05	4.3330219603599e-05	4.12262330766313e-05	4.53711150982697e-05	6.02522954655004e-05	3.63506823023068e-05	4.88244165482223e-05	6.07536671092154e-05	5.32099352123168e-05	5.36939720722063e-05	3.25948428439652e-05	3.58743751132285e-05	4.21083999779741e-05	4.74017894175505e-05	4.41746666318624e-05	4.81387496303632e-05	2.71169772163157e-05	0.0	0.0	6.37742086896186e-06	0.0	5.64190172709896e-06	1.23212267013304e-05	2.29437785650043e-06	1.09852029316511e-05	0.0	2.53486801485433e-05	9.05727367005258e-06	1.56860284544556e-05	2.25007312737664e-05	2.00234775274009e-05	1.53227351082168e-05	6.04231889093237e-05	3.21008550500482e-05
Candidatus.Harrisonbacteria	3.45041750051756e-05	0.0	0.0	0.0	0.0	4.15084158313098e-05	0.0	2.1822149481724e-05	3.73444731467483e-05	3.20652234527833e-05	4.28218229024632e-05	3.30776147854488e-05	2.92227062442877e-05	3.29809864613051e-05	3.8496703719744e-05	4.40870454625613e-05	4.07127641785836e-05	3.61662344801646e-05	3.75243238027507e-05	3.48616816908283e-05	2.77130178437194e-05	4.23732956971548e-05	3.94618126245513e-05	4.04888461326674e-05	4.06301052150433e-05	5.22064242012919e-05	4.47002675139087e-05	3.97715665839298e-05	0.0	0.0	8.9283892165466e-06	1.83627990676945e-05	2.25676069083958e-06	3.0803066753326e-06	1.14718892825022e-05	7.98923849574623e-06	0.0	1.26743400742716e-05	1.81145473401052e-05	1.04573523029704e-05	2.25007312737664e-05	1.00117387637004e-05	2.29841026623252e-05	3.77644930683273e-05	2.04278168500306e-05
Candidatus.Taylorbacteria	0.0	0.0	6.9557152793879e-05	5.12741629492899e-05	0.0	2.07542079156549e-05	1.75506335778722e-05	0.0	4.76463967734375e-05	5.15831855544774e-05	6.08520641245529e-05	4.16532926927874e-05	4.23225400779339e-05	5.18272644391937e-05	4.53711150982697e-05	5.14348863729882e-05	5.08909552232295e-05	4.52077931002058e-05	4.2884941488858e-05	3.66965070429771e-05	4.33015903808115e-05	6.03004592613357e-05	5.9192718936827e-05	6.15430461216544e-05	5.07876315188041e-05	6.8269939340151e-05	5.84541959797267e-05	5.42339544326315e-05	0.0007610350076103	0.0	1.78567784330932e-05	1.18046565435179e-05	1.57973248358771e-05	1.64283022684405e-05	9.17751142600173e-06	2.19704058633021e-05	3.16515794138128e-05	5.4318600318307e-06	2.94361394276709e-05	0.0	2.25007312737664e-05	5.00586938185022e-06	7.27829917640299e-05	0.0001850460160348	4.96104123500744e-05
Candidatus.Buchananbacteria	5.17562625077634e-05	2.21955875172016e-05	0.0	5.12741629492899e-05	3.34548860861129e-05	2.07542079156549e-05	3.51012671557443e-05	0.0	5.66605799467906e-05	6.97070075060506e-05	6.42327343536947e-05	6.49301327269921e-05	6.04607715399056e-05	6.00725110545199e-05	6.46194669581417e-05	4.99653181909028e-05	6.54312281441523e-05	4.88244165482223e-05	5.0032431737001e-05	5.1375109860168e-05	6.4086353763601e-05	4.56327799815513e-05	4.6636687647197e-05	5.02061692045075e-05	5.41734736200577e-05	6.42540605554362e-05	4.64195085721359e-05	4.33871635461052e-05	0.0	0.0	1.40303259117161e-05	1.44279135531885e-05	1.57973248358771e-05	6.16061335066519e-06	1.37662671390026e-05	1.39811673675559e-05	3.16515794138128e-05	1.81062001061023e-06	1.01894328788091e-05	1.04573523029704e-05	0.0	3.75440203638766e-05	8.42750430951925e-05	7.17525368298219e-05	7.29564887501094e-05
Candidatus.Portnoybacteria	0.0	0.0	2.31857175979597e-05	0.0	0.0	2.07542079156549e-05	0.0	0.0	3.34812517867399e-05	4.46124848038724e-05	4.73293832079856e-05	4.16532926927874e-05	4.13148605522688e-05	4.24041254502494e-05	4.94957619253851e-05	6.46610000117565e-05	5.23449825153218e-05	4.15911696521893e-05	4.64586866129295e-05	4.40358084515725e-05	4.5033653996044e-05	4.72625221237496e-05	5.38115626698427e-05	4.69670615138942e-05	4.23230262656701e-05	5.22064242012919e-05	5.32964728050449e-05	5.78495513948069e-05	0.0	0.0001642036124794	1.27548417379237e-05	1.44279135531885e-05	5.64190172709896e-06	9.24092002599779e-06	0.0	2.99596443590484e-06	0.0	5.4318600318307e-06	6.79295525253943e-06	2.09147046059408e-05	2.25007312737664e-05	0.0	2.68147864393794e-05	4.53173916819928e-05	2.91825955000438e-05
Candidatus.Adlerbacteria	0.0	0.0	2.31857175979597e-05	2.56370814746449e-05	1.67274430430564e-05	2.07542079156549e-05	0.0	0.0	1.28774045333615e-05	1.25472613510891e-05	1.35226809165673e-05	1.47011621268661e-05	1.41075133593113e-05	1.53126008570345e-05	1.51237050327566e-05	1.46956818208538e-05	1.16322183367382e-05	1.26581820680576e-05	1.78687256203575e-05	1.2843777465042e-05	1.73206361523246e-05	1.30379371375861e-05	2.15246250679371e-05	1.78150922983736e-05	1.6929210506268e-05	2.20873333159312e-05	1.54731695240453e-05	9.03899240543858e-06	0.0	0.0	1.0203873390339e-05	1.04930280386825e-05	0.0	5.13384445888766e-06	1.14718892825022e-05	2.99596443590484e-06	0.0	1.81062001061023e-06	1.47180697138354e-05	0.0	0.0	2.50293469092511e-06	4.97988891017047e-05	0.0001888224653416	2.91825955000438e-05
Candidatus.Sungbacteria	1.72520875025878e-05	4.43911750344032e-05	4.63714351959193e-05	5.12741629492899e-05	0.0	0.0	1.75506335778722e-05	4.36442989634479e-05	4.12076945067568e-05	3.76417840532673e-05	3.71873725205601e-05	4.04281958488819e-05	3.2245744821283e-05	3.41588788349231e-05	3.29971746169234e-05	3.67392045521344e-05	3.198860042603e-05	3.97828579281811e-05	2.8589960992572e-05	3.11920309865306e-05	3.63733359198817e-05	2.60758742751722e-05	2.15246250679371e-05	2.59128615249071e-05	2.37008947087753e-05	1.80714545312164e-05	2.23501337569543e-05	1.98857832919649e-05	0.0	0.0	2.42341993020551e-05	1.96744275725298e-05	3.38514103625937e-05	8.21415113422026e-06	4.35931792735082e-05	2.29690606752704e-05	0.0	2.89699201697637e-05	1.5850228922592e-05	5.22867615148521e-05	3.60011700380262e-05	5.00586938185022e-05	6.89523079869757e-05	9.06347833639855e-05	6.42017101000963e-05
