#OTU ID	mgm4467058	mgm4493725	mgm4493726	mgm4493727	mgm4494621	mgm4494623	mgm4714040	mgm4714041	mgm4714042	mgm4714043	mgm4714044	mgm4714045	mgm4714046	mgm4714047	mgm4714048	mgm4714049	mgm4714050	mgm4714051	mgm4714052	mgm4714053	mgm4683415	mgm4683417	mgm4683416	mgm4779622	mgm4779367	mgm4779621	mgm4491635	mgm4491637	mgm4491641	mgm4467029	mgm4723071	mgm4723070	mgm4723474	mgm4605923	mgm4605924	mgm4605925	mgm4467059	mgm4491643	mgm4491646	mgm4491639	mgm4491642	mgm4491645
Candidatus Staskawiczbacteria	0.0	8.4224711530363e-05	0.0001658099817609	0.0	1.48274456018089e-05	1.8648787387138e-05	3.59900249042603e-05	2.01494958260319e-05	3.78906581203563e-05	3.10156586459226e-05	2.80347542753788e-05	2.02687812899311e-05	6.22445108531495e-05	3.73536635643142e-05	3.12982738358864e-05	5.17193145780292e-05	3.57057947021309e-05	1.71384579455376e-05	2.76029178522244e-05	3.21745108960921e-05	5.51964397715332e-06	6.10719097308317e-07	1.302629110808e-06	0.0	0.0	0.0	0.0	0.0001292991983449	0.0005091649694501	0.0	0.001299847267946	0.0364644287034185	7.08752714056052e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Wolfebacteria	1.12554729737335e-05	8.4224711530363e-05	0.0	0.0	1.94610223523742e-05	1.07966663820273e-05	1.79950124521301e-05	3.22391933216511e-05	2.45357540287553e-05	4.02493280137927e-05	2.9924737709674e-05	1.94062799584447e-05	6.2899716230551e-05	2.44412860359093e-05	2.10084303829923e-05	3.99649249012044e-05	2.04655164756116e-05	2.55934305320029e-05	3.61822031306185e-05	4.44966640052337e-05	6.68167428813297e-06	2.03573032436106e-06	1.44736567867556e-06	0.0	0.0	0.0	0.0001921968095329	0.0	0.0010183299389002	5.68328744078725e-06	0.0002049759153299	0.0013961605584642	1.27320846836416e-05	0.0	0.0	0.0	2.96066022723067e-05	0.0	0.0	0.0	0.0	0.0
Candidatus Harrisonbacteria	7.50364864915565e-06	8.4224711530363e-05	0.0	0.0	1.5754160951922e-05	2.25748478896934e-05	1.79950124521301e-05	1.41046470782224e-05	1.18020082669962e-05	2.15452285250302e-05	1.13399006057712e-05	2.28562852843904e-05	2.55530097186614e-05	1.75239409314067e-05	1.75784825653609e-05	2.35087793536496e-05	1.34985321434885e-05	1.43963046742516e-05	2.08886945908725e-05	2.51006822593626e-05	9.00573491009226e-06	8.04113478122617e-06	1.73683881441067e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001799788524848	0.0009239297813366	7.63925081018499e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0004233700254022	0.0	0.0
Candidatus Taylorbacteria	1.50072972983113e-05	0.0	0.0	0.0	2.78014605033918e-05	2.06118176384157e-05	2.84572289940662e-05	2.92167689477463e-05	1.67712749057315e-05	4.30904570500605e-05	1.16548978448204e-05	3.53625545909436e-05	3.73467065118897e-05	2.58247550568098e-05	2.70108390638472e-05	5.25029405564842e-05	2.09009529963693e-05	2.21657389428953e-05	3.58091907272101e-05	3.69664593274249e-05	3.92185229955631e-06	1.11965167839858e-06	7.67103809698045e-06	0.0	0.0	0.0	0.0	0.0001292991983449	0.0	2.84164372039362e-06	0.0013748384564813	0.0068473462683502	2.71617806584355e-05	0.0	0.0	0.0	7.40165056807668e-06	0.0	0.0	0.0	0.0	0.0
Candidatus Buchananbacteria	1.50072972983113e-05	0.0	0.0	0.0	2.68747451532787e-05	3.43530293973595e-05	4.64522414461964e-05	4.39930658868364e-05	3.47848664711467e-05	4.90094758756182e-05	2.45697846458376e-05	3.45000532594572e-05	6.61757431175589e-05	5.7644542537522e-05	4.63042955380238e-05	6.0339200341034e-05	4.52853981588002e-05	3.47339414362896e-05	6.22930713692092e-05	5.27114327446615e-05	7.40794323249525e-06	3.15538200275964e-06	2.02631195014578e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.84164372039362e-06	0.0002024762090454	0.001077918078226	9.76126492412526e-06	7.72618403770378e-05	0.0	0.0	1.48033011361534e-05	0.0	0.0	0.0	0.0	0.0
Candidatus Portnoybacteria	0.0	8.4224711530363e-05	8.2904990880451e-05	0.0	1.76075916521481e-05	1.76672722614992e-05	1.38101258353557e-05	1.91420210347303e-05	1.24231665968381e-05	3.0542137139878e-05	1.19698950838696e-05	3.19125492649979e-05	3.34154742474802e-05	1.89074099523072e-05	2.57246086322354e-05	3.13450391381995e-05	2.74325008077347e-05	2.10231750798595e-05	2.42458062215485e-05	3.51409551631077e-05	7.69845081024016e-06	1.32322471083469e-06	2.46052165374845e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.84164372039362e-06	0.0001849782650538	0.0014474899907607	7.63925081018499e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Adlerbacteria	0.0	8.4224711530363e-05	8.2904990880451e-05	0.0	1.11205842013567e-05	1.37412117589438e-05	9.62523921858123e-06	1.34329972173546e-05	4.34810830889334e-06	1.98879032538741e-05	1.03949088886236e-05	1.85437786269583e-05	2.03113666994488e-05	1.38346902090053e-05	1.15760738845059e-05	1.64561455475547e-05	1.34985321434885e-05	1.21111769481799e-05	1.38014589261122e-05	1.80268536226331e-05	2.46931441083175e-06	1.52679774327079e-06	1.88157538227822e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001649806147777	0.0027717893440098	9.76126492412526e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Sungbacteria	7.50364864915565e-06	0.0	0.0	0.0	2.40945991029395e-05	2.06118176384157e-05	1.17176825269685e-05	2.51868697825399e-05	1.14914291020753e-05	2.93583333747665e-05	2.362479292869e-05	1.85437786269583e-05	3.60362957570865e-05	8.76197046570334e-06	2.05796869057883e-05	2.66432832674696e-05	1.26276591019731e-05	2.05661495346452e-05	2.9840992272675e-05	3.26308869371714e-05	8.56997354347489e-06	2.23930335679716e-06	3.61841419668889e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.99882513804628e-05	0.0007391438250692	9.33686210133721e-06	0.0	0.0	0.0	7.40165056807668e-06	0.0	0.0	0.0	0.0	0.0
Candidatus Jorgensenbacteria	3.75182432457783e-06	0.0	0.0	0.0	1.94610223523742e-05	8.83363613074959e-06	1.21361711886459e-05	2.78734692260108e-05	9.31737494762859e-06	2.46231183143203e-05	8.81992269337759e-06	1.98375306241879e-05	2.29321882090551e-05	1.61404719105062e-05	9.86109997569025e-06	2.27251533751946e-05	1.61111512680347e-05	1.4853330219466e-05	3.20790666931257e-05	2.2818802053966e-05	2.61456819970421e-06	2.34108987301521e-06	6.51314555404e-06	0.0	0.0	0.0	0.0	0.0	0.0	5.68328744078725e-06	0.0001099870765185	0.00145775587722	1.10344733924894e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0004233700254022	0.0	0.0
Candidatus Liptonbacteria	7.50364864915565e-06	8.4224711530363e-05	0.0	0.0	2.03877377024873e-05	2.25748478896934e-05	6.27732992516167e-06	2.11569706173335e-05	3.41637081413048e-06	3.07788978929003e-05	7.24493649813159e-06	1.03500159778372e-05	2.29321882090551e-05	6.91734510450264e-06	1.1147330407302e-05	2.82105352243795e-05	9.57960345666928e-06	1.73669707181448e-05	2.31267690113232e-05	2.51006822593626e-05	8.71522733234735e-06	1.01786516218053e-06	2.46052165374845e-06	0.0	0.0	0.0	0.0	0.0	0.0	5.68328744078725e-06	0.0001574814959242	0.0013242993532491	6.79044516460888e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Tagabacteria	3.75182432457783e-06	0.0	0.0	0.0	0.0	1.96303025127769e-06	2.92942063174211e-06	8.73144819128051e-06	2.79521248428858e-06	5.91901882555775e-06	4.0949641076396e-06	8.19376264912109e-06	1.11384914158267e-05	2.76693804180106e-06	7.2886391124667e-06	1.17543896768248e-05	3.91892868681925e-06	5.02728099735771e-06	4.10313643749282e-06	6.38926457511048e-06	8.71522733234735e-07	0.0	1.44736567867556e-07	0.0	0.0	0.0	0.0	0.0	0.0005091649694501	0.0	5.49935382592545e-05	0.0003901036854532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
