#OTU ID	mgm4675013	mgm4675016	mgm4715759	mgm4715760	mgm4715761	mgm4715762	mgm4715763	mgm4715764	mgm4715765	mgm4715766	mgm4715767	mgm4715768	mgm4715769	mgm4715770	mgm4715771	mgm4715772	mgm4715773	mgm4715774	mgm4715775	mgm4715776	mgm4715777	mgm4715778	mgm4715779	mgm4715780	mgm4715781	mgm4715782	mgm4715843	mgm4715845	mgm4715847	mgm4715849	mgm4715852	mgm4715854	mgm4715856	mgm4715858	mgm4715868	mgm4715870	mgm4715872	mgm4715961	mgm4715962	mgm4715963	mgm4715964	mgm4715965	mgm4715966	mgm4715967	mgm4715968	mgm4715969	mgm4715970	mgm4715971	mgm4715972	mgm4715973	mgm4715974	mgm4715975	mgm4715976	mgm4715977	mgm4715978	mgm4715979	mgm4715980	mgm4715981	mgm4715982	mgm4716114	mgm4716115	mgm4717073	mgm4717074	mgm4717076	mgm4717081	mgm4717083	mgm4717085	mgm4717087	mgm4717089	mgm4717090	mgm4717092	mgm4717093	mgm4717094	mgm4717096	mgm4717098	mgm4717101	mgm4717103	mgm4717105	mgm4717107	mgm4717109	mgm4717156	mgm4717157	mgm4717158	mgm4717159	mgm4717160	mgm4717161	mgm4717162	mgm4717163	mgm4717164	mgm4717165	mgm4717166	mgm4717167	mgm4717168	mgm4717169	mgm4717170	mgm4717171
Candidatus Niyogibacteria	4.5313472941626e-06	6.85021533223758e-06	1.53375002997784e-06	2.37643044403454e-06	1.35247765453325e-06	1.81064886050435e-06	2.86487952009622e-06	1.64844856263528e-06	1.79114475942388e-06	2.51544026143809e-06	1.82218945173573e-06	9.73032827640965e-07	1.83910730650896e-06	3.9363366767762705e-06	1.43899498497166e-06	1.70983282109592e-06	1.3535126483296101e-06	1.59161732773528e-06	1.61462697030911e-06	3.31481074736588e-06	2.26061635305934e-06	1.48742088160427e-06	1.86945210876535e-06	1.70044988235721e-06	3.16531974398261e-06	2.30360450417013e-06	2.91294568843753e-05	1.76429075511644e-05	0.00016564559450203	5.0416138926300897e-05	6.16404521110118e-05	1.25215556624236e-05	5.87847419211186e-05	2.3390952337107e-06	4.375909990373e-05	1.0006160042275999e-05	2.52895823558577e-05	6.82118386862239e-06	3.33012190039298e-06	2.6121440067527697e-06	5.64203144163072e-06	2.22689239797644e-06	2.24254034970815e-06	4.6602000565631796e-06	6.71484627773099e-06	1.85602906294042e-06	3.11763193747504e-06	4.23476445181428e-06	6.944521605795621e-06	1.6101374252292401e-06	1.04964224693417e-05	3.16024934941958e-06	2.95520888401462e-06	6.939026472687691e-06	4.54313577615581e-06	1.11992115755051e-06	6.233549736454419e-06	4.49493324703062e-06	7.75535169845574e-06	8.52591395944186e-06	1.1213646123833301e-05	4.56733493437453e-06	6.8282775111300905e-06	3.03982950425355e-06	1.04558834907873e-05	4.93013505611973e-06	6.31989008447165e-06	3.99116621876912e-06	4.14025226313495e-06	6.05907424270228e-06	5.07945906663488e-06	8.656283022367191e-07	5.03551453989087e-06	5.57666599023774e-06	5.60608903885669e-06	3.7581495472933096e-06	3.15741863134848e-06	4.45382575679248e-06	6.91922530969588e-06	1.43390829869648e-06	2.9021100939287397e-05	9.96798851687723e-06	2.6398960092163997e-06	3.01555742375224e-05	3.7006978092723e-06	0.00017731104933822	1.79534198521935e-05	4.9751641036382e-05	2.2742348147446202e-05	3.1153826468736e-06	2.1251055373358104e-05	6.9673390148816e-05	9.25436430036428e-06	2.58716268690486e-06	2.74113264148973e-06	2.87681865283185e-06
Candidatus Campbellbacteria	3.3985104706219503e-06	1.11315999148861e-05	4.60125008993352e-06	1.0248356289899001e-05	6.76238827266626e-06	6.397625973782051e-06	1.2631514247697e-05	7.6428069722181e-06	9.403509986975391e-06	1.20182145824264e-05	6.24750669166537e-06	4.64893462095128e-06	4.36787985295877e-06	4.75075116162653e-06	6.6717040212322404e-06	6.12690094226037e-06	4.55272436256322e-06	5.78769937358283e-06	5.81265709311279e-06	4.46778839862357e-06	7.579713654375431e-06	9.42033225016039e-06	6.54308238067871e-06	5.4414396235430705e-06	9.97075719354522e-06	6.910813512510401e-06	0.00012829356542692	0.00011633292166548999	0.00106258581362049	0.0003024968335578	0.00052090522910714	5.712959770980749e-05	0.00042813038455758	2.4879467485832e-05	0.0003142698993086	0.00012945469554694	0.00011180657462589	3.20996887935171e-05	6.14791735457166e-06	1.3993628607604098e-05	2.71522763128478e-05	1.3563799151311099e-05	9.61088721303493e-06	1.66019627015063e-05	4.09959035903576e-05	3.29960722300519e-06	1.4737896431700198e-05	2.02663727336826e-05	1.9166879631995897e-05	6.90058896526819e-06	2.95454854692581e-05	6.0332033034373705e-06	1.83879663894243e-05	2.11187762212234e-05	1.91460721995138e-05	2.79980289387627e-06	1.4841785086796201e-05	1.25215997595853e-05	2.2591676686805898e-05	3.81812668618483e-05	4.2136124828949394e-05	1.54147554035141e-05	4.1900793818298294e-05	1.85153251622716e-05	3.9035298365606e-05	1.28183511459113e-05	1.20077911604961e-05	1.01109544208818e-05	5.84506201854346e-06	9.23287503649871e-06	1.2698647666587199e-05	4.97736273786113e-06	1.3532945325956698e-05	2.63342560650115e-05	1.8883668341412e-05	4.76032275990485e-06	6.84107370125505e-06	1.4952129326374801e-05	2.6293056176844298e-05	4.30172489608945e-06	0.00031793265805129	5.73159339720441e-05	1.16155424405522e-05	0.00031744854501391	1.13867624900686e-05	0.00110905201505428	0.00010871793132716999	0.00043916572025942	0.00015414258188824	2.60356978345865e-05	0.00015105479900522	0.0005043403355090401	0.00012435552028614	1.17598303950221e-05	5.48226528297946e-06	1.9850048704539802e-05
Candidatus Colwellbacteria	3.11530126473679e-06	7.706492248767281e-06	2.09147731360615e-06	2.6734842495388597e-06	1.52153736134991e-06	1.93135878453798e-06	7.68308598571258e-06	2.9971792047914102e-06	2.23893094927986e-06	7.68606746550528e-06	1.1714075046872601e-06	2.16229517253548e-06	2.75866095976344e-06	3.121922191926e-06	2.0930836145042302e-06	1.85231888952058e-06	9.84372835148804e-07	2.0256947807539902e-06	3.22925394061822e-06	1.87358868329376e-06	2.79252608319095e-06	2.47903480267379e-06	2.02523978449579e-06	3.17417311373346e-06	2.21572382078783e-06	3.6586659772113897e-06	2.23119244220747e-05	3.0323747353563896e-05	0.0002024557266136	5.6589543692786704e-05	9.81038181485118e-05	1.4086750120226502e-05	7.43127869568858e-05	6.804640679885669e-06	5.39884998812253e-05	1.56346250660563e-05	2.39585517055494e-05	1.163613718765e-05	1.7931425617500703e-06	1.6792354329124901e-06	1.3047197708771002e-05	1.0122238172620198e-06	3.84435488521397e-06	5.24272506363358e-06	1.1309214783546901e-05	2.47470541725389e-06	9.06947472720012e-06	6.35214667772142e-06	4.16671296347737e-06	2.07017668958046e-06	1.16626916326019e-05	4.88402172183026e-06	7.2238439387024005e-06	1.1464478520092699e-05	1.00598006472021e-05	1.30657468380893e-06	7.71772824513405e-06	4.8159999075328e-06	8.092540902736431e-06	1.63104440963236e-05	8.83499391574746e-06	9.13466986874907e-06	9.62166376568331e-06	6.0796590085071e-06	9.06176569201568e-06	4.93013505611973e-06	8.84784611826031e-06	3.1929329750152998e-06	4.14025226313495e-06	7.79023831204579e-06	8.3448256094716e-06	1.5148495289142598e-06	7.55327180983631e-06	9.60425809429832e-06	6.196203674525811e-06	3.7581495472933096e-06	2.6311821927904e-06	7.31699945758765e-06	1.14167217609982e-05	2.62883188094355e-06	6.020795568001421e-05	1.63759811348697e-05	2.9038856101380502e-06	5.62360708753796e-05	3.7006978092723e-06	0.00016758754018097	2.49353053502687e-05	7.00208281252783e-05	2.2742348147446202e-05	4.89560130222995e-06	2.32612903411082e-05	7.91743069872909e-05	2.60278995947745e-05	3.76314572640708e-06	4.11169896223459e-06	5.46595544038052e-06
Candidatus Vogelbacteria	4.15373501964905e-06	9.41904608182668e-06	4.7406819108406e-06	6.980764429351469e-06	3.21213442951647e-06	2.8970381768069598e-06	1.2631514247697e-05	6.4439352903015295e-06	4.47786189855971e-06	9.08353427741533e-06	2.7332841776035997e-06	3.5677870346835405e-06	3.44832619970429e-06	3.121922191926e-06	5.23270903626058e-06	4.13209598431513e-06	3.32225831862721e-06	4.34077453018712e-06	5.16680630498915e-06	3.6030551601803e-06	3.5903906783883598e-06	6.44549048695185e-06	2.49260281168713e-06	4.0810797176573e-06	5.38104356477043e-06	4.33619671373202e-06	8.86279220099077e-05	0.00010199805928016	0.00085767607819944	0.00025671074820636	0.00038894257106666003	5.1260118493046396e-05	0.00031111547375233	1.53104415297428e-05	0.00024209579946737997	7.504620031707021e-05	8.05273543436522e-05	2.44760127050568e-05	6.916407023893111e-06	3.3584708658249802e-06	2.6799649347745898e-05	3.23911621523846e-06	1.15330646556419e-05	1.04854501272672e-05	2.3678668453051398e-05	5.77431264025909e-06	1.16202644942252e-05	1.57291251067388e-05	1.5833509261214002e-05	8.740746022673039e-06	2.29366268774504e-05	1.03426342344641e-05	1.64178271334145e-05	2.56442282686284e-05	1.07088200437958e-05	6.71952694530305e-06	1.3654442279852499e-05	1.5732266364607198e-05	2.6300757933893397e-05	3.07674286362467e-05	3.50001682046919e-05	1.71275060039045e-05	3.25895063031209e-05	1.7962628888771e-05	3.31102977208265e-05	1.8405837542847e-05	7.89986260558956e-06	1.17074209083894e-05	1.04724027832237e-05	1.76001680383257e-05	1.23358291618276e-05	6.70861934233457e-06	2.3289254746995302e-05	2.19968491837155e-05	1.56380378452318e-05	1.00217321261155e-05	8.94601945548737e-06	1.52702597375742e-05	3.1828436424601e-05	5.49664847833651e-06	0.0002139764755822	4.73479454551668e-05	5.01580241751117e-06	0.00023024188438107999	5.12404312053087e-06	0.0008470892389352099	9.425545422401579e-05	0.0003138652909826	0.00013569601061308998	1.8024713885482998e-05	0.00012434739157653999	0.00037449447204988	8.03972898594146e-05	8.70227449231636e-06	1.0416304037661e-05	1.00688652849115e-05
Candidatus Spechtbacteria	2.6432859215948503e-06	4.495453811780919e-06	1.81261367179199e-06	2.6734842495388597e-06	2.87401501588316e-06	1.93135878453798e-06	4.81820646561637e-06	3.29689712527055e-06	1.34335856956791e-06	3.91290707334814e-06	1.1714075046872601e-06	1.4054918621480601e-06	1.37933047988172e-06	1.2216217272753901e-06	1.04654180725212e-06	1.13988854739728e-06	1.230466043936e-06	3.18323465547056e-06	9.68776182185465e-07	2.1618330961081796e-06	1.9946614879935297e-06	1.98322784213903e-06	4.2062672447220296e-06	1.58708655686673e-06	1.42439388479217e-06	1.49056762034538e-06	2.72701298492024e-05	1.26808398023994e-05	0.00012576795138117	5.40172917067509e-05	5.8167750583630894e-05	7.82597228901472e-06	4.9911573329251706e-05	3.61496536118926e-06	5.8534899871223203e-05	1.06315450449183e-05	2.8617158981628498e-05	1.0833644967812e-05	1.53697933864291e-06	6.34377830211386e-06	5.64203144163072e-06	5.87089814011971e-06	2.88326616391048e-06	4.0776750494927804e-06	2.1204777719150503e-06	6.18676354313473e-06	3.40105302270005e-06	2.41986540103673e-06	5.833398148868319e-06	2.53021595393167e-06	4.6650766530407604e-06	3.16024934941958e-06	2.29849579867804e-06	5.73223926004635e-06	1.94705818978106e-06	6.34621989278621e-06	4.45253552603887e-06	2.56853328401749e-06	5.39502726849095e-06	7.04314631432153e-06	6.4563417076616e-06	4.85279336777294e-06	7.138653761636011e-06	2.4871332307529097e-06	4.87941229570075e-06	3.28675670407982e-06	4.42392305913016e-06	2.39469973126147e-06	1.4612655046358601e-06	2.88527344890585e-06	3.26536654283671e-06	6.70861934233457e-06	1.2588786349727199e-06	4.64722165853145e-06	2.06540122484194e-06	1.25271651576444e-06	3.9467732891856e-06	2.5450432895957e-06	7.26518657518067e-06	7.647510926381239e-06	3.55183623436055e-05	1.03239881067657e-05	8.71165683041414e-06	2.56729888778907e-05	7.97073374304802e-06	0.00010181086058775	8.478003819091369e-06	4.6680552083518896e-05	1.74358002463754e-05	4.673073970310401e-06	1.3497291926322e-05	6.571467479945151e-05	1.1567955375455301e-05	3.05755590270575e-06	2.19290611319178e-06	2.30145492226548e-06
Candidatus Brennerbacteria	3.7761227451355e-07	6.42207687397273e-07	2.78863641814153e-07	5.94107611008636e-07	5.07179120449969e-07	3.6212977210087103e-07	1.56266155641612e-06	2.99717920479141e-07	4.4778618985597106e-07	1.67696017429206e-06	3.90469168229086e-07	3.24344275880322e-07	1.1494420665681e-07	1.35735747475044e-07	9.15724081345602e-07	1.4248606842466e-07	6.15233021968002e-07	1.44692484339571e-07	3.22925394061822e-07	1.44122206407212e-07	5.31909730131609e-07	0.0	3.11575351460891e-07	3.40089976471442e-07	9.49595923194783e-07	4.06518441912377e-07	3.0988783919548197e-06	1.10268172194778e-06	2.88346034873919e-05	1.54335119162146e-05	1.7363507636904702e-06	3.1303889156058897e-06	1.0536887702842e-05	0.0	7.956199982496359e-06	4.377695018495761e-06	2.6620613006166e-06	1.2037383297568898e-06	5.12326446214305e-07	1.11949028860833e-06	1.41050786040768e-06	8.097790538096159e-07	6.40725814202328e-07	2.0388375247463902e-06	3.5341296198584204e-07	2.0622545143782398e-07	1.13368434090002e-06	6.049663502591829e-07	2.7778086423182503e-07	4.60039264351212e-07	3.88756387753396e-07	2.8729539540178e-07	9.850696280048728e-07	0.0	3.24509698296843e-07	1.86653526258418e-07	5.9367140347185e-07	1.28426664200875e-06	1.34875681712274e-06	1.8534595564003998e-06	2.03884474978788e-06	5.70916866796817e-07	6.20752501011827e-07	1.10539254700129e-06	2.09117669815746e-06	3.28675670407982e-07	6.31989008447165e-07	0.0	0.0	5.77054689781169e-07	1.8140925237981702e-06	0.0	1.88831795245908e-06	1.23925910894172e-06	8.851719535036881e-07	2.50543303152887e-07	5.262364385580811e-07	9.54391233598389e-07	1.03788379645438e-06	2.3898471644941397e-07	9.09616596604531e-06	2.49199712921931e-06	1.3199480046081999e-06	9.37267847922994e-06	2.84669062251715e-07	3.37462964869533e-05	1.9948244280215e-06	1.53554447643154e-05	3.5376986007138603e-06	6.67581995758629e-07	2.2974113917143903e-06	7.12568762885618e-06	2.89198884386384e-06	0.0	8.22339792446919e-07	1.72609119169911e-06
Candidatus Andersenbacteria	4.5313472941626e-06	4.06731535351607e-06	3.20693188086276e-06	3.11906495779534e-06	1.01435824089994e-06	2.41419848067247e-06	4.42754107651234e-06	4.34590984694754e-06	5.07491015170101e-06	3.91290707334814e-06	2.08250223055512e-06	1.1892623448945102e-06	1.7241630998521499e-06	1.90030046465061e-06	2.87798996994332e-06	1.28237461582194e-06	1.84569906590401e-06	3.03854217113098e-06	2.58340315249457e-06	1.29709985766491e-06	1.4627517578619302e-06	2.23113132240641e-06	7.78938378652228e-07	2.26726650980961e-06	3.16531974398261e-06	3.38765368260314e-06	1.8593270351728898e-05	2.03996118560339e-05	0.00022270129927496002	4.0127130982157795e-05	4.34087690922619e-05	1.5260645963578698e-05	4.38112699223431e-05	2.97703029744998e-06	4.77371998949782e-05	1.3758470058129501e-05	1.99654597546245e-05	1.163613718765e-05	3.33012190039298e-06	2.23898057721666e-06	1.0578808953057599e-05	2.0244476345240396e-06	1.92217744260699e-06	4.95146256009838e-06	9.54214997361772e-06	3.0933817715673697e-06	7.368948215850099e-06	9.98194477927651e-06	9.44454938388204e-06	1.84015705740485e-06	8.94139691832811e-06	5.7459079080355904e-06	8.53727010937556e-06	8.749207291649702e-06	7.78823275912424e-06	3.91972405142678e-06	6.8272211399262705e-06	5.77919988903936e-06	6.74378408561369e-06	1.4456984539923099e-05	9.854416290641401e-06	6.2800855347649805e-06	6.2075250101182705e-06	1.02248810597619e-05	1.08044129404802e-05	8.54556743060753e-06	9.47983512670748e-06	6.11978820211266e-06	5.11442926622553e-06	5.1934922080305195e-06	4.71664056187525e-06	4.7609556623019504e-06	7.86799146857949e-06	7.12573987641489e-06	7.67149026369863e-06	5.7624959725164e-06	5.26236438558081e-06	4.77195616799195e-06	5.88134151324149e-06	3.1068013138423802e-06	3.07537039804389e-05	1.2815985235985e-05	3.16787521105969e-06	3.0563081997488896e-05	1.7080143735102899e-06	0.00020476566342931	2.14443626012311e-05	4.3609463130655796e-05	1.79411857607631e-05	5.56318329798858e-06	1.6081879742000698e-05	3.56284381442809e-05	1.33031486817736e-05	3.99834233430752e-06	3.56347243393665e-06	1.0931910880761e-05
Candidatus Jacksonbacteria	9.440306862838759e-08	4.28138458264849e-07	1.99387503897119e-05	7.12929133210363e-06	3.38119413633313e-07	8.44969468235365e-07	1.66683899351053e-05	4.34590984694754e-06	6.11974459469827e-06	1.70490951053026e-05	9.110947258678671e-07	2.70286896566935e-06	3.44832619970429e-06	1.08588597980035e-06	2.1977377952294397e-05	5.9844148738357105e-06	9.84372835148804e-07	1.62055582460319e-05	5.0053436079582395e-06	1.1529776512577e-06	5.718029598914799e-06	2.13196993029946e-05	7.78938378652228e-07	5.668166274524029e-07	6.33063948796522e-06	5.69125818677327e-06	1.36350649246012e-05	3.91452011291461e-05	0.00010245486771051999	2.4693619065943303e-05	1.38908061095238e-05	8.41292021069083e-05	2.4401213627634197e-05	3.4023203399428398e-06	2.27319999499896e-05	2.0637705087194298e-05	1.66378831288538e-05	9.22866052813618e-06	9.99036570117894e-06	1.11949028860833e-06	9.52092805775183e-06	2.22689239797644e-06	6.40725814202328e-06	1.57281751909007e-05	5.30119442978762e-06	2.8871563201295396e-05	1.64384229430502e-05	3.26681829139959e-05	1.3611262347359401e-05	1.28810994018339e-05	3.4988074897805703e-06	7.18238488504449e-06	3.41490804375023e-05	1.71967177801391e-05	1.75235237080295e-05	2.7811375412504304e-05	1.3951277981588502e-05	1.6695466346113698e-05	1.58478926011922e-05	1.55690602737634e-05	1.1213646123833301e-05	1.76984228707013e-05	3.7245150060709603e-06	3.4543517093790304e-05	5.92500064477948e-06	2.00492158948869e-05	1.8011686740744198e-05	7.450176941702369e-06	8.52404877704255e-06	1.64460586587633e-05	1.63268327141836e-05	3.35430967116728e-05	1.73095812308749e-05	1.23925910894172e-05	3.65871074114858e-05	7.516299094586611e-06	1.63133295953005e-05	1.4952129326374801e-05	1.07247992300286e-05	3.32188755864685e-05	5.63095988374234e-05	6.97759196181406e-05	5.27979201843281e-07	5.90886251951453e-05	8.540071867551459e-07	0.00010352677396845	3.79016641324085e-05	2.02691870888964e-05	1.9710035061120104e-05	3.56043731071269e-06	1.95279968295723e-05	2.21688059564415e-05	2.02439219070469e-05	1.5522976121429198e-05	9.31985098106508e-06	1.7260911916991102e-05
Candidatus Parcubacteria	6.608214803987129e-07	4.2813845826484905e-06	4.461818269026451e-06	6.68371062384715e-06	3.21213442951647e-06	2.41419848067247e-06	4.29731928014433e-06	3.29689712527055e-06	5.224172214986329e-06	4.47189379811216e-06	4.29516085051994e-06	9.73032827640965e-07	1.2643862732249099e-06	2.85045069697592e-06	3.6628963253824098e-06	1.56734675267126e-06	3.07616510984001e-06	2.89384968679141e-06	4.35949281983459e-06	1.72946647688655e-06	1.3297743253290199e-06	3.96645568427806e-06	2.64839048741757e-06	3.854353066676339e-06	6.17237350076609e-06	4.06518441912377e-06	9.23465760802535e-05	9.81386732533522e-05	0.0010184136550866099	0.00024950844264546	0.00052003705372529	2.93473960838052e-05	0.00035437217063767997	1.4459861444757099e-05	0.00025630329943612996	0.00010006160042276	8.65169922700395e-05	1.3241121627325801e-05	3.5862851235001295e-06	7.463268590722191e-07	1.9394483080605602e-05	1.0122238172620198e-06	4.4850806994163e-06	2.62136253181679e-06	1.6963822175320403e-05	0.0	3.967895193150051e-06	1.4519192406220401e-05	8.888987655418389e-06	3.91033374698531e-06	1.71052810611494e-05	3.44754474482136e-06	9.19398319471215e-06	1.23695689295737e-05	3.24509698296843e-06	3.73307052516836e-07	1.00924138590214e-05	4.49493324703062e-06	1.44991357840694e-05	1.8534595564004e-05	1.9708832581282802e-05	9.99104516894429e-06	2.63819812930026e-05	7.46139969225871e-06	2.57911792772754e-05	4.93013505611973e-06	4.107928554906569e-06	2.12862198334353e-06	3.65316376158966e-06	6.63612893248345e-06	2.17691102855781e-06	4.32814151118359e-07	7.86799146857949e-06	9.91407287153375e-06	1.59330951630664e-05	4.00869285044619e-06	6.57795548197601e-06	4.45382575679248e-06	9.686915433574229e-06	7.16954149348241e-07	0.00027678333582395	3.06159647304086e-05	3.43186481198133e-06	0.00026488004397822996	2.8466906225171503e-06	0.00104670716222245	7.72994465858331e-05	0.0003476472694641	0.00012558830032534	1.04587846002185e-05	0.0001407164477425	0.00049246418946095	9.65924273850521e-05	4.939128765909291e-06	3.0152459056387e-06	4.31522797924778e-06
Candidatus Veblenbacteria	0.0	2.14069229132425e-07	0.0	2.97053805504318e-07	5.07179120449969e-07	2.41419848067247e-07	1.3022179636801e-07	1.49858960239571e-07	2.98524126570647e-07	4.19240043573015e-07	0.0	1.08114758626774e-07	4.5977682662723894e-07	0.0	1.30817725906515e-07	1.4248606842466e-07	0.0	1.44692484339571e-07	1.61462697030911e-07	2.88244412814424e-07	0.0	0.0	0.0	1.13363325490481e-07	3.16531974398261e-07	5.42024589216502e-07	6.197756783909629e-07	0.0	4.29451541301582e-06	5.14450397207152e-07	5.209052291071421e-06	0.0	1.66371911097506e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.86581714768055e-07	0.0	0.0	0.0	0.0	3.5341296198584204e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.96835701735925e-07	0.0	0.0	0.0	6.796149165959579e-07	0.0	3.1037625050591304e-07	0.0	6.97058899385821e-07	6.57351340815964e-07	0.0	0.0	0.0	0.0	0.0	4.32814151118359e-07	0.0	0.0	0.0	0.0	2.6311821927904e-07	3.18130411199463e-07	0.0	0.0	0.0	0.0	2.6398960092164104e-07	0.0	5.6933812450343e-07	5.71971126897514e-07	0.0	1.22843558114523e-06	2.52692757193847e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Woesebacteria	1.74645676962517e-05	4.13153612225579e-05	1.72895457924775e-05	1.9754078066037102e-05	1.6398791561215698e-05	2.8246122223867895e-05	2.81279080154901e-05	1.8132934188988e-05	1.34335856956791e-05	2.9905789774875102e-05	1.41870464456568e-05	1.2865656276586099e-05	1.1034643839053699e-05	1.77813829192307e-05	1.7791210723285998e-05	2.49350619743155e-05	1.48886391316257e-05	2.1559180166596e-05	1.6630657794183803e-05	1.77270313880871e-05	2.63295316415147e-05	1.9584374941122896e-05	1.54229798973141e-05	2.357957170202e-05	1.82005885279e-05	1.8157823738752803e-05	0.00011279917346715	0.00010254940014114	0.00076258323691123	0.00029323672640807003	0.00028476152524523	6.691206307107591e-05	0.00046695049714699	3.5299073526906896e-05	0.0003176796993011	0.0001125693004756	0.00013044100373021	6.54031159167912e-05	2.38231797489652e-05	1.97776617654138e-05	6.34728537183456e-05	1.94346972914308e-05	3.33177423385211e-05	4.31068505232094e-05	5.83131387276639e-05	1.73229379207773e-05	4.16628995280755e-05	3.53905314901622e-05	3.44448271647463e-05	2.53021595393167e-05	6.60885859180774e-05	3.6773810611427796e-05	3.9074428577526596e-05	5.46071213720205e-05	4.15372413819959e-05	1.4932282100673401e-05	4.0369655436085796e-05	4.1417599204782106e-05	5.49618402977516e-05	6.56124682965743e-05	8.1213982533217e-05	3.73950547751915e-05	7.200729011737192e-05	3.3161776410038695e-05	6.935736048888921e-05	4.83153235499733e-05	3.76033460026063e-05	2.10201420855174e-05	2.33802480741738e-05	3.72200274908854e-05	4.680358711399289e-05	1.36336457602283e-05	3.39897231442634e-05	6.47512884422048e-05	3.80623940006586e-05	2.58059602247474e-05	3.5257841383391403e-05	3.6903127699137704e-05	5.9159376397899706e-05	1.1710251106021301e-05	0.00024732908412437003	6.72839224889213e-05	2.29670952801827e-05	0.00026243499741843	2.2204186855633803e-05	0.0007492821762357401	0.00012567393896535	0.00047294769874090995	0.00014580372090085	3.1598881132575105e-05	0.00013985491847061	0.00028186053287475	0.00011220916714191001	3.26923284981615e-05	2.74113264148973e-05	3.9700097409079605e-05
Candidatus Gottesmanbacteria	1.93526290688195e-05	4.0887222764293106e-05	1.58952275834067e-05	1.8714389746772e-05	8.79110475446613e-06	1.60544198964719e-05	2.3179479753505802e-05	1.4236601222759199e-05	1.26872753792525e-05	2.5573642657953896e-05	1.2364856993921e-05	1.2541312000705801e-05	1.03449785991129e-05	1.81885901616558e-05	1.3212590316558e-05	1.43910929108906e-05	9.59763514270084e-06	1.62055582460319e-05	1.51774935209056e-05	1.87358868329376e-05	1.4095607848487601e-05	1.40065466351069e-05	9.503048219557179e-06	1.7457952125534e-05	1.5826598719913e-05	1.5583206939974403e-05	9.60652301505993e-05	6.891760762173609e-05	0.0005466304618567201	0.00017439868465322	0.00018578953171488	7.94336187334994e-05	0.00021018318101984	2.46668224645856e-05	0.00016821679962992	7.9423895335566e-05	7.91963236933438e-05	9.469408194087559e-05	2.6384811980036702e-05	1.52997006109805e-05	8.7804114310378e-05	1.4373578205120701e-05	3.49195568740269e-05	4.51456880479558e-05	6.0433616499578895e-05	1.91789669837177e-05	4.222974169852561e-05	4.08352286424948e-05	4.52782808697874e-05	2.09317865279802e-05	6.142350926503659e-05	3.56246290298207e-05	3.48057935228388e-05	6.90885679237166e-05	4.802743534793279e-05	1.7918738520808103e-05	4.6603205172540206e-05	4.59125324518127e-05	5.83337323405584e-05	9.71212807553811e-05	0.0001002432001979	5.7377145113080104e-05	7.200729011737192e-05	3.8688739145045205e-05	6.343235984410971e-05	5.16020802540531e-05	4.1711274557512895e-05	3.0066785514727398e-05	3.36091066066249e-05	4.41446837682595e-05	4.8254861133031394e-05	2.3155557084832198e-05	4.97257060814224e-05	5.762554856578989e-05	4.6028941582191794e-05	3.50760624414042e-05	3.31528956291591e-05	4.517451839032371e-05	6.95382143624436e-05	2.2464563346244897e-05	0.00016329783662852	7.013191920802911e-05	1.84792720645148e-05	0.00015363042550736998	1.9072827170864898e-05	0.00053479300364917	7.63020343718223e-05	0.00019163595065865	0.00010335133769228	1.8692295881241603e-05	8.7588809309111e-05	0.00020031099667784	8.21324831657329e-05	3.05755590270575e-05	3.20712519054298e-05	4.9193598963424704e-05
