#OTU ID	mgm4440939	mgm4440940	mgm4440941	mgm4440942	mgm4440943	mgm4440944	mgm4440945	mgm4440946	mgm4440947	mgm4440948	mgm4440949	mgm4440950	mgm4524574	mgm4525093	mgm4525311	mgm4525312	mgm4525314	mgm4525315	mgm4525317	mgm4525322	mgm4525323	mgm4525324	mgm4525325	mgm4525701	mgm4530711	mgm4530717	mgm4536624	mgm4543593	mgm4543594	mgm4543595	mgm4543596	mgm4691110	mgm4691111	mgm4691112	mgm4691113	mgm4691114	mgm4691115	mgm4691116	mgm4691117	mgm4691118	mgm4691119	mgm4691120	mgm4691121	mgm4691122	mgm4691123	mgm4691124	mgm4691125	mgm4691126	mgm4691127	mgm4601031	mgm4444195	mgm4444196	mgm4560101	mgm4560102	mgm4560103	mgm4560104	mgm4560105	mgm4560106
Candidatus Yanofskybacteria	5.15862780500387e-05	0.0	4.894283476898979e-05	4.400246413799171e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.71167693563952e-05	0.0	0.0	0.00015328019619865	0.0	3.1769228325444e-05	7.911705368092091e-05	7.911705368092091e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002617115938236	0.0	0.0	0.0	2.1518582951654396e-05	1.72827984307219e-05	1.62526004160666e-05	1.9153510599073897e-05	1.3585779764320699e-05	1.4292009575646399e-05	9.944114078876711e-06	1.27574928190036e-05	1.4772015050573001e-05	1.45549814423987e-05	2.6978968667606798e-05	9.04823432755332e-06	5.84177835416658e-06	3.5663837760107204e-05	3.5028625392670895e-05	9.791229234434669e-06	1.05056914583476e-05	3.28488493048089e-06	0.0	2.6054558244965e-05	0.0	2.7795831442808002e-05	5.74891134121441e-05	6.85468902912294e-06	3.64548319271418e-05	6.01729654193047e-06	5.9919115371476905e-05
Candidatus Azambacteria	0.0	0.0	0.0	0.0	0.0	5.71951498512926e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.83200490496628e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.81396853983172e-05	1.11829872198789e-05	1.12518002880461e-05	0.0	7.64200111743039e-06	9.528006383764281e-06	1.6159185378174697e-05	0.0	2.95440301011461e-05	1.34353674852911e-05	1.7168434606658898e-05	1.8096468655106601e-06	5.84177835416658e-06	2.5474169828648e-05	5.60458006282734e-06	1.08791435938163e-06	5.25284572917378e-06	3.28488493048089e-06	0.0	0.0	0.0	1.63504890840047e-06	9.91191610554208e-06	5.27283771470995e-07	9.64980845130224e-06	2.8316689609084598e-06	4.94178271104964e-06
Candidatus Falkowbacteria	0.0	0.0	4.894283476898979e-05	4.400246413799171e-05	4.896680050925471e-05	5.71951498512926e-05	0.0	0.0	0.0	0.0	9.35191246609932e-05	0.0	0.0	5.84385226741468e-05	0.0	7.66400980993256e-05	0.0	3.1769228325444e-05	3.9558526840460495e-05	3.9558526840460495e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010262708792327	1.82994336325291e-05	2.3753800608097302e-05	4.88414520276385e-05	2.2076892117021102e-05	3.45390231411455e-05	3.8533442055647294e-05	3.33657504497016e-05	6.96394995241301e-05	6.15787676409174e-05	9.074744006376851e-05	1.1762704625819301e-05	3.79715593020827e-05	7.005396702878199e-05	1.26103051413615e-05	1.0879143593816302e-05	2.97661257986514e-05	8.75969314794903e-06	0.0	2.6054558244965e-05	0.0	5.313908952301541e-06	5.05507721382646e-05	2.63641885735498e-06	3.67228821619002e-05	1.34504275643152e-05	5.80659468548333e-05
Candidatus Magasanikbacteria	5.15862780500387e-05	0.0	0.00024471417384494	0.0	0.0	0.0	0.0	0.0	4.10037723470559e-05	0.0	0.0	0.0	0.0	0.00011687704534829	8.18933748259766e-05	0.00011496014714898001	0.0	0.0	0.00011867558052138	0.00011867558052138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.62110244666288e-05	3.5582232063251e-05	3.50056008961434e-05	6.703728709675871e-05	2.46242258228312e-05	4.76400319188214e-05	2.85893279767705e-05	2.35522944350835e-05	6.75292116597625e-05	8.1731818868854e-05	8.82948065485315e-05	2.89543498481706e-05	0.0005389040531718599	6.24117160801876e-05	3.92320604397914e-05	2.50220302657775e-05	4.0271817256999e-05	1.31395397219235e-05	0.0	3.90818373674474e-05	1.96658122963769e-05	1.63504890840047e-05	9.94495582589389e-05	2.16186346303108e-05	6.0311302820639e-05	1.94677241062456e-05	0.00011366100235413999
Candidatus Nealsonbacteria	0.0	0.0	4.894283476898979e-05	0.0	4.896680050925471e-05	0.0	0.00012600806451612	0.0	4.10037723470559e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.911705368092091e-05	7.911705368092091e-05	0.0	3.06560392397302e-05	2.08929653385705e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.158692928166e-05	1.3216257623493199e-05	1.8753000480076802e-05	5.74605317972218e-06	2.5473337058101298e-06	9.528006383764281e-06	7.458085559157539e-06	9.81345601461812e-06	1.2661727186205499e-05	7.837297699753129e-06	0.00012508430927708002	5.42894059653199e-06	0.00010661245496354	5.34957566401608e-05	2.5220610282723e-05	6.52748615628978e-06	7.00379430556504e-06	4.37984657397451e-06	0.0	1.30272791224825e-05	0.0	1.63504890840047e-06	2.67621734849636e-05	1.05456754294199e-06	1.76913154940541e-05	1.4158344804542299e-06	1.72962394886737e-05
Candidatus Uhrbacteria	5.15862780500387e-05	0.0	0.00014682850430696	4.400246413799171e-05	0.0	0.0	0.0	0.0	4.10037723470559e-05	4.59664444955183e-05	0.0	0.0	0.0	0.0	0.0	0.00019160024524831002	0.0	6.353845665088791e-05	7.911705368092091e-05	7.911705368092091e-05	0.0	0.0	0.0	0.0	0.0	4.25858104079721e-05	4.25858104079721e-05	0.0	0.0	0.0	0.0	5.793464640830021e-05	2.9482420852408e-05	3.25052008321331e-05	5.17144786174996e-05	2.2076892117021102e-05	3.21570215452044e-05	4.10194705753664e-05	2.7477676840930702e-05	4.0095469422984e-05	2.01530512279366e-05	7.84842724875835e-05	1.9001292087862e-05	4.23528930677077e-05	6.368542457161999e-05	5.04412205654461e-05	3.4813259500212104e-05	2.97661257986514e-05	1.7519386295898097e-05	0.0	2.6054558244965e-05	0.0	1.63504890840047e-05	6.54186462965777e-05	2.10913508588398e-06	4.63726906132024e-05	1.69900137654507e-05	7.47444635046258e-05
Candidatus Giovannonibacteria	0.0	0.0	4.894283476898979e-05	4.400246413799171e-05	0.0	0.0	0.0	0.0	0.0	4.59664444955183e-05	0.0	0.0	0.0	0.0	0.0	7.66400980993256e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.25858104079721e-05	4.25858104079721e-05	0.0	0.0	0.0	0.0	1.8208031728322896e-05	5.083176009035849e-06	6.2510001600255996e-06	1.34074574193517e-05	3.39644494108017e-06	2.3820015959410703e-06	1.11871283387363e-05	8.832110413156309e-06	1.2661727186205499e-05	6.71768374264554e-06	2.45263351523699e-05	5.42894059653199e-06	1.1683556708333199e-05	2.42004613372156e-05	2.80229003141367e-06	1.0879143593816302e-05	1.05056914583476e-05	7.664731504455401e-06	0.0	0.0	0.0	2.8613355897008303e-06	1.9493435007566103e-05	1.58185131441299e-06	1.0185908920819e-05	1.4158344804542299e-06	1.85316851664362e-05
Candidatus Moranbacteria	0.0	0.0	9.788566953797959e-05	0.0	0.0	0.0	0.0	0.0	4.10037723470559e-05	4.59664444955183e-05	0.0	0.0	0.0	0.0	0.0	0.00011496014714898001	0.0	0.0	0.00015823410736184	0.00015823410736184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1381890291643e-05	3.1515691256022304e-05	2.3753800608097302e-05	3.06456169585183e-05	1.7831335940670897e-05	2.5011016757381197e-05	3.97764563155069e-05	2.64963312394689e-05	1.89925907793082e-05	1.5674595399506302e-05	9.565270709424241e-05	1.26675280585746e-05	5.6957338953124097e-05	0.00010699151328032	8.40687009424101e-06	9.791229234434669e-06	4.37737144097815e-05	7.664731504455401e-06	0.0	3.90818373674474e-05	1.96658122963769e-05	5.313908952301541e-06	8.72248617287703e-05	5.80012148618095e-06	3.7258982631417e-05	7.78708964249825e-06	7.47444635046258e-05
Candidatus Zambryskibacteria	0.0	0.0	0.0	0.0	0.0	5.71951498512926e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3242204893325801e-05	8.13308161445737e-06	3.75060009601536e-06	2.2026537188935e-05	6.79288988216034e-06	5.9550039898526705e-06	1.24301425985959e-06	9.81345601461812e-07	8.44115145747031e-06	2.4631507056367002e-05	3.18842356980808e-05	0.0	6.42595618958323e-05	2.67478783200804e-05	1.40114501570684e-06	9.791229234434669e-06	2.45132800694776e-05	1.09496164349363e-06	0.00079302141157811	1.30272791224825e-05	0.0	2.45257336260071e-06	3.96476644221683e-05	2.63641885735498e-06	1.44747126769534e-05	1.06187586034067e-06	3.33570332995851e-05
Candidatus Staskawiczbacteria	5.15862780500387e-05	0.0	0.0	0.0	0.0	5.71951498512926e-05	0.0	0.0	8.20075446941119e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036382536382536	6.13120784794605e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.65527561166572e-06	3.7615502466865294e-05	1.0001600256041e-05	1.24497818893981e-05	5.0946674116202595e-06	1.7865011969557997e-05	6.21507129929795e-06	6.86941921023269e-06	6.330863593102739e-06	2.35118930992594e-05	1.7168434606658898e-05	2.714470298266e-06	1.31440012968748e-05	1.2737084914324e-05	7.00572507853418e-06	1.08791435938163e-06	1.05056914583476e-05	2.18992328698726e-06	0.0	0.0	0.0	1.63504890840047e-06	1.9163037804048e-05	3.16370262882597e-06	1.6351064320262102e-05	2.8316689609084598e-06	3.33570332995851e-05
Candidatus Wolfebacteria	0.0	0.0	0.0	0.0	0.0	5.71951498512926e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.83200490496628e-05	0.0	0.0	3.9558526840460495e-05	3.9558526840460495e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.965826834997161e-06	7.1164464126501905e-06	6.2510001600255996e-06	9.57675529953696e-06	4.24555617635021e-06	5.9550039898526705e-06	4.97205703943836e-06	1.1776147217541699e-05	4.22057572873516e-06	5.59806978553795e-06	2.9431602182843798e-05	3.6192937310213304e-06	5.8417783541665794e-05	8.915959440026801e-06	8.40687009424101e-06	3.26374307814489e-06	7.00379430556504e-06	7.664731504455401e-06	0.0	0.0	1.31105415309179e-05	8.175244542002359e-07	4.129965043975871e-05	1.58185131441299e-06	1.1526160094611e-05	1.7697931005677799e-06	2.5326636394129398e-05
Candidatus Harrisonbacteria	0.0	0.0	9.788566953797959e-05	0.0	0.0	5.71951498512926e-05	0.0	0.0	4.10037723470559e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.83200490496628e-05	0.0	0.0	0.0	0.0	5.1975051975052005e-05	3.06560392397302e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.958992201996589e-05	3.04990560542151e-06	1.0001600256041e-05	1.91535105990739e-06	1.69822247054009e-06	1.1910007979705299e-06	9.944114078876711e-06	7.8507648116945e-06	3.37646058298813e-05	4.8143400155626296e-05	9.81053406094794e-06	1.8096468655106601e-06	1.46044458854164e-06	3.8211254742972e-06	5.60458006282734e-06	1.08791435938163e-06	8.7547428819563e-06	4.37984657397451e-06	0.0	1.30272791224825e-05	0.0	3.27009781680094e-06	3.7995678404578e-05	5.27283771470995e-07	5.62905492992631e-06	3.18562758102201e-06	2.5326636394129398e-05
Candidatus Taylorbacteria	0.0	0.0	0.00014682850430696	4.400246413799171e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.83200490496628e-05	0.0	6.353845665088791e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.25858104079721e-05	4.25858104079721e-05	0.0	0.0	0.0	0.0	1.48974805049915e-05	6.09981121084302e-06	7.50120019203072e-06	1.0534430829490699e-05	4.24555617635021e-06	8.33700558579374e-06	1.49161711183151e-05	1.37388384204654e-05	8.44115145747031e-06	6.71768374264554e-06	2.9431602182843798e-05	9.04823432755332e-06	1.31440012968748e-05	1.2737084914324e-05	1.26103051413615e-05	1.19670579531979e-05	8.7547428819563e-06	7.664731504455401e-06	0.0	0.0	6.55527076545897e-06	2.8613355897008303e-06	2.31278042462649e-05	5.27283771470995e-06	6.1651553994431e-06	2.12375172068134e-06	1.4825348133148902e-05
Candidatus Buchananbacteria	0.0	0.0	0.0	8.80049282759835e-05	4.896680050925471e-05	0.0	0.0	0.0	0.0	4.59664444955183e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.62110244666288e-05	3.04990560542151e-06	1.5002400384061402e-05	1.34074574193517e-05	5.0946674116202595e-06	4.764003191882141e-06	8.70109981901712e-06	9.81345601461812e-06	4.85366208804543e-05	1.11961395710759e-05	3.4336869213317796e-05	6.33376402928732e-06	1.1683556708333199e-05	1.2737084914324e-05	1.26103051413615e-05	5.43957179690815e-06	1.4007588611130099e-05	1.09496164349363e-06	0.0	0.0	0.0	3.6788600439010597e-06	2.80837622990359e-05	1.05456754294199e-06	1.3402511737919802e-05	2.4777103407948996e-06	2.16202993608422e-05
Candidatus Portnoybacteria	0.0	0.0	4.894283476898979e-05	0.0	0.0	5.71951498512926e-05	0.0	0.0	0.0	9.193288899103649e-05	0.0	0.0	0.0	0.0	4.09466874129883e-05	0.0	0.0	0.0	0.0	0.0	0.00015592515592515	0.0	0.0	0.0	0.0	4.25858104079721e-05	4.25858104079721e-05	0.0	0.0	0.0	0.0	3.31055122333144e-06	2.33826096415649e-05	8.751400224035851e-06	2.58572393087498e-05	8.49111235270043e-06	2.3820015959410703e-06	7.458085559157539e-06	9.81345601461812e-06	8.44115145747031e-06	7.837297699753129e-06	1.9621068121895898e-05	7.238587462042661e-06	6.86408956614573e-05	2.29267528457832e-05	4.20343504712051e-06	1.08791435938163e-06	2.27623314930864e-05	1.09496164349363e-06	0.0	0.0	0.0	7.76648231490225e-06	1.18942993266505e-05	9.49110788647791e-06	1.23303107988862e-05	2.12375172068134e-06	2.9650696266297804e-05
Candidatus Adlerbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.353845665088791e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.65527561166572e-05	1.01663520180717e-06	2.5004000640102402e-06	9.576755299536958e-07	1.69822247054009e-06	1.1910007979705299e-06	1.24301425985959e-06	1.96269120292362e-06	1.89925907793082e-05	3.35884187132277e-06	4.90526703047397e-06	0.0	1.46044458854164e-06	3.8211254742972e-06	0.0	7.615400515671409e-06	0.0	0.0	0.0	0.0	0.0	8.175244542002359e-07	1.05727105125782e-05	2.63641885735498e-06	6.70125586895989e-06	3.18562758102201e-06	1.72962394886737e-05
Candidatus Sungbacteria	0.0	0.0	0.0	0.0	0.0	5.71951498512926e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.66400980993256e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.25858104079721e-05	4.25858104079721e-05	0.0	0.0	0.0	0.0	1.65527561166572e-06	6.09981121084302e-06	5.0008001280204805e-06	2.87302658986109e-06	1.69822247054009e-06	2.3820015959410703e-06	3.7290427795787696e-06	3.92538240584725e-06	2.11028786436758e-06	1.1196139571075899e-06	9.81053406094794e-06	0.0	4.38133376562493e-06	2.5474169828648e-06	2.80229003141367e-06	1.08791435938163e-06	0.0	0.0	0.0	1.30272791224825e-05	0.0	1.22628668130035e-06	8.35904924900716e-05	1.58185131441299e-06	1.31344615031614e-05	1.4158344804542299e-06	3.7681093171753496e-05
