#OTU ID	mgm4562562	mgm4562563	mgm4562564	mgm4562565	mgm4562566	mgm4562567	mgm4563006	mgm4563007	mgm4563008	mgm4563009	mgm4563010	mgm4563011	mgm4563012	mgm4563013	mgm4563014	mgm4563015	mgm4563016	mgm4563017	mgm4563018	mgm4563019	mgm4563020	mgm4563021	mgm4563022	mgm4563023	mgm4563024	mgm4563025	mgm4563027	mgm4563030	mgm4563032	mgm4563033	mgm4563034	mgm4563035	mgm4563036	mgm4563037	mgm4563038	mgm4563039	mgm4563040	mgm4563041	mgm4563042	mgm4563043	mgm4563044	mgm4563045
Pseudomonadota	0.132388188900644	0.131727421946574	0.143421998562185	0.131446001745083	0.13268189188701499	0.131528314039279	0.0845508237488343	0.0865533230293663	0.0908662900188324	0.0796752856283824	0.0851826326671261	0.0780062583817613	0.254569190600522	0.0791884816753927	0.122854561878952	0.107988165680473	0.11353211009174301	0.11853088480801299	0.10157194679564699	0.0825688073394495	0.10479323308270698	0.11185468451242801	0.577360021639167	0.576832478869336	0.578931706591281	0.57371550541241	0.416877210712481	0.17337234820775402	0.19917393299678798	0.17914964442426998	0.181592425888561	0.17656355836531895	0.17609357474763698	0.125818181818182	0.180363864491844	0.17469095640858803	0.24950884086444003	0.24808469146120604	0.23986414773933304	0.23505376344086	0.18187117458466898	0.245426829268293
Actinomycetota	0.18124568900369603	0.18093245473981698	0.163191948238677	0.180372938483195	0.180311619477764	0.17919411397861898	0.129623873173764	0.123647604327666	0.115819209039548	0.129585087191822	0.129014472777395	0.12628520339740698	0.106396866840731	0.11060209424083801	0.16169828364950303	0.16161242603550302	0.10435779816513799	0.161380077907624	0.10036275695284198	0.0892966360856269	0.163063909774436	0.158699808795411	0.0440898025426021	0.0410142718581128	0.0479095372712394	0.0463485287391371	0.0333501768569985	0.0273104120946111	0.174850849013309	0.0285973672265093	0.0277820890889337	0.0284488597877625	0.0268386476526198	0.02	0.313676286072773	0.0178919973975277	0.0231546449621106	0.024237358963644	0.0301422203353853	0.030752688172042998	0.32410375983678197	0.0285823170731707
Chloroflexota	0.00330754750683576	0.0033733659966761103	0.00287562904385334	0.00326664589414919	0.0032994207404313898	0.00331582839480509	0.0031084861672365603	0.00309119010819165	0.0018832391713747602	0.0021046301864101	0.0031702274293590603	0.00201162270898525	0.0013054830287206301	0.00327225130890052	0.001806684733514	0.0048076923076923106	0.00114678899082569	0.00333889816360601	0.00241837968561064	0.00061162079510703	0.0037593984962406	0.005736137667304021	0.0008114687584528	0.00152417902175419	0.00089272429697961	0.0016770849214819302	0.00050530570995452	0.00048768593026091	0.0	0.00030261764260856	0.00062082880645662	0.00045156920298035	0.00016023073225444	0.00036363636363636004	0.00031367628607277	0.00032530904359141	0.00042099354476564	0.00069647583228862	0.00031840373593716	0.00053763440860215	0.00029146021568056	0.00038109756097561
Bacillota	0.566332595941137	0.566904236635931	0.5772825305535589	0.5676741337644828	0.5667070111804571	0.567482389986403	0.670189617656201	0.673493044822257	0.683145009416196	0.6794948887552621	0.671399035148174	0.680151989271346	0.538511749347259	0.5026178010471201	0.6142728093947609	0.619082840236686	0.36123853211009205	0.6215915414579859	0.35126964933494603	0.325382262996942	0.635338345864662	0.6357552581261949	0.323911279415742	0.318691977275876	0.314536527302485	0.31849367281597807	0.23648307225871698	0.747866374055108	0.5805415328132171	0.7486760478135881	0.748409126183455	0.7520885075637841	0.7546066335523149	0.52	0.473337515683814	0.49186727391021506	0.6853774908784731	0.684775038306171	0.6874336658883461	0.692043010752688	0.464004663363451	0.68578506097561
Cyanobacteriota	0.0038318745792055397	0.0038251394173709702	0.00359453630481668	0.00380127497308906	0.0037905153012691103	0.0038096244219451296	0.0037301834006838704	0.0023183925811437398	0.0018832391713747602	0.0036079374624173204	0.00234321157822192	0.00201162270898525	0.0013054830287206301	0.00130890052356021	0.00632339656729901	0.0048076923076923106	0.00344036697247706	0.00278241513633834	0.00362756952841596	0.0048929663608562705	0.00469924812030075	0.0028680688336520104	0.0013524479307546698	0.00235554939725648	0.00238059812527898	0.0021344717182497303	0.0015159171298635699	0.00146305779078274	0.0	0.0018157058556513802	0.0009312432096849199	0.00225784601490178	0.00080115366127223	0.00109090909090909	0.00125470514429109	0.00065061808718282	0.00112264945270839	0.00125365649811952	0.0015920186796858401	0.00129032258064516	0.0005829204313611099	0.00209603658536585
Candidatus Melainabacteria	0.0002368815180203	0.00022355316995127997	0.00035945363048166	0.00020963969254758998	0.00024651400199531004	0.00025183938168149	0.0	0.00038639876352395	0.00047080979284369004	0.0	0.00013783597518952	0.00044702726866337997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013524479307546	0.00013856172925038002	0.00029757476565987	0.00030492453117852996	0.0	0.0	0.0	0.00045392646391284006	0.00015520720161415	0.0	8.01153661272232e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029146021568056	0.00038109756097561
Candidatus Margulisbacteria	4.946481814809221e-05	5.8338509903778797e-05	0.0	5.4563755594579796e-05	4.6080395144221996e-05	4.87321130993965e-05	0.00031084861672365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013856172925038002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022578460149017001	0.0	0.0	0.0	0.0	0.00014033118158854	0.00013929516645772	0.0	0.0	0.0	0.0
Deinococcota	0.0024853323073963604	0.0024114806453826	0.00071890726096333	0.0024003266167264697	0.0024474167910515103	0.0024372872229852	0.0015542430836182801	0.0015455950540958301	0.0	0.0009019843656043301	0.00151619572708477	0.0013410818059901698	0.00065274151436031	0.00196335078534031	0.003613369467028	0.00332840236686391	0.00114678899082569	0.00166944908180301	0.00120918984280532	0.00244648318042813	0.0037593984962406	0.0019120458891013399	0.0008114687584528	0.00110849383400305	0.0007439369141496799	0.0004573867967678	0.00050530570995452	0.00024384296513045	0.00045892611289582004	0.00060523528521712	0.00015520720161415	0.00022578460149017001	0.00032046146450889	0.0	0.00094102885821831	0.00065061808718282	0.0	0.0	0.00010613457864572	0.00032258064516129	0.0	0.0
Armatimonadota	0.00033636076340702	0.00034256373015498	0.00071890726096333	0.00032307486865211	0.00033706358965632997	0.00033805773562658	0.0	0.0	0.0009416195856873801	0.00060132291040288	0.00013783597518952	0.00022351363433168998	0.00065274151436031	0.0006544502617801	0.0	0.0007396449704142	0.0	0.00111296605453534	0.0	0.0	0.00046992481203007	0.0014340344168260002	0.00013524479307546	0.0	0.0	0.0	0.00050530570995452	0.0	0.00045892611289582004	0.0	0.00015520720161415	0.0	0.0	0.00036363636363636004	0.0	0.0	0.00014033118158854	0.00013929516645772	0.0	0.0	0.0	0.0
Mycoplasmatota	0.00147020431717941	0.0015639387735005	0.00287562904385334	0.00148183673088438	0.0015006741271793099	0.00155090801898848	0.0015542430836182801	0.0027047913446677	0.00376647834274953	0.00270595309681299	0.00220537560303239	0.00201162270898525	0.00326370757180157	0.0006544502617801	0.003613369467028	0.00554733727810651	0.0	0.00222593210907067	0.0	0.0	0.00469924812030075	0.0043021032504780106	0.0010819583446037302	0.0012470555632534302	0.00193423597678917	0.0018295471870712	0.00101061141990905	0.00243842965130456	0.00045892611289582004	0.0016643970343471	0.00124165761291324	0.00135470760894107	0.00224323025156225	0.0007272727272727201	0.00125470514429109	0.00162654521795706	0.00196463654223969	0.00222872266332358	0.00116748036510295	0.00225806451612903	0.0005829204313611099	0.00266768292682927
