#OTU ID	mgm4441092	mgm4441093	mgm4467420	mgm4480719	mgm4480764	mgm4480776	mgm4480815	mgm4480859	mgm4480861	mgm4480863	mgm4480864	mgm4480865	mgm4480867	mgm4490314	mgm4490316	mgm4491214	mgm4491220	mgm4491221	mgm4491222	mgm4491567	mgm4491568	mgm4491800	mgm4494854	mgm4494855	mgm4494863	mgm4494888	mgm4511199	mgm4511200	mgm4511201	mgm4511202	mgm4521534	mgm4522552	mgm4524971	mgm4537904	mgm4537905	mgm4537906	mgm4537907	mgm4537908	mgm4537909	mgm4537910	mgm4537911	mgm4537913	mgm4537914	mgm4537915	mgm4544122	mgm4545162	mgm4545349	mgm4547780	mgm4555634	mgm4556372	mgm4556490	mgm4556491	mgm4556492	mgm4556493	mgm4556494	mgm4556495	mgm4556496	mgm4556497	mgm4556498	mgm4556499	mgm4556500	mgm4556501	mgm4556502	mgm4556503	mgm4556504	mgm4556505	mgm4556506	mgm4556507	mgm4556508	mgm4556509	mgm4556510	mgm4556511	mgm4556512	mgm4556513	mgm4556514	mgm4556515	mgm4556516	mgm4556517	mgm4556518	mgm4556519	mgm4556520	mgm4556521	mgm4556522	mgm4556523	mgm4556524	mgm4556525	mgm4556526	mgm4556527	mgm4566733	mgm4568625	mgm4568626	mgm4569569	mgm4569570	mgm4569598	mgm4569599	mgm4571849	mgm4571867	mgm4572171	mgm4572172	mgm4572368	mgm4572418	mgm4572525	mgm4572669	mgm4573407	mgm4573631	mgm4574017	mgm4576679	mgm4580158	mgm4597413	mgm4633836	mgm4633837	mgm4675014	mgm4675015	mgm4687116	mgm4687117	mgm4687118	mgm4687973	mgm4687974	mgm4687976	mgm4687977	mgm4687978	mgm4688234	mgm4688237	mgm4688240	mgm4711612	mgm4724757	mgm4734360	mgm4734362	mgm4742241	mgm4750323	mgm4750324	mgm4750325	mgm4750326	mgm4750430	mgm4750435	mgm4751275	mgm4751277	mgm4767525	mgm4767527	mgm4767528	mgm4773096	mgm4773097	mgm4773098	mgm4773099	mgm4773100
Pseudomonadota	0.860808745194312	0.842869236131859	0.534314779886833	0.19805023668006	0.170518585442897	0.138832843959503	0.135269066526796	0.0975117708756504	0.205409100970847	0.167302157104215	0.25979696992926	0.104705933764008	0.0809485140584261	0.566088032156812	0.581885478725169	0.57448682360693	0.566087576351727	0.54102287186835	0.572277114668837	0.553662053172382	0.612607271256683	0.4554271081248	0.859529115661824	0.858402498070768	0.297372033619458	0.784552186554732	0.623073240785065	0.624033886184229	0.623703960281723	0.624129213288049	0.729351025821087	0.729351025821087	0.695682638580515	0.593214914386302	0.602451301547462	0.174526478546579	0.0610439150800439	0.424587451560935	0.412962909694431	0.448091768270688	0.606656745023848	0.362986461417275	0.453803180060163	0.526865924656974	0.500192765318196	0.0293718390735557	0.100105070742836	0.347444411582825	0.0293863110190133	0.469369479882237	0.841817416912074	0.843500511770727	0.840770934451722	0.84506273867976	0.840532640467684	0.840601343426805	0.839309028823943	0.842068434679169	0.767245317496574	0.751994198694706	0.76	0.762569471371333	0.760859625057156	0.758388954923654	0.758333333333333	0.756676155618815	0.741052060737527	0.737280637074178	0.733427163969036	0.731132568759368	0.735021786492375	0.733833458364591	0.734728438369421	0.729956980836918	0.655212716222534	0.65145110153646	0.651892384860921	0.653524891413298	0.659683939728041	0.649138219544846	0.653743443013829	0.66203941730934	0.88746495794954	0.885684539302447	0.884350648008433	0.882281553398058	0.881436243024113	0.882829509294925	0.569953536396489	0.815602610145484	0.818639053254438	0.927543424317618	0.930605903676851	0.863507779349364	0.851746258018532	0.513409434454001	0.430016308956879	0.925018559762435	0.931380107941403	0.768152866242038	0.491869918699187	0.716552470248828	0.776525658807212	0.816213494461229	0.586779145346425	0.181411481172411	0.78802313712147	0.69697593087842	0.314603763583355	0.62271253738346	0.586781090386141	0.775609468657461	0.673566675116767	0.913294883863575	0.884132432702344	0.901663745962038	0.837380185628577	0.840400251595082	0.813210018437196	0.808876664688358	0.877021384669604	0.868581734584614	0.872970332324034	0.880313002373995	0.846506102914594	0.674055880932888	0.0207018423315297	0.055228950210037	0.746043693273403	0.903742469763623	0.852451109969869	0.74679236140686	0.75523216615665	0.19144457344067	0.147707831936672	0.31051144506777	0.180193439865433	0.597860289490245	0.510803324099723	0.485589519650655	0.815699658703072	0.824177793709114	0.838304582415077	0.331913939937248	0.878366664132005
Actinomycetota	0.0566028996248089	0.068444378049995	0.310725149484329	0.214811790638051	0.185602196379484	0.203843701930008	0.192230959817171	0.230662415039331	0.152831389252753	0.206775755780989	0.14582583972624	0.187632329190712	0.159114478536987	0.19569387425826	0.273333174266104	0.212406116545778	0.195694645314489	0.245852869943649	0.213894040491288	0.200158243742852	0.197086748266407	0.271428486942211	0.069762269763185	0.0662716256577879	0.0753040742627999	0.101472419299764	0.226807084729536	0.228676733503864	0.219622445445099	0.221158988463595	0.0450383021990225	0.0450383021990225	0.0519654303132288	0.110257641222596	0.10202729512508	0.042713567839196	0.0150246812916103	0.0106239386946488	0.0174125856915552	0.120770507178414	0.121683823603442	0.0484334179056005	0.0253258845437616	0.0215471977660617	0.0561146488347669	0.0058623547925951	0.0364341196846918	0.108703250611674	0.0057427297242485	0.0549885508668629	0.0457509465713084	0.0402251791197544	0.0455680693652514	0.0415984724495363	0.0469308216953556	0.0426484699861392	0.0468514612835191	0.0450633265691694	0.06509821836455	0.0741116751269036	0.0641584158415842	0.0643660333462582	0.066986739826246	0.0689402944134589	0.0658333333333333	0.0689982377660295	0.084056399132321	0.0803716266037458	0.0823082336382829	0.0748771220413428	0.0844226579520697	0.0837959489872468	0.0819523406314261	0.0775811497849042	0.106591865357644	0.107552231525892	0.106520747834017	0.108252589375209	0.10314835232145	0.108391900937082	0.106580829756795	0.103170522707798	0.0404485382458951	0.0466423737636648	0.0475412885756217	0.0493527508090615	0.0484363483205223	0.0477725674091442	0.0416451557391155	0.0549578312683111	0.0591715976331361	0.0426799007444169	0.0403935784567582	0.0533946251768034	0.0602280826799715	0.0549283294240292	0.045936460303999	0.03637713437268	0.0346954510408635	0.05	0.0813008130081301	0.0728452939055175	0.0587725381414702	0.0406176569318563	0.0777209238003043	0.0285853290760353	0.0028354315526823	0.0508125900020572	0.023191094619666	0.137684178724328	0.218084067044171	0.118075443046059	0.236389897828596	0.0505526756315837	0.0737220758583937	0.0560215224631263	0.0817437322249833	0.0892285463168665	0.0467364342172508	0.107833298800452	0.0433531454911844	0.0650692215542568	0.0653620822030236	0.0790420701185507	0.0276481828980667	0.197535529105527	0.0085524524865025	0.0067801129854225	0.06112710156994	0.0362760452462544	0.0514005590049876	0.0922251047045665	0.0550206682151745	0.0054986412870137	0.0098587873691535	0.0070431186274108	0.0043184317784822	0.17998741346759	0.0753462603878116	0.131877729257642	0.0534448486666917	0.0918317053499418	0.0376358385895585	0.0813364134744682	0.0572427952246977
Chloroflexota	0.0119968502478114	0.0005975500448162	0.0020534531883301	0.0007127531058111	0.0007975176095085	0.0009570106372561	0.0010961240820202	0.0014518126588846	0.0011563469890461	0.0012404041425453	0.0013208403846947	0.0014313094558131	0.0016317880387148	0.0126102623380409	0.0079319696883681	0.0080456258274773	0.0126098971870139	0.0090016547085681	0.0068746420224648	0.0458245678890131	0.011119850701414	0.0258773274936361	0.0097503718110056	0.0101808570861082	0.0162000625256934	0.0147977737231732	0.0109143130684538	0.0099293120994581	0.0118981641842743	0.0116892046756819	0.0078305434200712	0.0078305434200712	0.0089320452417646	0.0018669653811276	0.002837936348285	0.0121762659451102	0.0030421467805834	0.000195933295598	0.0001367754074166	0.0020200562729961	0.0033801316356706	0.0056736205095691	0.0016043546769803	0.0009727888637589	0.0442296699060103	0.0037440585594784	0.0040876836938843	0.0274379587556798	0.0038050604291786	0.0009404645076872	0.0106226335717291	0.0100307062436029	0.0108383205315489	0.0092062193126022	0.0117733030204612	0.0110886021963962	0.0106959927689063	0.0109159610943951	0.0095934216537231	0.0118201595358956	0.0146534653465347	0.0105984231614321	0.0130315500685871	0.0118862576574929	0.0079166666666666	0.0135556459265284	0.0146420824295011	0.0140097330777172	0.0146657283603096	0.014431624080594	0.0122549019607843	0.0129782445611403	0.0149389137534777	0.0148611654282362	0.020687237026648	0.017925371920982	0.0168718650250798	0.0192114934847979	0.018008085262771	0.0184487951807229	0.0181211254172628	0.0195372750642674	0.013215859030837	0.0061426340447683	0.0077719671758407	0.0093042071197411	0.0073707486574707	0.0078295092949254	0.0187575288246429	0.0154043993275969	0.0174556213017751	0.0024813895781637	0.0036250647332988	0.0084865629420084	0.0081967213114754	0.0115527756059421	0.0074942918650923	0.0044543429844098	0.0007710100231303	0.0168789808917197	0.0574525745257453	0.0295708618824378	0.0202843273231623	0.0100704934541793	0.0448070806250864	0.002933604838112	0.0001134172621072	0.0339436329973257	0.0014577259475218	0.0029731699423723	0.0042264089006647	0.0046144373044707	0.0068799033322128	0.0006663344223563	0.0005859463032797	0.0007369732313809	0.0012982680196229	0.0006683321159658	0.000661160359807	0.0007326245158178	0.0007211374971998	0.0013329957676212	0.0010417676397843	0.0007882669751987	0.0004217811214213	0.0019312719104897	0.0008086280590952	0.0010592383360328	0.0108741039296954	0.0006277518875456	0.0011736035297669	0.0050605403393029	0.0036953520594805	0.0006251355523519	0.0010728680372314	0.0008599156463699	0.0020379116258006	0.0100692259282568	0.0022160664819944	0.0139737991266376	0.0012001650226906	0.0021731337933506	0.0010449122273729	0.0039306278660828	0.0024484830050946
Bacillota	0.0090786974848302	0.0032118314908873	0.0140330671375256	0.535192498433966	0.540774257104438	0.577875650120575	0.566466689075168	0.60279854173484	0.51692631153627	0.548373955846717	0.517464281291829	0.638239689401847	0.680180121706194	0.0404388123429904	0.0379109316759625	0.0605529478580093	0.0404388911427904	0.0380302285048278	0.0305797072089079	0.0417296640169728	0.046131556393237	0.0519067304369719	0.0060414140258551	0.0065707857266123	0.0436325950870559	0.0093016384358117	0.0119674485399713	0.0119921885744148	0.0128564830850941	0.0124861959035693	0.0200934093514623	0.0200934093514623	0.0218817006951423	0.0300848135701712	0.0670027036753375	0.145245458059528	0.0385144898466719	0.16660861235686	0.154559483423268	0.0404011254599235	0.0476403605839857	0.120257034665023	0.166566394499355	0.141003378060966	0.0323313968173781	0.403205074300542	0.27019493261559	0.0531417202161697	0.404633539549537	0.300613346418057	0.0076777450567942	0.0081883316274309	0.0079638094340511	0.0067512274959083	0.0080383241312114	0.0082098304723318	0.0076328211308627	0.0081869708207963	0.0162174508908177	0.0181290790427846	0.0118811881188119	0.0153806384903709	0.0182898948331047	0.0156807168327695	0.0145833333333333	0.0150467669784465	0.0140997830802603	0.016516737944256	0.015707248416608	0.0171854847143305	0.0106209150326797	0.0147786946736684	0.0152413209144793	0.0169143527571373	0.0094670406732117	0.0091049508170067	0.0085727314181486	0.0076845973939191	0.0075952468455224	0.009454484605087	0.0093466857415355	0.0104541559554413	0.0048057669203043	0.0048932847475273	0.0044234068500795	0.0040453074433657	0.0034747815099505	0.0046055937028973	0.0065393219755635	0.0084872462952095	0.0068047337278106	0.0024813895781637	0.002071465561885	0.007072135785007	0.0067712045616536	0.0570758405003909	0.0609146063017809	0.0022271714922049	0.0007710100231303	0.0261146496815287	0.0387533875338753	0.0274071402812838	0.0202843273231623	0.0162806310842565	0.0283501590374775	0.0429424330393822	0.0110014744244074	0.0261263114585476	0.345878611184734	0.0168016114340993	0.0329564150360896	0.0218981261944496	0.005436415375646	0.0025175315667591	0.0039516024261535	0.0026314122616255	0.0058949931909838	0.006883441728707	0.0115554197310231	0.0077830613010707	0.0071333755988473	0.0052632578018617	0.0046943957111411	0.0029419929619564	0.0244805205984127	0.0381426202321725	0.245487130120948	0.637789459302861	0.0544981219878364	0.0036003078876666	0.0052833347153458	0.0103027472251069	0.0117649562737115	0.227345215161451	0.243454055151216	0.161459399696982	0.124053826745164	0.0239144115796098	0.0415512465373961	0.034061135371179	0.0414807035967446	0.0395868805448517	0.0387947412417357	0.530514084749854	0.0209413732795985
Cyanobacteriota	0.002779193107601	0.0009212229857583	0.0018837031983627	0.0007279566456416	0.0008937843970926	0.001052319125971	0.0012365535553495	0.0014475329390284	0.0015620350073364	0.001719760634744	0.0016734084561302	0.0018166028203966	0.0019079996557571	0.0053961026155859	0.002608428314296	0.0042495140694252	0.0053961131305289	0.0038771372205173	0.00465946322247	0.004332707834636	0.0048481228225743	0.0040840706880484	0.0020542272051252	0.0021136663133035	0.0029096602196276	0.002813887902064	0.0035423647678315	0.0034656324779272	0.0037582265327329	0.0037088742108224	0.0040940409814914	0.0040940409814914	0.0048658589285853	0.0050141355950285	0.0038640411180112	0.0113065326633166	0.0016326249917702	0.000936125745635	0.000419830633902	0.0070701969554866	0.0035169661007486	0.0036677540243874	0.0024638303967912	0.0010857603307179	0.006780021536539	0.0158611935337906	0.0061411210424553	0.0057134407012072	0.0157262444756346	0.0708537782139352	0.0018931426167437	0.0013306038894575	0.0018849253098346	0.0015684669939989	0.0017050990581357	0.0020258023243416	0.0014060459977905	0.0019592750682247	0.0043398812243033	0.002102973168963	0.0023762376237623	0.0025849812588858	0.0038866026520347	0.0026058334095272	0.0029166666666666	0.0020333468889792	0.0016268980477223	0.0028756820527945	0.0034904996481351	0.0025795656569177	0.002995642701525	0.0023255813953488	0.0034474416354179	0.0025420414548298	0.0016362786348761	0.0021949435005284	0.0024623803009575	0.0020046775810223	0.002817591571726	0.0028865461847389	0.0032904148783977	0.0022279348757497	0.000800961153384	0.0013534617386777	0.001219537402592	0.0008090614886731	0.000737074865747	0.0013398090772065	0.0016635117306258	0.001676114519921	0.0020710059171597	0.0009925558312655	0.0010357327809425	0.0028288543140028	0.0010691375623663	0.0043471462079749	0.0034601082914736	0.0	0.0007710100231303	0.0035031847133758	0.0062330623306233	0.0050486837360259	0.0032940360610263	0.0030211480362537	0.0045636841377402	0.0032090833813944	0.0001134172621072	0.0049372557087019	0.0845481049562682	0.0027655882589799	0.0043934722205939	0.0017611727896499	0.0018455478087801	0.0005560122731616	0.0008822336308432	0.0005967349596676	0.0013015617961448	0.001500316062401	0.0022861335701404	0.0016230681649072	0.001503033652449	0.0015742774927375	0.0012810395618763	0.0008290131425157	0.0006111522371614	0.0061506811931901	0.0011083919663272	0.0023719696071847	0.0021730450078565	0.0011617434537162	0.0018653733472542	0.0014981145938245	0.0015213927480339	0.0026663944988071	0.0028996433438687	0.0008599156463699	0.0128259041211102	0.0088105726872246	0.0049861495844875	0.0078602620087336	0.002325319731463	0.0009185410879111	0.0015388707348582	0.0013791676723097	0.0015207968975743
Candidatus.Melainabacteria	0.0	0.0	1.60520085075645e-05	2.94307055432804e-05	3.75882686503294e-05	4.90718763406164e-05	4.81718254605732e-05	5.79408226675033e-05	6.58902687424461e-05	6.28387968176122e-05	6.31428532117846e-05	7.29349260433695e-05	8.17336377670947e-05	5.18331393812604e-05	2.08432921760589e-05	3.47934627432688e-05	5.18332403842519e-05	3.37491044792079e-05	4.16220825406414e-05	3.57984459821541e-05	3.04236681297236e-05	0.0006471655248334	1.69317011783549e-05	1.95365284240208e-05	5.82588481651335e-05	1.37963860366777e-05	0.0	2.75050196660891e-05	1.73190162798753e-05	2.95181936254593e-05	9.88526671605021e-05	9.88526671605021e-05	0.0001090670959694	0.0	5.81336335366473e-05	0.0004831851565519	6.61046527280031e-05	2.17703661775591e-05	1.37845440516577e-05	0.0001442897337854	8.14599825547498e-05	0.0001433553502027	2.86491906603638e-05	6.66241984630339e-05	0.0001462357586312	0.0001281389025703	0.0002398875407209	9.41037291963542e-05	0.0001405563219221	0.0004661432777232	0.0	0.0	4.71231327458649e-05	6.81942171303873e-05	0.0	0.0001066211749653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.1432751211484e-05	0.0	0.0	0.0	0.0	5.62983814215341e-05	6.97179907275072e-05	0.000272331154684	0.0	6.04814322003145e-05	0.0	0.0	0.0	9.11992704058368e-05	0.0001670564650851	0.0	0.0	0.0	0.0	0.0	0.0	2.06701254676616e-05	0.0	0.0	0.0	0.0	2.77286364720301e-05	0.0	0.0	0.0	0.0	0.0	9.17383372426375e-05	7.82829930197665e-05	0.0	0.0	0.0003184713375796	0.0	0.0	0.0	0.0001678415575696	0.0	0.0001208239224922	0.0001134172621072	0.0002057189878625	0.0003975616220514	2.95116128196445e-05	2.73553974153057e-05	2.15620220041258e-05	8.67112906771591e-06	7.0992373999185e-06	3.22579789890084e-05	7.55642034588403e-06	1.49086726782711e-05	7.45060250538927e-06	3.02652490719272e-05	9.82106965907384e-06	1.20090498297093e-05	9.2624738077824e-06	7.46251890963015e-06	5.8752818027236e-06	2.58233339645704e-05	6.29762579507526e-05	2.98386737673529e-05	0.0001740706356417	0.0001116203366164	6.72243813632078e-06	1.98139368253813e-05	4.32894810889902e-05	5.28474303703541e-05	0.000369978184045	0.0025516861426044	0.0046681135088653	0.0009057385003558	0.0	0.0	0.0	0.0001500206278363	4.4806882337127e-05	1.89984041340527e-05	0.0	0.0
Candidatus.Margulisbacteria	0.0	0.0	8.42730446647137e-06	2.02248924349557e-05	1.66681010304628e-05	2.29002089589543e-05	2.10751736390008e-05	2.20570177200155e-05	2.25987285356323e-05	3.46696810028205e-05	2.80088920861612e-05	3.01587457900853e-05	3.12510967933009e-05	1.79272512145713e-05	9.59888455476397e-06	2.02961866002401e-05	1.79272861479367e-05	2.00489729579453e-05	3.13086461588895e-05	1.20545787490927e-05	1.92930578383613e-05	7.94171792876617e-05	2.74568127216566e-06	3.25608807067014e-06	2.4616414717662e-05	6.89819301833885e-06	0.0	0.0	5.7730054266251e-06	6.94545732363747e-06	4.36492296552866e-05	4.36492296552866e-05	5.54500782029409e-05	0.0001066837360644	2.81440606804403e-05	0.0002899110939311	3.2785775344937e-05	2.17703661775591e-05	9.252639157962e-06	0.0	7.64259386890068e-05	5.39429926020511e-05	5.72983813207277e-05	1.25943664391368e-05	5.31766395022667e-05	2.40260442319474e-05	2.87865048865092e-05	6.72169494259672e-05	2.81112643844336e-05	4.08897612037946e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.25163161711385e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.62983814215341e-05	0.0	0.0	0.0	0.0	9.77708251857646e-05	0.0	0.0	0.0	0.0	0.0	4.18340026773762e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.09345168313515e-05	0.0	9.78657757836357e-06	0.0	0.0	0.0	0.0	0.0	5.62939796716185e-05	3.91414965098832e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.12174540627447e-05	0.0	0.0	0.0	7.00275558432243e-06	1.27007202285348e-05	4.93786763453262e-06	2.16778226692898e-06	4.68549668394621e-06	6.84929690862508e-06	5.66731525941302e-06	4.42059480576643e-06	5.62062996020594e-06	2.95270722652948e-06	5.04693857480184e-06	5.35056675581107e-06	2.97313974076966e-06	4.00619436201198e-06	1.79522499527665e-06	0.0	4.19841719671684e-05	6.19726301321945e-06	5.1027798627846e-05	1.24304465777458e-05	2.65359400117926e-06	7.44454273786001e-06	3.61243255983987e-05	4.50916641385274e-05	1.91368026230177e-05	2.8996433438687e-05	0.0	0.000258782428673	0.0	0.0	0.0	0.0	0.0	0.0	3.4479191807744e-05	0.0
Deinococcota	0.0005558386215202	0.0011951000896325	0.0008760383643003	0.0003619558335773	0.0004119402111814	0.000489410180037	0.0005520405176664	0.0007186637266088	0.0006098933966242	0.000621887402988	0.0006916230808995	0.0007056531030271	0.0007810370267802	0.0021555570971259	0.0013079165840477	0.0015011929446106	0.0021555612974834	0.0016877893735096	0.0017742793946749	0.0020536618705272	0.0018751368137515	0.0018341988961012	0.0014103649468024	0.0013791858756481	0.0016337093900955	0.0018383684393873	0.0022020105313547	0.0024479467502819	0.0023611592194896	0.0023284645677494	0.0018942481869522	0.0018942481869522	0.0017629458747662	0.0011201792286765	0.0015262385693589	0.0018361035948975	0.0003902306919104	6.53110985326773e-05	0.0001419367435456	0.0012264627371762	0.0015244000106172	0.0010215916064703	0.0005156854318865	0.0003793423171468	0.0010768269499209	0.0001922083538555	0.0021541901156737	0.0023525932299088	0.0001686675863066	0.0008259731763166	0.0007362221287336	0.0009211873080859	0.0010838320531548	0.0007501363884342	0.0009743423189347	0.0009595905746881	0.0008536707843728	0.0011195857532712	0.0018273184102329	0.0019579405366207	0.0003960396039603	0.0021972340700529	0.002286236854138	0.0018743713998354	0.0020833333333333	0.0020333468889792	0.0027114967462039	0.0017696504940274	0.0014919071076706	0.0016035137867326	0.0021786492374727	0.0020255063765941	0.0019958872626103	0.0015643332029722	0.0017531556802244	0.0017071782781887	0.0023711810305517	0.0025058469762779	0.0019600637020703	0.002008032128514	0.0018121125417262	0.001713796058269	0.0016019223067681	0.0007287870900572	0.0010748465243184	0.0004045307443365	0.0010529640939244	0.0011095293920616	0.0009177995755176	0.0020845410241914	0.001775147928994	0.0	0.0	0.0014144271570014	0.0017818959372772	0.0014761532447224	0.0008480657577141	0.0	0.0	0.0031847133757961	0.010840108401084	0.0043274432023079	0.0032940360610263	0.0018462571332662	0.0092656617341999	0.0005171263882668	0.0	0.0063772886237399	0.000662602703419	0.0012684991544172	0.0013052432481017	0.0014973260623781	0.0021267219204612	0.0019467528798056	0.0012414903009536	0.0023522692041422	0.0123378801028941	0.0022277301491113	0.0011126785065305	0.0020011793467815	0.0033934483380188	0.0007850232430916	0.0007434239890604	0.0006471514104185	0.0002496255616575	0.0018053193945882	0.0005281445256821	0.0002094608830772	0.0009581591168193	0.0006313784660139	0.0008988426370265	0.0006585972088435	0.0008049763882009	9.56840131150887e-05	0.0002609679009481	8.18967282257074e-05	9.70434107524099e-05	0.0012586532410321	0.0005540166204986	0.0026200873362445	0.0	0.0006272963527197	0.0003039744661448	0.000396510705789	0.0003345753174663
Armatimonadota	0.00013895965538	0.000149387511204	0.000245194429953	6.37432816743086e-05	6.76929001033082e-05	8.83293774131095e-05	0.0001144080854688	0.0001366218261762	0.0001276964299182	0.0001350672989068	0.0001297253949253	0.0001384840367912	0.0001613037380638	0.0004898816255807	0.0002942743750646	0.0003693181097436	0.0004898825801729	0.00035754001775	0.0003874905383429	0.0005530494613977	0.0004849235883603	0.0014151465458173	0.0002516874499485	0.0002521142477576	0.0004816611813089	0.0003650293805537	0.000382958353279	0.0005225953736556	0.0006408036023553	0.0006042547871564	0.0003106798110758	0.0003106798110758	0.0003450736271637	0.0002133674721288	0.0003049708870454	0.0002899110939311	0.000186052611307	6.53110985326773e-05	1.32180559399457e-05	0.0002885794675708	0.000332246895139	0.0004729248666481	0.0001145967626414	7.4180818326516e-05	0.0004254131160181	0.0001161258804544	0.000551741343658	0.0008334901728819	0.0001024053202575	0.0001635590448151	0.0005258729490954	0.0003070624360286	0.0004241081947127	0.0001363884342607	0.0004871711594673	0.0001066211749653	0.0003012955709551	0.0001399482191589	0.0006852444038373	0.0005076142131979	0.0007920792079207	0.0006462453147214	0.0004572473708276	0.0006857456340861	0.0004166666666666	0.0005422258370611	0.0010845986984815	0.0003686771862557	0.0007037297677691	0.0004880259350925	0.0013616557734204	0.000450112528132	0.0003024071610015	0.0007332811888932	0.0001168770453482	0.000447118120478	0.0003647970816233	0.0005011693952555	0.0002450079627587	0.0005020080321285	0.0004768717215069	0.0006855184233076	0.000800961153384	0.0003123373243102	0.0003513921329502	0.0012135922330097	0.000737074865747	0.000418690336627	0.0005162622612287	0.0001839876584732	0.0	0.0004962779156327	0.0	0.0007072135785007	0.0	0.0006171488141777	0.0004540413595146	0.0	0.0007710100231303	0.0006369426751592	0.0035230352303523	0.0003606202668589	0.0005201109570041	0.0001678415575696	0.0017978149633522	0.0003318630404454	0.0	0.0016457519029006	0.000662602703419	0.0003541393538357	0.0003116561348386	0.0003550326829228	0.0004737241836259	0.0001084763474707	0.0001190893881854	0.0001274590314224	0.0001954596330784	9.16293395838224e-05	9.81775152821053e-05	9.45277954685857e-05	0.0001065357291823	0.0001002862904867	0.0001047109232267	8.70412118922014e-05	2.58233339645704e-05	0.0003988496336881	0.0002079526033324	9.58828796797429e-05	0.001509665052738	0.0001299376529244	0.0002207020593208	0.0001674855095925	0.0001450147918695	3.18946710383629e-05	0.0001739786006321	0.0001228450923385	0.0001293912143365	0.000629326620516	0.0011080332409972	0.0	0.0001500206278363	0.0002240344116856	0.0001709856372064	5.1718787711616e-05	0.0002281195346361
Mycoplasmatota	0.0002315994256334	4.97958370680211e-05	0.0002022553071953	0.0003673956322322	0.0004471473225417	0.00044709931777	0.0004427936992112	0.0011920665845399	0.0037421316264304	0.0038348519375897	0.0028927780300216	0.0035310351958718	0.0036090208935217	0.0004844255056459	0.0002726083213552	0.0004428917861695	0.0004844264496062	0.0004096673474406	0.0004736813995333	0.0003791712951987	0.0004244472724439	0.0010915637834006	0.0001185219082484	0.0001190797922987	0.0027923219761401	0.0001782033196404	0.0	5.50100393321781e-05	0.0001212331139591	0.0001389091464727	0.0008678493896168	0.0008678493896168	0.0010485105696556	0.0016002560409665	0.000798184016019	0.0026091998453807	0.0004499381201809	0.0007837331823921	0.0002130624731272	0.0027415049419233	0.0011450161592808	0.0009901864395444	0.0010600200544334	0.0002982345972787	0.0009305911912896	0.0019461095827877	0.0154007801142824	0.0009275939020783	0.0018633752391967	0.0034183840366372	0.0002103491796381	0.0005117707267144	4.71231327458649e-05	0.0	0.0001623903864891	0.000319863524896	0.00020086371397	6.99741095794556e-05	0.0009136592051164	7.25163161711385e-05	0.0	0.0002584981258885	0.0004572473708276	0.0002285818780287	0.0	0.0004066693777958	0.0005422993492407	0.0001474708745022	0.0001407459535538	0.0002440129675462	0.0010893246187363	0.0003000750187546	0.0002419257288012	0.0007332811888932	0.0003506311360448	8.12942037232745e-05	9.11992704058368e-05	0.0001670564650851	0.0002450079627587	8.36680053547523e-05	0.0002384358607534	0.0	0.0	0.0	0.0001240207528059	0.0	0.0	8.37380673254061e-05	0.0002294498938794	0.0003878746913558	0.000887573964497	0.0	0.0	0.0003536067892503	0.0007127583749109	0.0011425592911128	0.0009080827190292	0.0	0.0	0.0038216560509554	0.0024390243902439	0.0010818608005769	0.0010402219140083	0.0018462571332662	0.0019361084220716	0.0010310308052672	0.0001134172621072	0.001440032915038	0.0049032600053008	0.0002981173091611	0.0003184949841924	0.0001045181982642	5.54697227125944e-05	2.99587818276561e-05	7.49003758717387e-05	3.45595106995578e-05	0.000109994800167	0.000105615558322	0.0002162858043432	0.0001428147212923	0.0001274623902717	0.0001785027359746	0.0001465795819512	8.83468300705844e-05	0.0009124244667481	0.000503810063606	0.0003114698484792	0.001469929812086	0.0001676841875079	8.49150080377362e-05	0.0001525558604127	0.000541267787685	0.000646794830403	0.0013778497888572	0.0102937338707339	0.0008599156463699	0.0053212136895904	0.0	0.0022160664819944	0.0	0.0003000412556726	6.72103235056905e-05	0.0001709856372064	5.1718787711616e-05	4.56239069272299e-05
