#OTU ID	mgm4544115	mgm4544116	mgm4544117	mgm4544118	mgm4729903	mgm4741982	mgm4741983	mgm4587462	mgm4587461	mgm4479361	mgm4479944	mgm4530680	mgm4530682	mgm4530683	mgm4532159	mgm4532160	mgm4532161	mgm4532162	mgm4532163	mgm4532702	mgm4533994	mgm4533995	mgm4533996	mgm4533997	mgm4533998	mgm4533999	mgm4534000	mgm4534001	mgm4538733	mgm4538734	mgm4538735	mgm4538736	mgm4538737	mgm4538738	mgm4538739	mgm4538740	mgm4538741	mgm4538742	mgm4538743	mgm4544124	mgm4544125	mgm4544126	mgm4544127	mgm4544129	mgm4544130	mgm4544131	mgm4544132	mgm4544133	mgm4544134	mgm4544135	mgm4544136	mgm4544137	mgm4549525	mgm4549527	mgm4549528	mgm4549529	mgm4549530	mgm4549531	mgm4549532	mgm4549533	mgm4549534	mgm4556395	mgm4556396	mgm4556397	mgm4556398	mgm4556399	mgm4556400	mgm4556401	mgm4556403	mgm4556404	mgm4556405	mgm4556406	mgm4556407	mgm4556408	mgm4556409	mgm4556410	mgm4565311	mgm4565312	mgm4565313	mgm4565314	mgm4570097	mgm4570098	mgm4570099	mgm4577137	mgm4587453	mgm4587455	mgm4587458	mgm4587459	mgm4587460	mgm4587463	mgm4587464	mgm4587465	mgm4587466	mgm4587467	mgm4587468	mgm4587469	mgm4604926	mgm4604927	mgm4604929	mgm4604932	mgm4742541	mgm4749376	mgm4742537	mgm4742538	mgm4742540	mgm4742545
Pseudomonadota	0.40289201166817	0.402431644928537	0.26181476905705503	0.259661270702723	0.0653521337367938	0.0743486453881475	0.30607267492405393	0.192905337361531	0.194649932239381	0.659580461950521	0.140369818954642	0.34033957811401	0.34638460556506606	0.3512274076072299	0.4076441672795329	0.29747475906818	0.344483243774685	0.323734207252799	0.326260292760259	0.32767678317612103	0.324758005275377	0.29606211615269895	0.30330423991864197	0.323030483474069	0.34985338517899295	0.410343284095996	0.40530203689133704	0.337870258425268	0.253951906153573	0.32777619633921695	0.489856806261717	0.488412391777323	0.34114075468275207	0.324150769141967	0.253098553709757	0.41873001943208205	0.31104708049637997	0.415333374836581	0.30779370571758097	0.48706423397471793	0.4882249676173279	0.41458572175295705	0.415472387605186	0.335337657820294	0.320203891761086	0.31663738688459897	0.299680799484493	0.289891049510412	0.40192781996035903	0.4024015304835661	0.363451776649746	0.36804315607227706	0.48688398905300795	0.418338990452371	0.420758345468491	0.34427857064642103	0.34242044600350796	0.321272568433314	0.32386556873576505	0.31075682959111894	0.307024823088936	0.486557851972282	0.487734872771346	0.413411827509849	0.41525082920569	0.31824909244017796	0.31167877930794397	0.298220661691207	0.403720291081345	0.404143079917356	0.368379268601672	0.368710439749664	0.275495610111316	0.265497599875369	0.33573830760554	0.33288163428544704	0.274818001323627	0.27344877344877305	0.33437826541274795	0.325739722440429	0.00247596470433294	0.0819217149966504	0.0782696177062374	0.31011892763555704	0.23187924528301898	0.284948128010874	0.193223743578327	0.371161063358209	0.36913677027632796	0.223031445616663	0.20259372892051303	0.36336099344281303	0.339708131324635	0.36200132935396	0.38478926239388006	0.34127471187990194	0.193431879648037	0.185029391511232	0.21786517440315803	0.3774893886939029	0.66042257789699	0.13793015385353902	0.5523106397485129	0.019816640352218997	0.00985223233057243	0.23331938836140498
Actinomycetota	0.27993979789292606	0.279234659984083	0.382251909096575	0.35072143726022303	0.253772993508537	0.247098830086691	0.10469010793693902	0.446963746223565	0.454846394876089	0.0804520410647852	0.0717321070092439	0.36804873370263397	0.353765633540962	0.36251878685113104	0.0819023648303378	0.40497587812427094	0.422036512806604	0.379806265642875	0.413317880069461	0.412638099237628	0.37917931010969197	0.40290654588916996	0.40248120762279493	0.371352780388415	0.41862046574172795	0.0794718176496918	0.0807216539907335	0.42168845398216703	0.645153395753498	0.306608545941552	0.24178076695820896	0.251468105998858	0.338586783981133	0.304731016768161	0.642408095643219	0.349213314110199	0.396159062843724	0.361088630185312	0.39426307607442	0.268536224689563	0.265895938351211	0.37124716134954994	0.36927940988697	0.34509705161083604	0.315417774344831	0.315281781504884	0.40845326722479997	0.416563232657564	0.274656831822469	0.27179739547129395	0.30452018370800105	0.29381514526700203	0.25463403272452	0.356120605807976	0.34995942596071505	0.339383874146804	0.33282886494612896	0.32236458940011603	0.31333285238738107	0.39906156469480003	0.397685617767556	0.26335175053201104	0.260172433048916	0.37016900533948294	0.36253780434149496	0.31178659916310497	0.307689739120111	0.404228923240838	0.272738277664353	0.268781100701654	0.295146533036795	0.29170179834613896	0.37406345803100804	0.37104953117240996	0.440813193240449	0.438570702246653	0.39096624751819997	0.38618326118326096	0.457157784743992	0.458496988740508	0.00261820097458185	0.0645994832041344	0.0596579476861167	0.327756500705503	0.1976	0.172053091330681	0.19963394552008104	0.0997317602492993	0.0952956072647857	0.30010519505887895	0.299199251474204	0.0997736900133465	0.355586828490548	0.36141050537172	0.316931197919899	0.388525138293415	0.308953642911322	0.30153491361706203	0.18157427790640301	0.0924113878236091	0.10262214023725301	0.46449213930825894	0.201639122061304	0.16911442749350902	0.9554355765941949	0.39787932489012895
Chloroflexota	0.005891848005724979	0.00594263238553773	0.0107085378684841	0.0116702535791148	0.0145871007125739	0.0141808736474923	0.00155931028547643	0.0077190332326284	0.00725513383801328	0.0017454798724794599	0.00039054468585432	0.00331324075634892	0.00399982979447683	0.0029673590504451	0.00283354808715465	0.00298893186574388	0.0039614869560795395	0.00364188618730985	0.00266347171739822	0.00268526295387001	0.0035876899615969898	0.00293435804096836	0.0030343198329050303	0.00364273569271166	0.00402647503202006	0.00287849051406535	0.002797447329312	0.00403317213238628	0.00111760782978099	0.004523676421665629	0.00115984739617907	0.00113597710075539	0.00453535307723706	0.0045816618084216	0.00111494201405991	0.00193067134708205	0.0044806434851848605	0.00213741725290004	0.0042124266586429995	0.00125678207853227	0.00126776604874547	0.00257729694589763	0.00257067084904456	0.00435607075934517	0.00445124715478746	0.0044081439853504	0.00423772648466878	0.0043442283822921	0.0032255447647253303	0.00315939051321641	0.005221174764321971	0.00520755718965316	0.0011160497661147901	0.0022628476150777102	0.00200091152636201	0.004409241887797929	0.00439989977449261	0.0045136866627839296	0.00472014098587049	0.0045610102190477295	0.0043190475879328	0.00120709621688501	0.00121696734159206	0.00249561534645923	0.0024122920367258397	0.00432077086171667	0.00430749557408849	0.00417565093903289	0.00322213173296755	0.00320828290747375	0.00516783498963055	0.0051638620700575205	0.00424078537317644	0.0041624879506927705	0.0047260459966996	0.00466200218262114	0.00545996029119788	0.00505050505050505	0.0047021943573667705	0.00445142707515056	5.7948110101409206e-05	0.00200976169968418	0.00201207243460765	0.00423301753678694	0.0085937106918239	0.00155915805465049	0.00479065728361745	0.00339341863578344	0.00327484709236492	0.007351109565940459	0.00746349848771678	0.00316833981314919	0.0033921192203820003	0.0042226537554249394	0.00394918648065095	0.00291611821917866	0.0069299015716253794	0.00698127994660875	0.0082243708961172	0.00314059895877065	0.00062809183695385	0.00568715646976934	0.0018436624555162398	0.00075553098551214	0.00026941757092843	0.00513867884816264
Bacillota	0.166248953041715	0.169241697744628	0.08236519010312598	0.0897464208851876	0.0964381988223183	0.10163282864651	0.45742968760519603	0.118237663645519	0.11495567505977601	0.130453739828651	0.749404625991472	0.110563425309672	0.150216193746256	0.162434005163975	0.24190164341781198	0.11501409819382401	0.147363246486871	0.153145060972868	0.157584180307779	0.15760474544514802	0.15272091026590698	0.114966282166602	0.11167425108374499	0.159258036976189	0.145091151725249	0.24159005612367898	0.242711338403707	0.15305274293486498	0.053675767284682	0.127064206024481	0.18092160452851103	0.17574271723155302	0.205170869427185	0.127698490576929	0.0565754712756907	0.151219206418855	0.0798620717577753	0.14552076199962602	0.0812110010244507	0.166145192415259	0.16696043539368302	0.135511791655136	0.136303183224988	0.205325028456587	0.129007188653585	0.12961075684192502	0.0812397094913856	0.0834712453454696	0.208092436557627	0.209580285796891	0.157070340826686	0.159028283917535	0.17490440791133702	0.146211715198793	0.148356473504597	0.200850458079352	0.20679528940115302	0.122888759464182	0.125866990961651	0.0802558935406556	0.0825062237410401	0.16992250334511097	0.171027924779095	0.13759621321731	0.142060489467733	0.12930415795019	0.130728100317775	0.0826249058144257	0.208172918982526	0.21049194527132395	0.159496260428104	0.159984720193491	0.0839075711535359	0.0869886955590392	0.0493576755164707	0.0519872276244105	0.0767703507610854	0.07900432900432902	0.0431034482758621	0.0479183032207384	0.9937732121691031	0.8245765144989949	0.8349094567404429	0.126184237048982	0.349761006289308	0.44037819577428206	0.49241465101616705	0.42403271500606105	0.429758088330582	0.34754512007827804	0.36537850599473404	0.261068879475425	0.11896007548888801	0.17072206510359	0.14710311329167497	0.166578491829367	0.37315156554409795	0.386678169107964	0.3735778741412679	0.425970691082025	0.14101894695980802	0.172352831049132	0.0128524893924546	0.0728286774298166	0.0245183432746247	0.0376120145027708
Cyanobacteriota	0.0018708863765455699	0.0018219249261692899	0.0037577032917480795	0.00396743707307944	0.00102946504789518	0.00104693680971842	0.00239677728880815	0.0038922457200402795	0.00383689112551684	0.0022607715785480102	0.00075732607071751	0.00269709422972965	0.00280511794915437	0.00269759913676828	0.005013817053791321	0.00219889739499045	0.00285288085027037	0.00242093010476043	0.00215111519026288	0.0021199444372658	0.00238352793128993	0.00218624636285705	0.00222804348583459	0.00238723840817293	0.0029553048488985397	0.00505113108149985	0.004950170469446629	0.00284305576545262	0.00049966043484733	0.0026373822352243103	0.00094100826482452	0.00097552835771084	0.00293947571318427	0.00270570579237496	0.00050821654054538	0.00150441923149251	0.0021323544296964103	0.00136960717176119	0.00222083718397845	0.0009473934444568699	0.00098613897274525	0.00161973284840179	0.0016339296913048	0.0028188540317342398	0.00240569532176767	0.00240061859605871	0.0020640220760622	0.00210315818507792	0.00192031306188227	0.00195001322564175	0.0027072758037225	0.00288556108583799	0.0010141495700782199	0.0013993926040612198	0.00160072922108961	0.0027922765266270005	0.00313037668086528	0.00254804892253931	0.0022879286001381	0.00213443354041711	0.00224120018556876	0.0009737602071032199	0.0009875480913913801	0.00161181124281301	0.00162248228443489	0.00248840206695724	0.00250930477169841	0.00207733024701411	0.00191474520781477	0.0019210326759570102	0.0028433884181188604	0.0028214202303054802	0.0021938883693504397	0.0023368353407398	0.00206901593800263	0.0020890194585142397	0.00248180013236267	0.0018037518037518	0.00130616509926855	0.0015710919088766698	2.63400500460951e-05	0.0019140587616039801	0.00160965794768612	0.0026204394275347698	0.0058993710691823895	0.0013162892038299301	0.0029824773085309	0.0026301756161932	0.00271186656724218	0.00417733700590132	0.00442370041560589	0.00634828526663959	0.00280236228158657	0.0037100270649515397	0.00285491231107438	0.00242516072509343	0.00375325901633544	0.0038922631081555	0.00592928037347706	0.00255696607534432	0.00096512642575494	0.00416964692892975	0.00306118726515907	0.00019567291256581998	5.9624551946006204e-05	0.00146638742076917
Candidatus Melainabacteria	1.28362701649782e-05	6.57734630386024e-06	3.66605199194935e-06	1.87143258164125e-05	1.1913202868699301e-05	1.33263506373269e-05	3.86388131561646e-05	2.01409869083585e-05	1.72638520833154e-05	0.00010475710507986999	2.4796487990750898e-05	0.0	1.63659156893487e-05	3.8537130525261105e-05	0.00017233743670106	1.05210401674184e-05	1.5256047327649e-05	1.3988040225607098e-05	1.0429649407335198e-05	4.0379894043157995e-06	1.54975808276328e-05	1.05615766321596e-05	1.16130338055414e-05	1.25549728453873e-05	1.53389525029336e-05	0.00016527218262576	0.00016391292945187	0.0	6.118291038947e-06	6.85925158705934e-06	1.45892754236361e-05	2.56717988871275e-05	1.1338382693092699e-05	1.08228231694998e-05	8.95535754264989e-06	0.0	2.0243871168003898e-05	0.0	1.4327981832119e-05	1.7479583846067802e-05	1.5991442801274302e-05	7.686867755127139e-06	6.77979125022741e-06	1.37140178456774e-05	1.4216190345311301e-05	6.47067007023912e-06	8.724730997847479e-06	0.0	2.54265916138258e-05	2.82967218862841e-05	0.0	2.9803917318514503e-05	2.91143417247336e-05	0.0	0.0	7.3000693506588305e-06	3.34085024638771e-06	0.0	0.0	1.7886314584500896e-05	1.30682226563776e-05	1.99386428681899e-05	1.70551480964529e-05	6.8733954917399e-06	5.67301498054156e-06	1.3007556259094699e-05	9.27539959967375e-06	9.40950982968063e-06	2.5880576168414103e-05	2.5248591642117e-05	1.87682403836228e-05	2.2761369799027e-05	1.01373355534098e-05	1.2657858095673899e-05	1.56664508177887e-05	1.1700210816525801e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.52830188679245e-05	2.69854278689508e-05	5.7780187173818104e-05	3.21365481932732e-05	3.93024140180026e-05	3.0465349249387603e-05	3.9167047457405796e-05	0.00018569024545928998	4.06728923307194e-06	1.73771759482508e-05	9.79947017531252e-06	2.1161960951949696e-05	2.9853584752115697e-05	3.1416608857276003e-05	3.67688920939765e-05	3.85946025890202e-05	1.25682003848415e-05	9.60084487434894e-07	2.62594140785682e-05	1.61286607785872e-07	8.69854206108844e-07	7.79532592257682e-06
Candidatus Margulisbacteria	0.0	0.0	0.0	7.48573032656499e-06	1.5610403758985198e-05	1.63656937651383e-05	2.4881053926318104e-05	3.52467270896274e-05	3.8843667187459496e-05	2.26501848821341e-05	2.06637399922924e-06	5.812703081313901e-06	3.27318313786975e-06	3.8537130525261105e-05	5.41059394294028e-05	6.6952073792662805e-06	1.69511636973878e-06	5.99487438240305e-06	7.822237055501379e-06	6.0569841064737e-06	3.09951616552656e-06	7.04105108810643e-06	6.63601931745223e-06	1.0761405296046301e-05	0.0	5.5090727541920605e-05	5.8280152694000094e-05	9.44536799153695e-06	0.0	0.0	7.29463771181804e-06	1.92538491653456e-05	8.50378701981949e-06	0.0	2.23883938566247e-06	0.0	0.0	1.03758119072817e-05	0.0	6.99183353842712e-06	7.10730791167748e-06	2.19624793003633e-06	2.25993041674247e-06	7.48037337036949e-06	1.57957670503458e-06	0.0	4.985560570198561e-06	0.0	8.47553053794192e-06	9.84233804740316e-06	0.0	1.3547235144779302e-05	9.7047805749112e-06	9.92477024156891e-06	0.0	1.0950104025988199e-05	6.68170049277541e-06	0.0	0.0	0.0	0.0	9.16099807457376e-06	8.2524910144127e-06	3.43669774586995e-06	2.5213399913517997e-06	2.26218369723386e-06	3.7101598398695e-06	2.89523379374789e-06	8.34857295755293e-06	1.02706135493357e-05	7.50729615344913e-06	7.91699819096591e-06	6.75822370227321e-06	5.84208835184951e-06	8.35544043615399e-06	8.50924423020058e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.54716981132075e-06	9.99460291442621e-06	2.03930072378182e-05	2.91237468001539e-05	3.18668221767589e-05	5.376238102833099e-06	1.0879735404835e-05	9.284512272964659e-05	4.06728923307194e-06	1.73771759482508e-05	3.26649005843751e-06	0.0	7.186974106990829e-06	8.49097536683136e-06	1.30470262268949e-05	4.3897677753923794e-05	6.68182805270053e-06	4.1667666754674394e-05	1.88690400564562e-06	0.0	0.0	4.93703975096532e-06
Deinococcota	0.0204160876973978	0.0208797858416043	0.0027605371499378603	0.00281089173762515	0.0118466532526741	0.0115738186307058	0.0189096009840018	0.0055236656596173205	0.0058222341150981	0.00152180929676838	0.00022420157891637002	0.0043595273109854294	0.00536147397983065	0.00396932444410189	0.00205602569831731	0.0037493161323891204	0.00533114098282847	0.00489981066188409	0.00417185976293407	0.004183357022871171	0.00491118336427684	0.0036631068285873703	0.00380907508821758	0.00486774232891159	0.00530983405809884	0.0020383569190510604	0.0019669551534225	0.00508160797944688	0.00089327049168626	0.00397493629470089	0.00115255275846725	0.00120015659797321	0.00429157784933557	0.00410545758896361	0.00094926789952088	0.00198081865479847	0.00317153981632061	0.00189877357903256	0.0032166319213107197	0.00113704692918671	0.00110518638026585	0.00227421473155262	0.0022260314604913302	0.0043735249638760295	0.0039157706517807395	0.00387754903959079	0.0030760908718125103	0.00282719624879327	0.00274970426452373	0.00273124880815438	0.00444766739182983	0.004424526998284921	0.00116457366898934	0.0018956311161396602	0.00193421447548328	0.00412088914844691	0.00408920070157855	0.00429528246942341	0.00400902804258433	0.00318376399604116	0.00310370288088968	0.00114243034812332	0.0011135361208780901	0.00219204037890738	0.0021790680875258	0.00394128954650569	0.0039834749480732205	0.00311816679586647	0.00272497421334528	0.00273840233759164	0.00452596116851065	0.0045245644661370205	0.00398397287249006	0.00389180452372375	0.0038111252689407397	0.00385575129180964	0.0038054268696227703	0.00324675324675325	0.00365726227795193	0.00288033516627389	4.7412090082971206e-05	0.0022968705139247802	0.0019114688128772602	0.00292279782301955	0.00825157232704403	0.0011004057808783301	0.00255592357380654	0.00264122255463464	0.0025121678149344897	0.00574361437319336	0.00580325086493896	0.00189171937561655	0.00402254905150815	0.005334793016112989	0.00529171389466876	0.0045794483500019	0.00523211714988932	0.005152323852593271	0.007529320226211709	0.00241378304589193	0.00075536475224338	0.0670217699157526	0.00180482368140003	0.0132222438489643	0.00043740486958091	0.0277075332297421
Armatimonadota	0.0008568210335122901	0.00083203430743832	0.0005205793828568	0.00053897258351267	0.00041983770109691	0.00040610300100064	0.00025759208770776	0.00114803625377644	0.0012473133130195301	0.00032418077112553997	4.23606669841995e-05	0.00086028005603445	0.0007135539240556	0.00080927974103048	0.0004949691495949	0.00066569490513847	0.00081196074110487	0.0005625190462154799	0.00051366023331125	0.0005128246543481	0.00055946266787754	0.00069178326940645	0.0006602839220864901	0.0005595930753944	0.00078995605390107	0.00050270288882002	0.00050266631698575	0.00075562943932295	0.00012032639043261999	0.0007167917908477	0.00018236594279545	0.00019253849165345	0.00074549866207084	0.00067462264423215	0.00011865848744011	0.00041371528866044	0.00048585290803209005	0.00036315341675486	0.00048715138229204005	0.00018353563038371002	0.00019545096757113	0.00041399273481183997	0.00040791744022201	0.00073557004808633	0.00070607078715045	0.0007117737077263	0.0005172519091581	0.0007585160667494099	0.00044799232843407	0.00046628076499572	0.00043509789702683	0.0007423884859339	0.0001746860503484	0.00038706603942117995	0.00044464700585822	0.0007336569697412099	0.00074835045519084	0.00145602795573675	0.00063897105048901	0.00051274101808902	0.00055539946289604	0.00019184207732636	0.00020246111288692	0.00039407467485975	0.00039458970864655	0.0006758273795486099	0.0007098772493616901	0.0005059421054574401	0.00044539636728544005	0.00045533053402055	0.000746037555249	0.00074320820517692	0.00068849403966908	0.00063678763035159	0.00059845842123953	0.00060734730693056	0.00066181336863004	0.00072150072150072	0.00078369905956112	0.00052369730295889	0.0	0.00047851469040099005	0.00050301810865191	0.0009070751864543401	0.0014490566037735802	0.0002088872009115	0.00061009079986472	0.00042882206495398	0.00040045973202127	0.0009587624616719	0.00097264834519224	0.00045261997330702	0.00078905411121595	0.00082541585754191	0.00075129271344062	0.0005756053378930299	0.00087570515272872	0.00088051414554041	0.0013462158879568801	0.00041894293802738	6.97614666930758e-05	0.0006607301442526901	0.00033067992698939	5.41923002160531e-05	9.06757111822552e-06	0.00040674278369356
Mycoplasmatota	5.13450806599127e-05	3.6175404671231297e-05	0.0002456254834606	0.00029568634789931003	0.00012940203116	0.00012671722886721	0.00115096828280333	0.00036757301107754	0.00030211741145801	0.0037868277849817896	0.00057135241078688	0.00019763190476466998	0.00070700755777986	0.00061659408840417	0.00962083760002084	0.00015685914431423	0.00016103605512518	0.0005575233175634799	0.00031288948222005	0.00027660227419563	0.00053001726430504	0.00017778653997468	0.0001343793911784	0.0006205743720720001	0.00015594601711315	0.00957545708088007	0.00998411865839089	0.00014168051987305	2.4473164155788e-05	0.00013718503174118	0.00014589275423636	0.00014761284360098001	0.00014172978366365	0.00016594995526566	2.23883938566247e-05	0.00016297875007835	0.00010121935584001	0.00014526136670194	0.00014327981832118998	0.00010662546146100999	0.00011549375356475	8.894804116647121e-05	9.604704271155491e-05	0.00012467288950615	0.00010899079264738001	0.0001245603988521	0.00012463901425496002	6.89560060681285e-05	0.00086692569502377	0.00086612574817147	0.0009185400048344199	0.00072884125078912	0.00013586692804875	0.00014887155362353	0.00015562645205037	0.0001241011789612	0.00015367911133383	7.28013977868375e-05	9.27538621677608e-05	9.53936777840049e-05	0.00011761400390738998	0.00010885421241552	0.00011828570453991001	0.00010080980054551	0.00017523312939895	0.00012837892481802	0.00015397163335458	0.00013028552071865	0.00083736186764255	0.0008443300222016401	0.0007610521475559	0.00079268944387046	0.00023822738550512997	0.00025802556887335	9.817642512480941e-05	0.00058288322976874	0.00016545334215751	0.00018037518037518	0.0	0.0	3.68760700645331e-05	0.00019140587616039	0.00020120724346076	0.0	0.00051572327044025	0.00049673176484698	0.0008599051385279901	0.00148430681967681	0.00154341642076102	0.00029748517502343	0.00035032748003568	0.0067428770382405795	0.00019929717242052	0.00024328046327551	0.0007055618526225	0.00021585200170988	0.00031014557492475	0.00036001735555365	0.00058830227350362	0.0013826295416051301	2.34659437565078e-05	0.00018011184984278	0.00018994833656831999	8.80624878510863e-06	2.7149994917942698e-06	8.97328628421065e-05
