#OTU ID	mgm4440370	mgm4440371	mgm4440374	mgm4440375	mgm4440376	mgm4440377	mgm4440380	mgm4480739	mgm4480748	mgm4480750	mgm4487910	mgm4487911	mgm4516541	mgm4516694	mgm4580319	mgm4580320	mgm4580321	mgm4580322	mgm4580323	mgm4580324	mgm4580325	mgm4580326	mgm4580327	mgm4580328	mgm4580329	mgm4580330	mgm4580331	mgm4580332	mgm4580333	mgm4580334	mgm4653307	mgm4694757	mgm4694758	mgm4694759	mgm4694760	mgm4698148	mgm4698149	mgm4698150	mgm4698151	mgm4698152	mgm4698153	mgm4698154	mgm4698155	mgm4698156	mgm4698157	mgm4698158	mgm4698159	mgm4698162	mgm4698163	mgm4698164	mgm4698165	mgm4698166	mgm4698167	mgm4698168	mgm4698169	mgm4698170	mgm4698172	mgm4698175	mgm4698176	mgm4698178	mgm4698179	mgm4698181	mgm4698182	mgm4698183	mgm4698184	mgm4698185	mgm4698186	mgm4698187	mgm4698188	mgm4698189	mgm4698190	mgm4698191
Pseudomonadota	0.704545454545455	0.695421686746988	0.883425990271022	0.810545129579982	0.90198563582594	0.691387559808612	0.806941431670282	0.466722129783694	0.504718516108038	0.583537082314588	0.473502304147465	0.472145615002758	0.740070159556411	0.685661161544351	0.898884410781139	0.282499505635752	0.890296714349575	0.826696516767799	0.903069466882068	0.350308565377806	0.903011514614703	0.335523334843679	0.90430801645205	0.124757179054054	0.895435352809288	0.139810638202849	0.880289589069032	0.357891061452514	0.893170693124995	0.830774013564258	0.994387586662265	0.370335591321089	0.705260557012524	0.393324541144759	0.172083229374697	0.0326131895748044	0.56480742682726	0.790629263546926	0.952066217209489	0.880496259806605	0.047844061116082	0.928216404623041	0.577867664217576	0.0224010751499862	0.809612280899298	0.866575086222014	0.602867091964553	0.861164309565901	0.433324094325694	0.631117968030568	0.861892098212281	0.673381443955904	0.0189355990043988	0.684297536305499	0.367366166582576	0.787756031963014	0.754049607964621	0.650146630234032	0.243939011198984	0.905892663813992	0.126811814883705	0.585699175871043	0.956748433824112	0.788237650699873	0.590647645894731	0.314605222388102	0.474162711010028	0.941469592372821	0.583123854064252	0.0411486086441681	0.0701559714239406	0.504182133263566
Actinomycetota	0.0294840294840295	0.0332530120481928	0.0298818624044475	0.0044682752457551	0.0223912125052809	0.0191387559808612	0.106290672451193	0.279534109816972	0.0501138952164009	0.0395273023634882	0.175691244239631	0.307777164920022	0.0661989362905964	0.0132341682161216	0.0251167805882198	0.390495023399908	0.0026542244076888	0.0068440383067822	0.0201660074647652	0.097483496302179	0.020814880425155	0.0788400543724513	0.0136726848894418	0.747434543918919	0.0162992512055448	0.0524168936924062	0.0119302539002753	0.0897346368715084	0.027155524699224	0.0388683906964568	0.0001650709805216	0.193132133300985	0.0351703901971564	0.0622491078818049	0.0534476315408141	0.0115033845405537	0.312359892093165	0.0190085832215576	0.0064846960022875	0.0160360549208678	0.0463467397582993	0.0074901065161724	0.0176339280452764	0.0167877861742114	0.0169900786948417	0.0177364042010093	0.0122432122499209	0.0156280691416225	0.005030228020538	0.0133423588108361	0.0163454294167835	0.0347527560058625	0.0183329158904839	0.271438622173566	0.0390044997271333	0.017426288356172	0.0322045847843271	0.28483264137611	0.480409873760436	0.010128714062312	0.0513703497206826	0.0228442219472024	0.0079531336734424	0.0254150918892267	0.0232029214538931	0.008264555928002	0.029083827915434	0.0082562635991597	0.0129487417957644	0.263622010513662	0.016095851982994	0.0215258763829275
Chloroflexota	0.0006142506142506	0.0	0.0001737317581653	0.000893655049151	0.0	0.0007974481658692	0.0010845986984815	0.0199667221297837	0.0	0.0004074979625101	0.0069124423963133	0.0137892995035852	0.0	0.0005468664552116	0.0003355439015838	0.0007909827961241	4.54012069736254e-05	3.05111766253876e-05	0.0002537772578438	0.0006121672374712	0.0	0.0002265518803806	0.0001400889845229	0.0002850506756756	0.0002189735851212	0.0003275125422416	0.0001019679820536	0.0006983240223463	0.0004569861761681	0.0004745036119542	0.0	0.00023912212508	0.0001013869738016	0.0001661434695297	0.0001140367220035	9.72802075311094e-05	5.0660486087364e-05	3.45401269925336e-05	7.67646759667072e-06	4.27007030088468e-05	5.66309136831614e-05	3.46036000327161e-05	4.47860757733259e-05	1.2702622710511e-05	4.37888626155713e-05	2.43565012373103e-05	2.09644045375357e-05	5.31984547894978e-05	3.01868566426178e-05	3.09248594636942e-05	4.73997495297446e-05	9.55840183521315e-05	2.15243969255334e-05	1.89296542498651e-05	3.08905752854804e-05	1.66705564631747e-05	0.0001367316854316	2.72941490442499e-05	6.58509781569067e-05	4.46804488666632e-05	4.06052683773979e-05	5.58310923353215e-05	3.63458539293172e-05	9.90541429945608e-05	1.77963809279745e-05	4.50691529816062e-05	6.30104597363162e-05	4.13376875697573e-05	2.65724231392661e-05	8.97070168828606e-06	0.0001122096575111	5.69878797141281e-05
Bacillota	0.0085995085995086	0.175421686746988	0.0099027102154273	0.0134048257372654	0.0299957752429235	0.0430622009569378	0.0249457700650759	0.045757071547421	0.0218027985681744	0.0264873675631622	0.0904377880184332	0.0292333149476007	0.099128663573611	0.0739363447446134	0.042640466594531	0.179065321995913	0.0043358152659812	0.0577519365062414	0.0433587729560099	0.314124518125114	0.0441762621789194	0.405980969642048	0.046627217608625	0.0669657939189189	0.0403149411389483	0.129404671519807	0.0186601407158152	0.173184357541899	0.0410584502895711	0.0666186708990207	0.0018157807857378	0.343798271688115	0.219962794735688	0.400315466202703	0.743001540948444	0.0621296258765352	0.0944438111883684	0.128610162856699	0.0316769435376617	0.0729211550928352	0.4468541527449	0.0519557325582127	0.395694408104865	0.387919043644941	0.10767681317169	0.0911566415307574	0.0737192321157906	0.0924384534799974	0.0198492303723686	0.0592211058729744	0.0909576246239204	0.198496144777926	0.420610197085205	0.0309594495256544	0.079208583461186	0.127990975672101	0.152857478582263	0.0461119484686466	0.214460442993564	0.0631850286126721	0.162998917713424	0.373581347452396	0.0241501678517618	0.151902830086926	0.377350901920585	0.0403312582744148	0.479206548287016	0.0368657013690291	0.0722982488773151	0.0355508907906777	0.0800179535452018	0.111429437348302
Cyanobacteriota	0.0012285012285012	0.0028915662650602	0.0012161223071577	0.002680965147453	0.0012674271229404	0.003987240829346	0.0140997830802603	0.0083194675540765	0.355353075170843	0.251629991850041	0.0236175115207373	0.0140650854936569	0.0065633133416317	0.0330307338947829	0.0078758562967263	0.0229385010876013	0.0008591305319624	0.0008314295630418	0.0069881591245303	0.0172234079515561	0.0228077945084145	0.05595831445401	0.0147093433749117	0.0228251689189189	0.0214689319325371	0.0290816250576869	0.0811665137146936	0.290851955307263	0.0098999024510277	0.0156422570009736	0.0001375591504346	0.0043844874321251	0.0021141061574186	0.0030586909545716	0.0020312337139036	0.0080661505411211	0.0076877287637574	0.002918640730869	0.0024852563844221	0.0058189412554783	0.0030648650485326	0.0014313307286259	0.0024231624155252	0.0037104360937402	0.0091956611492699	0.0056214804855712	0.0010943419168593	0.0019969881490211	0.0034220918393949	0.0024361917066399	0.0024573028045683	0.0172449499776971	0.0021230882422003	0.0042213128977199	0.0025742146071233	0.0067876949065893	0.0190954344435661	0.0074452373226259	0.0262432340818754	0.0062312041380969	0.0227686233720801	0.0039609058284558	0.0030067933705162	0.0074268595214144	0.001651504150116	0.0185234218754401	0.0042817107639868	0.0027433192659929	0.0056572688863497	0.0096883578233489	0.0075305147929731	0.0065328833017741
Candidatus.Melainabacteria	0.0	0.0	0.0	0.0	0.0	0.0007974481658692	0.0	0.0	0.0	0.0	0.0	0.0	0.0001131605748557	0.0	2.63910933829989e-05	3.95491398062092e-05	0.0	0.0	6.18968921570448e-06	4.96351814165881e-05	0.0	0.0	1.68106781427563e-05	4.22297297297297e-05	2.3801476643611e-05	3.72173343456448e-05	0.0	0.0	2.19704892388544e-05	1.63621935156627e-05	0.0	4.10172988276034e-05	1.7648843587687e-05	4.33417746599219e-05	2.65117219944514e-05	8.10668396092578e-06	1.89976822827615e-05	5.75668783208893e-06	0.0	0.0	6.79570964197936e-06	0.0	2.35716188280663e-06	2.54052454210221e-06	0.0	0.0	0.0	0.0	8.23277908435031e-06	0.0	2.49472365946024e-06	0.0	5.87029007060002e-06	9.46482712493256e-06	1.02968584284935e-05	8.33527823158737e-06	0.0	3.03268322713888e-06	9.71571808872394e-06	1.03108728153838e-05	6.24696436575352e-06	0.0	3.30416853902884e-06	6.60360953297072e-06	1.06778285567847e-05	1.12672882454015e-05	0.0	3.75797159725067e-06	5.31448462785321e-06	0.0	3.74032191703966e-05	2.590358168824e-06
Candidatus.Margulisbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000203748981255	0.0	0.0002757859900717	0.0004526422994228	0.0001093732910423	3.77015619757127e-06	2.63660932041395e-05	1.74620026821636e-06	1.90694853908672e-06	2.47587568628179e-05	6.61802418887841e-05	0.0	0.0	1.12071187618375e-05	1.05574324324324e-05	0.0	7.44346686912897e-06	0.0	0.0	4.39409784777087e-06	0.0	0.0	1.91995866852612e-05	1.01386973801606e-05	2.47667283770982e-05	7.2634854779319e-06	8.10668396092578e-06	0.0	0.0	0.0	0.0	2.26523654732645e-06	0.0	0.0	0.0	6.25555180222447e-06	0.0	2.09644045375357e-06	4.09218882996137e-06	0.0	0.0	2.49472365946024e-06	0.0	3.91352671373335e-06	0.0	0.0	0.0	4.27286516973957e-06	3.03268322713888e-06	2.15904846416087e-06	3.43695760512794e-06	1.56174109143838e-06	0.0	3.30416853902884e-06	4.40240635531381e-06	0.0	0.0	6.00099616536345e-06	0.0	2.65724231392661e-06	0.0	0.0	0.0
Deinococcota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041597337770382	0.0003254149040026	0.0	0.0034562211981566	0.0046883618312189	0.0002263211497114	0.0	0.0002526004652372	0.0004086744446641	2.96854045596781e-05	3.05111766253876e-05	0.0002475875686281	0.0004963518141658	0.0001107174490699	0.0002265518803806	0.0001120711876183	9.50168918918919e-05	0.0001666103365052	0.0002158605392047	0.0001019679820536	0.0003491620111731	0.0002987986536484	0.000384511547618	0.0	4.62535497417656e-05	1.95263801395686e-05	3.97299601049284e-05	2.32431535293821e-05	2.43200518827773e-05	3.7995364565523e-05	3.45401269925336e-05	3.83823379833536e-06	2.32912925502801e-05	3.62437847572233e-05	9.43734546346804e-06	1.65001331796464e-05	2.28647208789199e-05	1.87666554066734e-05	2.43565012373103e-05	2.30608449912893e-05	1.22765664898841e-05	1.92098178634841e-05	2.74887639677282e-05	1.99577892756819e-05	3.98266743133881e-05	9.78381678433337e-06	1.57747118748876e-05	3.08905752854804e-05	1.11137043087832e-05	8.54573033947914e-05	1.51634161356944e-05	3.4544775426574e-05	2.74956608410235e-05	9.37044654863028e-06	2.48138188156985e-05	3.30416853902884e-06	4.40240635531381e-05	1.06778285567847e-05	2.81682206135038e-05	2.40039846614538e-05	1.87898579862533e-05	7.97172694177982e-06	1.79414033765721e-05	7.48064383407932e-05	2.3313223519416e-05
Armatimonadota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033277870216306	0.0	0.000203748981255	0.0	0.0013789299503585	0.0	0.0002187465820846	4.90120305684264e-05	9.22813262144882e-05	3.49240053643272e-06	7.6277941563469e-06	1.85690676471134e-05	6.61802418887841e-05	0.0	0.0	1.68106781427563e-05	2.11148648648649e-05	3.80823626297776e-05	3.72173343456448e-05	0.0	0.0	6.15173698687922e-05	4.90865805469881e-05	0.0	1.91995866852612e-05	9.38768275940796e-06	1.54792052356864e-05	1.05320539430013e-05	0.0	6.3325607609205e-06	0.0	0.0	0.0	2.26523654732645e-06	3.14578182115601e-06	0.0	1.2702622710511e-06	6.25555180222447e-06	9.7426004949241e-06	0.0	0.0	2.74425969478344e-06	3.43609549596602e-06	4.98944731892048e-06	1.59306697253553e-05	1.95676335686667e-06	0.0	0.0	1.11137043087832e-05	1.28185955092187e-05	6.06536645427775e-06	3.23857269624131e-06	3.43695760512794e-06	3.12348218287676e-06	9.30518205588692e-06	0.0	0.0	0.0	0.0	0.0	3.75797159725067e-06	2.65724231392661e-06	0.0	1.24677397234655e-05	1.0361432675296e-05
Mycoplasmatota	0.0	0.0	0.0001737317581653	0.0	0.0029573299535276	0.0031897926634768	0.0216919739696312	0.0	0.003254149040026	0.004482477587612	0.0069124423963133	0.0022062879205736	0.0033948172456716	0.0165153669473914	0.0002450601528421	0.0010546437281655	1.74620026821636e-05	4.57667649380814e-05	0.0002413978794124	0.0010919739911649	0.0003321523472099	0.001132759401903	0.000341817122236	0.0004434121621621	0.0002760971290658	0.0003572864097181	0.0003059039461609	0.0010474860335195	0.0002812222622573	0.0004745036119542	0.0001925828106085	0.0012296462563424	0.0005328448734239	0.000940103731314	0.0007281644191626	8.10668396092578e-05	0.0002786326734805	0.0003108611429328	5.75735069750304e-05	0.0001552752836685	0.0001993408161647	9.75192364558364e-05	0.0001343582273199	0.0001765664556761	0.0001751554504622	0.0001704955086611	0.0001446543913089	0.0001514109867085	9.87933490122037e-05	8.59023873991506e-05	0.0002120515110541	0.0003345440642324	7.8270534274667e-05	7.8873559374438e-05	0.0001853434517128	0.0001250291734738	0.0003247377529002	0.0001455687949026	0.0002504496218426	0.0001959065834922	0.0002436316102643	0.000325681371956	0.000118950067405	0.0002751503972071	0.0001601674283517	0.0001577420354356	0.0001860308811262	0.0001615927786817	0.0001222331464406	0.0001525019287008	0.000349096712257	0.0001735539973112
