id,label,abundance,abundance (log10),abundance (%),std,sem,med,prevalence
0,Acidobacteriota,0.001001803396325663,-2.999217500293746,0.1001803396325664,0.4244287944552116,0.050019413115018584,0.003384229460104431,0.9027777777777778
1,Actinomycetota,0.07487717159683244,-1.1256505689586258,7.487717159683253,12.889332902819426,1.5190224500924174,2.3023571700547762,1.0
2,Aquificota,3.4829847402276586e-05,-4.458048428283492,0.0034829847402276606,0.014904423341419002,0.0017565031357320731,0.0003093812801058202,0.5694444444444444
3,Armatimonadota,8.029470266353219e-05,-4.0953131057784145,0.008029470266353228,0.0421738098384608,0.004970231154207928,0.0003134632002016383,0.5833333333333334
4,Atribacterota,2.6829573718155716e-05,-4.571386227563746,0.002682957371815574,0.005483396430659654,0.0006462244666755921,0.0012489421663957195,0.75
5,Bacillota,0.1328064802396386,-0.8767807332236246,13.280648023963868,14.69786909762103,1.732160484653339,7.332019360431293,1.0
6,Bacteroidota,0.14569395837079177,-0.8365584571567692,14.569395837079185,22.198306562206504,2.616095516832343,3.1235507712803052,1.0
7,Balneolota,9.883802741962334e-06,-5.005075930705423,0.0009883802741962355,0.005284733690211776,0.0006228118381856257,0.0,0.3611111111111111
8,Bdellovibrionota,0.00025869491165589364,-3.587212113461656,0.025869491165589405,0.07462621028519156,0.008794783224485373,0.005499925222493639,0.9166666666666666
9,Caldisericota,1.4076613085146872e-06,-5.851501826399372,0.00014076613085146886,0.00040653272551632657,4.791034116447399e-05,0.0,0.1527777777777778
10,Calditrichota,2.40662985757458e-05,-4.618590699577099,0.0024066298575745816,0.011686858924237471,0.0013773095326831393,0.0,0.375
11,Campylobacterota,0.0016230763879249038,-2.789661040202362,0.16230763879249058,0.3155352290509644,0.03718618336086458,0.052422917195250066,1.0
12,Candidatus Abawacabacteria,6.273977636963698e-07,-6.20245703363964,6.273977636963705e-05,0.00017717406630025104,2.0880163955217082e-05,0.0,0.16666666666666666
13,Candidatus Absconditabacteria,3.841314276129242e-06,-5.415520159691062,0.00038413142761292447,0.000650081357791639,7.66128227362377e-05,0.0,0.4583333333333333
14,Candidatus Adlerbacteria,4.79305753188624e-07,-6.319387358066261,4.7930575318862446e-05,0.00015587116117307383,1.8369592509483636e-05,0.0,0.125
15,Candidatus Aenigmarchaeota,1.4520142108038633e-07,-6.838029133192743,1.4520142108038632e-05,6.414252106903079e-05,7.559268601718778e-06,0.0,0.06944444444444445
16,Candidatus Altiarchaeota,1.7382852930887706e-06,-5.759878944201458,0.0001738285293088772,0.0004684186434235557,5.520366653316661e-05,0.0,0.25
17,Candidatus Amesbacteria,6.379724296971511e-06,-5.195198089130109,0.0006379724296971524,0.004108396912319684,0.00048417921941785373,0.0,0.2777777777777778
18,Candidatus Aminicenantes,3.9881974715486485e-05,-4.39922334617766,0.003988197471548653,0.02059174991054412,0.002426760999707205,0.0,0.375
19,Candidatus Andersenbacteria,1.1351442906217644e-06,-5.944948930860342,0.00011351442906217657,0.00041546009038913475,4.8962441204422196e-05,0.0,0.1111111111111111
20,Candidatus Azambacteria,7.233864058747783e-06,-5.1406296569084375,0.000723386405874779,0.0032743859179005233,0.0003858900811281997,0.0,0.4166666666666667
21,Candidatus Bathyarchaeota,1.808026023190481e-06,-5.742795322949874,0.00018080260231904827,0.0004904849278414858,5.7804203091084854e-05,0.0,0.2361111111111111
22,Candidatus Beckwithbacteria,7.53009791386187e-06,-5.123199376631511,0.0007530097913861872,0.0038330526096884677,0.0004517295821592514,0.0,0.4166666666666667
23,Candidatus Berkelbacteria,8.794004738290422e-06,-5.055813304714399,0.0008794004738290431,0.001517683096094337,0.00017886066815675007,0.00036647161915830877,0.6111111111111112
24,Candidatus Bipolaricaulota,2.9420620322923054e-07,-6.5313481745730595,2.9420620322923087e-05,0.00012419210245860187,1.4636179636381982e-05,0.0,0.06944444444444445
25,Candidatus Blackallbacteria,5.545007959132526e-06,-5.256097826141538,0.0005545007959132537,0.0024088783251406897,0.0002838890331267125,0.0,0.4444444444444444
26,Candidatus Blackburnbacteria,1.2279667578927794e-06,-5.910813389757669,0.0001227966757892781,0.00036405006259349206,4.290371132520756e-05,0.0,0.2222222222222222
27,Candidatus Brennerbacteria,2.9796268390181137e-06,-5.525838122468367,0.0002979626839018122,0.002400248625057041,0.0002828720132185868,0.0,0.09722222222222222
28,Candidatus Buchananbacteria,9.577044665363609e-05,-4.01876848711527,0.009577044665363627,0.04929578349882589,0.005809563799320618,0.00015082312696337315,0.5138888888888888
29,Candidatus Calescamantes,1.1984299027315625e-07,-6.921387363171568,1.1984299027315634e-05,5.8340663924904014e-05,6.875513180037502e-06,0.0,0.05555555555555555
30,Candidatus Campbellbacteria,1.8491211631741506e-05,-4.733034630877639,0.0018491211631741524,0.007484065539738429,0.0008820055823322671,0.0,0.4166666666666667
31,Candidatus Chisholmbacteria,5.119513685902419e-06,-5.290771291672622,0.0005119513685902423,0.0006552958550049374,7.722735712623798e-05,0.0002584537857368223,0.5694444444444444
32,Candidatus Cloacimonetes,1.6600113749307123e-06,-5.779888936024575,0.00016600113749307144,0.0006594365080131778,7.771533776301585e-05,0.0,0.20833333333333334
33,Candidatus Coatesbacteria,2.3567637224482744e-05,-4.627683955524268,0.002356763722448277,0.019604362446200948,0.002310396271091264,0.0,0.125
34,Candidatus Collierbacteria,5.012244158793349e-06,-5.299967781605669,0.0005012244158793359,0.0024266260509712588,0.000285980622674285,0.0,0.25
35,Candidatus Colwellbacteria,3.085266253230691e-06,-5.51070735113826,0.0003085266253230696,0.001328232421264998,0.00015653369201138454,0.0,0.2777777777777778
