#OTU ID	mgm4762274	mgm4762278	mgm4762280	mgm4762281	mgm4762282	mgm4762284	mgm4762286	mgm4762287	mgm4762289	mgm4762291	mgm4762293	mgm4762295	mgm4762296	mgm4762297	mgm4762298	mgm4762299	mgm4762309	mgm4762310	mgm4762311	mgm4762312	mgm4762315	mgm4762318	mgm4762319	mgm4762322	mgm4762275	mgm4762276	mgm4762277	mgm4762279	mgm4762283	mgm4762285	mgm4762288	mgm4762290	mgm4762292	mgm4762294	mgm4762304	mgm4762307	mgm4762308	mgm4762313	mgm4762314	mgm4762316	mgm4762317	mgm4762320	mgm4762321	mgm4768634	mgm4768635	mgm4768636	mgm4768637	mgm4768638	mgm4768639	mgm4768640	mgm4768641	mgm4768642
Thermomicrobiota	8.507307777380769e-06	1.2181454952979599e-05	8.22500318718873e-06	0.0	2.1637645175075602e-05	1.15420462316662e-05	7.239661763002431e-06	2.4286109802359602e-05	5.5382945375801e-06	0.0	5.371925244288299e-06	1.62800825400185e-05	1.2363078901169501e-05	1.54728104039177e-05	1.65554005786112e-05	0.0	0.0	1.37550951164827e-05	6.49051411362294e-06	0.0	5.456698370084201e-06	5.52342761824278e-06	7.839847593362781e-06	1.40369593138734e-05	4.2553657122084e-06	2.1783265224324102e-05	2.55642890741637e-06	2.3752687022719397e-05	2.83671848405764e-05	3.07276302851524e-05	4.86590064414793e-06	2.7127839945744298e-05	0.0	6.50698524866444e-06	5.9917553446457706e-05	0.00010853049706966999	7.859843274725099e-06	4.57498398755604e-05	1.60495696307904e-06	6.30278583133745e-05	1.4218481181840197e-05	0.0	6.53573412633574e-06	0.00013348588863463	1.23784130379349e-05	3.39171607266413e-05	0.0	3.1161384811940995e-05	5.90310060359204e-05	0.0	1.0204550208938199e-05	1.11297844160759e-05
Candidatus Kaiserbacteria	8.507307777380769e-06	8.120969968653058e-05	3.70125143423493e-05	2.97099565491885e-05	2.1637645175075602e-05	8.65653467374964e-06	2.53388161705085e-05	5.8286663525663095e-05	4.43063563006408e-05	8.311242924507671e-05	5.371925244288299e-06	4.8840247620055394e-05	3.29682104031188e-05	5.4154836413711997e-05	4.55273515911809e-05	4.30833922139694e-05	0.00013182177695755	0.00010545572922636	2.59620564544918e-05	2.34495911954602e-05	2.7283491850421e-05	4.9710848564185e-05	3.91992379668139e-05	4.21108779416203e-05	0.00020304173541108	0.00021347599919836998	0.00012356073052511999	0.00027711468193172004	8.51015545217293e-05	7.1697803998689e-05	0.00017030652254517	2.7127839945744298e-05	0.00016605658919765	1.9520955745993303e-05	8.38845748250407e-05	1.8088416178279397e-05	7.07385894725259e-05	0.00021731173940891	0.00018082515117357	0.0001102987520484	1.4218481181840197e-05	1.28300531164199e-05	3.92144047580144e-05	0.00022883295194507997	2.22811434682828e-05	5.4267457162626e-05	4.072490327835471e-05	7.270989789452908e-05	2.95155030179602e-05	4.00116033649758e-05	4.59204759402217e-05	2.22595688321517e-05
Candidatus Nomurabacteria	0.0018744434802829	0.00029235491887151	0.00039480015298505	0.00014854978274594	7.57317581127646e-05	0.00156106175283285	0.00016289238966755	0.00021371776626076002	0.00017722542520256002	0.00029745500992974	5.3719252442883e-05	6.91903507950785e-05	0.00037089236703507995	0.00024756496646268	4.96662017358337e-05	0.00024126699639822003	6.591088847877671e-05	0.00034387737791206	4.54335987953606e-05	8.59818343833539e-05	6.0023682070926206e-05	7.180455903715609e-05	0.00026655481817433	5.61478372554937e-05	0.00087538951794001	0.00027446914182648	0.00182699452583357	0.00028899102544308	0.00019857029388403	0.00010242543428384	0.0016038008523111599	0.00027127839945744	0.00010107792385944001	5.856286723798e-05	0.00010785159620362	0.00019897257796106999	0.00010217796257142	0.00013724951962668	0.0009699289913540901	0.00017332661036178	0.00012796633063656002	7.698031869851941e-05	3.26786706316787e-05	0.00017162471395881	0.00013368686080969	0.00050875741089961	9.308549320766791e-05	0.00027006533503682	0.00032467053319756	0.00010503045883306	0.00011735232740278	0.00013912230520094
Candidatus Yanofskybacteria	0.00105774193365434	5.2786304796244896e-05	8.636253346548171e-05	9.28436142162142e-05	4.86847016439201e-05	0.00088008102516454	8.687594115602919e-05	0.00017485999057698	0.00011630418528918	9.62354443890362e-05	1.0743850488576599e-05	3.6630185715041605e-05	9.89046312093564e-05	8.510045722154742e-05	2.4833100867916898e-05	6.031674909955711e-05	6.591088847877671e-05	0.00014213598287031998	7.139565524985229e-05	0.00014069754717276002	1.63700951102526e-05	8.837484189188442e-05	5.09590093568581e-05	2.80739186277469e-05	0.0001531931656395	0.00025704252964702	0.00024030431729712997	0.00039983689821577003	0.0001134687393623	7.1697803998689e-05	0.0002929272187777	1.3563919972872198e-05	5.0538961929721996e-05	3.25349262433222e-05	7.19010641357492e-05	0.00023514941031762998	3.1439373098900396e-05	2.28749199377802e-05	0.00017654526593869	6.30278583133745e-05	7.10924059092008e-05	6.41502655820995e-05	3.92144047580144e-05	9.534706331045e-05	1.73297782531088e-05	6.10508893079543e-05	0.00020944235971725	7.270989789452908e-05	0.00010330426056286	0.00011003190925368	0.00010204550208938	0.00013912230520094
Candidatus Azambacteria	8.507307777380769e-06	1.62419399373061e-05	1.23375047807831e-05	0.0	5.9503524231457895e-05	8.65653467374964e-06	3.61983088150122e-06	4.37149976442473e-05	1.6614883612740303e-05	4.37433838131983e-06	0.0	6.10503095250693e-05	8.2420526007797e-06	3.09456208078354e-05	3.72496513018753e-05	8.616678442793871e-06	0.0	9.17006341098849e-06	6.490514113622939e-05	1.56330607969734e-05	1.0913396740168401e-05	3.86639933276994e-05	1.17597713900442e-05	2.10554389708101e-05	6.6870032620417704e-06	1.30699591345944e-05	4.8572149240911e-05	0.0	0.0	3.07276302851524e-05	3.7954025024353794e-05	0.0	1.4439703408492001e-05	0.0	0.0	1.8088416178279397e-05	1.5719686549450198e-05	2.28749199377802e-05	1.44446126677113e-05	0.0	0.0	0.0	6.53573412633574e-06	1.906941266209e-05	3.713523911380471e-05	2.7133728581313e-05	1.16356866509585e-05	2.0774256541294e-05	1.47577515089801e-05	2.50072521031099e-05	0.0	4.45191376643034e-05
Candidatus Falkowbacteria	0.00046506615849680995	0.00059283080771167	0.00047293768326335	0.00046421807108107003	0.0007627269924214099	0.00039242957187665	0.00045247886018765	0.0006022955230985099	0.0007864378243363701	0.00045930553003858	0.0009562026934833099	0.00066341336350575	0.00047391802454482997	0.00064212163176258	0.00049666201735833	0.00103400141313526	0.00118639599261798	0.00053186367783733	0.0008827099194527199	0.00078165303984867	0.0009767490082450698	0.0005302490513513	0.00045079123661835997	0.0007790512419199701	0.00032948688800242	0.00024832922355729	0.00053344149868088	0.00025732077607946	9.928514694201751e-05	6.14552605703048e-05	0.0005167586484085099	0.00020345879959308	0.00010829777556369001	5.856286723798e-05	7.19010641357492e-05	3.61768323565589e-05	7.07385894725259e-05	0.00016012443956446	0.00031778147868964	4.7270893735030895e-05	8.53108870910409e-05	8.981037181493929e-05	6.53573412633574e-05	0.00032418001525553	5.9416382582087404e-05	0.00013566864290656002	0.00072141257235942	0.00019735543714229	0.00016233526659878	0.00054015664542717	0.00078064809098377	0.0007345657714610001
Candidatus Magasanikbacteria	0.0009698330866214	0.00022738715912227998	0.00025497509880285	0.00016340476102053	0.00017851057269437	0.00088585204828037	0.00013031391173404	0.00024286109802358998	0.0003322976722548	0.0004636798684199	0.00010743850488576	0.00014245072222516001	0.00023489849912222002	0.00027077418206856	8.691585303770909e-05	0.00037051717304012997	0.00039546533087266	0.00044016304372744005	0.00012331976815883002	0.0001719636687667	0.00022372463317345	6.628113141891329e-05	0.00018423641844402	0.00013335111348179	0.00090517707792547	0.00086261730288323	0.00202469169467377	0.00101740676080648	0.00048224214228979005	0.00020485086856768	0.00201837558719256	0.00018989487962021	0.00014439703408492	7.15768377353089e-05	0.00025165372447512004	0.00030750307503075	0.00020435592514285	0.00021731173940891	0.0009260601676966	0.0001102987520484	0.00012796633063656002	8.981037181493929e-05	7.189307538969309e-05	0.0001906941266209	6.93191130124354e-05	0.00027133728581312997	0.0001105390231841	0.00025967820676617	0.00028039727867062005	0.00012503626051555	0.00012245460250725	0.00013355741299291002
Candidatus Nealsonbacteria	0.00010775923184681999	0.00051974207799379	0.0002138500828669	0.00011141233705945	8.11411694065335e-05	0.00013273353166416002	0.00010497509556353001	0.0002234322101817	0.00032675937771722	0.00011810713629563	9.669465439718941e-05	5.6980288890064695e-05	0.00022253542022105	0.00037134744969402004	5.794390202513941e-05	0.00046530063591086	0.0	0.00015130604628131	0.0001427913104997	0.00010161489518032	8.730717392134721e-05	6.0757703800670495e-05	0.00045079123661835997	0.00014036959313873	7.598867343229291e-05	0.0005315116714735	0.00017042859382775	0.0005067239898180099	9.928514694201751e-05	5.12127171419207e-05	0.00017906514370464	0.00016276703967446	8.66382204509519e-05	5.20558819893155e-05	1.19835106892915e-05	9.04420808913971e-05	0.0001571968654945	6.86247598133406e-05	6.1523350251363e-05	9.454178747006179e-05	0.0002132772177276	0.00010264042493135	5.22858730106859e-05	9.534706331045e-05	5.69406999745005e-05	0.00025777042152247	0.0001396282398115	0.00018696830887164	0.00025088177565266	0.00019505656640425	0.00020919327928323	0.00010016805974468001
Candidatus Uhrbacteria	0.00026656231035793	0.00018678230927901998	0.00024263759402206	0.00023025216325621	0.00038947761315136003	0.00020198580905415	0.00024976833082358	0.00038372053487728	0.00047629333023187996	0.00012248147467695	0.00052644867394025	0.00032967167143537	0.00026374568322495	0.0004873935277234	0.00042216271475457997	0.00040498388681131	0.00032955444239387996	0.00019715636333625	0.00052573164320345	0.00038300998952584	0.00037105548916572005	0.00035349936756752997	0.00029007436095442003	0.00047725661667169	4.1337838347167295e-05	0.00021783265224324	0.00107029156923832	0.00021773296437492	8.51015545217293e-05	7.1697803998689e-05	0.00105395407952244	0.00012207527975584	4.3319110225476e-05	3.25349262433222e-05	7.19010641357492e-05	0.00027132624267419	8.64582760219761e-05	0.00012581205965779	1.76545265938694e-05	0.00017332661036178	8.53108870910409e-05	0.00010264042493135	3.92144047580144e-05	0.00013348588863463	5.44650173669135e-05	0.00025098698937714	0.00049451668266573	0.00013503266751841	0.00013281976358082	0.00025507397145172004	0.00031634105647708	0.00051753497534752
Candidatus Giovannonibacteria	2.83576925912692e-06	2.0302424921632602e-05	8.22500318718873e-06	7.42748913729714e-06	1.0818822587537801e-05	1.15420462316662e-05	1.08594926445036e-05	2.9143331762831605e-05	5.5382945375801e-06	0.00013123015143958998	5.371925244288299e-06	8.14004127000924e-06	8.2420526007797e-06	0.00010057326762546	1.65554005786112e-05	6.8933427542351e-05	0.0	0.00021091145845273	0.0	6.25322431878938e-05	1.0913396740168401e-05	6.0757703800670495e-05	3.1359390373451096e-05	0.0	9.48338644435015e-05	8.71330608972963e-05	9.54400125435445e-05	0.00010292831043178	9.928514694201751e-05	1.02425434283841e-05	9.6344832754129e-05	0.0	4.3319110225476e-05	0.0	5.9917553446457706e-05	0.00014470732942623	2.3579529824175302e-05	0.0	9.255251820422441e-05	1.57569645783436e-05	0.0	1.28300531164199e-05	0.0	3.813882532418e-05	1.23784130379349e-05	6.78343214532825e-06	0.0	2.0774256541294e-05	1.47577515089801e-05	0.0	5.102275104469081e-06	1.11297844160759e-05
Candidatus Moranbacteria	0.00034312808035435	0.00029641540385583	0.00020562507967971	0.00020054220670702	1.6228233881306697e-05	0.00025969604021247995	0.00011945441908953999	7.771555136755079e-05	0.00013291906890191998	0.00045055685327594004	0.00028471203794728	0.00011803059841513001	0.00019368823611831998	0.00027077418206856	0.00018210940636472	0.0004136005652541	0.0	0.0003163671876791	4.54335987953606e-05	0.00016414713836822	0.00024555142665377995	0.00014360911807431001	0.00024303527539424	7.72032762263039e-05	0.00048389587241684	0.0008408340376589	0.00059735222136629	0.00077196232823838	0.00014183592420288	0.00012291052114061002	0.00065689658695997	0.00042048151915903	0.00018049629260615	3.25349262433222e-05	8.38845748250407e-05	0.00018088416178279	0.00029081420116482	0.00014868697959557	0.00051358622818529	4.7270893735030895e-05	0.000355462029546	2.56601062328398e-05	5.8821607137021706e-05	0.0001906941266209	0.00013616254341728	0.00035273847155706	0.00015708176978793998	0.00037393661774329	0.0002951550301796	0.00012003481009492	0.00014286370292513	8.3473383120569e-05
Candidatus Zambryskibacteria	0.00039700769627776	4.87258198119183e-05	2.05625079679718e-05	2.599621198054e-05	1.6228233881306697e-05	0.00034626138694998	2.1718985289007298e-05	3.4000553723303496e-05	1.6614883612740303e-05	0.00015310184334619	1.0743850488576599e-05	1.2210061905013901e-05	5.3573341905068e-05	2.32092156058766e-05	1.24165504339584e-05	1.7233356885587698e-05	0.0	0.00013296591945933001	1.9471542340868802e-05	0.0	5.456698370084201e-06	1.10468552364856e-05	3.91992379668139e-05	7.01847965693671e-06	0.00030881796882882995	0.00024397257051242998	0.00066978437374308	0.00023752687022718998	5.67343696811528e-05	2.04850868567683e-05	0.0006841456305671901	4.06917599186165e-05	4.3319110225476e-05	1.30139704973289e-05	1.19835106892915e-05	0.0	1.5719686549450198e-05	2.28749199377802e-05	0.00033811093355531	7.878482289171809e-05	2.84369623636803e-05	3.8490159349259705e-05	1.30714682526715e-05	3.813882532418e-05	4.45622869365656e-05	6.783432145328249e-05	1.74535299764377e-05	8.30970261651761e-05	5.90310060359204e-05	2.50072521031099e-05	1.0204550208938199e-05	2.78244610401897e-05
Candidatus Staskawiczbacteria	0.00042820115812816	5.68467897805714e-05	2.05625079679718e-05	2.97099565491885e-05	5.4094112937689005e-06	0.00040397161810831	3.9818139696513394e-05	2.4286109802359602e-05	0.00012184247982676	6.124073733847751e-05	2.68596262214415e-05	2.03501031750231e-05	3.29682104031188e-05	3.09456208078354e-05	8.27770028930562e-06	0.00019818360418425	0.0	3.66802536439539e-05	1.29810282272459e-05	3.12661215939469e-05	0.0	3.31405657094567e-05	3.1359390373451096e-05	1.40369593138734e-05	0.00031489706270342	7.406310176270179e-05	0.00056752721744643	9.501074809087779e-05	8.51015545217293e-05	6.14552605703048e-05	0.00062088892219327	2.7127839945744298e-05	2.8879406816984003e-05	1.30139704973289e-05	2.3967021378583104e-05	0.00018088416178279	5.501890292307571e-05	6.86247598133406e-05	0.0002958470668609	4.7270893735030895e-05	5.68739247273606e-05	2.56601062328398e-05	3.26786706316787e-05	0.00013348588863463	1.48540956455219e-05	3.39171607266413e-05	1.74535299764377e-05	6.23227696238821e-05	4.42732545269403e-05	1.50043512618659e-05	4.0818200835752706e-05	1.66946766241138e-05
Candidatus Wolfebacteria	0.00017298192480673998	0.00021114521918497	0.0002179625844605	9.28436142162142e-05	0.00043816231479528	0.0001933292743804	0.00017013205143055	0.00059743830113804	0.00069782511173509	7.873809086375691e-05	0.00024173663599297003	0.00030932156826035	0.00022253542022105	0.00030171980287639	0.00025660870896847	0.00024988367484102004	0.00039546533087266	0.00010087069752086999	0.00023365850809042003	0.00022667938155611	0.0004801894565674	0.00030931194662159	0.00017247664705398	0.00030881310490521	4.55932040593757e-05	0.00017426612179459	0.00027524217903182	0.00021377418320447	5.67343696811528e-05	1.02425434283841e-05	0.00031141764122546	4.06917599186165e-05	0.00018049629260615	2.60279409946578e-05	3.59505320678746e-05	5.42652485348383e-05	0.0001571968654945	5.71872998444505e-05	4.4403809311853294e-05	0.0001102987520484	7.10924059092008e-05	2.56601062328398e-05	3.92144047580144e-05	0.00011441647597253998	2.9708191291043702e-05	4.74840250172978e-05	0.000279256479623	7.270989789452908e-05	0.00010330426056286	0.00013003771093617	0.00017857962865641002	0.00012799252078486998
Candidatus Harrisonbacteria	9.35803855511885e-05	2.4362909905959198e-05	8.22500318718873e-06	1.1141233705945698e-05	0.0	9.5221881411246e-05	3.61983088150122e-06	4.85722196047193e-06	0.0	4.37433838131983e-06	0.0	1.2210061905013901e-05	2.06051315019492e-05	5.4154836413711997e-05	4.13885014465281e-06	6.8933427542351e-05	0.0	1.37550951164827e-05	1.29810282272459e-05	1.56330607969734e-05	0.0	0.0	3.9199237966813904e-06	1.40369593138734e-05	1.27660971366252e-05	3.920987740378329e-05	3.40857187655516e-06	6.72992798977051e-05	0.0	2.04850868567683e-05	1.5570882061273402e-05	1.3563919972872198e-05	2.1659555112738e-05	6.50698524866444e-06	4.79340427571661e-05	3.61768323565589e-05	3.1439373098900396e-05	1.14374599688901e-05	8.02478481539518e-06	0.0	1.4218481181840197e-05	0.0	0.0	5.720823798626999e-05	2.4756826075869803e-06	4.74840250172978e-05	1.16356866509585e-05	2.0774256541294e-05	2.95155030179602e-05	2.50072521031099e-05	2.04091004178763e-05	1.11297844160759e-05
