#OTU ID	mgm4477702	mgm4477703	mgm4477704	mgm4477749	mgm4477751	mgm4477755	mgm4477983	mgm4478030	mgm4478037	mgm4478286	mgm4478289	mgm4478290	mgm4478291	mgm4478292	mgm4478934	mgm4478938	mgm4478939	mgm4479311	mgm4521025	mgm4521026	mgm4521027	mgm4521030	mgm4521031	mgm4521032	mgm4524575	mgm4524596	mgm4524858	mgm4599954	mgm4599960	mgm4683353	mgm4683369	mgm4683418	mgm4683431	mgm4684108	mgm4684109	mgm4689539	mgm4697387	mgm4704047	mgm4704048	mgm4704049	mgm4704050	mgm4704051	mgm4704052	mgm4704053	mgm4704054	mgm4704055	mgm4704056	mgm4704057	mgm4704058	mgm4704059	mgm4704060	mgm4704061	mgm4704062	mgm4732621	mgm4732622	mgm4750411	mgm4750538	mgm4750539	mgm4751389	mgm4751392	mgm4751395	mgm4751396	mgm4751576	mgm4751577	mgm4751584	mgm4751599	mgm4751712	mgm4751755	mgm4752317	mgm4778843
Pseudomonadota	0.517571059431525	0.611144849029563	0.57499594324144	0.527932307138356	0.528023827022009	0.535840757445857	0.506326585926021	0.51232106921821	0.475544935875555	0.570568935627606	0.557139518579107	0.493285433239244	0.501548551648752	0.507083887586833	0.473011055712118	0.474748664781653	0.484293004234374	0.485544626714658	0.609358842419809	0.635391150130318	0.603937608466283	0.567362181477988	0.5440452422726	0.558958740807508	0.604193971166448	0.580437355204431	0.598824329861007	0.631295418314321	0.630190352667417	0.364379369936423	0.241394416492984	0.261917260506481	0.257387490863527	0.3383724670312	0.486216805917727	0.365197727291148	0.307734959800388	0.688280586372028	0.714165825714297	0.694802790495389	0.724168727251329	0.721638788369562	0.690317111507152	0.665475369864458	0.687944709862783	0.70025139331371	0.70077057841874	0.723100095981146	0.686082642959467	0.738925786242494	0.687982983884249	0.705559322255959	0.722936401823262	0.588821390924908	0.588740990038987	0.579811277437982	0.623087315479426	0.603492648182546	0.614551322233466	0.606499405705079	0.622746140482055	0.597747806617436	0.594417492577767	0.570643089442522	0.570934012621414	0.635163878842084	0.581715888643424	0.554652041766907	0.566717972553181	0.672299872141193
Actinomycetota	0.326567135611063	0.233261269139521	0.268503326542019	0.347033936447925	0.352937763509071	0.347206172885526	0.345558551233221	0.378099252002886	0.418198663870873	0.240683697007035	0.278289319934564	0.382482251304422	0.375738489966947	0.378053672853191	0.425536527205723	0.397011467169337	0.391914878216496	0.385343926752807	0.309422077841564	0.288610398008975	0.30800305100872	0.350474539965902	0.370612689385755	0.356218003600419	0.2782874617737	0.284709387658662	0.267496520727716	0.13262665369247	0.127286425451563	0.352746024447862	0.199923004420608	0.309096357345022	0.517074829385574	0.589667988992531	0.428609440689692	0.569206578211498	0.483434987524258	0.200633245801516	0.169474084280826	0.193053394996522	0.171741201191114	0.161711881495372	0.184887559744879	0.208387039804281	0.197483473520518	0.175163968095218	0.171981025300714	0.155876469414325	0.206493262380491	0.155029126736057	0.179665002916565	0.182319435846541	0.159317037980728	0.110827393471509	0.111054069846664	0.287724641137032	0.267205203920612	0.23784921897037	0.224658158584755	0.256736169442884	0.244411670918367	0.27085066710489	0.208620650737453	0.30515317706125	0.286745605680145	0.228345446316203	0.292999615140342	0.310731940266673	0.246002077674345	0.0882747849651911
Chloroflexota	0.0030050722557182	0.0029068590537728	0.001803003804338	0.0059411288144747	0.0066143194213437	0.0054422783017109	0.0034093664854994	0.0042715571249572	0.0039011069390939	0.0024786165594509	0.0030264080392615	0.0076982294072363	0.0064804934544413	0.0063976689681383	0.0039020160416215	0.0061066603832862	0.0059172668379718	0.0070825523727379	0.001807789116068	0.0014550549687432	0.0017195144962779	0.001745816303317	0.0019849672581235	0.0017901663875547	0.0039318479685452	0.0034917132381945	0.0028783164489431	0.0039336659696486	0.0063276049514581	0.0012208076355968	0.0087482908308885	0.0002537216148943	0.0007737554986171	0.000719238054394	0.0001685203909673	0.0003647357287014	0.0006237870806764	0.0017725413541527	0.002328304490889	0.0017452195923634	0.0019682312398937	0.0024639628780684	0.0018354665138363	0.0031960341521816	0.0023854374835008	0.0025809474204138	0.0018470185174833	0.002568683537808	0.0022333797035545	0.001969586216484	0.0031977040966832	0.0022973597067869	0.0025235047674431	7.85639550744393e-06	8.0818516026051e-06	0.0101087250797171	0.0057686053325388	0.0083172429090788	0.0048703308559592	0.0065310098280679	0.0061870491731175	0.0046927884177841	0.0066928930972699	0.005122588247344	0.0063858342713654	0.0054531586555716	0.0035525824041834	0.0034747598151917	0.0032041825993191	8.46613575932469e-06
Bacillota	0.0128816154655948	0.0120646796382216	0.0108901429782017	0.0091457376901611	0.0099794994778168	0.012170574421292	0.0166188784753427	0.0106504157648935	0.0098502950212122	0.0087467942748255	0.0176910493105866	0.010195877170473	0.00999401400203	0.0104938662612698	0.0101885974420117	0.0097588752748978	0.0086135138069559	0.0100184113188144	0.008892636173141	0.0087009347625859	0.0102878525735577	0.0088441060168038	0.0129901558300131	0.0087399287448498	0.0126692878986457	0.0117990993390214	0.0117822827574569	0.0199250533115256	0.0212239409487116	0.0931579281150413	0.0422280927663981	0.314896958402779	0.0400960634854339	0.0157472928058325	0.0275220406932397	0.0333773717953914	0.045467147213751	0.0061516314525312	0.0063983181253895	0.005756564447693	0.0062884099315072	0.0070202963947561	0.0063862212273375	0.0077453686939248	0.0062416586904649	0.0070649209844757	0.0058773982933472	0.0064694618403672	0.0063984124885439	0.0057428326703768	0.0070228415497347	0.0066234970046543	0.0067281976939472	0.300064565681311	0.299914427964806	0.020434521050026	0.0156601059152	0.0360483722836584	0.0597867696211216	0.0160196261094841	0.0147307683849402	0.0167180587383559	0.0163742705002059	0.0185163825474899	0.016200473175676	0.0174349682902836	0.0162836656862056	0.0188548603117149	0.0160581406322332	0.239123384051534
Cyanobacteriota	0.0006507799789453	0.000890681047117	0.0005048410652146	0.0024844720496894	0.0029977178663984	0.0027211391508554	0.0010841500121253	0.0025439495766412	0.0021212268981323	0.0005945814290012	0.0009347978499649	0.0027884697630656	0.0052832938604481	0.0029560186651464	0.0017342293518317	0.0034362236883443	0.0041438963483044	0.0052082469438869	0.0013936590990812	0.0013399243567383	0.0014138820896752	0.0014288599027148	0.0016594211040336	0.0014763223504658	0.00087374399301	0.0022630658916203	0.001984000092423	0.0056976046044595	0.0051450533101909	0.020254308499675	0.0043409576657064	0.0221153383465225	0.0033681121704511	0.0014920839140845	0.0038404910152023	0.0011671543318446	0.0065844191849182	0.0016896257595818	0.0017159495636462	0.001614683848305	0.0016255836961065	0.0018213347220316	0.0017350520823015	0.001951572792433	0.0016917681673529	0.0018165657513333	0.001641581900174	0.0017875300535023	0.0016905731336739	0.0015767452498082	0.00197926237847	0.0016887919372959	0.0018176124440996	2.40032415227431e-05	2.65918988214749e-05	0.0028094137754478	0.0026201342320447	0.0030972793137546	0.0031552423923033	0.0027334258385843	0.0029410956192822	0.0026892955684636	0.003549384096255	0.0023631358194088	0.0038732026709722	0.0034196530138696	0.0030856798194396	0.0031115028370507	0.0031062739175925	2.03590407545665e-05
Candidatus.Melainabacteria	9.57029380801991e-06	8.09710042833661e-06	0.0	1.80034206499235e-05	0.0	1.86379393894211e-05	1.42651317384916e-05	9.49234916657174e-05	2.43819183693373e-05	2.86545266988553e-05	2.33699462491236e-05	1.71071764605252e-05	0.0	0.0	0.0	3.92711278667923e-05	1.80956172415041e-05	0.0	2.47982046099862e-05	7.34876246840032e-06	2.39190579080392e-05	2.55610000485659e-06	1.4404697083625e-05	1.5064513780264e-05	0.0	1.00117938932062e-05	1.38221905159968e-05	4.1407010206828e-05	5.24518873142726e-05	8.72005453997749e-05	6.63754994756336e-05	4.37451060162644e-05	6.42565119958876e-05	4.4673171080376e-06	0.0023592854735423	4.052619207794e-05	0.0	1.72005754695096e-05	2.21442003209553e-05	1.36103619397364e-05	1.28722690868167e-05	1.59824619117955e-05	1.77603756456067e-05	2.0535666002452e-05	1.45047704483561e-05	1.67535708291611e-05	1.3377268103863e-05	1.35418943447149e-05	1.61975589901914e-05	1.07627662102955e-05	2.30862641345652e-05	1.31015666198286e-05	1.44692423525748e-05	2.6043300024676e-07	0.0	1.57356221804489e-05	2.62193007456159e-05	2.76542795870954e-05	2.05984075913155e-05	2.16292307093344e-05	2.9963494018297e-05	2.15661232434932e-05	2.42758451507722e-05	2.12230081399464e-05	2.00552123178477e-05	2.13280337248659e-05	1.4017384442641e-05	1.05860101562966e-05	1.43326397204353e-05	0.0
Candidatus.Margulisbacteria	0.0	8.09710042833661e-06	0.0	0.0	0.0	0.0	1.42651317384916e-05	0.0	2.43819183693373e-05	0.0	4.67398924982473e-05	0.0	0.0	2.11144190367602e-05	0.0	0.0	0.0	0.0	2.47982046099862e-06	0.0	2.65767310089324e-06	5.11220000971318e-06	5.76187883345001e-06	0.0	0.0	3.20377404582598e-06	2.06301350985027e-06	2.48442061240968e-05	2.3841766961033e-05	7.92732230907044e-06	0.0	6.56176590243966e-06	3.21282559979438e-05	4.4673171080376e-06	4.43474713071861e-06	8.105238415588e-06	0.0	4.41040396654091e-06	4.51922455529701e-06	5.2585489312618e-06	4.90372155688256e-06	2.66374365196591e-06	4.78163959689412e-06	5.47617760065386e-06	5.46061946291053e-06	5.38507633794465e-06	6.68863405193151e-06	4.75154187533855e-06	4.143561602142e-06	3.13914014466952e-06	4.10422473503382e-06	7.20586164090571e-06	5.85659809508979e-06	4.34055000411267e-08	4.34508150677694e-08	4.84172990167657e-06	6.28544880888051e-06	9.60622343551735e-06	4.77015754746253e-06	5.59815383065127e-06	1.09957776213934e-05	6.46983697304795e-06	6.81427232302376e-06	5.07506716390022e-06	4.13837714495271e-06	5.24459845693424e-06	5.97800218877335e-06	6.27319120373129e-06	5.77028352381163e-06	0.0
Deinococcota	0.0004115226337448	0.0004210492222735	0.0014964931576005	0.0024124583670897	0.0023208138320504	0.0018824318783315	0.0005420750060626	0.0020883168166457	0.0020480811430243	0.0002220725819161	0.0004206590324842	0.0019160037635788	0.0019519558597714	0.0022381284178965	0.0010838933448948	0.0022188187244737	0.0020448047482899	0.002106520260744	0.0011357577711373	0.0009455407709341	0.001068384586559	0.0010224400019426	0.0010976379177722	0.0011248170289263	0.00087374399301	0.0012134294198565	0.0011686971533301	0.0020537877062586	0.0018358160559995	9.11642065543101e-05	0.000106200799161	6.34304037235834e-05	0.0003293146239789	0.0001742253672134	8.42601954836535e-05	8.10523841558799e-05	0.0004158580537843	0.0011916911517593	0.0011727387720995	0.0011392491596374	0.0011211133409422	0.0013611730061545	0.0012739654068867	0.0014689846413754	0.0012825629963511	0.001389948037005	0.0012464747315349	0.0012993091258113	0.0011790316195185	0.0010628231632666	0.0014698254832339	0.0011791409957845	0.0013039543405832	8.24704500781407e-06	8.73361382862164e-06	0.0020145631165892	0.0016676193611218	0.0018388640437019	0.0015938830968816	0.0020166076867232	0.0018016581632653	0.0019767508564985	0.0019821014619595	0.0014514692088754	0.0019622274401145	0.001898195001513	0.0017791771341828	0.0019176361360906	0.0018131719937241	7.25668779370688e-06
Armatimonadota	3.82811752320796e-05	0.000121456506425	0.0003245406847808	0.0008641641911963	0.0005028429969442	0.0005591381816826	0.0001997118443388	0.0005505562516611	0.0005607841224947	4.29817900482829e-05	0.0002570694087403	0.0007013942348815	0.0006506519532571	0.0006334325711028	0.0010838933448948	0.000647973609802	0.0006876334551771	0.0006800577219724	0.0002306233028728	0.0002498579239256	0.0002391905790803	0.0003220686006119	0.000314022396423	0.0002410322204842	0.00087374399301	0.0003556189190866	0.000316466272411	0.0006542307612678	0.0005912758206336	6.34185784725635e-05	2.65501997902534e-05	4.37451060162644e-06	7.76432853283642e-05	8.93463421607519e-06	5.32169655686233e-05	8.105238415588e-06	0.0002079290268921	0.0003104924392444	0.0003253841679813	0.0003139663038371	0.0002470249734279	0.0003496163543205	0.0003791157108966	0.0004202966308501	0.0003761001655079	0.000420634296175	0.0004027513218413	0.000364918416026	0.0003216910552935	0.0002641362207443	0.0004442823275674	0.0003124723638829	0.0003772338184778	1.60600350152169e-06	1.95528667804962e-06	0.0007093134305956	0.0005944238730684	0.0006456546539387	0.0005288370117391	0.0005811901522367	0.0007543103448275	0.0007233277735867	0.0008999098386593	0.0004373785155797	0.0005978363290939	0.0005999820634732	0.0006046027730921	0.0005812503724707	0.0005854045703996	4.03149321872604e-07
Mycoplasmatota	0.0001435544071202	0.00024291301285	0.0001622703423904	0.0001440273651993	3.8680230534174e-05	9.31896969471055e-05	0.0002567723712928	5.69540949994305e-05	0.0	8.59635800965658e-05	0.0001519046506193	3.42143529210504e-05	0.000182182546912	6.33432571102806e-05	0.0002167786689789	9.81778196669808e-05	1.80956172415041e-05	8.29338685332316e-05	4.95964092199725e-05	7.593721217347e-05	0.0001594603860535	9.45757001796938e-05	0.0001094756978355	0.0001004300918684	0.0	5.72674610691394e-05	5.71454742228525e-05	0.0004016479990062	0.0005817391138492	0.0014982639164143	0.0003318774973781	0.0017410552194473	0.0010602324479321	0.0024302205067724	0.0017872030936796	0.0015318900605461	0.0028416967008594	0.0001221681898731	0.0001161440710711	0.0001246585423116	0.0001207541433382	0.0001311893748593	0.0001195409899223	0.0001334818290159	0.0001022159705713	0.0001109924067431	0.0001170510959088	0.0001045339212574	0.0001114994758394	0.0001255656057867	0.0001082489273865	0.0001316707445292	0.0001067967887928	5.20866000493521e-06	5.86586003414886e-06	9.48172105744995e-05	0.0001030813604656	0.000207843743423	0.0001151342571683	0.0001022935381782	0.0001193041871921	0.0001143004531905	0.0001362854464604	0.0001019627130201	0.0001066427956583	9.14308330992203e-05	7.42096823433933e-05	5.54785347079986e-05	5.58414534562416e-05	7.45826245464318e-06
