#OTU ID	mgm4714017	mgm4714019	mgm4714022	mgm4714028	mgm4714029	mgm4714034	mgm4714035	mgm4714039	mgm4714016	mgm4714030	mgm4714032	mgm4714033	mgm4714024	mgm4714026	mgm4714027	mgm4714036
Pseudomonadota	0.41816377376911795	0.40383785032182895	0.40384735281948403	0.41824469589181296	0.534576862078327	0.5338417279327821	0.5519249073492779	0.552810581634764	0.619850748056491	0.600622406639004	0.619081448524054	0.597650344364186	0.484245224215471	0.5018239791071479	0.501469144629497	0.484551877142415
Actinomycetota	0.14812495106866	0.165565786699067	0.16674507225594598	0.14693961822090804	0.17758862106902498	0.18104175228701502	0.15852892930193	0.15859977957373497	0.147255529069791	0.163218488538195	0.148767828979818	0.16355549022901597	0.18369279791866697	0.162828134877728	0.16318588554504998	0.18333166637873802
Chloroflexota	0.11193878631856699	0.11075943647263199	0.11018535837022199	0.11147491685330699	0.0365928931689265	0.0366546417644641	0.03502067101978	0.0350260563804011	0.0101198247946688	0.0100979525202367	0.00994992560898132	0.0100107088862758	0.0507139607096959	0.0501196986289066	0.0504692429613556	0.0498480040491843
Bacillota	0.0424539815143156	0.0445499914647494	0.0450142547029184	0.0427044107020229	0.0305397991112889	0.0267675845167968	0.0261418243151369	0.0258744039905666	0.0202855671214499	0.0223862322291001	0.0202814477121463	0.0220039615879948	0.0305738643738527	0.0283614933138039	0.0286462369731121	0.0305477006634479
Cyanobacteriota	0.0180735098392289	0.0158795826764538	0.0158398183257478	0.0180678548826521	0.0151323779451057	0.0154162290515549	0.018281339956546003	0.0181330687826805	0.009309280532164229	0.00883613359635399	0.009326786653053691	0.00866159919368386	0.031841891685649	0.0390894613388974	0.0388877500170831	0.0320585676919953
Candidatus Melainabacteria	0.00019802800945008	0.0001948045427616	0.00018892913079374	0.00019748742139776002	0.00010787409450056	0.0001111161849095	9.40249325190292e-05	0.00010713127396695	7.386733426765529e-05	7.312427726005029e-05	7.10419005129225e-05	7.524217481381941e-05	0.00010555007994705	0.00010708968242727	0.00010999835002475	0.00011971764819983999
Candidatus Margulisbacteria	8.9803399634339e-05	7.43068874451485e-05	0.00010391102193655999	8.52786592399427e-05	5.3579848261869705e-05	4.10977670213252e-05	4.6289197547829796e-05	5.13643094362107e-05	2.59533877156627e-05	3.40112917488606e-05	3.85656031355865e-05	3.1496724340668606e-05	3.56588107929236e-05	4.14540706170093e-05	5.499917501237479e-05	4.09161582455151e-05
Deinococcota	0.00420924652645055	0.0038599415586371704	0.00390705442481471	0.00413825914838038	0.0033519553072625698	0.0034012207558944897	0.00334005491056059	0.0033489529752409397	0.00333001928536349	0.00328719134752738	0.00321718320894235	0.00326866005935383	0.00328916870753927	0.0034665966553474	0.0034066155674331603	0.00317327538392995
Armatimonadota	0.0019065952537752	0.00185365559761816	0.0018722876861660398	0.0018985722557103	0.0012987755218677199	0.00133491635843341	0.00120930528593705	0.00118724932382556	0.0009083685700481901	0.00086728793959594	0.0007976990543308099	0.00084691192116019	0.0013136705896113	0.00128680344206966	0.00132331348363108	0.00126991631887932
Mycoplasmatota	0.00101777186252251	0.00107644572082702	0.0010485566759053	0.0010031463336909099	0.00061295346411579	0.0006240772029164099	0.00066830028959679	0.00061930681663088	0.00061489564741723	0.00064961567240323	0.00058254358420596	0.00068242902738115	0.00079019924717118	0.0006459926004483901	0.0006799898001529901	0.00081074609856854
