#OTU ID	mgm4496840	mgm4496841	mgm4449356	mgm4449358	mgm4449359	mgm4449360	mgm4449362	mgm4449363	mgm4449364	mgm4449365	mgm4449249	mgm4449252	mgm4449255	mgm4449256	mgm4449258	mgm4449284	mgm4449357	mgm4449877	mgm4511045	mgm4511046	mgm4511047	mgm4511048	mgm4511049	mgm4511050	mgm4511063	mgm4511064	mgm4511065	mgm4511111	mgm4511113	mgm4511114	mgm4511116	mgm4511135	mgm4511136	mgm4511137	mgm4511138	mgm4511139	mgm4511140	mgm4511141	mgm4511151	mgm4511178	mgm4511179	mgm4511180	mgm4511181	mgm4511182	mgm4511183	mgm4511184	mgm4511185	mgm4511187	mgm4511190	mgm4514321	mgm4514322	mgm4514323	mgm4514324	mgm4514325	mgm4514327	mgm4514328	mgm4514329	mgm4514331	mgm4529642	mgm4529644	mgm4529646	mgm4529648	mgm4529654	mgm4529655	mgm4529656	mgm4529657	mgm4529733	mgm4529734	mgm4529735	mgm4529736	mgm4529737	mgm4529738	mgm4529739	mgm4529740	mgm4529741	mgm4529743	mgm4535613	mgm4535614	mgm4535615	mgm4535617	mgm4535618	mgm4535619	mgm4535621	mgm4535622	mgm4535623	mgm4535624	mgm4535625	mgm4537558	mgm4537560	mgm4537561	mgm4537562	mgm4537564	mgm4537565	mgm4537566	mgm4537567
Thermomicrobiota	0.0	0.0023282887077997697	0.00021491510853213002	0.00019569471624266002	0.00020300446609825	0.0004025440785766	0.00010051598204114	9.95470608730277e-05	0.00038973059872363	0.00023022024403345	0.00024405720700932003	0.00019976598841357	7.223084979594781e-05	0.00046998370723147997	0.00017623474467991002	0.00031002945279801	0.00040003555871632996	0.00024328363396239	0.0	5.03892570104054e-05	0.0	9.475978394769259e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2935038929216e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019364833462432	0.0	0.0	0.0	0.0	1.79707436293714e-05	0.0	0.0	0.0	0.00010338054378166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6997186118183e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Kaiserbacteria	0.00154320987654321	0.0	0.00021491510853213002	0.00019569471624266002	0.00020300446609825	0.00044279848643425995	0.00033505327347047996	0.00019909412174605	0.00029229794904272	7.67400813444862e-05	9.76228828037292e-05	0.00011415199337918	0.00028892339918379	0.00012532898859506	0.00013217605850993002	0.00015501472639899998	0.00013334518623877	0.00020852882911061998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.63480311433728e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021701388888888	0.0	0.0	0.0	0.0	0.00023359028264423998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027114967462039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Nomurabacteria	0.0	0.00116414435389988	7.16383695107099e-05	3.91389432485323e-05	0.0	0.00024152644714596	6.70106546940964e-05	0.00019909412174605	4.8716324840454e-05	7.67400813444862e-05	0.00014643432420559	0.00017122799006877	7.223084979594781e-05	6.2664494297531e-05	0.0	9.30088358394047e-05	0.00013334518623877	0.00010426441455530999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5870077858432e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025813113061435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Yanofskybacteria	0.00154320987654321	0.00116414435389988	7.16383695107099e-05	3.91389432485323e-05	5.07511165245635e-05	4.02544078576604e-05	6.70106546940964e-05	9.95470608730277e-05	9.74326496809081e-05	7.67400813444862e-05	4.88114414018646e-05	2.85379983447961e-05	3.6115424897973904e-05	0.0	0.0	0.0	4.4448395412925606e-05	3.47548048517708e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5870077858432e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027114967462039	0.0001626545217957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.79707436293714e-05	0.0	0.0	0.0	0.00010338054378166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Azambacteria	0.00154320987654321	0.0	0.0	3.91389432485323e-05	0.0	4.02544078576604e-05	3.35053273470482e-05	0.0	0.00014614897452136	0.0	9.76228828037292e-05	2.85379983447961e-05	3.6115424897973904e-05	0.0	0.0	0.0	8.889679082585121e-05	3.47548048517708e-05	0.0	2.51946285052027e-05	0.0	0.0	2.31449335740406e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Falkowbacteria	0.00154320987654321	0.0	0.00021491510853213002	3.91389432485323e-05	5.07511165245635e-05	4.02544078576604e-05	6.70106546940964e-05	9.95470608730277e-05	0.00019486529936181	0.0	4.88114414018646e-05	0.00019976598841357	7.223084979594781e-05	3.13322471487655e-05	0.0	0.00015501472639899998	4.4448395412925606e-05	3.47548048517708e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.01604536132223e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027114967462039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Magasanikbacteria	0.00154320987654321	0.0	7.16383695107099e-05	3.91389432485323e-05	0.0	0.00028178085500362	0.00013402130938819	0.00019909412174605	9.74326496809081e-05	7.67400813444862e-05	9.76228828037292e-05	0.00014268999172398	3.6115424897973904e-05	6.2664494297531e-05	0.00013217605850993002	9.30088358394047e-05	4.4448395412925606e-05	0.00010426441455530999	4.30663221360896e-05	0.0	0.0	9.475978394769259e-05	2.31449335740406e-05	0.0	7.30033581544751e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010997470581766002	0.0	0.0	0.00027114967462039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.79707436293714e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Nealsonbacteria	0.0	0.00116414435389988	0.0	0.0	0.0	4.02544078576604e-05	0.0	0.0	0.0	0.0	0.0	8.56139950343883e-05	0.0	0.0	0.0	3.10029452798016e-05	8.889679082585121e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016504373659019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010338054378166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Uhrbacteria	0.00154320987654321	0.0	0.00014327673902142	0.00011741682974558999	0.00015225334957369	0.0004025440785766	0.00013402130938819	9.95470608730277e-05	4.8716324840454e-05	0.00023022024403345	0.00019524576560745	5.70759966895922e-05	0.00010834627469391999	9.39967414462965e-05	8.81173723399568e-05	9.30088358394047e-05	8.889679082585121e-05	0.00024328363396239	0.0	0.0	0.0	0.0	0.0	0.0	7.30033581544751e-05	0.0	0.0	0.0	0.0	0.0	6.5870077858432e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.11097531165974e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00020222446916076	0.0	0.0001098056440101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010338054378166	7.28703636231145e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006184291898577599	9.72857281836755e-05	8.28843762950684e-05	6.837139340899771e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Giovannonibacteria	0.0	0.0	0.00014327673902142	0.0	0.0	0.0	3.35053273470482e-05	4.97735304365139e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.40586861699784e-05	0.0	4.4448395412925606e-05	3.47548048517708e-05	0.0	2.51946285052027e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025813113061435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Candidatus Moranbacteria	0.00154320987654321	0.0	0.00014327673902142	3.91389432485323e-05	0.0	8.05088157153208e-05	6.70106546940964e-05	4.97735304365139e-05	0.00014614897452136	0.0	0.00014643432420559	0.00011415199337918	0.0	0.00018799348289259	4.40586861699784e-05	0.0001860176716788	8.889679082585121e-05	6.950960970354151e-05	0.0	0.0	0.0	0.0	2.31449335740406e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044326241134750997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.79707436293714e-05	0.0	0.0	0.0	0.00010338054378166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010525207872855	0.0	0.0	0.0	0.0
