#OTU ID	mgm4441102	mgm4441663	mgm4448187	mgm4469452	mgm4481541	mgm4667949	mgm4668298	mgm4668300	mgm4668301	mgm4668302	mgm4668303	mgm4668304	mgm4668305	mgm4716389	mgm4716390	mgm4716391	mgm4718936	mgm4718937
Candidatus.Portnoybacteria	0.0002464723642861	0.0002464723642861	6.77920141007389e-05	6.77950780773316e-05	0.0001073426870558	0.0	9.63589176966364e-05	6.23038402529536e-05	4.33792430322091e-05	3.13902752927143e-05	3.7598482388529e-05	4.73619399450601e-05	4.21927576131557e-05	7.41810928145196e-05	9.18771809213051e-05	7.02282466786672e-05	0.0001362928626781	8.07662796936266e-05
Candidatus.Adlerbacteria	0.0	0.0	0.0	0.0	8.94522392131781e-06	0.0	2.56957113857697e-05	7.7879800316192e-06	1.08448107580523e-05	0.0	3.41804385350264e-06	1.05248755433467e-05	1.05481894032889e-05	1.77831386884122e-05	2.25709837523437e-05	2.31655674808104e-05	4.92366886114826e-05	7.69202663748825e-06
Candidatus.Sungbacteria	0.0	0.0	0.0	0.0	1.34178358819767e-05	0.0	2.56957113857697e-05	7.7879800316192e-06	1.08448107580523e-05	1.56951376463572e-05	2.39263069745185e-05	2.10497510866934e-05	1.05481894032889e-05	4.90306538123366e-05	5.97467216973805e-05	5.58412100326903e-05	0.000141287889059	5.76901997811618e-05
Candidatus.Jorgensenbacteria	0.0	0.0	0.0	0.0	2.68356717639534e-05	0.0	3.21196392322121e-05	7.7879800316192e-06	1.08448107580523e-05	0.0	3.41804385350264e-06	5.26243777167335e-06	1.75803156721482e-05	4.21714431753776e-05	4.62041314459742e-05	4.29172618591855e-05	0.0001541322426098	4.61521598249295e-05
Candidatus.Liptonbacteria	0.000123236182143	0.000123236182143	2.25973380335796e-05	2.25983593591105e-05	4.9198731567248e-05	0.0	1.28478556928849e-05	4.67278801897152e-05	1.08448107580523e-05	0.0	1.02541315605079e-05	3.15746266300401e-05	2.46124419410075e-05	4.26795328521893e-05	4.35487215927573e-05	3.82841483630235e-05	0.0001106041555765	2.11530732530927e-05
Candidatus.Tagabacteria	0.0	0.0	2.25973380335796e-05	2.25983593591105e-05	1.34178358819767e-05	0.0	3.21196392322121e-05	7.7879800316192e-06	1.62672161370784e-05	0.0	3.41804385350264e-06	5.26243777167335e-06	0.0	2.71827977094301e-05	2.97405903560294e-05	2.46286559532826e-05	3.49651846661253e-05	1.15380399562324e-05
Candidatus.Ryanbacteria	0.0	0.0	2.25973380335796e-05	2.25983593591105e-05	8.94522392131781e-06	0.0	4.4967494925097e-05	1.55759600632384e-05	2.16896215161045e-05	1.56951376463572e-05	1.36721754140106e-05	2.63121888583667e-05	7.03212626885928e-06	6.12248060558192e-05	6.29332135212408e-05	5.85235388988894e-05	0.0001569865433989	0.0001269184395185
Candidatus.Wildermuthbacteria	0.0	0.0	0.0	0.0	3.57808956852712e-05	0.0	2.56957113857697e-05	7.7879800316192e-06	1.08448107580523e-05	0.0	3.41804385350264e-06	5.26243777167335e-06	7.03212626885928e-06	2.9723246093489e-05	2.86784264147426e-05	2.19463270870835e-05	8.06339972912686e-05	4.03831398468133e-05
Candidatus.Komeilibacteria	0.0002464723642861	0.0002464723642861	2.25973380335796e-05	2.25983593591105e-05	3.13082837246123e-05	0.0	3.21196392322121e-05	6.23038402529536e-05	7.04912699273398e-05	3.13902752927143e-05	2.73443508280211e-05	1.05248755433467e-05	2.81285050754371e-05	8.10403034514786e-05	7.93967546111856e-05	6.51074370250144e-05	0.0001006141028147	6.1536213099906e-05
Candidatus.Kuenenbacteria	0.0	0.0	2.25973380335796e-05	2.25983593591105e-05	2.68356717639534e-05	0.0	4.4967494925097e-05	3.8939900158096e-05	2.16896215161045e-05	3.13902752927143e-05	1.36721754140106e-05	1.05248755433467e-05	1.05481894032889e-05	7.41810928145196e-05	7.54136398313602e-05	6.75459178124681e-05	5.99403165705005e-05	4.61521598249295e-05
Candidatus.Lloydbacteria	0.0	0.0	2.25973380335796e-05	2.25983593591105e-05	2.68356717639534e-05	0.0	2.56957113857697e-05	7.7879800316192e-06	4.33792430322091e-05	0.0	6.83608770700528e-06	1.578731331502e-05	2.10963788065779e-05	4.26795328521893e-05	4.27520986367922e-05	3.3407186788116e-05	0.0001048955539983	2.30760799124647e-05
Candidatus.Kerfeldbacteria	6.16180910715386e-05	6.16180910715386e-05	2.25973380335796e-05	2.25983593591105e-05	3.57808956852712e-05	0.0	8.35110620037516e-05	5.45158602213344e-05	3.79568376531829e-05	3.13902752927143e-05	1.36721754140106e-05	2.63121888583667e-05	3.51606313442964e-05	0.0001013638905239	0.0001051542301873	9.72953834194036e-05	9.06240500530186e-05	6.53822264186501e-05
Candidatus.Terrybacteria	6.16180910715386e-05	6.16180910715386e-05	0.0	0.0	8.94522392131781e-06	0.0	1.92717835393273e-05	3.11519201264768e-05	1.08448107580523e-05	0.0	1.02541315605079e-05	1.578731331502e-05	1.05481894032889e-05	1.90533628804417e-05	2.28365247376654e-05	1.75570616696668e-05	6.13674669650362e-05	1.73070599343486e-05
Candidatus.Yonathbacteria	6.16180910715386e-05	6.16180910715386e-05	2.25973380335796e-05	2.25983593591105e-05	2.23630598032945e-05	0.0	1.28478556928849e-05	2.33639400948576e-05	1.62672161370784e-05	4.70854129390715e-05	3.41804385350264e-06	1.05248755433467e-05	7.03212626885928e-06	4.1155263821754e-05	4.40798035634007e-05	3.70649079692966e-05	7.27846701213221e-05	2.49990865718368e-05
Candidatus.Niyogibacteria	0.0	0.0	4.51946760671593e-05	4.51967187182211e-05	0.0	0.0	1.92717835393273e-05	1.55759600632384e-05	5.42240537902614e-06	0.0	3.41804385350264e-06	5.26243777167335e-06	0.0	1.3718421273918e-05	1.35425902514062e-05	1.36554924097409e-05	3.71059102579289e-05	9.61503329686031e-06
Candidatus.Campbellbacteria	0.000123236182143	0.000123236182143	6.77920141007389e-05	6.77950780773316e-05	5.81439554885658e-05	0.0	8.35110620037516e-05	4.67278801897152e-05	4.88016484112352e-05	3.13902752927143e-05	3.07623946815238e-05	4.73619399450601e-05	2.46124419410075e-05	5.99545818637898e-05	8.09900005231157e-05	5.04765523002921e-05	0.0001091770051819	5.38441864624177e-05
Candidatus.Colwellbacteria	6.16180910715386e-05	6.16180910715386e-05	0.0	0.0	1.34178358819767e-05	0.0	1.28478556928849e-05	1.55759600632384e-05	2.16896215161045e-05	0.0	1.36721754140106e-05	1.578731331502e-05	3.51606313442964e-06	2.71827977094301e-05	3.00061313413511e-05	2.95056175281901e-05	0.0001084634299847	3.46141198686971e-05
Candidatus.Vogelbacteria	6.16180910715386e-05	6.16180910715386e-05	0.0	0.0	4.47261196065891e-06	0.0	3.21196392322121e-05	6.23038402529536e-05	1.08448107580523e-05	1.56951376463572e-05	1.70902192675132e-05	5.26243777167335e-06	1.05481894032889e-05	5.41115505804543e-05	6.10744266239889e-05	5.46219696389634e-05	6.2794617359572e-05	3.46141198686971e-05
Candidatus.Spechtbacteria	0.0	0.0	2.25973380335796e-05	2.25983593591105e-05	4.9198731567248e-05	0.0	0.0	7.7879800316192e-06	2.16896215161045e-05	0.0	1.02541315605079e-05	2.63121888583667e-05	1.05481894032889e-05	1.67669593347887e-05	1.91189509431617e-05	2.19463270870835e-05	9.84733772229651e-05	3.65371265280692e-05
Candidatus.Brennerbacteria	0.0	0.0	0.0	0.0	0.0	0.0	6.42392784644243e-06	7.7879800316192e-06	0.0	0.0	0.0	0.0	3.51606313442964e-06	1.27022419202944e-06	2.12432788257353e-06	3.65772118118059e-06	8.56290236721436e-06	0.0
Candidatus.Andersenbacteria	0.0001848542732146	0.0001848542732146	0.0	0.0	4.47261196065891e-06	0.0	6.42392784644243e-06	0.0	5.42240537902614e-06	0.0	6.83608770700528e-06	1.578731331502e-05	7.03212626885928e-06	2.08316767492829e-05	2.33676067083088e-05	1.73132135909214e-05	5.13774142032862e-05	1.73070599343486e-05
Candidatus.Jacksonbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.7879800316192e-06	0.0	0.0	0.0	5.26243777167335e-06	0.0	9.65370385942378e-06	1.27459672954412e-05	8.53468275608803e-06	9.99005276175009e-06	0.0
Candidatus.Parcubacteria	0.0	0.0	0.0	0.0	1.78904478426356e-05	0.0	2.56957113857697e-05	3.11519201264768e-05	1.08448107580523e-05	3.13902752927143e-05	1.02541315605079e-05	1.578731331502e-05	7.03212626885928e-06	1.72750490116004e-05	2.49608526202389e-05	2.02393905358659e-05	9.27647756448222e-06	3.84601331874412e-06
Candidatus.Veblenbacteria	0.0	0.0	0.0	0.0	4.47261196065891e-06	0.0	0.0	0.0	0.0	0.0	3.41804385350264e-06	0.0	0.0	2.54044838405889e-07	2.65540985321691e-07	0.0	7.13575197267863e-07	1.92300665937206e-06
Candidatus.Woesebacteria	0.0004313266375007	0.0004313266375007	0.0003841547465708	0.0003841721091048	0.0003309732850887	0.0	0.0003019246087827	0.000327095161328	0.0001843617828868	7.84756882317858e-05	0.0001264676225795	9.99863176617937e-05	7.38373258230225e-05	0.0001778313868841	0.0001837543618426	0.0001624028204444	0.0005665787066306	0.0002749899522902
Candidatus.Gottesmanbacteria	0.0005545628196438	0.0005545628196438	9.03893521343186e-05	9.03934374364421e-05	0.0001073426870558	0.0	0.0001477503404681	0.0001323956605375	0.0001138705129595	4.70854129390715e-05	0.0001127954471655	0.0001578731331502	5.97730732853039e-05	0.0003287340208972	0.0003215701332245	0.0003306579947787	0.0003089780604169	0.0002249917791465
Candidatus.Roizmanbacteria	0.0009858894571446	0.0009858894571446	0.0003615574085372	0.0003615737497457	0.000353336344892	0.0	0.0003468921037078	0.000327095161328	0.0002873874850883	0.0001412562388172	0.0001777382803821	0.0001736604464652	0.0001547067779149	0.0003056159406022	0.0003191802643566	0.0003070047311404	0.0004174414904017	0.000299989038862
Candidatus.Levybacteria	0.0002464723642861	0.0002464723642861	0.0001807787042686	0.0001807868748728	0.0002773019415608	0.0	0.0002312614024719	0.0002492153610118	0.0001518273506127	7.84756882317858e-05	0.0001059593594585	0.0002104975108669	0.0001019658308984	0.0001493783649826	0.0001574658042957	0.0001394811010423	0.0003353803427158	0.0004730596382055
Candidatus.Daviesbacteria	0.0003697085464292	0.0003697085464292	0.000158181366235	0.0001581885155137	0.0001878497023476	0.0004741583688952	0.0001734460518539	0.0001323956605375	0.0001138705129595	7.84756882317858e-05	8.20330524840634e-05	0.0001368233820635	6.68051995541632e-05	0.0001130499530906	0.0001253353450718	0.0001104631796716	0.0001427150394535	0.0001826856326403
Candidatus.Curtissbacteria	6.16180910715386e-05	6.16180910715386e-05	9.03893521343186e-05	9.03934374364421e-05	6.26165674492247e-05	0.0	0.000102782845543	5.45158602213344e-05	5.42240537902614e-05	7.84756882317858e-05	6.83608770700528e-05	6.84116910317536e-05	3.86766944787261e-05	8.99318727956847e-05	0.0001099339679231	8.19329544584451e-05	0.0002055096568131	0.000103842359606
Candidatus.Shapirobacteria	6.16180910715386e-05	6.16180910715386e-05	0.0001129866901678	0.0001129917967955	8.05070152918603e-05	0.0	6.42392784644243e-05	4.67278801897152e-05	5.96464591692875e-05	4.70854129390715e-05	1.36721754140106e-05	3.15746266300401e-05	1.75803156721482e-05	6.859210636959e-05	7.06339020955698e-05	7.16913351511395e-05	0.000141287889059	3.84601331874412e-05
Candidatus.Beckwithbacteria	0.0	0.0	0.0	0.0	4.02535076459301e-05	0.0	3.21196392322121e-05	3.11519201264768e-05	2.16896215161045e-05	0.0	2.05082631210158e-05	1.05248755433467e-05	3.16445682098668e-05	0.0001023800698775	0.0001107305908791	0.0001021723449943	9.9186952420233e-05	5.19211798030457e-05
Candidatus.Amesbacteria	6.16180910715386e-05	6.16180910715386e-05	2.25973380335796e-05	2.25983593591105e-05	2.23630598032945e-05	0.0	3.85435670786546e-05	1.55759600632384e-05	2.16896215161045e-05	0.0	1.70902192675132e-05	5.26243777167335e-06	1.05481894032889e-05	4.16633534985658e-05	4.77973773579044e-05	4.16980214654587e-05	3.99602110470003e-05	4.99981731436736e-05
Candidatus.Chisholmbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.7879800316192e-06	5.42240537902614e-06	0.0	6.83608770700528e-06	0.0	0.0	2.5150439002183e-05	3.00061313413511e-05	2.38971117170465e-05	4.56688126251433e-05	2.88450998905809e-05
Candidatus.Collierbacteria	0.0	0.0	2.25973380335796e-05	2.25983593591105e-05	2.23630598032945e-05	0.0	3.21196392322121e-05	3.8939900158096e-05	2.71120268951307e-05	4.70854129390715e-05	3.07623946815238e-05	2.10497510866934e-05	3.51606313442964e-05	4.85225641355248e-05	4.88595412991911e-05	4.26734137804402e-05	5.92267413732327e-05	5.19211798030457e-05
Candidatus.Woykebacteria	0.0003080904553576	0.0003080904553576	0.0	0.0	4.4726119606589e-05	0.0	5.13914227715394e-05	7.00918202845728e-05	6.50688645483136e-05	4.70854129390715e-05	2.05082631210158e-05	1.578731331502e-05	2.10963788065779e-05	4.62361605898718e-05	4.27520986367922e-05	3.5357971418079e-05	0.0002055096568131	2.88450998905809e-05
Candidatus.Pacebacteria	0.0002464723642861	0.0002464723642861	9.03893521343186e-05	9.03934374364421e-05	5.81439554885658e-05	0.0	0.0001220546290824	0.000101243740411	2.71120268951307e-05	4.70854129390715e-05	4.10165262420317e-05	8.41990043467736e-05	4.21927576131557e-05	0.0001920578978348	0.0001720705584884	0.0001667920858618	0.000119880633141	8.65352996717428e-05
Candidatus.Blackburnbacteria	0.0	0.0	6.77920141007389e-05	6.77950780773316e-05	2.68356717639534e-05	0.0	6.42392784644243e-06	7.7879800316192e-06	5.42240537902614e-06	0.0	1.36721754140106e-05	0.0	0.0	9.145614182612e-06	1.8056787001875e-05	1.2436252016014e-05	2.21208311153038e-05	2.11530732530927e-05
Candidatus.Microgenomates	0.0	0.0	0.0	0.0	1.34178358819767e-05	0.0	2.56957113857697e-05	1.55759600632384e-05	1.62672161370784e-05	0.0	1.36721754140106e-05	1.05248755433467e-05	0.0	3.55662773768245e-06	6.10744266239889e-06	2.92617694494447e-06	2.35479815098395e-05	1.34610466156044e-05
Candidatus.Gracilibacteria	0.0001848542732146	0.0001848542732146	0.0	0.0	1.78904478426356e-05	0.0	2.56957113857697e-05	2.33639400948576e-05	2.16896215161045e-05	1.56951376463572e-05	1.02541315605079e-05	2.63121888583667e-05	2.81285050754371e-05	4.54740260746541e-05	7.59447218020036e-05	4.90134638278198e-05	1.07036279590179e-05	9.4227326309231e-05
candidate.division.NC10	0.0	0.0	0.0	0.0	0.0	0.0	1.92717835393273e-05	2.33639400948576e-05	0.0	0.0	1.70902192675132e-05	1.05248755433467e-05	2.46124419410075e-05	0.0002032358707247	0.0001962347881527	0.0001733759839879	0.0008491544847487	2.30760799124647e-05
Candidatus.Rokubacteria	0.0	0.0	0.0	0.0	3.57808956852712e-05	0.0	0.0001798699797003	7.7879800316192e-05	8.1336080685392e-05	1.56951376463572e-05	6.83608770700528e-05	7.36741288034269e-05	6.32891364197336e-05	0.0005279051742074	0.0005201947902451	0.0004594097803562	0.0035814339150874	4.03831398468133e-05
Candidatus.Handelsmanbacteria	6.16180910715386e-05	6.16180910715386e-05	4.51946760671593e-05	4.51967187182211e-05	0.0	0.0	6.42392784644243e-06	7.7879800316192e-06	0.0	0.0	1.36721754140106e-05	1.05248755433467e-05	7.03212626885928e-06	0.0001409948853152	0.0001266630499984	0.0001360672279399	0.0006058253424804	3.2691113209325e-05
Candidatus.Schekmanbacteria	0.0003080904553576	0.0003080904553576	0.0001807787042686	0.0001807868748728	0.000169959254505	0.0	8.9934989850194e-05	0.0001479716206007	0.0001030257022014	7.84756882317858e-05	6.49428332165502e-05	7.36741288034269e-05	4.21927576131557e-05	0.0001313411814558	0.0001672908207526	0.0001233871278451	0.0007835055666001	0.0001903776592778
Candidatus.Aminicenantes	0.0	0.0	0.0	0.0	1.78904478426356e-05	0.0	7.06632063108667e-05	1.55759600632384e-05	1.62672161370784e-05	3.13902752927143e-05	1.36721754140106e-05	3.15746266300401e-05	2.10963788065779e-05	0.0004323843149668	0.0004354872159275	0.000365772118118	0.0011124637325406	6.3459219759278e-05
Candidatus.Glassbacteria	6.16180910715386e-05	6.16180910715386e-05	2.25973380335796e-05	2.25983593591105e-05	8.94522392131781e-06	0.0	2.56957113857697e-05	2.33639400948576e-05	1.08448107580523e-05	0.0	6.83608770700528e-06	2.10497510866934e-05	3.51606313442964e-06	0.0001181308498587	0.0001245387221158	0.0001097316354354	0.0003339531923213	2.11530732530927e-05
candidate.division.WWE3	0.0010475075482161	0.0010475075482161	0.000158181366235	0.0001581885155137	0.0001386509707804	0.0	0.0001349024847752	0.0001946995007904	0.0001409825398546	9.41708258781429e-05	8.20330524840634e-05	0.0001210360687484	5.62570101508743e-05	0.0002713198874174	0.0002729761329106	0.0002553089384464	0.0002033689312213	0.0001249954328591
Candidatus.Peregrinibacteria	0.00080103518393	0.00080103518393	0.0002711680564029	0.0002711803123093	0.0003309732850887	0.0004741583688952	0.0002826528252434	0.0002414273809801	0.00022231862054	0.0001098659635245	0.0001196315348725	0.0002210223864102	0.0001547067779149	0.0005385750574204	0.0006357051188601	0.00052671185009	0.0006671928094454	0.0005576719312178
Candidatus.Doudnabacteria	6.16180910715386e-05	6.16180910715386e-05	4.51946760671593e-05	4.51967187182211e-05	6.70891794098836e-05	0.0	3.85435670786546e-05	5.45158602213344e-05	7.04912699273398e-05	1.56951376463572e-05	4.10165262420317e-05	3.15746266300401e-05	1.75803156721482e-05	0.0001356599437087	0.0001550759354278	0.0001385057087273	0.0001191670579437	5.19211798030457e-05
Candidatus.Berkelbacteria	0.0003080904553576	0.0003080904553576	2.25973380335796e-05	2.25983593591105e-05	5.81439554885658e-05	0.0	0.0001220546290824	0.0001946995007904	7.04912699273398e-05	0.0001098659635245	4.7852613949037e-05	6.84116910317536e-05	5.97730732853039e-05	0.0001351518540319	0.000157731345281	0.0001348479875461	0.0001805345249087	9.99963462873472e-05
