source,target,type,weight,a,b,c,signal
0,1,Undirected,-0.00270000,195,0,0,neg
0,2,Undirected,0.00150000,184,11,0,pos
0,3,Undirected,-0.00090000,194,1,0,neg
0,4,Undirected,-0.00080000,174,21,0,neg
0,5,Undirected,-0.00180000,195,0,0,neg
0,6,Undirected,-0.00140000,195,0,0,neg
0,7,Undirected,-0.00040000,182,13,0,neg
0,8,Undirected,0.00030000,194,1,0,pos
0,9,Undirected,-0.00020000,148,47,0,neg
0,10,Undirected,-0.00030000,188,7,0,neg
0,11,Undirected,0.00030000,194,1,0,pos
0,12,Undirected,-0.00210000,140,55,0,neg
0,13,Undirected,-0.00390000,167,28,0,neg
0,14,Undirected,-0.00020000,178,17,0,neg
0,15,Undirected,0.00080000,53,142,0,pos
0,16,Undirected,0.00130000,80,115,0,pos
0,17,Undirected,-0.00160000,178,17,0,neg
0,18,Undirected,-0.00100000,194,1,0,neg
0,19,Undirected,-0.00030000,172,23,0,neg
0,20,Undirected,-0.00110000,182,13,0,neg
0,21,Undirected,-0.00030000,178,17,0,neg
0,22,Undirected,-0.00030000,180,15,0,neg
0,23,Undirected,-0.00460000,183,12,0,neg
0,24,Undirected,-0.00140000,180,15,0,neg
0,25,Undirected,-0.00120000,179,16,0,neg
0,26,Undirected,0.00190000,134,61,0,pos
0,27,Undirected,0.00060000,112,83,0,pos
0,28,Undirected,-0.00360000,187,8,0,neg
0,29,Undirected,0.00180000,58,137,0,pos
0,30,Undirected,0.00110000,165,30,0,pos
0,31,Undirected,0.00200000,162,33,0,pos
0,32,Undirected,-0.00200000,144,51,0,neg
0,33,Undirected,-0.00110000,181,14,0,neg
0,34,Undirected,-0.00440000,181,14,0,neg
0,35,Undirected,-0.00490000,163,32,0,neg
0,36,Undirected,-0.00220000,178,17,0,neg
0,37,Undirected,-0.00350000,180,15,0,neg
0,38,Undirected,-0.00040000,184,11,0,neg
0,39,Undirected,-0.00310000,113,82,0,neg
0,40,Undirected,-0.00040000,178,17,0,neg
0,41,Undirected,-0.00130000,117,78,0,neg
0,42,Undirected,-0.00080000,189,6,0,neg
0,43,Undirected,-0.00260000,179,16,0,neg
0,44,Undirected,-0.00270000,193,2,0,neg
0,45,Undirected,0.00060000,189,6,0,pos
0,46,Undirected,0.00070000,177,18,0,pos
0,47,Undirected,0.00020000,163,32,0,pos
0,48,Undirected,0.00010000,176,19,0,pos
0,49,Undirected,-0.00160000,182,13,0,neg
0,50,Undirected,0.00060000,188,7,0,pos
0,51,Undirected,-0.00460000,187,8,0,neg
0,52,Undirected,-0.00140000,164,31,0,neg
0,53,Undirected,0.00060000,141,54,0,pos
0,54,Undirected,0.00140000,191,4,0,pos
0,55,Undirected,-0.00180000,181,14,0,neg
0,56,Undirected,0.00090000,161,34,0,pos
0,57,Undirected,-0.00070000,29,166,0,neg
0,58,Undirected,-0.00040000,136,59,0,neg
0,59,Undirected,0.00020000,92,103,0,pos
0,60,Undirected,-0.00300000,186,9,0,neg
0,61,Undirected,0.00120000,191,4,0,pos
0,62,Undirected,-0.00070000,178,17,0,neg
0,63,Undirected,-0.00590000,186,9,0,neg
0,64,Undirected,0.00000000,82,113,0,pos
0,65,Undirected,0.00070000,176,19,0,pos
0,66,Undirected,-0.00180000,185,10,0,neg
0,67,Undirected,-0.00430000,188,7,0,neg
0,68,Undirected,0.00000000,182,13,0,pos
0,69,Undirected,0.00020000,183,12,0,pos
0,70,Undirected,-0.00290000,143,52,0,neg
0,71,Undirected,0.00070000,191,4,0,pos
0,72,Undirected,0.00130000,161,34,0,pos
0,73,Undirected,-0.00030000,185,10,0,neg
0,74,Undirected,-0.00130000,184,11,0,neg
0,75,Undirected,-0.00160000,181,14,0,neg
0,76,Undirected,0.00000000,127,68,0,pos
0,77,Undirected,-0.00170000,192,3,0,neg
0,78,Undirected,-0.00000000,57,138,0,pos
0,79,Undirected,0.00050000,179,16,0,pos
0,80,Undirected,-0.00120000,165,30,0,neg
0,81,Undirected,-0.00120000,189,6,0,neg
0,82,Undirected,0.00080000,63,132,0,pos
0,83,Undirected,-0.00000000,194,1,0,pos
0,84,Undirected,-0.00130000,179,16,0,neg
0,85,Undirected,-0.00050000,92,103,0,neg
0,86,Undirected,0.00170000,192,3,0,pos
0,87,Undirected,-0.00190000,182,13,0,neg
0,88,Undirected,0.00030000,128,67,0,pos
0,89,Undirected,-0.00140000,181,14,0,neg
0,90,Undirected,-0.00440000,182,13,0,neg
0,91,Undirected,-0.00190000,189,6,0,neg
0,92,Undirected,-0.00070000,195,0,0,neg
0,93,Undirected,-0.00160000,176,19,0,neg
0,94,Undirected,0.00050000,189,6,0,pos
0,95,Undirected,-0.00040000,183,12,0,neg
0,96,Undirected,-0.00000000,176,19,0,pos
0,97,Undirected,-0.00030000,152,43,0,neg
0,98,Undirected,0.00150000,178,17,0,pos
0,99,Undirected,-0.00020000,179,16,0,neg
0,100,Undirected,0.00200000,186,9,0,pos
0,101,Undirected,-0.00050000,155,40,0,neg
0,102,Undirected,-0.00050000,181,14,0,neg
0,103,Undirected,-0.00240000,189,6,0,neg
0,104,Undirected,0.00210000,174,21,0,pos
0,105,Undirected,-0.00060000,176,19,0,neg
0,106,Undirected,-0.00000000,79,116,0,pos
0,107,Undirected,0.00010000,191,4,0,pos
0,108,Undirected,-0.00120000,31,164,0,neg
0,109,Undirected,-0.00070000,174,21,0,neg
0,110,Undirected,0.00250000,172,23,0,pos
0,111,Undirected,0.00020000,174,21,0,pos
0,112,Undirected,-0.00150000,165,30,0,neg
0,113,Undirected,-0.00060000,175,20,0,neg
0,114,Undirected,-0.00120000,186,9,0,neg
0,115,Undirected,0.00120000,185,10,0,pos
0,116,Undirected,-0.00040000,175,20,0,neg
0,117,Undirected,-0.00160000,184,11,0,neg
0,118,Undirected,-0.00050000,175,20,0,neg
0,119,Undirected,-0.00130000,177,18,0,neg
0,120,Undirected,0.00180000,193,2,0,pos
0,121,Undirected,0.00080000,194,1,0,pos
0,122,Undirected,-0.00250000,195,0,0,neg
0,123,Undirected,0.00130000,184,11,0,pos
0,124,Undirected,0.00100000,109,86,0,pos
0,125,Undirected,-0.00050000,195,0,0,neg
0,126,Undirected,-0.00170000,187,8,0,neg
0,127,Undirected,0.00200000,195,0,0,pos
0,128,Undirected,-0.00170000,153,42,0,neg
0,129,Undirected,-0.00010000,195,0,0,neg
0,130,Undirected,0.00250000,195,0,0,pos
0,131,Undirected,0.00040000,179,16,0,pos
0,132,Undirected,-0.00020000,187,8,0,neg
0,133,Undirected,-0.00200000,195,0,0,neg
0,134,Undirected,-0.00240000,194,1,0,neg
0,135,Undirected,0.00030000,189,6,0,pos
0,136,Undirected,-0.00050000,194,1,0,neg
0,137,Undirected,-0.00250000,191,4,0,neg
0,138,Undirected,0.00060000,195,0,0,pos
0,139,Undirected,-0.00210000,114,81,0,neg
0,140,Undirected,-0.00140000,191,4,0,neg
0,141,Undirected,-0.00170000,189,6,0,neg
0,142,Undirected,-0.00220000,195,0,0,neg
0,143,Undirected,-0.00070000,195,0,0,neg
0,144,Undirected,0.00190000,195,0,0,pos
0,145,Undirected,0.00000000,195,0,0,pos
0,146,Undirected,0.00050000,191,4,0,pos
0,147,Undirected,-0.00150000,195,0,0,neg
0,148,Undirected,0.00130000,194,1,0,pos
0,149,Undirected,-0.00060000,189,6,0,neg
0,150,Undirected,-0.00080000,186,9,0,neg
0,151,Undirected,-0.00190000,195,0,0,neg
0,152,Undirected,-0.00160000,121,74,0,neg
0,153,Undirected,-0.00160000,156,39,0,neg
0,154,Undirected,0.00030000,96,99,0,pos
0,155,Undirected,-0.00160000,191,4,0,neg
0,156,Undirected,-0.00400000,137,58,0,neg
0,157,Undirected,-0.00060000,187,8,0,neg
0,158,Undirected,0.00200000,188,7,0,pos
1,2,Undirected,0.00010000,184,11,0,pos
1,3,Undirected,-0.00200000,194,1,0,neg
1,4,Undirected,0.00140000,174,21,0,pos
1,5,Undirected,-0.00710000,195,0,0,neg
1,6,Undirected,-0.00290000,195,0,0,neg
1,7,Undirected,-0.00020000,182,13,0,neg
1,8,Undirected,-0.00020000,194,1,0,neg
1,9,Undirected,-0.00520000,148,47,0,neg
1,10,Undirected,-0.00170000,188,7,0,neg
1,11,Undirected,-0.00090000,194,1,0,neg
1,12,Undirected,0.00020000,140,55,0,pos
1,13,Undirected,-0.00030000,167,28,0,neg
1,14,Undirected,0.00390000,178,17,0,pos
1,15,Undirected,0.00000000,53,142,0,pos
1,16,Undirected,0.00160000,80,115,0,pos
1,17,Undirected,-0.00170000,178,17,0,neg
1,18,Undirected,-0.00130000,194,1,0,neg
1,19,Undirected,0.00200000,172,23,0,pos
1,20,Undirected,-0.00240000,182,13,0,neg
1,21,Undirected,0.00100000,178,17,0,pos
1,22,Undirected,-0.00160000,180,15,0,neg
1,23,Undirected,-0.00090000,183,12,0,neg
1,24,Undirected,-0.00030000,180,15,0,neg
1,25,Undirected,-0.00280000,179,16,0,neg
1,26,Undirected,0.00060000,134,61,0,pos
1,27,Undirected,0.00040000,112,83,0,pos
