#OTU ID	mgm4665263	mgm4665264	mgm4665265	mgm4665266	mgm4665267	mgm4665270	mgm4665271	mgm4665272	mgm4665273	mgm4665276	mgm4665277	mgm4665278	mgm4665279	mgm4665280	mgm4665281	mgm4665282	mgm4665283	mgm4665284	mgm4665285	mgm4665286	mgm4665287	mgm4665288	mgm4665289	mgm4665291	mgm4665292	mgm4665293	mgm4665294	mgm4665295	mgm4665296	mgm4665297	mgm4665298
Candidatus Cloacimonetes	9.04003832976252e-06	2.71186032111439e-05	7.09124302398967e-06	1.81984223622214e-05	2.1841611910959e-05	2.0702591964514e-05	3.19947386429787e-05	9.77412876970376e-06	3.01621593089849e-05	2.4614728222632e-05	2.94126946660814e-05	3.39962604113547e-05	1.22908363036188e-05	2.6647136199973e-05	3.42883148540097e-05	1.18686942616446e-05	1.23277469302097e-05	1.83821839872795e-05	3.69938950587539e-05	5.37087538692225e-05	3.39517863414086e-05	5.6373008925458e-06	1.14401859411555e-05	2.53339150750869e-05	1.80088603592968e-05	4.67742619728513e-05	9.63206261729815e-06	2.35432163988861e-05	3.41958800803679e-05	4.24480365286162e-05	1.79564607131879e-05
Elusimicrobiota	0.0009547671251356	0.0009408648725199	0.001223745938997	0.000523618243422	0.0009690395151162	0.0009712215969439	0.001085154885641	0.0008263581596204	0.0010383323342118	0.0009476670365713	0.0011743018345433	0.0008045781630687	0.0009437606447421	0.0008486709135203	0.0009850097721697	0.000909933226726	0.0009927462086739	0.0010238876480914	0.0011781132734095	0.0015444006979945	0.0013856572800587	0.0009969969292816	0.0009371418983463	0.0010480734495878	0.0011215518034873	0.0013227326176508	0.0008794814097486	0.000949262485203	0.0008678154455951	0.0010703563720745	0.0004249695702121
Acidobacteriota	0.0009992719292206	0.001413180545114	0.0016097121664456	0.0007349681031288	0.0013665568518956	0.0015040883118566	0.0015952932184485	0.0010138437205665	0.0017833376691437	0.0011124489671728	0.0015412252005026	0.0010099722363873	0.0012009902902393	0.0012209233313442	0.0013458163580198	0.0010365326321836	0.0016620703508259	0.0014871186845709	0.0016116058385852	0.0018732298033163	0.0019681426144785	0.001538983143665	0.0012898809648652	0.0013802292250167	0.0016378058004538	0.0020461020179286	0.0013195925785698	0.0014935816483453	0.0014035509001875	0.0017919729930609	0.0006673817898401
Myxococcota	0.0010437767333056	0.0018824830395735	0.0022600804552172	0.000963275583673	0.001807757412497	0.0017066136680312	0.0022191906219866	0.0009658616338789	0.0017840917231264	0.0014119281605482	0.0021809513094899	0.0014207603830245	0.0014310045124927	0.001523731697253	0.0018320870050403	0.001025455184206	0.0022059415389234	0.0016084410988869	0.002220582264937	0.0027829903280399	0.0024307357033802	0.0020133217473377	0.0013937959871641	0.0020032558772337	0.0019149421515385	0.0027749102858777	0.0017952682862856	0.001732780726958	0.0016907962928626	0.0021107494242464	0.0008195841711233
Nitrospinota	8.83142206061415e-05	0.0001709978591369	0.0001104207842306	8.72697072370163e-05	0.0001521632296463	0.00018182276421	0.0001946346600781	0.000173268646372	0.0001741864700093	0.0001292273231688	0.0002000063237293	0.0001515666610006	0.0001536354537952	0.0001405030817816	0.0001293604605855	9.25758152408277e-05	0.0001269032772227	0.0001185650867179	0.0001565126329408	0.0002257959856542	0.0001400511186583	0.0001409325223136	0.000148722417235	0.0001642013014126	0.0001550762975383	0.0001566393889323	0.0001348488766421	0.0001431427557052	0.0001200655345044	0.0001764506616483	5.4296916918449e-05
Candidatus Tectomicrobia	1.52985264042135e-05	2.71186032111439e-05	3.84953192730868e-05	1.3648816771666e-05	1.31049671465754e-05	4.68058600936837e-05	5.68795353652955e-05	2.31024861829361e-05	2.26216194817387e-05	2.39309857720033e-05	1.39710299663886e-05	1.55816193552043e-05	3.51166751531965e-05	2.3417180296946e-05	1.55855976609135e-05	2.21548959550699e-05	3.11819481175893e-05	3.40070403764671e-05	3.98395792940427e-05	2.84985224612201e-05	3.71347663109156e-05	4.91250506350419e-05	2.66937671960295e-05	7.03719863196859e-05	5.80285500466229e-05	2.50187912878042e-05	5.40877362355973e-05	2.44849450548416e-05	3.26760631879071e-05	1.49816599512763e-05	7.26809124105223e-06
Spirochaetota	0.0055700543862613	0.0125664594102306	0.0100736172329362	0.0100434611414051	0.0024964962414226	0.0173127675584983	0.0088776512306865	0.0065175667750706	0.0019273619798441	0.0049379879784402	0.0026515544241472	0.0026375432035809	0.01343037241234	0.0187539314619507	0.0098259400453229	0.0204703326162005	0.0029456063547359	0.0368231909633184	0.0029756371487002	0.0047471961838286	0.0041474229002676	0.0140183566623635	0.0334215498782574	0.009387622975046	0.0508170019649668	0.0033873267856618	0.0057710873635488	0.0047190022949927	0.0055967257064868	0.002461153804218	0.0031210038858636
Bdellovibrionota	0.0003706415715202	0.0002900183954525	0.0003778619497068	0.0001679218063423	0.0002358894086383	0.0003861483457728	0.0002835089340863	0.0005473512111034	0.0002171675470246	0.0002987954509247	0.0002029475931959	0.000260637996487	0.0005671343037241	0.0002365942698967	0.0002579416412881	0.0003987881271912	0.000295865926325	0.0004797750020679	0.0002561115811759	0.0002827930305767	0.00030132210378	0.0004026643494675	0.0005109949720382	0.0005151229398601	0.0005032475978181	0.0002425734981382	0.000321562705839	0.0002495580938281	0.0003548772443895	0.000199755466017	0.0001295430380022
Synergistota	0.0005104144718496	0.0012369096242416	0.0008367666768307	0.0006679648207951	0.0008641997779436	0.0011818479673655	0.0012060238982922	0.0006664178706616	0.0006364215614195	0.0006153682055658	0.0007794364086511	0.000548189699133	0.0008761610450722	0.0010578105582413	0.0013465956379029	0.0005356737343422	0.0013422740922246	0.0007389637962886	0.0011249938343508	0.0010960970177392	0.0009273081644497	0.0010831671000677	0.0009085414334934	0.0009373548577782	0.000885435634332	0.000935485239457	0.0009869159543262	0.0007025295773427	0.0006687194326827	0.0007848725185585	0.0004690056524373
Caldisericota	1.52985264042135e-05	1.65724797401435e-05	3.24171109668099e-05	6.20400762348457e-06	4.36832238219181e-06	3.60045077643721e-05	1.95523402818203e-05	2.04368147002897e-05	1.05567557581447e-05	1.29911065619447e-05	5.14722156656424e-06	1.34568530794946e-05	3.59945920320264e-05	1.37273125878649e-05	1.94819970761419e-05	3.00673587961663e-05	1.52283932667297e-05	3.21688219777392e-05	1.1382736941155e-05	6.5765821064354e-06	1.16709265548592e-05	3.22131479574046e-05	3.8133953137185e-05	3.28402602825201e-05	4.00196896873262e-05	1.30532824110283e-05	1.6300413660043e-05	1.13007438714653e-05	8.35899290853438e-06	4.16157220868786e-06	6.41302168328138e-06
